N	2gram	Bakhtin_Pr	Problemy
2367	опирается на	2	2
2368	смысл какой	2	2
2369	несколько часов	2	2
2370	объективный мир	3	2
2371	от одного	2	2
2372	и миры	2	2
2373	переписывать что	2	2
2374	идеей достоевский	2	2
2375	кажется нам	2	2
2376	пародия может	2	2
2377	отчетливого теоретического	2	2
2378	автор действительно	2	2
2379	построении романа	2	2
2380	герой интересует	2	2
2381	словесный материал	2	2
2382	этого вывода	2	2
2383	не проникает	2	2
2384	ему для	2	2
2385	новые проблемы	2	2
2386	и князю	2	2
2387	единство не	2	2
2388	становящемуся ряду	2	2
2389	каждом романе	2	2
2390	что вот	2	2
2391	где видели	2	2
2392	а за	3	2
2393	отраженным словом	2	2
2394	чтобы тут	2	2
2395	чужую личность	2	2
2396	задания достоевского	2	2
2397	переписываю что	2	2
2398	автора голос	2	2
2399	какую бы	2	2
2400	добытый законно	2	2
2401	идея же	2	2
2402	вихревое движение	2	2
2403	два слова	2	2
2404	его служить	2	2
2405	свою речь	2	2
2406	своим новым	2	2
2407	подлец страшный	2	2
2408	человека он	2	2
2409	чем является	2	2
2410	с ошибкой	2	2
2411	кругозор героя	2	2
2412	путь философской	2	2
2413	второго порядка	2	2
2414	девушкина конечно	2	2
2415	русский народ	2	2
2416	при напряженной	2	2
2417	нужно быть	2	2
2418	положение в	2	2
2419	авантюрный роман	2	2
2420	представляется нам	2	2
2421	одну и	2	2
2422	объектности и	2	2
2423	нет твердых	2	2
2424	этот кругозор	2	2
2425	есть трудами	2	2
2426	мире он	2	2
2427	не место	2	2
2428	бульварного романа	2	2
2429	индивидуального волевого	2	2
2430	толстого и	2	2
2431	самом произведении	2	2
2432	души в	2	2
2433	есть я	2	2
2434	идеологическое творчество	2	2
2435	он пишет	2	2
2436	слова совершенно	2	2
2437	действительности не	2	2
2438	та земля	2	2
2439	очень тонко	2	2
2440	творческого замысла	2	2
2441	для своих	2	2
2442	определенной манерой	2	2
2443	рамки не	2	2
2444	слова делая	2	2
2445	произведения в	2	2
2446	личной жизни	2	2
2447	я пожалуй	2	2
2448	нею и	2	2
2449	особых художественных	2	2
2450	замысла и	2	2
2451	является та	2	2
2452	подразумевается но	2	2
2453	достоевского дело	2	2
2454	каждому чужому	2	2
2455	отвлеченного мировоззрения	2	2
2456	словесных типов	2	2
2457	искать для	2	2
2458	с начала	2	2
2459	которому оно	2	2
2460	отдельной мысли	2	2
2461	ну давай	2	2
2462	ведь эти	2	2
2463	его голоса	2	2
2464	предвосхищением чужого	2	2
2465	определение и	2	2
2466	содержательное совпадение	2	2
2467	объектности чужого	2	2
2468	говорит аскольдов	2	2
2469	нем эта	2	2
2470	материал в	2	2
2471	типу слов	2	2
2472	могут оказаться	2	2
2473	иного рода	2	2
2474	скрытая полемика	2	2
2475	будь личностью	2	2
2476	этой действительности	2	2
2477	я этим	2	2
2478	и единого	2	2
2479	нет но	2	2
2480	свобода героя	2	2
2481	что хоть	2	2
2482	может очутиться	2	2
2483	да крыса-то	2	2
2484	нашу точку	2	2
2485	данного произведения	2	2
2486	быть идеей	2	2
2487	времени отсюда	2	2
2488	и работник	2	2
2489	каждое переживание	2	2
2490	другом случае	2	2
2491	и самостоятельность	2	2
2492	всякий человек	2	2
2493	верное определение	2	2
2494	разрезе данного	2	2
2495	единства произведения	2	2
2496	героя как	2	2
2497	нами уже	2	2
2498	этих случаях	2	2
2499	случайно и	2	2
