N	2gram	Tiupa_Narr_1	Narrotol
2232	какая была	2	1
2233	не ндравится	1	1
2234	половины по	1	1
2235	следующую весьма	1	1
2236	зрения наступает	1	1
2237	всех членов	1	1
2238	нуждается в	5	1
2239	на одном	1	1
2240	смерти преосвященного	1	1
2241	повествования доминирует	1	1
2242	мальчика ветхого	1	1
2243	что и	1	1
2244	массою с	1	1
2245	захотелось это	1	1
2246	чего уж	1	1
2247	эпизода они	1	1
2248	есть умирающий	1	1
2249	кати папаша	1	1
2250	эквивалентности параллельных	1	1
2251	материнского рода	1	1
2252	крайней мере	1	1
2253	чем и	1	1
2254	помнила что	1	1
2255	две половины	1	1
2256	персонажа если	1	1
2257	умирающего уже	1	1
2258	взглядом в	1	1
2259	исчезновению героя	1	1
2260	вторая на	1	1
2261	эпизода достаточно	1	1
2262	вслед за	4	1
2263	событие фрактально	1	1
2264	если за	1	1
2265	боли в	1	1
2266	к проникновению	1	1
2267	и поехал	1	1
2268	двенадцатых эпизодов	1	1
2269	всеми кроме	2	1
2270	с характеристикой	1	1
2271	восьми лет	1	1
2272	рассказа что	1	1
2273	повествовательный кадр	1	1
2274	от обремененного	1	1
2275	все время	1	1
2276	дважды встречается	1	1
2277	пели стройно	1	1
2278	архиерея состоит	1	1
2279	человека как	1	1
2280	четвертая в	1	1
2281	к ней	1	1
2282	преображение опознается	1	1
2283	был моментом	1	1
2284	зеркало как	1	1
2285	эпизоды анализируемого	1	1
2286	как результат	1	1
2287	монастыря давящих	1	1
2288	архиерея то	1	1
2289	общая естественность	1	1
2290	внешнем времени	1	1
2291	петр означающее	1	1
2292	в него	1	1
2293	усиливает зеркальный	1	1
2294	осуществляется данным	1	1
2295	забыт всеми	1	1
2296	результат творческой	1	1
2297	его именуют	1	1
2298	всякое событие	2	1
2299	в вечно	1	1
2300	художественно концептуален	1	1
2301	три следующих	1	1
2302	парадоксальное референтное	1	1
2303	подробностями и	1	1
2304	повествующего голоса	1	1
2305	зрения внешне	1	1
2306	этой ситуации	1	1
2307	дня столь	1	1
2308	воскресении господнем	1	1
2309	стройность актуального	1	1
2310	говорила редко	1	1
2311	непрерывной цепи	1	1
2312	текста на	3	1
2313	пополам переломами	1	1
2314	случае неестественной	1	1
2315	детству кати	1	1
2316	живого бога	1	1
2317	переломами от	1	1
2318	мы постигаем	1	1
2319	дальнего монастыря	1	1
2320	степени здесь	1	1
2321	ни стилистических	1	1
2322	фрагмента характерные	1	1
2323	только шире	1	1
2324	оно и	1	1
2325	он прошел	1	1
2326	ситуацию пасхального	1	1
2327	с гуровым	1	1
2328	от полюса	1	1
2329	интеллигибельная стройность	1	1
2330	было девять	1	1
2331	детства думая	1	1
2332	кадр со	1	1
2333	в двух	2	1
2334	умирающий развернута	1	1
2335	мучительной для	1	1
2336	эпилоговым заключительную	1	1
2337	именуют владыкой	1	1
2338	он вот-вот	1	1
2339	чуда как	1	1
2340	нарастание семантического	1	1
2341	себе появление	1	1
2342	тот же	1	1
2343	техники нарратологического	1	1
2344	предыдущих при	1	1
2345	человек идет	1	1
2346	это преображение	1	1
2347	история по	1	1
2348	одной из	4	1
2349	своеобразного эпилога	1	1
2350	что один	1	1
2351	сами участвуем	1	1
2352	одного сознания	2	1
2353	перемещается в	1	1
2354	христа апостольское	1	1
2355	актуализирует в	1	1
2356	мы увидим	1	1
2357	же аналогично	1	1
2358	вопросы то	1	1
2359	монастырь в	1	1
2360	пасхального воскресного	1	1
2361	собой нарративную	1	1
2362	назад она	1	1
2363	семантические рифмы	1	1
2364	актуальное членение	1	1
2365	статусом события	4	1
2366	а тут	1	1
2367	фраза не	2	1
2368	небезосновательны достаточно	1	1
2369	итеративный по	1	1
2370	четыре эпизода	1	1
2371	игнорирующую смерть	1	1
2372	нарративным актом	3	1
2373	в разные	1	1
2374	даже если	1	1
2375	возвращениями к	1	1
2376	писателя ведь	1	1
2377	героя персонажей	1	1
2378	когда-то отграниченность	1	1
2379	бытия в	3	1
2380	она альтернативна	1	1
2381	до нас	1	1
2382	эпизода карета	1	1
2383	оба вторых	1	1
2384	весело интеллигибельная	1	1
2385	эпизоде точка	1	1
2386	внуков что	1	1
2387	этом мнимо	1	1
2388	изредка вскрикивал	1	1
2389	дополнительной персонажной	1	1
2390	стеной отца	1	1
2391	привычное для	1	1
2392	персонажей рефлектирующего	1	1
2393	втором мать	1	1
2394	двенадцатым архиереем	1	1
2395	смерти как	1	1
2396	зрения одного	1	1
2397	иной степени	1	1
2398	петра а	2	1
2399	произведении играет	1	1
2400	действий героя	1	1
2401	дорогое незабвенное	1	1
2402	называют владыкой	1	1
2403	так называла	1	1
2404	не случаен	1	1
2405	призывают к	1	1
2406	не происходит	1	1
2407	события эти	1	1
2408	рассказа оказывается	1	1
2409	на мир	1	1
2410	и сестер	1	1
2411	нумерологические изыскания	1	1
2412	следует трактовать	1	1
2413	дьяконицей чем	1	1
2414	чеховском тексте	1	1
2415	фитили нагорели	1	1
2416	монахом не	1	1
2417	занимает особое	1	1
2418	рассказчик цитирует	1	1
2419	слова долго	1	1
2420	место из	1	1
2421	с одной	7	1
2422	его началом	1	1
2423	оно дважды	1	1
2424	звучит один	1	1
2425	эпизодах его	1	1
2426	со всеми	1	1
2427	внутренняя точка	1	1
2428	образом будто	1	1
2429	с которыми	1	1
2430	обоих эпизодах	1	1
2431	человеку павлу	1	1
2432	архиерей забыт	1	1
2433	всенепременнейше владыко	1	1
2434	упоминается дважды	1	1
2435	достаточно одного	1	1
2436	момента более	1	1
2437	со сменой	1	1
2438	напимшись голубчик	1	1
2439	к одному	1	1
2440	узнает о	1	1
2441	духовное хотение	1	1
2442	преосвященство ваша	1	1
2443	четвертую фразу	1	1
2444	ваше преосвященство	1	1
2445	того же	1	1
2446	качестве указания	1	1
2447	за стеной	1	1
2448	сутки пробегает	1	1
2449	неощутим он	1	1
2450	соответствует предпасхальной	1	1
2451	в россию	1	1
2452	внимание что	1	1
2453	появление персонажа	1	1
2454	отрешенный от	1	1
2455	но о	3	1
2456	на всем	1	1
2457	же усиливает	1	1
2458	трактуют как	1	1
2459	петра к	1	1
2460	фактов жизни	1	1
2461	и у	1	1
2462	эпизода мы	1	1
2463	данного фрагмента	1	1
2464	возила и	1	1
2465	как духовного	1	1
2466	уже в	3	1
2467	исходное для	1	1
2468	художника но	1	1
2469	возвращения героя	1	1
2470	для рассказа	1	1
2471	вы уже	1	1
2472	завершается медитацией	1	1
2473	ни одного	1	1
2474	эпизодов текста	1	1
2475	простому человеку	1	1
2476	заутрене слышно	1	1
2477	жениха грядущего	1	1
2478	всеобщего единения	1	1
2479	же рубежом	1	1
2480	сисоя к	1	1
2481	цветана тодорова	1	1
2482	героя с	2	1
2483	их одиннадцать	1	1
2484	авторской позицией	1	1
2485	ощущаться завершенная	1	1
2486	строй двуголосого	1	1
2487	воспоминаниям героя	1	1
2488	мотивировка портретной	1	1
2489	ослабевает утрачивает	1	1
2490	отсутствием келейника	1	1
2491	героя архиерей	1	1
2492	свидетельствует о	1	1
2493	не обладают	1	1
2494	словами он	1	1
2495	же переносом	1	1
2496	и собирающиеся	1	1
2497	сюжета относительно	1	1
2498	артикулированных разрывов	1	1
2499	читателя предстает	1	1
2500	широкое небо	1	1
2501	евангелие он	1	1
2502	предвидеть той	1	1
2503	какой-нибудь юродивый	1	1
2504	от других	1	1
2505	первой формы	1	1
2506	двух циклов	2	1
2507	времени когда	1	1
2508	смертью архиерея	1	1
2509	иисуса помимо	1	1
2510	зрения впервые	1	1
2511	конечном счете	2	1
2512	формы ко	1	1
2513	ни коим	1	1
2514	ситуацию ухода	1	1
2515	и целовала	1	1
2516	рода ключом	1	1
2517	поддается аннулированию	1	1
2518	текста повествующего	1	1
2519	преображению умирающего	1	1
2520	в архиерей	1	1
2521	мать приезжали	1	1
2522	истории фабулы	1	1
2523	отмеченных перекличек	1	1
2524	внутренней жизни	1	1
2525	расхождений между	1	1
2526	на своего	1	1
2527	эпизоде герой	1	1
2528	неразрывность прошлого	1	1
2529	жизнь находился	1	1
2530	отца сисоя	2	1
2531	из природной	1	1
2532	здесь оказывается	1	1
2533	система смыслов	1	1
2534	продолжает звучать	1	1
2535	а то	1	1
2536	он эпизод	1	1
2537	они неразрывно	1	1
2538	влекущего архиерея	1	1
2539	в ногах	1	1
2540	или даже	2	1
2541	представлялось ему	2	1
2542	он свободен	1	1
2543	абзаца что	1	1
2544	и незначительности	1	1
2545	отсутствуют однако	1	1
2546	его призывают	1	1
2547	гуровым в	1	1
2548	и слушающих	1	1
2549	столь очевидны	1	1
2550	кого окружающие	1	1
2551	далек от	1	1
2552	камень совершенно	1	1
2553	не затрагивает	1	1
2554	нарастанием от	1	1
2555	экзистенциально павел	1	1
2556	подобный вопрос	1	1
2557	долго наконец	1	1
2558	возможна не	1	1
2559	живет не	1	1
2560	когда рассказчик	1	1
2561	смерть центрального	1	1
2562	содержательнее она	1	1
2563	богу не	2	1
2564	вторыми третьими	1	1
2565	уносился мыслями	1	1
2566	бытия и	1	1
2567	не случайно	2	1
2568	фоновых персонажей	1	1
2569	само по	1	1
2570	т.д эпизодами	1	1
2571	мог предвидеть	1	1
2572	с легкой	1	1
2573	настроению любимого	1	1
2574	благодаря временным	1	1
2575	не понимал	2	1
2576	куда угодно	1	1
2577	цикла когда	1	1
2578	непонятно ему	1	1
2579	ни для	7	1
2580	конфигурирующей операции	1	1
2581	оба смеются	1	1
2582	ухода сисоя	1	1
2583	героем первого	1	1
2584	служил он	2	1
2585	тем что	3	1
2586	существенную роль	1	1
2587	стилистическая маркированность	1	1
2588	вас приехали	1	1
2589	крупнотелый доктор	1	1
2590	чаю напимшись	1	1
2591	бородой сисоя	1	1
2592	в нарратологию	1	1
2593	и перенос	1	1
2594	всего рассказа	1	1
2595	матери архиерей	1	1
2596	есть юродивый	1	1
2597	достаточно напомнить	1	1
2598	всех что	2	1
2599	ему событийный	1	1
2600	на том	3	1
2601	предстали бы	1	1
2602	возвращение героя	1	1
2603	следует признать	2	1
2604	продолжает определять	1	1
2605	без четверти	2	1
2606	случае с	1	1
2607	протяжении всего	1	1
2608	смерти и	2	1
2609	и строго	1	1
2610	состояний а	2	1
2611	пара начальных	1	1
2612	друг от	1	1
2613	сморщенного лица	1	1
2614	после него	1	1
2615	текста здесь	1	1
2616	образует дважды	1	1
2617	которое мы	1	1
2618	хорошо думал	1	1
2619	в последние	2	1
2620	речью повествователя	1	1
2621	на будущее	3	1
2622	естественного процесса	1	1
2623	эпизод вечером	1	1
2624	самого архиерея	1	1
2625	старческого сморщенного	1	1
2626	времена различные	1	1
2627	сделать не	1	1
2628	лиминальную ситуацию	1	1
2629	окружающего мира	1	1
2630	под вербное	1	1
2631	детство это	1	1
2632	неуверенность ни	1	1
2633	залитый светом	1	1
2634	маркированность голосов	1	1
2635	павлу флоренскому	1	1
2636	вторых эпизода	1	1
2637	героя было	1	1
2638	приехав к	2	1
2639	трактовать как	1	1
2640	даже не	3	1
2641	абзац несомненно	1	1
2642	именует архиерея	1	1
2643	и братьев	1	1
2644	появление трех	1	1
2645	обедню в	2	1
2646	мы воспринимаем	1	1
2647	пространстве преосвященный	1	1
2648	он живет	1	1
2649	от последующих	1	1
2650	вновь павлушей	1	1
2651	не поддается	1	1
2652	архиерея ни	1	1
2653	матери героя	1	1
2654	бывшим мальчиком	1	1
2655	который не	1	1
2656	вновь обесцениваются	1	1
2657	эпизоды представляют	1	1
2658	циклами при	1	1
2659	освобождения детской	1	1
2660	такие вкрапления	1	1
2661	и ему	1	1
2662	коммуникативная передача	1	1
2663	несомненно начинается	1	1
2664	его смерти	1	1
2665	еракин а	1	1
2666	ситуациях общая	1	1
2667	мелкому и	1	1
2668	не обязательно	3	1
2669	сохраняется повествованием	1	1
2670	говорить и	1	1
2671	очевидным образом	2	1
2672	а именно	3	1
2673	и каменных	1	1
2674	медитацией героя	1	1
2675	думал он	1	1
2676	социальной ритуальности	1	1
2677	повествованием и	1	1
2678	дважды за	1	1
2679	вечером монахи	1	1
2680	на чем	2	1
2681	строго пополам	1	1
2682	бога сколь	1	1
2683	семантического параллелизма	1	1
2684	наконец в	2	1
2685	а с	3	1
2686	же о	1	1
2687	рассказа а	1	1
2688	его голос	1	1
2689	случайно того	1	1
2690	интуиции художника	1	1
2691	последние дни	1	1
2692	утром пришла	1	1
2693	будущее какая	2	1
2694	наступает смерть	1	1
2695	событийной полноте	3	1
2696	голосом иначе	1	1
2697	и знает	1	1
2698	передача событий	2	1
2699	четко делятся	1	1
2700	но переход	1	1
2701	нового времени	2	1
2702	актуальным членением	1	1
2703	гребенки как	1	1
2704	единством абзаца	1	1
2705	говорит о	2	1
2706	в хх	1	1
2707	не выделенная	1	1
2708	голос сравним	1	1
2709	строго отграниченная	1	1
2710	себе седьмые	1	1
2711	выступает в	2	1
2712	воскресенье в	1	1
2713	смерть архиерея	1	1
2714	девочка к	1	1
2715	будьте такие	1	1
2716	мифологическую более	1	1
2717	имя которого	2	1
2718	уже простой	1	1
2719	хвалу пасхе	1	1
2720	одной стороны	7	1
2721	садился в	1	1
2722	параллелизма если	1	1
2723	слабые будьте	1	1
2724	разгадать что	1	1
2725	что чеховский	1	1
2726	пение монахов	1	1
2727	пространстве на	1	1
2728	стремится к	1	1
2729	умаление поскольку	1	1
2730	психологически сомнение	1	1
2731	не обрели	1	1
2732	обнаруживаемые между	1	1
2733	не на	2	1
2734	женетта фрагмент	1	1
2735	окружающих его	1	1
2736	эпизодов имеет	1	1
2737	постигаем мир	1	1
2738	кратких эпизодов	1	1
2739	между уходом	1	1
2740	к двойной	1	1
2741	восприятие происходящего	1	1
2742	только лейтмотив	1	1
2743	предыдущих парах	1	1
2744	смыл данного	1	1
2745	их друг	1	1
2746	гостиной эпизод	1	1
2747	места времени	1	1
2748	залитое солнцем	1	1
2749	следующее место	1	1
2750	сдвиг в	1	1
2751	его как	2	1
2752	локализация кладет	1	1
2753	тоже так	1	1
2754	они сводятся	1	1
2755	в комнате	1	1
2756	а страны	1	1
2757	событие о	1	1
2758	принципу тематического	1	1
2759	господним последней	1	1
2760	днях то	1	1
2761	одну из	2	1
2762	стройно четкая	1	1
2763	главы рассказа	1	1
2764	каменных монастырских	1	1
2765	между голосами	1	1
2766	когда архиерей	1	1
2767	приезда в	1	1
2768	рассмотрим следующий	1	1
2769	понимает смысла	1	1
2770	текста которая	1	1
2771	легли преосвященнейший?	1	1
2772	когда она	1	1
2773	и пара	1	1
2774	из многочисленных	2	1
2775	он приходится	1	1
2776	произведение в	1	1
2777	формальных оснований	1	1
2778	дорогих гостей	1	1
2779	появление дополнительного	1	1
2780	деталь прозрачно	1	1
2781	как возвращение	1	1
2782	за нею	1	1
2783	связи приезд	1	1
2784	быть рассказано	1	1
2785	умирание героя	2	1
2786	разных местах	1	1
2787	пусты они	1	1
2788	усиливается явлением	1	1
2789	следующей фразе	1	1
2790	имя петр	1	1
2791	церковной службе	1	1
2792	назначен последний	1	1
2793	прочли уже	1	1
2794	свидетельствует не	1	1
2795	входил к	1	1
2796	палочкой а	1	1
2797	событий осуществляется	1	1
2798	умирающего героя	1	1
2799	указания времени	1	1
2800	повседневных фактов	1	1
2801	ветхого человека	1	1
2802	иначе хотя	1	1
2803	приезжали три	1	1
2804	обратно симметрично	1	1
2805	вглядеться в	1	1
2806	себе два	1	1
2807	приходится на	1	1
2808	текста если	1	1
2809	длинный и	1	1
2810	себе вы	1	1
2811	сегментов нарративного	1	1
2812	сменяется интроспективным	1	1
2813	на фоне	1	1
2814	связь с	1	1
2815	полный старик	1	1
2816	воскрес знаменательно	1	1
2817	строгая циклическая	1	1
2818	разделся и	2	1
2819	сисоя натирающего	1	1
2820	эпизодов составляет	1	1
2821	текста напротив	1	1
2822	третьего типа	1	1
2823	как ребенка	1	1
2824	изъявительного наклонения	1	1
2825	о себе	1	1
2826	архиерея обнаружить	1	1
2827	еще отсутствуют	1	1
2828	продолжается двумя	1	1
2829	означающее как	1	1
2830	чтобы встать	1	1
2831	событие не	4	1
2832	так же	2	1
2833	не спал	1	1
2834	границы между	1	1
2835	алтаре архиереем	1	1
2836	субъекта и	2	1
2837	пространстве с	1	1
2838	и потому	2	1
2839	в рамках	12	1
2840	составляет три	1	1
2841	эпизода четко	1	1
2842	епархиального архиерея	1	1
2843	объединены в	1	1
2844	украшенный чувствовал	1	1
2845	смерти архиерея	1	1
2846	владыкой волнует	1	1
2847	чуду реверсивного	1	1
2848	событие здесь	1	1
2849	не удается	1	1
2850	без помощи	1	1
2851	спросил он	1	1
2852	в историю	1	1
2853	надо было	1	1
2854	сути дела	2	1
2855	он обедню	2	1
2856	этого момента	1	1
2857	скажем с	1	1
2858	кроме матери	2	1
2859	перенос его	1	1
2860	тумане в	1	1
2861	ракурса выстроен	1	1
2862	нет переносов	1	1
2863	менее фраза	1	1
2864	двуголосого повествования	1	1
2865	над ним	1	1
2866	редко и	1	1
2867	что актуализирует	1	1
2868	неутолимое духовное	1	1
2869	мотивами покоя	1	1
2870	персонажа продолжает	1	1
2871	не исчезновению	1	1
2872	собственными ключевой	1	1
2873	уходом матери	1	1
2874	сего времени	1	1
2875	также следующее	1	1
2876	выговорить ни	2	1
2877	в церковь	1	1
2878	переклички между	1	1
2879	говоря коммуникативная	1	1
2880	эпизода во	1	1
2881	неизбежности или	1	1
2882	занимает точку	1	1
2883	смеются над	1	1
2884	вспоминает как	1	1
2885	не меньшей	1	1
2886	прослеженный циклический	1	1
2887	наряду с	2	1
2888	событие архиерея	1	1
2889	залитого солнцем	1	1
2890	отцом сисоем	1	1
2891	в мальчика	1	1
2892	ключевой повествовательный	1	1
2893	они актуализируют	1	1
2894	монахи пели	1	1
2895	сказано ниже	1	1
2896	сама входит	1	1
2897	архиерея стилистическая	1	1
2898	над проснувшимися	1	1
2899	его событийной	2	1
2900	незначительным но	1	1
2901	старо-петровском монастыре	1	1
2902	возле умирающего	1	1
2903	здорового настроения	1	1
2904	персонажа на	1	1
2905	душа дрожит	1	1
2906	многочисленных примеров	1	1
2907	сияние упоминается	1	1
2908	напоминающая закономерный	1	1
2909	в тех	1	1
2910	тело преосвященного	1	1
2911	почувствовал что	1	1
2912	юродивый вспомним	1	1
2913	искренне попросту	1	1
2914	смерти актуализируя	1	1
2915	легкой руки	1	1
2916	внешний облик	1	1
2917	прошедшего времени	1	1
2918	ему владыка	1	1
2919	обращаются в	1	1
2920	как феномена	1	1
2921	глядела на	2	1
2922	и дополнительной	1	1
2923	архиерея еракин	1	1
2924	также повторами	1	1
2925	намеренности этого	1	1
2926	тринадцатым эпилоговым	1	1
2927	переосмысления тональности	1	1
2928	эпизоде она	1	1
2929	умиранием христа	1	1
2930	катя не	1	1
2931	событию даже	1	1
2932	мог говорить	1	1
2933	чеховского архиерея	1	1
2934	и незначительным	1	1
2935	угнетало его	1	1
2936	доктор полный	1	1
2937	созерцающего ума	1	1
2938	ней не	1	1
2939	павла преосвященного	1	1
2940	матери а	1	1
2941	но имеется	1	1
2942	пасхального празднества	1	1
2943	шумно если	1	1
2944	докторов перед	1	1
2945	не сливаются	1	1
2946	как нежна	1	1
2947	пространстве его	1	1
2948	данным текстом	1	1
2949	по бахтину	3	1
2950	локализованного пространственно-временного	1	1
2951	страны мертвых	2	1
2952	зубчатая стена	1	1
2953	юность когда	1	1
2954	рассказ в	2	1
2955	проникновению в	1	1
2956	и затрагивает	1	1
2957	переживаемой в	1	1
2958	текста так	1	1
2959	уединившимся в	1	1
2960	героя вновь	1	1
2961	эпизодов что	1	1
2962	не молился	2	1
2963	операции рассказа	1	1
2964	согласно все	1	1
2965	героя низких	1	1
2966	опустошенность этих	1	1
2967	на другое	1	1
2968	лет назад	1	1
2969	приобретает в	1	1
2970	обедни временная	1	1
2971	светило солнце	1	1
2972	думает о	1	1
2973	в четверг	2	1
2974	на разных	1	1
2975	несобственно-прямая речь	2	1
2976	и уединением	1	1
2977	объединены мотивами	1	1
2978	помолился лег	1	1
2979	ход естественного	1	1
2980	нарративные структуры	1	1
2981	и около	1	1
2982	последних днях	1	1
2983	радости переживаемой	1	1
2984	слова длинный	1	1
2985	как именует	1	1
2986	часов утра	1	1
2987	цепи состояний	1	1
2988	внешнюю внутренняя	1	1
2989	облекается в	1	1
2990	глаза то	1	1
2991	краткости и	1	1
2992	обретенное социально-ролевое	1	1
2993	искренне удовлетворение	1	1
2994	мысленного возвращения	1	1
2995	своей жизни	1	1
2996	и персонажа	1	1
2997	предсмертном видении	1	1
2998	до сего	1	1
2999	протяжении двадцати	1	1
3000	вербное воскресенье	1	1
3001	но это	1	1
3002	девять душ	1	1
3003	текст и	1	1
3004	такой детали	1	1
3005	голосами повествователя	1	1
3006	обременительных обязанностей	1	1
3007	в культуре	2	1
3008	эта нарративная	1	1
3009	имеет возможность	1	1
3010	не смог	1	1
3011	докторов но	1	1
3012	числе и	4	1
3013	конфигурация эпизодов	3	1
3014	впервые говорит	1	1
3015	собачкой здесь	1	1
3016	волнует все	2	1
3017	рода семантические	1	1
3018	преображении петра	1	1
3019	пока еще	4	1
3020	плачущего архиерея	1	1
3021	наличие хотя	1	1
3022	фигуры и	1	1
3023	его устранения	1	1
3024	и где	1	1
3025	поговорил с	1	1
3026	нежна и	1	1
3027	это явление	1	1
3028	что событие	1	1
3029	наиболее кратких	1	1
3030	самого персонажа	1	1
3031	от конца	1	1
3032	в книге	1	1
3033	лик героя	1	1
3034	преображения освобождения	1	1
3035	мог выговорить	1	1
3036	одного и	1	1
3037	известной степени	1	1
3038	последний из	1	1
3039	которых он	1	1
3040	которыми к	1	1
3041	как отец	1	1
3042	случаях когда	1	1
3043	чему у	1	1
3044	указать на	1	1
3045	краткий эпизод	2	1
3046	нарративных текстах	1	1
3047	его собственными	1	1
3048	любимого героем	1	1
3049	нежданного явления	1	1
3050	священнослужителя но	1	1
3051	хотя они	1	1
3052	матери если	1	1
3053	грехах невинному	1	1
3054	ко второй	1	1
3055	собственно и	1	1
3056	третий оценивающий	1	1
3057	длительности и	1	1
3058	временная локализация	1	1
3059	из гостиной	1	1
3060	лег даже	2	1
3061	чеховский рассказ	2	1
3062	плит монастыря	1	1
3063	при архиереях	1	1
3064	обоих десятых	1	1
3065	не вставал	1	1
3066	причинно-следственной связи	1	1
3067	обремененного должностными	1	1
3068	о котором	1	1
3069	связывающая умирание	1	1
3070	т.д при	1	1
3071	весьма различно	1	1
3072	человек и	1	1
3073	в повествуемом	3	1
3074	пара двенадцатых	1	1
3075	в половине	1	1
3076	отчасти же	1	1
3077	солнышко у	1	1
3078	же словами	1	1
3079	как для	1	1
3080	еракина после	1	1
3081	главы отмеченном	1	1
3082	речи хотя	1	1
3083	зафиксированного в	1	1
3084	идти куда	1	1
3085	знаменательно также	1	1
3086	истории истории	1	1
3087	утрачивает свою	1	1
3088	качестве события	1	1
3089	доктора а	1	1
3090	нового эпизода	1	1
3091	предающегося воспоминаниям	1	1
3092	слов с	1	1
3093	от торопливо	1	1
3094	собственно говоря	1	1
3095	от описанных	1	1
3096	ряд вставных	1	1
3097	тексте парадоксальное	1	1
3098	церковь благодаря	1	1
3099	но еще	1	1
3100	дюжина эпизодов	1	1
3101	много-много лет	1	1
3102	архиерей вспоминает	1	1
3103	тем более	2	1
3104	благодарим вас	1	1
3105	альтернативна внешней	1	1
3106	создается отсутствием	1	1
3107	доминирует на	2	1
3108	преображению а	1	1
3109	структур реального	1	1
3110	в нового	1	1
3111	флоренскому жизненная	1	1
3112	ценностной позиции	1	1
3113	архиерей в	2	1
3114	ситуации к	2	1
3115	будто бы	3	1
3116	вас чаю	1	1
3117	рассказа перемещение	1	1
3118	обязанностей в	1	1
3119	нормы а	1	1
3120	ключом к	1	1
3121	чьи волосы	1	1
3122	его матерью	1	1
3123	перекликаются резкими	1	1
3124	архиерей садился	1	1
3125	вот этот	1	1
3126	день душа	1	1
3127	первого евангелия	2	1
3128	чувствовал не	1	1
3129	рефлектирующего ментальному	1	1
3130	м.м бахтина	1	1
3131	неоднократно и	1	1
3132	тела увиденный	1	1
3133	некоторую историю	2	1
3134	дюжина с	1	1
3135	сакральной парадигмой	1	1
3136	применяется выявленный	1	1
3137	творческой интуиции	1	1
3138	что отчасти	1	1
3139	манифестирована не	1	1
3140	следующий характерный	1	1
3141	не падает	1	1
3142	оказывается всего	2	1
3143	пасхе игнорирующую	1	1
3144	сомнению и	1	1
3145	иконой мотив	1	1
3146	и общечеловеческой	1	1
3147	отсутствует но	1	1
3148	не утрачивая	1	1
3149	в готовом	1	1
3150	с племянницей	1	1
3151	на роль	1	1
3152	поскольку не	1	1
3153	символическую фигуру	1	1
3154	собой возвращения	1	1
3155	сисоя преосвященный	1	1
3156	поговорить отвести	1	1
3157	оба восьмых	1	1
3158	закономерный ход	1	1
3159	имитируя непосредственное	1	1
3160	это все	2	1
3161	а утром	1	1
3162	слове писал	1	1
3163	первый раз	1	1
3164	прежде робела	1	1
3165	еракина всенепременнейше	1	1
3166	явственно приобретает	2	1
3167	не знает	1	1
3168	выстроен аналогично	1	1
3169	которая здесь	2	1
3170	максимуме его	1	1
3171	текстом преимущественно	1	1
3172	главному герою	1	1
3173	как самостоятельный	1	1
3174	котором рассказано	1	1
3175	она возила	1	1
3176	речи и	1	1
3177	кадров внутреннего	1	1
3178	стабильно дифференцированном	1	1
3179	совершенно не	2	1
3180	пространстве без	1	1
3181	слова ничего	1	1
3182	ракурсом захотелось	1	1
3183	матерью а	1	1
3184	матери то	1	1
3185	характерный абзац	1	1
3186	эпизода усиливается	1	1
3187	прямую речь	1	1
3188	фрагмента с	1	1
3189	настроения героя	1	1
3190	в юность	1	1
3191	слушая про	1	1
3192	торопливо помолился	1	1
3193	взгляда на	1	1
3194	читатель имеет	1	1
3195	закономерностей текста	1	1
3196	на четвертую	1	1
3197	чем каяться	1	1
3198	они еще	1	1
3199	прямой речи	2	1
3200	композиционная форма	1	1
3201	циклическая согласованность	1	1
3202	в полунощи	1	1
3203	поведения в	2	1
3204	ухода героя	1	1
3205	двух наиболее	1	1
3206	находился при	1	1
3207	карету незначительный	1	1
3208	только о	2	1
3209	в свое	1	1
3210	и содержательнее	1	1
3211	физически страдающего	1	1
3212	эпизоде то	1	1
3213	которой освобождается	1	1
3214	на свет	1	1
3215	владыка преосвященнейший	1	1
3216	элементов из	1	1
3217	двадцать первого	1	1
3218	эпизоде преосвященный	1	1
3219	жизни мы	1	1
3220	ангелоподобной рыжие	1	1
3221	в нарративных	1	1
3222	структуры в	2	1
3223	организующий принцип	2	1
3224	более или	2	1
3225	из переломного	1	1
3226	тексте а	1	1
3227	себя больше	1	1
3228	не верят	1	1
3229	племянницей не	1	1
3230	события смерти	2	1
3231	речи главного	1	1
3232	архиерея обратно	1	1
3233	простой обыкновенный	1	1
3234	существо наррации	1	1
3235	оделся и	1	1
3236	собой лишь	1	1
3237	времени жизни	1	1
3238	впервые двоится	1	1
3239	приказал долго	2	1
3240	за границу	3	1
3241	уединением главного	1	1
3242	качестве одной	1	1
3243	появлением фоновых	1	1
3244	же принципу	1	1
3245	начальные главы	1	1
3246	по поводу	1	1
3247	раз свечным	1	1
3248	тематическое нарастание	1	1
3249	персонажа нестерпимо	1	1
3250	эпизода уединение	1	1
3251	доносимой до	2	1
3252	от которой	1	1
3253	дольней жизни	1	1
3254	видение повествуемого	1	1
3255	позиции петра	1	1
3256	визитам игуменьи	1	1
3257	только речи	1	1
3258	и ценностной	1	1
3259	точно так	2	1
3260	положении оказывается	1	1
3261	том числе	6	1
3262	они не	2	1
3263	событий в	2	1
3264	которая не	1	1
3265	очередного архиерея	1	1
