N	3gram	Tiupa_Vved_1	Narrotol
2136	конвергенции схождения сознаний	1	1
2137	кухни гостиной где	1	1
2138	слушателя нет рассказывания	1	1
2139	в аналогичной жизненной	1	1
2140	и после первого	1	1
2141	в евгении онегине	1	1
2142	диегетический мир рассказа	1	1
2143	игнорированиями и все	1	1
2144	на кухне что	1	1
2145	далеко близко высоко	1	1
2146	квантом событийного опыта	1	1
2147	эффектов замедления ускорения	1	1
2148	большей части итеративно	1	1
2149	чужие кладовой и	1	1
2150	еще не овладела	1	1
2151	итоге мы никак	1	1
2152	выдержит ли герой	1	1
2153	место в аналогичной	1	1
2154	фрактально не примкнет	1	1
2155	это множество эпизодов	1	1
2156	о действии инновации	1	1
2157	нарратором а не	1	1
2158	персонажей обычно выделяют	1	1
2159	это мир воображенный	1	1
2160	он может и	1	1
2161	широко распространившемуся после	1	1
2162	пространства реального или	1	1
2163	и физическое так	1	1
2164	взаимодополнительности единством глубинного	1	1
2165	функции ложный помощник	1	1
2166	нарративной интриги не	1	1
2167	как наррация не	1	1
2168	безграничным континуумом остальной	1	1
2169	хотя в литературно-художественной	1	1
2170	по природе своей	1	1
2171	нас значимым событием	1	1
2172	образует едва ли	1	1
2173	детективного расследования восходящая	1	1
2174	по рикёру это	1	1
2175	от времени физического	1	1
2176	прежде всего чеховской	1	1
2177	детей в данном	1	1
2178	несинхронности они неразрывно	1	1
2179	никак не могу	1	1
2180	природных циклов ритуальных	1	1
2181	лишь рассказыванием достигающим	1	1
2182	непритязательным читателем в	1	1
2183	поэтому интрига телеологична	1	1
2184	направлении поль рикёр	1	1
2185	рассказанного происшествия определяется	1	1
2186	анфиладе комнат иначе	1	1
2187	мысля в этом	1	1
2188	кумулятивная которая состоит	1	1
2189	совершить поскольку не	1	1
2190	изложенная в данном	1	1
2191	объективная данность знаков	1	1
2192	данного дискурса как	1	1
2193	нарративная интрига должна	1	1
2194	предположить что толстой	1	1
2195	поедает котят все	1	1
2196	показательным образцом может	1	1
2197	памяти ментальному пространству	1	1
2198	который женетт назвал	1	1
2199	могут встречаться речи	1	1
2200	возбуждающем некие рецептивные	1	1
2201	такого рода не	1	1
2202	двух универсальных схем	1	1
2203	тайне истории рассуждения	1	1
2204	протяженности формируют особый	1	1
2205	составляет противоположность нарративной	1	1
2206	время пространство и	1	1
2207	история по мысли	1	1
2208	смысла данного нарративного	1	1
2209	диегетического мира оно	1	1
2210	и описана в.я	1	1
2211	помощников у детей	1	1
2212	становится реципиентом двойной	1	1
2213	речевого взаимодействия сознаний	1	1
2214	иначе говоря это	2	1
2215	коммуникантов некоторое условное	1	1
2216	предполагается строгий моноцентрический	1	1
2217	дома проникает носитель	1	1
2218	наррация прокладывает границу	1	1
2219	посредство волшебной сказки	1	1
2220	параллелизма такого рода	1	1
2221	мира общее наименование	1	1
2222	опыт сознания рассказчика	1	1
2223	ли герой испытание	1	1
2224	порой прямо обращается	1	1
2225	об условиях того	1	1
2226	это сюжет в	1	1
2227	взрослыми чудо умножения	1	1
2228	страшной сказкой которая	1	1
2229	повествования составляет противоположность	1	1
2230	пространства в мир	1	1
2231	сами участвуем как	1	1
2232	модальности приложимы не	1	1
2233	текст не превращается	1	1
2234	как по своей	1	1
2235	то что принадлежит	1	1
2236	повествуемое событие перечисленные	1	1
2237	чтобы выстроить полноценный	1	1
2238	однодневным циклом повседневного	1	1
2239	это некоторый участок	1	1
2240	употребления нарративных энтимем	1	1
2241	дело с переплетением	1	1
2242	литературы нарративную интригу	1	1
2243	готовыми сценариями фреймами	1	1
2244	детьми и родителями	2	1
2245	повествовательный вопрос обычно	1	1
2246	события интерсубъективной встречи	1	1
2247	согласно рикёру преобразует	1	1
2248	в области эстетического	1	1
2249	действие может быть	1	1
2250	оставляющей персонажам возможности	1	1
2251	сюжетосложения а стало	1	1
2252	вспомним холстомера толстого	1	1
2253	не в том	1	1
2254	мира это специальная	1	1
2255	над i и	1	1
2256	моделируя позитивно стабильный	1	1
2257	всего чеховской и	1	1
2258	образ типический представитель	1	1
2259	через смерть в	1	1
2260	развязкой интереса в	1	1
2261	котором далеко не	1	1
2262	необходимости вычленения событий	1	1
2263	нарратологического анализа персонаж	1	1
2264	событийного ряда возбуждающем	1	1
2265	собой некий набор	1	1
2266	хронотоп диегетическое время	1	1
2267	знакомством с повествовательной	1	1
2268	в том или	1	1
2269	уж во всяком	1	1
2270	интрига детективного расследования	1	1
2271	наличной реальности что	1	1
2272	слов практически не	1	1
2273	чтения создается не	1	1
2274	как то женитьба	1	1
2275	мама поначалу позаботившаяся	1	1
2276	специальная модификация общериторического	1	1
2277	манифестированный нарративным текстом	1	1
2278	позиции наблюдательно и	1	1
2279	происходит в живой	1	1
2280	знаменатель для репрезентирующего	1	1
2281	но дискурса о	1	1
2282	мира гарантирует возможное	1	1
2283	пространственная конфигурация нарративного	1	1
2284	сюжет в его	1	1
2285	позитивно на фоне	1	1
2286	события самого рассказывания	1	1
2287	гегелевское определение события	1	1
2288	до всего лишь	1	1
2289	любопытство удивление нераздельно	1	1
2290	ответ на реплику	1	1
2291	приложимы не к	1	1
2292	в связи с	1	1
2293	авторского рассуждения о	1	1
2294	однако идиллический хронотоп	1	1
2295	интриге тайны и	1	1
2296	что я никак	1	1
2297	женетт назвал диегетическим	1	1
2298	перспектива взаимопонимания потенциально	1	1
2299	текста нарративной интенции	1	1
2300	читателю важно не	1	1
2301	читателем реципиентом обнаруживаются	1	1
2302	ценностными смыслами человеческого	1	1
2303	повествования с прецедентной	1	1
2304	картиной мира будучи	1	1
2305	котят вследствие такой	1	1
2306	верность императивности средневекового	1	1
2307	можно назвать доктора	1	1
2308	очевидным образом восходит	1	1
2309	родителями становится и	1	1
2310	обновления и статусного	1	1
2311	и не умею	1	1
2312	и лишает котят	1	1
2313	темпоральности диегетическое время	1	1
2314	то что он	1	1
2315	предшествующего кризису последующим	1	1
2316	традиционной интриги действия	1	1
2317	платоном многими нарратологами	1	1
2318	он является их	1	1
2319	интерес вопросу повествователя	1	1
2320	нарративных текстах референтная	1	1
2321	нарративного времени создается	1	1
2322	время топос еды	1	1
2323	первого тома мертвых	2	1
2324	от присутствия чужого	1	1
2325	широкие возможности оглядываний	1	1
2326	оказаться и нулевой	1	1
2327	и святость тоже	1	1
2328	удивление нераздельно связаны	1	1
2329	ждет уж рифмы	1	1
2330	сознаний креативного сознания	1	1
2331	этого обряда однако	1	1
2332	убирает котенка с	1	1
2333	пространство в котором	1	1
2334	логикой рассказа необходимо	1	1
2335	описана в.я проппом	1	1
2336	быть сведена к	1	1
2337	в нем не	1	1
2338	хтонической силе вдруг	1	1
2339	усилиям нарратора мы	1	1
2340	нам не непосредственно	1	1
2341	текстом рассказа мысля	1	1
2342	необходимо все участвующие	1	1
2343	интереса для читательского	1	1
2344	представляет собой грандиозную	1	1
2345	миру а не	1	1
2346	предельно адекватного восприятия	1	1
2347	ситуации согласно конструктивной	1	1
2348	завершающего пассажа конечного	1	1
2349	читателем по большей	1	1
2350	времени ощущали себя	1	1
2351	только рецептивными актами	1	1
2352	но также интриги	1	1
2353	излагаемых событий дано	1	1
2354	рассказчик позиционирует своих	1	1
2355	в этом направлении	1	1
2356	интриг авантюрно-бытовой любовной	1	1
2357	от неро наделив	1	1
2358	прельщению адама со	1	1
2359	между безграничным континуумом	1	1
2360	появляться на кухне	1	1
2361	что обычно имеет	1	1
2362	не исключает возможности	1	1
2363	активизация читательского участия	1	1
2364	наделив неро функцией	1	1
2365	мира героического эпоса	1	1
2366	кадров ментального видения	1	1
2367	персонажи рассказывающие некоторую	1	1
2368	всегда имеется свобода	1	1
2369	мышления роковым образом	1	1
2370	и их самих	1	1
2371	повторения преображающийся субъект	1	1
2372	пушкина как образ	1	1
2373	нарратора и персонажа	2	1
2374	видения скрепленных именем	1	1
2375	предпосылками событийности охватывается	1	1
2376	нередко ориентирует читателя	1	1
2377	фаз но и	1	1
2378	к анализу моделирования	1	1
2379	папа и мама	2	1
2380	мира излагаются события	1	1
2381	в сознаниях коммуникантов	1	1
2382	участвуем как слушатели-читатели	1	1
2383	маловероятно чтобы в	1	1
2384	пост-чеховской подобные вопросы	1	1
2385	с другой в	1	1
2386	кругу универсальных интриг	1	1
2387	вслед за платоном	1	1
2388	обращенности не к	1	1
2389	место среди неклассических	1	1
2390	между делом мы	1	1
2391	сказки восходит к	1	1
2392	подобно условному математическому	1	1
2393	референтная сторона высказывания	1	1
2394	в центре этого	1	1
2395	говорящего субъекта в	1	1
2396	происхождению сказания о	1	1
2397	дискурса как коммуникативного	1	1
2398	в тэрнера лиминальную	1	1
2399	никак не можем	1	1
2400	откровения текст итогового	1	1
2401	нарратор порой прямо	1	1
2402	дома очень много	1	1
2403	имя и функция	1	1
2404	имеет априорных фаз	1	1
2405	возобновляется в едином	1	1
2406	схемы обнаруживаются два	1	1
2407	самого рассказывания в	1	1
2408	действия но дискурса	1	1
2409	интриг необходимо причислить	1	1
2410	к искажению или	1	1
2411	непрерывно и бесконечно	1	1
2412	то повествовательное высказывание	1	1
2413	плана фоновых и	1	1
2414	рассказ или внутренним	1	1
2415	ей предпосылками событийности	1	1
2416	взаимодействия сознаний и	1	1
2417	вследствие такой диспозиции	1	1
2418	неро функцией отца	1	1
2419	отцовский персонаж приобретает	1	1
2420	высказывания в составе	1	1
2421	событии рассказывания есть	1	1
2422	в пространственно-временной системе	1	1
2423	это такая категория	1	1
2424	имел место хотя	1	1
2425	действие достаточно очевидным	1	1
2426	образом нарративное пространство	1	1
2427	действии инновации такого	1	1
2428	трехмерная протяженность диегетического	1	1
2429	событии-прецеденте имевшем место	1	1
2430	своего рода дубликат	1	1
2431	тревоги событийного существования	1	1
2432	и т.п картин	1	1
2433	адекватной установки со	1	1
2434	частности из этого	1	1
2435	преображения воскресающего героя	1	1
2436	конструктивным началом нарративности	1	1
2437	актант не выбирает	1	1
2438	осуществляется посредством текста	1	1
2439	предпочтениями и игнорированиями	1	1
2440	тексте своего рода	1	1
2441	в сердцевине истории	2	1
2442	то два обрамляющих	1	1
2443	имеет смысл специально	1	1
2444	высказыванию они характеризуют	1	1
2445	их статусной предназначенности	1	1
2446	романные нарративы как	1	1
2447	нормы при всей	1	1
2448	в романе пушкина	1	1
2449	во всяком случае	1	1
2450	и завершенную историю	1	1
2451	являются последовательными этапам	1	1
2452	что смерть одного	1	1
2453	и рецептивного сознания	1	1
2454	приобретает ключевую в	1	1
2455	или не реализуется	1	1
2456	набор персонажей который	1	1
2457	по ходу рассказывания	1	1
2458	тем что они	1	1
2459	существования диегетическое и	1	1
2460	поры до времени	1	1
2461	аспекте события самого	1	1
2462	персонажей второго плана	1	1
2463	ее предпочтениями и	1	1
2464	тождественны глубинному автору	1	1
2465	к другим лицам	1	1
2466	не существует такая	1	1
2467	первобытного мышления роковым	1	1
2468	неразрывно сопряжены невозможны	1	1
2469	актуализируется только рецептивными	1	1
2470	его высказыванию они	1	1
2471	событийность рассказывания может	1	1
2472	хронотопа однако идиллический	1	1
2473	содержания сознания замкнуть	1	1
2474	принадлежностью цепи эпизодов	1	1
2475	любовной и нравственной	1	1
2476	по длительности по	1	1
2477	общеизвестная особенность зрелого	1	1
2478	кругозор нарратора в	1	1
2479	обращается читая в	1	1
2480	здесь именно живое	1	1
2481	взаимопонимания потенциально предполагаемая	1	1
2482	готовились капризно зареветь	1	1
2483	преобразует это множество	1	1
2484	становилась направляющей читательского	1	1
2485	для него позицию	1	1
2486	отнюдь не тождественны	1	1
2487	в рассказе набокова	1	1
2488	роковым образом их	1	1
2489	письменно запечатленного рассказа	1	1
2490	представления о жизни	1	1
2491	участие в коммуникативном	1	1
2492	причем враждебно настроенный	1	1
2493	модификация общериторического понятия	1	1
2494	отклонения к которым	1	1
2495	аналогичной жизненной ситуации	1	1
2496	не только а	1	1
2497	вторжений извне от	1	1
2498	частности через призму	1	1
2499	вещами фактами реалиями	1	1
2500	него мире и/или	1	1
2501	рассказу фрактально не	1	1
2502	матери а не	1	1
2503	процессуальной непрерывности бытия	1	1
2504	являясь его зеркальным	1	1
2505	или смерть после	1	1
2506	метарецептивный ход как	1	1
2507	восстанавливался как вечный	1	1
2508	для рецептивного сознания	1	1
2509	систем представления о	1	1
2510	сопоставляя трактовки интриги	1	1
2511	конкретного кадра в	1	1
2512	персонаж приобретает ключевую	1	1
2513	лица только возбуждала	1	1
2514	рассуждал мишель фуко	1	1
2515	в случае гибели	1	1
2516	бы молодец слушался	1	1
2517	всяком случае эти	1	1
2518	взаимопонимания коммуникативной конвергенции	1	1
2519	диегетическое время является	1	1
2520	входит только поименованное	1	1
2521	сам также является	1	1
2522	отличаться от действительного	1	1
2523	лишний или маленький	1	1
2524	к кумулятивному принципу	1	1
2525	не стабильно изменчиво	1	1
2526	в сознании которого	2	1
2527	место слияние пространственных	1	1
2528	иначе говоря всякое	1	1
2529	устрашающие коннотации роль	1	1
2530	и внутренне осуществляет	1	1
2531	длительность диегетического мира	1	1
2532	картина мира у	1	1
2533	единственного верного пути	1	1
2534	порядка когда повествовательные	1	1
2535	пространство же интенсифицируется	1	1
2536	к читателю то	1	1
2537	адресата коррелирующую с	1	1
2538	быть типической имеется	1	1
2539	в составе литературного	1	1
2540	испытания пребывания в	1	1
2541	и мира все	1	1
2542	и функция вестника	1	1
2543	что интрига по	1	1
2544	наррации состоит в	1	1
2545	а как об	1	1
2546	что не исключает	1	1
2547	он запрещает детям	1	1
2548	доктора живаго данная	1	1
2549	естественно замедляет восприятие	1	1
2550	симметрии тогда как	1	1
2551	смысловой глубине этого	1	1
2552	ценностно направленная позиция	1	1
2553	значения далеко близко	1	1
2554	тексте ни слова	1	1
2555	формалисты а к	1	1
2556	эти свойства проявляются	1	1
2557	ее игровую легковесность	1	1
2558	присутствие в котором	1	1
2559	в полной мере	1	1
2560	бы на прогулку	1	1
2561	нашего существования диегетическое	1	1
2562	категорию нарративной интриги	1	1
2563	между писателем инициатором	1	1
2564	нарративном дискурсе общеизвестная	1	1
2565	враждебно настроенный отец	1	1
2566	рассказываемой жизни и	1	1
2567	в своем кабинете	1	1
2568	а порой и	1	1
2569	подходом к анализу	1	1
2570	нарративная последовательность утрата	1	1
2571	средневекового миросозерцания для	1	1
2572	картина мира общее	1	1
2573	встречи двух и	1	1
2574	циклическую модель восстановления	1	1
2575	героя на восстановлении	1	1
2576	этого оно непрерывно	1	1
2577	диегетическое же пространство	1	1
2578	смысла то есть	1	1
2579	в обращениях нарратора	1	1
2580	роль отца котят	1	1
2581	неизбежным концом придает	1	1
2582	этом направлении поль	1	1
2583	пост-классической нарратологиях рафаэль	1	1
2584	нарастающего напряжения сюжетная	1	1
2585	уклонения от их	1	1
2586	адресата это конвенциональный	1	1
2587	существенный аспект нарративного	1	1
2588	мира по мысли	1	1
2589	сторону индивида и	1	1
2590	об этом и	1	1
2591	ящик для рождения	1	1
2592	текста о ней	1	1
2593	живой речи означает	1	1
2594	устного рассказывания создает	1	1
2595	определяется не сакральной	1	1
2596	обязательно человек вспомним	1	1
2597	отношении мифогенную функцию	1	1
2598	поставленный по выражению	1	1
2599	смыслами человеческого опыта	1	1
2600	дальше-то? однако в	1	1
2601	не вывели бы	1	1
2602	как образ типический	1	1
2603	они искренне недемонстративно	1	1
2604	мире первого тома	1	1
2605	а лишь к	1	1
2606	всегда имеет в	1	1
2607	ча-аю раздается реплика	1	1
2608	историю приобретенной знакомством	1	1
2609	или даже общего	1	1
2610	данном рассказе и	1	1
2611	слушающий не остаются	1	1
2612	особое место среди	1	1
2613	запечатленного рассказа медиальное	1	1
2614	нарушении норм ритуальности	1	1
2615	соответствии с готовыми	1	1
2616	восходит к мифу	1	1
2617	прохождением через смерть	1	1
2618	уже принадлежит не	1	1
2619	некоторым ценностным кругозором	1	1
2620	но оно лишено	1	1
2621	условное место встречи	1	1
2622	же интенсифицируется втягивается	1	1
2623	общее наименование для	1	1
2624	чеховский рассказ событие	1	1
2625	прошлом и служащим	1	1
2626	случае гибели героя	1	1
2627	него позицию адресата	1	1
2628	не повторения преображающийся	1	1
2629	к началу длительность	1	1
2630	единой поскольку знаменует	1	1
2631	рассказываемых событий сопоставляя	1	1
2632	сведена к иронически	1	1
2633	присуща всякому диегетическому	1	1
2634	смерть одного лица	1	1
2635	читателя в современной	1	1
2636	художественная творит ментальный	1	1
2637	обнаруживает катастрофическое отсутствие	1	1
2638	событие как беспрецедентный	1	1
2639	рассказа следует рассматривать	1	1
2640	для читательского опыта	1	1
2641	мира открывается нам	1	1
2642	проявляются наиболее очевидно	1	1
2643	жизни и внутренним	1	1
2644	движение времени сюжета	1	1
2645	литературы неклассической художественности	1	1
2646	и для нас	1	1
2647	есть в чередовании	1	1
2648	диегетическое пространство в	2	1
2649	глубоко и т.п	1	1
2650	катастрофичность бытия угадывается	1	1
2651	высказывание вслед за	1	1
2652	миром с легкой	1	1
2653	в рамках которого	1	1
2654	мировидения некоторым ценностным	1	1
2655	инициации смерть и	1	1
2656	диегетическое и артикуляционно-текстовое	1	1
2657	неуверенное продвижение сквозь	1	1
2658	безухова по аналогии	1	1
2659	помойке он запрещает	1	1
2660	котором рассказчик позиционирует	1	1
2661	этом будет рассказано	1	1
2662	уникально повествуемое событие	1	1
2663	двенадцати маркированы упоминанием	1	1
2664	аспекте читательского интереса	1	1
2665	особенность диегетического времени	1	1
2666	утренний чай а	1	1
2667	существовании асинхрония диегетического	1	1
2668	опыта в настоящем	1	1
2669	соотносится с нарративной	1	1
2670	по мысли толстого	1	1
2671	человеческого опыта присутствия	1	1
2672	персонажа к его	1	1
2673	идентификации диегетического мира	1	1
2674	роль папы в	1	1
2675	позицию адресата в	1	1
2676	говоря персонаж тоже	1	1
2677	в своей взаимодополнительности	1	1
2678	история возводится к	1	1
2679	представитель автора в	1	1
2680	вернуться к началу	1	1
2681	инициации породило принципиально	1	1
2682	сквозь превратности méandres	1	1
2683	углубиться в символический	1	1
2684	благодаря нашей способности	1	1
2685	лишь иносказательного то	1	1
2686	персонаж не рассматривается	1	1
2687	нашей способности прослеживать	1	1
2688	и пост-чеховской подобные	1	1
2689	аналогичная сепаратности диегетического	1	1
2690	реплику нины нянька	1	1
2691	образом соотносится с	1	1
2692	в той степени	1	1
2693	степени в какой	1	1
2694	нарративности актуализация прошлого	1	1
2695	заметить что хронотопическая	1	1
2696	книгой бытия будучи	1	1
2697	диегетический мир не	1	1
2698	признать вполне идиллическим	1	1
2699	ожидания либо обновления	1	1
2700	события нельзя признать	1	1
2701	к [рассказываемой в.т.]	1	1
2702	и неповторимую актуализацию	1	1
2703	евою но и	1	1
2704	выстроить полноценный рассказ	1	1
2705	статус событийности определяется	1	1
2706	правило не сводятся	1	1
2707	временнóй пространственный актантный	1	1
2708	эпизодов в.т в	1	1
2709	во вступлении эта	1	1
2710	происходил а пространству	1	1
2711	обладает интерсубъективной реальностью	1	1
2712	прошлого опыта в	1	1
2713	вещей референтных объектов	1	1
2714	искренне недемонстративно плачут	1	1
2715	начинающееся как идиллическая	1	1
2716	возвращаться переходить от	1	1
2717	интриги названого типа	1	1
2718	новое коммуникативное событие	1	1
2719	читательского ожидания разворачивается	1	1
2720	случае это мотивный	1	1
2721	погибал освоение сказкой	1	1
2722	добраться до его	1	1
2723	практике художественного письма	1	1
2724	есть сюжет взятый	1	1
2725	посредством текста напряжение	1	1
2726	зареветь завершается же	1	1
2727	и долго думают	2	1
2728	автор нарративного дискурса	1	1
2729	рода вынуждают говорить	1	1
2730	какой читателю важно	1	1
2731	роман потому что	1	1
2732	и взрослыми чудо	1	1
2733	наррации мысленно расчленяемые	1	1
2734	его поражения гибели	1	1
2735	т.н идеальный читатель	1	1
2736	референтное событие интрига	1	1
2737	оно становится лишь	1	1
2738	полноте цельный внутри	1	1
2739	с гербовой бумаги	1	1
2740	составляющая суть построения	1	1
2741	наименование для множества	1	1
2742	из земли выросши	1	1
2743	слова актуальна бывает	1	1
2744	в него можно	1	1
2745	априорных фаз но	1	1
2746	явлением культуры является	1	1
2747	императивам здесь именно	1	1
2748	с легкой руки	2	1
2749	в новом третьем	1	1
2750	хронотоп не предполагает	1	1
2751	с диегетическим пространством	1	1
2752	мире и/или прохождением	1	1
2753	такая сепаратность обладает	1	1
2754	событийность мертвых душ	1	1
2755	субъект восприятия а	1	1
2756	смешивать с эксплицитным	1	1
2757	литературное ремесло такого	1	1
2758	рассказ и времени	1	1
2759	рассказанное время есть	1	1
2760	дня детей не	1	1
2761	стремился именно к	1	1
2762	нарративности своего рода	1	1
2763	кумулятивному циклическому лиминальному	1	1
2764	либо его поражения	1	1
2765	и концом в	1	1
2766	повествуемого мира это	1	1
2767	и коммуникативной событийности	1	1
2768	продвижение сквозь превратности	1	1
2769	виртуальная трехмерная протяженность	1	1
2770	произведение толстого как	1	1
2771	индивида и его	1	1
2772	иначе в аспекте	1	1
2773	прогностическая диагностическая и	1	1
2774	сотворение интереса для	1	1
2775	человеческого присутствия в	2	1
2776	возникает вследствие того	1	1
2777	эпоса мифы о	1	1
2778	сменяется отдыхом и	1	1
2779	фоновых и чисто	1	1
2780	самом первом эпизоде	1	1
2781	сторона высказывания как	1	1
2782	и целостность действия	1	1
2783	и стало быть	1	1
2784	интриги операция конфигурации	1	1
2785	и предполагающем определенного	1	1
2786	уверенной идентификации диегетического	1	1
2787	культурной эпохе с	1	1
2788	мир нашего существования	1	1
2789	типу сюжетосложения кумулятивному	1	1
2790	картиной мира следует	1	1
2791	потому что я	1	1
2792	для репрезентирующего событийный	1	1
2793	из этого запредельного	1	1
2794	либо смену состояния	1	1
2795	в движение времени	1	1
2796	отмежеванная от пространства	1	1
2797	едва ли не	2	1
2798	быть и рецептивных	1	1
2799	ориентирует читателя уже	1	1
2800	в нарастании интенсивности	1	1
2801	только художественная творит	1	1
2802	образцами повествования с	1	1
2803	топос согласия ограничивает	1	1
2804	которое может быть	1	1
2805	греческим словом экфрасис	1	1
2806	правильно поставленный по	1	1
2807	котят все это	1	1
2808	именно прерывания излагаемой	1	1
2809	которая на утро	1	1
2810	не отделен от	1	1
2811	имеет место в	1	1
2812	что в подземелье	1	1
2813	это опыт напряженного	1	1
2814	при этом подлежащего	1	1
2815	художественная наррация всегда	1	1
2816	для множества обобщающих	1	1
2817	богах как уже	1	1
2818	рассказчика и для	1	1
2819	в рамках которой	1	1
2820	кем собственно и	1	1
2821	не к фабуле	1	1
2822	беспрецедентный факт который	1	1
2823	впоследствии художественной словесностью	1	1
2824	рода интерес сохраняется	1	1
2825	мифу углубиться в	1	1
2826	и любая история	1	1
2827	скрепляемые словом конфигурируемые	1	1
2828	нашем сознании цельным	1	1
2829	экстрадиегетический мир нашего	1	1
2830	природы войны и	1	1
2831	в своей прецедентности	1	1
2832	умирающего и воскресающего	1	1
2833	героя через посредство	1	1
2834	в своем нероманном	1	1
2835	временем диегетического мира	1	1
2836	словом конфигурируемые рикёр	1	1
2837	два обрамляющих звена	1	1
2838	определяется с одной	1	1
2839	вследствие этих событий	1	1
2840	изложенного не следует	1	1
2841	мир рассказа следует	1	1
2842	сюжет взятый в	1	1
2843	рассматривать в категориях	1	1
2844	в подземелье отчего	1	1
2845	котят и их	1	1
2846	и мама мальчик	1	1
2847	читательского участия в	1	1
2848	тетрадью стихов главного	1	1
2849	иметь для нас	1	1
2850	компетенцию повествователя рассказчика	1	1
2851	единым модусом говорения	1	1
2852	речь самого нарратора	1	1
2853	поскольку в слове	1	1
2854	две самостоятельные интриги	1	1
2855	событийность действительно состоит	1	1
2856	среднее звено связано	1	1
2857	нарратолога [...] интрига	1	1
2858	культуре конфигурациям к	1	1
2859	имеем две самостоятельные	1	1
2860	пространственное время динамика	1	1
2861	прежде всего началом	1	1
2862	опыта который можно	1	1
2863	в тексте актуализированное	1	1
2864	откровения в качестве	1	1
2865	бесконечно подобно тому	1	1
2866	картина мира открывается	1	1
2867	подчеркнуть что риторические	1	1
2868	повествователя рассказчика хроникера	1	1
2869	возможности оглядываний назад	1	1
2870	для уверенной идентификации	1	1
2871	лишь благодарю событийному	1	1
2872	вытекает из необходимости	1	1
2873	забеганий вперед пролепсис	1	1
2874	культуры является текстовый	1	1
2875	такое определение подпадают	1	1
2876	глубинному автору и	1	1
2877	призваны улыбнуться а	1	1
2878	освоение сказкой архаической	1	1
2879	нейтральных к их	1	1
2880	любо и вполне	1	1
2881	читательское восприятие вынуждая	1	1
2882	вторая часть эпилога	1	1
2883	физическое так и	1	1
2884	истории рассуждения расставляющего	1	1
2885	а во время	1	1
2886	коммуникативное событие томас	1	1
2887	очевидно нарративное время	1	1
2888	регламентацией а суетной	1	1
2889	циклом повседневного существования	1	1
2890	классической и пост-классической	1	1
2891	позитивно стабильный жизнеуклад	1	1
2892	и брак представлялся	1	1
2893	не столько чем	1	1
2894	таится привкус принадлежности	1	1
2895	несомненным прообразом этого	1	1
2896	диегетического времени его	1	1
2897	циклическому лиминальному или	1	1
2898	тому же пространство	1	1
2899	мастере и маргарите	1	1
2900	адекватного восприятия рассказанной	1	1
2901	ни казались индуцируют	1	1
2902	категориях идиллического хронотопа	1	1
2903	несправедливости катастрофичность бытия	1	1
2904	что риторические в	1	1
2905	рассмеяться вместе с	1	1
2906	значимостью важно не	1	1
2907	гарантирует возможное смысловое	1	1
2908	какой лишены отрезки	1	1
2909	не преобразуется он	1	1
2910	сатирическом мире первого	1	1
2911	требует чтобы говорящий	1	1
2912	вычленения событий из	1	1
2913	создается не только	1	1
2914	их актантных центров	1	1
2915	конкретный слушатель или	1	1
2916	какой уникально повествуемое	1	1
2917	рассказа неустранимость эпизодического	1	1
2918	слушание как участие	1	1
2919	сознанием можно сказать	1	1
2920	не тождествен его	1	1
2921	ведет не к	1	1
2922	идиллическим однако для	1	1
2923	статусного преображения воскресающего	1	1
2924	принципу развертывания нарастающего	1	1
2925	субъект его смысла	1	1
2926	героя либо его	1	1
2927	и многочисленных лиминальных	1	1
2928	в качестве яркого	1	1
2929	и отцовского кабинета	1	1
2930	улыбнуться а не	1	1
2931	рафаэля барони новейшая	1	1
2932	собака поедает котят	1	1
2933	которым приводит разграничение	1	1
2934	пороговую модель развертывания	1	1
2935	пространство и время	1	1
2936	персонажам возможности уклонения	1	1
2937	овладела оперативным подходом	1	1
2938	фрактальность повествовательного текста	1	1
2939	как он полагал	1	1
2940	иные объекты повествования	1	1
2941	рамках нарратологического анализа	1	1
2942	время нарративного говорения	1	1
2943	дидактическим светом нравственного	1	1
2944	разлома одновременно именно	1	1
2945	самым в историю	1	1
2946	пространство события нельзя	1	1
2947	развертывания нарастающего напряжения	1	1
2948	мире общения в	1	1
2949	они порой ни	1	1
2950	может формироваться образ	1	1
2951	также персонажей второго	1	1
2952	итак место протекания	1	1
2953	нарратологии диегетическим называют	1	1
2954	дискурсе общеизвестная особенность	1	1
2955	и не столько	1	1
2956	что диегетический мир	1	1
2957	разомкнутое пространство окружающей	1	1
2958	входить персонажи рассказывающие	1	1
2959	и рецептивных установок	1	1
2960	поводу гибели котят	1	1
