N	2gram	Tiupa_Narr_1	Narrotol
2251	говорящих и	1	1
2252	фрагмент текста	1	1
2253	рассказанного события	2	1
2254	как коммуникативного	1	1
2255	преосвященном петре	1	1
2256	вдруг размежевание	1	1
2257	в действительности	1	1
2258	вдруг отчужденно	1	1
2259	где он	1	1
2260	историю и	1	1
2261	тяжкого запаха	1	1
2262	опыт жизни	1	1
2263	судьба в	1	1
2264	петре уже	1	1
2265	о себе	1	1
2266	повествования образует	1	1
2267	разрушила бы	1	1
2268	окружающих к	1	1
2269	ценностно несущественны	1	1
2270	приказал долго	2	1
2271	очень-очень далеко	1	1
2272	для кумулятивной	2	1
2273	этой точки	2	1
2274	выглядит еще	1	1
2275	нарастания которое	1	1
2276	забвения о	1	1
2277	пасхальный день	1	1
2278	событие не	4	1
2279	смысле является	1	1
2280	место хотя	1	1
2281	рамках которого	1	1
2282	небо и	1	1
2283	как пламя	1	1
2284	стеной еще	1	1
2285	катастрофе однако	1	1
