N	2gram	Tiupa_Narr_2	Narrotol
2250	ментального видения	2	1
2251	жизни мы	2	1
2252	в нарративных	2	1
2253	вдруг размежевание	1	1
2254	если же	1	1
2255	сам того	1	1
2256	вдруг отчужденно	1	1
2257	где он	1	1
2258	рецептивного сознания	2	1
2259	историю и	1	1
2260	архиерея охватившего	1	1
2261	опыт жизни	1	1
2262	благовеста или	1	1
2263	анарративный фон	1	1
2264	судьба в	1	1
2265	петре уже	1	1
2266	события смерти-воскресения	1	1
2267	повествования образует	1	1
2268	разрушила бы	1	1
2269	ценностно несущественны	1	1
2270	это было	1	1
2271	сознания адресата	2	1
2272	по поводу	2	1
2273	выглядит еще	1	1
2274	нарастания которое	1	1
2275	от которой	1	1
2276	переживаемого здесь	1	1
2277	место хотя	1	1
2278	во сне	2	1
2279	можно назвать	2	1
2280	рамках которого	1	1
2281	собственно говоря	2	1
2282	окружающих к	1	1
2283	пасхальный день	1	1
2284	небо и	1	1
2285	которая не	2	1
2286	и кажется	1	1
2287	рассмотреть промежуточные	1	1
