N	2gram	Tiupa_Vved_1	Narrotol
2175	оцельняющая фрактальность	1	1
2176	конституируется не	1	1
2177	нарративных интриг	1	1
2178	нарративности актуализация	1	1
2179	опыта рассказанный	1	1
2180	не по	1	1
2181	персонаж приобретает	1	1
2182	удачному выражению	1	1
2183	сопротивление или	1	1
2184	и текста	1	1
2185	четыре центральных	1	1
2186	финальный перформатив	1	1
2187	только с	1	1
2188	закономерно во	1	1
2189	безответными рецептивное	1	1
2190	как будто	4	1
2191	художественном смысле	1	1
2192	т.е пересечение	1	1
2193	интенции автора	1	1
2194	художественности к	1	1
2195	над i	1	1
2196	новейшей практике	1	1
2197	назвать доктора	1	1
2198	инициации породило	1	1
2199	дискурсного анализа	1	1
2200	кругозором и	1	1
2201	своей интерсубъективной	1	1
2202	малое защищенное	1	1
2203	индивида и	1	1
2204	или читатель	1	1
2205	широко распространившемуся	1	1
2206	на утро	1	1
2207	было рассказано	1	1
2208	как показывают	1	1
2209	этом направлении	1	1
2210	может показаться	1	1
2211	поставленный по	1	1
2212	и связывании	1	1
2213	от ее	1	1
2214	истории т.н	1	1
2215	единого высказывания	1	1
2216	продвижение сквозь	1	1
2217	для репрезентирующего	1	1
2218	универсальную мифологему	1	1
2219	адама со	1	1
2220	понятия применительно	1	1
2221	нарратор это	2	1
2222	такой картины	1	1
2223	теоретическую категорию	1	1
2224	художественной литературы	1	1
2225	от их	1	1
2226	противоположность нарративной	1	1
2227	родительским домом	1	1
2228	к структуре	2	1
2229	историю себе	1	1
2230	в перипетийном	1	1
2231	позитивный пространственный	1	1
2232	в живой	1	1
2233	раскрывается в	1	1
2234	илиады вследствие	1	1
2235	детей в	2	1
2236	умножения жизни	1	1
2237	предшествует коммуникативная	1	1
2238	поражения гибели	1	1
2239	собственно дискурс	1	1
2240	рассказывания о	2	1
2241	единство возможных	1	1
2242	детям приснившейся	1	1
2243	нарратор порой	1	1
2244	представлялся большею	1	1
2245	петруша со	1	1
2246	речевого взаимодействия	1	1
2247	пространства реального	1	1
2248	служат отклонениями	1	1
2249	эпоса мифы	1	1
2250	рецептивной рефигурации	1	1
2251	предполагает рецептивную	1	1
2252	и времени	2	1
2253	принадлежит к	3	1
2254	условиях того	1	1
2255	ключевую в	1	1
2256	эпизодах уподобляясь	1	1
2257	узнаванию повествуемого	1	1
2258	писателем инициатором	1	1
2259	оглядываясь на	1	1
2260	пассажа конечного	1	1
2261	на границе	1	1
2262	частности нарративные	1	1
2263	сознания рассказчика	1	1
2264	центральных эпизода	1	1
2265	рассказа неустранимость	1	1
2266	восприятия а	1	1
2267	есть только	1	1
2268	интриги операция	1	1
2269	слове повествуемый	1	1
2270	истории не	1	1
2271	отграниченность от	1	1
2272	возможности уклонения	1	1
2273	сотворение интереса	1	1
2274	и вполне	1	1
2275	гадость нарративная	1	1
2276	сказания о	1	1
2277	сознании которого	2	1
2278	перформатив воспринимая	1	1
2279	лица только	1	1
2280	интенсивности однородных	1	1
2281	следует отвести	1	1
2282	ли не	2	1
2283	согласно структуральному	1	1
2284	маловероятно чтобы	1	1
2285	говорящего и	1	1
2286	хотел жити	1	1
2287	в напряжении	1	1
2288	женитьба или	1	1
2289	следует заметить	1	1
2290	читатель реципиент	1	1
2291	рассказывания то	1	1
2292	привкус принадлежности	1	1
2293	тексты ю.м	1	1
2294	данная фаза	1	1
2295	тоже бумажное	1	1
2296	и смертью	1	1
2297	же самое	1	1
2298	геннепа и	1	1
2299	горе и	1	1
2300	уже было	1	1
2301	событийности той	1	1
2302	излагаемых событий	1	1
2303	составе интригу	1	1
2304	собой диегетический	1	1
2305	мир данного	1	1
2306	становилась направляющей	1	1
2307	в событии	4	1
2308	уготованную для	1	1
2309	нарушении норм	1	1
2310	ожидания либо	1	1
2311	к мифологическим	1	1
2312	смеховую реакцию	1	1
2313	чеховском событии	1	1
2314	взятый в	1	1
2315	не хотел	1	1
2316	энигматической интриге	1	1
2317	вполне адекватным	1	1
2318	как для	2	1
2319	не встречается	1	1
2320	кадра в	2	1
2321	трактатом пьера	1	1
2322	схем сюжетосложения	1	1
2323	только мертвые	1	1
2324	виртуальная трехмерная	1	1
2325	повествовательной коммуникации	1	1
2326	не тождественны	1	1
2327	разграничения двух	1	1
2328	диспозиция носителей	1	1
2329	событийно реализуется	1	1
2330	сферы общения	1	1
2331	в чередовании	1	1
2332	она присутствует	1	1
2333	отрезкам жизни	1	1
2334	кадры ментального	2	1
2335	не предполагает	1	1
2336	анализа в	1	1
2337	состоит во	1	1
2338	второе чтение	1	1
2339	персонажей события	1	1
2340	в полной	1	1
2341	извне от	1	1
2342	толстой по	1	1
2343	прочтений он	1	1
2344	общения в	1	1
2345	хронотопа однако	1	1
2346	есть завершенная	1	1
2347	внеличную сторону	1	1
2348	прошлом и	1	1
2349	носителей нарративных	1	1
2350	если же	1	1
2351	либо смену	1	1
2352	единую и	1	1
2353	у нарратора	1	1
2354	от которой	1	1
2355	носитель зла	1	1
2356	произведение толстого	1	1
2357	привычная нарративная	1	1
2358	нарратология пока	1	1
2359	жизни уже	1	1
2360	могу и	1	1
2361	части итеративно	1	1
2362	уплотняется становится	1	1
2363	прослеживать историю	1	1
2364	в безопасности	1	1
2365	свойства проявляются	1	1
2366	и святость	1	1
2367	с энигматической	1	1
2368	интрига телеологична	1	1
2369	пребыванием персонажа	1	1
2370	императивам здесь	1	1
2371	целого дня	1	1
2372	составляют семейно-идиллический	1	1
2373	есть обнаружения	1	1
2374	как мы	3	1
2375	дома не	1	1
2376	чужом для	1	1
2377	два обрамляющих	1	1
2378	способности прослеживать	1	1
2379	поскольку всякая	1	1
2380	это сюжет	1	1
2381	буквального до	1	1
2382	жизни особую	1	1
2383	сам рассказ	1	1
2384	утвердившейся в	1	1
2385	повествовательные схемы	1	1
2386	сопряжены невозможны	1	1
2387	звеном которой	1	1
2388	в едином	3	1
2389	и брак	1	1
2390	и о	1	1
2391	моментов утаивания	1	1
2392	перечитывая шедевр	1	1
2393	наррации мысленно	1	1
2394	схемы это	1	1
2395	как сопротивление	1	1
2396	конца истории	2	1
2397	воспринимается нашим	1	1
2398	с готовыми	1	1
2399	они сходятся	1	1
2400	своем воображении	1	1
2401	то она	1	1
2402	сюжетной функции	1	1
2403	с ее	1	1
2404	существования здесь	1	1
2405	что все	1	1
2406	ускорения параллелизма	1	1
2407	в виду	1	1
2408	роль отца	1	1
2409	начало нового	1	1
2410	границе между	1	1
2411	и мама	2	1
2412	непрерывно меняемся	1	1
2413	и физическое	1	1
2414	момента оказываются	1	1
2415	всякая литературная	1	1
2416	руки женетта	1	1
2417	регламентацией а	1	1
2418	риторическая картина	1	1
2419	природных циклов	1	1
2420	и сами	2	1
2421	конкретный слушатель	1	1
2422	и игнорированиями	1	1
2423	своем составе	1	1
2424	история возводится	1	1
2425	возможное смысловое	1	1
2426	появляется в	2	1
2427	смерть после	1	1
2428	с прецедентной	1	1
2429	носили перформативно-итеративный	1	1
2430	ча-аю раздается	1	1
2431	повседневного существования	1	1
2432	это опыт	1	1
2433	в тэрнера	1	1
2434	знакомством с	1	1
2435	множества обобщающих	1	1
2436	события как	1	1
2437	конец диегетическое	1	1
2438	бытия то	2	1
2439	это специальная	1	1
2440	текста о	1	1
2441	сознании цельным	1	1
2442	как преступление	1	1
2443	как увлекательное	1	1
2444	его поступки	1	1
2445	своем кабинете	1	1
2446	остановленное это	1	1
2447	фрактально оно	1	1
2448	эти свойства	1	1
2449	чтобы говорящий	1	1
2450	асинхрония диегетического	1	1
2451	между писателем	1	1
2452	место встречи	1	1
2453	фаз но	1	1
2454	по сути	2	1
2455	как восстановление	1	1
2456	как возрождение	1	1
2457	текста а	1	1
2458	существует такая	1	1
2459	разлом повествуемого	1	1
2460	излагаются события	1	1
2461	выдержит ли	1	1
2462	субпространства детской	1	1
2463	среднее звено	1	1
2464	и иных	1	1
2465	конфигурируемые рикёр	1	1
2466	зрении тогда	1	1
2467	тональности и	1	1
2468	адресата это	1	1
2469	которому нарратор	1	1
2470	отсутствие топоса	1	1
2471	хотя не	1	1
2472	пространству обобщающая	1	1
2473	причислить явления	1	1
2474	него можно	1	1
2475	фаза может	1	1
2476	обратимая мы	1	1
2477	ценностной значимостью	1	1
2478	прокладывает границу	1	1
2479	может вестись	1	1
2480	начало и	2	1
2481	приводит к	2	1
2482	мифогенную функцию	1	1
2483	оказываются множественными	1	1
2484	циклической сюжетной	1	1
2485	встреча с	2	1
2486	из обобщенно-общих	1	1
2487	ментально адекватной	1	1
2488	в финале	2	1
2489	жанровой природы	1	1
2490	случае следует	1	1
2491	истории использовать	1	1
2492	или нескольких	2	1
2493	сознания в	3	1
2494	с книгой	1	1
2495	в классической	1	1
2496	третий и	1	1
2497	в ракурсе	1	1
2498	смысла диегетическое	1	1
2499	и/или прохождением	1	1
2500	чая собака	1	1
2501	подобно условному	1	1
2502	мира детской	1	1
2503	в подземелье	1	1
2504	природе своей	1	1
2505	время фрактально	1	1
2506	со евою	1	1
2507	узнавания но	1	1
2508	общения персонажей	1	1
2509	миру а	1	1
2510	этого временнóго	1	1
2511	кабинета ценностным	1	1
2512	становится лишь	1	1
2513	и человеческого	1	1
2514	типу сюжетосложения	1	1
2515	реализуется в	1	1
2516	опыт сознания	1	1
2517	по аналогии	1	1
2518	с переплетением	1	1
2519	отличаться от	2	1
2520	в объемлющей	1	1
2521	интриг авантюрно-бытовой	1	1
2522	некий правильно	1	1
2523	пространство наррации	1	1
2524	эпизода из	1	1
2525	рассказе набокова	1	1
2526	той степени	1	1
2527	годового природных	1	1
2528	реципиент вынужден	1	1
2529	названого типа	1	1
2530	а рассказ	1	1
2531	не с	3	1
2532	чужого сознания	1	1
2533	рассказанный и	1	1
2534	было в	1	1
2535	участвующие в	1	1
2536	до времени	1	1
2537	особенно в	1	1
2538	кульминационным звеном	1	1
2539	пространству в	1	1
2540	к анализу	1	1
2541	много крыс	1	1
2542	возврат либо	1	1
2543	интерсубъективная заданность	1	1
2544	примером повествования	1	1
2545	относительно древнерусского	1	1
2546	откровения в	1	1
2547	нарративных структур	2	1
2548	моделируя позитивно	1	1
2549	есть время	2	1
2550	событие как	2	1
2551	оно как	1	1
2552	реальностью и	1	1
2553	определение подпадают	1	1
2554	миром с	1	1
2555	которого у	1	1
2556	нарратологами именуемое	1	1
2557	и персонажа	2	1
2558	служит не	1	1
2559	глубоко и	1	1
2560	время вечернего	1	1
2561	полноценным участником	1	1
2562	всяким высказыванием	1	1
2563	сюжетную схему	1	1
2564	роль культурно	1	1
2565	результат а	1	1
2566	качестве яркого	1	1
2567	эпизодами обнаруживается	1	1
2568	отклонения к	1	1
2569	еще в	2	1
2570	в чужом	1	1
2571	классической и	1	1
2572	повествования составляет	1	1
2573	операция конфигурации	1	1
2574	бытия будучи	1	1
2575	когда в	2	1
2576	время протекания	1	1
2577	ее существенно	1	1
2578	своему происхождению	1	1
2579	неро назначается	1	1
2580	к первому	1	1
2581	формируют особый	1	1
2582	чисто служебных	1	1
2583	выдвинутое вольфгангом	1	1
2584	психический процесс	1	1
2585	естественно замедляет	1	1
2586	как ему	1	1
2587	только неотождествимостью	1	1
2588	это только	2	1
2589	момент проникновения	1	1
2590	движется действие	1	1
2591	не имели	2	1
2592	возникает вследствие	1	1
2593	его высказыванию	1	1
2594	профессиональной возрастной	1	1
2595	дома очень	1	1
2596	третьем мире	1	1
2597	открывается во	1	1
2598	поэтому интрига	1	1
2599	благодаря этому	1	1
2600	папы в	1	1
2601	качестве свидетеля	1	1
2602	когнитивность прогностическая	1	1
2603	реципиент нарратива	1	1
2604	же игнорирует	1	1
2605	допущений о	1	1
2606	слушание как	1	1
2607	движение времени	1	1
2608	событийности определяется	1	1
2609	временем диегетического	1	1
2610	всегда имеет	1	1
2611	стране мертвых	1	1
2612	уж во	1	1
2613	наиболее продуктивную	1	1
2614	истории сколь	1	1
2615	внимание к	2	1
2616	такая интрига	1	1
2617	ведущем к	1	1
2618	имплицитная пара	1	1
2619	тревоги событийного	1	1
2620	он остается	1	1
2621	характер наиболее	1	1
2622	вновь скрепляемые	1	1
2623	гарантирует возможное	1	1
2624	для рождения	1	1
2625	они носители	1	1
2626	неро таким	1	1
2627	биографических сюжетов	1	1
2628	выбора составляющего	1	1
2629	нарративное рассказанное	1	1
2630	выше не	1	1
2631	число раз	1	1
2632	напряжении событийного	1	1
2633	актуализация прошлого	1	1
2634	того мира	1	1
2635	не на	1	1
2636	иного порядка	1	1
2637	интриге откровения	1	1
2638	тождествен его	1	1
2639	многими нарратологами	1	1
2640	толстого как	1	1
2641	утаивания и	1	1
2642	части бессознательно	1	1
2643	на средневековые	1	1
2644	медиальном преломлении	1	1
2645	через смерть	1	1
2646	происходят рассказываемые	1	1
2647	мифу углубиться	1	1
2648	обеспечивает событийный	1	1
2649	он происходил	1	1
2650	первая вариация	1	1
2651	существования диегетическое	1	1
2652	событий сопоставляя	1	1
2653	предпочтениями и	1	1
2654	мы всегда	1	1
2655	полной мере	1	1
2656	гибели героя	2	1
2657	же было	1	1
2658	чередовании сегментов	1	1
2659	вполне закономерно	1	1
2660	интерес сохраняется	1	1
2661	событие имеет	1	1
2662	интриге тайны	1	1
2663	высоко глубоко	1	1
2664	и соответственно	2	1
2665	фрактально не	1	1
2666	произведения как	1	1
2667	типа можно	1	1
2668	человек вспомним	1	1
2669	говоря персонаж	1	1
2670	нарратологиях рафаэль	1	1
2671	набор персонажей	1	1
2672	восприятие вынуждая	1	1
2673	понятие введенное	2	1
2674	преображение перемену	1	1
2675	котят все	1	1
2676	нашим слухом	1	1
2677	то они	1	1
2678	анфиладе комнат	1	1
2679	нарративные модальности	1	1
2680	что хронотопическая	1	1
2681	смысле изложенного	1	1
2682	к воплощенной	1	1
2683	состояния предшествующего	1	1
2684	будет рассказано	1	1
2685	появляться на	1	1
2686	термин представляется	1	1
2687	можно бесконечное	1	1
2688	началом нарративности	1	1
2689	новейшая литература	1	1
2690	читателя уже	1	1
2691	оно лишено	1	1
2692	области эстетического	1	1
2693	нарратора но	1	1
2694	игнорированиями и	1	1
2695	обратимости/необратимости но	1	1
2696	семантическая пауза	1	1
2697	паузе устного	1	1
2698	стабильного течения	1	1
2699	ненадежного нарратора	2	1
2700	выражает внеличную	1	1
2701	невозможно она	1	1
2702	взрослыми чудо	1	1
2703	аналога может	1	1
2704	действительной событийности	1	1
2705	словесного творчества	1	1
2706	носит системный	1	1
2707	развертывания нарастающего	1	1
2708	рассказывания перед	1	1
2709	их пространственно-временных	1	1
2710	христианским императивам	1	1
2711	хронотоп диегетическое	1	1
2712	нарративной энтимемы	1	1
2713	варьироваться на	1	1
2714	художественной профессиональной	1	1
2715	аналепсис или	1	1
2716	и глубинному	1	1
2717	котором рассуждал	1	1
2718	не умею	1	1
2719	как вечный	1	1
2720	к обряду	1	1
2721	значимостью важно	1	1
2722	или каштанку	1	1
2723	тетрадью стихов	1	1
2724	организованности художественного	1	1
2725	мира а	2	1
2726	с того	1	1
2727	основе своей	1	1
2728	очевидно нарративное	1	1
2729	целом время	1	1
2730	значимости концовки	1	1
2731	формалисты а	1	1
2732	слухом внешним	1	1
2733	миф но	1	1
2734	темпоральности диегетическое	1	1
2735	мира такого	2	1
2736	нарративное пространство	2	1
2737	вербализуемой наррации	1	1
2738	божества явились	1	1
2739	вследствие того	1	1
2740	доктора живаго	1	1
2741	множество эпизодов	1	1
2742	более высокой	1	1
2743	одной картине	1	1
2744	аналогии с	1	1
2745	времени в	3	1
2746	предполагает широкие	1	1
2747	речи означает	1	1
2748	маргариты но	1	1
2749	смех родителей	1	1
2750	целостность действия	1	1
2751	скрепленных именем	1	1
2752	нероманном как	1	1
2753	смысловой глубине	1	1
2754	что принадлежит	1	1
2755	рассказа все	1	1
2756	референтное событие	2	1
2757	рассуждения о	1	1
2758	мироустройства и	1	1
2759	в евгении	1	1
2760	к фабуле	1	1
2761	неизбежным концом	1	1
2762	ремесло такого	1	1
2763	рассказываемой истории	4	1
2764	событии благодаря	1	1
2765	тексте ни	1	1
2766	о пожирании	1	1
2767	рассказано одним	1	1
2768	интрига есть	1	1
2769	субъекта речи	1	1
2770	святость тоже	1	1
2771	автора являющей	1	1
2772	рода смех	1	1
2773	углубиться в	2	1
2774	показательным образцом	1	1
2775	ментальный аналог	1	1
2776	они неразрывно	2	1
2777	действует только	1	1
2778	еды обеду	1	1
2779	рассказывания способно	1	1
2780	место слияние	1	1
2781	автора нередко	1	1
2782	введенное зачинателем	1	1
2783	несинхронности они	1	1
2784	рода вынуждают	1	1
2785	о действии	1	1
2786	к нему	1	1
2787	не исполняет	1	1
2788	и откуда	1	1
2789	которого не	1	1
2790	и смысловой	1	1
2791	оговорить что	1	1
2792	жизни для	1	1
2793	нарратора не	1	1
2794	котором когнитивность	1	1
2795	емкую теоретическую	1	1
2796	его зеркальным	1	1
2797	том или	1	1
2798	которой было	1	1
2799	мира по	1	1
2800	нем не	1	1
2801	не со	1	1
2802	сюжету узнавания	1	1
2803	пост-классического нарратолога	1	1
2804	событийности но	1	1
2805	согласно рикёру	1	1
2806	не стабильно	1	1
2807	событийности моделируя	1	1
2808	слово ощущаемое	1	1
2809	возникает и	2	1
2810	стабильный жизнеуклад	1	1
2811	данной ситуации	2	1
2812	комплекс исходных	1	1
2813	автор нарративного	1	1
2814	протяженности формируют	1	1
2815	обязательно человек	1	1
2816	вынуждают говорить	1	1
2817	адекватной установки	1	1
2818	ей предпосылками	1	1
2819	двоякой нарративной	1	1
2820	жизни никакой	1	1
2821	у всякого	1	1
2822	метарецептивный ход	1	1
2823	взаимообусловленность и	1	1
2824	чем наполнен	1	1
2825	данность знаков	1	1
2826	но несомненно	1	1
2827	от вторжений	1	1
2828	любое событие	1	1
2829	мира дающей	1	1
2830	полноту и	2	1
2831	пространственные протяженности	1	1
2832	девочка составляют	1	1
2833	мир персонажей	1	1
2834	происходил а	1	1
2835	идиллического мирка	1	1
2836	пост-чеховской подобные	1	1
2837	оказывается носителем	1	1
2838	деле физическое	1	1
2839	во всей	1	1
2840	вечернего чая	1	1
2841	пути и	1	1
2842	без которого	1	1
2843	дискурс это	1	1
2844	лишь к	1	1
2845	утрачивает свою	1	1
2846	чем и	1	1
2847	как птица	1	1
2848	сюжетная схема	2	1
2849	все участвующие	1	1
2850	в другой	1	1
2851	если нарративные	1	1
2852	прямо обращается	1	1
2853	подвиге героя	1	1
2854	гадостью он	1	1
2855	фактического мира	1	1
2856	наррация не	1	1
2857	нас значения	1	1
2858	значимости история	1	1
2859	коммуникативный объект	1	1
2860	от этих	2	1
2861	диегетическое и	1	1
2862	и узнавания	1	1
2863	неким непритязательным	1	1
2864	наконец в	1	1
2865	он обладает	1	1
2866	пластов нарративного	1	1
2867	дома проникает	1	1
2868	он запрещает	1	1
2869	перельманом может	1	1
2870	приобретенной знакомством	1	1
2871	нянька ча-аю	1	1
2872	позитивно стабильный	1	1
2873	силой заинтересованности	1	1
2874	иначе в	1	1
2875	также в	1	1
2876	растянутую между	1	1
2877	ситуация общения	1	1
2878	событий диегетический	1	1
2879	памяти ментальному	1	1
2880	инициатором нарративности	1	1
2881	принадлежностью данного	1	1
2882	что риторические	1	1
2883	и единственном	1	1
2884	опыт напряженного	1	1
2885	ее вербализацией	1	1
2886	цикла семейный	1	1
2887	и экстрадиегетического	1	1
2888	именно живое	1	1
2889	его стабильного	1	1
2890	модальности приложимы	1	1
2891	котором далеко	1	1
2892	и она	1	1
2893	восстанавливался как	1	1
2894	протекания текста	1	1
2895	у детей	1	1
2896	и медиального	1	1
2897	переживаем радость	1	1
2898	пожирании котят	1	1
2899	в мастере	1	1
2900	адресованный читателю	1	1
2901	обнаруживаются два	1	1
2902	это всегда	1	1
2903	интрига своего	1	1
2904	низ негативный	1	1
2905	разграничение времени	1	1
2906	словесностью лиминальная	1	1
2907	брак представлялся	1	1
2908	большая литература	1	1
2909	событие рассказа	1	1
2910	кабинете именно	1	1
2911	интрига должна	1	1
2912	классической художественной	1	1
2913	любо и	1	1
2914	данный термин	1	1
2915	устный рассказ	1	1
2916	тома мертвых	2	1
2917	знания убеждения	2	1
2918	и годового	1	1
2919	к условиям	1	1
2920	функцией отца	1	1
2921	себя любимыми	1	1
2922	чеховского повествования	1	1
2923	литературно-художественном хронотопе	1	1
2924	возбуждала интерес	1	1
2925	сохраняет верность	1	1
2926	через древний	1	1
2927	время здесь	1	1
2928	и разрешается	1	1
2929	происходит в	1	1
2930	риторики хаимом	1	1
2931	рассказывания есть	1	1
2932	или центральную	1	1
2933	совокупность в	1	1
2934	описательное высказывание	1	1
2935	сверхтопос без	1	1
2936	восприятием может	1	1
2937	оглядываний назад	1	1
2938	чего открывается	1	1
2939	рассказа необходимо	1	1
2940	герой испытание	1	1
2941	в.т в	1	1
2942	перспективами которые	2	1
2943	следует рассматривать	1	1
2944	героя интерес	1	1
2945	быть и	2	1
2946	идеальный читатель	1	1
2947	эстетического словесного	1	1
2948	с той	1	1
2949	можем вернуться	1	1
2950	что смерть	2	1
2951	к обозначенному	1	1
2952	чудо поскольку	1	1
2953	анализа персонаж	1	1
2954	этому схематизму	1	1
2955	восприятия оно	1	1
2956	зародившаяся еще	1	1
2957	но с	1	1
2958	нарратолога [...]	1	1
2959	способно иметь	1	1
2960	изером понятие	1	1
2961	интереса к	1	1
2962	собой сотворение	1	1
2963	интерсубъективный топос	1	1
2964	присущими ей	1	1
2965	что интрига	1	1
2966	здесь играют	1	1
2967	платоном многими	1	1
2968	оно и	1	1
2969	индуцируют напряжение	1	1
2970	между эпизодами	1	1
2971	время у	1	1
2972	время нарративного	1	1
2973	третьей главы	1	1
2974	рода интерес	1	1
2975	сну в	1	1
2976	женетта в	1	1
2977	смену состояния	1	1
2978	в двух	1	1
2979	время неизбежно	1	1
2980	творчества большая	1	1
2981	итогового авторского	1	1
2982	не овладела	1	1
2983	большею частью	1	1
2984	вступлении эта	1	1
2985	структуре текста	2	1
2986	котят убирает	1	1
2987	интереса авантюрно-приключенческих	1	1
2988	результате параллелизма	1	1
2989	персонажей обычно	1	1
2990	статусной предназначенности	1	1
2991	не владеет	1	1
2992	континуумом рассказа	1	1
2993	ситуации или	1	1
2994	за платоном	1	1
2995	занимает только	1	1
2996	позицию с	1	1
2997	пространственное время	1	1
2998	рассказываемой жизни	1	1
2999	история по	1	1
3000	уже принадлежит	1	1
3001	пространство циклическое	1	1
3002	интрига сюжетного	1	1
3003	совокупном круге	1	1
3004	сами участвуем	1	1
3005	пространства входит	1	1
3006	само слушание	1	1
3007	лишь отступление	1	1
3008	наше присутствие	1	1
3009	частью завязкой	1	1
3010	полагает рикёр	1	1
3011	вперед и	1	1
3012	должен совершить	1	1
3013	как время	2	1
3014	артикуляционно-текстовое времена	1	1
3015	пространства присуща	1	1
3016	определенной компетентностью	1	1
3017	отцовского кабинета	1	1
3018	безухова по	1	1
3019	сколь бы	1	1
3020	в.т.] истории	1	1
3021	возьми ее	1	1
3022	креативного сознания	1	1
3023	единственное помещение	1	1
3024	поскольку собственно	1	1
3025	текста объективная	1	1
3026	научной религиозной	1	1
3027	субъекта в	1	1
3028	освоение сказкой	1	1
3029	обнаружения их	1	1
3030	актами воспринимающих	1	1
3031	нераздельно связаны	1	1
3032	к их	1	1
3033	рассмеяться вместе	1	1
3034	персонаж тоже	1	1
3035	труд сменяется	1	1
3036	улыбнуться а	1	1
3037	конфигурация нарративного	1	1
3038	время пространство	1	1
3039	расположение диспозиция	1	1
3040	о художественном	1	1
3041	обращаться к	1	1
3042	рикёр пространственные	1	1
3043	читателя нарратология	1	1
3044	не физическому	1	1
3045	пространство для	1	1
3046	условному математическому	1	1
3047	вопросы часто	1	1
3048	и целостность	1	1
3049	очень много	1	1
3050	и так	1	1
3051	не являясь	1	1
3052	событийное же	1	1
3053	недолжного существования	1	1
3054	напротив ускоряющих	1	1
3055	требует ментально	1	1
3056	опыта жизни	1	1
3057	вторжений извне	1	1
3058	центре этого	1	1
3059	роковым образом	1	1
3060	интерес повествования	1	1
3061	действительной жизни	1	1
3062	будто он	1	1
3063	рецептивные ожидания	1	1
3064	гибели как	1	1
3065	являет собой	2	1
3066	высказыванием требует	1	1
3067	условное место	1	1
3068	гоголя сохраняется	1	1
3069	к иронически	1	1
3070	простой и	2	1
3071	суть построения	1	1
3072	стороны принадлежностью	1	1
3073	героического эпоса	1	1
3074	различным модальностям	1	1
3075	развязкой интереса	1	1
3076	повествования [...]	1	1
3077	не развязкой	1	1
3078	интриги действия	1	1
3079	смысла то	1	1
3080	силе вдруг	1	1
3081	это означает	1	1
3082	человеческого смысла	1	1
3083	к детской	1	1
3084	от пробуждения	2	1
3085	отсылают к	1	1
3086	имеет априорных	1	1
3087	не остаются	1	1
3088	цени кульминационным	1	1
3089	непрерывно и	1	1
3090	кончится а	1	1
3091	кухарка и	1	1
3092	рассуждал мишель	1	1
3093	тексте актуализированное	1	1
3094	рассказа медиальное	1	1
3095	i и	1	1
3096	речи персонажей	2	1
3097	девочка присутствующие	1	1
3098	означает начало	1	1
3099	на услышанное	1	1
3100	самое следует	1	1
3101	перечисленные сюжетные	1	1
3102	данная интрига	2	1
3103	нравственный раскол	1	1
3104	древнерусского текста	1	1
3105	диегетическим называют	1	1
3106	анализу моделирования	1	1
3107	и матери	1	1
3108	т.п картин	1	1
3109	каких-то людей	1	1
3110	соединяющей апокалипсис	1	1
3111	повествователя рассказчика	1	1
3112	таких вариаций	1	1
3113	рода целесообразно	1	1
3114	сознания говорящего/пишущего	1	1
3115	погибал освоение	1	1
3116	только художественная	1	1
3117	катастрофичности бытия	1	1
3118	сменяется отдыхом	1	1
3119	типичности нарративной	1	1
3120	напряжение чтения	2	1
3121	детям кажется	1	1
3122	существенно возросла	1	1
3123	его существования	1	1
3124	искажению или	1	1
3125	в этнографии	1	1
3126	только возбуждала	1	1
3127	только художественному	1	1
3128	предвосхищаемое ответное	1	1
3129	к искажению	1	1
3130	так что	1	1
3131	событие перечисленные	1	1
3132	умирающего и	1	1
3133	неро наделив	1	1
3134	холстомера толстого	1	1
3135	нас значимым	1	1
3136	в нарратологии	2	1
3137	вынужден занять	1	1
3138	медиального пластов	1	1
3139	того же	1	1
3140	хаимом перельманом	1	1
3141	времени событийное	1	1
3142	только инструмент	1	1
3143	может занимать	1	1
3144	другой принадлежностью	1	1
3145	наррации пронизано	1	1
3146	кумулятивному принципу	1	1
3147	замкнутым что	1	1
3148	может формироваться	1	1
3149	раскрывают содержание	1	1
3150	одновременно именно	1	1
3151	может существенно	1	1
3152	полагал нарративе	1	1
3153	к вербализуемой	1	1
3154	нем аналог	1	1
3155	дающей масштабы	1	1
3156	последовательными этапам	1	1
3157	он полагал	1	1
3158	бы возникнуть	1	1
3159	чеховского нарратива	1	1
3160	не можем	2	1
3161	чехова является	1	1
3162	указания на	1	1
3163	последующих прочтений	1	1
3164	рассказывания может	1	1
3165	беспрецедентный факт	1	1
3166	и коммуникативной	1	1
3167	то повествовательное	1	1
3168	текста нарративной	1	1
3169	нарратология не	2	1
3170	толстой в	1	1
3171	самостоятельные интриги	1	1
3172	мишель фуко	3	1
3173	этой функции	1	1
3174	событийность рассказывания	1	1
3175	ни одного	1	1
3176	технологичных действий	1	1
3177	детей которые	1	1
3178	уникальна в	1	1
3179	действие может	1	1
3180	является текстовый	1	1
3181	и злочастии	1	1
3182	нарративной картиной	3	1
3183	этой границы	1	1
3184	стихов главного	1	1
3185	вернуться к	1	1
3186	быть единой	1	1
3187	экзистенциальной тревоги	1	1
3188	слова актуальна	1	1
3189	в нашей	1	1
3190	двенадцати маркированы	1	1
3191	нейтральных к	1	1
3192	вторая глава	1	1
3193	обстоит дело	1	1
3194	и чисто	1	1
3195	под такое	1	1
3196	ликом мадонны	1	1
3197	предполагает наличие	1	1
3198	тэрнера лиминальную	1	1
