N	2gram	Tiupa_Hudo_1	Analitik
2201	литературные жанры	1	1
2202	определение личности	1	1
2203	религии на	1	1
2204	в эстетический	3	1
2205	здесь сводится	1	1
2206	поведении персонажа	1	1
2207	высказывания жанр	1	1
2208	художественное произведение	1	1
2209	решимостью несокрушимого	1	1
2210	народного предания	1	1
2211	восхищенное эстетическое	1	1
2212	неуверенности в	1	1
2213	известном смысле	1	1
2214	в дегероизированной	1	1
2215	действительность в	1	1
2216	поступки только	2	1
2217	персонаж не	1	1
2218	своей жизни	2	1
2219	постепенное освоение	1	1
2220	полагании различного	1	1
2221	высказывания но	1	1
2222	жизни словами	1	1
2223	как любая	1	1
2224	глядела всеми	1	1
2225	низкой данности	1	1
2226	связывающих ее	1	1
2227	сами поидоша	1	1
2228	ее нелепой	1	1
2229	и адресата	2	1
2230	не удовлетворясь	1	1
2231	форме определенной	1	1
2232	самом деянии	1	1
2233	или смешным	1	1
2234	произведений такого	1	1
2235	отпочкованию от	1	1
2236	выше она	1	1
2237	ты и	1	1
2238	составляет своего	1	1
2239	есть ситуация	1	1
2240	сознания бахтин	1	1
2241	разладе со	1	1
2242	субъективной стороной	1	1
2243	не вопрошает	1	1
2244	содержание судьбы	1	1
2245	как прочная	1	1
2246	она глядела	1	1
2247	непреложный и	1	1
2248	суть референтная	1	1
2249	мы по	2	1
2250	героической системе	1	1
2251	очерченном с	1	1
2252	говорит дмитрий	1	1
2253	разрушить художественную	1	1
2254	батыем трагическая	1	1
2255	теряют статус	1	1
2256	каждой из	1	1
2257	эстетическая культура	1	1
2258	которому автор	1	1
2259	сатирической виной	1	1
2260	и позволяет	1	1
2261	искусства это	2	1
2262	эстетических модальностей	1	1
2263	в исполнении	1	1
2264	эстетическим аналогом	1	1
2265	реальности произведения	1	1
2266	мире тоже	1	1
2267	индивидуальной души-личности	1	1
2268	сцене гоголевского	1	1
2269	общими для	1	1
2270	в мировой	1	1
2271	кризис героического	1	1
2272	и любое	1	1
2273	сильно на	1	1
2274	текста но	1	1
2275	объекта и	3	1
2276	самоопределению здесь	1	1
2277	искусства как	3	1
2278	для автора	2	1
2279	текстов не	1	1
2280	в стихотворении	3	1
2281	акте самоотрицания	1	1
2282	в связи	1	1
2283	преступлению переступанию	1	1
2284	личности оказывается	1	1
2285	свободного выбора	1	1
2286	миропорядка их	1	1
2287	чертами сатирический	1	1
2288	лишь одну	1	1
2289	противопоставлены в	1	1
2290	отношений и	1	1
2291	и частной	1	1
2292	апостолов нового	1	1
2293	стола центр	1	1
2294	тому архаичному	1	1
2295	в пределе	1	1
2296	игорь истягну	1	1
2297	мира которая	1	1
2298	наши имена	1	1
2299	сколько бы	1	1
2300	текста смеховая	1	1
2301	защищенностью в	1	1
2302	целостное забвение	1	1
2303	и объектной	1	1
2304	именах обращаемые	1	1
2305	хома брут	1	1
2306	обладают не	1	1
2307	трагизма в	1	1
2308	именно такого	1	1
2309	навстречу ее	1	1
2310	своей природе	2	1
2311	и сентиментальной	1	1
2312	обломках самовластья	1	1
2313	жанр в	1	1
2314	своею и	1	1
2315	читателя который	1	1
2316	и постепенное	1	1
2317	софокла совершает	1	1
2318	границей стихотворение	1	1
2319	отчизны на	1	1
2320	к субъективной	2	1
2321	обращается к	1	1
2322	собе хвалы	1	1
2323	себя самого	1	1
2324	это художественно	1	1
2325	предносится целое	1	1
2326	но обязательно	1	1
2327	а перед	1	1
2328	от него	1	1
2329	дискурса претерпевшего	1	1
2330	на свою	1	1
2331	на границах	1	1
2332	совпадение личного	1	1
2333	бы в	1	1
2334	сентиментальной поэзии	1	1
2335	героике древнейшему	1	1
2336	смысла сатирическая	1	1
2337	в динамике	1	1
2338	случайно за	1	1
2339	когда персонажи	1	1
2340	впоследствии при	1	1
2341	финальной немой	1	1
2342	оказывается ложной	1	1
2343	во весь	1	1
2344	человека внутренняя	1	1
2345	скифы или	1	1
2346	взаимная условленность	1	1
2347	которому впервые	1	1
2348	сами но	1	1
2349	уже внешней	1	1
2350	стороны в	1	1
2351	с формой	1	1
2352	вполне факультативна	1	1
2353	от всего	1	1
2354	ценностной позиции	1	1
2355	разорении рязани	1	1
2356	летописная повесть	1	1
2357	я внутри	1	1
2358	выбирают а	1	1
2359	своей внутренней	2	1
2360	похода совпадение	1	1
2361	и позволило	1	1
2362	места в	1	1
2363	анекдотического персонажа	1	1
2364	гордости характеризует	1	1
2365	одно зрение	1	1
2366	по рассуждению	1	1
2367	самозабвения и	1	1
2368	вопрошает о	1	1
2369	но если	1	1
2370	в равной	2	1
2371	законом художественной	1	1
2372	к видам	1	1
2373	типу так	1	1
2374	оказывается всего	1	1
2375	новую рыцарского	1	1
2376	двенадцать с	1	1
2377	бульбе например	1	1
2378	героично само	1	1
2379	идейно-эмоциональной оценки	1	1
2380	ценностей и	1	1
2381	принципиально иного	1	1
2382	над собою	1	1
2383	романа горького	1	1
2384	однако герой	1	1
2385	целью и	1	1
2386	проступает сквозь	1	1
2387	личность и	1	1
2388	жизни в	2	1
2389	реакция читателя	1	1
2390	героика не	1	1
2391	поскольку не	2	1
2392	нами не	1	1
2393	куда не	1	1
2394	о героизации	1	1
2395	множества половцев	1	1
2396	жертвенное забвение	1	1
2397	чем с	1	1
2398	судьбы они	1	1
2399	всеми чувствами	1	1
2400	своей причастностью	1	1
2401	трех фундаментальных	2	1
2402	стороны бытия	1	1
2403	управляемая единым	1	1
2404	произведением художественным	1	1
2405	служебного долга	1	1
2406	о собе	1	1
2407	характеристика художественного	1	1
2408	в ходе	5	1
2409	между ними	4	1
2410	если граница	1	1
2411	героика трагизм	1	1
2412	притча не	1	1
2413	она разрушает	1	1
2414	и внутренне	1	1
2415	поэмы блока	2	1
2416	аввакума и	1	1
2417	точке выхода	1	1
2418	своего мнения	1	1
2419	от всех	1	1
2420	литературе являет	1	1
2421	каждым живущим	1	1
2422	быть признано	1	1
2423	комизма для	1	1
2424	перейдем к	1	1
2425	никакое забвение	1	1
2426	моем? имя	1	1
2427	иной преемственно	1	1
2428	к его	2	1
2429	подобно страстны	1	1
2430	излагателя народного	1	1
2431	и литературные	1	1
2432	любования ведущего	1	1
2433	автора в	1	1
2434	предел материнской	1	1
2435	виновным шеллинг	1	1
2436	в неутолимой	1	1
2437	европейской традиции	1	1
2438	жанра при	1	1
2439	адресату сатирической	1	1
2440	дегероизированной системе	1	1
2441	сотворческим сопереживанием	1	1
2442	осмеяние и	1	1
2443	одноименной трагедии	1	1
2444	не что	1	1
2445	оно не	1	1
2446	гоголевский хома	1	1
2447	формы высказывания	1	1
2448	внеличную сторону	1	1
2449	из этого	2	1
2450	совпадая со	1	1
2451	же природы	1	1
2452	котором внутренняя	1	1
2453	мать лирических	1	1
2454	наглядеться героична	1	1
2455	отня злата	1	1
2456	имплицитно присутствующего	1	1
2457	активная авторская	1	1
2458	неотъемлемое звено	1	1
2459	искусства силой	1	1
2460	героя в	1	1
2461	игорь и	1	1
2462	себя сами	1	1
2463	шире ролевой	1	1
2464	к героическому	1	1
2465	к сверхличному	1	1
2466	реализуют в	1	1
2467	кощунство и	1	1
2468	личности как	2	1
2469	когда на	1	1
2470	картину своей	1	1
2471	жизнь в	1	1
2472	политического четко	1	1
2473	сатирик их	1	1
2474	жизни и	1	1
2475	от риторической	1	1
2476	риторической позы	1	1
2477	по отдельности	1	1
2478	есть реализация	1	1
2479	собой лишь	1	1
2480	произведения есть	1	1
2481	идет полным	1	1
2482	конвенции определяющие	1	1
2483	силе и	1	1
2484	и другие	2	1
2485	в скрижали	1	1
2486	словесное кощунство	1	1
2487	в своих	1	1
2488	есмы ци	1	1
2489	молитвою из	1	1
2490	него неприемлемой	1	1
2491	забвение злата	1	1
2492	границах литературного	1	1
2493	становления героическая	1	1
2494	отчизна моя	1	1
2495	летописной версии	1	1
2496	жизни оказывается	2	1
2497	слово этого	1	1
2498	попросту чудаковатое	1	1
2499	публицистикой нередко	1	1
2500	все что	1	1
2501	внутренней оторванности	1	1
2502	они не	1	1
