N	2gram	Tiupa_Narr_1	Hudozhes
2182	своей коммуникативной	1	1
2183	для притчи	1	1
2184	исполненной некоторого	1	1
2185	н.д тамарченко	4	1
2186	этом и	1	1
2187	свою жизненную	1	1
2188	приобщения к	1	1
2189	жизнеописания может	1	1
2190	форме определенной	1	1
2191	как субъекты	1	1
2192	все же	7	1
2193	ее содержание	1	1
2194	рассказчика ни	1	1
2195	от нас	1	1
2196	напротив предполагает	1	1
2197	конфигурация эпизодов	3	1
2198	нередко кощунственное	1	1
2199	зависимость анекдота	1	1
2200	суть референтная	1	1
2201	при всем	2	1
2202	молчание бахтин	1	1
2203	него выступая	1	1
2204	является как	1	1
2205	человеческому существованию	1	1
2206	он уже	2	1
2207	тех или	1	1
2208	компетенции персонажа	2	1
2209	обладает достоверным	1	1
2210	умершее солнце	1	1
2211	центрированная вокруг	1	1
2212	и ценностями	1	1
2213	полускрытой рассеянной	1	1
2214	в следующей	1	1
2215	может служить	1	1
2216	для полноценного	1	1
2217	излагаемой жизни	1	1
2218	позиции организующей	1	1
2219	подражательного приобщения	1	1
2220	еще одна	3	1
2221	маска есть	1	1
2222	именно диалог	1	1
2223	историческое становление	1	1
2224	однако оно	1	1
2225	бахтину нарушение	1	1
2226	действия или	1	1
2227	такого высказывания	1	1
2228	если не	4	1
2229	того кому	1	1
2230	индивидуальный опыт	1	1
2231	иллюстрировалась общая	1	1
2232	поэтикой и	1	1
2233	притчи может	1	1
2234	собственно и	1	1
2235	же обратное	1	1
2236	определяется востребованной	1	1
2237	определенные возможности	1	1
2238	самоотождествление с	1	1
2239	позиции в	1	1
2240	словарного слова	1	1
2241	жизнеописанием биографической	1	1
2242	она может	2	1
2243	не подлежит	1	1
2244	рассказчика не	1	1
2245	мира которая	1	1
2246	ибо предметно-тематическое	1	1
2247	отводимой воспринимающему	1	1
2248	бы перевод	1	1
2249	рецепцией притчевая	1	1
2250	себе рецептивную	1	1
2251	ни притча	1	1
2252	ни анекдот	1	1
2253	как рассказчик	1	1
2254	в результате	2	1
2255	литературных жанров	1	1
2256	о котором	1	1
2257	жизнь писал	1	1
2258	с содержанием	1	1
2259	ценностно-смысловой картины	1	1
2260	адресата а	1	1
2261	жанр в	1	1
2262	героическая апофегма	1	1
2263	обладать проективной	1	1
2264	нечто смешное	1	1
2265	дискурсии обладает	1	1
2266	для нас	1	1
2267	предносится целое	1	1
2268	к чужому	1	1
2269	но обязательно	1	1
2270	отграниченная система	1	1
2271	рассказывается анекдот	1	1
2272	иной коммуникативный	1	1
2273	от него	1	1
2274	иносказательностью требует	1	1
2275	дискурса претерпевшего	1	1
2276	идет не	1	1
2277	полноценная биография	1	1
2278	это может	1	1
2279	природе суть	1	1
2280	судьбой отдельных	1	1
2281	субъект дискурсии	1	1
2282	в третьем	3	1
2283	в литературной	1	1
2284	контексте знаменует	1	1
2285	целой системы	1	1
2286	компетенция биографического	1	1
2287	как притчу	1	1
2288	когда персонажи	1	1
2289	с не	1	1
2290	и существенно	1	1
2291	дискурса необходимо	1	1
2292	опыт частного	1	1
2293	моментам родственным	1	1
2294	взаимная условленность	1	1
2295	пространственно-временных масштабов	1	1
2296	внутренняя активность	1	1
2297	компетенцией анекдотического	1	1
2298	с формой	1	1
2299	сферу исторического	1	1
2300	рассказчик анекдота	1	1
2301	ценностной позиции	1	1
2302	наблюдения именно	1	1
2303	между вещами	1	1
2304	можно охарактеризовать	1	1
2305	персонажи сказания	1	1
2306	как того	1	1
2307	жизни принципиальным	1	1
2308	курьезная риторика	1	1
2309	быть определена	1	1
2310	т.п всякое	1	1
2311	для производящего	1	1
2312	это компетенция	1	1
2313	ни было	3	1
2314	же в	4	1
2315	себя если	1	1
2316	от нудительной	1	1
2317	внутренне подражательного	1	1
2318	адресата в	2	1
2319	читатель может	1	1
2320	эти бытийные	1	1
2321	соотношений такая	1	1
2322	данному дискурсу	1	1
2323	несомненно достоверному	1	1
2324	но всегда	1	1
2325	быть и	1	1
2326	ситуативного диалогизированного	1	1
2327	оказывается всего	2	1
2328	героя система	1	1
2329	даже будучи	1	1
2330	требует во-первых	1	1
2331	и рассказывающим	1	1
2332	дозволенное посрамление	1	1
2333	не есть	3	1
2334	мире случайности	1	1
2335	жизненный опыт	1	1
2336	последняя предполагает	1	1
2337	в готовом	1	1
2338	целью и	1	1
2339	к самому	2	1
2340	здесь только	1	1
2341	кому рассказывается	1	1
2342	нами не	2	1
2343	останется не	1	1
2344	становления и	1	1
2345	организующей текст	1	1
2346	и требующей	1	1
2347	может и	1	1
2348	раскованной беседы	1	1
2349	иными подробностями	1	1
2350	в жизнепроцессе	1	1
2351	слове писал	1	1
2352	участников коммуникативного	1	1
2353	чужому слову	1	1
2354	оценки и	1	1
2355	притчи это	1	1
2356	две стороны	1	1
2357	возможность которого	1	1
2358	дискурсия с	1	1
2359	не быть	1	1
2360	и раскованной	1	1
2361	жизни постоянно	1	1
2362	называемого чувства	1	1
2363	перерывом во	1	1
2364	достоверному и	1	1
2365	в системе	1	1
2366	стабильно дифференцированном	1	1
2367	компетентностью адресата	1	1
2368	верифицируемым знанием	1	1
2369	анекдот легко	1	1
2370	на непосредственную	1	1
2371	есть острота	1	1
2372	акте выбора	1	1
2373	иной преемственно	1	1
2374	не окказиональный	1	1
2375	себе самому	1	1
2376	необходимости известного	1	1
2377	жизни а	2	1
2378	столь раннего	1	1
2379	внутреннее единство	1	1
2380	реализованной в	1	1
2381	находчивое или	1	1
2382	переходя к	1	1
2383	подобен новеллистическому	1	1
2384	достоверным но	1	1
2385	тождественно мнению	1	1
2386	является сюжетообразующим	1	1
2387	признает никакого	1	1
2388	концепты героя	1	1
2389	формы высказывания	1	1
2390	говорящего иначе	1	1
2391	поведения в	2	1
2392	предназначения когда	1	1
2393	будет адекватным	1	1
2394	виде целенаправленно	1	1
2395	в свое	1	1
2396	недопустимая в	1	1
2397	столько от	1	1
2398	который в	2	1
2399	имплицитно присутствующего	1	1
2400	внимание адресата	1	1
2401	героя в	8	1
2402	и поучаемого	1	1
2403	системе эпизодов	1	1
2404	фигур общества	1	1
2405	дискурсе может	1	1
2406	свою столь	1	1
2407	реализуют в	1	1
2408	тексте а	1	1
2409	и основана	1	1
2410	для рассказчика	1	1
2411	включает в	2	1
2412	всего в	1	1
2413	кощунство и	1	1
2414	здесь обычно	1	1
2415	опыт жизни	1	1
2416	мирового становления	1	1
2417	учительный дискурс	1	1
2418	жизни и	3	1
2419	также может	1	1
2420	судьба в	1	1
2421	высказывания реализующий	1	1
2422	которой иные	1	1
2423	конвенции определяющие	1	1
2424	свободного выбора	1	1
2425	учителя жизни	2	1
2426	орудие мирового	1	1
2427	слушающим принципиальная	1	1
2428	словесное кощунство	1	1
2429	острота наизнанку	1	1
2430	нее как	1	1
2431	другому что	1	1
2432	запечатлевающий основу	1	1
2433	по поводу	1	1
2434	типа есть	1	1
2435	ценностного урока	1	1
2436	жанр сказания	1	1
2437	этой жанровой	1	1
2438	в коммуникативной	1	1
2439	частности наличие	1	1
2440	сугубо смеховой	1	1
2441	способность хранения	1	1
2442	развертывающейся жизни	1	1
2443	проецировать чужой	1	1
2444	прямой речи	2	1
2445	преломляющая несобственно-прямая	1	1
2446	иной позицией	1	1
2447	или хулы	1	1
2448	группирующихся вокруг	1	1
2449	можно назвать	1	1
2450	фатальную или	1	1
2451	призван обладать	1	1
2452	попросту чудаковатое	1	1
2453	этой точки	2	1
2454	городского фольклора	1	1
2455	к сообщенному	1	1
2456	они не	2	1
2457	исконном значении	1	1
2458	случае его	1	1
2459	событий в	2	1
2460	которая не	1	1
