N	2gram	Tiupa_Teor_1	Analitik
2185	разграничение к	1	1
2186	поскольку вместо	2	1
2187	героична пластика	1	1
2188	законным местом	1	1
2189	ее сатирическим	1	1
2190	и одновременно	4	1
2191	могут обладать	1	1
2192	строфе соответствующей	1	1
2193	было введено	1	1
2194	ассонанс могли	1	1
2195	усложняющее строку	1	1
2196	функционально выступающая	1	1
2197	природе суть	1	1
2198	центральным персонажем	1	1
2199	музы с	1	1
2200	тот же	1	1
2201	что лирическое	1	1
2202	явлены не	1	1
2203	интонационного напряжения	1	1
2204	в гомеровой	1	1
2205	речь о	1	1
2206	одной из	2	1
2207	с ними	1	1
2208	ответственностью но	1	1
2209	многослойных границ	1	1
2210	татаро-монгольским нашествием	1	1
2211	тоже роль	1	1
2212	и роман	1	1
2213	можно вести	1	1
2214	личностного существования	1	1
2215	свершения подвига	1	1
2216	игореве в	1	1
2217	ратному духу	1	1
2218	соответствующих эстетических	1	1
2219	их вершителей-героев	1	1
2220	и читателей	1	1
2221	модуса личностного	1	1
2222	раскола вины	1	1
2223	авторской эмоциональности	1	1
2224	не появляется	1	1
2225	например так	1	1
2226	и живота	1	1
2227	дорожит своей	1	1
2228	стихотворение венчает	1	1
2229	судьбы внешняя	1	1
2230	в совершенном	1	1
2231	к субъекту	1	1
2232	фельетонного я	1	1
2233	крепостiю своею	1	1
2234	анаграмматическое влияние	1	1
2235	статусе до	1	1
2236	ассонансная структура	1	1
2237	тыняновым законом	1	1
2238	внутренней данности	1	1
2239	между этим	1	1
2240	звуками в	1	1
2241	ситуации авторской	1	1
2242	вмещает в	1	1
2243	самоопределение лирического	1	1
2244	автор гневно	1	1
2245	и отвечает	1	1
2246	однако искусство	1	1
2247	всеволод сами	1	1
2248	это образная	1	1
2249	полюса эстетическая	1	1
2250	они могут	1	1
2251	души-личности и	1	1
2252	к адресату	1	1
2253	ключевой значимостью	1	1
2254	мысли индивидуальной	1	1
2255	к очевидно	1	1
2256	автобиографического героя	1	1
2257	этих композиционно	1	1
2258	яркая индивидуальность	1	1
2259	этим словом	1	1
2260	аллитерирующей оппозицией	1	1
2261	малый круг	1	1
2262	испорченности изображается	1	1
2263	до служебных	1	1
2264	тройной повтор	1	1
2265	оппозицией стихотворения	1	1
2266	способу высказывания	1	1
2267	характеризует всех	1	1
2268	по этому	1	1
2269	повторы значимы	1	1
2270	теперь в	1	1
2271	от миропорядка	1	1
2272	личного а	1	1
2273	ущербность своего	1	1
2274	героя вытесненные	1	1
2275	столичных балетоманов	1	1
2276	лирической героини-поэтессы	1	1
2277	личного самоопределения	2	1
2278	судьба или	1	1
2279	атрибут праведного	1	1
2280	организации высказывания	2	1
2281	своя милыя	1	1
2282	человека с	2	1
2283	запечатленного в	1	1
2284	всего данного	1	1
2285	ратнаго духа	1	1
2286	у не	1	1
2287	так что	1	1
2288	в нежданной	1	1
2289	исполнение ими	1	1
2290	составе пиррихий	1	1
2291	есть в	2	1
2292	не становится	1	1
2293	и связывающих	1	1
2294	природы самозабвенное	1	1
2295	оказывается в	3	1
2296	означает стать	1	1
2297	раскрывают содержание	1	1
2298	образная модель	1	1
2299	первый является	1	1
2300	согласно суздальской	1	1
2301	снижение напряженности	1	1
2302	ахматовой это	1	1
2303	созвучие внутреннего	1	1
2304	бульбе как	1	1
2305	организованный ритмически	1	1
2306	ложных границ	1	1
2307	комическом идиллическом	1	1
2308	означает самоопределиться	1	1
2309	этот ассонанс	1	1
2310	трансформация героической	1	1
2311	другими звуками	1	1
2312	ритмически симметрично	1	1
2313	полюса лирической	1	1
2314	и сверхличное	1	1
2315	величанья своего	1	1
2316	к снятию	1	1
2317	этом что	1	1
2318	могло обнаружиться	1	1
2319	эпизода лирического	1	1
2320	этого я	1	1
2321	хронотопов в	1	1
2322	карамазов в	1	1
2323	текста по	1	1
2324	начальном стихе	1	1
2325	три стороны	1	1
2326	писал об	1	1
2327	неизбежно виновным	1	1
2328	сама собою	1	1
2329	сглаживается семантическая	1	1
2330	с контекстуально	1	1
2331	или горестным	1	1
2332	блока скифы	1	1
2333	олицетворения внежизненно-активной	1	1
2334	ее внешнему	1	1
2335	умиротворенного согласия	1	1
2336	против собственной	1	1
2337	бытия я	1	1
2338	из картины	1	1
2339	факультативна замечательный	1	1
2340	которая способна	1	1
2341	стилей социальных	1	1
2342	служением сверхличному	1	1
2343	союзов и	1	1
2344	слова не	1	1
2345	виной самозванства	1	1
2346	неблагополучии однако	1	1
2347	меня организованный	1	1
2348	внлнвлнлнн тдтдт	1	1
2349	высокой сверхличной	1	1
2350	неприемлемой судьбы	1	1
2351	ильича самоотрицанием	1	1
2352	непособие верховному	1	1
2353	личность с	1	1
2354	совпадения с	1	1
2355	или даже	4	1
2356	имя личности	1	1
2357	уровней его	1	1
2358	составляет диада	1	1
2359	поостри сердца	1	1
2360	в уникальную	1	1
2361	эстетическая реакция	1	1
2362	и добчинским	1	1
2363	стихотворении ахматовой	1	1
2364	художественно значимым	2	1
2365	условного мира	1	1
2366	субституты одного	1	1
2367	рязани батыем	1	1
2368	дифференциация типов	1	1
2369	ту или	1	1
2370	суть то	1	1
2371	пророческое слово	1	1
2372	завершается самоустранением	1	1
2373	местом в	1	1
2374	строфе гласным	1	1
2375	духовно-практического модуса	1	1
2376	символа легкой	1	1
2377	возможности ухода	1	1
2378	с публицистикой	1	1
2379	ненадолго сливается	1	1
2380	модусу художественности	2	1
2381	ударения в	1	1
2382	такова а	1	1
2383	и их	1	1
2384	первой стопе	1	1
2385	ударной строки	1	1
2386	ценностей третий	1	1
2387	другом стихотворении	1	1
2388	в единое	3	1
2389	поэзии образуется	1	1
2390	разделяющих и	1	1
2391	смятение но	1	1
2392	ведь это	1	1
2393	ключевыми словами	1	1
2394	воедино ритмические	1	1
2395	ситуация есть	1	1
2396	нового миропорядка	1	1
2397	или маяковского	1	1
2398	слова в	2	1
2399	висит на	3	1
2400	н из	1	1
2401	чрънигова отня	1	1
2402	же реплик	1	1
2403	с явственно	1	1
2404	слогов при	1	1
2405	организовано художественное	1	1
2406	брут не	1	1
2407	стопным ямбом	1	1
2408	этого несовпадения	1	1
2409	собою смеетесь	1	1
2410	как финальная	1	1
2411	вовсе не	3	1
2412	говорит ему	1	1
2413	стихотворение написано	1	1
2414	совпадения этих	1	1
2415	ассонанс а	1	1
2416	искусство никогда	1	1
2417	относится не	1	1
2418	динамике становления	1	1
2419	с этими	1	1
2420	основания для	1	1
2421	курсивом и	1	1
2422	козацкого миропорядка	1	1
2423	героизации наделяется	1	1
2424	к ним	1	1
2425	при всей	1	1
2426	ту сторону	1	1
2427	рода это	1	1
2428	скрыть обличают	1	1
2429	собою ту	1	1
2430	но умиротворенного	1	1
2431	гордое самозабвение	1	1
2432	не составляет	1	1
2433	диктовала диктование	1	1
2434	случае не	2	1
2435	подлинная жизнь	1	1
2436	подобно аристофану	1	1
2437	претензией вследствие	1	1
2438	мотива дудочки	1	1
2439	личности ее	1	1
2440	музы прозрачна	1	1
2441	самозабвенное поведение	1	1
2442	человек как	1	1
2443	бульба нимало	1	1
2444	самоотрицания всего	1	1
2445	и поостри	1	1
2446	центральной стопе	1	1
2447	появление этого	1	1
2448	присутствия в	6	1
2449	фонетический сигнал	1	1
2450	гегеля есть	1	1
2451	звуком бессодержательной	1	1
2452	не говорит	1	1
2453	не смятенность	1	1
2454	ситуация художественного	1	1
2455	в широком	1	1
2456	лишь первой	1	1
2457	и делает	1	1
2458	своего отпадоша	1	1
2459	в третьих	1	1
2460	переступанию границы	1	1
2461	зрение и	1	1
2462	полным ходом	1	1
2463	появляется однако	1	1
2464	сторону сакральной	1	1
2465	художественности эстетическим	1	1
2466	существования способа	1	1
2467	нет в	1	1
2468	в осмысленном	1	1
2469	семантическим ореолом	1	1
2470	лишь один	2	1
2471	внутреннего мира	2	1
2472	своей ролевой	1	1
2473	соседства с	1	1
2474	для того	1	1
2475	каждый стих	1	1
2476	гиперболизированное и	1	1
2477	введено в	2	1
2478	лишь для	1	1
2479	кая рана	1	1
2480	лирическим субъектом	1	1
2481	ипостаси наиболее	1	1
2482	граница сопрягающая	1	1
2483	публицистически осужденный	1	1
2484	отделение эстетического	1	1
2485	позы излагателя	1	1
2486	варианты одной	1	1
2487	наиболее ощутимые	1	1
2488	междоусобицами и	1	1
2489	начальные звуки	1	1
2490	рыцарского служения	1	1
2491	видя и	1	1
2492	в снятии	1	1
2493	стиха на	1	1
2494	жеста интонация	1	1
2495	конец которого	1	1
2496	идиллическом и	1	1
2497	границы и	1	1
2498	оказывается пустым	1	1
2499	первого стиха	1	1
2500	вызывают подвиги	1	1
2501	случается с	1	1
2502	становления этого	1	1
2503	соответствующей первому	1	1
2504	бывает в	1	1
2505	искусству как	1	1
2506	добчинским а	1	1
2507	немой сцене	1	1
2508	осужденный за	1	1
2509	основной аллитерирующей	1	1
2510	ощутимые сверхсхемные	1	1
2511	на второй	1	1
2512	окончательного совпадения	1	1
2513	противоположная сатире	1	1
2514	героическое исполнение	1	1
2515	те два	1	1
2516	одушевленности жизни	1	1
2517	гневно порицает	1	1
2518	спондея а	1	1
2519	страстны когда	1	1
2520	индивида и	1	1
2521	между которыми	1	1
2522	аристофана где	1	1
2523	и обычая	1	1
2524	юморе трагедийности	1	1
2525	музой ролевой	1	1
2526	следует подчеркнуть	2	1
2527	обычая все	1	1
2528	которого приходится	1	1
2529	несовпадения человека	1	1
2530	видам пафоса	1	1
2531	неотъемлемый атрибут	1	1
2532	как у	1	1
2533	смешным или	1	1
2534	выступает не	1	1
2535	ударного и	1	1
2536	политической точки	1	1
2537	или иначе	5	1
2538	ритмическим эхом	1	1
2539	стороны метапоэтического	1	1
2540	перестают быть	1	1
2541	вследствие этой	2	1
2542	если говорить	1	1
2543	ее в	2	1
2544	залюбовавшись бутафорской	1	1
2545	поэтому никаких	1	1
2546	с мотивом	1	1
2547	самоутверждения неумолимо	1	1
2548	сверхличному ратному	1	1
2549	которыми располагается	1	1
2550	а именно	2	1
2551	ратным духом	1	1
2552	сатире трансформация	1	1
2553	осуществлению той	1	1
2554	не сводится	4	1
2555	художественного содержания	2	1
2556	к которому	3	1
2557	с архаикой	1	1
2558	достаточного основания	1	1
2559	сгущение во	1	1
2560	невольному именно	1	1
2561	совершается героически	1	1
2562	я присуща	1	1
2563	целостность принципиально	1	1
2564	любопытства гибнет	1	1
2565	данности апостолов	1	1
2566	героическая доминанта	1	1
2567	пути героического	1	1
2568	сторону индивида	1	1
2569	оправданно ведь	1	1
2570	на пророческое	1	1
2571	наконец в	1	1
2572	было и	1	1
2573	т доминировала	1	1
2574	а с	3	1
2575	дешифрующими этот	1	1
2576	героя о	1	1
2577	героиня не	1	1
2578	на третьей	1	1
2579	данного художественного	1	1
2580	факультативность комизма	1	1
2581	выступать как	2	1
2582	случае мифологемы	1	1
2583	абсолютного большинства	1	1
2584	града чрънигова	1	1
2585	поистине героически	1	1
2586	местоимения особенно	1	1
2587	и др	1	1
2588	я подобно	1	1
2589	вписан в	1	1
2590	себя и	1	1
2591	со сформулированным	1	1
2592	единым творческим	1	1
2593	князи же?	1	1
2594	как поле	1	1
2595	говорит гегель	1	1
2596	временной локализации	1	1
2597	сверхсхемное ударение	1	1
2598	любви она	1	1
2599	организована экзистенциальная	1	1
2600	героев и	1	1
2601	равной степени	3	1
2602	эстетическое завершение	2	1
2603	позиция автора	1	1
2604	заглядывая в	1	1
2605	разность строф	1	1
2606	внутренне совпадая	1	1
2607	инверсия ударного	1	1
2608	располагается я	1	1
2609	под каким	1	1
2610	личности восхищенное	1	1
2611	превращается в	2	1
2612	и политического	1	1
2613	поэтической традиции	1	1
2614	глубинным семантическим	1	1
2615	часто знаменует	1	1
2616	полагал что	1	1
2617	иначе в	1	1
2618	меня лирической	1	1
2619	гласная фонема	1	1
2620	не знает	3	1
2621	ритмическую доминанту	1	1
2622	сюжета явственно	1	1
2623	порицает злонравных	1	1
2624	двух звуков	1	1
2625	шелуху суетных	1	1
2626	даже предательство	1	1
2627	этот психологический	1	1
2628	из наиболее	1	1
2629	границах это	1	1
2630	самозабвенно олицетворяя	1	1
2631	например героизация	1	1
2632	смятенного замирания	1	1
2633	даме отчизна	1	1
2634	некий ролевой	1	1
2635	ударения тогда	1	1
2636	бы разрушить	1	1
2637	исключения персонажей	1	1
2638	поскольку трагический	1	1
2639	нечистой силе	1	1
2640	я относительно	1	1
2641	важнейшим наиболее	1	1
2642	героизация или	1	1
2643	субъекта утрачивающего	1	1
2644	героического миросозерцания	1	1
2645	другие модальности	1	1
2646	в заданных	1	1
2647	князя всеволода	1	1
2648	единый текст	1	1
2649	себя гегелевское	1	1
2650	юность свобода	1	1
2651	осознания неполного	1	1
2652	безымянной народной	1	1
2653	содержания к	1	1
2654	эстетической доминанты	1	1
2655	ограничивается простым	1	1
2656	потоке оговоримся	1	1
2657	исключающего возможность	1	1
2658	ритмические модификации	1	1
2659	строки однако	1	1
2660	я из	1	1
2661	в придании	1	1
2662	этим малым	1	1
2663	является единственной	1	1
2664	звуки соседних	1	1
2665	приобщение к	1	1
2666	ритмическом отношении	1	1
2667	для становления	1	1
2668	когда же	1	1
2669	интонацию обремененного	1	1
2670	рамках одного	1	1
2671	и означает	1	1
2672	где действительность	1	1
2673	ролевой предел	1	1
2674	молод и	1	1
2675	обращаемые к	1	1
2676	принципиально новой	1	1
2677	муза не	1	1
2678	наивной и	1	1
2679	жития протопопа	1	1
2680	может выступать	3	1
2681	в одно	2	1
2682	ввв внлнвлнлнн	1	1
2683	внутреннего хронотопа	1	1
2684	культура границ	1	1
2685	же собе	1	1
2686	он воодушевленно	1	1
2687	ивана ильича	1	1
2688	и большим	1	1
2689	приводящего к	1	1
2690	утяжеленный повторами	1	1
2691	ведущего эстетических	1	1
2692	ср державинское	1	1
2693	человека как	1	1
2694	своих поистине	1	1
2695	комедии невольно	1	1
2696	к возникновению	1	1
2697	однажды аллитерация	1	1
2698	строк смятенного	1	1
2699	пушкинские повести	1	1
2700	константой текста	1	1
2701	я изначально	1	1
2702	избегнуть их	1	1
2703	с помощью	1	1
2704	на столь	1	1
2705	поля глоссализации	1	1
2706	очевидно а	1	1
2707	самоотрицанием революции	1	1
2708	и оказываясь	1	1
2709	большого сверхличного	1	1
2710	ореолом трагедии	1	1
2711	на фоне	2	1
2712	художественности может	2	1
2713	гостьи и	1	1
2714	конец повторам	1	1
2715	на новую	1	1
2716	кладет начало	1	1
2717	внутреннюю свободу	1	1
2718	сопровождающим повтором	1	1
2719	себя самой	1	1
2720	парадокс характеризует	1	1
2721	личного странного	1	1
2722	героизирована ратная	1	1
2723	ясно говорит	2	1
2724	чаадаеву направляет	1	1
2725	существования обретения	1	1
2726	выставляет на	1	1
2727	до этого	1	1
2728	ключевого слова	2	1
2729	своей значимости	1	1
2730	одно одинокое	1	1
2731	я носитель	1	1
2732	в перспективе	1	1
2733	долга оказывается	1	1
2734	полноценной трагической	1	1
2735	сатирическая личность	1	1
2736	может оказываться	1	1
2737	самовлюбленность не	1	1
2738	раздваивается между	1	1
2739	героические персонажи	1	1
2740	внутренне единую	1	1
2741	художественности и	2	1
2742	и авторское	1	1
2743	своего объекта	1	1
2744	ролевая граница	2	1
2745	вы как	1	1
2746	мифологемы в	1	1
2747	на конец	1	1
2748	христианском миропорядке	1	1
2749	а при	1	1
2750	сверхсхемным ударением	1	1
2751	случаи совпадения	1	1
2752	ценности миропорядка	1	1
2753	целостность так	1	1
2754	они едины	1	1
2755	со словом	1	1
2756	и созидает	1	1
2757	стороне художественного	1	1
2758	значении этого	3	1
2759	проста внутренний	1	1
2760	сынов своих	1	1
2761	требует от	1	1
2762	нимало не	1	1
2763	и мир	1	1
2764	нарастания так	1	1
2765	пересиливает аллитерацию	1	1
2766	контекстуально смежными	1	1
2767	эстетических субъектов	1	1
2768	служения даме	1	1
2769	преимуществу невольному	1	1
2770	горизонтальным хронотопом	1	1
2771	хвалы добудем	1	1
2772	зрителя слушателя	1	1
2773	ударение на	1	1
2774	но иного	1	1
2775	существенно при	1	1
2776	напряжения знаменующему	1	1
2777	духа роковое	1	1
2778	где речевая	1	1
2779	в область	1	1
2780	начале текста	1	1
2781	ужасошася и	1	1
2782	аллитерацию д	1	1
2783	естественной фонологической	1	1
2784	собственную персону	1	1
2785	и татаро-монгольским	1	1
2786	особенно личные	1	1
2787	целостности состоит	1	1
2788	пустым звуком	1	1
2789	взглянула но	1	1
2790	читателей по	1	1
2791	замутненного самолюбием	1	1
2792	музы наиболее	1	1
2793	неутолимой жажде	1	1
2794	содержанию миропорядка	1	1
2795	хронотоп поэтического	1	1
2796	художественностью с	1	1
2797	ведет к	1	1
2798	в европейской	1	1
2799	дневной хронотоп	1	1
2800	изображается так	1	1
2801	роль принадлежит	2	1
2802	феноменов внешне-внутренней	1	1
2803	анаграмматических поля	1	1
2804	эстетическое отношение	9	1
2805	субститутом ключевого	1	1
2806	текста где	2	1
2807	личности ничтожно	1	1
2808	любое произведение	1	1
2809	первоначально озвучивает	1	1
2810	стиха тон	1	1
2811	достаточно очевидные	1	1
2812	ситуацию взгляда	1	1
2813	миропорядка трагическая	1	1
2814	индивидуального я	1	1
2815	но вы	1	1
2816	ждущее я	1	1
2817	формах эстетического	1	1
2818	и размежевывающая	1	1
2819	но основной	1	1
2820	удовлетворенного ожидания	1	1
2821	всеволода и	1	1
2822	в литературе	2	1
2823	и ритмически	1	1
2824	ада связанные	1	1
2825	анаграмму имени	1	1
2826	единственной в	1	1
2827	катастрофической неуверенности	1	1
2828	что фонема	1	1
2829	глядела на	1	1
2830	примерами следует	1	1
2831	суетных амбиций	1	1
2832	героини обесценивающее	1	1
2833	романе достоевского	1	1
2834	личность горда	1	1
2835	могут служить	2	1
2836	ритмически выделяют	1	1
2837	только раскрывают	1	1
2838	жизнь второй	1	1
2839	рана дорога	1	1
2840	значениями приход	1	1
2841	ср просьбы	1	1
2842	позиция осмеяния	1	1
2843	говорящего иначе	1	1
2844	целостности своего	1	1
2845	о трагическом	1	1
2846	искусства характеризуется	1	1
2847	ее полюса	1	1
2848	сатирического изображения	1	1
2849	оказываясь тем	1	1
2850	текста как	4	1
2851	свободы т.е	1	1
2852	взгляда муза	1	1
2853	лирического я	3	1
2854	ему о	1	1
2855	она явилась	1	1
2856	границ экзистенции	1	1
2857	инкарнационного вторжения	1	1
2858	как феноменов	1	1
2859	жизни стих	1	1
2860	русской поэтической	1	1
2861	дело здесь	1	1
2862	архаикой традиционалистского	1	1
2863	способных нести	1	1
2864	главного героя	1	1
2865	его летописных	1	1
2866	а целостное	1	1
2867	стихотворение героика	1	1
2868	с лизой	1	1
2869	душе поскольку	1	1
2870	к жизненному	1	1
2871	сатирической ситуации	1	1
2872	былинах и	1	1
2873	на обломках	1	1
2874	меньшими основаниями	1	1
2875	протопопа аввакума	1	1
2876	сюзерену великому	1	1
2877	свою культурную	1	1
2878	частности два	1	1
2879	воодушевленно устремляется	1	1
2880	музе ахматовой	1	1
2881	всего подтвержденные	1	1
2882	дудочкой и	1	1
2883	совершенно исчезает	1	1
2884	литературные жанры	1	1
2885	определение личности	1	1
2886	стихе как	1	1
2887	в эстетический	2	1
2888	лишь однажды	1	1
2889	художественное произведение	1	1
2890	ситуации но	1	1
2891	решимостью несокрушимого	1	1
2892	народного предания	1	1
2893	восхищенное эстетическое	1	1
2894	я стихотворение	1	1
2895	очевидное смятение	1	1
2896	неуверенности в	1	1
2897	им лирического	1	1
2898	известном смысле	1	1
2899	большинстве своем	1	1
2900	в дегероизированной	1	1
2901	суть фонетические	1	1
2902	действительность в	1	1
2903	поступки только	1	1
2904	же показателем	1	1
2905	персонаж не	1	1
2906	своей жизни	2	1
2907	постепенное освоение	1	1
2908	полагании различного	1	1
2909	высказывания но	1	1
2910	жизни словами	1	1
2911	как любая	1	1
2912	глядела всеми	1	1
2913	низкой данности	1	1
2914	связывающих ее	1	1
2915	общечеловеческой культуры	1	1
2916	сами поидоша	1	1
2917	наоборот приводит	1	1
2918	полноценной рецептивной	1	1
2919	ее нелепой	1	1
2920	стабильность собственной	1	1
2921	не удовлетворясь	1	1
2922	самом деянии	1	1
2923	или смешным	1	1
2924	произведений такого	1	1
2925	явления радикально	1	1
2926	знаменательна ддд	1	1
2927	отпочкованию от	1	1
2928	тесноты стихового	1	1
2929	ты и	1	1
2930	составляет своего	1	1
2931	повтором ч	1	1
2932	средствами поэтической	1	1
2933	есть ситуация	1	1
2934	явственно доминирует	1	1
2935	сознания бахтин	1	1
2936	персонажа чья	1	1
2937	субъективной стороной	1	1
2938	не носит	1	1
2939	не вопрошает	1	1
2940	положении например	1	1
2941	содержание судьбы	1	1
2942	финале же	1	1
2943	только ритм	1	1
2944	смятенного порыва	1	1
2945	диктовала уточненная	1	1
2946	как прочная	1	1
2947	она глядела	1	1
2948	ль данту	2	1
2949	мы по	2	1
2950	героической системе	1	1
2951	очерченном с	1	1
2952	иерархические отношения	1	1
2953	говорит дмитрий	1	1
2954	разрушить художественную	1	1
2955	батыем трагическая	1	1
2956	теряют статус	1	1
2957	характерно однако	1	1
2958	каждой из	1	1
2959	эстетическая культура	1	1
2960	которому автор	1	1
2961	это уже	1	1
2962	сатирической виной	1	1
2963	и позволяет	1	1
2964	искусства это	2	1
2965	в исполнении	1	1
2966	эстетическим аналогом	1	1
2967	реальности произведения	1	1
2968	стопе заключительный	1	1
2969	субъективную избыточность	1	1
2970	индивидуальной души-личности	1	1
2971	сцене гоголевского	1	1
2972	вписанность осуществляется	1	1
2973	положении художественно	1	1
2974	общими для	1	1
2975	в мировой	1	1
2976	с сгущение	1	1
2977	кризис героического	1	1
2978	и любое	1	1
2979	сильно на	1	1
2980	текста но	1	1
2981	конфликтного характера	1	1
2982	объекта и	1	1
2983	самоопределению здесь	1	1
2984	искусства как	2	1
2985	из случаев	1	1
2986	для автора	1	1
2987	текстов не	1	1
2988	мифологемы божественной	1	1
2989	стих обретает	1	1
2990	в стихотворении	4	1
2991	акте самоотрицания	1	1
2992	в связи	1	1
2993	преступлению переступанию	1	1
2994	личности оказывается	1	1
2995	также повторы	1	1
2996	подвергающегося фонологически	1	1
2997	не обретшего	1	1
2998	на волоске	3	1
2999	чертами сатирический	1	1
3000	противопоставлены в	1	1
3001	отношений и	1	1
3002	и частной	1	1
3003	ради вещей	1	1
3004	апостолов нового	1	1
3005	императивом поэтической	1	1
3006	стола центр	1	1
3007	игорь истягну	1	1
3008	наши имена	1	1
3009	волосок жизни	1	1
3010	гостья оказывается	1	1
3011	сколько бы	1	1
3012	текста смеховая	1	1
3013	защищенностью в	1	1
3014	целостное забвение	1	1
3015	и объектной	1	1
3016	именах обращаемые	1	1
3017	хома брут	1	1
3018	обладают не	2	1
3019	трагизма в	1	1
3020	именно такого	1	1
3021	навстречу ее	1	1
3022	а трепетность	1	1
3023	муза ей	1	1
3024	трагедии однако	1	1
3025	своей природе	2	1
3026	надиндивидуальным трансцендентным	1	1
3027	и сентиментальной	1	1
3028	со всех	1	1
3029	обломках самовластья	1	1
3030	своею и	1	1
3031	со сверхличным	1	1
3032	читателя который	1	1
3033	и постепенное	1	1
3034	софокла совершает	1	1
3035	отчизны на	1	1
3036	выступающая анаграмматическим	1	1
3037	к субъективной	2	1
3038	обращается к	2	1
3039	божественной вести	1	1
3040	собе хвалы	1	1
3041	себя самого	1	1
3042	это художественно	1	1
3043	а перед	1	1
3044	на свою	1	1
3045	золотого сечения	1	1
3046	стих передает	1	1
3047	совпадение личного	1	1
3048	бы в	1	1
3049	сентиментальной поэзии	1	1
3050	хронотопа откровения	1	1
3051	смысла сатирическая	1	1
3052	в динамике	1	1
3053	случайно за	1	1
3054	впоследствии при	1	1
3055	финальной немой	1	1
3056	олицетворением ее	1	1
3057	оказывается ложной	1	1
3058	в маркированном	1	1
3059	во весь	1	1
3060	человека внутренняя	1	1
3061	скифы или	1	1
3062	же стихотворения	1	1
3063	ей открывается	1	1
3064	которому впервые	1	1
3065	сами но	1	1
3066	сцеплены воедино	1	1
3067	уже внешней	1	1
3068	стороны в	1	1
3069	местоимения не	1	1
3070	ценностей ради	1	1
3071	вполне факультативна	1	1
3072	от всего	1	1
3073	ценностной позиции	2	1
3074	разорении рязани	1	1
3075	миропорядка проступает	1	1
3076	летописная повесть	1	1
3077	я внутри	1	1
3078	своей внутренней	2	1
3079	и позволило	1	1
3080	позиции исчезает	1	1
3081	места в	1	1
3082	гордости характеризует	1	1
3083	одно зрение	1	1
3084	и последовательность	1	1
3085	самозабвения и	1	1
3086	вопрошает о	1	1
3087	предлогов союзов	1	1
3088	сгущением ударных	1	1
3089	в равной	3	1
3090	законом художественной	1	1
3091	к видам	1	1
3092	типу так	1	1
3093	и третьей	1	1
3094	пиррихия на	1	1
3095	у е	1	1
3096	оказывается всего	1	1
3097	двенадцать с	1	1
3098	бульбе например	1	1
3099	героично само	1	1
3100	идейно-эмоциональной оценки	1	1
3101	ценностей и	1	1
3102	в стихах	1	1
3103	принципиально иного	1	1
3104	над собою	1	1
3105	позиции а	1	1
3106	стопе ударный	1	1
3107	романа горького	1	1
3108	однако герой	1	1
3109	проступает сквозь	1	1
3110	личность и	1	1
3111	жизни в	2	1
3112	реакция читателя	1	1
3113	героика не	1	1
3114	поскольку не	2	1
3115	привычные жизненные	1	1
3116	куда не	1	1
3117	о героизации	1	1
3118	ожидания последующие	1	1
3119	множества половцев	1	1
3120	жертвенное забвение	1	1
3121	чем с	1	1
3122	коллизий эта	1	1
3123	судьбы они	1	1
3124	всеми чувствами	1	1
3125	а о	1	1
3126	своей причастностью	1	1
3127	обретшего свою	1	1
3128	трех фундаментальных	2	1
3129	реплики общения	1	1
3130	стороны бытия	1	1
3131	управляемая единым	1	1
3132	произведением художественным	1	1
3133	аллитерация с	1	1
3134	служебного долга	1	1
3135	о собе	1	1
3136	характеристика художественного	1	1
3137	в ходе	4	1
3138	между ними	4	1
3139	если граница	1	1
3140	героика трагизм	1	1
3141	анаграмматической инверсией	1	1
3142	она разрушает	1	1
3143	ценности аллитерационная	1	1
3144	поэмы блока	1	1
3145	слушателя развертыванием	1	1
3146	поэзии очень	1	1
3147	троекратные в	1	1
3148	аввакума и	1	1
3149	точке выхода	1	1
3150	а е	1	1
3151	своего мнения	1	1
3152	от всех	1	1
3153	литературе являет	1	1
3154	своем оказывается	1	1
3155	каждым живущим	1	1
3156	понижены в	1	1
3157	быть признано	1	1
3158	комизма для	1	1
3159	гласным а	1	1
3160	никакое забвение	1	1
3161	моем? имя	1	1
3162	к его	2	1
3163	подобно страстны	1	1
3164	излагателя народного	1	1
3165	и литературные	1	1
3166	любования ведущего	1	1
3167	традициях общечеловеческой	1	1
3168	предел материнской	1	1
3169	структура стихотворения	1	1
3170	в неутолимой	1	1
3171	европейской традиции	1	1
3172	при фонемах	1	1
3173	адресату сатирической	1	1
3174	дегероизированной системе	1	1
3175	свершающегося ночью	1	1
3176	осмеяние и	1	1
3177	одноименной трагедии	1	1
3178	стих этот	1	1
3179	первом случае	1	1
3180	не что	1	1
3181	оно не	1	1
3182	гоголевский хома	1	1
3183	формы высказывания	1	1
3184	внеличную сторону	1	1
3185	две строфы	2	1
3186	из этого	1	1
3187	совпадая со	1	1
3188	же природы	1	1
3189	котором внутренняя	1	1
3190	мать лирических	1	1
3191	наглядеться героична	1	1
3192	отня злата	1	1
3193	и ударной	1	1
3194	активная авторская	1	1
3195	лирического персонажа	2	1
3196	искусства силой	1	1
3197	значимой редукции	1	1
3198	стопе в	1	1
3199	игорь и	1	1
3200	себя сами	1	1
3201	распределена ровно	1	1
3202	шире ролевой	1	1
3203	к героическому	1	1
3204	переживание переживания	1	1
3205	ритмико-ассонансная субструктура	1	1
3206	сверхличным олицетворением	1	1
3207	к сверхличному	1	1
3208	например начальные	2	1
3209	картина жизни	1	1
