N	3gram	Tiupa_Hudo_1	Analitik
1809	на них вся	1	1
1810	граница личности и	1	1
1811	едины судьба выражает	1	1
1812	своей значимости своего	1	1
1813	единым творческим законом	1	1
1814	персонаж не отделен	1	1
1815	малости неотъемлемый атрибут	1	1
1816	своего мужествомъ наплънився	1	1
1817	оказывается ложной границей	1	1
1818	точке этого несовпадения	1	1
1819	сквозь шелуху суетных	1	1
1820	обязательно сообщает нечто	1	1
1821	добчинским а самозванство	1	1
1822	авторства выше она	1	1
1823	сентиментальной поэзии весьма	1	1
1824	в новую ролевую	1	1
1825	без исключения персонажей	1	1
1826	ситуацией высказывания >	1	1
1827	рекуще мы есмы	1	1
1828	мала в сравнении	1	1
1829	сами но не	1	1
1830	но как субъекты	1	1
1831	жанр в свою	1	1
1832	приводит к возникновению	1	1
1833	миропорядке судьбы внешняя	1	1
1834	молитвою из личного	1	1
1835	пустым разбуханием субъективности	1	1
1836	когда же добронравный	1	1
1837	в современное литературоведение	1	1
1838	оправданно ведь это	1	1
1839	качестве модуса художественности	1	1
1840	двенадцать с ее	1	1
1841	самозабвение или самозабвенная	1	1
1842	козацкого миропорядка парадоксальное	1	1
1843	всегда имплицитно присутствующего	1	1
1844	героизирована ратная удаль	1	1
1845	об архитектонических формах	1	1
1846	непростительно то с	1	1
1847	непреложный и неоспоримый	1	1
1848	сферы эстетических отношений	1	1
1849	к сверхличному содержанию	1	1
1850	в этой малости	1	1
1851	я в новую	1	1
1852	по пути освобождения	1	1
1853	это тот или	1	1
1854	а целостное забвение	1	1
1855	и гордости характеризует	1	1
1856	есть реализация такого	1	1
1857	культуре дифференциация типов	1	1
1858	своей музой ролевой	1	1
1859	форме индивидуального речевого	1	1
1860	и адресата высказывания	1	1
1861	идет полным ходом	1	1
1862	своя милыя хоти	1	1
1863	отчизна моя ты	1	1
1864	выступать как эстетической	1	1
1865	состоит не в	1	1
1866	текста где речевая	1	1
1867	ролью при котором	1	1
1868	неполного совпадения самоопределения	1	1
1869	свое имя в	1	1
1870	хвалы добудем однако	1	1
1871	в миропорядке пустым	1	1
1872	удаль обеих борющихся	1	1
1873	искусства силой целостности	1	1
1874	реакция читателя зрителя	1	1
1875	а не с	1	1
1876	одну из модификаций	1	1
1877	ответная эстетическая реакция	1	1
1878	комизм и другие	1	1
1879	оторванности от миропорядка	1	1
1880	героическая доминанта пушкинского	1	1
1881	внешняя граница личности	1	1
1882	совпадения с нею	1	1
1883	во втором случае	1	1
1884	характеризуется тем или	1	1
1885	всего самостного так	1	1
1886	с политической точки	1	1
1887	эстетическим аналогом духовно-практического	1	1
1888	как раз в	1	1
1889	подвига перестают быть	1	1
1890	типа возникает новая	1	1
1891	даже предательство совершается	1	1
1892	совершается героически с	1	1
1893	героического миросозерцания в	1	1
1894	еще нет на	1	1
1895	неумолимо приводящего к	1	1
1896	здесь сводится к	1	1
1897	ревизора имитирующей сцену	1	1
1898	поидоша о собе	1	1
1899	себя гегелевское определение	1	1
1900	наши имена в	1	1
1901	бутафорской народностью в	1	1
1902	ревизор чья фигура	1	1
1903	его за пределы	1	1
1904	нею когда на	1	1
1905	от своего достоинства	1	1
1906	служения даме отчизна	1	1
1907	стола центр миропорядка	1	1
1908	оказывается в разладе	1	1
1909	присутствия в мире	6	1
1910	действительную роль в	1	1
1911	человека внутренняя граница	1	1
1912	своей ролью при	1	1
1913	ибо герои комедии	1	1
1914	художественно воспринимающим сознанием	1	1
1915	данность индивидуальной жизни	1	1
1916	психологический парадокс характеризует	1	1
1917	парадоксальное сочетание самозабвения	1	1
1918	творческим законом художественной	1	1
1919	не может быть	3	1
1920	его эстетической доминантой	2	1
1921	такы же собе	1	1
