N	2gram	Vygotskiy_	Problema
2479	словами мы	1	1
2480	меняет свое	1	1
2481	его значение	1	1
2482	говорит сам	2	1
2483	и отсюда	1	1
2484	подводятся под	1	1
2485	внешней и	3	1
2486	орудий для	1	1
2487	отвлеченного понятия	1	1
2488	к частному	6	1
2489	какой степени	5	1
2490	выражение в	1	1
2491	вошел в	1	1
2492	и цвета	1	1
2493	весьма важный	1	1
2494	это были	1	1
2495	его развития	3	1
2496	не сводится	1	1
2497	составных частей	1	1
2498	в абстрактном	1	1
2499	образов которые	2	1
2500	понятий для	1	1
2501	мы думаем	1	1
2502	в уме	1	1
2503	личности и	1	1
2504	но до	1	1
2505	и целесообразную	1	1
2506	которые отличаются	1	1
2507	процесса в	7	1
2508	все основные	1	1
2509	в форме	2	1
2510	считать в	1	1
2511	и создавать	1	1
2512	не представляется	1	1
2513	обобщение и	1	1
2514	понятий ни	1	1
2515	исследования на	1	1
2516	форме оно	1	1
2517	как известно	7	1
2518	другого более	1	1
2519	которые обозначаются	1	1
2520	не связаны	2	1
2521	данных слов	1	1
2522	качестве орудия	2	1
2523	всегда имеет	1	1
2524	в поведении	7	1
2525	ребенка на	5	1
2526	говорят и	1	1
2527	речь может	1	1
2528	это делает	1	1
2529	и синтеза	2	1
2530	такой форме	1	1
2531	которое оно	1	1
2532	и доказать	1	1
2533	том основании	1	1
2534	элементарный процесс	1	1
2535	понятиями однако	1	1
2536	представлением об	1	1
2537	значения которые	1	1
2538	отношении он	1	1
2539	не сводим	1	1
2540	означает что	2	1
2541	внутри которого	1	1
2542	бы тогда	1	1
2543	и действовать	1	1
2544	ли однако	1	1
2545	такого мышления	1	1
2546	это рассмотрение	1	1
2547	к целому	1	1
2548	с интеллектом	1	1
2549	не самостоятельно	1	1
2550	трудом и	1	1
2551	видим его	1	1
2552	произведение и	1	1
2553	речевой деятельности	1	1
2554	значений в	1	1
2555	форм которые	1	1
2556	в объективной	1	1
2557	самым существенным	1	1
2558	человеческого языка	1	1
2559	речи но	3	1
2560	они различны	1	1
2561	частного к	3	1
2562	почти не	1	1
2563	понятий то	2	1
2564	с развитием	5	1
2565	трудности и	1	1
2566	обладает всеми	1	1
2567	не идет	2	1
2568	самим и	1	1
2569	представляют собой	1	1
2570	же образом	2	1
2571	подлежит никакому	2	1
2572	особенности этого	1	1
2573	и из	1	1
2574	одном и	3	1
2575	предполагает не	1	1
2576	не исчерпывается	1	1
2577	задолго до	2	1
2578	равным образом	4	1
2579	все свое	1	1
2580	и хотим	1	1
2581	с внешней	2	1
2582	желаний однако	1	1
2583	или предметов	1	1
2584	в единый	1	1
2585	затруднения и	1	1
2586	предмет с	1	1
2587	а требует	1	1
2588	его ни	1	1
2589	и вновь	1	1
2590	как основного	1	1
2591	этом как	1	1
2592	она становится	1	1
2593	очень легко	2	1
2594	получили то	1	1
2595	их фактической	1	1
2596	эти понятия	1	1
2597	играющих роль	1	1
2598	и навсегда	1	1
2599	логического мышления	1	1
2600	общего к	5	1
2601	как при	1	1
2602	сущности в	1	1
2603	себя понятие	2	1
2604	этих слов	1	1
2605	же самый	1	1
2606	точке но	1	1
2607	с целым	3	1
2608	нас уже	1	1
2609	оно заключается	1	1
2610	отсюда ясно	1	1
2611	элементы связаны	1	1
2612	которые могут	3	1
2613	однако чтобы	1	1
2614	никакой связи	1	1
2615	речь в	3	1
2616	знака при	1	1
2617	дальше и	1	1
2618	своей жизни	1	1
2619	со сказанным	1	1
2620	и связи	1	1
2621	свое время	2	1
2622	слова для	1	1
2623	к данной	1	1
2624	окажется в	1	1
2625	всех форм	2	1
2626	могут считаться	1	1
2627	является так	3	1
2628	это как	1	1
2629	слово или	1	1
2630	методы исследования	2	1
2631	элементы и	1	1
2632	является центральным	1	1
2633	соответствует действительности	1	1
2634	указывает как	1	1
2635	роль знаков	1	1
2636	является также	1	1
2637	это нечто	1	1
2638	тех же	2	1
2639	комплекса мы	1	1
2640	относящихся к	1	1
2641	всякого предмета	1	1
2642	идет о	2	1
2643	задний план	1	1
2644	отношение как	1	1
2645	решающее значение	1	1
2646	связана с	3	1
2647	автора и	1	1
2648	лежат в	1	1
2649	вещи однако	1	1
2650	наших слов	1	1
2651	самое существенное	1	1
2652	не понятие	1	1
2653	самые разные	1	1
2654	что теоретически	1	1
2655	имеет конечно	1	1
2656	свойств и	1	1
2657	обобщение является	1	1
2658	этот переход	1	1
2659	или еще	1	1
2660	лежащего в	1	1
2661	слов и	5	1
2662	смысла или	1	1
2663	образом по	3	1
2664	только это	1	1
2665	вещь которая	1	1
2666	через него	1	1
2667	это показывает	1	1
2668	из одной	2	1
2669	мышления а	4	1
2670	чем с	1	1
2671	дело касается	1	1
2672	общей чертой	1	1
2673	развит и	1	1
2674	между людьми	1	1
2675	своими корнями	1	1
2676	ко всей	1	1
2677	двух кусков	1	1
2678	в центральную	1	1
2679	оно предполагает	1	1
2680	должны изучить	1	1
2681	понятие но	1	1
2682	всякий раз	2	1
2683	ступень развития	1	1
2684	или более	1	1
2685	другим способом	1	1
2686	что всем	1	1
2687	одна в	1	1
2688	мышления с	6	1
2689	конкретной и	1	1
2690	определение понятия	1	1
2691	соединения двух	1	1
2692	при каких	2	1
2693	силу того	2	1
2694	к новой	1	1
2695	стороны не	1	1
2696	где бы	1	1
2697	предметов которые	2	1
2698	однако такое	1	1
2699	как объективно	1	1
2700	определить его	1	1
2701	но которые	1	1
2702	отступаем от	1	1
2703	присущей ему	1	1
2704	точку зрения	1	1
2705	слова такой	1	1
2706	смысл слово	1	1
2707	этого момента	2	1
2708	его можно	1	1
2709	предметов отсюда	1	1
2710	общности или	1	1
2711	целому ряду	2	1
2712	ли или	1	1
2713	наших представлений	2	1
2714	в гораздо	1	1
2715	и прямо	1	1
2716	даже когда	1	1
2717	идет у	1	1
2718	когда речь	1	1
2719	уже сейчас	1	1
2720	аналогии с	2	1
2721	рождается понятие	1	1
2722	различие между	2	1
2723	и было	1	1
2724	по сходству	2	1
2725	с допущением	1	1
2726	ее из	1	1
2727	остается то	1	1
2728	оно во	1	1
2729	же мере	1	1
2730	о вещах	1	1
2731	переход к	1	1
2732	она будет	1	1
2733	две основные	2	1
2734	свое решение	1	1
2735	день и	1	1
2736	человеческом обществе	1	1
2737	функцию в	1	1
2738	борьба между	1	1
2739	возможным только	2	1
2740	которых эти	1	1
2741	не переходя	1	1
2742	больше они	1	1
2743	со словами	2	1
2744	понятие для	1	1
2745	животных но	1	1
2746	потом к	1	1
2747	эта функция	2	1
2748	слова не	3	1
2749	не развивается	1	1
2750	речи по	1	1
2751	часть и	1	1
2752	иному предмету	2	1
2753	его развитие	1	1
2754	когда оно	2	1
2755	другой смысл	1	1
2756	начала в	1	1
2757	случае нечто	1	1
2758	речи это	1	1
2759	выставить на	1	1
2760	эти различные	1	1
2761	функции но	2	1
2762	мышлением и	8	1
2763	человека при	1	1
2764	общим именем	1	1
2765	другое время	1	1
2766	мы часто	1	1
2767	перестают быть	1	1
2768	с где	1	1
2769	слова на	1	1
2770	к жизни	2	1
2771	наиболее легко	1	1
2772	не подлежит	2	1
2773	приходим к	2	1
2774	этой цели	1	1
2775	поведения и	2	1
2776	им и	1	1
2777	может открыть	1	1
2778	целое множество	1	1
2779	и понимания	1	1
2780	общим законом	1	1
2781	еще к	1	1
2782	и оно	1	1
2783	другие области	1	1
2784	подростка в	2	1
2785	является еще	1	1
2786	отношении и	1	1
2787	под общее	1	1
2788	за этой	2	1
2789	основании что	2	1
2790	звуковой комплекс	3	1
2791	мышление если	1	1
2792	всем их	2	1
2793	с областью	1	1
2794	понятия по	1	1
2795	они стали	2	1
2796	чем эта	1	1
2797	настоящем смысле	1	1
2798	оно в	1	1
2799	он ни	1	1
2800	несомненно является	1	1
2801	гласит что	1	1
2802	их развития	2	1
2803	не выдерживает	1	1
2804	может возникнуть	2	1
2805	образец и	1	1
2806	он принимает	1	1
2807	очень близко	1	1
2808	как уже	8	1
2809	степени не	1	1
2810	слова нам	1	1
2811	могут дать	1	1
2812	выше именно	1	1
2813	развития человеческого	1	1
2814	в основной	1	1
2815	бы если	1	1
2816	знаков и	1	1
2817	своей фактической	1	1
2818	к совершенно	2	1
2819	он однако	1	1
2820	обязательно в	1	1
2821	что внутренняя	1	1
2822	значений и	1	1
2823	к области	2	1
2824	значение таким	1	1
2825	только у	2	1
2826	цвета у	1	1
2827	это также	1	1
2828	и обратно	2	1
2829	не такая	1	1
2830	этого образа	1	1
2831	говорили уже	2	1
2832	и способы	1	1
2833	в большинстве	1	1
2834	по окончании	1	1
2835	моменты развития	2	1
2836	же вещей	1	1
2837	что поскольку	1	1
2838	которой можно	2	1
2839	отрицать наличие	3	1
2840	и благодаря	2	1
2841	в положительном	1	1
2842	благодаря этому	7	1
2843	речь и	4	1
2844	связи между	6	1
2845	поскольку все	1	1
2846	значит то	1	1
2847	и находится	1	1
2848	отдельных признаков	3	1
2849	и отношений	1	1
2850	его логического	1	1
2851	мышление о	1	1
2852	дальнейшем мы	1	1
2853	определить как	1	1
2854	ли может	1	1
2855	и глубокий	1	1
2856	которых каждая	2	1
2857	таким же	4	1
2858	именно это	3	1
2859	образами которые	1	1
2860	дело обстоит	1	1
2861	мы исчерпали	1	1
2862	со словом	2	1
2863	по нашему	2	1
