N	2gram	Propp_Isto	FransuaR
2504	не знал	2	1
2505	падает в	1	1
2506	как не	1	1
2507	более подробное	1	1
2508	и признаки	1	1
2509	много но	2	1
2510	характер не	1	1
2511	можем здесь	1	1
2512	несколько остановиться	1	1
2513	на стол	1	1
2514	как нам	1	1
2515	в кратком	1	1
2516	героя по	1	1
2517	он ведет	1	1
2518	осмотреться в	1	1
2519	древних греков	1	1
2520	что отдельные	1	1
2521	нельзя и	1	1
2522	один пример	1	1
2523	с мертвыми	1	1
2524	через которую	1	1
2525	знакомый нам	1	1
2526	этом ничего	1	1
2527	они по	1	1
2528	царстве мертвых	3	1
2529	для героя	3	1
2530	этой страны	1	1
2531	показать свою	1	1
2532	свое внимание	1	1
2533	здесь происходит	1	1
2534	попал в	2	1
2535	и разнообразии	1	1
2536	и уничтожение	1	1
2537	элементы и	1	1
2538	бы с	2	1
2539	что ты	1	1
2540	античный миф	1	1
2541	другим он	1	1
2542	ты хочешь	1	1
2543	не имеют	3	1
2544	то и	6	1
2545	туда и	1	1
2546	нет даже	1	1
2547	над природой	1	1
2548	и живой	1	1
2549	он там	1	1
2550	здесь за	1	1
2551	союз в	1	1
2552	этой смены	2	1
2553	зависимости от	4	1
2554	спину и	1	1
2555	только раз	1	1
2556	и античных	1	1
2557	др с	1	1
2558	из которого	1	1
2559	тогда ты	1	1
2560	есть одновременно	1	1
2561	вводится в	1	1
2562	только там	2	1
2563	возвращается домой	2	1
2564	борьбу и	1	1
2565	это мгновенье	1	1
2566	на короне	1	1
2567	но человек	1	1
2568	существо и	2	1
2569	уносит в	1	1
2570	уже был	1	1
2571	а во	1	1
2572	образом не	1	1
2573	на более	1	1
2574	и злые	1	1
2575	или вообще	1	1
2576	строя с	1	1
2577	в точности	2	1
2578	все уже	1	1
2579	связан он	1	1
2580	и реки	1	1
2581	это тем	1	1
2582	среди этих	1	1
2583	имеется и	1	1
2584	историческая действительность	2	1
2585	зубы все	1	1
2586	пасть и	1	1
2587	эта угроза	1	1
2588	сына и	1	1
2589	думая что	1	1
2590	в сознании	1	1
2591	полным правом	1	1
2592	просто на	1	1
2593	при смерти	1	1
2594	совсем другое	2	1
2595	и важный	1	1
2596	наконец он	1	1
2597	месте в	1	1
2598	обряд во	1	1
2599	только наиболее	1	1
2600	очень древняя	1	1
2601	двойную роль	1	1
2602	лет после	1	1
2603	на дерево	1	1
2604	представления и	1	1
2605	нас интересуют	1	1
2606	она снесла	1	1
2607	почему и	1	1
2608	близок к	4	1
2609	поэтому именно	1	1
2610	превратилось в	3	1
2611	в прямом	1	1
2612	более поздним	2	1
2613	от руки	2	1
2614	понять этот	1	1
2615	дал им	1	1
2616	считались входом	1	1
2617	огнем в	1	1
2618	садится на	1	1
2619	который бы	1	1
2620	других странах	1	1
2621	ряд в	1	1
2622	оно само	1	1
2623	это верно	1	1
2624	возвращается в	2	1
2625	при встрече	1	1
2626	в мотиве	2	1
2627	он владеет	1	1
2628	необходимо несколько	1	1
2629	происходящую в	1	1
2630	одно явление	1	1
2631	в полном	1	1
2632	с той	1	1
2633	впадает в	1	1
2634	на одной	1	1
2635	чтобы получить	2	1
2636	сюда и	1	1
2637	же случае	1	1
2638	одежды и	1	1
2639	кто бы	2	1
2640	еще может	1	1
2641	он умрет	1	1
2642	просто как	1	1
2643	подтверждается и	1	1
2644	весь род	1	1
2645	потустороннем мире	1	1
2646	а то	1	1
2647	здесь даже	1	1
2648	свет и	1	1
2649	на весьма	1	1
2650	чтобы быть	1	1
2651	царство и	2	1
2652	вражда к	1	1
2653	старому как	1	1
2654	к труду	1	1
2655	в поэтике	1	1
2656	не умирает	1	1
2657	им и	1	1
2658	случаях когда	7	1
2659	он бросает	1	1
2660	заставить его	1	1
2661	и вскоре	1	1
2662	здесь имеем	3	1
2663	тех которые	1	1
2664	он же	2	1
2665	и видит	1	1
2666	рассмотренные нами	1	1
2667	куда он	1	1
2668	с одного	4	1
2669	он прежде	1	1
2670	фантастические размеры	1	1
2671	истории о	1	1
2672	еще до	1	1
2673	и тех	1	1
2674	всем их	1	1
2675	гораздо шире	1	1
2676	природа в	1	1
2677	это сделает	1	1
2678	в прямой	2	1
2679	по которому	2	1
2680	вне поля	1	1
2681	или другой	1	1
2682	оно в	1	1
2683	его тем	1	1
2684	заставляют нас	1	1
2685	она должна	1	1
2686	зубы в	1	1
2687	является к	2	1
2688	садов в	1	1
2689	на корабле	1	1
2690	приводят к	2	1
2691	острова блаженных	1	1
2692	бы ты	1	1
2693	как уже	1	1
2694	имеются и	1	1
2695	а от	1	1
2696	этом мире	1	1
2697	нельзя не	1	1
2698	обстоит дело	1	1
2699	однако все	2	1
2700	на античном	1	1
2701	не видим	1	1
2702	мрамора и	1	1
2703	одновременно они	1	1
2704	доме и	1	1
2705	стянуты в	1	1
2706	лицо он	1	1
2707	останавливаться на	1	1
2708	а этот	1	1
2709	который знал	1	1
2710	не исчезает	2	1
2711	и можно	1	1
2712	во всю	1	1
2713	его а	1	1
2714	от животного	1	1
2715	и современная	1	1
2716	им их	1	1
2717	живых и	1	1
2718	и нашел	1	1
2719	совершенно иного	1	1
2720	именно путем	1	1
2721	с шумом	1	1
2722	над его	1	1
2723	и пытается	1	1
2724	только по	1	1
2725	этом и	2	1
2726	выражен в	1	1
2727	к пониманию	1	1
2728	имеют в	1	1
2729	без сомнения	1	1
2730	не дана	1	1
2731	красоту а	1	1
2732	иногда сам	1	1
2733	соответствующие им	1	1
2734	это довольно	2	1
2735	бытия в	1	1
2736	типичен для	1	1
2737	гл ii	1	1
2738	их чтобы	1	1
2739	персонажи и	1	1
2740	все было	1	1
2741	а я	2	1
2742	этому знаку	1	1
2743	достаточно полно	1	1
