N	3gram	Tiupa_Anal	Hudozhes
2116	вся глядела всеми	1	1
2117	увидел победил или	1	1
2118	жизнесложении принципиально затруднено	1	1
2119	тютчевское я верю	1	1
2120	сплетни то есть	1	1
2121	в себя и	1	1
2122	хранения и передачи	1	1
2123	нравственный закон собственно	1	1
2124	проделано и рассказывающим	1	1
2125	духа роковое знамение	1	1
2126	этом втором случае	1	1
2127	фактического присутствия в	1	1
2128	однако комические эффекты	1	1
2129	все-таки она вертится	1	1
2130	лизой несколько счастливых	1	1
2131	к жизни как	1	1
2132	есть реализация такого	1	1
2133	бедность не порок	1	1
2134	персонажи не выбирают	1	1
2135	есть принадлежат самой	1	1
2136	об исчезнувшем эпилог	1	1
2137	совпадение личного самоопределения	1	1
2138	летописных версиях превращается	1	1
2139	сказания еще не	1	1
2140	с его внеролевыми	1	1
2141	увиденная в этих	1	1
2142	своея воля рекоша	1	1
2143	что хотят скрыть	1	1
2144	аналогична своей эстетической	1	1
2145	по пути освобождения	1	1
2146	элегизма поскольку внутреннее	1	1
2147	на обломках самовластья	1	1
2148	индивидуальность однако если	1	1
2149	являет летописная повесть	1	1
2150	ее не перейти	1	1
2151	ними имеется принципиальная	1	1
2152	механизмом активизации воспринимающего	1	1
2153	своему коммуникативному статусу	1	1
2154	силы мировой жизни	1	1
2155	пришедшая с сентиментализмом	1	1
2156	слова говорящий здесь	1	1
2157	из стратегий оцельнения	1	1
2158	форме индивидуального речевого	1	1
2159	градоначальников истории одного	1	1
2160	произведение искусства силой	1	1
2161	величанья своего отпадоша	1	1
2162	сами но не	1	1
2163	и драматизма состоит	1	1
2164	долг в их	1	1
2165	утратой своей свободы	1	1
2166	путь самореализации я	1	1
2167	плодами эстетического освоения	1	1
2168	именно эту свободу	1	1
2169	толстовской смерти ивана	1	1
2170	все прочие модусы	1	1
2171	бахтин может ощущаться	1	1
2172	трагический модус существования	1	1
2173	и иронии вдохновение	1	1
2174	подвиги исключительные случаи	1	1
2175	сами поидоша о	1	1
2176	анекдота курьезная риторика	1	1
2177	при виде многого	1	1
2178	не смываю драматическая	1	1
2179	чужд умилению идиллико-элегической	1	1
2180	такого высказывания своего	1	1
2181	стать полноценной личностью	1	1
2182	противоположность идиллическому и	1	1
2183	системе ценностей имя	1	1
2184	я внутри себя	1	1
2185	то нормативное приложение	1	1
2186	и религии на	1	1
2187	невоспроизводимостью состояний внутренней	1	1
2188	акт притчевого типа	1	1
2189	так называемого чувства	1	1
2190	для миропорядка драматическое	1	1
2191	в его личностности	1	1
2192	задания реализуют в	1	1
2193	заполнить собою ту	1	1
2194	знанием верификация такого	1	1
2195	замкнутости дома и	1	1
2196	пальцы на руках	1	1
2197	компетенция жанра при	1	1
2198	оно объединяет говорящих	1	1
2199	предполагающая в частности	1	1
2200	вступление в коммуникацию	1	1
2201	художественности необходима активная	1	1
2202	к полноте и	1	1
2203	а не исполнительницей	1	1
2204	жизни как неадекватной	1	1
2205	ключевое место быта	1	1
2206	способу высказывания но	1	1
2207	от себя еще	1	1
2208	провозглашает веселую относительность	1	1
2209	или сверхличного значения	1	1
2210	событийности своей жизни	1	1
2211	оказывается всего лишь	1	1
2212	определенных языковых стилей	1	1
2213	движутся подышать хочется	1	1
2214	идиллическим являются плодами	1	1
2215	и остальной жизнью	1	1
2216	виртуальной личности бессмертно	1	1
2217	от себя утрата	1	1
2218	наивное разграничение драматизма	1	1
2219	альтернативен сатирическому здесь	1	1
2220	обретение себя в	1	1
2221	между жизнью явной	1	1
2222	князя с его	1	1
2223	субъекта объекта и	2	1
2224	своего субъективного угла	1	1
2225	времени состоит в	1	1
2226	н гумилева и	1	1
2227	сатирический а в	1	1
2228	сказания не от	1	1
2229	бес саввы грудцына	1	1
2230	мире трагической художественности	1	1
2231	тем самым по	1	1
2232	комизма для сатиры	1	1
2233	живой грусти об	1	1
2234	двойственность трагического я-в-мире	1	1
2235	неизбежно виновным шеллинг	1	1
2236	границах она предстает	1	1
2237	во времени и	1	1
2238	доведенности или недоведенности	1	1
2239	как реальная возможность	1	1
2240	такы же собе	1	1
2241	него убеждения организующего	1	1
2242	слышит внутренний голос	1	1
2243	внутреннее я шире	1	1
2244	в своем составе	3	1
2245	перспективе окончательного совпадения	1	1
2246	слушатель читатель может	1	1
2247	странного любопытства гибнет	1	1
2248	а по своей	1	1
2249	одновременно из пустой	1	1
2250	произволу совершает гибельный	1	1
2251	этих моментов совмещения	1	1
2252	в качестве модуса	1	1
2253	том что хотят	1	1
2254	однако герой не	1	1
2255	однако внутренняя активность	1	1
2256	тогда как притчу	1	1
2257	безличного всеединого столь	1	1
2258	к хлестакову ничтожнейшими	1	1
2259	внешнее ироническое высказывание	1	1
2260	мысли индивидуальной души-личности	1	1
2261	человек должен отдаться	1	1
2262	границ складываются ценностные	1	1
2263	которого анекдот легко	1	1
2264	с идиллическим являются	1	1
2265	с пустотой ролевой	1	1
2266	порога и пути	1	1
2267	сообщенный в иной	1	1
2268	во втором случае	1	1
2269	самоутверждения неумолимо приводящего	1	1
2270	освобождения от ложных	1	1
2271	то есть от	1	1
2272	лирического мы по	1	1
2273	литературного произведения не	1	1
2274	или недоведенности конфликта	1	1
2275	соучастника данного коммуникативного	1	1
2276	интересом к жизни	1	1
2277	характерно что несмотря	1	1
2278	в его лице	1	1
2279	круге очерченном с	1	1
2280	из жизни либо	1	1
2281	в круге очерченном	1	1
2282	судьбы а некий	1	1
2283	состоянию общественных отношений	1	1
2284	статус научной истины	1	1
2285	мировой жизни которым	1	1
2286	мира которая своей	1	1
2287	бахтиным идиллический хронотоп	1	1
2288	смерть интимные связи	1	1
2289	прикрывающими пустоту экзистенциального	1	1
2290	из своего субъективного	1	1
2291	смешное но обязательно	1	1
2292	самозабвенная гордость героическая	1	1
2293	суть взаимодействия индивидуального	1	1
2294	своей событийной границы	1	1
2295	соответствующую ей поэтику	1	1
2296	дома и дола	1	1
2297	собою ту или	1	1
2298	то саркастическая псевдоиндивидуальность	1	1
2299	к сообщенному знанию	1	1
2300	не знает личности	1	1
2301	компетенция рассказывающего анекдот	1	1
2302	жизнь на мгновения	1	1
2303	например жалобная книга	1	1
2304	людей заветная черта	1	1
2305	колени перед недотыкомкой	1	1
2306	повесть о фроле	1	1
2307	душа не избежит	1	1
2308	дистиха все суть	1	1
2309	модус художественности это	1	1
2310	выбора риторический предел	1	1
2311	внутренний голос хомы	1	1
2312	самой скамейки угол	1	1
2313	герой блоковского соловьиного	1	1
2314	главного героя и	1	1
2315	в забытье где	1	1
2316	а в себе	1	1
2317	но как субъекты	1	1
2318	организующего учительный дискурс	1	1
2319	анекдот легко может	1	1
2320	или иным модусом	1	1
2321	я присуща самовлюбленность	1	1
2322	имплицитно присутствующего в	1	1
2323	существующая в культуре	1	1
2324	взаимодействия индивидуального самоопределения	1	1
2325	эстетических отношений и	1	1
2326	событийные границы личности	1	1
2327	самобытным ты драматический	1	1
2328	прискорбно такая грусть	1	1
2329	внешнему бытию превращаемому	1	1
2330	сарказма с юмором	1	1
2331	собою в точке	1	1
2332	жанр в свою	1	1
2333	дорожит своей отдельной	1	1
2334	зависит от жанра	1	1
2335	как сатирический он	1	1
2336	своей свободы доказать	1	1
2337	рода механизмом активизации	1	1
2338	непособие верховному сюзерену	1	1
2339	интимные связи между	1	1
2340	обладать и роман	1	1
2341	со своей ролевой	1	1
2342	излишне широк человек	1	1
2343	зеркала не своей	1	1
2344	в грозе островского	1	1
2345	имеем дело не	2	1
2346	обоснована эстетическая позиция	1	1
2347	впервые в европейской	1	1
2348	с бытием ср	1	1
2349	так что она	1	1
2350	произведения как единого	1	1
2351	xxix первой части	1	1
2352	сжимается сердце элегическое	1	1
2353	сатирическая личность и	1	1
2354	русской литературе творчество	1	1
2355	где подлинная жизнь	1	1
2356	субъективно оправданном а	1	1
2357	быть редуцирован комическая	1	1
2358	говорит и как	1	1
2359	или мадонна прозы	1	1
2360	разрушить художественную целостность	1	1
2361	не избежит невидимого	1	1
2362	целью и ситуацией	1	1
2363	островского или внутренний	1	1
2364	грядущем неблагополучии однако	1	1
2365	на них вся	1	1
2366	состоит в наличии	1	1
2367	такова ирония стихотворения	1	1
2368	вопреки внутренней свободе	1	1
2369	значимыми и для	1	1
2370	я есть неотвратимо	1	1
2371	дай мне бог	1	1
2372	мира героев и	1	1
2373	идиллический хронотоп родного	1	1
2374	ее случайными чертами	1	1
2375	задолго до последнего	1	1
2376	свою внешнюю жизнь	1	1
2377	может выступать как	1	1
2378	высказывания и в	1	1
2379	фактически точными они	1	1
2380	наш имеет значение	1	1
2381	есть профанация священного	1	1
2382	относится не только	1	1
2383	служения даме отчизна	1	1
2384	помощь моему неверью	1	1
2385	своего рода оглянулся	1	1
2386	несмотря на свою	1	1
2387	драматургии исходит из	1	1
2388	существенными событиями жизни	1	1
2389	в одно зрение	1	1
2390	устремляясь к ядру	1	1
2391	дурак шут плут	1	1
2392	слишком сильно на	1	1
2393	человеческих отношений анекдот	1	1
2394	знания означала бы	1	1
2395	гл xxix первой	1	1
2396	сказания или притчи	1	1
2397	я-для-другого в чем	1	1
2398	пришвина прикосновенный всею	1	1
2399	каким диалогическим углом	1	1
2400	герой не уничтожается	1	1
2401	оценке его в	1	1
2402	героизирована ратная удаль	1	1
2403	даме отчизна моя	1	1
2404	в уме подавленном	1	1
2405	перед недотыкомкой соблазню	1	1
2406	жизнями обнаруживая текучие	1	1
2407	пришел увидел победил	1	1
2408	шаг наш имеет	1	1
2409	ложного героике и	1	1
2410	то я драматическое	1	1
2411	если с политической	1	1
2412	подобно аристофану который	1	1
2413	неутолимой жажде остаться	1	1
2414	с его рыцарской	1	1
2415	победил или а	1	1
2416	жизнь других общество	1	1
2417	так и любое	1	1
2418	драматизм знает обретение	1	1
2419	последнего трагического жеста	1	1
2420	содержанию притчи не	1	1
2421	претензией на действительную	1	1
2422	автора теряют статус	1	1
2423	стихотворения блока художник	1	1
2424	его поступки только	1	1
2425	у-влекать слушателей преодолевая	1	1
2426	для смертного в	1	1
2427	как феноменов внешне-внутренней	1	1
2428	статике пребывания а	1	1
2429	в инертный материал	1	1
2430	жизни приводит к	1	1
2431	ср ключевое место	1	1
2432	собственном сердце внутренне	1	1
2433	масок сопровождаемая частыми	1	1
2434	границах это жертвенное	1	1
2435	мужествомъ наплънився ратнаго	1	1
2436	из сюжета притчи	1	1
2437	из личного странного	1	1
2438	некий нравственный закон	1	1
2439	к драматургии исходит	1	1
2440	они бытуют как	1	1
2441	пассивным как к	1	1
2442	жизнь личности совершается	1	1
2443	обезличенного словарного слова	1	1
2444	лаврецкий некогда провел	1	1
2445	судьбе как трагически	1	1
2446	ни для рассказчика	1	1
2447	внутренними людьми события	1	1
2448	широта лирического я	1	1
2449	говорит гегель о	1	1
2450	где не-я сводится	1	1
2451	ее используют в	1	1
2452	содержание к собственной	1	1
2453	забвение личностью и	1	1
2454	с которыми он	1	1
2455	эстетического объекта или	1	1
2456	лирический герой идиллических	1	1
2457	от одного сознания	1	1
2458	то грустно стало	1	1
2459	репродуцирование сообщенный в	1	1
2460	центр миропорядка непростительно	1	1
2461	в лирических текстах	1	1
2462	отрыв внутреннего мира	1	1
2463	лирического я с	1	1
2464	безликой объективности жизни	1	1
2465	толстого или в	1	1
2466	доминанта пушкинского к	1	1
2467	должен не у-влекать	1	1
2468	равнодостойности сознаний встречающихся	1	1
2469	не предначертанность судьбы	1	1
2470	маской в.т зависит	1	1
2471	отделен от своей	1	1
2472	именно в этом	1	1
2473	трепещу и проклинаю	1	1
2474	и ногах нервно	1	1
2475	в одноименной трагедии	1	1
2476	неотвратимо гибнущая самоубийственная	1	1
2477	хронотоп не знает	1	1
2478	а в динамике	1	1
2479	является эстетическим освоением	1	1
2480	уже не судьба	1	1
2481	персону с ее	1	1
2482	же реплик текста	1	1
2483	неуверенности в себе	1	1
2484	преемственно воспроизводимой в	1	1
2485	от окружающих но	1	1
2486	тем это разграничение	1	1
2487	личностью и себя	1	1
2488	знает личности как	1	1
2489	роль защитника отчизны	1	1
2490	в радикальном размежевании	1	1
2491	салтыкова-щедрина такого рода	1	1
2492	жизни которым человек	1	1
2493	и гамлета героев	1	1
2494	осмеяния которая восполняет	1	1
2495	элегии интроцентрическую установку	1	1
2496	целое нашего высказывания	1	1
2497	и отпочкованию от	1	1
2498	каренина по собственному	1	1
2499	гоголевского ревизора имитирующей	1	1
2500	шелуху суетных амбиций	1	1
2501	в одной из	2	1
2502	радикальном размежевании я-для-себя	1	1
2503	проявилось в разрушении	1	1
2504	модуса художественности а	1	1
2505	с первых же	1	1
2506	противоречие между жизнью	1	1
2507	ценностей имя личности	1	1
2508	знание что по	1	1
2509	герой несвободен вопреки	1	1
2510	внешне-внутренней целостности человеческого	1	1
2511	не в статике	1	1
2512	самим собою сжимаясь	1	1
2513	милыя хоти красныя	1	1
2514	однако дегероизация сама	1	1
2515	жизни либо от	1	1
2516	самоотрицания в этом	1	1
2517	былинах и в	1	1
2518	но и самоцельность	1	1
2519	в полусне анна	1	1
2520	против собственной но	1	1
2521	себя если первое	1	1
2522	столь существенное значение	1	1
2523	наизнанку родство сарказма	1	1
2524	ценностных рамках которого	1	1
2525	мере ее используют	1	1
2526	юмористическая индивидуальность скрыта	1	1
2527	совершенном произведении искусства	1	1
2528	достоинства своей значимости	1	1
2529	характеризуется тем или	1	1
2530	выпрыгивая из окна	1	1
2531	злата стола и	1	1
2532	литературе творчество карамзина	1	1
2533	литературы нередко сводятся	1	1
2534	рыцарского служения даме	1	1
2535	ты и без	1	1
2536	распространяет некую концепцию	1	1
2537	в форме индивидуального	1	1
2538	мгновения при воспоминании	1	1
2539	с самоопределениями других	1	1
2540	претендуют на статус	1	1
2541	которого снимается безысходность	1	1
2542	одиночество трагизма и	1	1
2543	к жизненному поведению	1	1
2544	подобно страстны когда	1	1
2545	определение личности относительно	1	1
2546	эпилог дворянского гнезда	1	1
2547	либо от себя	1	1
2548	однако в отличие	1	1
2549	чтобы самой утратой	1	1
2550	своим противостоянием не	1	1
2551	совмещении внутренних границ	1	1
2552	бытию других в	1	1
2553	или соответствующих эстетических	1	1
2554	персонажа то она	1	1
2555	свободную волю трагический	1	1
2556	стороны адресата притчи	1	1
2557	читателей по пути	1	1
2558	они едины судьба	1	1
2559	идиллике драматизм формируется	1	1
2560	я означает самоопределиться	1	1
2561	других произведений чехова	1	1
2562	данного коммуникативного события	3	1
2563	от морального и	1	1
2564	идиллической замкнутости дома	1	1
2565	сад напоминает сатиру	1	1
2566	жажде остаться самим	1	1
2567	но она по	1	1
2568	персонаж сатирический а	1	1
2569	во весь голос	1	1
2570	единство места жизни	1	1
2571	свою жизнь герой	1	1
2572	по собственному произволу	1	1
2573	что высшей ценностью	1	1
2574	с политической точки	1	1
2575	и от себя	1	1
2576	и не могла	1	1
2577	мою я трепещу	1	1
2578	героически с решимостью	1	1
2579	силой целостности своего	1	1
2580	авторитарная риторика императивного	1	1
2581	в себе самом	1	1
2582	встреча чревата разлукой	1	1
2583	не оглядывается на	1	1
2584	именно потому что	1	1
2585	точки зрения никакое	1	1
2586	и означает стать	1	1
2587	оспаривает собственную причастность	1	1
2588	раскрывают содержание судьбы	1	1
2589	и читателей по	1	1
2590	авторская позиция осмеяния	1	1
2591	в нем звучит	1	1
2592	персонажи бесприданницы островского	1	1
2593	исход неопределимого центрального	1	1
2594	голос хомы брута	1	1
2595	данный род эстетического	1	1
2596	будучи позицией уединенного	1	1
2597	выставляет на осмеяние	1	1
2598	лишь в самом	1	1
2599	в миропорядке т.е	1	1
2600	вступает в противоречие	1	1
2601	в мире других	1	1
2602	сводится к реализации	1	1
2603	его рыцарской ролью	1	1
2604	дискурсе может иметь	1	1
2605	заданным формам жизни	1	1
2606	контрастирующая с сатирической	1	1
2607	до последнего трагического	1	1
2608	сюзерену великому князю	1	1
2609	есть культура границ	1	1
2610	углом они сопоставлены	1	1
2611	нее как лаврецкий	1	1
2612	всего сверхличного и	1	1
2613	прежнюю рыцарскую роль	1	1
2614	ужасошася и величанья	1	1
2615	не претендуют на	1	1
2616	дегероизация сама по	1	1
2617	не как объекты	1	1
2618	говорит ему о	1	1
2619	для бунина на	1	1
2620	для притчи иносказательность	1	1
2621	своей внешней границы	1	1
2622	даже будучи порой	1	1
2623	энергия страдания способность	1	1
2624	и литературные жанры	1	1
2625	и адресата высказывания	1	1
2626	тайну безличного всеединого	1	1
2627	эстетической природы непатетический	1	1
2628	а целостное забвение	1	1
2629	самозванства или преступления	1	1
2630	лирических героев поэмы	1	1
2631	ср тютчевское молчи	1	1
2632	состоит во внутренней	1	1
2633	сатирического изображения жизни	1	1
2634	самозабвение или самозабвенная	1	1
2635	принципиальное отличие иронии	1	1
2636	истории не претендуют	1	1
2637	столь пассивным как	1	1
2638	случайно завершается самоустранением	1	1
2639	о котором как	1	1
2640	оказывается ложной границей	1	1
2641	не рассчитан на	1	1
2642	пророческое слово суда	1	1
2643	своей причастности к	1	1
2644	не что иное	1	1
2645	связывающих ее полюса	1	1
2646	позицией уединенного сознания	1	1
2647	без маски утрата	1	1
2648	истинность незыблемого миропорядка	1	1
2649	хочется а в	1	1
2650	личности относительно своей	1	1
2651	лирический герой блоковского	1	1
2652	и другие модальности	1	1
2653	архитектонических формах эстетического	1	1
2654	в притче универсального	1	1
2655	адекватное созерцание сатирического	1	1
2656	есть острота или	1	1
2657	следует подчеркнуть что	1	1
2658	нудительной серьезности бахтин	1	1
2659	балета залюбовавшись бутафорской	1	1
2660	притчи креативная компетенция	1	1
2661	сферы эстетических отношений	1	1
2662	таком случае его	1	1
2663	и оказываясь тем	1	1
2664	стихотворении воспоминание где	1	1
2665	во внутренней непричастности	1	1
2666	и воздерживаться наконец	1	1
2667	анна каренина по	1	1
2668	мир другого я	1	1
2669	с эпохи сентиментализма	1	1
2670	для становления этого	1	1
2671	ответственности а не	1	1
2672	собой выпрыгивая из	1	1
2673	духу игорь истягну	1	1
2674	себя сами но	1	1
2675	человек как говорит	1	1
2676	пошлости и балагану	1	1
2677	моя жизнь однако	1	1
2678	а в ее	1	1
2679	активная авторская позиция	1	1
2680	и трагизма по	1	1
2681	не только соответствующий	1	1
2682	виде многого множества	1	1
2683	личной ответственностью за	1	1
2684	чье проникновение в	1	1
2685	будучи порой фактически	1	1
2686	подышать хочется а	1	1
2687	в нем определенные	1	1
2688	тяжело и не	1	1
2689	ситуации иным рассказчиком	1	1
2690	однако если идиллии	1	1
2691	на деле его	1	1
2692	мире слово сказания	1	1
2693	вместе с идиллическим	1	1
2694	фауста наизнанку родство	1	1
2695	жизни ее действительного	1	1
2696	идиллико-элегической сентиментальности его	1	1
2697	и внешнее ироническое	1	1
2698	вести к обнаружению	1	1
2699	сознание не знает	1	1
2700	первых же реплик	1	1
2701	мне а всеобщему	1	1
2702	например в значительной	1	1
2703	равной степени и	1	1
2704	хоровое слово этого	1	1
2705	культуре первых десятилетий	1	1
2706	сообщенному знанию как	1	1
2707	герою-объекту но в	1	1
2708	его кругозора ратным	1	1
2709	типической ситуации общения	1	1
2710	сюжета притчи лично	1	1
2711	собственной но лично	1	1
2712	факультативна замечательный образец	1	1
2713	целостности войны и	1	1
2714	объекта и созидает	1	1
2715	более чем с	1	1
2716	лишь мягко локализует	1	1
2717	началась и идет	1	1
2718	миропорядка и равнодушна	1	1
2719	ли я вдоль	1	1
2720	сохраняющаяся сила так	1	1
2721	самоактуализации я в	1	1
2722	разграничивавшим однако при	1	1
2723	героиню романа горького	1	1
2724	и не занять	1	1
2725	явной и личной	1	1
2726	неопределимого центрального героя	1	1
2727	или противопоставлены в	1	1
2728	его вступление в	1	1
2729	люлькой видя и	1	1
2730	ясно говорит ему	1	1
2731	маски утрата гоголевским	1	1
2732	в самой себе	1	1
2733	к сообщаемому характерно	1	1
2734	почве карнавального смеха	1	1
2735	испорченности изображается так	1	1
2736	уход из жизни	1	1
2737	своей субъективностью а	1	1
2738	имя личности оказывается	1	1
2739	эти стороны в	1	1
2740	рассказывается анекдот рекреативная	1	1
2741	самим собою в	1	1
2742	тебе моем? имя	1	1
2743	говорящего иначе говоря	1	1
2744	но лично для	1	1
2745	прежде всего к	1	1
2746	столь значимую для	1	1
2747	пустой ролевой маски	1	1
2748	вписывает свое я	1	1
2749	недотыкомкой соблазню беатриче	1	1
2750	фигура могла бы	1	1
2751	таи в противоположность	1	1
2752	формы высказывания как	1	1
2753	нормативное приложение запечатленного	1	1
2754	этом общеэстетические типы	1	1
2755	общество я в	1	1
2756	и соответствующую ей	1	1
2757	исторически продуктивный тип	1	1
2758	тебе моем в	1	1
2759	однако если юмористическая	1	1
2760	центр художественного внимания	1	1
2761	текста но и	1	1
2762	силе и оказываясь	1	1
2763	рода хоровое слово	1	1
2764	него концепты героя	1	1
2765	просьбы о своих	1	1
2766	художественностью могут обладать	1	1
2767	только раскрывают содержание	1	1
2768	финале гоголевской женитьбы	1	1
2769	личности оказывается пустым	1	1
2770	свободу и погибнуть	1	1
2771	такая грусть это	1	1
2772	до смерти героя	1	1
2773	проб комической художественности	1	1
2774	свободы доказать именно	1	1
2775	субъектов автора и	1	1
2776	хвалы добудем однако	1	1
2777	для сатирической художественности	1	1
2778	границ разделяющих и	1	1
2779	напротив оживает становится	1	1
2780	бы разрушить художественную	1	1
2781	может вести к	1	1
2782	адресату компетентность восприятия	1	1
2783	пути освобождения от	1	1
2784	тараса любит сынов	1	1
2785	о себе один	1	1
2786	софокла совершает свои	1	1
2787	основания трагическое я	1	1
2788	поступки только раскрывают	1	1
2789	тогда как рассказчик	1	1
2790	внутренне совпадая со	1	1
2791	автономию в искусстве	1	1
2792	другие модальности эстетического	1	1
2793	креативная компетенция рассказывающего	1	1
2794	чувство живой грусти	1	1
2795	их вершителей-героев как	1	1
2796	оказывается ложью не	1	1
2797	хома брут не	1	1
2798	свободного выбора в	1	1
2799	глаза нечистой силе	1	1
2800	и его мира	1	1
2801	в сравнении с	2	1
2802	ролевого обезличенного словарного	1	1
2803	в качестве особого	1	1
2804	к субъективной стороне	1	1
2805	наглядеться героична пластика	1	1
2806	и внешней границ	1	1
2807	драматическая ситуация ситуация	1	1
2808	установку ее мышления	1	1
2809	свое имя в	1	1
2810	в шляпной коробке	1	1
2811	вершителей-героев как феноменов	1	1
2812	внутренне бесконечно и	1	1
2813	как раз в	1	1
2814	ситуации авторской позиции	1	1
2815	преходяще обречено небытию	1	1
2816	премудрость притчевого назидания	1	1
2817	жизни если сатирические	1	1
2818	явилась повесть о	1	1
2819	нарушается либо в	1	1
2820	художественности в той	1	1
2821	где мир уже	1	1
2822	медведь может вести	1	1
2823	кощунство и непристойность	1	1
2824	человека внутренняя граница	1	1
2825	странник не хозяин	1	1
2826	себя еще возвращаясь	1	1
2827	героическое исполнение ими	1	1
2828	знает идиллической замкнутости	1	1
2829	данности апостолов нового	1	1
2830	всего данного во	1	1
2831	граница личностного самоопределения	1	1
2832	> кто говорит	1	1
2833	ее раскрываются больше	1	1
2834	дегероизированной системе ценностей	1	1
2835	зависимость анекдота не	1	1
2836	обнаружением в качестве	1	1
2837	целостности состоит в	1	1
2838	нового миропорядка их	1	1
2839	а перед художественно	1	1
2840	искусства силой целостности	1	1
2841	одного города салтыкова-щедрина	1	1
2842	тайны существование приобретает	1	1
2843	смеетесь? над собою	1	1
2844	в зависимости от	1	1
2845	есть креативная компетенция	1	1
2846	авторское любование этим	1	1
2847	здесь самоотрицание оказывается	1	1
2848	не друг перед	1	1
2849	ничтожного истинное могло	1	1
2850	на поучающего и	1	1
2851	самостного так лирический	1	1
2852	разрушает себя в	1	1
2853	сторону сакральной границы	1	1
2854	людьми события частной	1	1
2855	если идиллии античности	1	1
2856	крылатой мухой и	1	1
2857	заветная черта ее	1	1
2858	рассказчика ни для	1	1
2859	две другие компетенции	1	1
2860	восхищенного любования ведущего	1	1
2861	курьезная риторика окказионального	1	1
2862	одинокий бездомный странник	1	1
2863	исполнительницей сверхличного долга	1	1
2864	курьезное любопытное занимательное	1	1
2865	затем дикого скифа	1	1
2866	строй элегического дистиха	1	1
2867	элегическое я преходяще	1	1
2868	уединенности в частности	1	1
2869	удаль обеих борющихся	1	1
2870	о наивной и	1	1
2871	не перейти влюбленности	1	1
2872	народной жизни подобно	1	1
2873	за непособие верховному	1	1
2874	как эстетической константой	1	1
2875	чудное мгновенье или	1	1
2876	ролевых масок сопровождаемая	1	1
2877	и идиллическому все	1	1
2878	отношения зародившийся в	1	1
2879	вписанностью в объективную	1	1
2880	сатирического малого я	1	1
2881	этого текста где	1	1
2882	притчи иносказательность является	1	1
2883	я когда для	1	1
2884	обстоятельствами но не	1	1
2885	то в подобном	1	1
2886	почве одноименной жанровой	1	1
2887	индивидуальную картину своей	1	1
2888	в драматическом художественном	1	1
2889	бессодержательной оболочкой я	1	1
2890	и устремляясь к	1	1
2891	художник обретает право	1	1
2892	ту сторону сакральной	1	1
2893	отстраняясь от событийности	1	1
2894	над собою смеетесь	1	1
2895	жизни анекдот должен	1	1
2896	молчи скрывайся и	1	1
2897	балетоманов и оказывается	1	1
2898	неблагополучии однако герой	1	1
2899	о разорении рязани	1	1
2900	литературные жанры между	1	1
2901	я верю боже	1	1
2902	в литературной практике	1	1
2903	того же анекдота	1	1
2904	мимолетных самоценных своей	1	1
2905	тяжких дум избыток	1	1
2906	хуле или плачу	1	1
2907	жаркая любовь и	1	1
2908	не менее не	1	1
2909	столь свободным как	1	1
2910	сама собою как	1	1
2911	делает их существенными	1	1
2912	крайней мере внутренней	1	1
2913	индивидуальной жизни оказывается	1	1
2914	сопоставлены или противопоставлены	1	1
2915	отпочкованию от исторически	1	1
2916	он обнаруживает тот	1	1
2917	лаврецкий самоопределяясь как	1	1
2918	по себе еще	1	1
2919	в ее нелепой	1	1
2920	вымышленные но и	1	1
2921	нет в его	1	1
2922	ее полюса эстетическая	1	1
2923	сводится к превратному	1	1
2924	самоопределения князя с	1	1
2925	редуцирован комическая апофегма	1	1
2926	своей судьбы они	1	1
2927	и одновременно из	1	1
2928	становится самоопределением личности	1	1
2929	самоопределения мотивировка похода	1	1
2930	так в шутливом	1	1
2931	локализует ее в	1	1
2932	неприемлемо ни для	1	1
2933	модуса художественности героика	1	1
2934	может быть осуществлено	1	1
2935	природы самозабвенное поведение	1	1
2936	шире любой своей	1	1
2937	и авторской оценке	1	1
2938	разлукой если не	1	1
2939	не мне а	1	1
2940	осознания неполного совпадения	1	1
2941	заданности в связи	1	1
2942	лица по мысли	1	1
2943	окончательного совпадения с	1	1
2944	миропорядка и частной	1	1
2945	само патетически гиперболизированное	1	1
2946	теряют статус границ	1	1
2947	тексте но всегда	1	1
2948	напускным юмористический смех	1	1
2949	совпадения с нею	1	1
2950	неотделима от риторической	1	1
2951	трагический персонаж какова	1	1
2952	свободу личности смеховое	1	1
2953	согласно суздальской летописной	1	1
2954	перевод его в	1	1
2955	отня злата стола	1	1
2956	предполагается ни столь	1	1
2957	это позиция активного	1	1
2958	прикосновенный всею личностью	1	1
2959	иной коммуникативный статус	1	1
2960	личностности саркастическое я	1	1
2961	традиционные для него	1	1
2962	устремляется навстречу ее	1	1
2963	с ее сатирическим	1	1
2964	свою свободную волю	1	1
2965	грустно стало ему	1	1
2966	именовал веком героев	1	1
2967	чего нет в	1	1
2968	обычая все перечисленные	1	1
2969	элегии пушкиным когда	1	1
2970	этой видимостью своей	1	1
2971	чувства юмора умения	1	1
2972	и сентиментальной поэзии	1	1
2973	субъекты этического выбора	1	1
2974	миропорядку дурак шут	1	1
2975	о трагическом комическом	1	1
2976	пределы миропорядка устанавливает	1	1
2977	образная модель миропорядка	1	1
2978	против безликой объективности	1	1
2979	переодеваниями выявляет безграничную	1	1
2980	используют в сочетании	1	1
2981	сверхличному ратному духу	1	1
2982	подлинная жизнь личности	1	1
2983	по тем или	1	1
