N	2gram	Vygotskiy_	Istorich
2487	поэтому всякое	1	1
2488	играет огромную	1	1
2489	одних и	1	1
2490	поэтому что	2	1
2491	и рассматриваем	1	1
2492	короче говоря	2	1
2493	на необходимость	1	1
2494	сверху вниз	5	1
2495	другими вещами	1	1
2496	стороны мы	1	1
2497	нему и	1	1
2498	б мы	1	1
2499	этого она	1	1
2500	состоящий в	1	1
2501	оно будет	1	1
2502	многообразны и	1	1
2503	может происходить	1	1
2504	переход к	4	1
2505	этом отношении	7	1
2506	для своего	1	1
2507	чтобы выразить	1	1
2508	и точно	1	1
2509	исследования мы	1	1
2510	с отсутствием	1	1
2511	же случае	1	1
2512	ним стоит	1	1
2513	по ту	1	1
2514	приведенные выше	1	1
2515	не развивается	1	1
2516	слово никогда	1	1
2517	из названных	1	1
2518	и непосредственно	3	1
2519	ее из	1	1
2520	и отношение	1	1
2521	другу не	1	1
2522	это закон	1	1
2523	и которая	1	1
2524	места в	1	1
2525	сложных и	1	1
2526	раз навсегда	1	1
2527	возраста в	1	1
2528	должны бы	1	1
2529	словом и	10	1
2530	что перед	1	1
2531	специальном исследовании	1	1
2532	как путем	2	1
2533	процесс превращения	1	1
2534	факт однако	1	1
2535	виде в	1	1
2536	несомненно это	1	1
2537	живой и	1	1
2538	последнее время	5	1
2539	здесь целиком	1	1
2540	в новом	2	1
2541	исследования но	1	1
2542	одного предмета	2	1
2543	на двух	2	1
2544	которые дает	1	1
2545	таковых и	1	1
2546	говорили выше	3	1
2547	слова оказывается	2	1
2548	чтобы сделать	2	1
2549	сказать и	1	1
2550	же может	1	1
2551	ко всему	2	1
2552	этого нельзя	1	1
2553	и снова	1	1
2554	только к	4	1
2555	а к	1	1
2556	ним с	1	1
2557	до тех	1	1
2558	переходе от	8	1
2559	том какие	1	1
2560	их развития	4	1
2561	надо признать	1	1
2562	не решает	1	1
2563	может возникнуть	1	1
2564	значение но	1	1
2565	классический пример	1	1
2566	самому себе	2	1
2567	и объяснения	2	1
2568	а из	4	1
2569	менее они	1	1
2570	главное и	2	1
2571	сравним с	1	1
2572	довольно часто	1	1
2573	мы его	1	1
2574	возраста но	1	1
2575	более общего	1	1
2576	есть как	1	1
2577	исследования в	3	1
2578	ясность в	1	1
2579	и образуют	1	1
2580	выражением этого	1	1
2581	другим и	3	1
2582	нее к	1	1
2583	первоначально как	1	1
2584	даже при	2	1
2585	лежат в	1	1
2586	после всего	2	1
2587	эта аналогия	1	1
2588	имеет свои	1	1
2589	новое что	2	1
2590	первые два	1	1
2591	и всех	1	1
2592	чего она	1	1
2593	внутренняя связь	1	1
2594	скажем что	1	1
2595	функций которые	2	1
2596	также с	1	1
2597	палкой и	1	1
2598	силу одного	2	1
2599	и сильнее	1	1
2600	увидел в	1	1
2601	как для	2	1
2602	название как	1	1
2603	речь и	5	1
2604	в высшей	3	1
2605	зрения есть	1	1
2606	и значения	3	1
2607	как за	1	1
2608	что хотел	1	1
2609	положение на	1	1
2610	в чисто	2	1
2611	с поразительной	1	1
2612	этот недостаток	1	1
2613	быть найдены	1	1
2614	особым образом	1	1
2615	тот и	1	1
2616	мы слышим	1	1
2617	нуждается в	5	1
2618	переход в	1	1
2619	развивается от	1	1
2620	не удалось	1	1
2621	возникает не	3	1
2622	снизу вверх	4	1
2623	применительно к	3	1
2624	подчинить и	1	1
2625	может означать	1	1
2626	это отнюдь	1	1
2627	обычно связано	1	1
2628	а эти	1	1
2629	котором он	1	1
