N	2gram	Bakhtin_Fr	Istorich
2499	мы слышим	8	1
2500	тех или	2	1
2501	соответствующие им	1	1
2502	нуждается в	4	1
2503	в гневе	2	1
2504	всего стремятся	1	1
2505	не удалось	1	1
2506	и совершенно	1	1
2507	он полон	1	1
2508	персонажи и	1	1
2509	автора и	1	1
2510	старый король	2	1
2511	этому знаку	1	1
