N	2gram	Losev_Dial	Psycholo
2505	ограниченность и	1	1
2506	а именно	3	1
2507	нам уже	1	1
2508	в одно	5	1
2509	даже до	1	1
2510	и исторического	1	1
2511	совершенно чистого	1	1
2512	у достоевского	1	1
2513	поставить вопрос	1	1
2514	собственно говоря	5	1
2515	служить примером	1	1
2516	относиться к	3	1
2517	и пять	1	1
2518	в дальнейшем	6	1
2519	это значило	1	1
2520	сам же	1	1
2521	большей части	1	1
2522	и скучно	1	1
2523	реальности и	2	1
2524	в первую	2	1
2525	ответить на	1	1
2526	вообразить что	1	1
2527	почему все	1	1
2528	не прямо	1	1
2529	как та	1	1
2530	всякой другой	1	1
2531	что земля	1	1
2532	как принцип	1	1
2533	и вечно	1	1
2534	каково бы	1	1
2535	начиная от	1	1
2536	этом мы	1	1
2537	необходимо надо	1	1
2538	рождается из	2	1
2539	не должен	2	1
2540	если те	1	1
2541	который конечно	1	1
2542	от действительного	1	1
2543	суждения и	1	1
2544	уже о	1	1
2545	и поэтического	1	1
2546	относится не	1	1
2547	уже было	1	1
2548	собственное бессознательное	1	1
2549	одному тому	1	1
2550	другой ее	1	1
2551	об отношении	6	1
2552	никем еще	1	1
2553	то ясно	1	1
2554	наконец как	1	1
2555	она тоже	1	1
2556	прекрасное изображение	1	1
2557	в различных	2	1
2558	войдет в	1	1
2559	самый факт	2	1
2560	чтобы эта	1	1
2561	этим не	1	1
2562	структура этой	1	1
2563	всегда можно	1	1
2564	что выбор	1	1
2565	душу и	1	1
2566	нем есть	6	1
2567	и научное	1	1
2568	переживания которое	1	1
2569	цвета это	1	1
2570	и три	1	1
2571	свое отношение	1	1
2572	поэтического образа	2	1
2573	не становится	1	1
2574	она ни	3	1
2575	выражение а	1	1
2576	зрения можно	1	1
2577	нельзя сомневаться	1	1
2578	следовательно по	1	1
2579	нечто еще	2	1
2580	раньше не	1	1
2581	я с	1	1
2582	науки тот	1	1
2583	момент в	2	1
2584	а со	1	1
2585	я потому	1	1
2586	самые основные	1	1
2587	нельзя указать	1	1
2588	они никогда	1	1
2589	идеального и	2	1
2590	связанное с	1	1
2591	одеколоном и	1	1
2592	в системе	2	1
2593	не имеющая	1	1
2594	где все	1	1
2595	искусстве но	1	1
2596	разных планов	1	1
2597	этом нам	1	1
2598	но сама	1	1
2599	к внутреннему	1	1
2600	своего развития	2	1
2601	того о	1	1
2602	все признаки	1	1
2603	не замечают	1	1
2604	целую историю	1	1
2605	стороны для	1	1
2606	и всецело	1	1
2607	него как	1	1
2608	этого сказать	1	1
2609	то оно	4	1
2610	места для	1	1
2611	как три	1	1
2612	от любви	1	1
2613	с простой	2	1
2614	заложенные в	1	1
2615	хочет быть	2	1
2616	от поэтического	3	1
2617	жить в	1	1
2618	эта особенность	1	1
2619	могу не	2	1
2620	без образа	1	1
2621	как средство	1	1
2622	тому в	1	1
2623	этой идее	1	1
2624	не видел	2	1
2625	эти формулы	1	1
2626	от обезьяны	2	1
2627	существу с	1	1
2628	есть форма	1	1
2629	свидетельствовать о	1	1
2630	не буду	4	1
2631	сонаты бетховена	1	1
2632	какой-нибудь выдумкой	1	1
2633	есть его	2	1
2634	тогда и	2	1
2635	действует и	1	1
2636	него самого	1	1
2637	нелепо а	1	1
2638	на этих	1	1
2639	образ в	1	1
2640	не соответствует	1	1
2641	но действительность	1	1
2642	хотя на	1	1
2643	что несмотря	1	1
2644	и нужно	1	1
2645	и сама	1	1
2646	и этим	1	1
2647	луна и	1	1
2648	мне с	1	1
2649	и физика	1	1
2650	сколько бы	1	1
2651	содержание этого	1	1
2652	на первую	1	1
2653	этого человека	1	1
2654	есть такая	1	1
2655	и притом	7	1
2656	вне времени	1	1
2657	что вы	1	1
2658	положение и	1	1
2659	не их	1	1
2660	и заменить	1	1
2661	те и	1	1
2662	говорит в	1	1
2663	болезни но	1	1
2664	есть искусство	1	1
2665	ли оно	2	1
2666	наконец в-третьих	1	1
2667	как жизнь	1	1
2668	но один	1	1
2669	как его	1	1
2670	приступать к	1	1
2671	вещи не	2	1
2672	свет так	1	1
2673	веет от	1	1
2674	он берет	2	1
2675	или мы	1	1
2676	вопрос почему	1	1
2677	какой характер	1	1
2678	а лисица	1	1
2679	и начинаем	1	1
2680	прибавить что	1	1
2681	между прочим	1	1
2682	долго и	1	1
2683	всякую возможность	1	1
2684	в психике	1	1
2685	можно прямо	1	1
2686	и вещей	1	1
2687	с женщиной	1	1
2688	научных теорий	2	1
2689	века в	1	1
2690	речь о	1	1
2691	нами раньше	1	1
2692	нужно еще	1	1
2693	же касается	1	1
2694	высоте звука	1	1
2695	и отдельные	1	1
2696	которая есть	2	1
2697	я был	3	1
2698	что время	2	1
2699	всех своих	1	1
2700	свою победу	1	1
2701	является сам	1	1
2702	две мысли	1	1
2703	как наличие	2	1
2704	как надо	1	1
2705	и учения	1	1
2706	выражение в	1	1
2707	другом материале	1	1
2708	д с	1	1
2709	что отношения	1	1
2710	все наиболее	2	1
2711	от света	2	1
2712	и которую	1	1
2713	с какой-то	1	1
2714	производит впечатление	1	1
2715	играет роль	1	1
2716	не содержится	1	1
2717	уже говорил	1	1
2718	есть мы	1	1
2719	первую половину	1	1
2720	образ не	3	1
2721	от обычной	1	1
2722	и окончательной	1	1
2723	как человек	1	1
2724	всегда только	1	1
2725	всякое искусство	1	1
2726	надо отличать	1	1
2727	понимать и	1	1
2728	образ как	2	1
2729	и душа	1	1
2730	плана и	1	1
2731	природы таким	1	1
2732	он также	2	1
2733	они берутся	1	1
2734	оно станет	1	1
2735	вспомним что	1	1
2736	следовательно нельзя	2	1
2737	подобного нет	1	1
2738	бы уже	1	1
2739	для мысли	1	1
2740	чтобы их	1	1
2741	несущественным и	1	1
2742	степени или	1	1
2743	соединялись с	1	1
2744	в наших	1	1
2745	вопрос можно	1	1
2746	и третье	1	1
2747	у которого	1	1
2748	это вопрос	1	1
2749	важно только	1	1
2750	ни другого	1	1
2751	ее смысл	1	1
2752	но без	3	1
2753	чем она	2	1
2754	неужели в	1	1
2755	эту же	1	1
2756	его полная	1	1
2757	от какой-нибудь	1	1
2758	если применить	1	1
2759	внимания и	1	1
2760	сторону и	2	1
2761	слиты в	1	1
2762	мы теперь	1	1
2763	но отличие	1	1
2764	если они	1	1
2765	которые были	2	1
2766	из глубины	1	1
2767	могила и	1	1
2768	но вот	5	1
2769	основе всех	1	1
2770	поэзией и	3	1
2771	нет мысли	1	1
2772	чтобы тем	1	1
2773	деле то	1	1
2774	как некие	1	1
2775	способ его	2	1
2776	которых нет	1	1
2777	принципу так	1	1
2778	от воли	1	1
2779	а более	3	1
2780	даже больше	2	1
2781	но потому	2	1
2782	же часто	1	1
2783	и попробуем	1	1
2784	и меньше	1	1
2785	представляет себе	1	1
2786	приближается к	1	1
2787	самих себя	1	1
2788	его собственное	1	1
2789	и туман	1	1
2790	целью и	1	1
2791	от самой	2	1
2792	не дело	1	1
2793	разу в	1	1
2794	к одной	1	1
2795	во власти	1	1
2796	новую и	1	1
2797	и направление	1	1
2798	ведет себя	1	1
2799	сцену с	1	1
2800	это уже	2	1
2801	что сделал	1	1
2802	в большом	1	1
2803	смыслу и	1	1
2804	здесь речь	1	1
2805	науки и	5	1
2806	всем известно	1	1
2807	от другого	1	1
2808	поэтому она	1	1
2809	за это	1	1
2810	видели уже	1	1
2811	и вызывает	1	1
2812	и давая	1	1
2813	так всякий	2	1
2814	сказать с	1	1
2815	эти понятия	1	1
2816	я имею	2	1
2817	выражение но	1	1
2818	которых и	1	1
2819	от идеи	2	1
2820	и следа	1	1
2821	подходим к	1	1
2822	перестанет быть	1	1
2823	понимать не	2	1
2824	что угодно	2	1
2825	характеризуется именно	1	1
2826	тело на	1	1
2827	д они	1	1
2828	себе говорит	1	1
2829	физика и	2	1
2830	будем понимать	1	1
2831	оно всегда	2	1
2832	случае нельзя	1	1
2833	это та	1	1
2834	существует и	1	1
2835	они указывали	1	1
2836	можно даже	1	1
2837	много но	2	1
2838	в реальность	1	1
2839	о всем	1	1
2840	взятые сами	1	1
2841	увидим как	1	1
2842	теории как	1	1
2843	в сравнении	1	1
2844	есть она	1	1
2845	предметы в	2	1
2846	этих областей	1	1
2847	дальше и	2	1
2848	говорили уже	1	1
2849	в баснях	1	1
2850	о движении	1	1
2851	в которые	1	1
2852	эту область	1	1
2853	делается как	1	1
2854	есть вопрос	1	1
2855	ведет нас	1	1
2856	было у	1	1
2857	слова для	1	1
2858	увидите что	1	1
2859	своего тела	1	1
2860	никакого места	1	1
2861	устанавливается что	1	1
2862	самое главное	1	1
2863	я должен	1	1
2864	борется с	1	1
2865	образа нет	1	1
2866	не дают	2	1
2867	обеими сферами	2	1
2868	ставит себя	1	1
2869	а какая-то	1	1
2870	в светском	1	1
2871	и достаточно	1	1
2872	и чаще	1	1
2873	сознание и	1	1
2874	убеждение в	1	1
2875	и игра	1	1
2876	его тела	1	1
2877	но лишь	4	1
2878	не дана	1	1
2879	сейчас мы	1	1
2880	вполне ясным	1	1
2881	если вместо	1	1
2882	из сферы	4	1
2883	о своем	2	1
2884	ли вы	1	1
2885	направление этого	1	1
2886	более интересны	1	1
2887	всегда больше	1	1
2888	тому и	1	1
2889	только это	1	1
2890	это показывает	1	1
2891	известной степени	1	1
2892	имею в	1	1
2893	поэт был	1	1
2894	разных слоев	1	1
2895	неба и	1	1
2896	к науке	2	1
2897	настолько же	1	1
2898	может ограничиться	1	1
2899	производит на	1	1
2900	вот ее	1	1
2901	на губах	1	1
2902	жизнь даже	1	1
2903	различие и	1	1
2904	совсем другое	1	1
2905	всегда от	1	1
2906	от науки	1	1
2907	но исключительно	1	1
2908	свою силу	1	1
2909	отсюда становится	1	1
2910	бы идти	1	1
2911	притом так	1	1
2912	тему что	1	1
2913	понять смысл	1	1
2914	месте в	1	1
2915	будет в	2	1
2916	с него	2	1
2917	же он	2	1
2918	деле почему	1	1
2919	и видеть	1	1
2920	в другое	2	1
2921	природу на	1	1
2922	смысле на	1	1
2923	входящее в	1	1
2924	построения а	1	1
2925	формы проявления	2	1
2926	реальное и	3	1
2927	не соединялись	1	1
2928	настроений и	2	1
2929	которые для	1	1
2930	прав если	1	1
2931	не указывает	2	1
2932	или просто	1	1
2933	своей душе	1	1
2934	равно и	1	1
2935	вокруг него	1	1
2936	ему в	1	1
2937	зовут к	1	1
2938	и напряженность	1	1
2939	в коем	1	1
2940	ни с	8	1
2941	с своей	1	1
2942	и покоя	1	1
2943	не нужен	1	1
2944	итак в	1	1
2945	ней или	1	1
2946	это особенно	1	1
2947	только вы	1	1
2948	аллегории и	3	1
2949	как сама	2	1
2950	она его	1	1
2951	о вещах	2	1
2952	отрешенности и	1	1
2953	достаточно только	2	1
2954	будет ли	2	1
2955	принадлежала к	1	1
2956	ясным что	1	1
2957	категорий и	1	1
2958	это сочинение	1	1
2959	и принципиально	1	1
2960	то прежде	1	1
2961	и живое	2	1
2962	чтобы получить	1	1
2963	представлять себе	2	1
2964	чистой и	2	1
2965	без нее	2	1
2966	вещей мы	1	1
2967	жизнь таких	1	1
2968	которые я	2	1
2969	она никогда	1	1
2970	не суть	1	1
2971	и непосредственно	1	1
2972	мы отнюдь	1	1
2973	истории не	1	1
2974	эта попытка	1	1
2975	акт в	1	1
2976	можно установить	1	1
2977	не видеть	1	1
2978	существует как	1	1
2979	ее сущность	1	1
2980	же по	1	1
2981	в глубине	1	1
2982	виду что	2	1
2983	он видел	1	1
2984	этом что	1	1
2985	больше как	4	1
2986	свет и	2	1
2987	эта основная	1	1
2988	такой мере	1	1
2989	еще иное	1	1
2990	формулировать ее	1	1
2991	лица как	1	1
2992	говорить об	1	1
2993	могла быть	1	1
2994	природу и	1	1
2995	является не	3	1
2996	в реальности	1	1
2997	живой и	4	1
2998	мира и	2	1
2999	в новом	1	1
3000	поэта к	1	1
3001	совершенно иной	1	1
3002	не бывало	2	1
3003	такое значение	1	1
3004	то можно	1	1
3005	которая бы	1	1
3006	ему как	1	1
3007	он а	1	1
3008	очень многие	1	1
3009	времени то	2	1
3010	мы к	1	1
3011	зная что	2	1
3012	таково в	1	1
3013	но конечно	2	1
3014	действует не	1	1
3015	выражение и	1	1
3016	как эта	1	1
3017	значит в	1	1
3018	не говоря	1	1
3019	в стиле	1	1
3020	конечно это	1	1
3021	решительно никакой	1	1
3022	личности в	2	1
3023	тут и	2	1
3024	каждая из	1	1
3025	же ее	1	1
3026	от характера	1	1
3027	борьбы за	1	1
3028	которое привносит	1	1
3029	что более	2	1
3030	силой так	1	1
3031	по воздуху	2	1
3032	или совсем	1	1
3033	и почти	6	1
3034	целое но	1	1
3035	как наоборот	1	1
3036	и критики	1	1
3037	узким и	1	1
3038	одно а	1	1
3039	глаз он	1	1
3040	что действующие	1	1
3041	то кажется	1	1
3042	резко отличается	1	1
3043	болезнь и	1	1
3044	земли и	1	1
3045	и вопроса	1	1
3046	этого образа	1	1
3047	же надо	1	1
3048	не станет	1	1
3049	случае есть	1	1
3050	поэтому для	1	1
3051	которую я	1	1
3052	которая тоже	1	1
3053	обычной жизни	1	1
3054	еще на	3	1
3055	очень долгое	1	1
3056	всех времен	1	1
3057	всех его	1	1
3058	переходит на	1	1
3059	считает свою	1	1
3060	еще никогда	1	1
3061	него и	1	1
3062	со своими	2	1
3063	слышит в	1	1
3064	почему не	1	1
3065	не нуждается	9	1
3066	возможна и	1	1
3067	та или	4	1
3068	и борьба	1	1
3069	попала в	1	1
3070	них нет	2	1
3071	своей высшей	1	1
3072	нас самих	1	1
3073	в театре	1	1
3074	только по	1	1
3075	этом и	1	1
3076	переживаем в	1	1
3077	только кажется	1	1
3078	науке как	3	1
3079	пушкина у	1	1
3080	остается все	1	1
3081	выражением его	1	1
3082	же можно	2	1
3083	их можно	1	1
3084	них с	1	1
3085	как этот	1	1
3086	к раскрытию	1	1
3087	не самое	4	1
3088	в схеме	4	1
3089	нужно отнести	1	1
3090	и тонки	1	1
3091	внутри самого	1	1
3092	об этой	2	1
3093	в создании	1	1
3094	явлениями и	1	1
3095	и новые	1	1
3096	если на	1	1
3097	и долго	1	1
3098	могут появиться	1	1
3099	иногда даже	1	1
3100	она действительно	1	1
3101	смысл что	1	1
3102	некоторое сходство	1	1
3103	форме и	1	1
3104	без помощи	1	1
3105	а эти	1	1
3106	и идея	4	1
3107	вот эту	1	1
3108	времени по	1	1
