N	2gram	Tiupa_Narr	Narrotol
2242	вторыми третьими	1	1
2243	болезни епархиального	1	1
2244	напряжении событийного	1	1
2245	зрения внешне	1	1
2246	центральное событие	3	1
2247	места времени	1	1
2248	реплика согласия	1	1
2249	случае неестественной	1	1
2250	монастырских стен	1	1
2251	еще принадлежащей	1	1
2252	утрата поиск	2	1
2253	с другом	1	1
2254	говорила редко	1	1
2255	но также	1	1
2256	мать уже	1	1
2257	становясь павлом	1	1
2258	птица может	1	1
2259	наррации состоит	1	1
2260	друг от	1	1
2261	жизнь находился	2	1
2262	детской души	1	1
2263	которая не	3	1
2264	привычное для	1	1
2265	в гостиной	1	1
2266	чуждо простому	1	1
2267	логикой рассказа	1	1
2268	ракурсом захотелось	1	1
2269	это видение	1	1
2270	мы воспринимаем	1	1
2271	нарративное движение	1	1
2272	в чем	3	1
2273	он вспомнил	1	1
2274	оказывается двенадцатым	1	1
2275	в историю	1	1
2276	и пара	1	1
2277	последние дни	1	1
2278	его началом	1	1
2279	лет проведенных	1	1
2280	картина душевной	1	1
2281	как боль	1	1
2282	ритуально обретенное	1	1
2283	преображению умирающего	1	1
2284	делает его	1	1
2285	зеркальный эффект	1	1
2286	с внучкой	1	1
2287	поскольку читатель	1	1
2288	умирающего уже	1	1
2289	фразами как	1	1
2290	организован появлением	1	1
2291	обращаются в	1	1
2292	об этом	8	1
2293	во сне	4	1
2294	архиерея то	1	1
2295	это бывает	1	1
2296	что когда-то	1	1
2297	историю в	2	1
2298	ребенка называя	1	1
2299	тематическое нарастание	1	1
2300	без артикулированных	1	1
2301	и целовала	1	1
2302	образует дважды	1	1
2303	обратно симметрично	1	1
2304	фиктивного мира	1	1
2305	вас приехали	1	1
2306	читателю задать	1	1
2307	евангелие он	1	1
2308	смысла тех	1	1
2309	воспринимающего сознания	1	1
2310	литературной наррации	3	1
2311	жизни то	2	1
2312	а он	1	1
2313	новой фигуры	1	1
2314	между первыми	1	1
2315	владыка преосвященнейший	1	1
2316	в нового	1	1
2317	своей жизни	2	1
2318	слушатели-читатели события	1	1
2319	одеялом сменяется	1	1
2320	приезде своей	1	1
2321	ему владыка	1	1
2322	чего в	1	1
2323	сознания адресата	1	1
2324	видение матери	1	1
2325	воскресающего бога	1	1
2326	предающегося воспоминаниям	1	1
2327	вовсе не	2	1
2328	переклички данного	1	1
2329	искренне удовлетворение	1	1
2330	и смерть	2	1
2331	фраза построена	2	1
2332	почувствовал что	1	1
2333	перед глазами	1	1
2334	монахи пели	1	1
2335	статуса героя	1	1
2336	сменяется интроспективным	1	1
2337	интриги чеховскому	1	1
2338	внимание и	1	1
2339	умирания героя	1	1
2340	просительницу за	1	1
2341	единения собравшихся	1	1
2342	внешнюю внутренняя	1	1
2343	параллелизм с	1	1
2344	нарратора и	4	1
2345	событийность и	2	1
2346	не подвергается	1	1
2347	возвращения сообщение	1	1
2348	имитируя непосредственное	1	1
2349	поэтики повествования	1	1
2350	не смог	1	1
2351	сих пор	3	1
2352	общая смеховая	1	1
2353	и вообще	1	1
2354	будущего ни	1	1
2355	вглядеться в	2	1
2356	как результат	1	1
2357	за сутки	1	1
2358	свечным салом	1	1
2359	редко и	1	1
2360	по крайней	1	1
2361	разнообразных формах	1	1
2362	противостояние тому	1	1
2363	забвении вместо	1	1
2364	что событие	1	1
2365	построения связаны	1	1
2366	во вторник	1	1
2367	человека подлинное	1	1
2368	невольного вопроса	1	1
2369	текст и	1	1
2370	из дальнего	1	1
2371	частности обращает	1	1
2372	она альтернативна	1	1
2373	героя доносимой	1	1
2374	на событие	1	1
2375	волосы в	1	1
2376	где огни	1	1
2377	историю героя	1	1
2378	жизни мы	2	1
2379	событие здесь	1	1
2380	наррации это	3	1
2381	помолился лег	1	1
2382	границы актуального	1	1
2383	петр и	2	1
2384	коммуникативная передача	1	1
2385	признаков а	1	1
2386	преосвященного тогда	1	1
2387	очерчивания эпизодов	1	1
2388	внутренней речи	3	1
2389	т.п то	1	1
2390	и другого	1	1
2391	половины по	1	1
2392	глазами и	1	1
2393	после его	1	1
2394	прежде робела	1	1
2395	проникновению в	1	1
2396	как сказано	1	1
2397	или несколькими	2	1
2398	эпизода мать	1	1
2399	как произведение	1	1
2400	заутрене слышно	1	1
2401	собирающиеся на	1	1
2402	светило солнце	1	1
2403	тут ваше	1	1
2404	культуре конфигурациям	1	1
2405	мифологическую более	1	1
2406	занимает особое	1	1
2407	который и	1	1
2408	двуголосого повествования	1	1
2409	качестве дискурса	1	1
2410	данности рассказа	1	1
2411	присутствии преосвященного	1	1
2412	будьте такие	1	1
2413	эпизоде последней	1	1
2414	мере в	1	1
2415	еще одной	1	1
2416	такого переосмысления	1	1
2417	определять видение	1	1
2418	опыт жизни	1	1
2419	опыта в	2	1
2420	в своего	2	1
2421	ему не	1	1
2422	нарастанием как	1	1
2423	тела увиденный	1	1
2424	приходится искать	1	1
2425	данного фрагмента	1	1
2426	воскресного дня	1	1
2427	как теперь	1	1
2428	ряда возбуждающем	1	1
2429	именно видение	1	1
2430	одиннадцатых эпизода	1	1
2431	свидетельствующая о	1	1
2432	внешняя сторона	3	1
2433	качестве некоторого	1	1
2434	а утром	1	1
2435	нового персонажа	1	1
2436	глава вторая	2	1
2437	была оспорена	1	1
2438	выделенность некоторой	1	1
2439	рода ключ	1	1
2440	героя образует	1	1
2441	связывания их	1	1
2442	не вспоминал	1	1
2443	говорится вдруг	1	1
2444	зеркала сделать	1	1
2445	быть прочитано	1	1
2446	первыми вторыми	1	1
2447	воскресении господнем	1	1
2448	тело преосвященного	1	1
2449	объединены в	1	1
2450	во всех	2	1
2451	пятые эпизоды	1	1
2452	человек идет	1	1
2453	героя но	3	1
2454	справедливо утверждает	1	1
2455	болеющего архиерея	1	1
2456	по убеждениям	1	1
2457	имеется ряд	1	1
2458	она возила	1	1
2459	впервые двоится	1	1
2460	эпизода демонстративно	1	1
2461	русской литературе	1	1
2462	выделенный в	1	1
2463	зубчатая стена	1	1
2464	протяжении двадцати	1	1
2465	источником всех	1	1
2466	к одному	1	1
2467	мыслится как	2	1
2468	ветхого человека	1	1
2469	специально оговаривается	1	1
2470	освобождение из	1	1
2471	петр неочевидный	1	1
2472	в лунном	1	1
2473	в заключительном	1	1
2474	о любви	1	1
2475	текста дискурсивно	1	1
2476	актуальным членением	1	1
2477	и рецептивного	2	1
2478	свидетельствует не	1	1
2479	зрения наступает	1	1
2480	чувствует и	2	1
2481	является ли	1	1
2482	непрерывной цепи	1	1
2483	когда-то много-много	1	1
2484	своею массою	1	1
2485	сакральной парадигмой	1	1
2486	болезненному а	1	1
2487	данного дискурса	1	1
2488	внуках поскольку	1	1
2489	прослеженный циклический	1	1
2490	комнату пятые	1	1
2491	каяться архиерей	1	1
2492	рассматриваемой фабулы	1	1
2493	повествователя в	1	1
2494	к разделся	1	1
2495	входит к	1	1
2496	лет назад	1	1
2497	история создается	1	1
2498	почти полное	1	1
2499	ни тематически	1	1
2500	могли бы	1	1
2501	только благодаря	1	1
2502	и трех	1	1
2503	уже простой	1	1
2504	его и	2	1
2505	одиннадцать душ	2	1
2506	деталь прозрачно	1	1
2507	то недолжное	1	1
2508	согласованность перекликающихся	1	1
2509	о себе	2	1
2510	сближает общая	1	1
2511	если начальный	1	1
2512	было не	1	1
2513	что доставляет	1	1
2514	слова ничего	1	1
2515	теперь единственный	1	1
2516	фразе эпизода	1	1
2517	было девять	1	1
2518	центрального героя	2	1
2519	разные времена	1	1
2520	искать в	1	1
2521	из непрерывной	1	1
2522	втором мать	1	1
2523	авторской позицией	1	1
2524	событие самого	2	1
2525	и поэтически	1	1
2526	в.т в	1	1
2527	и предполагает	1	1
2528	затруднительно если	1	1
2529	мать сохраняет	1	1
2530	как коммуникативного	1	1
2531	последних днях	2	1
2532	носительницы живой	1	1
2533	эпизода во	1	1
2534	с позиций	1	1
2535	ли я	1	1
2536	системы эпизодов	2	1
2537	последовательности не	1	1
2538	оба вторых	1	1
2539	напоминающая закономерный	1	1
2540	в постель	1	1
2541	опираясь на	1	1
2542	мы можем	2	1
2543	матери знаменует	1	1
2544	способом рассказывания	1	1
2545	персонажа из	1	1
2546	существенных закономерностей	1	1
2547	худобу и	1	1
2548	эпизода усиливается	1	1
2549	героя было	1	1
2550	продолжает звучать	1	1
2551	подробностями и	1	1
2552	призывают к	1	1
2553	шире и	2	1
2554	этому схематизму	1	1
2555	умирающий видит	1	1
2556	вдруг выросла	1	1
2557	причиной его	1	1
2558	событиями лишенными	1	1
2559	человеческой мысли	1	1
2560	душ детей	1	1
2561	события так	1	1
2562	раз свечным	1	1
2563	герой рассказа	1	1
2564	небо залитое	2	1
2565	в уста	1	1
2566	означающее как	1	1
2567	деле не	1	1
2568	крайне затруднительно	1	1
2569	четыре эпизода	1	1
2570	истории не	3	1
2571	обособления текстуально	1	1
2572	окружающего мира	1	1
2573	плачущего архиерея	1	1
2574	отмеченный перерывом	1	1
2575	начале девятого	1	1
2576	мире милое	1	1
2577	а длится	1	1
2578	повествования о	1	1
2579	содержательнее она	1	1
2580	история может	2	1
2581	симметрии так	1	1
2582	и более	2	1
2583	священнослужителя но	1	1
2584	напомнить что	2	1
2585	сложном событии	1	1
2586	и детских	1	1
2587	нарративность к	1	1
2588	а еще	1	1
2589	может обладать	1	1
2590	и третий	1	1
2591	в котором	3	1
2592	забвение в	1	1
2593	осуществляется в	1	1
2594	зафиксированного в	1	1
2595	нарративных текстах	1	1
2596	втором всем	1	1
2597	связана мотивом	1	1
2598	недавним пребыванием	1	1
2599	из персонажей	2	1
2600	преосвященнейший как	1	1
2601	рода возвратном	1	1
2602	умер но	1	1
2603	пониманием происходящего	1	1
2604	чутка была	1	1
2605	в цепь	1	1
2606	больше дьяконицей	2	1
2607	и сами	2	1
2608	собой неоднократно	1	1
2609	рассказывать о	1	1
2610	к неклассической	1	1
2611	существенно меняет	1	1
2612	он живет	1	1
2613	девять душ	1	1
2614	следует трактовать	1	1
2615	по-матерински соборной	1	1
2616	переклички между	1	1
2617	стеной отца	1	1
2618	квалифицироваться как	1	1
2619	не могли	1	1
2620	тринадцатым эпилоговым	1	1
2621	четкая граница	1	1
2622	рецептивного сознаний	1	1
2623	архиерей не	1	1
2624	необходимо должна	2	1
2625	нарративного ряда	1	1
2626	в действительности	2	1
2627	узнает о	1	1
2628	структур реального	1	1
2629	прочли уже	1	1
2630	мог говорить	1	1
2631	дорогих гостей	1	1
2632	отделена от	1	1
2633	отсутствует тем	1	1
2634	несомненно начинается	1	1
2635	будучи сам	1	1
2636	что этот	1	1
2637	за освобождение	1	1
2638	и повествование	1	1
2639	начинается речью	1	1
2640	ему необходимо	1	1
2641	наиболее кратких	1	1
2642	аксиологических расхождений	1	1
2643	из тончайших	1	1
2644	один и	2	1
2645	в самостоятельный	1	1
2646	столь чуждого	1	1
2647	смеются над	1	1
2648	уже обращается	1	1
2649	и преобразившего	1	1
2650	символическим содержанием	1	1
2651	намеренности этого	1	1
2652	же обстоит	1	1
2653	душевной угнетенности	1	1
2654	ребенку не	1	1
2655	еракин становится	1	1
2656	давит павла-петра	1	1
2657	сходилась начинала	1	1
2658	эпизоды знаменательно	1	1
2659	взрослой жизни	1	1
2660	сисоя матери	1	1
2661	взору читателя	1	1
2662	мать приезжали	1	1
2663	на этом	1	1
2664	фазой но	1	1
2665	придаваемом этому	1	1
2666	событию даже	1	1
2667	применяется выявленный	1	1
2668	преображение опознается	1	1
2669	тех слов	1	1
2670	которого павел	1	1
2671	слушает пение	1	1
2672	состоянием героя	1	1
2673	дни жизни	1	1
2674	обретенное социально-ролевое	1	1
2675	друг с	1	1
2676	данный момент	1	1
2677	раз строгая	1	1
2678	заключительном эпизоде	1	1
2679	двенадцать первая	1	1
2680	количества звеньев	1	1
2681	поговорить отвести	1	1
2682	влекущего архиерея	1	1
2683	качестве свидетеля	1	1
2684	нежданного появления	1	1
2685	производит впечатление	1	1
2686	в поле	3	1
2687	смерти архиерея	1	1
2688	зрения впервые	1	1
2689	словно мы	1	1
2690	племянницей не	1	1
2691	достигает фазы	1	1
2692	вот-вот упадет	1	1
2693	ли это	1	1
2694	чеховского дискурса	1	1
2695	слабо локализованного	1	1
2696	и прошедшим	1	1
2697	возвращения архиерея	1	1
2698	поговорил с	1	1
2699	стилистическая маркированность	1	1
2700	они актуализируют	1	1
2701	после рождения	1	1
2702	практически неощутим	1	1
2703	и альтернативный	1	1
2704	позиции петра	1	1
2705	и смертью	1	1
2706	вопроса а	1	1
2707	начальные эпизоды	2	1
2708	после восьми	1	1
2709	результат творческой	1	1
2710	предсмертный лик	1	1
2711	следующую фазу	1	1
2712	об ее	1	1
2713	произведении играет	1	1
2714	архиерея обнаружить	1	1
2715	сущность явления	1	1
2716	волновало что	1	1
2717	до нас	1	1
2718	тексте не	1	1
2719	повествование в	1	1
2720	и главное	1	1
2721	это явление	1	1
2722	нельзя было	1	1
2723	ракурсы нарратора	1	1
2724	павлом он	1	1
2725	кого окружающие	1	1
2726	странности нарративной	1	1
2727	персонажей с	1	1
2728	бы она	1	1
2729	эпизоде она	1	1
2730	только просительницу	1	1
2731	к пуанту	1	1
2732	знаменательно также	1	1
2733	две стороны	1	1
2734	ю.м лотман	1	1
2735	чуждого миру	1	1
2736	уксусом еще	1	1
2737	ваша мамаша	1	1
2738	угнетало его	1	1
2739	нарративного построения	1	1
2740	сам без	1	1
2741	выделяемых эпизодов	1	1
2742	увидел у	1	1
2743	мы уже	1	1
2744	текста содержит	1	1
2745	и незначительным	1	1
2746	рамках лиминальной	1	1
2747	всю свою	2	1
2748	но существенный	1	1
2749	последующих абзацем	1	1
2750	входит ангелоподобной	1	1
2751	нарратологический анализ	1	1
2752	стремится к	1	1
2753	о некой	1	1
2754	проснувшимися к	1	1
2755	своей природе	1	1
2756	фигурой покашливающего	1	1
2757	от бодрого	1	1
2758	мы увидим	1	1
2759	отчасти же	1	1
2760	тексте небезосновательны	1	1
2761	только речи	1	1
2762	классического реализма	4	1
2763	думал он	2	1
2764	теперь возле	1	1
2765	альтернативный мотив	1	1
2766	алтаре архиереем	1	1
2767	него приходится	1	1
2768	фактами и	1	1
2769	коммуникативной событийности	1	1
2770	то и	3	1
2771	оба одиннадцатых	1	1
2772	разных местах	1	1
2773	голоса в	1	1
2774	слушая про	1	1
2775	зрения как	2	1
2776	широкий круг	1	1
2777	он эпизод	1	1
2778	мотивные переклички	1	1
2779	текста так	2	1
2780	столь очевидны	1	1
2781	сводятся к	4	1
2782	нему громко	1	1
2783	квазиэпизодов образуемых	1	1
2784	это за	2	1
2785	связь и	1	1
2786	обозначения временной	1	1
2787	симметрично поклонению	1	1
2788	самого коммуникативного	1	1
2789	эту хвалу	1	1
2790	героя персонажей	1	1
2791	человеческого бытия	2	1
2792	при отсутствии	2	1
2793	нарратора которому	1	1
2794	несомненно есть	1	1
2795	страдающего тела	1	1
2796	монастыре локализация	1	1
2797	простого обыкновенного	2	1
2798	жизни персонажа	1	1
2799	кратких эпизодов	1	1
2800	может идти	1	1
2801	епархиальный архиерей	1	1
2802	без воскресения	1	1
2803	хранения и	2	1
2804	необходимость по	1	1
2805	потому что	7	1
2806	так сказать	4	1
2807	салом своего	1	1
2808	не выделенная	1	1
2809	читателя то	1	1
2810	входит в	2	1
2811	светлой пасхальной	1	1
2812	из повествуемого	1	1
2813	образцы несобственно-прямой	1	1
2814	приезжали две	1	1
2815	образом будто	1	1
2816	когда слушает	1	1
2817	уже забыл	1	1
2818	дискурсного анализа	1	1
2819	возила и	1	1
2820	пара двенадцатых	1	1
2821	описанных в	1	1
2822	прямую речь	1	1
2823	такая символическая	1	1
2824	себе появление	1	1
2825	событийности без	1	1
2826	соотнесении с	1	1
2827	произведении и	1	1
2828	матери героя	1	1
2829	и непонятно	1	1
2830	данного нарративного	1	1
2831	не должен	1	1
2832	смысловую перспективу	1	1
2833	церкви и	2	1
2834	восьми лет	1	1
2835	нашей способности	1	1
2836	вошел отец	1	1
2837	второго ударили	1	1
2838	однако кумулятивность	1	1
2839	и умаление	1	1
2840	незначительности следует	1	1
2841	архиерея к	1	1
2842	это то	1	1
2843	и будущего	2	1
2844	и передачи	1	1
2845	здесь сохраняется	1	1
2846	текста а	1	1
2847	но стоит	1	1
2848	актантной инстанцией	1	1
2849	катя в	1	1
2850	событийности но	1	1
2851	и связывания	2	1
2852	освобождения детской	1	1
2853	и иных	3	1
2854	также и	4	1
2855	рождения иисуса	1	1
2856	прошедшим оставляет	1	1
2857	сегментов нарративного	1	1
2858	лишенными какой	1	1
2859	с легкой	1	1
2860	умаление поскольку	1	1
2861	но во	1	1
2862	здесь отсутствует	1	1
2863	папаша были	1	1
2864	появление трех	1	1
2865	них согласно	1	1
2866	в другом	5	1
2867	читатель имеет	1	1
2868	от конца	1	1
2869	болезни то	1	1
2870	писал бахтин	1	1
2871	и ценностной	1	1
2872	хорошо теми	1	1
2873	чем матерью	2	1
2874	при архиереях	2	1
2875	еще одного	1	1
2876	истолкована весьма	1	1
2877	покашливающего за	1	1
2878	жениха грядущего	1	1
2879	живого бога	1	1
2880	из жизни	1	1
2881	столько же	2	1
2882	лиминальную событийность	1	1
2883	обыкновенного человека	2	1
2884	и отсутствие	1	1
2885	зрения одного	1	1
2886	обнаружить не	1	1
2887	параллели между	1	1
2888	не по	5	1
2889	спросил он	1	1
2890	был назначен	1	1
2891	неловкость поведения	1	1
2892	нуждалась в	1	1
2893	быть не	3	1
2894	следующей фразе	1	1
2895	нарративных дискурсов	1	1
2896	поклонению волхвов	1	1
2897	в акте	1	1
2898	преосвященнейший? спросил	1	1
2899	другому сознанию	1	1
2900	схематизму действие	1	1
2901	событий осуществляется	1	1
2902	бы слабо	1	1
2903	и служба	1	1
2904	выходит новое	1	1
2905	с этого	1	1
2906	существенный сдвиг	1	1
2907	возле умирающего	1	1
2908	крестным мукам	1	1
2909	трактуют как	1	1
2910	невинному ребенку	1	1
2911	меняет смысловую	1	1
2912	противящейся ему	1	1
2913	степени здесь	1	1
2914	гребенки как	1	1
2915	слове писал	1	1
2916	пределами изображенного	1	1
2917	там чего	1	1
2918	простому человеку	1	1
2919	чуда как	1	1
2920	обстоит дело	1	1
2921	в небесследность	1	1
2922	совпадениями но	1	1
2923	проблемной ситуации	1	1
2924	связи приезд	1	1
2925	втором эпизоде	2	1
2926	дословная передача	2	1
2927	на самом	1	1
2928	событием и	1	1
2929	которой освобождается	1	1
2930	случай употребления	1	1
2931	я лично	1	1
2932	с совершенно	1	1
2933	глава третья	2	1
2934	четко делятся	1	1
2935	только внешняя	1	1
2936	сюжетная схема	1	1
2937	сколько не	1	1
2938	прославися сын	1	1
2939	собачкой здесь	1	1
2940	них как	2	1
2941	флоренскому жизненная	1	1
2942	рассмотреть промежуточные	1	1
2943	мы узнаем	2	1
2944	свою лиминальную	1	1
2945	образом достигает	1	1
2946	психологически сомнение	1	1
2947	статус и	3	1
2948	эта очевидная	1	1
2949	стать логикой	1	1
2950	предстали бы	1	1
2951	такого ухода	1	1
2952	архиерея еракин	1	1
2953	дело не	3	1
2954	обременительных обязанностей	1	1
2955	чеховского архиерея	1	1
2956	светилось весеннее	1	1
2957	предсмертного видения	1	1
2958	два события	1	1
2959	удовлетворение как	1	1
2960	и тогда	2	1
2961	вопрос как	1	1
2962	становится незначительнее	1	1
2963	повествовательный кадр	1	1
2964	дискурсивные практики	1	1
2965	спал всю	1	1
2966	епархиального архиерея	2	1
2967	рода помазание	1	1
2968	формах косвенной	2	1
2969	о герое	3	1
2970	человека который	2	1
2971	обладает более	1	1
2972	этот текст	1	1
2973	преображению а	1	1
2974	речи и	1	1
2975	впоследствии картину	1	1
2976	катастрофе однако	1	1
2977	двумя событиями	1	1
2978	рассказа а	1	1
2979	о предпасхальных	1	1
2980	дрожит от	1	1
2981	ногах седьмые	1	1
2982	причастной вненаходимости	1	1
2983	границей обращает	1	1
2984	собой возвращения	1	1
2985	инстанцией первого	1	1
2986	гостиной эпизод	1	1
2987	текста повествующего	1	1
2988	соборе приехав	1	1
2989	рациональной намеренности	1	1
2990	преосвященнейший чтоб	1	1
2991	здорового настроения	1	1
2992	словам любимого	1	1
2993	на другое	1	1
2994	увидеть внешний	1	1
2995	повествуемой истории	4	1
2996	вспоминал это	1	1
2997	к главному	1	1
2998	субботе называемой	1	1
2999	свою худобу	1	1
3000	термина поскольку	1	1
3001	новейшего времени	2	1
3002	с языком	2	1
3003	позволяет нам	3	1
3004	действующих лиц	8	1
3005	которому ведома	1	1
3006	чем каяться	1	1
3007	конца матери	1	1
3008	младенческому способу	1	1
3009	эпизоде увидеть	1	1
3010	узнаем о	1	1
3011	в развитии	1	1
3012	быть и	3	1
3013	старо-петровском монастыре	1	1
3014	в мальчика	1	1
3015	и событие	3	1
3016	робела говорила	1	1
3017	не утрачивая	2	1
3018	является катастрофой	1	1
3019	дядю преосвященного	2	1
3020	еракина всенепременнейше	1	1
3021	часовая стрелка	1	1
3022	увидеть лиминальную	1	1
3023	молился оба	1	1
3024	пережил их	2	1
3025	и поехал	1	1
3026	или особенно	1	1
3027	монастыря где	1	1
3028	тем никаких	1	1
3029	всех членов	1	1
3030	социальной ритуальности	1	1
3031	искала предлога	1	1
3032	героя где	1	1
3033	нарратором но	1	1
3034	но уже	2	1
3035	мысленного возвращения	1	1
3036	архиерея обретают	1	1
3037	речи имитируя	1	1
3038	мертвых а	1	1
3039	пространстве на	1	1
3040	называла оба	1	1
3041	от тех	1	1
3042	особое место	4	1
3043	отсутствующего героя	1	1
3044	оно и	1	1
3045	стройно четкая	1	1
3046	о преосвященном	1	1
3047	тому мелкому	1	1
3048	или достоевского	1	1
3049	в событийном	1	1
3050	не понимает	1	1
3051	а когда	1	1
3052	когда она	2	1
3053	солнцем и	2	1
3054	двенадцатом эпизоде	1	1
3055	смыл данного	1	1
3056	однако эта	1	1
3057	теперь начинает	1	1
3058	бы но	1	1
3059	отождествить восприятие	1	1
3060	единством абзаца	1	1
3061	эпизода как	1	1
3062	но это	2	1
3063	но зато	4	1
3064	героем рассказа	1	1
3065	постигает преосвященного	1	1
3066	не отделена	1	1
3067	невольно явившись	1	1
3068	от описанных	1	1
3069	шмида фокализация	1	1
3070	случае купец	1	1
3071	архиерей и	3	1
3072	отвести душу	1	1
3073	ни один	1	1
3074	текста глубокая	1	1
3075	но она	1	1
3076	возвращениями к	1	1
3077	с постели	1	1
3078	воскресении простого	1	1
3079	катю эта	1	1
3080	если же	2	1
3081	обыкновенный человек	1	1
3082	и сакральной	1	1
3083	история по	2	1
3084	приезда в	1	1
3085	третья епархиальный	1	1
3086	интрига может	1	1
3087	преосвященный не	1	1
3088	празднества после	1	1
3089	передача речей	1	1
3090	упоминаемое в	1	1
3091	от боли	1	1
3092	нарративной структуры	4	1
3093	эпизода карета	1	1
3094	дорогое незабвенное	1	1
3095	от предыдущих	1	1
3096	смерть болеющего	1	1
3097	доложил келейник	1	1
3098	свою жизнь	2	1
3099	строго отграниченная	1	1
3100	его смысла	2	1
3101	фактов крайне	1	1
3102	и возвращениями	1	1
3103	к чуду	1	1
3104	глава первая	2	1
3105	финале рассказа	1	1
3106	может служить	5	1
3107	словами о	1	1
3108	героя до	1	1
3109	должностными обязанностями	1	1
3110	конфигурирующей операции	1	1
3111	всенепременнейше владыко	1	1
3112	рубежом восьми	1	1
3113	жизненная установка	1	1
3114	эпизодах его	1	1
3115	кончилась когда	1	1
3116	восприятие происходящего	1	1
3117	с этой	3	1
3118	облик героя	1	1
3119	и ему	1	1
3120	ритуал всенощной	1	1
3121	плит монастыря	1	1
3122	украшенный чувствовал	1	1
3123	и сыночком	1	1
3124	и дополнительной	1	1
3125	качестве единого	1	1
3126	входит и	1	1
3127	из монастыря	1	1
3128	пение монахов	1	1
3129	значимые странности	1	1
3130	заключительный абзац	1	1
3131	и является	2	1
3132	повседневных фактов	1	1
3133	персонажа является	1	1
3134	предпасхальной субботе	1	1
3135	задать себе	1	1
3136	ни интонационно-стилистически	1	1
3137	к страстям	2	1
3138	этом мнимо	1	1
3139	сисоем после	1	1
3140	прямыми их	1	1
3141	в тех	1	1
3142	первый раз	2	1
3143	не миф	1	1
3144	в различных	1	1
3145	глава четвертая	2	1
3146	не могла	2	1
3147	ряда мотивов	1	1
3148	всеми уже	1	1
3149	исчезновению героя	1	1
3150	отгороженная от	1	1
3151	членение чеховского	1	1
3152	вспомним что	1	1
3153	главному герою	1	1
3154	недолжное существование	1	1
3155	и свидетельствующая	1	1
3156	впервые дано	1	1
3157	между жизнью	1	1
3158	говорить и	2	1
3159	пространстве его	1	1
3160	единением наступает	1	1
3161	ван дейк	1	1
3162	решающим звеном	1	1
3163	героя архиерей	1	1
3164	природа данного	1	1
3165	видении опять	1	1
3166	отчасти мотивировано	1	1
3167	материнство этой	1	1
3168	часто не	3	1
3169	строгая циклическая	1	1
3170	вскрикивал юродивый	1	1
3171	доктора а	1	1
3172	него весело	1	1
3173	одиночеством после	1	1
3174	кто не	1	1
3175	событии которое	1	1
3176	воскресение столь	1	1
3177	локализация кладет	1	1
3178	же переносом	1	1
3179	в следующей	3	1
3180	от самого	1	1
3181	архиерея охватившего	1	1
3182	задуматься о	1	1
3183	должна обратиться	1	1
3184	их циклами	1	1
3185	он думает	1	1
3186	прожитой кем-то	1	1
3187	иметь в	1	1
3188	поэтики к	1	1
3189	из церкви	2	1
3190	персонажей рефлектирующего	1	1
3191	отсутствием келейника	1	1
3192	после обеда	1	1
3193	беседы с	3	1
3194	рассмотрим следующий	1	1
3195	тончайших проявлений	1	1
3196	умирающего человека	2	1
3197	бы жизненной	1	1
3198	в нашей	1	1
3199	последнем мы	2	1
3200	повествования доминирует	1	1
3201	к полюсу	1	1
3202	фразе из	1	1
3203	известно камень	1	1
3204	седой бородой	1	1
3205	в не	1	1
3206	настроения шестые	1	1
3207	тому или	1	1
3208	излагаемых фактов	1	1
3209	нарратологический подход	1	1
3210	и представлялось	1	1
3211	трактовать как	1	1
3212	от позиции	2	1
3213	причину их	1	1
3214	вновь павлушей	1	1
3215	рассказанном событии	1	1
3216	было скажем	1	1
3217	взглядом в	1	1
3218	допустимым для	1	1
3219	волшебной сказки	1	1
3220	есть имя	1	1
3221	марии тимофеевны	1	1
3222	садился в	1	1
3223	трех нарративных	1	1
3224	также не	2	1
3225	и знает	1	1
3226	визитам игуменьи	1	1
3227	этом смысле	1	1
3228	воскрешение героя	1	1
3229	в зеркало	1	1
3230	павлушей и	1	1
3231	и перенос	1	1
3232	они сводятся	1	1
3233	взгляда на	1	1
3234	случае с	2	1
3235	ею действий	1	1
3236	такие добрые	1	1
3237	переломами от	1	1
3238	третьими и	1	1
3239	а далее	1	1
3240	дня столь	1	1
3241	и времени	1	1
3242	смог бы	1	1
3243	нарастания которое	1	1
3244	только то	1	1
3245	в современной	4	1
3246	их приезда	1	1
3247	никакого явного	1	1
3248	появления купца	1	1
3249	уединением главного	1	1
3250	того же	2	1
3251	вдруг отчужденно	1	1
3252	на своего	2	1
3253	семантические рифмы	1	1
3254	необходимого роста	1	1
3255	придает ему	1	1
3256	владыкой волнует	1	1
3257	уединившимся в	1	1
3258	в двенадцатом	2	1
3259	жениха и	1	1
3260	лет а	1	1
3261	приезжали три	1	1
3262	души целый	1	1
3263	последних дней	2	1
3264	которая точно	1	1
3265	героя становится	1	1
3266	косвенной речи	1	1
3267	рассказа перемещение	1	1
3268	время они	1	1
3269	рассмотренная упорядоченность	1	1
3270	детству кати	1	1
3271	продолжает определять	1	1
3272	ситуацию ухода	1	1
3273	грехах невинному	1	1
3274	ошибкой отождествить	1	1
3275	настроения аналогичного	1	1
3276	той техники	1	1
3277	мира на	2	1
3278	местах и	2	1
3279	называемой в	1	1
3280	повествовательной традицией	1	1
3281	внешне отсутствующего	1	1
3282	пасхального воскресного	1	1
