N	3gram	Voloshinov	PoTuStor
1867	вредного дозволенного и	1	1
1868	желания должны быть	1	1
1869	классическими и образцовыми	1	1
1870	им управляется его	1	1
1871	человека совершается механически	1	1
1872	половые органы еще	1	1
1873	настойчивых расспросов и	1	1
1874	этим скрытым мыслям	1	1
1875	очищать психику от	1	1
1876	всех без исключения	1	1
1877	подразделения представляются несущественными	1	1
1878	гениталии половые органы	1	1
1879	точки зрения сознания	2	1
1880	бессознательным дозволенного с	1	1
1881	влияний наконец сновидения	1	1
1882	для всего фрейдизма	1	1
1883	в одном в	1	1
1884	непристойность еще более	1	1
1885	и дряблой философией	1	1
1886	его ученики цитируют	1	1
1887	последний источник всех	1	1
1888	собственном организме и	1	1
1889	так рождается животное	1	1
1890	эти компромиссы сознания	1	1
1891	отступиться от законов	1	1
1892	и что он	1	1
1893	от накопившихся в	1	1
1894	избыть ужас рождения	1	1
1895	себя обмануть его	1	1
1896	языка который необходим	1	1
1897	частичное освобождение от	1	1
1898	по смыслу образов	1	1
1899	организм замыкается от	1	1
1900	люди распадаются прежде	1	1
1901	совершенно не подозревать	1	1
1902	потрясение смерти ужас	1	1
1903	степени интересная черта	1	1
1904	же психоорганических корней	1	1
1905	ссылаются только друг	1	1
1906	принципом принципом наслаждения	1	1
1907	потому-то и мобилизована	1	1
1908	и невротических симптомов	1	1
1909	из безразличных впечатлений	1	1
1910	фрейд разделяет по	1	1
1911	ощущения представления мысли	1	1
1912	так называемый катартический	1	1
1913	мерилом и критерием	1	1
1914	предсознательное у порога	1	1
1915	а с другой	2	1
1916	перенесения значения из	1	1
1917	сильное сопротивление нашего	1	1
1918	покинуть арену истории	1	1
1919	хорошая шутка нуждается	1	1
1920	непрерывную только иногда	1	1
1921	сделал серьезной попытки	1	1
1922	критерием всего социального	1	1
1923	к внутриутробной жизни	1	1
1924	возможного влияния на	1	1
1925	только одним принципом	1	1
1926	такое галлюцинаторное удовлетворение	1	1
1927	слов замены образов	1	1
1928	организмом и внешней	1	1
1929	ученики по-видимому в	1	1
1930	границы этих двух	1	1
1931	в холоде кантианского	1	1
1932	материнской помощи и	1	1
1933	и она не	1	1
1934	предшествовало полное органическое	1	1
1935	способ сжигать трупы	1	1
1936	исследователь и подвергает	1	1
1937	даже не пытается	1	1
1938	этой высшей психической	1	1
1939	сна надо дать	1	1
1940	с их действительных	1	1
1941	для сознания форму	1	1
1942	эдипов комплекс и	2	1
1943	приходится повторить и	1	1
1944	еще более маскирует	1	1
1945	начали цитировать еще	1	1
1946	сексуальное влечение характеризуется	1	1
1947	сказали бы наши	1	1
1948	мифы образы художественного	1	1
1949	психике половое созревание	1	1
1950	попытались выяснить сколько-нибудь	1	1
1951	фрейд ни разу	1	1
1952	веры и поклонения	1	1
1953	социального места изучаемого	1	1
1954	две группы патологические	1	1
1955	только одною из	1	1
1956	мы укутываемся одеялом	1	1
1957	подавленных энергий творчество	1	1
1958	семьи и всех	1	1
1959	рождения рождение человека	1	1
1960	ясным какой громадный	1	1
1961	в голову мысли	1	1
1962	влечение или libido	1	1
1963	стала мало понятной	1	1
1964	на сексуальных влечениях	1	1
1965	и вот если	1	1
1966	и через класс	1	1
1967	интерпретирующему истолковывающему анализу	1	1
1968	желания которые на	1	1
1969	формы так и	1	1
1970	и начало человеческой	1	1
1971	частичное повторение внутриутробного	1	1
1972	как это делает	1	1
1973	явлений на волю	1	1
1974	присутствие хотя бы	1	1
1975	психику от накопившихся	1	1
1976	представлений желаний и	1	1
1977	кожа большой палец	1	1
1978	на почве детского	1	1
1979	самом деле фрейдизм	1	1
1980	в нем и	1	1
1981	вытесненных влечений позволяют	1	1
1982	методов так называемого	1	1
1983	с одной стороны	2	1
1984	предмет застывший в	1	1
1985	рождения самое психоаналитическое	1	1
1986	из непристойности как	1	1
1987	нормальный половой акт	1	1
1988	чувственную страсть и	1	1
1989	противопоставляют свою концепцию	1	1
1990	сознания любовь к	1	1
1991	на первый план	4	1
1992	этом легко убедиться	1	1
1993	мир но наилучшим	1	1
1994	наводнили мировоззрение ко	1	1
1995	приходящие нам в	1	1
1996	центр тяжести в	1	1
1997	как ее эстетическая	1	1
1998	человека все творчество	1	1
1999	тяги к внутриутробной	1	1
2000	влияния на последующую	1	1
2001	уже войдя в	1	1
2002	тему человек есть	1	1
2003	на этом пути	1	1
2004	с новыми участниками	1	1
2005	готовом очищенном виде	1	1
2006	он не был	1	1
2007	героической эпохи буржуазии	1	1
2008	следует заметить что	1	1
2009	фантазирования freie einf(lle	1	1
2010	остроты родились из	1	1
2011	причинам поступка поступок	1	1
2012	все снова и	2	1
2013	минимум легче всего	1	1
2014	враждебность ко всякому	1	1
2015	объекте в другом	1	1
2016	в дальнейшей жизни	1	1
2017	внутриутробное состояние характеризуется	1	1
2018	особенностями гениталии половые	1	1
2019	на женщин все	1	1
2020	и об его	1	1
2021	социального все люди	1	1
2022	освобождение от реальности	1	1
2023	в землю мать-земля	1	1
2024	событием этой вытесненной	1	1
2025	которая в качестве	1	1
2026	второе социальное рождение	2	1
2027	из материнского лона	1	1
2028	действительного и недействительного	1	1
2029	психофизическом параллелизме и	1	1
2030	в историю мало	1	1
2031	общепринятым разделение душевных	1	1
2032	форму и содержание	1	1
2033	психический отбор и	1	1
2034	цели и по	1	1
2035	вся жизнь человека	1	1
2036	та сила которая	1	1
2037	сексуальное стремится стать	1	1
2038	борьбы сил внутри	1	1
2039	этих влечениях маленького	1	1
2040	жизненная и идеологическая	1	1
2041	на первых ступенях	2	1
2042	к другим потребностям	1	1
2043	говорить о том	2	1
2044	укутываемся одеялом поджимаем	1	1
2045	сохраняет те же	1	1
2046	дифференциацию в самом	1	1
2047	или иной эрогенной	1	1
2048	принцип наслаждения с	1	1
2049	прежде всего фрейдизм	1	1
2050	где оно есть	1	1
2051	и боль этой	1	1
2052	аффектов в свою	1	1
2053	ребенок еще не	1	1
2054	цитируют только себя	1	1
2055	и ни в	2	1
2056	при всей ее	1	1
2057	имеют какое-либо отношение	1	1
2058	созидают формальную структуру	1	1
2059	мать отношения ребенка	1	1
2060	воспроизводится в болезненных	1	1
2061	историю не входит	1	1
2062	инцестуозными влечениями и	1	1
2063	неизбежно соперником в	1	1
2064	воображаемое она хочет	1	1
2065	маскирует свою тенденцию	1	1
2066	только уже войдя	1	1
2067	к матери нарочито	1	1
2068	хотя бы ценою	1	1
2069	те социальные отношения	1	1
2070	мифах и сагах	1	1
2071	воспроизводит травму рождения	1	1
2072	эдипов комплекс семья	1	1
2073	этих трех положений	1	1
2074	фрейд ни фрейдисты	1	1
2075	не сделал серьезной	1	1
2076	объявляется высшим мерилом	1	1
2077	со всеми возможными	1	1
2078	органическую теплоту животной	1	1
2079	философия героической эпохи	1	1
2080	в этом отношении	4	1
2081	они обвиняют ее	1	1
2082	или во всяком	1	1
2083	после пробуждения раскрыть	1	1
2084	семейных отношений эдипов	1	1
2085	врача во время	1	1
2086	подробно свое отношение	1	1
2087	агрессивных остротах находит	1	1
2088	свое травматическое отделение	1	1
2089	нескольких образов в	1	1
2090	но как тонко	1	1
2091	совершенно субъективны он	1	1
2092	влечения они являются	1	1
2093	сплошная сексуализация семьи	1	1
2094	ко дню его	1	1
2095	и пр как	1	1
2096	психологическими направлениями и	1	1
2097	нет ничего удивительного	1	1
2098	эротического и часто	1	1
2099	еще не знает	1	1
2100	изолировать и превратить	1	1
2101	психические представительства этих	1	1
2102	в органическую теплоту	1	1
2103	пассивной и дряблой	1	1
2104	ни в ком	1	1
2105	реформу старой психологии	1	1
2106	инцестуозных желаний чувств	1	1
2107	ужас рождения человек	1	1
2108	всегда соответствует действительным	1	1
2109	с наличным во	1	1
2110	вырастает из тех	1	1
2111	все творчество таким	1	1
2112	приток которых продолжается	1	1
2113	травмы есть и	1	1
2114	говорящей сердцу а	1	1
2115	только друг на	1	1
2116	не может во	1	1
2117	зародыша в материнском	1	1
2118	все влечения фрейд	1	1
2119	выполнила приказанное прошла	1	1
2120	подробности сна превращением	1	1
2121	смешанный введением ряда	1	1
2122	кабинет в освещенной	1	1
2123	к сожалению ни	1	1
2124	человек разыгрывает все	1	1
2125	их цель сводится	1	1
2126	план выдвигается отвлеченно	1	1
2127	под ним фрейд	1	1
2128	образы сновидения и	1	1
2129	организма показатель достигнутого	1	1
2130	уважением со всякой	1	1
2131	но оно в	1	1
2132	от того насколько	1	1
2133	по ранку не	1	1
2134	что главную массу	1	1
2135	вытесненному влечению законы	1	1
2136	стремления чувство эмоции	1	1
2137	человеку инфантильное самодовление	1	1
2138	счетов и для	1	1
2139	сексуализация семьи и	1	1
2140	рождения человека все	1	1
2141	никогда не попытались	1	1
2142	отто ранка даже	1	1
2143	разложения и принужден	1	1
2144	дальнейшей жизни человек	1	1
2145	тянется к матери	1	1
2146	различает два момента	1	1
2147	стали классическими и	1	1
2148	похож на мать	1	1
2149	нераздельному господству принципа	1	1
2150	нашу работу она	1	1
2151	рождается какой-то внутренний	1	1
2152	любым процессом и	1	1
2153	компенсация за отказ	1	1
2154	полную свободу своей	1	1
2155	в проявлении своего	1	1
2156	ее приемлемее для	1	1
2157	волю желания стремления	1	1
2158	этом убеждены но	1	1
2159	и тяга назад	1	1
2160	может во всей	1	1
2161	от этого первого	1	1
2162	сектантской но в	1	1
2163	есть та сила	1	1
2164	освобождение под прикрытием	1	1
2165	психическая деятельность приводится	1	1
2166	последствия такие желания	1	1
2167	или только получает	1	1
2168	образования замещающих представлений	1	1
2169	на вопрос о	1	1
2170	таким образом и	1	1
2171	чувствами его жизни	1	1
2172	не давая себе	1	1
2173	психического избыть ужас	1	1
2174	мы сейчас же	1	1
2175	скрытым мыслям т.е	1	1
2176	весь остальной мир	1	1
2177	может наконец мы	1	1
2178	доведены до сознания	1	1
2179	сила сопротивления компромиссные	1	1
2180	ним фрейд понимает	1	1
2181	этой работе совершенно	1	1
2182	его многообразных проявлениях	1	1
2183	о соматических источниках	1	1
2184	идеологическая переоценка сексуального	1	1
2185	внутренних соматических раздражений	1	1
2186	служат этому устремлению	1	1
2187	из этой же	1	1
2188	какой-то социальный минимум	1	1
2189	снов и невротических	1	1
2190	потому и возможна	1	1
2191	рождения воспроизводится в	1	1
2192	старались подыскать биологическую	1	1
2193	но наилучшим суррогатом	1	1
2194	своим врагам ребенок	1	1
2195	в комнате на	1	1
2196	хотя бы отдаленную	1	1
2197	организм все характеристики	1	1
2198	на всю жизнь	2	1
2199	ценою жизни индивида	1	1
2200	только частичной компенсацией	1	1
2201	жажда возврата и	1	1
2202	альфой и омегой	1	1
2203	вообще не может	1	1
2204	показывания или осязания	1	1
2205	таким образом обусловлено	1	1
2206	живем в мире	1	1
2207	в точности выполнила	1	1
2208	сидячими телами недвусмысленно	1	1
2209	самосохранение индивида эти	1	1
2210	со стороны формы	1	1
2211	и ведет непрерывную	1	1
2212	все это выдает	1	1
2213	сознания на основе	1	1
2214	этих внутренних соматических	1	1
2215	одна на другую	1	1
2216	это и есть	2	1
2217	полость рта при	1	1
2218	и мало говорящей	1	1
2219	когда принцип реальности	1	1
2220	мужчин и на	1	1
2221	разрыва единства с	1	1
2222	состояния все события	1	1
2223	прежде всего животное	1	1
2224	о мотивах ее	1	1
2225	это первое доисторическое	1	1
2226	объектов на другие	1	1
2227	не попытались выяснить	1	1
2228	ersatzbildung материнского лона	1	1
2229	дама в назначенный	1	1
2230	носит либидинозный характер	1	1
2231	из одного плана	1	1
2232	исключения семейных отношений	1	1
2233	этой травмы есть	1	1
2234	и наведений ее	1	1
2235	более маскирует свою	1	1
2236	и сагах характеристики	1	1
2237	положение зародыша организм	1	1
2238	самостоятельным обходиться без	1	1
2239	скрытым мыслям сна	1	1
2240	с его галлюцинаторным	1	1
2241	наши формалисты эдипов	1	1
2242	отношения которые можно	1	1
2243	выдают черты своего	1	1
2244	во всех областях	2	1
2245	рождаются такие представления	1	1
2246	сновидения эта сила	1	1
2247	бы то ни	3	1
2248	др к функциональной	1	1
2249	к современной им	1	1
2250	форму остроты непристойность	1	1
2251	тот же механизм	2	1
2252	время после пробуждения	1	1
2253	в основе их	1	1
2254	и входит в	1	1
2255	трезвая философия героической	1	1
2256	же заметим что	1	1
2257	разделение душевных явлений	1	1
2258	очень сложны определяющая	1	1
2259	лежат психические образования	1	1
2260	раздражения имеют соматический	1	1
2261	без исключения семейных	1	1
2262	заметим что она	1	1
2263	известных приемов могут	1	1
2264	теперь мы должны	3	1
2265	внепространственным и вневременным	1	1
2266	плана в другой	1	1
2267	понимает бессознательное перемещение	1	1
2268	социальные отношения которые	1	1
2269	в более позднее	1	1
2270	его сектантской но	1	1
2271	знаменитом споре волновавшем	1	1
2272	не позволяет брать	1	1
2273	ступеней развития к	1	1
2274	внешних раздражений и	1	1
2275	собою физиономию современного	1	1
2276	суррогат ersatzbildung материнского	1	1
2277	классе и через	1	1
2278	меньшие группы вытесненных	1	1
2279	комнате на вопрос	1	1
2280	и только то	1	1
2281	ему субъективной психологии	1	1
2282	наведений ее мысли	1	1
2283	отношения к разбираемому	1	1
2284	которые на следующих	1	1
2285	помощью известных приемов	1	1
2286	явлениям шутки и	1	1
2287	конечном счете этому	1	1
2288	символов замещающих объекты	1	1
2289	женщину на ее	1	1
2290	облачившись в форму	1	1
2291	основание совершенно новой	1	1
2292	золотого века в	1	1
2293	чтобы войти в	1	1
2294	в область бессознательного	1	1
2295	но даже и	1	1
2296	вплести в единую	1	1
2297	сектантские навыки работы	1	1
2298	науки о психическом	1	1
2299	ними разнообразных чувств	1	1
2300	биологическое состояние организма	1	1
2301	этим как бы	1	1
2302	заранее обречены на	1	1
2303	и культуры было	1	1
2304	отцу так называемый	1	1
2305	женщину к сексуальному	1	1
2306	явно выдают черты	1	1
2307	человеке абстрактно выделяется	1	1
2308	они совершили коренную	1	1
2309	к роковому разделению	1	1
2310	и образы не	1	1
2311	психоанализа же сознательное	1	1
2312	пути в него	1	1
2313	деятельность приводится в	1	1
2314	в мире символов	1	1
2315	другими психологическими направлениями	1	1
2316	первые судороги рождающегося	1	1
2317	один смешанный введением	1	1
2318	на последующую жизнь	1	1
2319	его времени и	1	1
2320	в следующем в	1	1
2321	под давлением принципа	1	1
2322	по всему телу	1	1
2323	и др к	2	1
2324	его ученики по-видимому	1	1
2325	образования этих символов	1	1
2326	интересует химизм этих	1	1
2327	для них почти	1	1
2328	при этом неизбежны	1	1
2329	бы наши формалисты	1	1
2330	семейной ячейки отец	1	1
2331	не интересует химизм	1	1
2332	воссоздаем положение зародыша	1	1
2333	наконец враждебность ко	1	1
2334	приказанное прошла в	1	1
2335	зависит от того	1	1
2336	же механизм обхода	1	1
2337	быть даже того	1	1
2338	сюда входит все	1	1
2339	и ницше весь	1	1
2340	фрейдизм перенес в	1	1
2341	во всей последующей	1	1
2342	каждый акт ее	1	1
2343	социальный минимум легче	1	1
2344	через сознание свободные	1	1
2345	с другими психологическими	1	1
2346	человека культура и	1	1
2347	критикуем приходящие нам	1	1
2348	сосании anus или	1	1
2349	и порочностью в	1	1
2350	с ужасом рождается	1	1
2351	нужно отметить что	2	1
2352	эстетическая замена что	1	1
2353	отказ от удовлетворения	1	1
2354	инфантильным влечениям сексуальным	1	1
2355	как со стороны	1	1
2356	возврат в материнское	2	1
2357	ценности мира и	1	1
2358	начала повернулся спиной	1	1
2359	влечениям сексуальным или	1	1
2360	достаточно энергичная и	1	1
2361	собственный организм все	1	1
2362	травма рождения воспроизводится	1	1
2363	отдушинами для вытесненных	1	1
2364	со всяким уважением	1	1
2365	фрейда об эрогенных	1	1
2366	и возможна ее	1	1
2367	как наука о	1	1
2368	наконец мы критикуем	1	1
2369	раздражений и влияний	1	1
2370	разложения характерна жизненная	1	1
2371	и на женщин	1	1
2372	в общем можно	1	1
2373	как изживанием и	1	1
2374	оказываются замещающими представлениями	1	1
2375	замены образов словесной	1	1
2376	очевидно экономически и	1	1
2377	встречает сильное сопротивление	1	1
2378	другие безразличные подробности	1	1
2379	скрытого содержания сна	1	1
2380	бывает похож на	1	1
2381	он ищет только	1	1
2382	творчество таким образом	1	1
2383	мало родиться физически	1	1
2384	прикрытием художественной формы	1	1
2385	такое пещера в	1	1
2386	гипнозом полным или	1	1
2387	если бы он	3	1
2388	погребение в лодке	1	1
2389	продукт борьбы сил	1	1
2390	на волю желания	1	1
2391	установлению государству браку	1	1
2392	образ матери может	1	1
2393	надо дать полную	1	1
2394	полагают что они	1	1
2395	погребения зарывание в	1	1
2396	обмолвки описки и	1	1
2397	ведет непрерывную только	1	1
2398	найдут исчерпывающего разрешения	1	1
2399	психике с ее	1	1
2400	взрослой жизни заимствуют	1	1
2401	метод толкования снов	1	1
2402	раскрыла зонтик в	1	1
2403	теорию их его	1	1
2404	прием соблазна называние	1	1
2405	сопротивление нашего сознания	1	1
2406	свой смысл и	1	1
2407	желаний организма под	1	1
2408	отдаленную связь с	1	1
2409	одеялом поджимаем ноги	1	1
2410	не совсем уместные	1	1
2411	политические идеи т.е	1	1
2412	позволено и с	1	1
2413	и влечения я	1	1
2414	происхождения из этой	1	1
2415	полезного и вредного	1	1
2416	до вытесненного влечения	1	1
2417	и пути в	1	1
2418	жизни человека совершается	1	1
2419	происходит психический отбор	1	1
2420	закону установлению государству	1	1
2421	смысл и значение	2	1
2422	рта при сосании	1	1
2423	замену в суррогат	1	1
2424	до сознания на	1	1
2425	философские социальные и	1	1
2426	государству браку на	1	1
2427	микрокосм ни в	1	1
2428	не имеющие на	1	1
2429	движение внешними и	1	1
2430	лоно мы раздеты	1	1
2431	своего происхождения из	1	1
2432	границе систем бессознательного	1	1
2433	сознания рождается какой-то	1	1
2434	есть частичное повторение	1	1
2435	несколько слов о	1	1
2436	образования т.е явные	1	1
2437	ее эстетическая замена	1	1
2438	быть объяснены и	1	1
2439	и мобилизована сила	1	1
2440	черты своего происхождения	1	1
2441	вытесненного влечения очень	1	1
2442	психика не знает	1	1
2443	не захватывающим самых	1	1
2444	даже пребывание зародыша	1	1
2445	формалисты эдипов комплекс	1	1
2446	законы образования замещающих	1	1
2447	какое-либо отношение к	1	1
2448	протест против предпринятого	1	1
2449	вытесненные влечения не	1	1
2450	первого и самого	1	1
2451	случае не может	1	1
2452	штейнер биологизм бергсона	1	1
2453	находит исследователь и	1	1
2454	в один смешанный	1	1
2455	в которую забивался	1	1
2456	первый взгляд никакого	1	1
2457	останутся навсегда самыми	1	1
2458	имеющие отношения к	1	1
2459	объективного физиологического анализа	1	1
2460	тетенса и благодаря	1	1
2461	как некое чужеродное	1	1
2462	компромиссное частичное освобождение	1	1
2463	в движение внешними	1	1
2464	закрыт прямой доступ	1	1
2465	его в явные	1	1
2466	смерти как возврата	1	1
2467	уже не может	1	1
2468	суррогатом рая наиболее	1	1
2469	соответствует действительным причинам	1	1
2470	представлением так и	1	1
2471	в психике но	1	1
2472	того минимума общего	1	1
2473	первых ступенях развития	2	1
2474	в общем яркой	1	1
2475	эпох социального упадка	1	1
2476	объекты вытесненного влечения	1	1
2477	к интерпретирующему истолковывающему	1	1
2478	обходиться без материнской	1	1
2479	смерти ужас и	1	1
