N	3gram	Tiupa_Narr	Narrotol
1833	мы увидим впоследствии	1	1
1834	во всех его	1	1
1835	особенность отличающая прозу	1	1
1836	постигаем мир не	1	1
1837	и т.д эпизодами	1	1
1838	в зеркало как	1	1
1839	и альтернативный мотив	1	1
1840	и ответ на	1	1
1841	папаша были слабые	1	1
1842	но о воскресении	1	1
1843	в готовом стабильно	1	1
1844	с племянницей не	1	1
1845	этот итеративный по	1	1
1846	который не вставал	1	1
1847	персонажа на протяжении	1	1
1848	петра в павла	1	1
1849	именует архиерея еракин	1	1
1850	приезде своей матери	1	1
1851	очередного архиерея но	1	1
1852	они сводятся к	1	1
1853	героя было девять	1	1
1854	эпизод под вербное	1	1
1855	речи хотя и	1	1
1856	от классического реализма	1	1
1857	согласия героя со	1	1
1858	в его жизни	1	1
1859	смерти актуализируя момент	1	1
1860	и его собственными	1	1
1861	бы между ними	1	1
1862	опустошенность этих сегментов	1	1
1863	только шире и	1	1
1864	переноса во времени	1	1
1865	существенных закономерностей текста	1	1
1866	будущего ни психологически	1	1
1867	в комнату пятые	1	1
1868	человеку павлу об	1	1
1869	так и томящим	1	1
1870	строй нарративного высказывания	1	1
1871	все же переносом	1	1
1872	была в детстве	1	1
1873	на самом деле	1	1
1874	в мальчика ветхого	1	1
1875	одного персонажа глава	1	1
1876	своего рода ключ	1	1
1877	повествователя и столь	1	1
1878	только внешняя сторона	1	1
1879	матери и смерть	1	1
1880	и по длительности	1	1
1881	потускнели фитили нагорели	1	1
1882	и племянницей последняя	1	1
1883	всем миром прослеженный	1	1
1884	лицо события свидетель	2	1
1885	обособления содержащий в	1	1
1886	все верили несогласованность	1	1
1887	в произведении играет	1	1
1888	эпизоде герою сообщают	1	1
1889	образом будто бы	1	1
1890	тому как часовая	1	1
1891	единением наступает почти	1	1
1892	к себе седьмые	1	1
1893	преосвященного как бы	2	1
1894	теперь единственный в	1	1
1895	рода семантические рифмы	1	1
1896	своей болезни то	1	1
1897	ваша мамаша без	1	1
1898	и не то	1	1
1899	начинала рассказывать говорила	1	1
1900	читателя в самую	1	1
1901	страны мертвых а	1	1
1902	сопровождается хотя и	1	1
1903	дня столь очевидны	1	1
1904	ярче как пламя	1	1
1905	спросил он эпизод	1	1
1906	а непосредственно волею	1	1
1907	стен вдруг выросла	1	1
1908	в не меньшей	1	1
1909	принципу тематического нарастания	1	1
1910	будьте такие добрые	1	1
1911	эпизод создается отсутствием	1	1
1912	со всеми уже	1	1
1913	рамках этой нарративной	1	1
1914	повествовательного текста напротив	1	1
1915	свидетельствующая о ее	1	1
1916	четвертом эпизоде герой	1	1
1917	параллели между уходом	1	1
1918	уже говорилось выше	1	1
1919	явного преображения героя	1	1
1920	же как и	1	1
1921	же аналогично пасхальному	1	1
1922	роли предсмертного видения	1	1
1923	восьмых эпизода приходы	1	1
1924	жизнь находился при	2	1
1925	в последние дни	1	1
1926	описанных в обременительных	1	1
1927	архиерей и целовала	1	1
1928	оспорена это вынуждает	1	1
1929	преосвященного петра когда	1	1
1930	не является событием	2	1
1931	их одиннадцать душ	2	1
1932	пели стройно четкая	1	1
1933	второй уксусом еще	1	1
1934	умирающего героя было	1	1
1935	знакомством с повествовательной	1	1
1936	для невольного вопроса	1	1
1937	рода ключом к	1	1
1938	бы событийного статуса	1	1
1939	собачкой здесь отсутствует	1	1
1940	дольней жизни как	1	1
1941	перемещается в пространстве	1	1
1942	окружающие называют владыкой	1	1
1943	следующее место из	1	1
1944	есть последних днях	1	1
1945	обнаружить не удается	1	1
1946	фразами как не	1	1
1947	как в тумане	1	1
1948	число двенадцать явственно	1	1
1949	как нулевая фаза	1	1
1950	жизни героя вновь	1	1
1951	глава вторая на	1	1
1952	тому же в	2	1
1953	стороны повествователя? как	1	1
1954	ткань текста дискурсивно	1	1
1955	бога сколь и	1	1
1956	обратной симметрии так	1	1
1957	продолжает определять видение	1	1
1958	называемой в тексте	1	1
1959	болезни архиерея но	1	1
1960	двенадцать явственно приобретает	1	1
1961	архиерея стилистическая маркированность	1	1
1962	героя но и	1	1
1963	содержанием самого коммуникативного	1	1
1964	церкви с чудотворной	1	1
1965	половине второго ударили	1	1
1966	себя в другом	1	1
1967	лик героя образует	1	1
1968	неоднократно и многообразно	1	1
1969	освобождает и его	1	1
1970	жизнь он идет	1	1
1971	между настоящим временем	1	1
1972	читатель вместе со	1	1
1973	цепи состояний а	1	1
1974	петр неочевидный но	1	1
1975	соборной человеческой мысли	1	1
1976	оно живет в	1	1
1977	воспоминаний героя в	1	1
1978	с ним искренне	1	1
1979	актуального членения несколько	1	1
1980	открывает причину их	1	1
1981	себя больше дьяконицей	2	1
1982	на четвертую фразу	1	1
1983	и того же	2	1
1984	эта фраза не	1	1
1985	чехова усмотреть смыслосообразную	1	1
1986	демонстративно пусты они	1	1
1987	назад она возила	1	1
1988	между двумя событиями	1	1
1989	забыл об ее	1	1
1990	его голос сравним	1	1
1991	семантической параллели между	1	1
1992	его своею массою	1	1
1993	перед глазами белая	1	1
1994	стилистических ни аксиологических	1	1
1995	знаменует следующую фазу	1	1
1996	ни единого слова	1	1
1997	искренне удовлетворение как	1	1
1998	неразрывность прошлого и	1	1
1999	героя становится символическим	1	1
2000	происходит завершающий фрагмент	1	1
2001	тому же принципу	1	1
2002	сакральной парадигмой такого	1	1
2003	утра герой окончательно	1	1
2004	же самое происходит	1	1
2005	его как ребенка	1	1
2006	в спальню вошел	1	1
2007	проникновению в смысл	1	1
2008	доброй радостной улыбкой	1	1
2009	без обращения к	1	1
2010	трех докторов но	1	1
2011	изредка вскрикивал юродивый	1	1
2012	стройно четкая граница	1	1
2013	поклонению волхвов после	1	1
2014	с матерью и	1	1
2015	бы умирающий видит	1	1
2016	прямую речь центрального	1	1
2017	редко и не	1	1
2018	двумя последующими фразами	1	1
2019	не падает дело	1	1
2020	ваше преосвященство ваша	1	1
2021	тех немногочисленных случаях	1	1
2022	один и тот	1	1
2023	напоминающая закономерный ход	1	1
2024	сообщение о приезде	1	1
2025	зубчатая стена и	1	1
2026	о его смерти	1	1
2027	определять видение повествуемого	1	1
2028	квазиэпизодов образуемых изложением	1	1
2029	месяц был назначен	1	1
2030	предыдущих при соотнесении	1	1
2031	архиерея залитого солнцем	1	1
2032	к нему входит	1	1
2033	ощущаться завершенная и	1	1
2034	кладет начало эпизоду	1	1
2035	раз свечным салом	1	1
2036	повествователя и самого	1	1
2037	забвение постигает преосвященного	1	1
2038	в смысл рассказа	1	1
2039	входил к себе	1	1
2040	персонажа из сумерек	1	1
2041	возле умирающего уже	1	1
2042	в этикетных ситуациях	1	1
2043	положении оказывается центральный	1	1
2044	и быть может	1	1
2045	садился в карету	1	1
2046	переосмысления тональности повествующего	1	1
2047	поднимались из-за гребенки	1	1
2048	другой день была	1	1
2049	в финале рассказа	1	1
2050	дискурсивно артикулирующую историю	1	1
2051	таким образом будто	1	1
2052	иначе говоря коммуникативная	1	1
2053	наступает в следующей	1	1
2054	называя вновь павлушей	1	1
2055	после него приезжала	1	1
2056	кого окружающие называют	1	1
2057	голоса сисоя матери	1	1
2058	символическим содержанием самого	1	1
2059	нарративной структуры в	1	1
2060	от описанных в	1	1
2061	имеет место своего	1	1
2062	одной эпилоговой нулевой	1	1
2063	также повторами ряда	1	1
2064	героя явственно редуцирована	1	1
2065	деталь прозрачно связывающая	1	1
2066	в нарративном дискурсе	1	1
2067	преосвященнейший? спросил он	1	1
2068	матери если во	1	1
2069	границей так и	1	1
2070	втором из них	1	1
2071	кратких эпизодов текста	1	1
2072	временным границам и	1	1
2073	медитацией героя доносимой	1	1
2074	и самого архиерея	1	1
2075	его мысленного возвращения	1	1
2076	конфигурирующей операции рассказа	1	1
2077	речи но переход	1	1
2078	нем звучит один	1	1
2079	преосвященного в первый	1	1
2080	закономерный ход естественного	1	1
2081	после обедни временная	1	1
2082	каменных плит монастыря	1	1
2083	их совпадениями но	1	1
2084	что освобождает и	1	1
2085	не только лейтмотив	1	1
2086	парадоксальное сочетание старческого	1	1
2087	повествующего не о	1	1
2088	связывания их между	1	1
2089	имя которого павел	1	1
2090	передача речей персонажа	1	1
2091	почувствовал что ослабел	1	1
2092	явно недостает количества	1	1
2093	о герое которого	1	1
2094	безрезультатным визитам игуменьи	1	1
2095	только прямыми их	1	1
2096	только когда прочли	1	1
2097	событии которое мы	1	1
2098	и пространстве его	1	1
2099	эпизоды знаменательно также	1	1
2100	этого эпизода нет	1	1
2101	в подлинное событие	1	1
2102	и пространстве преосвященный	1	1
2103	церкви и т.п	1	1
2104	на него весело	1	1
2105	натирающего тело преосвященного	1	1
2106	героя продолжает определять	1	1
2107	архиерей впервые говорит	1	1
2108	участников коммуникативного события	1	1
2109	петр означающее как	1	1
2110	во второй уксусом	1	1
2111	она уехала то	1	1
2112	архиерей в нем	1	1
2113	чуждого миру детства	1	1
2114	различные и по	1	1
2115	эпизода достаточно одного	1	1
2116	между первыми вторыми	1	1
2117	возможна не только	1	1
2118	когда-то отграниченность этого	1	1
2119	своего рода механизмом	1	1
2120	прозрачно связывающая умирание	1	1
2121	что он архиерей	1	1
2122	павлуша который в	1	1
2123	не мог говорить	1	1
2124	он приходится на	1	1
2125	даже чудотворное рождение	1	1
2126	три слова долго	1	1
2127	или достоевского и	1	1
2128	возможна только в	1	1
2129	только отсутствует но	1	1
2130	не отделена от	1	1
2131	слушает пение монахов	1	1
2132	и сестер если	1	1
2133	это вынуждает задуматься	1	1
2134	до сих пор	3	1
2135	находится внутри абзаца	1	1
2136	конца матери сообщают	1	1
2137	ненавязчивый эффект уподобления	1	1
2138	он вспомнил что	1	1
2139	и связывания их	1	1
2140	иронии со стороны	1	1
2141	текста так и	2	1
2142	противоположно ему владыка	1	1
2143	его матери если	1	1
2144	как когда-то много-много	1	1
2145	соответствовало бы жизненной	1	1
2146	и рецептивного сознаний	1	1
2147	дело здесь не	1	1
2148	чуда как будет	1	1
2149	фактов крайне затруднительно	1	1
2150	становится незначительнее всех	1	1
2151	жизненной позиции петра	1	1
2152	что он уже	1	1
2153	то увидел у	1	1
2154	отчего не падает	1	1
2155	монастырских стен вдруг	1	1
2156	к себе появление	1	1
2157	сторону эпизода уединение	1	1
2158	этом свидетельствует не	1	1
2159	в первый раз	1	1
2160	речей персонажа является	1	1
2161	его жизни но	1	1
2162	долго жить в	1	1
2163	не сразу а	1	1
2164	в самую суть	1	1
2165	расхождений между голосами	1	1
2166	и было шумно	1	1
2167	все время пребывания	1	1
2168	он жизнь бы	1	1
2169	ответ на него	1	1
2170	нарративного построения связаны	1	1
2171	герой окончательно ослабевает	1	1
2172	специально оговаривается словно	1	1
2173	и перенос его	1	1
2174	в частности такой	1	1
2175	пространстве без артикулированных	1	1
2176	побуждают в этом	1	1
2177	и собирающиеся на	1	1
2178	было девять душ	1	1
2179	символики это живет	1	1
2180	историю героя единственно	1	1
2181	ныне прославися сын	1	1
2182	мира в не	1	1
2183	дифференцированном и оцененном	1	1
2184	не представляется возможным	1	1
2185	его призывают к	1	1
2186	говорящих и слушающих	1	1
2187	как сияние тихо	1	1
2188	и его и	1	1
2189	думает о своей	1	1
2190	нуждается в присутствии	1	1
2191	матерью а теперь	1	1
2192	настроений в последние	1	1
2193	состоит в явной	1	1
2194	двумя безотносительными рядоположными	1	1
2195	просительницу за всех	1	1
2196	сисой всю свою	2	1
2197	совершенно чуждо простому	1	1
2198	некоторые коммуникативно значимые	1	1
2199	отмеченном к тому	1	1
2200	образован присоединением к	1	1
2201	через месяц был	1	1
2202	зрения начальный фрагмент	1	1
2203	молчали задумавшись то	1	1
2204	живет в готовом	1	1
2205	сама входит к	1	1
2206	простой обыкновенный человек	1	1
2207	эта очевидная граница	1	1
2208	т.д эпизодами двух	1	1
2209	в едином но	1	1
2210	непосредственной формой человеческого	1	1
2211	со словами о	1	1
2212	поговорил с ним	1	1
2213	об этом свидетельствует	1	1
2214	героя из церкви	1	1
2215	обратиться к закрепленным	1	1
2216	слушатели-читатели события эти	1	1
2217	дело теперь? но	1	1
2218	литературного героя и	1	1
2219	дюжина с тринадцатым	1	1
2220	со стороны повествователя?	1	1
2221	не менее фраза	1	1
2222	на протяжении двадцати	1	1
2223	стороны писателя ведь	1	1
2224	как мы увидим	1	1
2225	резкими переломами от	1	1
2226	так и в	1	1
2227	подобно крестным мукам	1	1
2228	мотивировка портретной зарисовки	1	1
2229	отца сисоя к	1	1
2230	гребенки как сияние	1	1
2231	имитируя непосредственное восприятие	1	1
2232	но и самого	1	1
2233	уединившимся в алтаре	1	1
2234	ног на протяжении	1	1
2235	не является катастрофой	1	1
2236	было причинно-следственной связи	1	1
2237	эпизода они еще	1	1
2238	оказывается с бывшим	1	1
2239	следующую весьма изощренную	1	1
2240	она сама входит	1	1
2241	христа апостольское число	1	1
2242	и пережил их	2	1
2243	мотив влекущего архиерея	1	1
2244	произведении и событие	1	1
2245	отделена от последующих	1	1
2246	боли в ногах	1	1
2247	и возвращениями к	1	1
2248	несомненна сколько не	1	1
2249	осуществляется согласно классификации	1	1
2250	мира но не	1	1
2251	что не только	1	1
2252	в следующей фразе	1	1
2253	он неявным для	1	1
2254	жениха и про	1	1
2255	обращаются в первом	1	1
2256	а он уже	1	1
2257	келейника и уединением	1	1
2258	практически неощутим он	1	1
2259	в старо-петровском монастыре	1	1
2260	сменой ракурса выстроен	1	1
2261	несобственно-прямой речи имитируя	1	1
2262	лиминальную ситуацию ухода	1	1
2263	к неклассической нарративике	1	1
2264	охватившего всю церковь	1	1
2265	в лунном свете	1	1
2266	нарастание семантического параллелизма	1	1
2267	и с характеристикой	1	1
2268	самого персонажа нестерпимо	1	1
2269	состоит в своего	2	1
2270	видит со стороны	1	1
2271	если за все	1	1
2272	в хх веке	1	1
2273	граница эпизода усиливается	1	1
2274	возник непредвзято как	1	1
2275	достаточно напомнить что	1	1
2276	матери сообщают о	1	1
2277	параллелизм с тематическим	1	1
2278	эпизодах его именуют	1	1
2279	он сам без	1	1
2280	для рассказа перемещение	1	1
2281	завершенная и строго	1	1
2282	самом деле не	1	1
2283	человека подлинное имя	1	1
2284	будучи сам ребенком	1	1
2285	только покидая жизнь	1	1
2286	шестые эпизоды перекликаются	1	1
2287	приезжали три доктора	1	1
2288	двенадцатом эпизоде первого	1	1
2289	в обременительных обязанностей	1	1
2290	начальный эпизод был	1	1
2291	рефлектирующего ментальному взору	1	1
2292	повествователя может быть	1	1
2293	он не может	1	1
2294	странность состоит в	1	1
2295	образом не мог	1	1
2296	настроения героя к	1	1
2297	немногочисленных случаях когда	1	1
2298	единения собравшихся в	1	1
2299	от первой формы	1	1
2300	впервые говорит о	1	1
2301	такой детали как	1	1
2302	пришла старуха мать	1	1
2303	они еще отсутствуют	1	1
2304	героя тогда как	1	1
2305	нею никакого явного	1	1
2306	лег в постель	1	1
2307	внешнюю внутренняя точка	1	1
2308	то же самое	3	1
2309	в произведении и	1	1
2310	художественно концептуален эпизоды	1	1
2311	сутки пробегает один	1	1
2312	воскресенье в старо-петровском	1	1
2313	ведома не только	1	1
2314	молящихся он может	1	1
2315	читателя оказывается противопоставленной	1	1
2316	краткий эпизод обособления	1	1
2317	милое дорогое незабвенное	1	1
2318	она может быть	1	1
2319	не по убеждениям	1	1
2320	не входит в	1	1
2321	границу а далее	1	1
2322	преосвященного петра его	1	1
2323	пасхальному преображению умирающего	1	1
2324	содержательнее она альтернативна	1	1
2325	только просительницу за	1	1
2326	искренне попросту по-человечески	1	1
2327	фигуры и наличие	1	1
2328	абзаца открывающего событийную	1	1
2329	явления девочки чьи	1	1
2330	схематизму действие может	1	1
2331	рода ключ к	1	1
2332	фигурой покашливающего за	1	1
2333	принадлежности к неклассической	1	1
2334	матери остальные двадцать	1	1
2335	при такой конфигурации	1	1
2336	предсмертный лик героя	1	1
2337	устранения из повествуемого	1	1
2338	общая смеховая реакция	1	1
2339	наступает почти полное	1	1
2340	стабильно дифференцированном и	1	1
2341	они и не	2	1
2342	и даже не	1	1
2343	перед нами два	1	1
2344	умирания героя окружающими	1	1
2345	эпизода суть возвращения	1	1
2346	начальный фрагмент повествования	1	1
2347	чем матерью а	2	1
2348	в самом деле	3	1
2349	мы знакомимся с	1	1
2350	за границей так	1	1
2351	у чехова усмотреть	1	1
2352	комнату пятые эпизоды	1	1
2353	при всей его	1	1
2354	третьими и т.д	1	1
2355	первая дюжина эпизодов	1	1
2356	священнослужителя но и	1	1
2357	обрели бы событийного	1	1
2358	какой бы то	1	1
2359	ситуацию ухода героя	1	1
2360	думал он как	1	1
2361	приходы сисоя натирающего	1	1
2362	как боль в	1	1
2363	выходила сходилась начинала	1	1
2364	текста повествующего не	1	1
2365	два фрагмента характерные	1	1
2366	от предыдущих при	1	1
2367	предстает только то	1	1
2368	сияние упоминается дважды	1	1
2369	забвении вместо славы	1	1
2370	ни аксиологических расхождений	1	1
2371	ею действий героя	1	1
2372	матери благодарим вас	1	1
2373	умирание наступает не	1	1
2374	событий процессов состояний	1	1
2375	преображения героя не	1	1
2376	нарративного текста в	1	1
2377	жизни литературного героя	1	1
2378	уединением главного персонажа	1	1
2379	и представлялось ему	1	1
2380	три начальные главы	1	1
2381	героя архиерей в	1	1
2382	фазу сюжетного партнерства	1	1
2383	его смерти и	1	1
2384	еще одна деталь	1	1
2385	умер но еще	1	1
2386	с нею впервые	1	1
2387	читателю задать себе	1	1
2388	отмеченный перерывом во	1	1
2389	эпилоговой нулевой фазой	1	1
2390	и уподобляется кумулятивной	1	1
2391	происходит и с	1	1
2392	их сближает общая	1	1
2393	иисуса христа апостольское	1	1
2394	эпизода уединение предающегося	1	1
2395	усиливается явлением нового	1	1
2396	сколько не подлежит	1	1
2397	ключом к чуду	1	1
2398	и умаление поскольку	1	1
2399	в конце предыдущего	1	1
2400	обоих десятых эпизодах	1	1
2401	произведение в его	1	1
2402	парах эпизодов имеет	1	1
2403	дорогих гостей матери	1	1
2404	с героем рассказа	1	1
2405	толстого или достоевского	1	1
2406	увидеть лиминальную ситуацию	1	1
2407	в детство это	1	1
2408	история по мысли	1	1
2409	голосов весьма лаконична	1	1
2410	весело с доброй	1	1
2411	и небессмысленность прожитой	1	1
2412	нарратора которому ведома	1	1
2413	эпизодов в маркированном	1	1
2414	манифестирована не только	1	1
2415	гипотетической авторской позицией	1	1
2416	рассказа о ней	1	1
2417	построения связаны между	1	1
2418	несобственно-прямой речи но	1	1
2419	смерти как духовного	1	1
2420	это и придает	1	1
2421	является в данном	1	1
2422	и знает преосвященный	1	1
2423	знания убеждения мнения	1	1
2424	посланник иного мира	1	1
2425	а тут ваше	1	1
2426	духовное хотение влечение	1	1
2427	словам любимого им	1	1
2428	у себя в	1	1
2429	ним широкое небо	1	1
2430	чем каяться архиерей	1	1
2431	достигает фазы преображения	1	1
2432	воскресении господнем парадоксальное	1	1
2433	ни психологически сомнение	1	1
2434	детство и в	1	1
2435	точка зрения здесь	1	1
2436	первом случае уединившимся	1	1
2437	архиерея еракин становится	1	1
2438	мигая глядела на	2	1
2439	слов с которыми	1	1
2440	залитое солнцем и	2	1
2441	разгадать что это	2	1
2442	обед с матерью	1	1
2443	от торопливо помолился	1	1
2444	себе подобный вопрос	1	1
2445	смерть болеющего архиерея	1	1
2446	сморщенного лица и	1	1
2447	переживаемого здесь и	1	1
2448	нарастанием от торопливо	1	1
2449	место своеобразного эпилога	1	1
2450	разумеется усиливает зеркальный	1	1
2451	не в чем	1	1
2452	герою искренне удовлетворение	1	1
2453	впечатление чуда сверхсобытия	1	1
2454	и истолкована весьма	1	1
2455	в качестве свидетеля	1	1
2456	воскресение столь же	1	1
2457	матери знаменует следующую	1	1
2458	фигуре этот участок	1	1
2459	господним последней в	1	1
2460	мамаша без вас	1	1
2461	к главному герою	1	1
2462	еще не воскрес	1	1
2463	и не могло	1	1
2464	прошедшим оставляет место	1	1
2465	племянницы в конце	1	1
2466	сообщают о его	1	1
2467	умаление поскольку обладает	1	1
2468	умирание героя в	1	1
2469	не таким каким	1	1
2470	интриги чеховскому рассказу	1	1
2471	так называла оба	1	1
2472	неуверенность ни интонационно-стилистически	1	1
2473	той техники нарратологического	1	1
2474	природной неизбежности или	1	1
2475	он почувствовал что	1	1
2476	тексте случай употребления	1	1
2477	поехал в собор	1	1
2478	в русской литературе	1	1
2479	зрения нарратора которому	1	1
2480	племянница катя в	1	1
2481	мотивом светлой пасхальной	1	1
2482	как славу обретает	1	1
2483	неутолимое духовное хотение	1	1
2484	только в качестве	1	1
2485	чего он сам	1	1
2486	строго пополам переломами	1	1
2487	изощренную как мы	1	1
2488	свидетельствует не только	1	1
2489	она альтернативна внешней	1	1
2490	смерти преосвященного петра	1	1
2491	в эпизоде она	1	1
2492	жениха грядущего в	1	1
2493	церкви вокруг плачущего	1	1
2494	столько же несомненна	1	1
2495	явственно приобретает символическую	1	1
2496	места времени и	1	1
2497	если в архиерей	1	1
2498	продуктом жестом трагической	1	1
2499	птица может идти	1	1
2500	болезненному а также	1	1
2501	сорока внуков что	1	1
2502	человека который свободен	2	1
2503	другой день эпизод	1	1
2504	и у нас	1	1
2505	ни было причинно-следственной	1	1
2506	душ детей и	1	1
2507	выговорить ни слова	2	1
2508	излагаемых ею действий	1	1
2509	никаких формальных оснований	1	1
2510	пребыванием архиерея за	1	1
2511	место из переломного	1	1
2512	детство это существенно	1	1
2513	из этих двух	2	1
2514	напротив они актуализируют	1	1
2515	между уходом из	1	1
2516	в полунощи и	1	1
2517	и смерть центрального	1	1
2518	двух предыдущих парах	1	1
2519	тексте архиерея стилистическая	1	1
2520	фоновых персонажей глава	1	1
2521	приобретает символическую значимость	1	1
2522	по убеждениям что	1	1
2523	мы постигаем мир	1	1
2524	к одному из	1	1
2525	связывающая умирание героя	1	1
2526	освобождения детской души	1	1
2527	в мире милое	1	1
2528	постель к разделся	1	1
2529	нему в комнату	1	1
2530	такой строй двуголосого	1	1
2531	возвращениями к себе	1	1
2532	структуре конфигурирующей операции	1	1
2533	действие может быть	1	1
2534	будет сказано ниже	1	1
2535	текста напротив они	1	1
2536	но мотивировка портретной	1	1
2537	который в детстве	1	1
2538	предсмертным видением героя	1	1
2539	обесцениваются единством абзаца	1	1
2540	дьяконицей чем матерью	2	1
2541	там чего уж	1	1
2542	сделать не смог	1	1
2543	что на хорах	1	1
2544	текстуально манифестированный отъездом	1	1
2545	трактовать как самостоятельный	1	1
2546	нежданного явления девочки	1	1
2547	ослабевает утрачивает способность	1	1
2548	классического реализма толстого	1	1
2549	актантной инстанцией первого	1	1
2550	странности нарративной дискурсии	1	1
2551	от последующих абзацем	1	1
2552	может быть рассказано	2	1
2553	старуха мать приезжали	1	1
2554	нам впервые дано	1	1
2555	называла оба одиннадцатых	1	1
2556	образцы несобственно-прямой речи	1	1
2557	было бы существенной	1	1
2558	соотнесении с гипотетической	1	1
2559	единственный в тексте	1	1
2560	вокруг плачущего архиерея	1	1
2561	нее по обыкновению	1	1
2562	души целый день	1	1
2563	доносимой до нас	1	1
2564	себе два слова	1	1
2565	стало причиной тихого	1	1
2566	в качестве таковых	1	1
2567	детскому младенческому способу	1	1
2568	о марии тимофеевне	1	1
2569	раскаяние в грехах	1	1
2570	отсутствие рациональной намеренности	1	1
2571	о нем нарратора	1	1
2572	в силу своей	1	1
2573	утрата поиск обретение	2	1
2574	протяжении последних дней	1	1
2575	кадров внутреннего зрения	1	1
2576	и его от	1	1
2577	в качестве указания	1	1
2578	эпизода мать сохраняет	1	1
2579	есть умирающий герой	1	1
2580	последней в его	1	1
2581	детской души целый	1	1
2582	физически страдающего тела	1	1
2583	себе седьмые эпизоды	1	1
2584	но стоит читателю	1	1
2585	вас чаю напимшись	1	1
2586	особенно в новейшее	1	1
2587	помолился лег в	1	1
2588	с тематическим нарастанием	2	1
2589	как бы желая	2	1
2590	между тем никаких	1	1
2591	персонажа является цитатными	1	1
2592	всех без исключения	1	1
2593	хорошо теми же	1	1
2594	рассказа вторая дюжина	1	1
2595	жизни и физически	1	1
2596	его именуют владыкой	1	1
2597	возвращения героя из	1	1
2598	в качестве события	1	1
2599	мог предвидеть той	1	1
2600	когда архиерей садился	1	1
2601	кончилась когда архиерей	1	1
2602	эффект уподобления чуду	1	1
2603	приходится на четвертую	1	1
2604	было как в	1	1
2605	отсутствует но и	1	1
2606	иисуса помимо отмеченных	1	1
2607	он архиерей и	1	1
2608	эпизоду нежданного появления	1	1
2609	видит слышит чувствует	1	1
2610	история может быть	1	1
2611	и забыт всеми	1	1
2612	своей жизни архиерей	1	1
2613	опять становясь павлом	1	1
2614	эпизодов занимает особое	1	1
2615	становясь павлом он	1	1
2616	матрицы предстает очевидной	1	1
2617	маркированность голосов весьма	1	1
2618	нарративного ряда соответствует	1	1
2619	ндравится нечего там	1	1
2620	данности рассказа реверсивная	1	1
2621	только то что	1	1
2622	десятых эпизодах внутренне	1	1
2623	собой неоднократно и	1	1
2624	рассказывания в этом	2	1
2625	признаков а в	1	1
2626	хорошо думал он	1	1
2627	смерть героя без	1	1
2628	повествования когда он	1	1
2629	бородой сисоя столь	1	1
2630	впоследствии картину глава	1	1
2631	с этого момента	1	1
2632	пространстве на протяжении	1	1
2633	и он вспомнил	1	1
2634	героя вновь обесцениваются	1	1
2635	в рассказанном событии	1	1
2636	выделенный в самостоятельный	1	1
2637	и активизированной противящейся	1	1
2638	одного из многочисленных	1	1
2639	реплика согласия героя	1	1
2640	эпизода усиливается явлением	1	1
2641	и когда преосвященный	1	1
2642	речи окружающих главного	1	1
2643	героя где он	1	1
2644	необходимость по отношению	1	1
2645	с предсмертным видением	1	1
2646	вспомним что чеховский	1	1
2647	рассказано в произведении	1	1
2648	они лишены необходимого	1	1
2649	стоит отчего не	1	1
2650	ее суть не	1	1
2651	христа в начале	1	1
2652	приезде матери знаменует	1	1
2653	эпизоды и возвращениями	1	1
2654	прославися сын человеческий	1	1
2655	слова ничего не	1	1
2656	результат творческой интуиции	1	1
2657	в тексте эпизода	1	1
2658	этнографии терминологией а	1	1
2659	ритуально обретенное социально-ролевое	1	1
2660	про жениха и	1	1
2661	новое и главное	1	1
2662	повествующего голоса в	1	1
2663	пятые эпизоды связаны	1	1
2664	тематически неразрывность прошлого	1	1
2665	имеет возможность увидеть	1	1
2666	боль в онемевших	1	1
2667	нежна и чутка	1	1
2668	вечерне надо было	1	1
2669	не о смерти	1	1
2670	окружающих главного героя	1	1
2671	нему громко обращаются	1	1
2672	в небесследность и	1	1
2673	птица это воскресение	1	1
2674	третьем эпизоде преосвященный	1	1
2675	случае неестественной маловероятной	1	1
2676	же время они	1	1
2677	в случае с	2	1
2678	к схематизму повествования	1	1
2679	параллелизма если в	1	1
2680	таком случае смерть	1	1
2681	подлинное имя которого	1	1
2682	образом завершается медитацией	1	1
2683	и сами участвуем	2	1
2684	изыскания в чеховском	1	1
2685	весело светилось весеннее	1	1
2686	тематическим нарастанием как	1	1
2687	умирающего человека в	1	1
2688	думая о матери	1	1
2689	персонажа нестерпимо захотелось	1	1
2690	теперь начинает означать	1	1
2691	палочкой а над	1	1
2692	любимого им первого	1	1
2693	от бодрого здорового	1	1
2694	павлу флоренскому жизненная	1	1
2695	необходимо должна обратиться	1	1
2696	осколка анализируемого текста	1	1
2697	она возила и	1	1
2698	наличии у него	1	1
2699	последних дней своей	1	1
2700	строго отграниченная система	1	1
2701	вынуждает задуматься о	1	1
2702	обыкновенного человека который	1	1
2703	содержащий в себе	1	1
2704	события смерти актуализируя	1	1
2705	в организации кадров	1	1
2706	в частности обращает	1	1
2707	здорового настроения героя	1	1
2708	переломами настроения шестые	1	1
2709	и трех докторов	1	1
2710	как было показано	1	1
2711	с чудотворной иконой	1	1
2712	им первого евангелия	1	1
2713	но и символическую	1	1
2714	преосвященного в мальчика	1	1
2715	не только просительницу	1	1
2716	оно дважды встречается	1	1
2717	героя низких потолков	1	1
