N	2gram	Vygotskiy_	FransuaR
2494	к описанию	1	1
2495	пор в	1	1
2496	которую ставит	1	1
2497	и которую	1	1
2498	действия в	1	1
2499	которых в	1	1
2500	так одна	1	1
2501	этом совершенно	1	1
2502	имеют дело	2	1
2503	о прошлом	1	1
2504	примерах что	1	1
2505	лучший и	1	1
2506	придерживается и	1	1
2507	подходят к	2	1
2508	описание и	1	1
2509	от самого	1	1
2510	нет но	1	1
2511	иного характера	1	1
2512	создает совершенно	1	1
2513	чувства и	3	1
2514	человека который	1	1
2515	рассказа а	2	1
2516	с героями	1	1
2517	цвет и	1	1
2518	и этой	1	1
2519	по другому	1	1
2520	всей этой	3	1
2521	огромное количество	1	1
2522	его смысла	1	1
2523	самая структура	1	1
2524	смешно и	1	1
2525	к ее	1	1
2526	когда автор	2	1
2527	в соответствующей	1	1
2528	им только	1	1
2529	важно что	1	1
2530	его жизнь	1	1
2531	давали совершенно	1	1
2532	дальше мы	1	1
2533	еще упомянуть	1	1
2534	к рассказу	3	1
2535	из общего	1	1
2536	какой мере	3	1
2537	упоминается о	1	1
2538	к высшим	1	1
2539	все он	1	1
2540	мысли чтобы	1	1
2541	соединение этих	2	1
2542	не учит	1	1
2543	о самом	2	1
2544	всегда имеет	1	1
2545	оба они	1	1
2546	так одни	1	1
2547	нет все	1	1
2548	многие и	1	1
2549	и каждый	2	1
2550	могут стать	1	1
2551	в достаточной	1	1
2552	и лессинг	5	1
2553	совершенно чужда	1	1
2554	над ней	1	1
2555	большой толпы	2	1
2556	с которым	2	1
2557	столь же	5	1
2558	и направляет	1	1
2559	оказалось больше	1	1
2560	что без	1	1
2561	событий так	1	1
2562	чаще всего	1	1
2563	момент который	3	1
2564	слышал в	1	1
2565	вот и	1	1
2566	слова как	3	1
2567	могила и	1	1
2568	вот он	1	1
2569	все внешние	1	1
2570	или иного	2	1
2571	присутствовать при	2	1
2572	ту исключительную	1	1
2573	каждого из	4	1
2574	которого она	1	1
2575	наше время	2	1
2576	и ничего	2	1
2577	то для	1	1
2578	были бы	5	1
2579	красота и	1	1
2580	всех отношениях	1	1
2581	его со	1	1
2582	может он	1	1
2583	нечего и	1	1
2584	на внутренней	1	1
2585	момент победы	1	1
2586	поступает совершенно	1	1
2587	от жизни	1	1
2588	самые отдаленные	1	1
2589	он стремится	1	1
2590	ней вовсе	1	1
2591	предметы и	1	1
2592	время говорит	1	1
2593	принято называть	1	1
2594	прямо говорит	1	1
2595	с и	6	1
2596	и который	2	1
2597	показывает что	4	1
2598	на ее	2	1
2599	нас как	1	1
2600	однако было	1	1
2601	этого небольшого	1	1
2602	но тон	1	1
2603	одном акте	1	1
2604	самому своему	1	1
2605	и конца	1	1
2606	глубине души	1	1
2607	два основных	1	1
2608	к новой	1	1
2609	является просто	1	1
2610	действий и	2	1
2611	она как	1	1
2612	бы при	1	1
2613	смысла в	1	1
2614	этом как	1	1
2615	очень легко	7	1
2616	чтобы им	1	1
2617	мы понимаем	1	1
2618	первый шаг	1	1
2619	показать что	13	1
2620	совершенно новый	2	1
2621	их следует	1	1
2622	весь свой	1	1
2623	характер всего	1	1
2624	придал ему	1	1
2625	если это	1	1
2626	какая же	1	1
2627	на известную	1	1
2628	с целым	2	1
2629	по внешнему	1	1
2630	как не	3	1
2631	наш анализ	1	1
2632	подчеркнуть и	1	1
2633	ее связи	1	1
2634	каждым новым	1	1
2635	быть понято	1	1
2636	мяса и	1	1
2637	заложенные в	1	1
2638	деталь этого	1	1
2639	с собою	1	1
2640	отступает от	2	1
2641	не знать	1	1
2642	мир который	1	1
2643	сделать до	1	1
2644	как нам	1	1
2645	всегда остаются	1	1
2646	он ведет	2	1
2647	книги где	1	1
2648	построено на	1	1
2649	собою в	1	1
2650	по самому	3	1
2651	направляется на	1	1
2652	о движении	1	1
2653	самое это	1	1
2654	не оказалось	1	1
2655	этом ничего	1	1
2656	существовать все	1	1
2657	как тогда	1	1
2658	все становится	1	1
2659	только одно	3	1
2660	дело дошло	1	1
2661	в поучение	1	1
2662	но тот	1	1
2663	самое главное	1	1
2664	и уничтожение	1	1
2665	мы переходим	1	1
2666	элементы и	1	1
2667	который с	1	1
2668	бы с	1	1
2669	что ты	1	1
2670	бы самое	1	1
2671	когда вся	2	1
2672	взятое в	1	1
2673	это нечто	1	1
2674	не имеют	4	1
2675	ставит себя	1	1
2676	своим путем	1	1
2677	то и	3	1
2678	этого материала	1	1
2679	что самое	2	1
2680	сделали бы	1	1
2681	это то	4	1
2682	не дал	1	1
2683	если можно	1	1
2684	и другой	1	1
2685	линии по	1	1
2686	рассказывает в	1	1
2687	но под	1	1
2688	зависимости от	1	1
2689	самый этот	3	1
2690	короля в	2	1
2691	из которого	1	1
2692	того мы	2	1
2693	литературных произведений	1	1
2694	есть одновременно	1	1
2695	нимало не	1	1
2696	что сама	1	1
2697	вводится в	2	1
2698	мы хотим	4	1
2699	находим мы	1	1
2700	литературной традицией	1	1
2701	только там	1	1
2702	тому или	1	1
2703	всей традиционной	1	1
2704	весь смысл	2	1
2705	такие моменты	1	1
2706	полным хозяином	1	1
2707	прямой линии	3	1
2708	это я	1	1
2709	это сделал	1	1
2710	автора в	2	1
2711	затруднительное положение	1	1
2712	другом контексте	1	1
2713	к третьему	1	1
2714	показать это	3	1
2715	и делается	1	1
2716	неба и	1	1
2717	совершенно новым	1	1
2718	видим в	2	1
2719	него все	1	1
2720	чрезвычайно просто	2	1
2721	оторвать от	1	1
2722	не трудно	1	1
2723	нам и	1	1
2724	то она	1	1
2725	бы говорит	1	1
2726	забывать что	1	1
2727	в эстетику	1	1
2728	сходства с	1	1
2729	событие в	2	1
2730	и верно	1	1
2731	просто на	1	1
2732	совсем другое	1	1
2733	но исключительно	1	1
2734	силу того	1	1
2735	ближе он	1	1
2736	видел в	1	1
2737	все с	1	1
2738	стиля и	1	1
2739	новеллы в	2	1
2740	формы как	1	1
2741	на дерево	1	1
2742	что этой	1	1
2743	смысле на	1	1
2744	высшей степени	1	1
2745	которая одновременно	2	1
2746	что автор	6	1
2747	принимают участие	1	1
2748	как простая	1	1
2749	в гораздо	1	1
2750	известные нам	1	1
2751	с но	5	1
2752	в прямом	2	1
2753	равно и	1	1
2754	не понимал	1	1
2755	проходила по	1	1
2756	она так	1	1
2757	правильно указывает	1	1
2758	фон для	3	1
2759	особенно это	1	1
2760	обратиться к	4	1
2761	отдельное и	1	1
2762	дает только	1	1
2763	который бы	1	1
2764	материала и	2	1
2765	не единственным	1	1
2766	он даже	1	1
2767	это верно	2	1
2768	или два	1	1
2769	о духовенстве	1	1
2770	становится невозможным	1	1
2771	что так	2	1
2772	впитала в	1	1
2773	рассказ мой	1	1
2774	в хронологическом	1	1
2775	под своими	1	1
2776	в полном	4	1
2777	с той	8	1
2778	и характера	1	1
2779	всего тем	1	1
2780	на одной	1	1
2781	автор дает	1	1
2782	нельзя вывести	2	1
2783	о ее	5	1
2784	героев древности	1	1
2785	без этого	1	1
2786	есть уже	1	1
2787	приводит слова	1	1
2788	тяжелое и	2	1
2789	которому она	2	1
2790	его напоминает	1	1
2791	отказаться от	2	1
2792	а к	2	1
2793	другой смысл	2	1
2794	гораздо большей	1	1
2795	о характере	1	1
2796	нападение на	1	1
2797	картину и	1	1
2798	что такова	1	1
2799	ничего удивительного	1	1
2800	свет и	1	1
2801	литературные произведения	1	1
2802	с где	1	1
2803	правило не	1	1
2804	положение в	1	1
2805	в поэтике	1	1
2806	которая могла	2	1
2807	применимо к	1	1
2808	за них	1	1
2809	по смыслу	2	1
2810	в головах	1	1
2811	несколько ином	1	1
2812	тех которые	1	1
2813	как люди	1	1
2814	другие поэты	1	1
2815	он же	1	1
2816	никакого исключения	1	1
2817	он приводит	4	1
2818	ней действительно	1	1
2819	совершенно аналогично	1	1
2820	свет на	1	1
2821	бы действительно	2	1
2822	его же	1	1
2823	ему как	1	1
2824	с какими	1	1
2825	по легенде	1	1
2826	благодаря этим	1	1
2827	и главное	1	1
2828	что часто	1	1
2829	лиц на	1	1
2830	истории о	1	1
2831	чтобы сделать	1	1
2832	рифму и	1	1
2833	обычно в	1	1
2834	том случае	4	1
2835	правда что	1	1
2836	словом в	1	1
2837	свою эпоху	1	1
2838	не совпадают	1	1
2839	ней есть	1	1
2840	этот новый	2	1
2841	хронологическом порядке	3	1
2842	недаром называл	1	1
2843	заставляют нас	1	1
2844	она должна	3	1
2845	истинное значение	1	1
2846	роли и	1	1
2847	с великолепной	1	1
2848	этих событиях	1	1
2849	сходятся и	1	1
2850	том именно	1	1
2851	бы ты	1	1
2852	целое но	1	1
2853	большим чем	1	1
2854	и между	4	1
2855	а от	1	1
2856	как может	1	1
2857	он объясняет	1	1
2858	нельзя не	2	1
2859	с мясом	2	1
2860	самое страшное	1	1
2861	степени не	2	1
2862	просто не	1	1
2863	так было	1	1
2864	однако все	1	1
2865	новой для	1	1
2866	романа это	1	1
2867	он однако	1	1
2868	роль которую	2	1
2869	что целью	1	1
2870	в поэме	4	1
2871	говорит я	1	1
2872	словах его	1	1
2873	это произошло	3	1
2874	они соединяются	1	1
2875	останавливаться на	1	1
2876	если взять	3	1
2877	говорили уже	1	1
2878	но напротив	1	1
2879	на самую	1	1
2880	и можно	1	1
2881	развивается в	2	1
2882	рассказа о	2	1
2883	ли оно	1	1
2884	совершенно последовательно	1	1
2885	к совершению	1	1
2886	из русской	1	1
2887	превращается у	1	1
2888	и много	1	1
2889	сказать в	1	1
2890	этом и	1	1
2891	даже для	1	1
2892	месте где	1	1
2893	этот пасторальный	1	1
2894	является именно	1	1
2895	исторический характер	1	1
2896	в высшей	1	1
2897	самая важная	1	1
2898	непременно должна	1	1
2899	которыми он	1	1
2900	которого является	1	1
2901	есть из	1	1
2902	тем чтобы	1	1
2903	них с	1	1
2904	всегда оказывается	1	1
2905	имеют в	1	1
2906	без сомнения	1	1
2907	иногда сам	1	1
2908	в создании	1	1
2909	человеческой природы	1	1
2910	надо было	3	1
2911	ничего подобного	2	1
2912	лучшем случае	2	1
2913	контраст с	1	1
2914	самые сильные	1	1
2915	он непосредственно	1	1
2916	начинает с	3	1
2917	это неожиданное	1	1
2918	отдельности а	1	1
2919	все было	2	1
2920	применяются к	1	1
2921	а я	5	1
