N	4gram	Voloshinov	Freidism
1598	в сознание или только	1	1
1599	именно нормальный половой акт	1	1
1600	суррогатом рая наиболее полной	1	1
1601	к следующему первым объектом	1	1
1602	невыясненной остается и позиция	1	1
1603	отцовскому авторитету эдипов комплекс	1	1
1604	ними успешно конкурируют другие	1	1
1605	сектантской но в общем	1	1
1606	многообразных проявлениях наконец преодолено	1	1
1607	внутриутробного положения зародыша мы	1	1
1608	беспрепятственно рождаются такие представления	1	1
1609	и дать выход вытесненным	1	1
1610	она служит в конечном	1	1
1611	происходит психический отбор и	1	1
1612	мир но наилучшим суррогатом	1	1
1613	семейных отношений эдипов комплекс	1	1
1614	организма во время сна	1	1
1615	идеи и абсолютного духа	1	1
1616	приходится повторить и об	1	1
1617	остальные подразделения представляются несущественными	1	1
1618	сторона сексуальное стремится стать	1	1
1619	всему старались подыскать биологическую	1	1
1620	цитируют только себя и	1	1
1621	три основных события его	1	1
1622	с точки зрения дальнейших	1	1
1623	в мир но наилучшим	1	1
1624	стремится стать суррогатом социального	1	1
1625	сновидения взятые обычно из	1	1
1626	частичное освобождение от реальности	1	1
1627	мог бы сделать организм	1	1
1628	накопившихся в глубине ее	1	1
1629	управляется только одним принципом	1	1
1630	с точки зрения психической	1	1
1631	рассеяно по всему телу	1	1
1632	присуще ребенку с самого	1	1
1633	самосохранение индивида эти две	1	1
1634	психическая деятельность приводится в	1	1
1635	фрейда в знаменитом споре	1	1
1636	гроба наконец связанные с	1	1
1637	не-историческое в человеке абстрактно	1	1
1638	и превратить в микрокосм	1	1
1639	тех же психоорганических корней	1	1
1640	как с вытесненным представлением	1	1
1641	со всеми возможными префиксами	1	1
1642	только греческий человек пластики	1	1
1643	социального упадка и разложения	1	1
1644	свободного фантазирования freie einf(lle	1	1
1645	убеждены но так ли	1	1
1646	один смешанный введением ряда	1	1
1647	невозможного полезного и вредного	1	1
1648	по-видимому в этом убеждены	1	1
1649	с их скрюченными сидячими	1	1
1650	нуждается в слушателе цель	1	1
1651	с вытесненным представлением так	1	1
1652	что она встречает сильное	1	1
1653	вытесненных влечений позволяют частично	1	1
1654	и на женщин все	1	1
1655	фрейдисты никогда не попытались	1	1
1656	нитями с другими моментами	1	1
1657	бернгейма загипнотизированной пациентке было	1	1
1658	сновидении фрейд различает два	1	1
1659	и есть та сила	1	1
1660	но в общем можно	1	1
1661	сознания рождается какой-то внутренний	1	1
1662	вытесненных психических образований приток	1	1
1663	в землю мать-земля сидячее	1	1
1664	греческий способ сжигать трупы	1	1
1665	комплекс и наконец враждебность	1	1
1666	наименее понятен ребенку именно	1	1
1667	мало говорящей сердцу а	1	1
1668	и входит в высшую	1	1
1669	по которой можно добраться	1	1
1670	борьбы сил внутри организма	1	1
1671	ценны только те социальные	1	1
1672	матери конец лечения воспроизводит	1	1
1673	сна latente traumgedanken боящиеся	1	1
1674	есть прежде всего животное	1	1
1675	суррогат сексуального действия полового	1	1
1676	психических образований приток которых	1	1
1677	навыки работы и мышления	1	1
1678	к матери нарочито духовной	1	1
1679	и пути в него	1	1
1680	собою весь буржуазный мир	1	1
1681	аффектов страха и сострадания	1	1
1682	предсознательное у порога которого	1	1
1683	громадный запас чувств и	1	1
1684	та сила которая в	1	1
1685	успешно конкурируют другие зоны	1	1
1686	первым объектом эротического влечения	1	1
1687	рода хотя бы ценою	1	1
1688	большой недостаток фрейдизма психоаналитическая	1	1
1689	господству принципа наслаждения присоединяется	1	1
1690	гениталии половые органы еще	1	1
1691	широко пользуется этой привилегией	1	1
1692	все события взрослой жизни	1	1
1693	эпох социального упадка и	1	1
1694	холоде кантианского чистого познания	1	1
1695	ранку не чем иным	1	1
1696	из безразличных впечатлений ближайшего	1	1
1697	представления мысли притом он	1	1
1698	три алтаря его веры	1	1
1699	организма внутренние раздражения имеют	1	1
1700	женщин все остальные подразделения	1	1
1701	для подавленных энергий бессознательного	1	1
1702	организм если бы он	1	1
1703	не что иное как	1	1
1704	как сказали бы наши	1	1
1705	между организмом и внешней	1	1
1706	совершили коренную реформу старой	1	1
1707	одною из эрогенных зон	1	1
1708	семьи и всех без	1	1
1709	этом легко убедиться надо	1	1
1710	хотя бы отдаленную связь	1	1
1711	света сознания и искусно	1	1
1712	а иногда и первую	1	1
1713	и подробно свое отношение	1	1
1714	и ценны только те	1	1
1715	сам фрейд применил метод	1	1
1716	мессер и др к	1	1
1717	на женщин все остальные	1	1
1718	нелепые мысли и образы	1	1
1719	физиологического анализа травмы рождения	1	1
1720	высшим мерилом и критерием	1	1
1721	сексуализуя каждый акт ее	1	1
1722	ранка даже пребывание зародыша	1	1
1723	или осязания облачившись в	1	1
1724	душевное образование которое выдержит	1	1
1725	через некоторое время после	1	1
1726	так рождается животное но	1	1
1727	отношений эдипов комплекс семья	1	1
1728	покинуть арену истории его	1	1
1729	политические идеи т.е вся	1	1
1730	сделать организм если бы	1	1
1731	два момента явное содержание	1	1
1732	критикуем приходящие нам в	1	1
1733	идеи т.е вся область	1	1
1734	не совсем уместные в	1	1
1735	любой участок тела может	1	1
1736	те социальные отношения которые	1	1
1737	жить переживать изживать вживаться	1	1
1738	чувство эмоции аффекты и	1	1
1739	как бы новое осмысление	1	1
1740	сохраняет те же определения	1	1
1741	ученики по-видимому в этом	1	1
1742	влечение в единственно допустимой	1	1
1743	же определения этих способностей	1	1
1744	наши формалисты эдипов комплекс	1	1
1745	настойчивых расспросов и наведений	1	1
1746	и слов замены образов	1	1
1747	различные формы то нам	1	1
1748	отвлеченно взятая асоциальная его	1	1
1749	объективных методов так называемого	1	1
1750	психика не знает различения	1	1
1751	и об его зрелом	1	1
1752	проявлении своего исконного органического	1	1
1753	действительным причинам поступка поступок	1	1
1754	упадка и разложения характерна	1	1
1755	такое пещера в которую	1	1
1756	же механизм обхода легального	1	1
1757	современной ему субъективной психологии	1	1
1758	ли это? увы на	1	1
1759	возврата и этот страх	1	1
1760	снов и невротических симптомов	1	1
1761	мыслям т.е как истолковать	1	1
1762	только получает возможность войти	1	1
1763	фрейд применил метод толкования	1	1
1764	легального путем слияния представлений	1	1
1765	которые переносится бессознательное отношение	1	1
1766	и собственно с акта	1	1
1767	в душе человека как	1	1
1768	приходящие нам в голову	1	1
1769	того минимума общего языка	1	1
1770	приемлемее для культурного сознания	1	1
1771	понятен ребенку именно нормальный	1	1
1772	вместе с ужасом рождается	1	1
1773	острота только отдушина для	1	1
1774	или анальная зона заднепроходное	1	1
1775	первого и самого тяжелого	1	1
1776	полную свободу своей психике	1	1
1777	то душевное образование которое	1	1
1778	больного прикрепляется к врачу	1	1
1779	даже труда дифференцировать эту	1	1
1780	на женщину на ее	1	1
1781	эта сила тормозит и	1	1
1782	компромиссный продукт борьбы сил	1	1
1783	влечение к матери или	1	1
1784	она управляется только одним	1	1
1785	сна стали классическими и	1	1
1786	компромиссы сознания с бессознательным	1	1
1787	совсем уместные в науке	1	1
1788	это часто делает невозможным	1	1
1789	общем можно сказать что	1	1
1790	этом убеждены но так	1	1
1791	был связан принципом реальности	1	1
1792	хочет приобщить женщину к	1	1
1793	фрейда об эрогенных зонах	1	1
1794	сил внутри организма показатель	1	1
1795	latente traumgedanken боящиеся света	1	1
1796	инфантильное самодовление таким образом	1	1
1797	вплести в единую ткань	1	1
1798	символов замещающих объекты вытесненного	1	1
1799	как проникнуть к этим	1	1
1800	дню его рождения признать	1	1
1801	часто инфантильно-эротического образы явного	1	1
1802	время начали цитировать еще	1	1
1803	сосании anus или анальная	1	1
1804	и мышления не совсем	1	1
1805	историю мало родиться физически	1	1
1806	самом деле фрейдизм перенес	1	1
1807	ужас и боль этой	1	1
1808	общем яркой и меткой	1	1
1809	способностей какие были в	1	1
1810	дозволенного с недозволенным но	1	1
1811	всего изолировать и превратить	1	1
1812	сохранить какую-нибудь хотя бы	1	1
1813	во всяком случае не	1	1
1814	принять вполне легальную корректную	1	1
1815	той или иной эрогенной	1	1
1816	мысли притом он сохраняет	1	1
1817	в этом убеждены но	1	1
1818	компромиссное частичное освобождение от	1	1
1819	снова тянется к матери	1	1
1820	не всегда соответствует действительным	1	1
1821	события взрослой жизни заимствуют	1	1
1822	надо дать полную свободу	1	1
1823	с их действительных объектов	1	1
1824	точки зрения психической динамики	1	1
1825	без всякого участия сознания	1	1
1826	заметим что она встречает	1	1
1827	сексуальные остроты родились из	1	1
1828	бы ценою жизни индивида	1	1
1829	концепцию психического всей остальной	1	1
1830	фрейдисты полагают что они	1	1
1831	его ученики по-видимому в	1	1
1832	в объекте в другом	1	1
1833	видения показывания или осязания	1	1
1834	выдают черты своего происхождения	1	1
1835	событие эдипова комплекса перенося	1	1
1836	с ними успешно конкурируют	1	1
1837	любым процессом и органическим	1	1
1838	рассчитана на женщину на	1	1
1839	интересует химизм этих зон	1	1
1840	ее приемлемее для культурного	1	1
1841	есть суррогат их видения	1	1
1842	когда давление реальности и	1	1
1843	погребения зарывание в землю	1	1
1844	дальнейшей жизни человек разыгрывает	1	1
1845	изживать бессознательное и этим	1	1
1846	принцип наслаждения с его	1	1
1847	в слушателе цель ее	1	1
1848	скрытого содержания сна это	1	1
1849	влечения человека конечно в	1	1
1850	и внутренними раздражениями организма	1	1
1851	и теперь нашу работу	1	1
1852	память о действительно бывшем	1	1
1853	только те социальные отношения	1	1
1854	формы погребения зарывание в	1	1
1855	той цепи по которой	1	1
1856	сказали бы наши формалисты	1	1
1857	желаний организма под давлением	1	1
1858	внешних раздражений и влияний	1	1
1859	остальной мир для них	1	1
1860	ребенку с самого начала	1	1
1861	в психологии его времени	1	1
1862	символичны мы живем в	1	1
1863	т.е рождаются в нашем	1	1
1864	не могут быть объяснены	1	1
1865	нашего сознания рождается какой-то	1	1
1866	черты своего происхождения из	1	1
1867	и фрейдисты полагают что	1	1
1868	притом он сохраняет те	1	1
1869	и со всеми возможными	1	1
1870	стороны формы так и	1	1
1871	конечном счете этому бессознательному	1	1
1872	художественного творчества философские социальные	1	1
1873	забвение имен обмолвки описки	1	1
1874	закрыт прямой доступ в	1	1
1875	под давлением принципа реальности	1	1
1876	все влечения фрейд разделяет	1	1
1877	повторяет ужас рождения древнейшие	1	1
1878	на две группы патологические	1	1
1879	на которые переносится бессознательное	1	1
1880	ужасом рождается и тяга	1	1
1881	мысли сна latente traumgedanken	1	1
1882	запас чувств и желаний	1	1
1883	этой работе совершенно субъективны	1	1
1884	и наведений ее мысли	1	1
1885	сильное сопротивление нашего сознания	1	1
1886	никакого смысла в нем	1	1
1887	второе социальное рождение и	1	1
1888	друг на друга в	1	1
1889	для культурного сознания хорошая	1	1
1890	землю мать-земля сидячее положение	1	1
1891	сознание потому-то и мобилизована	1	1
1892	знаменует преодоление травмы греки	1	1
1893	к возвращению назад в	1	1
1894	все остальные подразделения представляются	1	1
1895	uterus матери конец лечения	1	1
1896	компромиссные образования т.е явные	1	1
1897	оказываются звеньями той цепи	1	1
1898	коренную реформу старой психологии	1	1
1899	старались подыскать биологическую метафору	1	1
1900	в человеке абстрактно выделяется	1	1
1901	общего не может быть	1	1
1902	в материнское лоно мы	1	1
1903	один поступок цельного человека	1	1
1904	мы останавливаться не будем	1	1
1905	надо только не дать	1	1
1906	добраться до вытесненного влечения	1	1
1907	должен освободиться от врача	1	1
1908	потока на чувственную страсть	1	1
1909	лежит смутная бессознательная память	1	1
1910	тяги к внутриутробной жизни	1	1
1911	в психике но не	1	1
1912	внимание на работу цензуры	1	1
1913	из материнского лона переживает	1	1
1914	бы наши формалисты эдипов	1	1
1915	значения из одного плана	1	1
1916	как какой-то социальный минимум	1	1
1917	переоценить все ценности мира	1	1
1918	фрейд и брейер пользовались	1	1
1919	бессознательного группа этих влечений	1	1
1920	позволяет брать его в	1	1
1921	представляются чем-то поверхностным головным	1	1
1922	биологический организм а три	1	1
1923	в этой борьбе равновесия	1	1
1924	внутриутробной жизни однажды пережитой	1	1
1925	ассоциативными нитями с другими	1	1
1926	преступностью и порочностью в	1	1
1927	чреве носит либидинозный характер	1	1
1928	сердцу а потому и	1	1
1929	общего языка который необходим	1	1
1930	основе этих трех положений	1	1
1931	не найдут исчерпывающего разрешения	1	1
1932	из тех же психоорганических	1	1
1933	беспощадному вытеснению в бессознательное	1	1
1934	и с наличным во	1	1
1935	обычно из безразличных впечатлений	1	1
1936	приказанное прошла в угол	1	1
1937	всякого участия сознания сознание	1	1
1938	рождаются такие представления чувства	1	1
1939	сознания хорошая шутка нуждается	1	1
1940	ясным какой громадный запас	1	1
1941	сновидения и замещают это	1	1
1942	внутренними раздражениями организма внутренние	1	1
1943	или только получает возможность	1	1
1944	брейер пользовались гипнозом полным	1	1
1945	хотя бы ценою жизни	1	1
1946	сознательного для психоанализа же	1	1
1947	или перевеса одной над	1	1
1948	мать-земля сидячее положение покойника	1	1
1949	чистому принципу наслаждения если	1	1
1950	своего прямого объекта на	1	1
1951	и раскрыла зонтик в	1	1
1952	раскрыла зонтик в комнате	1	1
1953	слов замены образов словесной	1	1
1954	готовом очищенном виде оно	1	1
1955	инфантильный рай с его	1	1
1956	нераздельному господству принципа наслаждения	1	1
1957	непристойность рассчитана на женщину	1	1
1958	какую-нибудь хотя бы отдаленную	1	1
1959	участия сознания сознание получает	1	1
