N	4gram	Tiupa_Narr	TeoriaLi
1500	в частности сказание постулирует	1	1
1501	и в форме определенной	1	1
1502	жития ибо жизнь личности	1	1
1503	практике может быть осуществлено	1	1
1504	о происшествиях неофициальной жизни	1	1
1505	а также проектировать свою	1	1
1506	нарушение запрета есть профанация	1	1
1507	для своей манифестации особого	1	1
1508	слушающим принципиальная для притчи	1	1
1509	анекдотического дискурса претерпевшего к	1	1
1510	не дает позвоночника роману	1	1
1511	субъект объект и адресат	1	1
1512	не только вымышленные но	1	1
1513	для полноценного авторства субъекту	1	1
1514	с иными подробностями и	1	1
1515	в ее смысл закономерно	1	1
1516	становление мира в герое	1	1
1517	не реализованной в частности	1	1
1518	содержанием анекдота данную коммуникативную	1	1
1519	анекдота это игра случая	1	1
1520	поучающего и поучаемого это	1	1
1521	позицию сотворчества инициативной игры	1	1
1522	или хулы плача осмеяния	1	1
1523	не ценностно дистанцированной в	1	1
1524	преемственно воспроизводимой в культуре	1	1
1525	удовлетворяясь репродуктивной рецепцией притчевая	1	1
1526	вполне самобытно но и	1	1
1527	от жанра высказывания жанр	1	1
1528	данному дискурсу возможность которого	1	1
1529	окказиональный жребий а вероятностный	1	1
1530	переходит к позиции изобразителя	1	1
1531	действующие лица по мысли	1	1
1532	смыслов оно стремится к	1	1
1533	научной истины соответственно риторика	1	1
1534	поэтому форма авторства выше	1	1
1535	но не слияние концепированный	1	1
1536	в мире необходимости ни	1	1
1537	предполагает отношение к сообщенному	1	1
1538	а сказание давшее литературе	1	1
1539	сказания исторически восходит к	1	1
1540	из модификаций анекдотического дискурса	1	1
1541	рода механизмом активизации воспринимающего	1	1
1542	еще не такое слово	1	1
1543	может как быть так	1	1
1544	неизбежная для производящего текст	1	1
1545	в наличии у него	1	1
1546	воспринимающему сознанию той или	1	1
1547	дискурса претерпевшего к тому	1	1
1548	давшее литературе героический эпос	1	1
1549	качестве бытийной компетенции персонажа	1	1
1550	может быть осуществлено только	1	1
1551	к иллюзии живого голоса	1	1
1552	активность адресата при этом	1	1
1553	судьба в данном контексте	1	1
1554	и персонажи сказания не	1	1
1555	его характера инициативно-авантюрное поведение	1	1
1556	таково притча разъединяет участников	1	1
1557	притчи иносказательность является своего	1	1
1558	нарушение табу дозволенное посрамление	1	1
1559	читателем к иллюзии живого	1	1
1560	другим коммуникативным событием поэтому	1	1
1561	также рецептивной компетенцией соответствующего	1	1
1562	случайностная релятивистская казусная картина	1	1
1563	анекдота или притчи явственно	1	1
1564	как ни анекдот ни	1	1
1565	обладать собственным смыслом ни	1	1
1566	и сомнению отсюда существенная	1	1
1567	это риторика ролевого обезличенного	1	1
1568	и оценки и иных	1	1
1569	слово общенародной хвалы или	1	1
1570	вследствие которого он от	1	1
1571	здесь действующие лица по	1	1
1572	бахтин жизни анекдот должен	1	1
1573	притчей напротив предполагает как	1	1
1574	целенаправленно устремленный от одного	1	1
1575	компетентностью остранненного узнавания себя	1	1
1576	с совершенно иными границами	1	1
1577	является своего рода механизмом	1	1
1578	ситуативного диалогизированного слова прямой	1	1
1579	жизнеописание несет в себе	1	1
1580	но как субъекты этического	1	1
1581	между вещами и ценностями	1	1
1582	постулирует со стороны адресата	1	1
1583	или а все-таки она	1	1
1584	не признает никакого миропорядка	1	1
1585	традиционные для него концепты	1	1
1586	они бытуют как слухи	1	1
1587	закон собственно и составляющий	1	1
1588	с языком ставят перед	1	1
1589	анекдот равнодостойности сознаний встречающихся	1	1
1590	себе ему надлежит уметь	1	1
1591	мы имеем дело с	1	1
1592	как к содержанию сказания	1	1
1593	герое и через героя	1	1
1594	дискурсе речевой акт притчевого	1	1
1595	жизненную позицию опираясь на	1	1
1596	и составляющий морализаторскую премудрость	1	1
1597	индивидуальных инициатив бытийной компетенцией	1	1
1598	диалог персонажей здесь обычно	1	1
1599	столкновение индивидуальных инициатив бытийной	1	1
1600	оно стремится к однозначности	1	1
1601	анекдот как бы не	1	1
1602	выбора осуществляется или преступается	1	1
1603	как бы стержнем целой	1	1
1604	коммуникативным событием поэтому повторное	1	1
1605	рассматриваемых типов высказывания в	1	1
1606	слушающих общим знанием поэтому	1	1
1607	или притчи явственно солирует	1	1
1608	этим моментам родственным анекдотическому	1	1
1609	не окказиональный жребий а	1	1
1610	солнце тысяча и одна	1	1
1611	останется не реализованной в	1	1
1612	понимания вникания в ее	1	1
1613	этой жанровой традиции как	1	1
1614	с ее иносказательностью требует	1	1
1615	морализаторскую премудрость притчевого назидания	1	1
1616	некоего ценностного урока из	1	1
1617	речевая маска такого дискурса	1	1
1618	риторика ролевого обезличенного словарного	1	1
1619	приобщения к общенародной хвале	1	1
1620	ценностно дистанцированной в сказании	1	1
1621	кто говорит и кому	1	1
1622	для производящего текст речевая	1	1
1623	случая непредсказуемое стечение обстоятельств	1	1
1624	компетентностью последняя предполагает отношение	1	1
1625	нормативное самоотождествление с человеком	1	1
1626	текст анекдота выбор лексики	1	1
1627	связаны с языком ставят	1	1
1628	подражательного приобщения к общенародной	1	1
1629	невымышленные анекдотические истории не	1	1
1630	анекдот же в исконном	1	1
1631	знаменует не фатальный рок	1	1
1632	но и характерное для	1	1
1633	как регулятивная отношение слушателя	1	1
1634	текст речевая маска есть	1	1
1635	того же анекдота обычно	1	1
1636	обязательно сообщает нечто смешное	1	1
1637	такая возможность принципиально недопустимая	1	1
1638	никакого миропорядка жизнь глазами	1	1
1639	кто говорит и как	1	1
1640	и ученичества как того	1	1
1641	доверительной и раскованной беседы	1	1
1642	или же императивную ритуальность	1	1
1643	знанием верификация такого знания	1	1
1644	во времени старого европейского	1	1
1645	остроумно находчивое или напротив	1	1
1646	однако внутренняя активность адресата	1	1
1647	то есть острота или	1	1
1648	есть реализация такого выбора	1	1
1649	том или ином отношении	1	1
1650	или субъектом инициативного самообнаружения	1	1
1651	передаваемость из уст в	1	1
1652	обстоятельств столкновение индивидуальных инициатив	1	1
1653	и существенно разнится от	1	1
1654	притчевое нормативное самоотождествление с	1	1
1655	позвоночника роману человек действующий	1	1
1656	определяемое отсутствием ценностной дистанции	1	1
1657	притча разъединяет участников коммуникативного	1	1
1658	плача осмеяния тогда как	1	1
1659	стечение обстоятельств столкновение индивидуальных	1	1
1660	посрамление словесное кощунство и	1	1
1661	когда персонажи не выбирают	1	1
1662	отсюда существенная зависимость анекдота	1	1
1663	романного образа и романного	1	1
1664	ощущение составляет необходимый фон	1	1
1665	маловероятное беспрецедентное анекдотическим повествованием	1	1
1666	жизни и совершенно иной	1	1
1667	которая своей карнавальной непредвиденностью	1	1
1668	и где демонстрируется как	1	1
1669	творится окказиональная случайностная релятивистская	1	1
1670	или анекдота но как	1	1
1671	адресата фактический слушатель читатель	1	1
1672	сказании или притче была	1	1
1673	коммуникативного события суть равнодостойные	1	1
1674	или притчи это компетенция	1	1
1675	точно так же как	2	1
1676	человек действующий во времени	1	1
1677	здесь сводится к реализации	1	1
1678	смертью герой жизнеописания может	1	1
1679	наличие так называемого чувства	1	1
1680	голоса зримого жеста и	1	1
1681	же анекдота обычно неприемлемо	1	1
1682	авторства выше она названа	1	1
1683	полноценная биография возможна только	1	1
1684	бытийной компетенцией анекдотического персонажа	1	1
1685	плачу и наделенного репродуктивной	1	1
1686	сообщаемому характерно что несмотря	1	1
1687	значительной степени зависим от	1	1
1688	отличало по характеристике с.с	1	1
1689	зависим от диалогической ситуации	1	1
1690	требует риторики двуголосого слова	1	1
1691	ни притча не знают	1	1
1692	напротив постулирует со стороны	1	1
1693	ориентировано на непосредственную ответную	1	1
1694	дискредитирующе глупое или попросту	1	1
1695	общения объединяющая субъекта и	1	1
1696	и фиксируемой иногда графически	1	1
1697	анекдотического персонажа оказывается самообнаружение	1	1
1698	литературы анекдот же в	1	1
1699	реалистической парадигмы где образ	1	1
1700	характеристика того кому рассказывается	1	1
1701	составляет необходимый фон романного	1	1
1702	к чужому слову чего	1	1
1703	необходимо понимание излагаемой жизни	1	1
1704	сообщенному знанию как несомненно	1	1
1705	значения чьей-то биографии но	1	1
1706	к тому архаичному состоянию	1	1
1707	адресата притчи может быть	1	1
1708	мире всеобщей межличностной соотносительности	1	1
1709	самому герою жизнеописания чего	1	1
1710	картина мира которая своей	1	1
1711	лишь одну из модификаций	1	1
1712	опыта их свободного согласия	1	1
1713	словарного слова говорящий здесь	1	1
1714	от нудительной серьезности бахтин	1	1
1715	в том или ином	2	1
1716	инициативного самообнаружения все эти	1	1
1717	и непристойность необыкновенное в	1	1
1718	притчи не предполагается ни	1	1
1719	фатальный рок и не	1	1
1720	здесь не столько нарушителем	1	1
1721	от одного сознания к	2	1
1722	адресата в совершенно особое	1	1
1723	предносится целое нашего высказывания	1	1
1724	анекдот не знает к	1	1
1725	умения отрешиться от нудительной	1	1
1726	убеждения организующего учительный дискурс	1	1
1727	в тексте но всегда	1	1
1728	эта позиция определяется востребованной	1	1
1729	ср общеизвестные пришел увидел	1	1
1730	мира в герое и	1	1
1731	свободного согласия за которым	1	1
1732	стабильно дифференцированном и оцененном	1	1
1733	выше она названа маской	1	1
1734	сказания или анекдота но	1	1
1735	разные формы скрытой полускрытой	1	1
1736	необходимый фон романного видения	1	1
1737	а некий нравственный закон	1	1
1738	опыт жизни а также	1	1
1739	есть не что иное	1	1
1740	принадлежат самой ситуации рассказывания	1	1
1741	речи именно диалог персонажей	1	1
1742	активизирующего позицию адресата а	1	1
1743	извлечения адресатом некоего ценностного	1	1
