N	2gram	Vygotskiy_	Problema
2489	своих собственных	1	1
2490	свет так	1	1
2491	просто сумма	1	1
2492	это даже	1	1
2493	должны найти	1	1
2494	которые могли	1	1
2495	самом точном	1	1
2496	первой любви	1	1
2497	один вывод	1	1
2498	самое и	1	1
2499	себя как	3	1
2500	вне всякого	1	1
2501	из чего	1	1
2502	в мире	3	1
2503	мы пытались	1	1
2504	света и	1	1
2505	лежащее в	1	1
2506	от обычного	1	1
2507	прозаической и	1	1
2508	сравнивали с	1	1
2509	чем здесь	2	1
2510	благодаря тому	2	1
2511	в головах	1	1
2512	но никто	1	1
2513	говорит сам	1	1
2514	мы выдвигаем	1	1
2515	для анализа	2	1
2516	и отсюда	2	1
2517	под именем	1	1
2518	какой степени	1	1
2519	она или	1	1
2520	мы находимся	1	1
2521	вошел в	2	1
2522	части басни	2	1
2523	должны сделать	1	1
2524	сказать с	1	1
2525	действия в	1	1
2526	в живой	1	1
2527	не басня	2	1
2528	мы думаем	1	1
2529	имеют дело	2	1
2530	в уме	1	1
2531	трагедий шекспира	1	1
2532	нет но	1	1
2533	все то	15	1
2534	много такого	1	1
2535	не более	3	1
2536	так называемые	1	1
2537	последние из	1	1
2538	прозаических и	1	1
2539	они получают	1	1
2540	все основные	1	1
2541	частью это	1	1
2542	вся трагедия	1	1
2543	самая структура	1	1
2544	эту басню	9	1
2545	уже указывали	1	1
2546	в форме	1	1
2547	смешно и	1	1
2548	считать в	1	1
2549	его жизнь	1	1
2550	для мысли	1	1
2551	значить и	1	1
2552	значит быть	1	1
2553	как известно	2	1
2554	если рассуждать	1	1
2555	все он	1	1
2556	мысли чтобы	1	1
2557	соединение этих	2	1
2558	одно с	1	1
2559	всегда имеет	1	1
2560	образ но	1	1
2561	оба они	1	1
2562	найти в	1	1
2563	из поля	1	1
2564	это делает	2	1
2565	о картине	1	1
2566	которые рисуют	1	1
2567	и почему	2	1
2568	мы уж	1	1
2569	и доказать	1	1
2570	обнаружить и	1	1
2571	и языка	1	1
2572	чаще всего	1	1
2573	есть все	2	1
2574	как басня	1	1
2575	указывает нам	1	1
2576	очень редко	1	1
2577	в данный	1	1
2578	и лессинга	2	1
2579	ни одно	2	1
2580	означает что	1	1
2581	каждого из	4	1
2582	которого она	1	1
2583	наше время	2	1
2584	какой же	1	1
2585	в разговоре	1	1
2586	почему он	4	1
2587	останавливаются на	1	1
2588	красота и	1	1
2589	всех отношениях	1	1
2590	искусства ни	1	1
2591	положения и	1	1
2592	вызывает у	1	1
2593	писателя или	1	1
2594	должен нам	1	1
2595	с душой	1	1
2596	заключается по	1	1
2597	не указать	1	1
2598	его мнению	2	1
2599	различии с	1	1
2600	от самой	1	1
2601	не мыслит	1	1
2602	прямо говорит	1	1
2603	почти не	2	1
2604	же взятый	1	1
2605	который очень	1	1
2606	или все	1	1
2607	рассказа и	12	1
2608	однако было	1	1
2609	него отличается	1	1
2610	новую и	1	1
2611	оказываются бессильными	1	1
2612	представляют собой	3	1
2613	их действия	1	1
2614	и из	1	1
2615	звучит для	1	1
2616	имеет с	1	1
2617	мы замечаем	1	1
2618	одном и	1	1
2619	не исчерпывается	1	1
2620	от этой	2	1
2621	что сам	2	1
2622	их как	1	1
2623	черты совершенно	1	1
2624	чтобы у	1	1
2625	отдельных частей	2	1
2626	на читателя	1	1
2627	его ни	1	1
2628	этом как	1	1
2629	разговора о	1	1
2630	очень легко	7	1
2631	как совместить	1	1
2632	как не	3	1
2633	могут стать	1	1
2634	в обратном	3	1
2635	в моем	1	1
2636	логического мышления	1	1
2637	показать что	13	1
2638	здесь чрезвычайно	1	1
2639	и совершенной	1	1
2640	поэтической формы	1	1
2641	этих слов	1	1
2642	же самый	2	1
2643	с целым	2	1
2644	это сообщение	1	1
2645	основной прием	1	1
2646	и силы	1	1
2647	прибавим к	1	1
2648	подчеркнуть и	1	1
2649	басня как	4	1
2650	не знать	1	1
2651	существует не	1	1
2652	потому как	1	1
2653	который я	1	1
2654	в припадке	1	1
2655	хотел бы	2	1
2656	для обоих	1	1
2657	ли здесь	1	1
2658	этом все	1	1
2659	дальше и	1	1
2660	эта двойственность	2	1
2661	своей жизни	2	1
2662	есть такого	1	1
2663	этом ничего	1	1
2664	из области	4	1
2665	есть вопрос	1	1
2666	ведет нас	1	1
2667	и связи	1	1
2668	от наших	1	1
2669	действительности этот	1	1
2670	нас если	1	1
2671	было у	1	1
2672	мораль есть	1	1
2673	слова для	1	1
2674	если посмотреть	1	1
2675	который нами	1	1
2676	пользоваться всеми	1	1
2677	в стихе	1	1
2678	в хронологическом	1	1
2679	что эту	1	1
2680	того самого	1	1
2681	элементы и	1	1
2682	ни слово	1	1
2683	это нечто	1	1
2684	следя за	1	1
2685	и главное	1	1
2686	смерти и	1	1
2687	цели как	1	1
2688	добавление к	1	1
2689	это событие	1	1
2690	идет о	8	1
2691	чем то	1	1
2692	хоть сколько-нибудь	2	1
2693	должны определить	1	1
2694	связана с	1	1
2695	автора и	2	1
2696	если можно	1	1
2697	он к	1	1
2698	относится только	1	1
2699	бы ему	1	1
2700	но под	1	1
2701	своей повести	1	1
2702	те препятствия	1	1
2703	или еще	2	1
2704	слов и	2	1
2705	что дано	1	1
2706	смысл в	1	1
2707	ее с	5	1
2708	есть известная	1	1
2709	поэме в	1	1
2710	общее положение	1	1
2711	мировой литературе	1	1
2712	что существуют	1	1
2713	получила свое	1	1
2714	ногами и	1	1
2715	тому и	1	1
2716	решительно все	1	1
2717	море не	2	1
2718	в обществе	1	1
2719	это показывает	1	1
2720	во сне	1	1
2721	из одной	1	1
2722	образами и	1	1
2723	ней по	1	1
2724	и делается	1	1
2725	данная в	1	1
2726	то язык	1	1
2727	к следующему	1	1
2728	с чего-то	1	1
2729	они оказываются	1	1
2730	свой шаг	1	1
2731	басни с	5	1
2732	всякий раз	6	1
2733	поэтому нам	1	1
2734	наконец что	1	1
2735	легко может	1	1
2736	от смерти	2	1
2737	он мог	1	1
2738	но исключительно	1	1
2739	и смелость	1	1
2740	посмотреть как	1	1
2741	понимание ее	1	1
2742	молния это	1	1
2743	силу того	1	1
2744	к новой	1	1
2745	заключительными словами	1	1
2746	тему что	1	1
2747	нам необходимо	1	1
2748	этого пения	1	1
2749	все с	1	1
2750	действительно в	1	1
2751	мы вместо	2	1
2752	которого здесь	1	1
2753	точку зрения	1	1
2754	весьма мало	1	1
2755	искусстве все	1	1
2756	на дерево	1	1
2757	из этой	2	1
2758	поэтому он	2	1
2759	ее предметом	1	1
2760	заключена в	1	1
2761	или просто	1	1
2762	из человеческих	1	1
2763	в гораздо	1	1
2764	отдельных единиц	1	1
2765	когда речь	2	1
2766	аналогии с	2	1
2767	при изложении	1	1
2768	и было	2	1
2769	на тех	1	1
2770	нему и	1	1
2771	о человеке	2	1
2772	даже для	1	1
2773	особенно это	1	1
2774	есть схема	1	1
2775	именно ее	1	1
2776	наглядно дана	1	1
2777	хочет вызвать	1	1
2778	критика но	1	1
2779	как сама	1	1
2780	когда мир	1	1
2781	же мере	2	1
2782	о вещах	1	1
2783	и рвутся	1	1
2784	переход к	2	1
2785	лучший и	1	1
2786	отвращение и	2	1
2787	она будет	1	1
2788	ты их	1	1
2789	никакого дела	1	1
2790	и точно	2	1
2791	в полном	4	1
2792	надеяться на	1	1
2793	из своих	1	1
2794	несет в	3	1
2795	которых эти	1	1
2796	в новелле	1	1
2797	наше познание	1	1
2798	чистой и	1	1
2799	и почему-то	1	1
2800	в повести	2	1
2801	а о	1	1
2802	когда оно	1	1
2803	другой смысл	2	1
2804	то сюда	1	1
2805	от нашего	1	1
2806	просто и	3	1
2807	ожидать в	1	1
2808	теперь еще	1	1
2809	не какую-нибудь	1	1
2810	когда все	1	1
2811	на тему	4	1
2812	с где	1	1
2813	так часто	1	1
2814	они сознательно	1	1
2815	то из	1	1
2816	нуждаться в	1	1
2817	этого человека	1	1
2818	басня может	7	1
2819	и оно	1	1
2820	потом вдруг	1	1
2821	эти стихи	2	1
2822	которая бы	1	1
2823	хуже чем	1	1
2824	человеком и	3	1
2825	является еще	1	1
2826	одна другую	1	1
2827	отношении и	1	1
2828	всякая басня	3	1
2829	присутствует в	1	1
2830	не забыл	1	1
2831	за этой	1	1
2832	в стиле	1	1
2833	было совершенно	3	1
2834	он это	1	1
2835	хронологическом порядке	3	1
2836	точки к	1	1
2837	же к	1	1
2838	гласит что	1	1
2839	жизни для	1	1
2840	слово это	1	1
2841	не могу	3	1
2842	стихах и	3	1
2843	а от	1	1
2844	степени не	2	1
2845	бы если	1	1
2846	но нечто	1	1
2847	к совершенно	2	1
2848	он однако	1	1
2849	к тем	3	1
2850	бы одно	1	1
2851	совершенно невозможно	1	1
2852	пор не	1	1
2853	говорит я	1	1
2854	к области	1	1
2855	что образ	2	1
2856	только у	1	1
2857	чтобы указать	1	1
2858	она записана	1	1
2859	этого образа	1	1
2860	говорили уже	1	1
2861	всему тому	2	1
2862	бы самое	1	1
2863	которых они	1	1
2864	без начала	1	1
2865	что поскольку	1	1
2866	которая казалось	1	1
2867	указали только	1	1
2868	приближает его	1	1
2869	ответить что	1	1
2870	исследователи уже	1	1
2871	и понимают	1	1
2872	данных чтобы	1	1
2873	проще всего	1	1
2874	самой своей	1	1
2875	собака которая	2	1
2876	единичному и	1	1
2877	и благодаря	1	1
2878	благодаря этому	2	1
2879	считает что	2	1
2880	звуков а	1	1
2881	то туда	1	1
2882	в людях	1	1
2883	означало бы	2	1
2884	есть из	1	1
2885	тем чтобы	1	1
2886	перейти от	2	1
2887	при внимательном	1	1
2888	и читателя	1	1
2889	и отношений	1	1
2890	а жизнь	1	1
2891	в создании	1	1
2892	дел и	1	1
2893	общественной и	1	1
2894	надо было	3	1
2895	которых каждая	1	1
2896	нас чувство	1	1
2897	таким же	1	1
2898	именно это	3	1
2899	дело обстоит	1	1
2900	смысл что	1	1
2901	нас это	1	1
2902	же самым	2	1
2903	на ту	1	1
2904	бы всю	1	1
