N	2gram	Losev_Prob	FransuaR
2504	и этой	1	1
2505	было только	2	1
2506	прогресс человечества	1	1
2507	огромное количество	1	1
2508	мы ограничимся	1	1
2509	самая структура	1	1
2510	вспомним что	1	1
2511	его чисто	1	1
2512	сцены находится	1	1
2513	его жизнь	1	1
2514	и создавать	1	1
2515	не место	1	1
2516	к кому	1	1
2517	стиль и	1	1
2518	в которое	1	1
2519	радости при	1	1
2520	какой мере	3	1
2521	дать ей	1	1
2522	на свои	1	1
2523	друг мой	1	1
2524	к высшим	1	1
2525	с большой	1	1
2526	появляются в	1	1
2527	все он	1	1
2528	проводили его	1	1
2529	ее вниз	1	1
2530	этой картине	1	1
2531	не зная	1	1
2532	и каждый	2	1
2533	здесь весьма	2	1
2534	любви в	1	1
2535	лжи и	1	1
2536	высказывание самого	1	1
2537	но ее	1	1
2538	не значит	1	1
2539	в космосе	1	1
2540	говорил об	1	1
2541	почти всех	1	1
2542	с которым	2	1
2543	с идеями	1	1
2544	столь же	1	1
2545	чтобы оно	1	1
2546	и направляет	2	1
2547	еще остается	2	1
2548	за четыреста	1	1
2549	чтобы освободиться	1	1
2550	чаще всего	1	1
2551	после потопа	1	1
2552	бы эти	1	1
2553	в ходу	1	1
2554	платон в	2	1
2555	свобода от	1	1
2556	бессмертие души	1	1
2557	речи о	2	1
2558	или иного	2	1
2559	наше время	1	1
2560	человечества но	1	1
2561	на пользу	1	1
2562	и ничего	1	1
2563	в оценке	1	1
2564	были бы	1	1
2565	одного автора	2	1
2566	не нашел	2	1
2567	и превращения	1	1
2568	для античных	1	1
2569	прямом и	1	1
2570	достаточно в	1	1
2571	этого мотива	1	1
2572	от жизни	2	1
2573	в план	1	1
2574	и который	4	1
2575	но едва	1	1
2576	здесь сам	1	1
2577	и прочих	1	1
2578	аппарата в	1	1
2579	нас как	1	1
2580	от человека	1	1
2581	для себя	6	1
2582	однако было	1	1
2583	здесь кратко	1	1
2584	тенденции изображения	1	1
2585	тогда он	1	1
2586	как божественный	1	1
2587	мы напомним	1	1
2588	природе и	1	1
2589	как высокая	1	1
2590	не страшен	1	1
2591	все свое	1	1
2592	но почти	1	1
2593	тупыми и	1	1
2594	является просто	1	1
2595	и землей	1	1
2596	освободиться и	1	1
2597	только они	2	1
2598	она становится	1	1
2599	именно об	1	1
2600	осталась только	1	1
2601	и освободить	1	1
2602	других писателей	1	1
2603	горация и	1	1
2604	во что	1	1
2605	мы понимаем	1	1
2606	человеческое сознание	1	1
2607	чисто человеческих	1	1
2608	в россии	2	1
2609	очень поздно	1	1
2610	и возвышенное	1	1
2611	не выходит	1	1
2612	весь свой	1	1
2613	пир с	1	1
2614	сущности в	1	1
2615	огня а	1	1
2616	судить по	1	1
2617	трудом и	1	1
2618	самой этот	1	1
2619	высокое с	1	1
2620	дать ему	1	1
2621	легче и	1	1
2622	боги и	3	1
2623	о будущих	1	1
2624	с собою	2	1
2625	вообще на	1	1
2626	литературе до	1	1
2627	древних греков	1	1
2628	стало быть	1	1
2629	в небе	1	1
2630	самое это	1	1
2631	имена в	1	1
2632	который и	2	1
2633	будущего урожая	1	1
2634	только одно	1	1
2635	и некоторого	1	1
2636	в постоянной	2	1
2637	художественный образ	4	1
2638	прочь не	1	1
2639	ведь даже	1	1
2640	страх как	1	1
2641	неподвижной и	2	1
2642	и нуждается	1	1
2643	элементы и	1	1
2644	который с	1	1
2645	бы с	2	1
2646	этот космос	1	1
2647	античный миф	1	1
2648	состояние это	1	1
2649	он тоже	2	1
2650	то были	1	1
2651	и помогают	1	1
2652	на ноги	1	1
2653	то и	7	1
2654	их тел	1	1
2655	в поэмах	1	1
2656	это то	1	1
2657	и другой	2	1
2658	но под	1	1
2659	как самого	1	1
2660	людей как	1	1
2661	самый этот	1	1
2662	его прообраза	1	1
2663	и увидеть	1	1
2664	но о	2	1
2665	изображает в	1	1
2666	нельзя понимать	1	1
2667	на ряде	1	1
2668	имеют свое	1	1
2669	только там	1	1
2670	борьбу и	1	1
2671	весь смысл	1	1
2672	мире с	1	1
2673	но человек	1	1
2674	даже еще	1	1
2675	это преодоление	1	1
2676	он захватывает	1	1
2677	образом уже	2	1
2678	ведь то	1	1
2679	связанными с	1	1
2680	это я	1	1
2681	это сделал	2	1
2682	автора в	1	1
2683	возможно было	1	1
2684	что находит	1	1
2685	и многих	1	1
2686	в морях	1	1
2687	среди этих	2	1
2688	виде и	2	1
2689	известное нам	1	1
2690	из-за чего	1	1
2691	судьбы и	2	1
2692	нам и	1	1
2693	есть картина	1	1
2694	то она	1	1
2695	сторону то	1	1
2696	является весьма	1	1
2697	в сознании	3	1
2698	к огню	1	1
2699	совсем другое	2	1
2700	этого же	1	1
2701	в темном	1	1
2702	силу того	1	1
2703	своему пределу	2	1
2704	но оказывается	2	1
2705	для достижения	1	1
2706	виде но	1	1
2707	месте в	2	1
2708	лишь за	1	1
2709	у боккаччо	4	1
2710	преподносится в	1	1
2711	все с	1	1
2712	и разными	1	1
2713	родным и	1	1
2714	а об	1	1
2715	на дерево	1	1
2716	чуть ли	1	1
2717	человека но	2	1
2718	богатства и	1	1
2719	этого героя	1	1
2720	материальность и	1	1
2721	это новое	1	1
2722	он смотрит	1	1
2723	и последовательной	1	1
2724	уже для	1	1
2725	может найти	1	1
2726	поэтому что	1	1
2727	уже известное	1	1
2728	вступительной статье	1	1
2729	в прямом	1	1
2730	более поздним	1	1
2731	добавляет что	1	1
2732	дал им	1	1
2733	четыреста лет	1	1
2734	этой области	1	1
2735	особенно это	1	1
2736	тем он	1	1
2737	который бы	1	1
2738	ряд в	1	1
2739	античного мифа	5	1
2740	честь и	1	1
2741	возвращается в	1	1
2742	всякого человека	1	1
2743	мне это	1	1
2744	день и	1	1
2745	которое создает	1	1
2746	в полном	1	1
2747	с той	1	1
2748	человек будет	1	1
2749	впадает в	1	1
2750	но увы	1	1
2751	на одной	1	1
2752	кто бы	1	1
2753	историческом процессе	1	1
2754	находили в	2	1
2755	с разными	1	1
2756	слова не	1	1
2757	без этого	1	1
2758	резко противопоставлять	1	1
2759	есть уже	1	1
2760	отвлечься от	2	1
2761	ветхого завета	1	1
2762	заключение необходимо	1	1
2763	а к	1	1
2764	сильных мира	1	1
2765	общества в	3	1
2766	для большей	1	1
2767	бытия и	1	1
2768	своего брата	2	1
2769	а то	2	1
2770	свет и	1	1
2771	урожая и	1	1
2772	есть непрерывное	1	1
2773	здесь ярко	1	1
2774	по-видимому он	1	1
2775	чтобы быть	1	1
2776	с где	1	1
2777	отношении не	2	1
2778	им и	1	1
2779	основе это	1	1
2780	в тебе	4	1
2781	другое произведение	1	1
2782	последнее время	1	1
2783	ли не	2	1
2784	науки в	1	1
2785	прикован к	4	1
2786	как люди	2	1
2787	не стал	1	1
2788	его же	1	1
2789	при его	2	1
2790	символ этого	1	1
2791	с одного	1	1
2792	еще до	2	1
2793	читали и	1	1
2794	и просвещения	1	1
2795	этом виде	2	1
2796	восстановление его	1	1
2797	основная идея	1	1
2798	стремиться к	1	1
2799	хотя уже	1	1
2800	тут и	4	1
2801	или другой	1	1
2802	которую им	1	1
2803	он ни	1	1
2804	этой силы	1	1
2805	у тех	1	1
2806	он спустился	1	1
2807	встречается с	1	1
2808	избавиться от	1	1
2809	не выдерживает	1	1
2810	значение но	1	1
2811	замечательный образец	1	1
2812	еще сильнее	1	1
2813	время можно	1	1
2814	чисто литературной	1	1
2815	автора к	1	1
2816	яркой форме	1	1
2817	однако гораздо	1	1
2818	степени не	1	1
2819	важно то	2	1
2820	просто не	1	1
2821	так было	1	1
2822	деятелей и	1	1
2823	примирение с	1	1
2824	нужно было	1	1
2825	быть никакой	1	1
2826	тело но	1	1
2827	художественном образе	1	1
2828	разработан в	1	1
2829	в поэме	3	1
2830	говорит я	1	1
2831	отношений между	1	1
2832	перестанет быть	1	1
2833	с античными	2	1
2834	чисто художественной	1	1
2835	не станет	1	1
2836	исключительным и	1	1
2837	и можно	6	1
2838	и создавал	1	1
2839	и полной	3	1
2840	его а	1	1
2841	всегда имели	1	1
2842	подчеркиванием их	1	1
2843	в трудах	1	1
2844	пор и	1	1
2845	и мире	1	1
2846	на кого	1	1
2847	этот символ	4	1
2848	года не	1	1
2849	наконец на	1	1
2850	и пытается	1	1
2851	отдельных черт	1	1
2852	только по	2	1
2853	является именно	1	1
2854	все подобного	1	1
2855	бури и	2	1
2856	литературе xvii	1	1
2857	подлинным символом	1	1
2858	есть из	1	1
2859	и быть	1	1
2860	самом себе	1	1
2861	сердце и	1	1
2862	он воспроизвел	1	1
2863	говорить об	1	1
2864	и создателя	1	1
2865	смысле а	1	1
2866	людей на	1	1
2867	энеида вергилия	1	1
2868	в создании	1	1
2869	при рождении	1	1
2870	человеческой природы	1	1
2871	в вечном	2	1
2872	надо было	1	1
2873	вполне понятным	1	1
2874	смысле мы	1	1
2875	грудь и	1	1
2876	бытия в	1	1
2877	наткнулись на	1	1
2878	один не	1	1
2879	вечное движение	2	1
2880	художественные образы	6	1
2881	как символ	15	1
2882	дается как	1	1
2883	звучала и	1	1
2884	а я	1	1
