N	4gram	Tiupa_Anal	Hudozhes
1858	гибель никогда не бывает	1	1
1859	хронотоп не знает идиллической	1	1
1860	из окна и одновременно	1	1
1861	элегический это хронотоп уединения	1	1
1862	забывъ чти и живота	1	1
1863	один из характернейших трагических	1	1
1864	точке выхода его за	1	1
1865	при этом и сам	1	1
1866	одиночество являясь сутью бытия	1	1
1867	объединяющая субъекта и адресата	1	1
1868	двум риторическим стратегиям высказывания	1	1
1869	столь существенное значение в	1	1
1870	мира становится его эстетической	1	1
1871	своего объекта и созидает	1	1
1872	юмористическая апология индивидуальности достигается	1	1
1873	я драматическое внутренне бесконечно	1	1
1874	или преступается не предначертанность	1	1
1875	нет в его летописных	1	1
1876	всею личностью к жизни	1	1
1877	анекдот легко может быть	1	1
1878	тарасе бульбе как и	1	1
1879	собственно и составляющий морализаторскую	1	1
1880	от соборной карнавальности комизма	1	1
1881	своему коммуникативному статусу тождественно	1	1
1882	курьезное любопытное занимательное неожиданное	1	1
1883	бытия ср тютчевское молчи	1	1
1884	разъединяет участников коммуникативного события	1	1
1885	быть редуцирован комическая апофегма	1	1
1886	скрытое под шелухой ролевого	1	1
1887	хочет жить и одновременно	1	1
1888	своея воля рекоша но	1	1
1889	бытию других в его	1	1
1890	маски пошлости и балагану	1	1
1891	добронравный автор гневно порицает	1	1
1892	внешним то внутренним отчуждением	1	1
1893	вытекает из неведомой героическому	1	1
1894	я-для-себя от я-для-другого в	1	1
1895	столь свободным как к	1	1
1896	о судьбе как трагически	1	1
1897	трагедийности и комедийности как	1	1
1898	жанр представляет собой исторически	1	1
1899	пушкинское брожу ли я	1	1
1900	той или иной мере	1	1
1901	внутреннего мира личности субъективного	1	1
1902	мнимой роли в миропорядке	1	1
1903	и воздерживаться наконец в	1	1
1904	стороны в единое целое	1	1
1905	общенародной хвалы или хулы	1	1
1906	осуществлению той же природы	1	1
1907	я когда для смертного	1	1
1908	смеетесь? над собою смеетесь	1	1
1909	пушкин невозвратного мгновения при	1	1
1910	собственной ситуации жизненного выбора	1	1
1911	есть как бы карнавал	1	1
1912	личного самоопределения князя с	1	1
1913	вы? восклицает героиня чеховского	1	1
1914	значение для настоящей и	1	1
1915	между индивидуальными жизнями обнаруживая	1	1
1916	возводящие архитектонику подвига самозванства	1	1
1917	когда машинальность и абстрактность	1	1
1918	лишено некоторого основания трагическое	1	1
1919	проклинаю лирический герой одновременно	1	1
1920	из жизни либо от	1	1
1921	как лаврецкий а развивает	1	1
1922	система ценностей преображает все	1	1
1923	обнаруживая текучие силы мировой	1	1
1924	проникновение в высокую литературу	1	1
1925	и не прискорбно такая	1	1
1926	что-то втягивало но она	1	1
1927	лирического мы по пути	1	1
1928	это хронотоп уединения угла	1	1
1929	заданным формам жизни если	1	1
1930	не проходит бесследно и	1	1
1931	мягко локализует ее в	1	1
1932	быта лишает их частного	1	1
1933	искусством нового времени в	1	1
1934	недостоверное знание что по	1	1
1935	на осмеяние и свою	1	1
1936	смысла сатирическая личность и	1	1
1937	модификаций анекдотического дискурса претерпевшего	1	1
1938	о грядущем неблагополучии однако	1	1
1939	стола центр миропорядка непростительно	1	1
1940	злонравных персонажей то в	1	1
1941	предначертанность судьбы а некий	1	1
1942	бесцельного странничества драматический путь	1	1
1943	несколько счастливых неповторившихся мгновений	1	1
1944	трагическое страдание определяется сверхличной	1	1
1945	равнодостойности сознаний встречающихся в	1	1
1946	автора теряют статус границ	1	1
1947	собою как это случается	1	1
1948	собственном сердце внутренне отстраняясь	1	1
1949	различного рода многослойных границ	1	1
1950	сверхличной одушевленности жизни приводит	1	1
1951	субъекту и к адресату	1	1
1952	драматическое же я в	1	1
1953	приди на помощь моему	1	1
1954	осмеяние и свою собственную	1	1
1955	иной коммуникативный статус научной	1	1
1956	от всего самостного так	1	1
1957	истины соответственно риторика сказания	1	1
1958	все их поступки в	1	1
1959	больше пальцы на руках	1	1
1960	чудное мгновенье или мадонна	1	1
1961	герой из своего субъективного	1	1
1962	нет на стадии становления	1	1
1963	притче универсального опыта к	1	1
1964	даме отчизна моя ты	1	1
1965	устремляется навстречу ее внешнему	1	1
1966	не могла наглядеться героична	1	1
1967	несокрушимого козака андрий меняет	1	1
1968	собе хвалы добудем однако	1	1
1969	модификация комизма явленная например	1	1
1970	картина мира где персонажем	1	1
1971	лаврецкий некогда провел с	1	1
1972	ирония этимологически притворство напротив	1	1
1973	драматизм знает обретение себя	1	1
1974	ее что-то втягивало но	1	1
1975	баратынского ропот и мощно-крылатая	1	1
1976	образная модель миропорядка художественное	1	1
1977	равносильной утрате личного достоинства	1	1
1978	в которой герой несвободен	1	1
1979	отношения к миропорядку принципиально	1	1
1980	ничтожнейшими в этом мире	1	1
1981	одной из своих элегий	1	1
1982	жена тараса любит сынов	1	1
1983	просьбы о своих именах	1	1
1984	не меньшими основаниями можно	1	1
1985	первых десятилетий хх века	1	1
1986	оказывается шире ролевой границы	1	1
1987	мире бобчинским и добчинским	1	1
1988	чье проникновение в высокую	1	1
1989	притчи явственно солирует риторический	1	1
1990	стихотворения блока художник или	1	1
1991	миропорядку принципиально иной эстетической	1	1
1992	я-для-другого в чем собственно	1	1
1993	осмеянию неосмеянным остается лишь	1	1
1994	внешней данности их фактического	1	1
1995	залюбовавшись бутафорской народностью в	1	1
1996	или мадонна прозы самого	1	1
1997	внутри себя гегелевское определение	1	1
1998	определенных языковых стилей социальных	1	1
1999	читателей по пути героического	1	1
2000	фамильярный контакт между всеми	1	1
2001	готовом стабильно дифференцированном и	1	1
2002	мать лирических героев поэмы	1	1
2003	событийных границ и устремляясь	1	1
2004	как бы в точке	1	1
2005	внутренних границ я-в-мире с	1	1
2006	сущности хоровое слово этого	1	1
2007	недоведенности конфликта до смерти	1	1
2008	соучастника данного коммуникативного события	1	1
2009	всего к ценностной однозначности	1	1
2010	своего отпадоша однако дегероизация	1	1
2011	постулирует адресата занимающего позицию	1	1
2012	звуком бессодержательной оболочкой я	1	1
2013	трагизмом однако трагическое страдание	1	1
2014	внутренней свободе его я	1	1
2015	ими данный род эстетического	1	1
2016	слушателя к содержанию притчи	1	1
2017	рода многослойных границ разделяющих	1	1
2018	катерины в грозе островского	1	1
2019	так лирический герой некрасовского	1	1
2020	которому впервые в европейской	1	1
2021	необходимая коммуникативная характеристика того	1	1
2022	внешнему осуществлению той же	1	1
2023	оглядывается на нее как	1	1
2024	воодушевленно устремляется навстречу ее	1	1
2025	бою князя всеволода и	1	1
2026	ставят перед ним определенные	1	1
2027	это разделение иерархично оно	1	1
2028	на новую рыцарского служения	1	1
2029	с молитвою из личного	1	1
2030	настоящей и будущей жизни	1	1
2031	прежде всего к ценностной	1	1
2032	обычно неприемлемо ни для	1	1
2033	новая форма искусства говорит	1	1
2034	по пути самоутверждения неумолимо	1	1
2035	самоотрицания в этом втором	1	1
2036	такова ирония стихотворения блока	1	1
2037	еще возвращаясь из москвы	1	1
2038	личной ответственностью за свою	1	1
2039	индивидуального самоопределения с самоопределениями	1	1
2040	образец зарождения трагизма в	1	1
2041	и передачи этого знания	1	1
2042	я в этих случаях	1	1
2043	есть цепь мимолетных самоценных	1	1
2044	известном смысле домонологично оно	1	1
2045	вследствие его личной духовной	1	1
2046	в силу своей избыточности	1	1
2047	психологический парадокс характеризует всех	1	1
2048	свободы я внутри себя	1	1
2049	юморе трагедийности и комедийности	1	1
2050	драматическое я самоценно своим	1	1
2051	целостность принципиально иного типа	1	1
2052	таковы герои сказания или	1	1
2053	внутреннюю праведность катерины в	1	1
2054	романа горького мать лирических	1	1
2055	есть нарушение запрета есть	1	1
2056	миропорядка и частной жизни	1	1
2057	сатирической художественности необходима активная	1	1
2058	ее соединении с пустотой	1	1
2059	с его внеролевыми событийными	1	1
2060	личности в жизнесложении принципиально	1	1
2061	к содержанию сказания это	1	1
2062	роль принадлежит двум риторическим	1	1
2063	достоевского где подлинная жизнь	1	1
2064	странник не хозяин все	1	1
2065	то есть принадлежат самой	1	1
2066	драматургии исходит из того	1	1
2067	о трагическом комическом идиллическом	1	1
2068	самоопределения обнаруживается здесь не	1	1
2069	масок сопровождаемая частыми переодеваниями	1	1
2070	я есть нулевое я	1	1
2071	эстетическая культура есть культура	1	1
2072	вполне факультативна замечательный образец	1	1
2073	воля рекоша но от	1	1
2074	и здесь остается индивидуальность	1	1
2075	самой утратой своей свободы	1	1
2076	летописных версиях превращается в	1	1
2077	брожу ли я вдоль	1	1
2078	сарказма с юмором в	1	1
2079	для связывания внутренних границ	1	1
2080	оказывается уже по сути	1	1
2081	границей он воодушевленно устремляется	1	1
2082	и неуничтожимо ему угрожает	1	1
2083	провел с лизой несколько	1	1
2084	юморе делающем чудачество личностную	1	1
2085	своей музой ролевой границей	1	1
2086	жизни ее действительного не	1	1
2087	рассказчика не только вымышленные	1	1
2088	личного а целостное забвение	1	1
2089	в совмещении внутренних границ	1	1
2090	само патетически гиперболизированное и	1	1
2091	жизнь в которой герой	1	1
2092	себя если первое может	1	1
2093	и всеволод сами поидоша	1	1
2094	балетоманов и оказывается в	1	1
2095	версиях превращается в эстетический	1	1
2096	и обычая все перечисленные	1	1
2097	некий нравственный закон собственно	1	1
2098	и отпочкованию от исторически	1	1
2099	комическая апофегма то есть	1	1
2100	но обязательно курьезное любопытное	1	1
2101	художественности в той или	1	1
2102	если идиллии античности являли	1	1
2103	в его летописных версиях	1	1
2104	открытие и постепенное освоение	1	1
2105	в мир другого я	1	1
2106	бывает случайной это восстановление	1	1
2107	так в тарасе бульбе	1	1
2108	сжимаясь отступая от своих	1	1
2109	абстрактность его установки оказывается	1	1
2110	близости людей заветная черта	1	1
2111	свершения подвига перестают быть	1	1
2112	относительность всего сверхличного и	1	1
2113	я с избытком объемлет	1	1
2114	несоответствием низкой данности апостолов	1	1
2115	судьба выражает внеличную сторону	1	1
2116	домонологично оно объединяет говорящих	1	1
2117	живую индивидуальность за пределы	1	1
2118	и политического четко прослеживается	1	1
2119	и в форме индивидуального	1	1
2120	на пророческое слово суда	1	1
2121	крепостiю своею и поостри	1	1
2122	превращаемому ироником в инертный	1	1
2123	и строго отграниченная система	1	1
2124	не только соответствующий тип	1	1
2125	перед недотыкомкой соблазню беатриче	1	1
2126	время для меня эта	1	1
2127	свою столь легкую безответственную	1	1
2128	знает обретение себя в	1	1
2129	состоит в радикальном размежевании	1	1
2130	не знает идиллической замкнутости	1	1
2131	а затем дикого скифа	1	1
2132	прилепляйся слишком сильно на	1	1
2133	переиначивающего отношения к сообщаемому	1	1
2134	центр художественного внимания суть	1	1
2135	так и его эстетической	1	1
2136	явилась повесть о фроле	1	1
2137	самым принадлежащей не мне	1	1
2138	но не тяжело и	1	1
2139	как в стихотворении пушкина	1	1
2140	их высокой сверхличной заданности	1	1
2141	подобно аристофану который выставляет	1	1
2142	субъекта самоопределения стать я	1	1
2143	рассказчиком с иными подробностями	1	1
2144	ср тютчевское я верю	1	1
2145	умонастроению самоценности личного бытия	1	1
2146	не тяжело и не	1	1
2147	осуществляет субъективную карнавализацию событийных	1	1
2148	субъектов автора и читателей	1	1
2149	легкую безответственную передаваемость из	1	1
2150	слово суда над субъективной	1	1
2151	всех без исключения участников	1	1
2152	говорящего состоит в наличии	1	1
2153	порой фактически точными они	1	1
2154	с той самой скамейки	1	1
2155	и даже его батальной	1	1
2156	и соответствующую ей поэтику	1	1
2157	ее используют в сочетании	1	1
2158	жизни толпы так и	1	1
2159	него концепты героя и	1	1
2160	не в смиренном благополучии	1	1
2161	в древнерусской литературе явилась	1	1
2162	речевая инициатива авторства неотделима	1	1
2163	однако с первых же	1	1
2164	кукин с оленькой противопоставляют	1	1
2165	художественности эстетическим аналогом духовно-практического	1	1
2166	бытию превращаемому ироником в	1	1
2167	в свою очередь определяется	1	1
2168	ратнаго духа роковое знамение	1	1
2169	есть профанация священного новелла	1	1
2170	его эстетической доминантой не	1	1
2171	отказа либо от мира	1	1
2172	да уходите куда же	1	1
2173	но раз-влекать их предлагая	1	1
2174	элегизма поскольку внутреннее я	1	1
2175	предметом целью и ситуацией	1	1
2176	случайной это восстановление распавшейся	1	1
2177	гоголевского ревизора имитирующей сцену	1	1
2178	бы удостоверяет личностность персонажа	1	1
2179	поэтизация подвигов воспевание их	1	1
2180	давит дыханье нервы натягиваются	1	1
2181	частности сказание постулирует адресата	1	1
2182	как притчу в принципе	1	1
2183	высказывания реализующий некоторую коммуникативную	1	1
2184	собой выпрыгивая из окна	1	1
2185	победил или а все-таки	1	1
2186	ахматова самобытного я с	1	1
2187	скрывайся и таи в	1	1
2188	художественного содержания к видам	1	1
2189	самозванной претензией на действительную	1	1
2190	это энергия страдания способность	1	1
2191	горестным или воодушевляющим и	1	1
2192	предполагающая в частности наличие	1	1
2193	внешней границы то каждая	1	1
2194	роман и лирическое стихотворение	1	1
2195	стать полноценной личностью тогда	1	1
2196	художник обретает право на	1	1
2197	реализующий некоторую коммуникативную стратегию	1	1
2198	лице становится самоопределением личности	1	1
2199	дола в ценностных рамках	1	1
2200	но вы как я	1	1
2201	своей отъединенности принципиальное отличие	1	1
2202	с самим собою в	1	1
2203	если граница личностного самоопределения	1	1
2204	ситуаций или героев или	1	1
2205	это разграничение к которому	1	1
2206	может выступать как эстетической	1	1
2207	путь это целеустремленный путь	1	1
2208	однако элегизм чужд идиллическому	1	1
2209	тогда как драматическое личной	1	1
2210	жанровой традиции однако если	1	1
2211	затем дикого скифа и	1	1
2212	отношений внешнего мира актуализировал	1	1
2213	с толпой столичных балетоманов	1	1
2214	плодами эстетического освоения внутренней	1	1
2215	а в том под	1	1
2216	одновременно не оспаривает собственную	1	1
2217	риторический предел до которого	1	1
2218	тогда как притчу в	1	1
2219	по крайней мере внутренней	1	1
2220	своя милыя хоти красныя	1	1
2221	идиллический хронотоп родного дома	1	1
2222	искусства и религии на	1	1
2223	не верифицируемым знанием верификация	1	1
2224	от элегически бесцельного странничества	1	1
2225	свободу от уз объективности	1	1
2226	жизнью явной и личной	1	1
2227	окказионального ситуативного диалогизированного слова	1	1
2228	краса пушкин невозвратного мгновения	1	1
2229	ценностей и соответствующую ей	1	1
2230	блока художник или романа	1	1
2231	художественности это всеобъемлющая характеристика	1	1
2232	погибнуть заявляя свою свободную	1	1
2233	лаврецкий а развивает свиток	1	1
2234	и сентиментальной поэзии весьма	1	1
2235	жизни словами гегеля есть	1	1
2236	императивного монологизированного слова в	1	1
2237	страдание определяется сверхличной виной	1	1
2238	полюса эстетическая культура есть	1	1
2239	прочная сохраняющаяся сила так	1	1
2240	персонаж сатирический а в	1	1
2241	в самой себе чтобы	1	1
2242	с героем толстовской смерти	1	1
2243	персонаж не отделен от	1	1
2244	рассказывания а не ценностно	1	1
2245	долженствования не во внешних	1	1
2246	безграничного бытия предполагает пантеистическую	1	1
2247	общенародной хвале хуле или	1	1
2248	было введено в современное	1	1
2249	и служит для связывания	1	1
2250	и героизирующий ситуацию ритмико-интонационный	1	1
2251	сторонами я-в-мире между лицом	1	1
2252	действительную роль в миропорядке	1	1
2253	из его кругозора ратным	1	1
2254	кому рассказывается анекдот рекреативная	1	1
2255	того кому рассказывается анекдот	1	1
2256	идиллика нового времени состоит	1	1
2257	повседневности элегическая красота это	1	1
2258	фельетонного я из картины	1	1
2259	и авторское любование этим	1	1
2260	художественности вместе с идиллическим	1	1
2261	сказания не от своея	1	1
2262	ситуации административный ревизор чья	1	1
2263	отрицания внешнего не-я откуда	1	1
2264	своей субъективностью а своей	1	1
2265	мы есмы ци не	1	1
2266	признаку доведенности или недоведенности	1	1
2267	такы же собе хвалы	1	1
2268	шире внешней данности их	1	1
2269	и оказывается в разладе	1	1
2270	иной ситуации иным рассказчиком	1	1
2271	необратимостью ее индивидуальной вписанностью	1	1
2272	жизнь глазами анекдота это	1	1
2273	органической сопричастностью бытию как	1	1
2274	так в финальной немой	1	1
2275	как субъекты этического выбора	1	1
2276	и мир суть всеобщие	1	1
2277	тем не менее не	1	1
2278	комизм и другие модальности	1	1
2279	чтобы самой утратой своей	1	1
2280	других общество я в	1	1
2281	том что хотят скрыть	1	1
2282	помощь моему неверью является	1	1
2283	его установки оказывается чем-то	1	1
2284	чехова комический разрыв между	1	1
2285	субъективной стороной жизни ценой	1	1
2286	существенно связаны с языком	1	1
2287	все туже и туже	1	1
2288	делающем чудачество личностную уникальность	1	1
2289	компетентность восприятия со стороны	1	1
2290	ситуации жизненного выбора риторический	1	1
2291	сферы эстетических отношений и	1	1
2292	в глаза нечистой силе	1	1
2293	отношения к сообщаемому рецептивная	1	1
2294	которого снимается безысходность смерти	1	1
2295	сад напоминает сатиру однако	1	1
2296	статус научной истины соответственно	1	1
2297	блока скифы или маяковского	1	1
2298	концепты героя и картины	1	1
2299	как уже говорилось выше	1	1
2300	герой чеховской повести моя	1	1
2301	сквозь шелуху суетных амбиций	1	1
2302	составляет диада личности и	1	1
2303	в отличие от соборной	1	1
2304	персонажей ревизора сатирик их	1	1
2305	к жизни как своей	1	1
2306	в радикальном размежевании я-для-себя	1	1
2307	две другие компетенции суть	1	1
2308	ивана карамазова в мире	1	1
2309	с художественной оправданно ведь	1	1
2310	дорожит люлькой видя и	1	1
2311	этом мире бобчинским и	1	1
2312	самобытное я с его	1	1
2313	себя и что сама	1	1
2314	это жертвенное забвение личностью	1	1
2315	островского или внутренний голос	1	1
2316	голове в таких случаях	1	1
2317	дома и родного дола	1	1
2318	однако все прочие модусы	1	1
2319	ответственность перед другим и	1	1
2320	частности наличие так называемого	1	1
2321	человеческой голове в таких	1	1
2322	самоопределение лирического мы по	1	1
2323	том что высшей ценностью	1	1
2324	ролевых границах это жертвенное	1	1
2325	не лишено некоторого основания	1	1
2326	неполного совпадения самоопределения человека	1	1
2327	систему ценностей и соответствующую	1	1
2328	сына н гумилева и	1	1
2329	о том что хотят	1	1
2330	христианском миропорядке сверхличной защищенностью	1	1
2331	идиллического присутствия в мире	1	1
2332	или героев или соответствующих	1	1
2333	иными подробностями и интонациями	1	1
2334	неутолимой жажде остаться самим	1	1
2335	своей невоспроизводимостью состояний внутренней	1	1
2336	сатирический он представлен оживающим	1	1
2337	когда персонажи не выбирают	1	1
2338	одновременно из пустой ролевой	1	1
2339	ведет к преступлению переступанию	1	1
2340	но и внутренне единую	1	1
2341	к сообщаемому рецептивная компетенция	1	1
2342	наделенного репродуктивной компетентностью последняя	1	1
2343	их внутреннюю обособленность но	1	1
2344	самой ситуации рассказывания а	1	1
2345	моя ты и без	1	1
2346	сама я тут? я	1	1
2347	и потому нейтральное к	1	1
2348	появляется однако с первых	1	1
2349	перед нами не как	1	1
2350	пантеистическую тайну безличного всеединого	1	1
2351	собачкой и многих других	1	1
2352	исторически восходит к тому	1	1
2353	отношение слушателя к содержанию	1	1
2354	с юмором в том	1	1
2355	равнодушна к собственной самобытности	1	1
2356	ответственность свободного выбора в	1	1
2357	сознаний встречающихся в дискурсе	1	1
2358	вызванный феодальными междоусобицами и	1	1
2359	и туже на какие-то	1	1
2360	одноименной трагедии софокла совершает	1	1
2361	ее раскрываются больше и	1	1
2362	сказания это риторика ролевого	1	1
2363	сатирического изображения жизни словами	1	1
2364	в новую ролевую границу	1	1
2365	тленья то я драматическое	1	1
2366	оно вытекает из неведомой	1	1
2367	а в себе самом	1	1
2368	и идиллическому все пребывает	1	1
2369	гордое самозабвение или самозабвенная	1	1
2370	позицией соучастника данного коммуникативного	1	1
2371	исчезнувшем эпилог дворянского гнезда	1	1
2372	волю трагический модус существования	1	1
2373	модус взаимоотношений человека с	1	1
2374	жизнь природа или жизнь	1	1
2375	лирического я с избытком	1	1
2376	бытия каждым живущим сопрягаемые	1	1
2377	только раскрывают содержание судьбы	1	1
2378	свое самобытное я с	1	1
2379	освоение человеком внутренней стороны	1	1
2380	и внутренних человека и	1	1
2381	героем толстовской смерти ивана	1	1
2382	формы высказывания как целого	1	1
2383	персону с ее случайными	1	1
2384	в подобном случае мы	1	1
2385	н гумилева и даже	1	1
2386	мужу гл xxix первой	1	1
2387	уз объективности поскольку провозглашает	1	1
2388	за свою внешнюю жизнь	1	1
2389	отдаться с которыми он	1	1
2390	любовь и позерство мечтателя	1	1
2391	стола и своя милыя	1	1
2392	существующая в культуре дифференциация	1	1
2393	общество я в свою	1	1
2394	некоторого основания трагическое я	1	1
2395	о собе рекуще мы	1	1
2396	же я в качестве	1	1
2397	я внешнему бытию превращаемому	1	1
2398	аристофана где действительность в	1	1
2399	или в стихотворении мандельштама	1	1
2400	не появляется однако с	1	1
2401	всего сверхличного и выводя	1	1
2402	однако в отличие от	1	1
2403	проявилось в разрушении жанрового	1	1
2404	иерархично оно не предполагает	1	1
2405	новую рыцарского служения даме	1	1
2406	значимую для бунина на	1	1
2407	бернарди роллера ненадолго сливается	1	1
2408	присутствия в мире оказывается	1	1
2409	почве одноименной жанровой традиции	1	1
2410	любой своей событийной границы	1	1
2411	патетического утверждения ее самоценности	1	1
2412	движутся подышать хочется а	1	1
2413	трагической художественности гибель никогда	1	1
2414	стихотворении воспоминание где внутренняя	1	1
2415	сказания это позиция активного	1	1
2416	наш имеет значение для	1	1
2417	распространяет некую концепцию личности	1	1
2418	против безликой объективности жизни	1	1
2419	здесь только исполнитель передаваемого	1	1
2420	героя и картины мира	1	1
2421	но как другая жизнь	1	1
2422	они хотят и свершают	1	1
2423	дискурса претерпевшего к тому	1	1
2424	человеческих отношений анекдот не	1	1
2425	не менее не тотально	1	1
2426	удаль обеих борющихся сторон	1	1
2427	идиллическому и комическому хронотопам	1	1
2428	эстетическая ситуация управляемая единым	1	1
2429	жажде остаться самим собой	1	1
2430	ратному духу игорь истягну	1	1
2431	слишком сильно на земле	1	1
2432	подколесин в финале гоголевской	1	1
2433	странничества драматический путь это	1	1
2434	не дорожит своей отдельной	1	1
2435	непатетический комизм чье проникновение	1	1
2436	никакое забвение злата стола	1	1
2437	коммуникативный статус научной истины	1	1
2438	самозабвенная гордость героическая личность	1	1
2439	точке этого несовпадения человека	1	1
2440	его встреча чревата разлукой	1	1
2441	решимостью несокрушимого козака андрий	1	1
2442	притчи креативная компетенция говорящего	1	1
2443	рода границ складываются ценностные	1	1
2444	понятие модуса было введено	1	1
2445	коробке хранится в каждой	1	1
2446	я кладет начало героике	1	1
2447	жизненного выбора риторический предел	1	1
2448	мою я трепещу и	1	1
2449	удостоверяет личностность персонажа организующая	1	1
2450	личности оказывается пустым звуком	1	1
2451	служения даме отчизна моя	1	1
2452	видам пафоса идейно-эмоциональной оценки	1	1
2453	я трепещу и проклинаю	1	1
2454	по пути освобождения от	1	1
2455	личного странного любопытства гибнет	1	1
2456	субъектной организации художественного произведения	1	1
2457	модус художественности может выступать	1	1
2458	трагически повел себя эдип	1	1
2459	внешне-внутренней целостности человеческого я	1	1
2460	устремленность в мир другого	1	1
2461	раз ответственность свободного выбора	1	1
2462	словами пришвина прикосновенный всею	1	1
2463	не обязательно сообщает нечто	1	1
2464	отня злата стола и	1	1
2465	существенное значение в своей	1	1
2466	подвига самозванства или преступления	1	1
2467	в качестве особого эстетического	1	1
2468	от мастерства рассказчика не	1	1
2469	жизни оказывается уже внешней	1	1
2470	в статье о наивной	1	1
2471	роль в миропорядке пустым	1	1
2472	персонажи сказания не от	1	1
2473	шире любой своей внешней	1	1
2474	с самобытным ты драматический	1	1
2475	знания аналогичному адресату компетентность	1	1
2476	времени состоит в совмещении	1	1
2477	местом в христианском миропорядке	1	1
2478	элегий ни к чему	1	1
2479	малого я элегический герой	1	1
2480	данный род эстетического отношения	1	1
2481	чужого пафоса а на	1	1
2482	к драматургии исходит из	1	1
2483	я преходяще обречено небытию	1	1
2484	личным интересом к жизни	1	1
2485	с лизой несколько счастливых	1	1
2486	ролевой предел материнской любви	1	1
2487	условного мира распространяет некую	1	1
2488	видимостью своей причастности к	1	1
2489	организовано художественное целое поэмы	1	1
2490	такое слово анекдота уже	1	1
2491	злата стола и своя	1	1
2492	вписанностью в объективную картину	1	1
2493	для себя если первое	1	1
2494	хронотоп уединения угла и	1	1
2495	наивное разграничение драматизма и	1	1
2496	определенной жанровой схемы и	1	1
2497	тем самым по ту	1	1
2498	на репродуцирование сообщенный в	1	1
2499	свою внешнюю жизнь в	1	1
2500	пушкина онегин и татьяна	1	1
2501	и весело ее что-то	1	1
2502	тебе моем в драматическом	1	1
2503	впервые в европейской традиции	1	1
2504	с его личным интересом	1	1
2505	и означает стать полноценной	1	1
2506	хоровой сказание или диалогической	1	1
2507	литературе явилась повесть о	1	1
2508	оказывается уже внешней заданности	1	1
2509	или внутренний голос хомы	1	1
2510	прежнюю рыцарскую роль защитника	1	1
2511	в малом круге повседневности	1	1
2512	сверхличного и выводя живую	1	1
2513	дело не в самом	1	1
2514	любви она глядела на	1	1
2515	только к герою-объекту но	1	1
2516	не только самоценность но	1	1
2517	похода совпадение личного самоопределения	1	1
2518	и одновременно слышит внутренний	1	1
2519	форма искусства говорит гегель	1	1
2520	сатирическая личность и становится	1	1
2521	раз в том что	1	1
2522	самоопределяясь как одинокий бездомный	1	1
2523	от морального и политического	1	1
2524	хуле или плачу и	1	1
2525	уход из жизни либо	1	1
2526	имеется принципиальная разница драматическое	1	1
2527	названа маской в.т зависит	1	1
2528	красота это прощальная краса	1	1
2529	суть всеобщие полюса человеческого	1	1
2530	диада личности и противостоящего	1	1
2531	и т.п типах ситуаций	1	1
2532	их ведет по пути	1	1
2533	по себе еще не	1	1
2534	сентиментальной поэзии весьма существенно	1	1
2535	соответственно риторика сказания это	1	1
2536	отрешиться от нудительной серьезности	1	1
2537	немой сцене гоголевского ревизора	1	1
2538	становится самим собою сжимаясь	1	1
2539	я означает самоопределиться открытие	1	1
