N	2gram	Losev_Dial	Istorich
2526	не хочешь	1	1
2527	может даже	1	1
2528	ниоткуда не	1	1
2529	и пустота	1	1
2530	сам есть	1	1
2531	когда я	2	1
2532	его голову	1	1
2533	хочет чтобы	1	1
2534	будем иметь	1	1
2535	взглянуть на	1	1
2536	миф по	1	1
2537	и одновременно	1	1
2538	мы стали	1	1
2539	есть ряд	1	1
2540	во-вторых мы	1	1
2541	искусство и	2	1
2542	и строя	1	1
2543	они берутся	1	1
2544	не приходится	1	1
2545	которое как	2	1
2546	явлений это	1	1
2547	кто же	2	1
2548	но только	6	1
2549	него же	1	1
2550	бы уже	1	1
2551	этом смысле	4	1
2552	чтобы их	1	1
2553	что бы	1	1
2554	в новое	1	1
2555	и пространство	1	1
2556	какой мере	1	1
2557	таит в	1	1
2558	как известно	3	1
2559	а вы	1	1
2560	смысла и	3	1
2561	таком толковании	1	1
2562	с торжеством	1	1
2563	я в	3	1
2564	толкуется как	1	1
2565	вот я	1	1
2566	сил природы	1	1
2567	есть категория	1	1
2568	и глубокое	1	1
2569	не входят	1	1
2570	живущие и	1	1
2571	силу своей	2	1
2572	сидеть на	1	1
2573	сторону и	2	1
2574	действительно в	2	1
2575	не свойственно	1	1
2576	различные явления	1	1
2577	значило бы	2	1
2578	мифа это	1	1
2579	так хорошо	1	1
2580	для которых	1	1
2581	суждения об	1	1
2582	мифа но	6	1
2583	иначе не	3	1
2584	сказали что	2	1
2585	совершенно одинаковы	1	1
2586	сливаются в	2	1
2587	нее не	1	1
2588	а более	3	1
2589	нему с	1	1
2590	не приходит	1	1
2591	но важна	1	1
2592	другом что	1	1
2593	вообще т	1	1
2594	он входит	2	1
2595	же часто	1	1
2596	жизни народов	1	1
2597	и стало	6	1
2598	пространства времени	2	1
2599	существования и	1	1
2600	такова картина	1	1
2601	этой линии	2	1
2602	по форме	1	1
2603	это явствует	1	1
2604	то есть	1	1
2605	одна женщина	1	1
2606	другого рода	2	1
2607	верили в	1	1
2608	так всегда	1	1
2609	поэтому миф	1	1
2610	цветок для	1	1
2611	не бог	1	1
2612	больше ничего	3	1
2613	и ранний	1	1
2614	от этой	1	1
2615	лечения и	1	1
2616	не простая	1	1
2617	поэтому она	1	1
2618	это есть	13	1
2619	да это	1	1
2620	самая обыкновенная	1	1
2621	только они	1	1
2622	сравнении с	1	1
2623	от их	2	1
2624	поэтому и	3	1
2625	существо хотя	1	1
2626	его применяют	1	1
2627	дано только	1	1
2628	заключается не	1	1
2629	заключается в	4	1
2630	понимать не	2	1
2631	месте и	1	1
2632	есть некоторая	1	1
2633	исследователи вроде	1	1
2634	же о	1	1
2635	д они	1	1
2636	уничтожение всех	1	1
2637	основе и	1	1
2638	имеет как	1	1
2639	могу я	1	1
2640	это существо	1	1
2641	что вовсе	1	1
2642	оно всегда	2	1
2643	из тех	1	1
2644	мире мы	1	1
2645	раз та	1	1
2646	которые нужно	1	1
2647	и потерял	1	1
2648	может стать	1	1
2649	нам возможность	1	1
2650	правда не	1	1
2651	в сравнении	1	1
2652	погружаются в	1	1
2653	в душу	4	1
2654	которая не	2	1
2655	есть она	1	1
2656	в воздухе	1	1
2657	откуда я	1	1
2658	в небе	2	1
2659	же есть	3	1
2660	появляется уже	1	1
2661	слова для	1	1
2662	знаем это	1	1
2663	другое она	1	1
2664	наконец и	2	1
2665	принципиально и	2	1
2666	не является	3	1
2667	европе так	1	1
2668	где эти	1	1
2669	совершенно иной	1	1
2670	как одно	1	1
2671	который не	2	1
2672	мифе все	1	1
2673	действует так	1	1
2674	ее до	1	1
2675	сопоставление всех	1	1
2676	здесь дается	1	1
2677	меня то	3	1
2678	характер не	1	1
2679	не дана	1	1
2680	сейчас мы	1	1
2681	миф так	1	1
2682	не изучены	1	1
2683	жизнь с	1	1
2684	зевс или	1	1
2685	вполне ясным	1	1
2686	о своем	2	1
2687	нет никакой	2	1
2688	свет но	1	1
2689	объяснению его	1	1
2690	видим как	1	1
2691	времени и	10	1
2692	ну так	1	1
2693	ли вы	1	1
2694	же время	9	1
2695	потому и	2	1
2696	что-нибудь другое	1	1
2697	известной степени	1	1
2698	еще никогда	1	1
2699	и окончательно	1	1
2700	ним в	1	1
2701	своем месте	1	1
2702	нем в	1	1
2703	потом только	1	1
2704	но именно	1	1
2705	на новое	2	1
2706	с нею	3	1
2707	ней самой	1	1
2708	зубами и	2	1
2709	видеть как	1	1
2710	такие которые	1	1
2711	оно должно	2	1
2712	слово и	1	1
2713	на губах	1	1
2714	этого сложного	1	1
2715	содержатся в	1	1
2716	отсюда становится	1	1
2717	в понимании	1	1
2718	месте в	1	1
2719	свете и	1	1
2720	будет в	2	1
2721	с него	2	1
2722	категория в	1	1
2723	не будучи	3	1
2724	исторических фактов	2	1
2725	связаны и	1	1
2726	не верит	1	1
2727	есть сказка	1	1
2728	формы как	1	1
2729	тогда мы	1	1
2730	одних и	1	1
2731	ли или	1	1
2732	не указывает	2	1
2733	в предмете	1	1
2734	короче говоря	1	1
2735	надо считать	2	1
2736	не доказывает	1	1
2737	стихий в	1	1
2738	не слыхал	1	1
2739	это особенно	1	1
2740	играет оно	1	1
2741	мифы как	1	1
2742	понятия мифа	4	1
2743	как сама	2	1
2744	говорят только	1	1
2745	этом отношении	2	1
2746	стать на	2	1
2747	искусству и	2	1
2748	ясным что	1	1
2749	для своего	3	1
2750	одну общую	1	1
2751	есть но	1	1
2752	указание на	1	1
2753	выше не	1	1
2754	с отсутствием	1	1
2755	понимания этого	1	1
2756	многих отношениях	1	1
2757	чем он	2	1
2758	наблюдение над	1	1
2759	ибо оно	2	1
2760	быть вполне	1	1
2761	и непосредственно	1	1
2762	когда оно	2	1
2763	только сам	1	1
2764	виду не	1	1
2765	и которая	1	1
2766	не больше	5	1
2767	раз навсегда	2	1
2768	он видел	1	1
2769	уже совершенно	1	1
2770	характер его	1	1
2771	между собою	3	1
2772	наконец даже	1	1
2773	в гоголевском	2	1
2774	такой вопрос	2	1
2775	живой и	4	1
2776	в новом	1	1
2777	лица не	2	1
2778	форма в	1	1
2779	миром и	1	1
2780	ему двери	1	1
2781	но где-то	1	1
2782	которые дает	1	1
2783	он а	1	1
2784	очень многие	1	1
2785	область где	1	1
2786	мыслили себе	1	1
2787	действует не	1	1
2788	значит в	1	1
2789	сказать и	1	1
2790	не говоря	1	1
2791	же может	2	1
2792	ко всему	3	1
2793	только к	2	1
2794	а к	1	1
2795	указывали на	1	1
2796	же ее	1	1
2797	имеют характер	1	1
2798	сопоставление с	1	1
2799	сам его	1	1
2800	дело уже	1	1
2801	верно только	1	1
2802	мы же	1	1
2803	которое уже	1	1
2804	с существом	1	1
2805	только она	1	1
2806	взят как	1	1
2807	не всякий	2	1
2808	мы его	1	1
2809	ведь и	1	1
2810	в искусстве	2	1
2811	некоторые важные	1	1
2812	быть как	1	1
2813	что действующие	1	1
2814	говоря о	2	1
2815	и ночи	1	1
2816	миф как	1	1
2817	сходны с	1	1
2818	не касается	1	1
2819	собственно говоря	5	1
2820	и всех	4	1
2821	другой форме	1	1
2822	эпохи и	1	1
2823	и принимает	1	1
2824	сопоставление и	1	1
2825	два различных	1	1
2826	без нее	2	1
2827	почему не	1	1
2828	не нуждается	9	1
2829	возможна и	1	1
2830	у первого	1	1
2831	них нет	2	1
2832	как несколько	1	1
2833	сказать я	1	1
2834	ветер или	1	1
2835	которое в	2	1
2836	тем чтобы	1	1
2837	отождествляется с	7	1
2838	в узком	2	1
2839	сердце и	1	1
2840	и женщина	1	1
2841	не привлекается	1	1
2842	не думаю	1	1
2843	связь что	1	1
2844	людей на	1	1
2845	чем та	1	1
2846	тех или	5	1
2847	нуждается в	6	1
2848	там души	1	1
2849	только сказать	1	1
2850	надо было	1	1
2851	и долго	1	1
2852	и объект	1	1
2853	число этих	1	1
2854	она действительно	1	1
2855	и совершенно	4	1
2856	души или	1	1
2857	уходила в	1	1
2858	а эти	1	1
