N	4gram	Tiupa_Narr	Analitik
1528	с еще не развившимся	1	1
1529	ср общеизвестные пришел увидел	1	1
1530	о том что бывает	1	1
1531	называемого чувства юмора умения	1	1
1532	уст в уста анекдот	1	1
1533	неоспоримый миропорядок где всякому	1	1
1534	представляет собой не что	1	1
1535	мира которая своей карнавальной	1	1
1536	в произведении и событие	1	1
1537	то нормативное приложение запечатленного	1	1
1538	сказание постулирует адресата занимающего	1	1
1539	что не отвечает представляется	1	1
1540	магической власти царя-жреца не	1	1
1541	риторика сказания это риторика	1	1
1542	степени зависим от диалогической	1	1
1543	характерно что несмотря на	1	1
1544	можно припоминая и примеряя	1	1
1545	диалогической анекдот равнодостойности сознаний	1	1
1546	неудача две другие компетенции	1	1
1547	пришел увидел победил или	1	1
1548	фаза символической смерти фаза	1	1
1549	и прежде всего к	1	1
1550	явственно солирует риторический предел	1	1
1551	установление новых межсубъектных связей	1	1
1552	противостоит событийности сказания и	1	1
1553	вымышленные но и невымышленные	1	1
1554	этом ряду выступает фаза	1	1
1555	общеизвестные пришел увидел победил	1	1
1556	строим свою речь нам	1	1
1557	и примеряя ее содержание	1	1
1558	мертвых умудрение приобретение знаний	1	1
1559	смыслов оно стремится к	1	1
1560	речь нам всегда предносится	1	1
1561	уровень его жизненной искушенности	1	1
1562	существенная зависимость анекдота не	1	1
1563	в уста анекдот как	1	1
1564	не претендуют на статус	1	1
1565	рассмотрении множества преданий о	1	1
1566	переход магической власти царя-жреца	1	1
1567	верифицируемым знанием верификация такого	1	1
1568	статус научной истины соответственно	1	1
1569	той или иной позицией	1	1
1570	мира моделируемой текстами соответствующего	1	1
1571	различал жанр как композиционно	1	1
1572	они трактовали не об	1	1
1573	верификация такого знания означала	1	1
1574	о беспрецедентных событиях общенародной	1	1
1575	знания даже будучи порой	1	1
1576	затворничества она может быть	1	1
1577	высказывания своего рода хоровое	1	1
1578	рождение сопровождается возвращением героя	1	1
1579	монолог в чистом виде	1	1
1580	качестве своего культурно-исторического субстрата	1	1
1581	до смертельного риска в	1	1
1582	беспрецедентных событиях общенародной сказание	1	1
1583	оцененном мире слово сказания	1	1
1584	коммуникативного события предносящееся целое	1	1
1585	все их основные параметры	1	1
1586	всегда имплицитно присутствующего в	1	1
1587	ее содержание к собственной	1	1
1588	аналогии с мировым древом	1	1
1589	здесь сводится к реализации	1	1
1590	сюжетных сами по себе	1	1
1591	выбирают а по своей	1	1
1592	риторическими пределами притчи выступают	1	1
1593	о поэтике здесь пока	1	1
1594	этом и сам текст	1	1
1595	персонажи не выбирают а	1	1
1596	инициация достигшего половой зрелости	1	1
1597	лексики например в значительной	1	1
1598	урока из сюжета притчи	1	1
1599	но и невымышленные анекдотические	1	1
1600	острота наизнанку глупость неуместность	1	1
1601	авторства выше она названа	1	1
1602	определенное в сущности застывшее	1	1
1603	и слушающих общим знанием	1	1
1604	на заключительной стадии инициации	1	1
1605	ролевого обезличенного словарного слова	1	1
1606	только ранней традиционной но	1	1
1607	хоровое слово общенародной хвалы	1	1
1608	по себе они таковыми	1	1
1609	необратимая в той мере	1	1
1610	в качестве бытийной компетенции	1	1
1611	модели умирающего и воскресающего	1	1
1612	художественной словесности представляются сказание	1	1
1613	словесное кощунство и непристойность	1	1
1614	человека есть уже необратимое	1	1
1615	обозначить как лиминальную пороговую	1	1
1616	свершают картина мира моделируемая	1	1
1617	недостоверностью отвергает извращает осмеивает	1	1
1618	свободным как к содержанию	1	1
1619	неприемлемо ни для рассказчика	1	1
1620	риторика императивного монологизированного слова	1	1
1621	необыкновенное в новелле есть	1	1
1622	ночной жанр посрамляющий умершее	1	1
1623	о котором рассказано в	1	1
1624	бытования опосредованной коммуникации вторичны	1	1
1625	авторские инвенции термин классической	1	1
1626	подробная характеристика персонажа выделяющая	1	1
1627	фазы способна решить предыстория	1	1
1628	предметно-тематическая и рецептивная установка	1	1
1629	способами высказывания письменные формы	1	1
1630	потому нейтральное к языку	1	1
1631	в форме индивидуального речевого	1	1
1632	говорящий здесь только исполнитель	1	1
1633	преображения здесь как и	1	1
1634	интонациями он оказывается уже	1	1
1635	свою родину чтобы воцариться	1	1
1636	есть предметно-смысловые нахождения или	1	1
1637	конвенции определяющие референтную компетенцию	1	1
1638	диалект культуры он предполагает	1	1
1639	нередко встречается в качестве	1	1
1640	бесконечно репродуцируемых не о	1	1
1641	жанровые зародыши тематические и	1	1
1642	не о беспрецедентных событиях	1	1
1643	событие самого рассказывания в	1	1
1644	тип высказывания реализующий некоторую	1	1
1645	частной анекдот жизни но	1	1
1646	в частности сказание постулирует	1	1
1647	половой зрелости человеческого существа	1	1
1648	предметно-смысловые нахождения или изобретения	1	1
1649	в частности такого рода	1	1
1650	практике может быть осуществлено	1	1
1651	фазой обособления помимо внешнего	1	1
1652	разнятся бытийными референтными компетенциями	1	1
1653	древо игравшее особую организующую	1	1
1654	не будет адекватным данному	1	1
1655	проходит стадию умудрения стадию	1	1
1656	разнородны говорить о поэтике	1	1
1657	соучастников притчевого дискурса случается	1	1
1658	не только вымышленные но	1	1
1659	рода существенно повышающим уровень	1	1
1660	приобщения к общенародной хвале	1	1
1661	события предносящееся целое дискурса	1	1
1662	зрелости человеческого существа приобретала	1	1
1663	анекдота это игра случая	1	1
1664	маски наконец существо рецептивной	1	1
1665	заключительной стадии инициации имеет	1	1
1666	не ценностно дистанцированной в	1	1
1667	преемственно воспроизводимой в культуре	1	1
1668	связей в конечном счете	1	1
1669	другие компетенции суть референтная	1	1
1670	сообщенному знанию как несомненно	1	1
1671	мира креативная компетенция жанра	1	1
1672	не такое слово анекдота	1	1
1673	представляется бахтинский подход к	1	1
1674	в наличии у него	1	1
1675	следует обозначить как лиминальную	1	1
1676	притчу в принципе можно	1	1
1677	может быть осуществлено только	1	1
1678	к однозначности и прежде	1	1
1679	бывает всегда тогда как	1	1
1680	и адресата высказывания феномен	1	1
1681	слушателей преодолевая их внутреннюю	1	1
1682	обычно неприемлемо ни для	1	1
1683	анекдота или притчи явственно	1	1
1684	это риторика ролевого обезличенного	1	1
1685	собой исторически продуктивный тип	1	1
1686	бахтинским параметрам предмета цели	1	1
1687	здесь действующие лица по	1	1
1688	мировое древо выступало залогом	1	1
1689	является своего рода механизмом	1	1
1690	такого знания означала бы	1	1
1691	освещении было проведено четкое	1	1
1692	родовых связей индивида фаза	1	1
1693	она может быть представлена	1	1
1694	постулирует со стороны адресата	1	1
1695	детях покидающих свою родину	1	1
1696	не признает никакого миропорядка	1	1
1697	традиционные для него концепты	1	1
1698	они бытуют как слухи	1	1
1699	закон собственно и составляющий	1	1
1700	с языком ставят перед	1	1
1701	репродуцируемых испытаний наконец четвертая	1	1
1702	говорящего иначе говоря жанр	1	1
1703	точнее всего было бы	1	1
1704	дискурса подобно тому как	1	1
1705	замысла говорящего или пишущего	1	1
1706	сказать что жанр это	1	1
1707	в себя томлением разочарованием	1	1
1708	и в тэрнера следует	1	1
1709	с другой паремия до	1	1
1710	анекдот как бы не	1	1
1711	событиях общенародной сказание или	1	1
1712	и передачи этого знания	1	1
1713	а не трех как	1	1
1714	установившейся в этнографии терминологией	1	1
1715	есть непосредственно коммуникативными способами	1	1
1716	бахтин может ощущаться завершенная	1	1
1717	к месту своих прежних	1	1
1718	коммуникацию не будет адекватным	1	1
1719	поразительно и быть может	1	1
1720	соответствующего жанра сказание моделирует	1	1
1721	ценностно дистанцированной в сказании	1	1
1722	мира и круговорот жизни	1	1
1723	адресата авторские инвенции термин	1	1
1724	царем и ставшего мужем	1	1
1725	их бытования опосредованной коммуникации	1	1
1726	может быть представлена избранничеством	1	1
1727	притчи не предполагается ни	1	1
1728	или хотя бы достаточно	1	1
1729	они разнятся бытийными референтными	1	1
1730	того же анекдота обычно	1	1
1731	обязательно сообщает нечто смешное	1	1
1732	которой притча редуцируется в	1	1
1733	из уст в уста	1	1
1734	случае элиминирования из нее	1	1
1735	передаваемость из уст в	1	1
1736	достигшего половой зрелости человеческого	1	1
1737	архаическая фабула практически неотличимая	1	1
1738	другой паремия до которой	1	1
1739	ролевую картину мира это	1	1
1740	до адресата авторские инвенции	1	1
1741	жизни оно исключало необратимость	1	1
1742	нами не как объекты	1	1
1743	убеждения организующего учительный дискурс	1	1
1744	условностей организации текста позволяющую	1	1
1745	резко отличается в этом	1	1
1746	речевого целого его завершения	1	1
1747	смертельного риска в частности	1	1
1748	типы устного диалога и	1	1
1749	достойна сказания отведена определенная	1	1
1750	в себе не заключает	1	1
1751	б.о корман адресата концепт	1	1
1752	нарушение табу дозволенное посрамление	1	1
1753	одной стороны проповедь где	1	1
1754	актанта здесь сводится к	1	1
1755	или а все-таки она	1	1
1756	наличие так называемого чувства	1	1
1757	же анекдота обычно неприемлемо	1	1
1758	из четырех а не	1	1
1759	роль судьба или долг	1	1
1760	том что бывает всегда	1	1
1761	мечтательностью вообще жизненной позицией	1	1
1762	жанры как формы построения	1	1
1763	значительной степени зависим от	1	1
1764	не всегда эксплицированного в	1	1
1765	а ван геннепа и	1	1
1766	ценностной однозначности > в	1	1
1767	воскресающей весной растительностью мировое	1	1
1768	частности поиска побега погони	1	1
1769	общения объединяющая субъекта и	1	1
1770	слова говорящий здесь только	1	1
1771	герой волшебной сказки как	1	1
1772	статуса героя статуса внешнего	1	1
1773	чужой смерти и эта	1	1
1774	на какие-то вопросы то	1	1
1775	лишь одну из модификаций	1	1
1776	событие о котором рассказано	1	1
1777	как и на заключительной	1	1
1778	и непристойность необыкновенное в	1	1
1779	в тексте но всегда	1	1
1780	приложение запечатленного в притче	1	1
1781	построения речевого целого его	1	1
1782	стабильно дифференцированном и оцененном	1	1
1783	зиме но воскресающей весной	1	1
1784	ориентировано на непосредственную ответную	1	1
1785	уже необратимое превращение юноши	1	1
1786	до которой притча редуцируется	1	1
1787	предносящееся целое дискурса то	1	1
1788	целого кто говорит и	1	1
