N	2gram	Vygotskiy_	Dialekti
2497	что из	1	1
2498	происходит от	1	1
2499	их как	1	1
2500	признать что	1	1
2501	судить об	1	1
2502	как совершенно	5	1
2503	для эстетики	2	1
2504	этой теории	8	1
2505	зависимость от	2	1
2506	мысли об	1	1
2507	ровно столько	5	1
2508	всех времен	1	1
2509	что поскольку	2	1
2510	не хотел	1	1
2511	допустить что	2	1
2512	показывает как	3	1
2513	не без	1	1
2514	же природы	1	1
2515	а самый	1	1
2516	явление в	1	1
2517	и назначение	1	1
2518	которой можно	1	1
2519	такого толкования	1	1
2520	наконец что	1	1
2521	вот ее	1	1
2522	и сделать	1	1
2523	все больше	2	1
2524	как систему	1	1
2525	целей и	1	1
2526	на других	1	1
2527	должен бы	1	1
2528	в эстетической	2	1
2529	предмет его	1	1
2530	два совершенно	1	1
2531	свести к	1	1
2532	различие в	1	1
2533	чтобы создать	2	1
2534	самому существу	4	1
2535	себе слово	1	1
2536	только кажется	1	1
2537	принадлежала к	1	1
2538	может показаться	2	1
2539	а можно	1	1
2540	в эмпирической	1	1
2541	тем чтобы	2	1
2542	с действием	1	1
2543	его форму	4	1
2544	науки как	2	1
2545	с последней	1	1
2546	нужно отнести	1	1
2547	тех которые	1	1
2548	том случае	3	1
2549	его формальной	1	1
2550	и тонки	1	1
2551	включает в	1	1
2552	принципы и	1	1
2553	идея с	1	1
2554	на всем	1	1
2555	черный цвет	1	1
2556	человек не	1	1
2557	это в	4	1
2558	само собой	1	1
2559	если на	1	1
2560	то все	2	1
2561	как изображение	1	1
2562	ничего подобного	1	1
2563	как наоборот	1	1
2564	они утверждают	1	1
2565	с фактами	3	1
2566	могут появиться	1	1
2567	в мышлении	2	1
2568	и обратно	1	1
2569	ни разу	1	1
2570	исследования так	1	1
2571	хотя они	1	1
2572	которой мы	2	1
2573	образа от	1	1
2574	именно заключается	1	1
2575	в руках	2	1
2576	к идее	2	1
2577	без помощи	1	1
2578	сама себе	1	1
2579	времени по	1	1
