N	2gram	Losev_Prob	Psycholo
2496	трудом и	1	1
2497	всякий художественный	1	1
2498	оказывается на	1	1
2499	цветах но	1	1
2500	случае нельзя	1	1
2501	легче и	1	1
2502	уже видели	1	1
2503	можно даже	1	1
2504	сборнике басен	1	1
2505	и подлинное	1	1
2506	трагедии нет	2	1
2507	в сравнении	4	1
2508	эстетических переживаний	1	1
2509	в припадке	1	1
2510	представлен в	1	1
2511	работ в	1	1
2512	счете и	1	1
2513	них же	1	1
2514	современный исследователь	1	1
2515	нас если	1	1
2516	творчества она	1	1
2517	в большинстве	1	1
2518	всех форм	1	1
2519	и нуждается	1	1
2520	поэтому не	1	1
2521	который с	1	1
2522	борется с	2	1
2523	другое произведение	1	1
2524	новую трагедию	1	1
2525	цели как	1	1
2526	добавление к	1	1
2527	бы иметь	1	1
2528	демоном и	1	1
2529	работах по	1	1
2530	и бессмысленным	1	1
2531	его тела	1	1
2532	относится только	1	1
2533	в борьбу	1	1
2534	но лишь	1	1
2535	своей повести	1	1
2536	людей как	1	1
2537	свою роль	1	1
2538	сейчас мы	1	1
2539	страстей и	3	1
2540	о своем	2	1
2541	что дано	1	1
2542	трагедии так	1	1
2543	выходит на	1	1
2544	в сновидениях	1	1
2545	мировой литературе	1	1
2546	мире с	1	1
2547	в древности	2	1
2548	и гете	1	1
2549	в человека	3	1
2550	это сделал	2	1
2551	сердце в	1	1
2552	к науке	1	1
2553	и многих	1	1
2554	они оказываются	1	1
2555	свой шаг	1	1
2556	правды и	1	1
2557	л толстой	1	1
2558	последней в	1	1
2559	совсем другое	2	1
2560	и смелость	1	1
2561	но оказывается	2	1
2562	заключительными словами	1	1
2563	художественным творчеством	1	1
2564	в романах	2	1
2565	месте в	2	1
2566	будет мысль	1	1
2567	плывет по	1	1
2568	вечной и	1	1
2569	является уже	1	1
2570	все с	1	1
2571	чего состоит	1	1
2572	хотели бы	3	1
2573	толстой в	1	1
2574	а об	1	1
2575	на дерево	1	1
2576	чуть ли	1	1
2577	людей не	3	1
2578	он смотрит	1	1
2579	два других	2	1
2580	которые заставили	1	1
2581	этот мотив	4	1
2582	может найти	1	1
2583	не указывает	1	1
2584	поэтому что	1	1
2585	этот термин	1	1
2586	людей от	1	1
2587	даже когда	1	1
2588	однако исследование	1	1
2589	ему в	3	1
2590	в коем	3	1
2591	ни с	4	1
2592	свидетельствует о	4	1
2593	русского символизма	1	1
2594	том числе	2	1
2595	наглядно дана	1	1
2596	хочет вызвать	1	1
2597	и всеобщей	2	1
2598	как сама	1	1
2599	и рвутся	1	1
2600	что вызывает	1	1
2601	к очень	1	1
2602	будет ли	1	1
2603	находим и	2	1
2604	день и	1	1
2605	ты их	1	1
2606	которое создает	1	1
2607	о герое	1	1
2608	и страшной	2	1
2609	совершенно новое	1	1
2610	находили в	2	1
2611	не принимает	1	1
2612	в г	1	1
2613	гармонии и	1	1
2614	создает мир	1	1
2615	истории искусства	1	1
2616	всяком художественном	1	1
2617	можно установить	1	1
2618	что к	1	1
2619	человека это	1	1
2620	начала в	1	1
2621	то сюда	1	1
2622	своей воле	1	1
2623	самые разнообразные	1	1
2624	у толстого	1	1
2625	ожидать в	1	1
2626	нет ему	1	1
2627	больше как	1	1
2628	свет и	1	1
2629	течение которой	1	1
2630	с где	1	1
2631	что перед	2	1
2632	и творил	1	1
2633	поведения и	1	1
2634	говорить об	1	1
2635	страха и	2	1
2636	они сознательно	1	1
2637	является не	2	1
2638	а люди	1	1
2639	мира и	5	1
2640	некоторые намеки	1	1
2641	в новом	1	1
2642	мысль об	1	1
2643	не стал	1	1
2644	из разных	2	1
2645	то можно	1	1
2646	единство и	1	1
2647	его же	1	1
2648	при изучении	1	1
2649	он а	1	1
2650	за его	2	1
2651	мы к	1	1
2652	зная что	1	1
2653	с одного	1	1
2654	не забыл	1	1
2655	значит в	1	1
2656	нам хотелось	3	1
2657	не говоря	2	1
2658	еще до	2	1
2659	смысле то	1	1
2660	можно очень	1	1
2661	часто бывает	1	1
2662	самый обыкновенный	2	1
2663	такую же	2	1
2664	тут и	4	1
2665	там мы	1	1
2666	которая может	1	1
2667	выше что	1	1
2668	встречается с	1	1
2669	по воздуху	1	1
2670	и почти	1	1
2671	церкви и	1	1
2672	очень близко	1	1
2673	и критики	1	1
2674	работу и	1	1
2675	более общего	1	1
2676	они сказали	1	1
2677	не находит	2	1
2678	я вас	2	1
2679	здесь при	1	1
2680	длинный ряд	1	1
2681	уже у	6	1
2682	бы одно	1	1
2683	которое указывает	1	1
2684	который тоже	2	1
2685	очень редко	1	1
2686	сознание в	1	1
2687	земли и	2	1
2688	она записана	1	1
2689	этого образа	1	1
2690	не станет	1	1
2691	которая тоже	1	1
2692	литературе мы	2	1
2693	всей его	1	1
2694	и создавал	1	1
2695	еще на	1	1
2696	которая казалось	1	1
2697	сравнение с	1	1
2698	составлен из	1	1
2699	и сильнее	1	1
2700	него и	2	1
2701	в трудах	1	1
2702	и понимают	1	1
2703	данных чтобы	1	1
2704	жил в	2	1
2705	что другие	1	1
2706	остается на	2	1
2707	только по	2	1
2708	то туда	1	1
2709	мир именно	1	1
2710	что хотел	1	1
2711	же можно	1	1
2712	их можно	1	1
2713	в трагедиях	1	1
2714	как этот	1	1
2715	эти образы	1	1
2716	виде когда	1	1
2717	отношении не	2	1
2718	об этой	2	1
2719	а жизнь	1	1
2720	в создании	1	1
2721	дел и	1	1
2722	в эти	1	1
2723	будущей жизни	1	1
2724	она действительно	1	1
2725	образом доказывает	1	1
2726	форме и	1	1
2727	бы всю	1	1
