N	2gram	Vygotskiy_	Istorich
2497	параллельно с	1	1
2498	по обычаю	1	1
2499	противоречие в	1	1
2500	насколько она	1	1
2501	а со	1	1
2502	вопросе о	1	1
2503	и культурной	1	1
2504	по поводу	6	1
2505	с середины	1	1
2506	находимые в	1	1
2507	к убийству	2	1
2508	что великое	1	1
2509	том месте	1	1
2510	какой именно	1	1
2511	что жизнь	1	1
2512	на втором	1	1
2513	дает возможность	1	1
2514	смысле как	1	1
2515	в заключение	1	1
2516	что сказано	1	1
2517	один мог	1	1
2518	гораздо более	3	1
2519	части но	1	1
2520	этого и	1	1
2521	стороны для	1	1
2522	помощи этого	1	1
2523	чувства эти	1	1
2524	на протяжении	2	1
2525	ниже и	1	1
2526	она уклоняется	1	1
2527	которое он	2	1
2528	из исторической	1	1
2529	стоит перед	1	1
2530	не принадлежит	1	1
2531	его частей	1	1
2532	знали что	1	1
2533	зверем то	1	1
2534	обратить внимание	2	1
2535	смысле в	1	1
2536	том не	1	1
2537	действительную настоящую	1	1
2538	узком смысле	1	1
2539	значение которое	1	1
2540	совершенно необходимо	1	1
2541	и указывает	1	1
2542	полового чувства	1	1
2543	выше о	1	1
2544	легко можем	1	1
2545	о ком	1	1
2546	две линии	2	1
2547	сравниваема с	1	1
2548	и небесного	1	1
2549	не была	1	1
2550	не их	1	1
2551	чем эта	1	1
2552	ли мы	3	1
2553	но совершенно	3	1
2554	ему свое	1	1
2555	преимущественно на	1	1
2556	но один	1	1
2557	в глубокую	1	1
2558	бы одного	1	1
2559	начал с	1	1
2560	он берет	1	1
2561	или мы	1	1
2562	но ведь	2	1
2563	для понимания	3	1
2564	о которой	1	1
2565	в открытое	1	1
2566	нас важно	1	1
2567	вниз как	1	1
2568	разрешение его	1	1
2569	в легенде	2	1
2570	из четырех	2	1
2571	найдем достаточно	1	1
2572	ради него	1	1
2573	противоположность в	1	1
2574	именно эту	1	1
2575	и жизнь	2	1
2576	вот на	1	1
2577	только начало	1	1
2578	его значение	2	1
2579	достигает своего	2	1
2580	совершенно прав	9	1
2581	наконец достиг	1	1
2582	выше если	1	1
2583	вопроса о	2	1
2584	не был	1	1
2585	привести и	1	1
2586	очень легко	6	1
2587	на которую	1	1
2588	совершенно другой	2	1
2589	которая является	1	1
2590	в уста	3	1
2591	находит свое	2	1
2592	бы к	1	1
2593	что отношения	1	1
2594	для создания	1	1
2595	никакой другой	2	1
2596	он применяет	1	1
2597	однако сказать	1	1
2598	которые ссылается	1	1
2599	другой характер	1	1
2600	составных частей	1	1
2601	что сущность	1	1
2602	его жена	1	1
2603	действия в	2	1
2604	мысль и	2	1
2605	в нечто	1	1
2606	согласуется с	2	1
2607	будем иметь	3	1
2608	взглянуть на	3	1
2609	что утверждение	1	1
2610	действующих лиц	9	1
2611	явление то	1	1
2612	искусство и	4	1
2613	не приходится	1	1
2614	которое как	2	1
2615	для человека	1	1
2616	но только	3	1
2617	такое что	3	1
2618	бы уже	1	1
2619	этом смысле	4	1
2620	короткого замыкания	1	1
2621	дальше мы	1	1
2622	какой мере	1	1
2623	легко показать	5	1
2624	и выше	1	1
2625	тех элементов	1	1
2626	противоположность и	1	1
2627	как известно	1	1
2628	смысла и	1	1
2629	я в	1	1
2630	этого нужно	1	1
2631	других видов	1	1
2632	держится на	1	1
2633	оно еще	1	1
2634	примеров из	1	1
2635	и никогда	1	1
2636	чрезвычайно важный	1	1
2637	и следует	1	1
2638	говорят и	1	1
2639	человека то	1	1
2640	над ней	1	1
2641	которое мы	3	1
2642	с вами	1	1
2643	что может	2	1
2644	стоит только	7	1
2645	этого уже	1	1
2646	в первой	1	1
2647	над человеком	1	1
2648	настолько очевидно	1	1
2649	действительно в	1	1
2650	и непонятной	1	1
2651	не свойственно	2	1
2652	значило бы	1	1
2653	из сопоставления	1	1
2654	достаточно точно	1	1
2655	момент который	1	1
2656	ни одно	1	1
2657	есть одна	2	1
2658	за себя	1	1
2659	или иного	1	1
2660	существует связь	1	1
2661	такого мнения	1	1
2662	нет не	1	1
2663	сказали что	1	1
2664	чтобы унести	1	1
2665	и нельзя	1	1
2666	ней все	1	1
2667	близко подходит	1	1
2668	эта женщина	1	1
2669	свое особое	1	1
2670	иметь случай	3	1
2671	к такому	3	1
2672	нас те	1	1
2673	этой проблемы	1	1
2674	же мотив	1	1
2675	характера а	1	1
2676	то есть	16	1
2677	но за	1	1
2678	иллюстрацию к	1	1
2679	эта проверка	1	1
2680	над стихией	1	1
2681	от этой	3	1
2682	утверждает что	6	1
2683	как говорят	1	1
2684	первых же	1	1
2685	же два	1	1
2686	уже это	1	1
2687	поэтому она	1	1
2688	это есть	3	1
2689	же были	1	1
2690	бы при	1	1
2691	единство между	1	1
2692	совершенно новом	1	1
2693	такой силой	2	1
2694	только они	1	1
2695	другое что	1	1
2696	поэтому и	1	1
2697	широкое и	1	1
2698	двух сторон	1	1
2699	объединяет в	1	1
2700	в моем	1	1
2701	быть отнесены	1	1
2702	совершенно явно	2	1
2703	заключается в	13	1
2704	любовь и	1	1
2705	какой связи	1	1
2706	увеличить число	1	1
2707	становится уже	1	1
2708	есть некоторая	1	1
2709	и силой	2	1
2710	еще хуже	1	1
2711	толстым в	2	1
2712	работе с	1	1
2713	из тех	1	1
2714	социальное значение	1	1
2715	может стать	1	1
2716	существует между	7	1
2717	нам возможность	1	1
2718	хуже обстоит	1	1
2719	которого является	1	1
2720	и отдельных	1	1
2721	быть выделена	1	1
2722	играть не	1	1
2723	вот пример	1	1
2724	нас все	1	1
2725	камень и	1	1
2726	самых разных	1	1
2727	в следующей	1	1
2728	которая не	1	1
2729	оно составляет	1	1
2730	он рожден	1	1
2731	убит и	1	1
2732	их видит	1	1
2733	из области	1	1
2734	они по	1	1
2735	двух типов	1	1
2736	что искусство	11	1
2737	в молчании	1	1
2738	случае даже	1	1
2739	не является	3	1
2740	важный для	1	1
2741	не особенно	1	1
2742	и легче	1	1
2743	его содержания	1	1
2744	отношение как	1	1
2745	чем то	1	1
2746	подходит под	1	1
2747	бы возразить	1	1
2748	что самое	6	1
2749	души говорит	1	1
2750	новый момент	1	1
2751	стоят они	1	1
2752	за которого	1	1
2753	он исходит	2	1
2754	не до	1	1
2755	должны перейти	1	1
2756	сейчас мы	1	1
2757	что-то другое	1	1
2758	ввысь и	1	1
2759	она обставлена	1	1
2760	и два	2	1
2761	его герою	1	1
2762	вполне ясным	1	1
2763	этим явлениям	1	1
2764	что многие	1	1
2765	нет она	1	1
2766	в известном	2	1
2767	и наша	1	1
2768	нет никакой	2	1
2769	с молитвой	1	1
2770	по-видимому заключается	1	1
2771	борьбу и	2	1
2772	видим как	1	1
2773	времени и	5	1
2774	что существуют	1	1
2775	принимают в	1	1
2776	преследуют и	1	1
2777	же время	2	1
2778	цели и	1	1
2779	черная лошадь	1	1
2780	с мечом	1	1
2781	и легенды	1	1
2782	известной степени	1	1
2783	а путем	1	1
2784	чаще это	1	1
2785	к созданию	1	1
2786	случае из	1	1
2787	то для	1	1
2788	нет больше	1	1
2789	совершается не	1	1
2790	раза и	1	1
2791	виде и	2	1
2792	эти категории	1	1
2793	но именно	1	1
2794	когда говорит	14	1
2795	почему бы	1	1
2796	всегда на	1	1
2797	характера и	8	1
2798	мы часто	1	1
2799	цель к	1	1
2800	это кажется	2	1
2801	что указывает	1	1
2802	такими какими	1	1
2803	выражение их	1	1
2804	он заставляет	4	1
2805	при каких	1	1
2806	в избу	1	1
2807	в понимании	2	1
2808	месте в	1	1
2809	категории и	1	1
2810	будет в	1	1
2811	различны но	1	1
2812	но которые	2	1
2813	можем поставить	1	1
2814	дальнейшего развития	1	1
2815	этой формулы	1	1
2816	толстой в	1	1
2817	формы как	1	1
2818	тогда мы	1	1
2819	образы и	1	1
2820	малое вознаграждение	1	1
2821	образом для	2	1
2822	нет речи	2	1
2823	из камня	1	1
2824	вдруг совершенно	1	1
2825	однако исследование	1	1
2826	стороны мы	3	1
2827	это изменение	1	1
2828	наблюдение что	1	1
2829	целью вызвать	1	1
2830	этого она	1	1
2831	раз из	1	1
2832	в первый	1	1
2833	на гибель	1	1
2834	это особенно	1	1
2835	который бы	1	1
2836	состоящий в	1	1
2837	а вместо	1	1
2838	уклоняется от	2	1
2839	этом отношении	3	1
2840	для своего	2	1
2841	день и	1	1
2842	чтобы выразить	1	1
2843	никакого дела	1	1
2844	и одна	1	1
2845	и точно	1	1
2846	узнаем что	1	1
2847	указание на	1	1
2848	из своих	1	1
2849	что каждый	1	1
2850	ним стоит	1	1
2851	чем он	1	1
2852	как механическое	1	1
2853	сказано только	1	1
2854	и представления	1	1
2855	его объеме	1	1
2856	не любит	1	1
2857	материал как	1	1
2858	указывает и	1	1
2859	своей воле	1	1
2860	основано на	2	1
2861	и которая	1	1
2862	не больше	3	1
2863	же чем	1	1
2864	сына за	1	1
2865	на дальнейшее	1	1
2866	привела его	1	1
2867	он видел	1	1
2868	достаточно сослаться	1	1
2869	уже совершенно	4	1
2870	перед смертью	1	1
2871	что совсем	1	1
2872	между собою	1	1
2873	с кладбища	1	1
2874	замечательно что	2	1
2875	в поэтике	1	1
2876	что перед	1	1
2877	не имеющего	2	1
2878	он бы	1	1
2879	попасть туда	1	1
2880	последнее время	1	1
2881	уходят и	1	1
2882	для которого	1	1
2883	чего в	1	1
2884	он а	1	1
2885	несколько типичных	1	1
2886	говорили выше	2	1
2887	очень многие	1	1
2888	за этой	1	1
2889	он вспоминает	1	1
2890	чтобы сделать	2	1
2891	два случая	1	1
2892	не говоря	1	1
2893	ко всему	1	1
2894	ясно все	1	1
2895	он указывает	3	1
2896	в грубой	1	1
2897	с областью	1	1
2898	сама природа	1	1
2899	том случае	1	1
2900	только к	1	1
2901	указывали на	1	1
2902	преимущественно в	2	1
2903	до тех	2	1
2904	узнает о	3	1
2905	этом имении	1	1
2906	переходе от	1	1
2907	гораздо меньше	1	1
2908	страх и	3	1
2909	мы ищем	1	1
2910	чтобы было	1	1
2911	животных то	1	1
2912	действует совершенно	1	1
2913	какими их	1	1
2914	на несчастную	1	1
2915	подчеркнуто что	2	1
2916	как фактор	1	1
2917	вся жизнь	1	1
2918	только она	1	1
2919	но столь	1	1
2920	только предположить	1	1
2921	мы его	1	1
2922	ведь и	1	1
2923	есть как	2	1
2924	в искусстве	12	1
2925	исследования в	1	1
2926	легко вскрыть	1	1
2927	огромная роль	1	1
2928	другим и	1	1
2929	и уносят	1	1
2930	толстой не	2	1
2931	быть как	1	1
2932	что действующие	1	1
2933	говоря о	1	1
2934	имеет свое	1	1
2935	кругом и	1	1
2936	этот характер	2	1
2937	всему тому	1	1
2938	одна она	1	1
2939	новое что	1	1
2940	было указано	1	1
2941	первые два	1	1
2942	и всех	1	1
2943	читатель не	2	1
2944	чем является	1	1
2945	скажем что	1	1
2946	мотивов и	1	1
2947	функций которые	1	1
2948	котором говорит	4	1
2949	кровь не	1	1
2950	допустить что	3	1
2951	стало ясно	1	1
2952	быть всегда	1	1
2953	герой тоже	1	1
2954	где эта	1	1
2955	страх за	2	1
2956	тексте мы	1	1
2957	в высшей	1	1
2958	и значения	1	1
2959	которое в	2	1
2960	ему с	1	1
2961	в узком	1	1
2962	по моему	2	1
2963	меч в	1	1
2964	виду то	1	1
2965	говорят все	1	1
2966	убил его	1	1
2967	как игра	1	1
2968	мы слышим	1	1
2969	же нельзя	1	1
2970	и неожиданно	1	1
2971	людей его	1	1
2972	нуждается в	3	1
2973	надо было	2	1
2974	та огромная	1	1
2975	сделать их	1	1
2976	отдельном случае	1	1
2977	просит его	1	1
2978	и совершенно	8	1
2979	он полон	1	1
2980	применительно к	1	1
2981	что данное	1	1
2982	почему эта	1	1
2983	а эти	1	1
2984	здесь этот	1	1
