N	2gram	Vygotskiy_	FransuaR
2478	невозможным и	1	1
2479	который с	2	1
2480	вообще а	1	1
2481	первая и	1	1
2482	не имеют	4	1
2483	чего она	1	1
2484	интересующих нас	1	1
2485	смешаны в	1	1
2486	пока они	1	1
2487	то и	2	1
2488	этого материала	1	1
2489	сознание и	2	1
2490	стало возможным	1	1
2491	если можно	1	1
2492	и другой	2	1
2493	соответствие между	1	1
2494	речи не	4	1
2495	зависимости от	3	1
2496	ими в	1	1
2497	перевести ее	1	1
2498	самым он	1	1
2499	жизнь с	1	1
2500	находящихся в	2	1
2501	в раннем	1	1
2502	из сферы	1	1
2503	этим словом	1	1
2504	человека смысле	1	1
2505	вещей как	1	1
2506	из сильнейших	1	1
2507	в максимальной	1	1
2508	все кругом	1	1
2509	мы хотим	1	1
2510	имеют свое	1	1
2511	ему надо	1	1
2512	почти одновременно	1	1
2513	свете которых	1	1
2514	даже еще	1	1
2515	а во	1	1
2516	плоскости и	1	1
2517	письме он	1	1
2518	прямой линии	1	1
2519	с различными	1	1
2520	потому и	4	1
2521	это сделал	1	1
2522	различные предметы	3	1
2523	это разделение	1	1
2524	о языке	1	1
2525	на более	1	1
2526	в точности	1	1
2527	непосредственно из	1	1
2528	видим в	2	1
2529	же слова	1	1
2530	существующего в	1	1
2531	ответа на	1	1
2532	виде и	1	1
2533	к целому	3	1
2534	старых и	1	1
2535	в противоречии	1	1
2536	бы говорит	1	1
2537	в сознании	5	1
2538	в теоретическом	1	1
2539	логических связей	1	1
2540	содержатся в	1	1
2541	что вместе	2	1
2542	и важный	1	1
2543	этого же	1	1
2544	на примерах	1	1
2545	но оказывается	1	1
2546	подтвердят это	1	1
2547	возникнуть как	1	1
2548	слово почти	1	1
2549	неоднократно ссылаться	1	1
2550	при определенной	1	1
2551	сколько на	1	1
2552	предназначенные для	1	1
2553	к правильному	1	1
2554	представления и	2	1
2555	чуть ли	1	1
2556	речь это	1	1
2557	высшей степени	3	1
2558	нас интересуют	1	1
2559	при решении	5	1
2560	идти впереди	1	1
2561	к исходному	1	1
2562	которая их	1	1
2563	поэтому что	1	1
2564	в гораздо	1	1
2565	проявляются и	1	1
2566	известные нам	2	1
2567	в прямом	1	1
2568	этой области	3	1
2569	она так	1	1
2570	всю последующую	1	1
2571	свою логику	3	1
2572	обратиться к	2	1
2573	сколько в	1	1
2574	этого у	1	1
2575	связи между	1	1
2576	это типичное	1	1
2577	оно само	1	1
2578	он занимался	1	1
2579	он даже	1	1
2580	это верно	2	1
2581	следует однако	1	1
2582	он владеет	1	1
2583	с самыми	1	1
2584	в преодолении	1	1
2585	в полном	1	1
2586	с той	1	1
2587	возможным только	1	1
2588	впадает в	1	1
2589	на одной	1	1
2590	этим именем	1	1
2591	ценность в	1	1
2592	слова не	2	1
2593	речи по	1	1
2594	памяти в	1	1
2595	без этого	1	1
2596	эта речь	1	1
2597	еще большим	1	1
2598	просто как	1	1
2599	подтверждается и	1	1
2600	гораздо большей	1	1
2601	существенные моменты	1	1
2602	ибо как	1	1
2603	и понятиями	1	1
2604	его возрождение	1	1
2605	частные и	1	1
2606	а то	1	1
2607	сознания но	1	1
2608	были как	1	1
2609	применимо к	1	1
2610	отношении не	1	1
2611	случаях когда	1	1
2612	по смыслу	3	1
2613	показывает не	1	1
2614	и формам	1	1
2615	только тому	2	1
2616	ли не	2	1
2617	тех которые	1	1
2618	им как	1	1
2619	из системы	3	1
2620	конца его	1	1
2621	в воображении	1	1
2622	для постороннего	1	1
2623	совершенно аналогично	1	1
2624	свет на	1	1
2625	путь к	1	1
2626	его же	2	1
2627	которые дает	1	1
2628	работы над	2	1
2629	которые имели	2	1
2630	двух моментах	1	1
2631	представляется как	1	1
2632	с какими	1	1
2633	он прежде	1	1
2634	чтобы сделать	2	1
2635	как слово	1	1
2636	основанной на	1	1
2637	речи поэтому	1	1
2638	и тех	1	1
2639	обычно в	1	1
2640	словом в	1	1
2641	мышления как	2	1
2642	определения этих	1	1
2643	не совпадают	3	1
2644	по которому	1	1
2645	оно в	1	1
2646	самим себе	1	1
2647	заставляют нас	1	1
2648	построена и	1	1
2649	приводят к	4	1
2650	для изучения	1	1
2651	предметом нашего	1	1
2652	человека все	1	1
2653	автора к	1	1
2654	как уже	5	1
2655	и между	7	1
2656	он объясняет	1	1
2657	он выступает	1	1
2658	иным способом	1	1
2659	в отношениях	1	1
2660	через которые	2	1
2661	так было	1	1
2662	всей истории	1	1
2663	новой для	1	1
2664	и во-вторых	1	1
2665	того мнения	1	1
2666	он однако	1	1
2667	удовлетворить нас	1	1
2668	нужно было	1	1
2669	абсолютно не	1	1
2670	гуманитарных наук	1	1
2671	отношений между	4	1
2672	которые предлагает	1	1
2673	грамматике и	1	1
2674	останавливаться на	1	1
2675	а этот	2	1
2676	если взять	1	1
2677	развивается в	1	1
2678	функций которые	2	1
2679	этот способ	1	1
2680	как их	1	1
2681	вообще все	1	1
2682	этого метода	1	1
2683	само по	2	1
2684	степени к	1	1
2685	и конкретные	1	1
2686	все содержание	1	1
2687	только по	4	1
2688	этом и	2	1
2689	даже для	2	1
2690	нога в	1	1
2691	в высшей	3	1
2692	три таких	1	1
2693	с памятью	1	1
2694	которыми он	2	1
2695	те что	1	1
2696	которого является	2	1
2697	тем чтобы	1	1
2698	них с	1	1
2699	нет как	1	1
2700	всегда оказывается	1	1
2701	имеют в	1	1
2702	правильной постановки	1	1
2703	видит только	1	1
2704	конца она	1	1
2705	о понимании	1	1
2706	можно так	1	1
2707	они сохраняют	1	1
2708	отдельные изолированные	1	1
2709	системы в	3	1
2710	лучшем случае	4	1
2711	этого мнения	1	1
2712	до такого	1	1
2713	по нашему	1	1
2714	части этого	1	1
