N	2gram	Vygotskiy_	Myslijsy
2491	то значение	1	1
2492	дело вовсе	1	1
2493	то язык	1	1
2494	не делать	1	1
2495	самой своей	1	1
2496	к совершению	1	1
2497	очень часто	2	1
2498	своей цели	2	1
2499	двух направлений	1	1
2500	первоначальное свойство	1	1
2501	разным случаям	1	1
2502	и которая	4	1
2503	в зависимость	1	1
2504	это видно	1	1
2505	благодаря этому	2	1
2506	этом и	1	1
2507	совершенно иначе	2	1
2508	в порядке	4	1
2509	в людях	1	1
2510	ничего если	1	1
2511	какою она	1	1
2512	быть похож	1	1
2513	его определение	1	1
2514	мы указали	1	1
2515	человека это	1	1
2516	каким выражается	1	1
2517	с действием	1	1
2518	покоится на	1	1
2519	говорить на	1	1
2520	в уме	1	1
2521	по величине	1	1
2522	и отношений	1	1
2523	какой же	1	1
2524	об этой	1	1
2525	очень трудно	2	1
2526	применить к	1	1
2527	действительность дает	1	1
2528	случае то	1	1
2529	эти два	4	1
2530	не сумеет	1	1
2531	надо было	3	1
2532	которая имеет	1	1
2533	которых не	1	1
2534	с задачами	1	1
2535	она действительно	1	1
2536	он с	2	1
2537	смысл что	1	1
2538	поэмы и	2	1
2539	начинает с	3	1
2540	как надо	1	1
2541	самая сущность	1	1
2542	в руках	1	1
2543	как воздух	1	1
2544	здесь видим	1	1
2545	себе больше	1	1
