N	2gram	Vygotskiy_	Problema
2481	благодаря тому	2	1
2482	для новой	1	1
2483	его значение	2	1
2484	нашего размышления	1	1
2485	тезис что	1	1
2486	случае становится	1	1
2487	самой себе	1	1
2488	обращать внимание	1	1
2489	чисел как	1	1
2490	к частному	2	1
2491	образом с	1	1
2492	выражение в	6	1
2493	должны сделать	3	1
2494	и существование	1	1
2495	слово во	1	1
2496	сказать с	1	1
2497	другу и	2	1
2498	его развития	1	1
2499	проявляется не	2	1
2500	действия в	1	1
2501	возникает все	1	1
2502	выводы и	1	1
2503	в живой	2	1
2504	данный момент	1	1
2505	семантическая функция	1	1
2506	понятий для	1	1
2507	мы думаем	1	1
2508	в уме	4	1
2509	критический обзор	1	1
2510	единственный предмет	1	1
2511	нет но	1	1
2512	не играют	2	1
2513	все то	1	1
2514	но до	1	1
2515	числа от	1	1
2516	соответствует и	1	1
2517	эти обстоятельства	1	1
2518	отдельных явлений	1	1
2519	и обратное	1	1
2520	идет в	3	1
2521	который есть	1	1
2522	все основные	1	1
2523	если б	1	1
2524	но представляется	1	1
2525	к звукам	1	1
2526	самая структура	1	1
2527	но самый	1	1
2528	речью но	3	1
2529	укажем только	1	1
2530	часы в	1	1
2531	в форме	1	1
2532	его жизнь	1	1
2533	для мысли	1	1
2534	в современной	2	1
2535	к кому	1	1
2536	обобщение и	2	1
2537	свое специфическое	1	1
2538	ничего специфического	4	1
2539	содержательного наполнения	1	1
2540	главное что	1	1
2541	начинаем понимать	1	1
2542	как известно	6	1
2543	не произносится	1	1
2544	как эта	3	1
2545	не связаны	1	1
2546	одна только	1	1
2547	структурные и	4	1
2548	в поведении	1	1
2549	само за	1	1
2550	всех указанных	1	1
2551	нам представляются	1	1
2552	условия для	1	1
2553	речь есть	7	1
2554	речь может	1	1
2555	это делает	1	1
2556	мысль в	1	1
2557	слова того	1	1
2558	на общем	1	1
2559	и доказать	1	1
2560	нулю в	1	1
2561	ее внутреннее	1	1
2562	есть все	1	1
2563	в немецком	1	1
2564	ни одно	1	1
2565	нас непосредственно	1	1
2566	что наша	2	1
2567	в лингвистике	1	1
2568	что круг	1	1
2569	означает что	1	1
2570	причем это	1	1
2571	обеих сторон	1	1
2572	внутри которого	1	1
2573	статически а	1	1
2574	в разговоре	2	1
2575	а более	1	1
2576	к целому	2	1
2577	невозможна и	1	1
2578	закономерности в	1	1
2579	речи может	2	1
2580	уже упоминали	1	1
2581	и самостоятельной	1	1
2582	речевой деятельности	7	1
2583	значений в	6	1
2584	самым существенным	1	1
2585	только те	3	1
2586	в план	1	1
2587	речи но	12	1
2588	как учение	1	1
2589	на первой	1	1
2590	частного к	2	1
2591	факта что	1	1
2592	в специальном	1	1
2593	почти не	1	1
2594	понятий то	1	1
2595	нужным даже	1	1
2596	с развитием	6	1
2597	не идет	1	1
2598	свободного и	1	1
2599	представляют собой	2	1
2600	же образом	1	1
2601	природе и	2	1
2602	и из	2	1
2603	одном и	4	1
2604	первых двух	1	1
2605	предметом своего	1	1
2606	ощущения и	2	1
2607	равным образом	1	1
2608	этот принцип	1	1
2609	с внешней	5	1
2610	их как	2	1
2611	отдельных частей	1	1
2612	связывается с	1	1
2613	часть вещи	3	1
2614	его ни	1	1
2615	есть целая	1	1
2616	во власть	2	1
2617	грамматической категории	1	1
2618	она становится	1	1
2619	между самыми	1	1
2620	как не	1	1
2621	их фактической	1	1
2622	двух сторон	2	1
2623	пойти дальше	1	1
2624	в обратном	2	1
2625	в моем	1	1
2626	показать что	8	1
2627	этот род	1	1
2628	месте и	1	1
2629	общего к	2	1
2630	не люблю	1	1
2631	себя с	1	1
2632	другому но	1	1
2633	как при	1	1
2634	одно слово	1	1
2635	действительность представлена	1	1
2636	есть слово	1	1
2637	которые существуют	3	1
2638	исторические понятия	1	1
2639	определенной системы	1	1
2640	которые могут	1	1
2641	сути дела	2	1
2642	не знать	1	1
2643	наконец то	1	1
2644	более конкретным	1	1
2645	существует не	1	1
2646	речь в	8	1
2647	это понимание	1	1
2648	нечто большее	1	1
2649	для обоих	1	1
2650	счете и	1	1
2651	и важно	1	1
2652	состоящей из	1	1
2653	большее что	1	1
2654	означает того	1	1
2655	из области	1	1
2656	в любой	2	1
2657	и связи	1	1
2658	и установить	1	1
2659	слова для	1	1
2660	окажется в	1	1
2661	понятием а	1	1
2662	это как	1	1
2663	того самого	1	1
2664	слово или	1	1
2665	огромной силой	1	1
2666	является центральным	2	1
2667	является также	1	1
2668	ни у	1	1
2669	другие понятия	1	1
2670	относящихся к	6	1
2671	идет о	3	1
2672	связана с	4	1
2673	не хочу	1	1
2674	более сложную	1	1
2675	лежат в	1	1
2676	самое существенное	2	1
2677	расчлененном и	1	1
2678	свойств и	1	1
2679	трудно себе	1	1
2680	хочет сказать	1	1
2681	первом и	1	1
2682	этот переход	1	1
2683	являются также	1	1
2684	слов и	6	1
2685	при перечислении	1	1
2686	ее с	1	1
2687	мы постарались	1	1
2688	и общий	1	1
2689	и находит	1	1
2690	образом по	1	1
2691	же время	1	1
2692	через него	1	1
2693	ведь то	1	1
2694	она все	3	1
2695	в речевой	1	1
2696	это показывает	1	1
2697	мышления а	1	1
2698	виде поэтому	1	1
2699	вещь а	1	1
2700	между людьми	1	1
2701	к различению	2	1
2702	ко всей	1	1
2703	что находит	1	1
2704	это установлено	1	1
2705	в слишком	1	1
2706	они оказываются	1	1
2707	может эту	1	1
2708	друга а	1	1
2709	своего обозначения	1	1
2710	ведут себя	1	1
2711	для уяснения	2	1
2712	образу и	1	1
2713	всякий раз	3	1
2714	он мог	2	1
2715	определение понятия	2	1
2716	речи даже	1	1
2717	этого же	1	1
2718	возможность для	1	1
2719	чтобы наше	1	1
2720	силу того	6	1
2721	к новой	2	1
2722	по образу	1	1
2723	случае как	1	1
2724	действительно в	1	1
2725	тонкости и	1	1
2726	и внешний	1	1
2727	но которые	1	1
2728	нее и	1	1
2729	точку зрения	4	1
2730	к окружающему	1	1
2731	их иной	1	1
2732	сводится только	1	1
2733	из этой	1	1
2734	поэтому он	2	1
2735	выше о	1	1
2736	может найти	1	1
2737	поэтому прежде	1	1
2738	свой специфический	1	1
2739	поэтому что	2	1
2740	в гораздо	1	1
2741	когда речь	1	1
2742	внутренне и	1	1
2743	как отношение	1	1
2744	сознании как	1	1
2745	уже сейчас	1	1
2746	аналогии с	1	1
2747	при изложении	1	1
2748	нему и	1	1
2749	по сходству	1	1
2750	о человеке	2	1
2751	собой только	1	1
2752	суждения но	1	1
2753	этого она	1	1
2754	именно ее	1	1
2755	говорится об	1	1
2756	сознании не	1	1
2757	ряд в	1	1
2758	ее из	1	1
2759	понятия к	9	1
2760	же мере	5	1
2761	как часть	1	1
2762	изоляции и	1	1
2763	в письменном	1	1
2764	может происходить	1	1
2765	переход к	4	1
2766	речи всегда	1	1
2767	нам дать	1	1
2768	сразу во	1	1
2769	процессы имеют	1	1
2770	себе если	1	1
2771	исследования является	2	1
2772	и предмета	1	1
2773	даже целые	2	1
2774	этом будущем	1	1
2775	и точно	1	1
2776	в полном	1	1
2777	возможным только	2	1
2778	кроме как	1	1
2779	понятие должно	1	1
2780	и п	1	1
2781	и качественно	1	1
2782	а динамически	1	1
2783	чистой и	1	1
2784	не знающей	1	1
2785	приведенные выше	1	1
2786	слова не	1	1
2787	не развивается	1	1
2788	речи по	2	1
2789	этот ряд	1	1
2790	выбрали в	1	1
2791	гармонии и	1	1
2792	к изменению	2	1
2793	не выражается	2	1
2794	его развитие	1	1
2795	понятию то	1	1
2796	а о	1	1
2797	скорее в	1	1
2798	начала в	1	1
2799	прежде в	1	1
2800	речи это	4	1
2801	все вместе	1	1
2802	эти различные	1	1
2803	чисел и	1	1
2804	теперь но	1	1
2805	практически бесконечно	1	1
2806	мышлением и	2	1
2807	собой определенную	1	1
2808	значение эта	1	1
2809	такого понимания	1	1
2810	нет возможности	1	1
2811	приходим к	1	1
2812	так часто	1	1
2813	им и	1	1
2814	не переставал	1	1
2815	закон который	1	1
2816	структурой и	2	1
2817	и понимания	2	1
2818	общим законом	1	1
2819	здесь целиком	1	1
2820	как движение	1	1
2821	в новом	2	1
2822	менее эти	1	1
2823	смысле уже	1	1
2824	и оно	1	1
2825	собака а	1	1
2826	отношении и	1	1
2827	ином отношении	1	1
2828	как слово	2	1
2829	исследований мы	1	1
2830	понятия по	1	1
2831	никакой роли	2	1
2832	в слово	1	1
2833	выйти за	1	1
2834	он это	1	1
2835	исключительно и	1	1
2836	оно в	1	1
2837	он ни	1	1
2838	гласит что	1	1
2839	их развития	4	1
2840	может возникнуть	1	1
2841	в руки	1	1
2842	менее они	1	1
2843	обычный разговорный	1	1
2844	обстоит дело	2	1
2845	ближайшее отношение	1	1
2846	развития человеческого	1	1
2847	в основной	2	1
2848	более общего	1	1
2849	к совершенно	2	1
2850	выражением этого	1	1
2851	быть никакой	1	1
2852	что внутренняя	5	1
2853	значений и	3	1
2854	этих работ	1	1
2855	совершенно невозможно	1	1
2856	к области	1	1
2857	напоминает нам	1	1
2858	и обратно	6	1
2859	которой нам	1	1
2860	и фактически	1	1
2861	по сути	1	1
2862	закон но	1	1
2863	в большинстве	2	1
2864	и соответствующая	1	1
2865	нами и	1	1
2866	и сильнее	1	1
2867	совершенно то	1	1
2868	и понимают	1	1
2869	самой своей	5	1
2870	отрицать наличие	1	1
2871	удивительным образом	1	1
2872	что другие	1	1
2873	и понятным	1	1
2874	благодаря этому	3	1
2875	речь и	5	1
2876	связи между	11	1
2877	стали обращать	1	1
2878	перейти от	1	1
2879	язык в	2	1
2880	и отношений	4	1
2881	в эти	1	1
2882	образом связаны	1	1
2883	не это	1	1
2884	таким же	3	1
2885	устной речи	18	1
2886	подтверждение в	1	1
2887	из центральных	2	1
2888	сказуемым и	1	1
2889	со словом	1	1
2890	же самым	2	1
2891	на ту	1	1
2892	структур но	1	1
2893	а эти	1	1
2894	по нашему	1	1
