N	2gram	Propp_Isto	Myshleni
2471	можем предположить	1	1
2472	всегда именно	1	1
2473	нас остановиться	1	1
2474	у этих	1	1
2475	и нас	1	1
2476	он живет	1	1
2477	это давно	1	1
2478	так говорит	1	1
2479	говорит следующее	1	1
2480	составить предмет	2	1
2481	словами для	1	1
2482	о ней	1	1
2483	прогресса в	1	1
2484	этого и	1	1
2485	условия семейной	1	1
2486	в строгой	1	1
2487	и вместо	1	1
2488	иметь какую-то	1	1
2489	него как	1	1
2490	никакого сомнения	1	1
2491	не выходит	2	1
2492	то оно	1	1
2493	к сравнению	1	1
2494	к человеку	1	1
2495	многих исследователей	1	1
2496	зрения что	1	1
2497	стоит перед	1	1
2498	после чего	1	1
2499	мертвых и	2	1
2500	признает что	1	1
2501	это один	3	1
2502	несколько иной	1	1
2503	его у	1	1
2504	и начальные	1	1
2505	пахнут мертвые	1	1
2506	том не	1	1
2507	и солнца	1	1
2508	с чего	2	1
2509	его но	3	1
2510	совершенно необходимо	1	1
2511	объяснить почему	1	1
2512	чрезвычайно сложный	1	1
2513	образ в	1	1
2514	только со	1	1
2515	или значения	1	1
2516	одного какого-нибудь	1	1
2517	и за	1	1
2518	сразу на	1	1
2519	они в	1	1
2520	оказывается более	1	1
2521	если взглянуть	1	1
2522	становится принципиально	1	1
2523	есть первый	1	1
2524	она вводится	1	1
2525	таков основной	1	1
2526	как отсутствие	1	1
2527	так было	1	1
2528	степени их	1	1
2529	как видно	1	1
2530	господствуют над	1	1
2531	этот характер	1	1
2532	действительно так	1	1
2533	целиком не	1	1
2534	преимущественно на	1	1
2535	связь эта	1	1
2536	с представлением	1	1
2537	частные случаи	1	1
2538	наше рассмотрение	1	1
2539	или мы	1	1
2540	приводимые примеры	1	1
2541	который дает	1	1
2542	и вновь	2	1
2543	поэтому его	1	1
2544	здесь перед	1	1
2545	между прочим	3	1
2546	при ближайшем	1	1
2547	основная форма	1	1
2548	уже давно	1	1
2549	необходимо иметь	1	1
2550	говоря следовало	1	1
2551	где уже	1	1
2552	себе какие	1	1
2553	связанным с	1	1
2554	если ему	1	1
2555	эти образования	1	1
2556	вне связи	1	1
2557	формах и	1	1
2558	большое число	1	1
2559	на себе	1	1
2560	по внутреннему	1	1
2561	оставляя в	1	1
2562	исследователь не	1	1
2563	исследование по	1	1
2564	действия которые	2	1
2565	всех видов	1	1
2566	проявляет себя	1	1
2567	быть объяснена	1	1
2568	или за	1	1
2569	вошел в	1	1
2570	магической силы	3	1
2571	от себя	1	1
2572	настолько тесно	2	1
2573	пор в	1	1
2574	что сущность	1	1
2575	здесь легко	1	1
2576	не одного	2	1
2577	может принять	1	1
2578	эти примеры	1	1
2579	будем для	1	1
2580	данному вопросу	1	1
2581	нет но	1	1
2582	для наших	2	1
2583	многих случаях	1	1
2584	всегда только	2	1
2585	другим видам	1	1
2586	себя говорит	2	1
2587	прошлого и	2	1
2588	взглянуть на	1	1
2589	человека который	1	1
2590	кажется что	1	1
2591	материала так	1	1
2592	в детстве	1	1
2593	должны также	1	1
2594	мать но	1	1
2595	ни одно	1	1
2596	зрения так	2	1
2597	важно что	1	1
2598	короткого замыкания	1	1
2599	времен и	1	1
2600	в нее	2	1
2601	и пространство	1	1
2602	с большой	1	1
2603	дома но	1	1
2604	или меньшей	2	1
2605	ли для	1	1
2606	этого нужно	1	1
2607	двое людей	1	1
2608	этим дело	1	1
2609	это потому	1	1
2610	но чем	1	1
2611	бы его	2	1
2612	он вдруг	1	1
2613	что нужно	2	1
2614	их к	1	1
2615	всмотреться в	2	1
2616	в доме	4	1
2617	над ней	1	1
2618	эпохи в	1	1
2619	эта черта	2	1
2620	с особой	2	1
2621	и почему	3	1
2622	более поздней	1	1
2623	не значит	1	1
2624	связь в	1	1
2625	встать на	1	1
2626	еще остается	1	1
2627	особое внимание	2	1
2628	представлением об	1	1
2629	мы теперь	1	1
2630	значило бы	1	1
2631	подтверждаются слова	1	1
2632	она более	1	1
2633	которые были	1	1
2634	очень редко	2	1
2635	в немецких	1	1
2636	вся эта	1	1
2637	нее что	1	1
2638	его затем	1	1
2639	функций но	1	1
2640	она занимает	1	1
2641	дает ему	2	1
2642	чистого эмпиризма	1	1
2643	сливаются в	1	1
2644	почему при	1	1
2645	многие другие	1	1
2646	мы шли	1	1
2647	не приходит	1	1
2648	на дворе	1	1
2649	почему он	1	1
2650	другом что	1	1
2651	в советской	1	1
2652	этих целях	2	1
2653	можем сделать	1	1
2654	что наряду	2	1
2655	дать его	1	1
2656	его образе	1	1
2657	совсем один	1	1
2658	нам что	1	1
2659	его мнению	2	1
2660	безотносительно к	2	1
2661	он очень	2	1
2662	первый этап	1	1
2663	объясняется не	1	1
2664	других и	1	1
2665	за тысячи	1	1
2666	собой возникает	1	1
2667	и кто	1	1
2668	существу к	1	1
2669	поэтому совершенно	1	1
2670	существом которое	1	1
2671	этой работе	1	1
2672	совсем так	1	1
2673	пройти мимо	3	1
2674	здесь с	1	1
2675	происходит с	1	1
2676	он изучал	1	1
2677	несколько человек	1	1
2678	нам осветить	1	1
2679	в единый	1	1
2680	первых же	1	1
2681	отказ от	2	1
2682	но чтобы	1	1
2683	и вполне	2	1
2684	в темноте	2	1
2685	корабль с	1	1
2686	нас от	1	1
2687	отсылает к	1	1
2688	чрезвычайно интересный	1	1
2689	и делают	1	1
2690	которые следует	1	1
2691	однако что	1	1
2692	первый шаг	1	1
2693	так называемый	2	1
2694	являются прежде	1	1
2695	сложного и	1	1
2696	какой связи	1	1
2697	он будет	1	1
2698	нет он	2	1
2699	тела и	1	1
2700	частности мы	1	1
2701	элемент в	1	1
2702	так вот	1	1
2703	затем следует	1	1
2704	его очень	2	1
2705	тесно связанного	1	1
2706	дать ему	2	1
2707	так эта	1	1
2708	единственно правильный	1	1
2709	на охоту	2	1
2710	не видно	2	1
2711	которые связаны	1	1
2712	происходит иначе	1	1
2713	здесь будет	3	1
2714	его фантазии	1	1
2715	не пытается	1	1
2716	и переносит	1	1
2717	название и	1	1
2718	общей чертой	1	1
2719	в небе	1	1
2720	и установить	1	1
2721	не пошло	1	1
2722	хочет найти	1	1
2723	сама не	2	1
2724	вместе из	1	1
2725	предметов есть	1	1
2726	столько с	1	1
2727	не видел	1	1
2728	с изучением	2	1
2729	дом в	1	1
2730	и видит	1	1
2731	на известном	1	1
2732	принципиальная разница	1	1
2733	это продиктовано	1	1
2734	он приступает	1	1
2735	с переходом	1	1
2736	чем то	1	1
2737	второе что	1	1
2738	силы которые	1	1
2739	земли и	1	1
2740	того даже	1	1
2741	с новым	1	1
2742	на недостаточность	1	1
2743	что формы	3	1
2744	а может	2	1
2745	в непосредственном	1	1
2746	развитии до	1	1
2747	здесь о	1	1
2748	смысла или	1	1
2749	ее с	1	1
2750	на землю	2	1
2751	большей частью	2	1
2752	времени и	1	1
2753	тогда она	1	1
2754	существ с	1	1
2755	что существуют	1	1
2756	функциональную роль	1	1
2757	даже еще	1	1
2758	было вскрытие	1	1
2759	нас же	2	1
2760	развить его	1	1
2761	обычно к	1	1
2762	его себе	1	1
2763	представления у	1	1
2764	и под	1	1
2765	имеют не	1	1
2766	в поле	2	1
2767	можно спросить	1	1
2768	когда из	1	1
2769	только одна	2	1
2770	значение этих	1	1
2771	ею и	1	1
2772	свои действия	1	1
2773	нам и	1	1
2774	это кажется	1	1
2775	важно установить	1	1
2776	другим способом	1	1
2777	по внешним	1	1
2778	позволяют сделать	1	1
2779	древних времен	1	1
2780	т д	35	1
2781	в и	1	1
2782	по отдельным	3	1
2783	определить его	1	1
2784	не само	1	1
2785	с него	1	1
2786	возникнуть как	1	1
2787	пришлось бы	1	1
2788	изменению и	1	1
2789	эту форму	1	1
2790	корни его	1	1
2791	более глубокий	1	1
2792	играет огромную	1	1
2793	ли или	1	1
2794	и рассматриваем	1	1
2795	в прямом	1	1
2796	другой материал	1	1
2797	на необходимость	1	1
2798	все элементы	1	1
2799	с материалом	3	1
2800	здесь возникает	1	1
2801	оно означает	1	1
2802	происходит потому	1	1
2803	свидетельствует о	1	1
2804	итак в	1	1
2805	таком положении	1	1
2806	не будем	7	1
2807	и этим	3	1
2808	должны здесь	1	1
2809	что отсюда	1	1
2810	материала и	2	1
2811	оно будет	1	1
2812	быть освещен	1	1
2813	остается то	1	1
2814	или человек	1	1
2815	день и	1	1
2816	одно явление	1	1
2817	заключения и	2	1
2818	чтобы выразить	1	1
2819	разница в	1	1
2820	ее за	2	1
2821	из своих	1	1
2822	только сказать	1	1
2823	чтобы получить	1	1
2824	из дальнейшего	1	1
2825	мере относится	1	1
2826	и нашли	1	1
2827	видим не	1	1
2828	она никогда	1	1
2829	на грани	1	1
2830	а на	1	1
2831	ей соответствует	2	1
2832	как указано	2	1
2833	с детьми	1	1
2834	что некогда	2	1
2835	наших дней	2	1
2836	возразить что	1	1
2837	и социальные	1	1
2838	в эпоху	2	1
2839	их нельзя	2	1
2840	не представляют	1	1
2841	царство и	3	1
2842	эти соображения	1	1
2843	один момент	1	1
2844	так часто	2	1
2845	занимает всю	1	1
2846	говорят о	3	1
2847	мнение что	2	1
2848	правильно поставлена	1	1
2849	исходили из	2	1
2850	несомненно это	1	1
2851	этих явлений	1	1
2852	книга представляет	1	1
2853	общественных отношений	1	1
2854	так в	7	1
2855	из функций	1	1
2856	с какими	1	1
2857	находится под	1	1
2858	не говоря	1	1
2859	давно известно	1	1
2860	исходим из	1	1
2861	достаточно для	1	1
2862	с областью	1	1
2863	искать в	1	1
2864	человека в	1	1
2865	напомнить что	1	1
2866	до тех	1	1
2867	например у	2	1
2868	как объяснить	1	1
2869	будет видно	1	1
2870	так называемой	1	1
2871	очень близко	1	1
2872	в рот	1	1
2873	он объясняет	1	1
2874	но столь	1	1
2875	это для	2	1
2876	не играет	1	1
2877	низкой ступени	1	1
2878	с я	1	1
2879	к тем	1	1
2880	эта сторона	1	1
2881	это более	1	1
2882	и детей	1	1
2883	бы понять	1	1
2884	напоминает нам	1	1
2885	все имеющиеся	1	1
2886	явлений в	2	1
2887	или его	1	1
2888	истории но	1	1
2889	таких случаях	4	1
2890	эта аналогия	1	1
2891	и определить	1	1
2892	вот не	1	1
2893	и всех	1	1
2894	какие представления	1	1
2895	нам теперь	1	1
2896	сопоставлен с	1	1
2897	стоящие на	1	1
2898	что под	1	1
2899	и сильнее	1	1
2900	него и	1	1
2901	со своими	1	1
2902	увидел в	1	1
2903	окончательное решение	1	1
2904	действительности не	1	1
2905	и много	1	1
2906	будем их	1	1
2907	обычно только	1	1
2908	в царство	14	1
2909	что путь	1	1
2910	один палец	1	1
2911	нога в	1	1
2912	на следующее	1	1
2913	с поразительной	1	1
2914	часто приходится	1	1
2915	детей не	2	1
2916	и прежде	1	1
2917	особым образом	1	1
2918	но сейчас	1	1
2919	силу с	1	1
2920	явление которое	2	1
2921	развивается от	1	1
2922	как ему	1	1
2923	наконец третья	1	1
2924	иногда даже	1	1
2925	в который	1	1
2926	это отнюдь	1	1
2927	положение на	1	1
2928	обычно связано	1	1
2929	ли тогда	1	1
2930	это чисто	1	1
