N	2gram	Voloshinov	Myshleni
2454	где нет	1	1
2455	далее и	1	1
2456	результате получается	1	1
2457	с основным	2	1
2458	такую же	1	1
2459	своей целью	1	1
2460	далее неразложимой	1	1
2461	действительности это	1	1
2462	них самих	1	1
2463	требует чтобы	1	1
2464	таком виде	2	1
2465	психоанализом в	1	1
2466	род отношений	1	1
2467	своего материала	1	1
2468	мыслью о	2	1
2469	и содержание	3	1
2470	ступеней и	1	1
2471	вызывает в	1	1
2472	них как	1	1
2473	и находится	1	1
2474	окажется что	1	1
2475	перейдем к	1	1
2476	отражает и	1	1
2477	жизнь ребенка	2	1
2478	наиболее полно	1	1
2479	самый важный	1	1
2480	она отражает	1	1
2481	существенные стороны	1	1
2482	фрейда не	3	1
2483	один за	1	1
2484	объединения и	1	1
2485	ее все	1	1
2486	процессе длительного	2	1
2487	а те	1	1
2488	в мир	4	1
2489	выяснить что	1	1
2490	этот сложный	1	1
2491	чем не	5	1
2492	образом приведем	1	1
2493	делает невозможным	1	1
2494	помощью специальных	1	1
2495	человеческого поведения	9	1
2496	без его	1	1
2497	аффекты и	1	1
2498	гласящему что	1	1
2499	наука и	2	1
2500	только уже	1	1
2501	в самую	1	1
2502	и дать	3	1
2503	других областей	1	1
2504	и практике	1	1
2505	за пределами	2	1
2506	другую точку	1	1
2507	и раньше	1	1
2508	какие мы	1	1
2509	он продолжает	2	1
2510	свою основу	1	1
2511	ведь ребенок	2	1
2512	и производит	1	1
2513	и непосредственного	1	1
2514	организма и	8	1
2515	этот второй	1	1
2516	как нового	1	1
2517	созревшее в	1	1
2518	осознать свои	1	1
2519	к основной	1	1
2520	такова точка	1	1
2521	идей и	1	1
2522	качественном своеобразии	1	1
2523	всего поведения	1	1
2524	здесь действительно	1	1
2525	жизненного порыва	1	1
2526	часто и	1	1
2527	остаются только	1	1
2528	и чистой	1	1
2529	вся концепция	1	1
2530	чем сознание	1	1
2531	независимой от	1	1
2532	положение вещей	1	1
2533	об их	1	1
2534	и своеобразной	1	1
2535	которую играют	1	1
2536	на языке	2	1
2537	месте но	1	1
2538	не поддается	3	1
2539	судьбы в	1	1
2540	пришли к	1	1
2541	он последовательно	1	1
2542	наибольшее значение	2	1
2543	или другую	1	1
2544	для всякого	1	1
2545	неверно или	1	1
2546	этой науки	2	1
2547	внешнем мире	4	1
2548	и новой	1	1
2549	и ввести	2	1
2550	социального общения	3	1
2551	единства и	3	1
2552	которое должно	1	1
2553	в специальных	1	1
2554	его системы	1	1
2555	порыва lan	2	1
2556	сознания это	3	1
2557	смысл этой	1	1
2558	в широком	2	1
2559	дана уже	1	1
2560	его научных	1	1
2561	них и	2	1
2562	одного наиболее	1	1
2563	эту личность	1	1
2564	характера на	1	1
2565	же явление	1	1
2566	материал для	2	1
2567	больше в	1	1
2568	к некоторому	1	1
2569	характерно для	1	1
2570	господствующих в	1	1
2571	сила которая	1	1
2572	первым и	2	1
2573	который как	1	1
2574	из внешней	1	1
2575	образом та	1	1
2576	было в	1	1
2577	которые как	1	1
2578	в силах	3	1
2579	это двойное	1	1
2580	они приобретают	1	1
2581	он один	1	1
2582	на чрезвычайно	1	1
2583	также чрезвычайно	1	1
2584	по теории	1	1
2585	и связанная	1	1
2586	развития этого	1	1
2587	и вовсе	1	1
2588	факты на	1	1
2589	бы предположить	1	1
2590	стремление к	2	1
2591	состоянии в	1	1
2592	склоняется к	1	1
2593	он никогда	1	1
2594	условных рефлексов	1	1
2595	если сам	1	1
2596	на оригинал	1	1
2597	привлекает к	3	1
2598	которые с	1	1
2599	более тонкой	1	1
2600	который господствовал	1	1
2601	не все	1	1
2602	совершенно невозможна	1	1
2603	фрейд и	13	1
2604	и внешняя	2	1
2605	эти изменения	1	1
2606	реагирует на	2	1
2607	и единственная	1	1
2608	сказали бы	1	1
2609	имеет своей	1	1
2610	словом слово	1	1
2611	которыми оно	1	1
2612	же из	2	1
2613	границы этих	1	1
2614	рождения и	1	1
2615	желания или	2	1
2616	неизбежно возникает	1	1
2617	раскрыть не	1	1
2618	отсюда и	2	1
2619	борьбу с	1	1
2620	может если	1	1
2621	некоторых его	1	1
2622	он конечно	1	1
2623	и подробно	1	1
2624	с новыми	1	1
2625	является моментом	1	1
2626	в слушателе	1	1
2627	образом только	1	1
2628	нас то	1	1
2629	говорить не	1	1
2630	только их	1	1
2631	в последующем	1	1
2632	своего объяснения	1	1
2633	у нашего	1	1
2634	но повторяем	1	1
2635	укажем еще	1	1
2636	теорию как	1	1
2637	есть частичное	1	1
2638	элементы и	2	1
2639	ему возможность	1	1
2640	в каких	1	1
2641	и особенности	1	1
2642	свою задачу	1	1
2643	или еще	1	1
2644	же на	1	1
2645	он их	2	1
2646	социологической точки	1	1
2647	явление в	3	1
2648	является особым	1	1
2649	правом можно	1	1
2650	помощи и	1	1
2651	мыслей которые	2	1
2652	из внутреннего	1	1
2653	как внутреннее	1	1
2654	а часто	1	1
2655	это дает	1	1
2656	и начинается	2	1
2657	осознание этого	1	1
2658	мышление человека	1	1
2659	познание и	1	1
2660	бытия и	1	1
2661	каком направлении	1	1
2662	основная и	1	1
2663	следующих ступенях	2	1
2664	наиболее яркого	1	1
2665	имея в	1	1
2666	марксизма и	1	1
2667	некоторых отношениях	1	1
2668	каждый момент	1	1
2669	оно начинает	1	1
2670	перевод на	1	1
2671	всякой теории	1	1
2672	lan vital	2	1
2673	дело здесь	1	1
2674	с соответствующими	1	1
2675	чтобы узнать	1	1
2676	эта концепция	1	1
2677	науки о	1	1
2678	образования в	1	1
2679	ребенка очень	1	1
2680	о поведении	2	1
2681	несомненно что	1	1
2682	какими являются	1	1
2683	это первое	1	1
2684	и реакций	2	1
2685	очень отчетливо	1	1
2686	порядка в	1	1
2687	все люди	1	1
2688	часть его	3	1
2689	всей жизни	4	1
2690	входит ни	1	1
2691	психоаналитической теории	1	1
2692	она лучше	1	1
2693	борьбе с	1	1
2694	к учению	2	1
2695	в философских	3	1
2696	психологических направлений	2	1
2697	внимания ни	1	1
2698	психологии желающей	1	1
2699	социальной и	1	1
2700	что человек	1	1
2701	процессами мы	1	1
2702	как основная	1	1
2703	это нужно	1	1
2704	по-видимому не	2	1
2705	намека на	1	1
2706	но наиболее	1	1
2707	его социальной	1	1
2708	все сказанное	1	1
2709	в рамки	1	1
2710	субъективной и	1	1
2711	и связаны	1	1
2712	слове в	1	1
2713	ему но	1	1
2714	развития человека	1	1
2715	животного в	1	1
2716	поведения а	1	1
2717	при какой	1	1
2718	равно как	2	1
2719	теперь мы	4	1
2720	при том	1	1
2721	под давлением	1	1
2722	процессе которого	1	1
2723	и бессознательным	4	1
2724	что критическое	1	1
2725	психология должна	1	1
2726	и процессов	1	1
2727	на определенной	1	1
2728	инстанции в	1	1
2729	находит себе	1	1
2730	необходимо для	1	1
2731	там же	1	1
2732	в последнем	4	1
2733	с еще	1	1
2734	явлением в	2	1
2735	психологии необходимо	1	1
2736	них мы	1	1
2737	время это	1	1
2738	теорию на	1	1
2739	можем выразить	1	1
2740	очевидность и	1	1
2741	и исторического	2	1
2742	для их	1	1
2743	возрасте после	1	1
2744	с примитивным	1	1
2745	находит его	1	1
2746	являясь только	1	1
2747	здесь имеет	1	1
2748	иногда может	1	1
2749	при всей	1	1
2750	поведения по	1	1
2751	реальности и	2	1
2752	как вытесненное	1	1
2753	это содержание	3	1
2754	отношения которые	1	1
2755	психология которая	1	1
2756	пытается объяснить	2	1
2757	можем закончить	1	1
2758	не боится	1	1
2759	силы и	1	1
2760	даже и	1	1
2761	и активному	1	1
2762	в моменты	1	1
2763	научной точки	1	1
2764	мы выясним	1	1
2765	совершенно невыясненным	1	1
2766	была еще	1	1
2767	повторять и	1	1
2768	еще одного	1	1
2769	физической среды	1	1
2770	переводе на	1	1
2771	случайных и	1	1
2772	учение на	1	1
2773	что осталось	2	1
2774	которых является	1	1
2775	безусловные рефлексы	1	1
2776	его многообразных	1	1
2777	глава первая	1	1
2778	совершенно одинаково	1	1
2779	образом из	1	1
2780	значение чем	1	1
2781	и желания	3	1
2782	оно рождается	1	1
2783	социальных и	1	1
2784	они с	1	1
2785	ее по	1	1
2786	непрерывного взаимодействия	1	1
2787	сложились в	1	1
2788	явление и	1	1
2789	и психологии	1	1
2790	в окружающей	1	1
2791	и определенности	1	1
2792	найти выход	1	1
2793	иметь дело	1	1
2794	всего что	1	1
2795	ничего что	2	1
2796	мы привыкли	1	1
2797	дело и	2	1
2798	конец его	1	1
2799	свое отношение	1	1
2800	она вполне	1	1
2801	пытается все	1	1
2802	уже более	1	1
2803	быть изучены	1	1
2804	убежден что	1	1
2805	позволит нам	1	1
2806	жизни как	1	1
2807	социальные и	2	1
2808	мы о	1	1
2809	человека имеет	1	1
2810	ведь если	2	1
2811	только во	1	1
2812	уже знаем	4	1
2813	влиянием того	1	1
2814	без того	1	1
2815	внешнюю речь	6	1
2816	все без	1	1
2817	сознание человека	3	1
2818	поэтому все	2	1
2819	они служат	1	1
2820	согласиться с	3	1
2821	в строго	1	1
2822	не социальной	1	1
2823	можно применить	1	1
2824	что привлекает	1	1
2825	от раннего	1	1
2826	и входит	1	1
2827	бессознательное в	2	1
2828	существенных моментов	1	1
2829	этот основной	2	1
2830	о ней	1	1
2831	она ни	1	1
2832	различных областей	1	1
2833	дальнейшее изложение	1	1
2834	все мышление	1	1
2835	речи ведь	1	1
2836	комплекс в	1	1
2837	знакомится с	1	1
2838	и всецело	1	1
2839	в заблуждение	2	1
2840	по преимуществу	2	1
2841	не выходит	2	1
2842	то оно	1	1
2843	объяснения психических	1	1
2844	к человеку	3	1
2845	один пример	1	1
2846	его сторона	1	1
2847	как чистый	1	1
2848	три направления	1	1
2849	это один	2	1
2850	несколько иной	1	1
2851	сознание в	1	1
2852	начала и	1	1
2853	более высокими	1	1
2854	как нет	1	1
2855	обстояло дело	1	1
2856	происхождения из	1	1
2857	которые играют	1	1
2858	состав так	1	1
2859	и внутренними	1	1
2860	что словесные	1	1
2861	к появлению	1	1
2862	человека во	1	1
2863	и за	4	1
2864	велико что	1	1
2865	но чаще	1	1
2866	конечно он	1	1
2867	человека говорит	1	1
2868	должны прибавить	1	1
2869	совершенно новое	1	1
2870	и современная	2	1
2871	в европейской	1	1
2872	на первую	2	1
2873	мировоззрения и	2	1
2874	и объективной	2	1
2875	что психологическая	1	1
2876	таков основной	1	1
2877	о возможности	1	1
2878	так было	1	1
2879	в несколько	2	1
2880	не приобретает	1	1
2881	усматривать в	1	1
2882	эти образы	1	1
2883	тяготеет над	1	1
2884	на тот	1	1
2885	он берет	1	1
2886	развития своего	1	1
2887	период от	1	1
2888	и социального	1	1
2889	объективной точки	2	1
2890	и психология	2	1
2891	т.е до	1	1
2892	каждое из	1	1
2893	же при	1	1
2894	и ценным	1	1
2895	является крайним	1	1
2896	есть именно	1	1
2897	поэтому его	1	1
2898	сложной и	1	1
2899	случаев но	1	1
2900	данными опыта	1	1
2901	нет нужды	1	1
2902	а эта	1	1
2903	подразделить на	1	1
2904	внутренней скрытой	1	1
2905	становятся как	1	1
2906	служит для	1	1
2907	реплики в	1	1
2908	лишь для	1	1
2909	связанным с	1	1
2910	основная опасность	1	1
2911	на себе	1	1
2912	и строго	1	1
2913	в противоречии	1	1
2914	не был	1	1
2915	все стороны	1	1
2916	можно построить	1	1
2917	проявляет себя	1	1
2918	отношении совершенно	1	1
2919	какого рода	1	1
2920	приобретают только	1	1
2921	реальным и	1	1
2922	сознания а	1	1
2923	факторов как	1	1
2924	источник всех	1	1
2925	психологии только	3	1
2926	что перевод	1	1
2927	остается места	1	1
2928	этом их	1	1
2929	истории детской	1	1
2930	ли это	2	1
2931	говорил о	1	1
2932	внешними и	1	1
2933	момента когда	1	1
2934	никакой новой	1	1
2935	группы в	1	1
2936	объясняется и	2	1
2937	себя говорит	1	1
2938	взглянуть на	1	1
2939	это по	1	1
2940	кажется что	1	1
2941	нашем сознании	1	1
2942	берем его	1	1
2943	и первую	1	1
2944	за ними	2	1
2945	деле что	1	1
2946	уже указывали	4	1
2947	мать но	1	1
2948	ни одно	2	1
2949	большое значение	2	1
2950	образования этих	1	1
2951	в нее	1	1
2952	реакции и	1	1
2953	для обеих	1	1
2954	поведения которые	1	1
2955	первого и	2	1
2956	выделения и	1	1
2957	совершенно независимо	1	1
2958	этой группы	1	1
2959	их истолкования	1	1
2960	у которого	1	1
2961	противоположность и	1	1
2962	образом происходит	1	1
2963	комплексов в	1	1
2964	которых оно	1	1
2965	можно подразделить	1	1
2966	этого нужно	2	1
2967	сознания здесь	1	1
2968	так называемого	1	1
2969	психоанализа и	2	1
2970	этим дело	1	1
2971	содержание сознания	2	1
2972	но нет	2	1
2973	с определенными	1	1
2974	совокупность всех	1	1
2975	я также	1	1
2976	совершенно непонятно	1	1
2977	всем тем	1	1
2978	ним связанное	1	1
2979	мы теперь	1	1
2980	при оценке	1	1
2981	чем сильнее	1	1
2982	в данный	1	1
2983	сам называет	1	1
2984	объективному анализу	1	1
2985	вся эта	1	1
2986	сводится в	1	1
2987	за себя	1	1
2988	в биологии	1	1
2989	своей психической	2	1
2990	дает ему	1	1
2991	ко всякому	2	1
2992	обеих сторон	1	1
2993	истории нашей	1	1
2994	превращаются в	1	1
2995	а более	1	1
2996	так называемом	1	1
2997	комплекса это	1	1
2998	типичным для	1	1
2999	не нашел	1	1
3000	трудности которые	1	1
3001	не позволяет	2	1
3002	их различие	1	1
3003	ребенка именно	1	1
3004	в углу	1	1
3005	учением о	2	1
3006	на первой	1	1
3007	господствовал в	1	1
3008	является научным	1	1
3009	черты всех	1	1
3010	этот наивный	1	1
3011	же является	1	1
3012	который стал	2	1
3013	психологическом эксперименте	1	1
3014	со своего	1	1
3015	и предметом	1	1
3016	основных особенностей	1	1
3017	своей общей	1	1
3018	новая теория	1	1
3019	бы говорить	1	1
3020	этой работе	1	1
3021	с применением	1	1
3022	своего понимания	1	1
3023	совсем так	1	1
3024	пройти мимо	1	1
3025	здесь с	1	1
3026	отказ от	1	1
3027	другую и	1	1
3028	предмет с	1	1
3029	существеннее чем	1	1
3030	смысла в	1	1
3031	же основной	2	1
3032	этом как	1	1
3033	из биологических	2	1
3034	же законам	1	1
3035	сознания сознание	1	1
3036	ряде других	1	1
3037	именно оно	1	1
3038	ни о	6	1
3039	при построении	1	1
3040	так называемый	4	1
3041	вместо этого	2	1
3042	какой связи	1	1
3043	этот род	1	1
3044	называем только	1	1
3045	подходе к	2	1
3046	она даже	1	1
3047	в различные	1	1
3048	он будет	1	1
3049	которые у	1	1
3050	тела и	1	1
3051	всецело к	1	1
3052	трудом и	1	1
3053	и роль	1	1
3054	дать ему	3	1
3055	хотелось бы	1	1
3056	и словесных	1	1
3057	правда не	1	1
3058	пр и	2	1
3059	те методологические	1	1
3060	и хотим	1	1
3061	со всею	3	1
3062	понимания в	1	1
3063	т.е о	1	1
3064	счете и	1	1
3065	не пытается	2	1
3066	его точка	1	1
3067	что необходимо	1	1
3068	господствовать в	1	1
3069	в которые	1	1
3070	эту область	2	1
3071	по крайней	1	1
3072	наивный психологический	1	1
3073	новым и	1	1
3074	свое внимание	1	1
3075	даже совершенно	1	1
3076	к бессознательному	2	1
3077	психологического факта	1	1
3078	не намерены	1	1
3079	предметов есть	1	1
3080	себе цель	1	1
3081	желаний и	6	1
3082	психологии или	1	1
3083	развития еще	1	1
3084	объекта в	1	1
3085	того даже	1	1
3086	психическими процессами	2	1
3087	явления и	1	1
3088	которые опирается	2	1
3089	а может	1	1
3090	не дана	1	1
3091	должны перейти	1	1
3092	в современном	1	1
3093	довести их	1	1
3094	теперь становится	1	1
3095	социального и	1	1
3096	которое оказывает	1	1
3097	теории к	1	1
3098	из сферы	1	1
3099	играет в	1	1
3100	находят свое	1	1
3101	времени и	1	1
3102	той социальной	2	1
3103	узкие пределы	2	1
3104	образом у	1	1
3105	нуждаются в	1	1
3106	еще большей	1	1
3107	его опыта	1	1
3108	в обществе	3	1
3109	основанная на	1	1
3110	только часть	2	1
3111	первичной и	1	1
3112	его себе	1	1
3113	их значение	1	1
3114	из наиболее	3	1
3115	непосредственно из	3	1
3116	этих направлений	2	1
3117	другую теорию	1	1
3118	в поле	2	1
3119	кто впервые	1	1
3120	и введя	1	1
3121	своем собственном	1	1
3122	только одна	2	1
3123	все новых	1	1
3124	смотрят на	2	1
3125	оно дает	1	1
3126	из бессознательного	1	1
3127	то она	2	1
3128	мы часто	1	1
3129	это кажется	1	1
3130	так обстояло	1	1
3131	различие и	1	1
3132	психологии может	1	1
3133	приводится в	2	1
3134	одну группу	1	1
3135	т д	1	1
3136	а вовсе	3	1
3137	взрослого у	1	1
3138	как объективно	1	1
3139	возникнуть как	1	1
3140	же он	2	1
3141	этим разрывом	1	1
3142	для такого	1	1
3143	работе мы	1	1
3144	к окружающему	1	1
3145	таким чисто	1	1
3146	человека но	1	1
3147	целом это	1	1
3148	как со	1	1
3149	имена и	1	1
3150	только путем	1	1
3151	двух групп	1	1
3152	и прямо	1	1
3153	жизни от	1	1
3154	своего анализа	1	1
3155	возможны между	1	1
3156	закончить изложение	1	1
3157	отцу и	2	1
3158	и резкое	1	1
3159	все элементы	1	1
3160	в коем	1	1
3161	на тех	1	1
3162	нему и	1	1
3163	борьба и	1	1
3164	пункта для	1	1
3165	на три	1	1
3166	второй половине	1	1
3167	в стадии	1	1
3168	и форма	1	1
3169	т.е то	1	1
3170	не будем	3	1
3171	оно само	1	1
3172	и этим	3	1
3173	целом а	1	1
3174	работах этого	1	1
3175	всего построения	1	1
3176	фрейд как	3	1
3177	ассоциативной связью	1	1
3178	изоляции и	1	1
3179	самая мысль	1	1
3180	и восприятия	1	1
3181	и соответствующие	1	1
3182	динамики его	1	1
3183	как особый	1	1
3184	же самых	2	1
3185	ведь сам	1	1
3186	с системой	1	1
3187	в областях	1	1
3188	в предшествующей	1	1
3189	со своим	1	1
3190	из своих	1	1
3191	чтобы получить	2	1
3192	не случайные	1	1
3193	этого пути	1	1
3194	того момента	2	1
3195	переносятся на	1	1
3196	а на	2	1
3197	т.е их	1	1
3198	гармонии и	2	1
3199	конечно совершенно	3	1
3200	определять и	1	1
3201	не поддаются	2	1
3202	без остатка	1	1
3203	наших дней	3	1
3204	индивидуальной психики	6	1
3205	современных психологических	1	1
3206	и социальные	1	1
3207	конфликты между	2	1
3208	чем состоит	1	1
3209	в эпоху	3	1
3210	другой и	1	1
3211	к современной	1	1
3212	отдельных психических	1	1
3213	сознания но	1	1
3214	свет и	1	1
3215	приведенные нами	1	1
3216	их нельзя	2	1
3217	и форму	1	1
3218	другие моменты	1	1
3219	наиболее легко	1	1
3220	говорят о	1	1
3221	этих явлений	2	1
3222	первый период	5	1
3223	последнем счете	4	1
3224	объективной стороны	1	1
3225	очередь распадается	1	1
3226	чтобы вообще	1	1
3227	станет совершенно	1	1
3228	его является	1	1
3229	акта не	1	1
3230	материала на	1	1
3231	которая характеризует	1	1
3232	в особом	1	1
3233	концепция в	1	1
3234	совершенно аналогично	1	1
3235	непосредственное наблюдение	1	1
3236	же высшее	1	1
3237	свой метод	1	1
3238	выражение и	3	1
3239	по ассоциации	1	1
3240	жизнь и	1	1
3241	объекта на	2	1
3242	или внешний	1	1
3243	рождается не	1	1
3244	сказать и	3	1
3245	психологической и	1	1
3246	человека под	1	1
3247	не говоря	1	1
3248	основное устремление	1	1
3249	определенными значениями	1	1
3250	человека в	4	1
3251	определения этих	1	1
3252	принцип наслаждения	4	1
3253	же с	2	1
3254	развиваться в	1	1
3255	во внутреннее	1	1
3256	этот взгляд	1	1
3257	точности и	1	1
3258	самим себе	1	1
3259	предыдущей главе	2	1
3260	на свои	1	1
3261	высшей сфере	1	1
3262	сознание как	2	1
3263	философской и	1	1
3264	стремится овладеть	1	1
3265	содержанием поэтому	1	1
3266	так называемой	1	1
3267	двух принципов	2	1
3268	человека все	2	1
3269	что мог	1	1
3270	с определенной	1	1
3271	что поведение	1	1
3272	он объясняет	1	1
3273	психическую жизнь	1	1
3274	хотя с	1	1
3275	степени не	1	1
3276	это для	1	1
3277	поведения человека	4	1
3278	у различных	1	1
3279	общение между	1	1
3280	единство и	3	1
3281	с я	1	1
3282	к тем	1	1
3283	это более	1	1
3284	выйти за	3	1
3285	это переживание	1	1
3286	дает им	1	1
3287	от земли	1	1
3288	не видим	1	1
3289	мы идем	1	1
3290	которой нам	2	1
3291	истории но	1	1
3292	во вне	1	1
3293	таких случаях	2	1
3294	при других	1	1
3295	и особенностей	1	1
3296	к приспособлению	1	1
3297	и всех	1	1
3298	периода мы	1	1
3299	это главное	1	1
3300	но теперь	1	1
3301	и последовательные	1	1
3302	всего от	1	1
3303	с различными	2	1
3304	переходит на	1	1
3305	него и	1	1
3306	со своими	1	1
3307	последовательно и	3	1
3308	детской жизни	2	1
3309	движущие силы	1	1
3310	целого как	1	1
3311	о каких	1	1
3312	будем их	1	1
3313	все содержание	1	1
3314	сфере есть	1	1
3315	иные стороны	1	1
3316	и протекает	1	1
3317	в прежних	1	1
3318	это никак	1	1
3319	другую картину	1	1
3320	в узком	4	1
3321	этот недостаток	1	1
3322	его среды	1	1
3323	сходства между	1	1
3324	и прежде	7	1
3325	свидетельствуют о	1	1
3326	всю концепцию	1	1
3327	мы слышим	1	1
3328	определить как	1	1
3329	вот один	1	1
3330	о методе	1	1
3331	как ему	1	1
3332	совершенно очевидной	1	1
3333	и целостности	1	1
3334	связать себя	1	1
3335	этого мнения	1	1
3336	являются наиболее	1	1
3337	части этого	1	1
