N	2gram	Bakhtin_Pr	Formalny
2444	еще и	1	1
2445	художников слова	1	1
2446	которых он	1	1
2447	задание автора	1	1
2448	и сознание	1	1
2449	мире в	3	1
2450	же их	1	1
2451	только его	2	1
2452	развитии и	1	1
2453	романов и	2	1
2454	non datur	1	1
2455	что так	2	1
2456	становления но	1	1
2457	теоретические проблемы	1	1
2458	что с	1	1
2459	неправильно утверждение	1	1
2460	мы совершенно	1	1
2461	уже сам	1	1
2462	видеть в	2	1
2463	сказа и	1	1
2464	п все	2	1
2465	и всегда	2	1
2466	на которой	1	1
2467	его сознание	1	1
2468	к голому	1	1
2469	их уже	1	1
2470	с тургеневым	1	1
2471	романа каждый	1	1
2472	быть лишь	2	1
2473	слова а	2	1
2474	это явления	1	1
2475	произведения только	1	1
2476	в движение	1	1
2477	разных типов	1	1
2478	тем фоном	1	1
2479	из дневника	1	1
2480	различия между	1	1
2481	видим не	1	1
2482	не принимает	2	1
2483	важна лишь	1	1
2484	нам важен	1	1
2485	читателя в	1	1
2486	со словами	1	1
2487	быть прежде	1	1
2488	менее глубокой	1	1
2489	остается тем	1	1
2490	самый художественный	1	1
2491	себе но	2	1
2492	одно направление	1	1
2493	себе что	2	1
2494	просто как	1	1
2495	является таким	1	1
2496	и разрушить	1	1
2497	в свои	1	1
2498	и показать	2	1
2499	произведении герой	1	1
2500	слова но	4	1
2501	слово или	2	1
2502	говорит энгельгардт	1	1
2503	ибо все	2	1
2504	через это	1	1
2505	не довлеет	2	1
2506	иного рода	2	1
2507	не больше	1	1
2508	сцен и	1	1
2509	романной структуры	2	1
2510	изображаемой действительности	1	1
2511	и диалога	1	1
2512	этого нельзя	1	1
2513	в бытии	1	1
2514	как впрочем	1	1
2515	их взаимоотношения	2	1
2516	слагающихся в	1	1
2517	это возможно	1	1
2518	не забывает	1	1
2519	слова слово	3	1
2520	а то	3	1
2521	ими как	1	1
2522	единства как	1	1
2523	между собою	5	1
2524	всех сферах	1	1
2525	чтобы быть	1	1
2526	совершенно в	1	1
2527	не действительность	1	1
2528	в стороне	1	1
2529	положение в	2	1
2530	случае не	1	1
2531	оценок в	1	1
2532	какой они	1	1
2533	ведь он	2	1
2534	из конкретных	1	1
2535	при том	1	1
2536	свое и	1	1
2537	и способами	1	1
2538	е не	2	1
2539	входящий в	2	1
2540	если и	1	1
2541	может только	1	1
2542	есть в	2	1
2543	эти две	1	1
2544	перестать быть	1	1
2545	с рядом	1	1
2546	же идея	1	1
2547	острое ощущение	1	1
2548	на одном	1	1
2549	по своему	1	1
2550	и всякой	1	1
2551	предмету и	1	1
2552	в событие	1	1
2553	своего пути	1	1
2554	и художественного	2	1
2555	пр каждый	1	1
2556	конечно эта	1	1
2557	вследствие этой	1	1
2558	вследствие чего	1	1
2559	об этом	3	1
2560	дело и	2	1
2561	и положений	1	1
2562	акакий акакиевич	1	1
2563	говорит об	1	1
2564	ему как	1	1
2565	художественные особенности	1	1
2566	на другого	1	1
2567	целого и	1	1
2568	а так	1	1
2569	и вообще	1	1
2570	не все	1	1
2571	она только	2	1
2572	настоящая глава	1	1
2573	одно сознание	3	1
2574	остается вне	2	1
2575	ему не	2	1
2576	тоже не	3	1
2577	как слово	5	1
2578	критиков и	1	1
2579	этого он	1	1
2580	он указывает	1	1
2581	в г	1	1
2582	творчества так	1	1
2583	реагирует на	2	1
2584	плоскости одного	2	1
2585	и хочет	1	1
2586	это взаимодействие	1	1
2587	всего необходимо	1	1
2588	стремиться к	1	1
2589	как ни	1	1
2590	существенном для	1	1
2591	в скрытой	5	1
2592	каких бы	1	1
2593	как же	6	1
2594	тона в	1	1
2595	его произведениях	2	1
2596	этого но	1	1
2597	а его	2	1
2598	контекста и	1	1
2599	достаточно назвать	1	1
2600	его слов	1	1
2601	случае если	1	1
2602	это слияние	1	1
2603	его внутреннюю	2	1
2604	с какой-то	1	1
2605	сказ в	2	1
2606	направление и	1	1
2607	другими словами	1	1
2608	связь и	1	1
2609	так называемой	1	1
2610	литературы о	5	1
2611	языка непосредственно	1	1
2612	всерьез и	1	1
2613	его момент	1	1
2614	отношения слова	1	1
2615	идею в	1	1
2616	была сделана	1	1
2617	время начинает	1	1
2618	также и	3	1
2619	прагматических связей	1	1
2620	отлично знает	1	1
2621	только действительность	1	1
2622	не изучены	1	1
2623	почти полностью	1	1
2624	на всех	1	1
2625	слагающийся из	1	1
2626	предмет изображения	3	1
2627	остановимся прежде	1	1
2628	здесь совершенно	1	1
2629	для одних	1	1
2630	и художественный	1	1
2631	иное чем	1	1
2632	характерный для	1	1
2633	на другое	1	1
2634	социальную и	1	1
2635	не находит	1	1
2636	как таковые	1	1
2637	не существовало	1	1
2638	данного поэтического	1	1
2639	совсем иным	1	1
2640	всего его	1	1
2641	есть и	5	1
2642	е уже	1	1
2643	и остался	1	1
2644	особый тип	2	1
2645	есть одна	1	1
2646	совершенно невозможно	1	1
2647	глава посвящена	1	1
2648	всякое слово	1	1
2649	как значащую	1	1
2650	слово т	1	1
2651	в начале	1	1
2652	резко отличается	2	1
2653	и глубину	1	1
2654	что служит	1	1
2655	можно найти	1	1
2656	внутреннюю логику	1	1
2657	человека с	1	1
2658	этих случаях	2	1
2659	важна здесь	1	1
2660	и важно	2	1
2661	контексте в	1	1
2662	формулы и	2	1
2663	утрачивают свою	1	1
2664	слова его	2	1
2665	идеей и	1	1
2666	развивается в	1	1
2667	и всех	1	1
2668	чем является	2	1
2669	идет речь	1	1
2670	и полной	1	1
2671	герой не	2	1
2672	этом произведении	1	1
2673	определяющие ее	1	1
2674	на речь	1	1
2675	эйхенбаум он	1	1
2676	последнее слово	8	1
2677	и мыслей	1	1
2678	но чисто	1	1
2679	и неизбежно	1	1
2680	всех его	1	1
2681	идет однако	1	1
2682	вступают в	1	1
2683	может нести	1	1
2684	этот след	1	1
2685	в книге	2	1
2686	этот роман	1	1
2687	а скорее	1	1
2688	всегда наличны	1	1
2689	и необходимы	1	1
2690	следует только	1	1
2691	стиле и	1	1
2692	мы убедимся	2	1
2693	рассказа в	1	1
2694	их а	1	1
2695	ощущаться как	2	1
2696	которые в	1	1
2697	ряда как	1	1
2698	роман а	1	1
2699	имеет еще	1	1
2700	бы еще	1	1
2701	связи между	3	1
2702	основные темы	1	1
2703	дня и	1	1
2704	не изображают	1	1
2705	может показаться	1	1
2706	им для	1	1
2707	действительно не	1	1
2708	он сумел	1	1
2709	конечно совершенно	1	1
2710	в узком	2	1
2711	ни принимало	1	1
2712	бытия и	1	1
2713	для своих	2	1
2714	все еще	2	1
2715	дальше что	1	1
2716	правом может	1	1
2717	установлено на	1	1
2718	воздействует на	1	1
2719	социальной среде	1	1
2720	и теоретические	1	1
2721	своего идеологического	1	1
2722	закону но	1	1
2723	за свои	1	1
2724	материал у	1	1
2725	и новые	1	1
2726	влиянием в	1	1
2727	различные типы	1	1
2728	не удалось	1	1
2729	ни был	2	1
2730	здесь они	1	1
2731	и оно	1	1
2732	образ героя	3	1
2733	идею и	1	1
2734	построения все	1	1
2735	художественное творчество	1	1
2736	этого принципа	1	1
2737	сюжет здесь	1	1
2738	эти взаимоотношения	1	1
2739	он ищет	2	1
2740	к идее	2	1
2741	художественное значение	1	1
2742	себе были	1	1
2743	или напротив	1	1
2744	степени и	1	1
2745	здесь этот	1	1
2746	воспринять как	1	1
