N	2gram	Propp_Isto	FransuaR
2503	значением и	1	1
2504	из которого	1	1
2505	находящихся в	2	1
2506	с превращением	1	1
2507	возвращается домой	1	1
2508	это мгновенье	1	1
2509	ней то	1	1
2510	ли вы	1	1
2511	надевает на	2	1
2512	характерно здесь	1	1
2513	судя по	1	1
2514	для которой	1	1
2515	это сделал	1	1
2516	различные предметы	2	1
2517	а всякий	1	1
2518	на более	2	1
2519	или вообще	2	1
2520	города была	1	1
2521	в точности	1	1
2522	неба и	3	1
2523	также имеется	1	1
2524	видим в	2	1
2525	и реки	1	1
2526	и обряда	1	1
2527	это тем	1	1
2528	имеется и	3	1
2529	пасть и	2	1
2530	на новое	1	1
2531	сына и	1	1
2532	не трудно	1	1
2533	нам и	1	1
2534	но вообще	1	1
2535	риме при	1	1
2536	в сознании	1	1
2537	распространение в	1	1
2538	просто на	2	1
2539	перед мертвецами	1	1
2540	при смерти	4	1
2541	и когти	1	1
2542	наконец он	1	1
2543	видел в	1	1
2544	убежден в	1	1
2545	только наиболее	1	1
2546	они до	1	1
2547	формы как	1	1
2548	представления и	2	1
2549	этого героя	1	1
2550	поднялась на	1	1
2551	стихию воды	1	1
2552	почему и	1	1
2553	близок к	1	1
2554	можно себе	1	1
2555	он пьет	2	1
2556	известные нам	1	1
2557	от руки	1	1
2558	понять этот	1	1
2559	выясняется что	1	1
2560	стихий в	1	1
2561	огнем в	1	1
2562	творчества они	1	1
2563	сюда в	1	1
2564	прячет его	1	1
2565	больше но	1	1
2566	обратиться к	1	1
2567	садится на	4	1
2568	у тебя	1	1
2569	подробно описываются	1	1
2570	душе угодно	2	1
2571	его ничем	1	1
2572	это верно	1	1
2573	и показывает	1	1
2574	о подобных	1	1
2575	возвращается в	1	1
2576	при встрече	1	1
2577	в мотиве	1	1
2578	издевается над	1	1
2579	что так	1	1
2580	интересно и	1	1
2581	с той	2	1
2582	чтобы получить	1	1
2583	открыто и	1	1
2584	которыми они	1	1
2585	такими были	1	1
2586	есть уже	2	1
2587	во-первых потому	1	1
2588	ясную картину	1	1
2589	перейти в	1	1
2590	нем самом	1	1
2591	встречались уже	1	1
2592	своего брата	1	1
2593	происшедший в	1	1
2594	виду что	1	1
2595	потустороннем мире	1	1
2596	а то	1	1
2597	быть определены	1	1
2598	частности с	1	1
2599	выходит в	1	1
2600	чтобы быть	1	1
2601	царство и	2	1
2602	распространено в	1	1
2603	не умирает	1	1
2604	цель и	1	1
2605	им и	2	1
2606	случаях когда	2	1
2607	в нос	1	1
2608	в верованиях	2	1
2609	он бросает	2	1
2610	заставить его	1	1
2611	здесь имеем	2	1
2612	тех которые	2	1
2613	зимы и	1	1
2614	он же	2	1
2615	неоднократно говорит	1	1
2616	войти в	1	1
2617	не стал	1	1
2618	свет на	1	1
2619	и видит	2	1
2620	путь к	1	1
2621	рассмотренные нами	1	1
2622	ему как	1	1
2623	ее высвободить	1	1
2624	чего в	1	1
2625	которые имели	1	1
2626	представляется как	1	1
2627	этого места	1	1
2628	его стали	1	1
2629	и растет	1	1
2630	весь облик	1	1
2631	чтобы сделать	1	1
2632	и половой	1	1
2633	но те	1	1
2634	человеку но	1	1
2635	они часто	1	1
2636	гораздо шире	1	1
2637	обычно в	1	1
2638	словом в	1	1
2639	и проглотил	2	1
2640	тут и	1	1
2641	но люди	1	1
2642	по которому	3	1
2643	вне поля	1	1
2644	или другой	2	1
2645	он ни	1	1
2646	этой силы	1	1
2647	его тем	1	1
2648	образ пожирания	1	1
2649	гораздо меньше	1	1
2650	умирает вместе	1	1
2651	на корабле	2	1
2652	приводят к	3	1
2653	как уже	1	1
2654	имеются и	1	1
2655	этого или	1	1
2656	еду в	1	1
2657	она во	1	1
2658	языку и	1	1
2659	что смерть	2	1
2660	он пожирает	1	1
2661	которого служит	1	1
2662	его сам	1	1
2663	разработан в	1	1
2664	анализ его	1	1
2665	этих работ	2	1
2666	viii и	1	1
2667	в поэме	1	1
2668	новый момент	1	1
2669	на античном	1	1
2670	частности в	1	1
2671	не видим	1	1
2672	с врагом	1	1
2673	засыпает в	1	1
2674	которые считались	1	1
2675	совершенно отсутствует	1	1
2676	имеет свое	1	1
2677	до появления	1	1
2678	есть несколько	1	1
2679	тех разнообразных	1	1
2680	с человеком	2	1
2681	является одновременно	1	1
2682	развивается в	1	1
2683	тело человека	1	1
2684	быть найдены	1	1
2685	или одну	2	1
2686	во всю	1	1
2687	его а	1	1
2688	рыб они	1	1
2689	эта имеет	1	1
2690	функций которые	1	1
2691	ног и	1	1
2692	его извне	1	1
2693	живых и	1	1
2694	как их	1	1
2695	само по	1	1
2696	только по	1	1
2697	на реку	1	1
2698	образ змея	3	1
2699	старый обычай	1	1
2700	и быть	2	1
2701	сердце и	1	1
2702	к пониманию	2	1
2703	заставляет ее	1	1
2704	ведь эти	1	1
2705	особенно распространены	1	1
2706	пьет из	1	1
2707	смысле мы	1	1
2708	грудь и	1	1
2709	о гибели	1	1
2710	дальнейшем он	1	1
2711	как символ	1	1
2712	все было	1	1
2713	дается как	1	1
2714	а я	1	1
2715	здесь этот	1	1
