N	2gram	Vygotskiy_	Psycholo
2465	этой новой	1	1
2466	обнаруживается из	1	1
2467	слове не	1	1
2468	только и	5	1
2469	исследование в	1	1
2470	свое рассмотрение	1	1
2471	что раньше	1	1
2472	предметом исследования	1	1
2473	ли отсюда	1	1
2474	при виде	1	1
2475	понимать что	1	1
2476	она только	1	1
2477	незаметно для	1	1
2478	быть мы	1	1
2479	сказанного выше	2	1
2480	ряда и	1	1
2481	это остается	2	1
2482	как всякая	1	1
2483	и внешних	1	1
2484	третье и	1	1
2485	воедино оба	1	1
2486	понимает что	1	1
2487	и сопоставляя	1	1
2488	бы ожидать	1	1
2489	которого и	1	1
2490	начинается в	3	1
2491	но сами	1	1
2492	глубочайшим образом	1	1
2493	в суждениях	1	1
2494	школа которая	1	1
2495	объяснить то	1	1
2496	может если	1	1
2497	свое выражение	8	1
2498	чистую и	1	1
2499	в известный	1	1
2500	мы сделали	2	1
2501	единства но	1	1
2502	которой идет	1	1
2503	как показывают	4	1
2504	из ряда	1	1
2505	ребенка как	2	1
2506	одну из	2	1
2507	звуковой стороны	4	1
2508	показывает насколько	1	1
2509	так резко	1	1
2510	всей своей	1	1
2511	этом оказывается	1	1
2512	но всегда	2	1
2513	словах на	1	1
2514	как готовое	1	1
2515	этот односторонний	1	1
2516	говорить не	1	1
2517	один шаг	1	1
2518	его внешнюю	1	1
2519	не привести	1	1
2520	и возникновения	1	1
2521	а по	4	1
2522	обобщения которые	1	1
2523	чисто эмпирический	1	1
2524	есть и	1	1
2525	но такое	1	1
2526	многое такое	1	1
2527	всякое слово	1	1
2528	гораздо легче	1	1
2529	этот факт	4	1
2530	придал ему	1	1
2531	другой метод	1	1
2532	особый вид	1	1
2533	начала что	1	1
2534	о восприятии	1	1
2535	человека с	1	1
2536	новой постановке	1	1
2537	слова или	1	1
2538	и всякая	1	1
2539	поставлены в	1	1
2540	закона мы	1	1
2541	числе и	2	1
2542	теоретической и	1	1
2543	решающую роль	1	1
2544	а скорее	1	1
2545	как без	1	1
2546	к изучению	4	1
2547	с очевидностью	1	1
2548	новое понимание	1	1
2549	самое происходит	1	1
2550	формах чем	1	1
2551	длинную историю	1	1
2552	его отношений	1	1
2553	скорее как	1	1
2554	ассоциативная связь	3	1
2555	мы начали	1	1
2556	звук а	1	1
2557	действительности же	1	1
2558	исследования является	2	1
2559	то новое	3	1
2560	не представляют	1	1
2561	более сложными	1	1
2562	происходит в	2	1
2563	но я	1	1
2564	каком направлении	1	1
2565	включает в	2	1
2566	их на	1	1
2567	же может	1	1
2568	вся система	2	1
2569	в разговоре	2	1
2570	она любит	1	1
2571	дела заключается	1	1
2572	противоречии с	1	1
2573	самую природу	1	1
2574	следовательно не	2	1
2575	которой должно	1	1
2576	и обратно	6	1
2577	на слово	1	1
2578	ни разу	1	1
2579	себя но	2	1
2580	поэтому мы	5	1
2581	ничего иного	1	1
2582	динамически в	1	1
2583	станем останавливаться	1	1
2584	самых сложных	1	1
2585	оказывается невозможным	1	1
2586	что один	1	1
2587	совершенно по	1	1
2588	и целиком	1	1
2589	естественно было	1	1
2590	становится возможным	6	1
2591	психологические и	1	1
2592	особого исследования	2	1
2593	к словесному	1	1
2594	в момент	4	1
2595	самих по	1	1
2596	самого себя	1	1
2597	стоят в	2	1
2598	есть прежде	1	1
2599	когда с	1	1
2600	должен дойти	1	1
2601	процессами и	1	1
2602	психологическая природа	1	1
2603	и звуковой	4	1
2604	ее место	1	1
2605	заключают в	1	1
2606	оказывается не	3	1
2607	анализа как	1	1
2608	это обычно	2	1
2609	каждый данный	1	1
2610	не понравилось	1	1
2611	по общему	1	1
2612	жить и	2	1
2613	которые по	1	1
2614	только ничего	1	1
2615	совершенно аналогична	1	1
2616	и свой	2	1
2617	количественным изменениям	1	1
2618	ясным если	1	1
2619	все необходимые	1	1
2620	случае он	1	1
2621	одной плоскости	2	1
2622	то не	1	1
2623	по мере	10	1
2624	исторического развития	3	1
2625	в языкознании	1	1
2626	отношений в	1	1
2627	опыты с	1	1
2628	иначе чем	3	1
2629	этих понятий	2	1
2630	субъективной и	1	1
2631	границы между	2	1
2632	не той	1	1
2633	это должно	1	1
2634	показав что	1	1
2635	было вызвано	2	1
2636	а она	1	1
2637	вещь в	1	1
2638	к существенным	1	1
2639	значения но	1	1
2640	стоять в	1	1
2641	во взаимной	1	1
2642	эта действительность	1	1
2643	а является	1	1
2644	ее функций	1	1
2645	от значения	2	1
2646	психологической природе	6	1
2647	оказывается только	1	1
2648	мы желаем	2	1
2649	вещами как	1	1
2650	значении и	1	1
2651	на элементы	2	1
2652	где они	4	1
2653	чем их	1	1
2654	является основным	1	1
2655	отделена и	1	1
2656	это привело	2	1
2657	говорит французская	1	1
2658	и должен	1	1
2659	действия а	1	1
2660	доказательство в	1	1
2661	только начинается	1	1
2662	правда в	1	1
2663	всех тех	1	1
2664	начинается с	2	1
2665	ближайшей его	1	1
2666	и внутренне	1	1
2667	прямо а	1	1
2668	а именно	1	1
2669	года и	1	1
2670	следовательно должна	1	1
2671	в одно	1	1
2672	языка на	2	1
2673	известный момент	1	1
2674	указывает только	1	1
2675	значение не	2	1
2676	более сложные	1	1
2677	их отношение	1	1
2678	а последний	1	1
2679	суммарное выражение	1	1
2680	поставить вопрос	1	1
2681	мы упоминали	2	1
2682	только частный	1	1
2683	деятельности речь	1	1
2684	всеми присущими	1	1
2685	начнем с	1	1
2686	более высокий	1	1
2687	представлениями и	1	1
2688	понятия с	1	1
2689	это значило	2	1
2690	за другим	2	1
2691	исследование не	3	1
2692	заключение что	1	1
2693	поле сознания	1	1
2694	не выполняет	1	1
2695	было не	1	1
2696	кто-либо из	1	1
2697	трагедия в	1	1
2698	случае они	2	1
2699	пор ни	1	1
2700	внутренней связи	1	1
2701	это осуществляется	1	1
2702	ли я	1	1
2703	в первую	3	1
2704	ответить на	1	1
2705	это с	2	1
2706	не прямо	2	1
2707	говорит по	1	1
2708	из психологов	1	1
2709	всякой другой	2	1
2710	по тем	3	1
2711	которые создают	1	1
2712	ребенка в	6	1
2713	начиная от	1	1
2714	этом мы	1	1
2715	слово всего	1	1
2716	входит в	3	1
2717	понятия в	5	1
2718	не должен	1	1
2719	развития с	1	1
2720	снова в	1	1
2721	быть последовательным	1	1
2722	то естественно	1	1
2723	другом виде	1	1
2724	которыми он	2	1
2725	с нашим	1	1
2726	возникающая на	1	1
2727	различает два	1	1
2728	с истинной	1	1
2729	отношений это	1	1
2730	продолжить эту	1	1
2731	собой совершенно	1	1
2732	линий с	1	1
2733	похожей на	1	1
2734	никем еще	1	1
2735	между отдельными	4	1
2736	но имеют	1	1
2737	обращаясь к	1	1
2738	это во-первых	1	1
2739	вюрцбургской школы	2	1
2740	структура этой	1	1
2741	есть абстракция	2	1
2742	сделать вывод	2	1
2743	система таким	1	1
2744	отдельных слов	1	1
2745	даже с	2	1
2746	с нарастанием	1	1
2747	в настоящей	2	1
2748	мы полагаем	1	1
2749	означает не	1	1
2750	переживания которое	1	1
2751	одним лишь	1	1
2752	свое отношение	1	1
2753	сказать относительно	1	1
2754	процессы которые	1	1
2755	установить что	4	1
2756	самом начале	5	1
2757	быть изучены	1	1
2758	мыслей которые	1	1
2759	психологии так	2	1
2760	что мысль	1	1
2761	следовательно по	1	1
2762	структуры к	1	1
2763	и решающее	1	1
2764	раньше не	1	1
2765	и прозы	2	1
2766	самой речи	1	1
2767	специфические отличия	1	1
2768	двух линий	1	1
2769	есть скорее	1	1
2770	стороны именно	1	1
2771	лучше согласуется	1	1
2772	поведении и	1	1
2773	момент в	3	1
2774	отсюда возникает	1	1
2775	изменений в	2	1
2776	если эта	1	1
2777	к установлению	2	1
2778	который определяет	1	1
2779	нам остается	2	1
2780	бы так	1	1
2781	если присмотреться	1	1
2782	те три	2	1
2783	связанное с	1	1
2784	и входит	1	1
2785	в системе	3	1
2786	его мысли	5	1
2787	слова может	3	1
2788	положительное значение	1	1
2789	этих людей	1	1
2790	пояснить это	1	1
2791	условно обозначить	1	1
2792	этот основной	1	1
2793	но сама	1	1
2794	а проза	1	1
2795	к внутреннему	1	1
2796	перед нашим	1	1
2797	своего развития	4	1
2798	одних только	1	1
2799	все признаки	1	1
2800	ничего по	1	1
2801	не дано	1	1
2802	из-за которого	1	1
2803	ее как	2	1
2804	склонен видеть	1	1
2805	она представляет	4	1
2806	стороны к	1	1
2807	есть процесс	1	1
2808	противоположно направленных	1	1
2809	содержится в	5	1
2810	мы как	2	1
2811	что кто	1	1
2812	более с	1	1
2813	что целый	1	1
2814	которые оказались	2	1
2815	эта особенность	1	1
2816	имеют в	1	1
2817	переходя от	3	1
2818	для психологического	2	1
2819	однако задача	1	1
2820	его видеть	1	1
2821	прийти к	1	1
2822	ведь они	1	1
2823	духовный акт	2	1
2824	а и	2	1
2825	известных случаях	1	1
2826	на этих	2	1
2827	похоже на	1	1
2828	концов к	1	1
2829	выше о	1	1
2830	внимание то	1	1
2831	при решении	1	1
2832	отличия от	1	1
2833	чтобы иметь	1	1
2834	делать в	1	1
2835	что несмотря	1	1
2836	и сама	1	1
2837	и через	1	1
2838	состоящий в	1	1
2839	возникающих в	1	1
2840	представлена в	2	1
2841	на которого	1	1
2842	который совершенно	2	1
2843	установить и	1	1
2844	то только	1	1
2845	научного и	2	1
2846	есть такая	1	1
2847	и развития	3	1
2848	обнаруживает всю	1	1
2849	противоположную сторону	1	1
2850	и объективной	1	1
2851	нового и	1	1
2852	в мысли	7	1
2853	например при	1	1
2854	и притом	4	1
2855	правильного понимания	1	1
2856	нашей мысли	3	1
2857	вопросов в	1	1
2858	слова во	1	1
2859	деятельности в	3	1
2860	и раскрытия	1	1
2861	положения вещей	1	1
2862	не осуществляется	1	1
2863	и ясным	1	1
2864	усиливается и	1	1
2865	как его	1	1
2866	отношений к	2	1
2867	изменения и	2	1
2868	вещи не	1	1
2869	что исследование	3	1
2870	и своего	2	1
2871	этим методом	1	1
2872	теми или	1	1
2873	на известный	1	1
2874	под этими	1	1
2875	также в	1	1
2876	реакция против	1	1
2877	долго и	1	1
2878	всякую возможность	2	1
2879	мы пытались	9	1
2880	метод исследования	1	1
2881	тенденцией к	1	1
2882	речь о	1	1
2883	и ближе	1	1
2884	каждом данном	1	1
2885	мы делаем	1	1
2886	себя мы	1	1
2887	будем исходить	1	1
2888	психологии языка	1	1
2889	например как	1	1
2890	своей мысли	1	1
2891	речи или	3	1
2892	менее важным	1	1
2893	оно возникает	1	1
2894	время речь	1	1
2895	французская пословица	1	1
2896	я был	1	1
2897	структуры и	3	1
2898	всех видов	1	1
2899	изменить ее	1	1
2900	психологии связь	1	1
2901	к частному	2	1
2902	выражение в	6	1
2903	должны сделать	3	1
2904	всего напоминает	1	1
2905	может жить	1	1
2906	все мысли	2	1
2907	что отношения	2	1
2908	ребенок перестает	1	1
2909	в живой	2	1
2910	ребенка прежде	1	1
2911	основным и	1	1
2912	производит впечатление	2	1
2913	не содержится	1	1
2914	возникающее в	1	1
2915	еще ни	1	1
2916	они опять	1	1
2917	в и	1	1
2918	не играют	2	1
2919	элементарных и	1	1
2920	к новым	1	1
2921	как любая	1	1
2922	отношение между	7	1
2923	соответствует и	1	1
2924	вывод который	1	1
2925	отчетливо в	1	1
2926	же хорошо	1	1
2927	все основные	1	1
2928	операций но	2	1
2929	принять что	1	1
2930	огромное количество	1	1
2931	самая структура	1	1
2932	и ассоциативного	1	1
2933	в соответствующей	2	1
2934	содержание но	1	1
2935	самого исследования	2	1
2936	развилась в	1	1
2937	для мысли	1	1
2938	слов не	1	1
2939	сравнительно с	2	1
2940	включается и	1	1
2941	в наших	8	1
2942	вопрос можно	1	1
2943	она нуждается	1	1
2944	к совершенной	1	1
2945	они имели	1	1
2946	основанное на	3	1
2947	функций и	2	1
2948	известном смысле	2	1
2949	с находящимся	1	1
2950	в поведении	1	1
2951	свете этих	1	1
2952	условия для	1	1
2953	части в	1	1
2954	рассматривается как	2	1
2955	понимание совершенно	1	1
2956	рождаются только	1	1
2957	к структуре	2	1
2958	мысль в	1	1
2959	как частный	3	1
2960	ключ ко	1	1
2961	и доказать	1	1
2962	и развитием	6	1
2963	раз после	1	1
2964	пути его	1	1
2965	сделаться предметом	1	1
2966	конфликт и	1	1
2967	и непонятной	1	1
2968	основываясь на	1	1
2969	отрицательный ответ	1	1
2970	пример из	1	1
2971	в немецком	1	1
2972	и данными	1	1
2973	к исследованию	3	1
2974	то понимание	2	1
2975	бы продолжить	1	1
2976	что наша	2	1
2977	общее что	1	1
2978	но вот	1	1
2979	развитие и	1	1
2980	за себя	1	1
2981	исследования тех	1	1
2982	связей в	1	1
2983	основе всех	1	1
2984	положение которое	1	1
2985	можем теперь	1	1
2986	и особенно	2	1
2987	проявляются в	2	1
2988	а более	1	1
2989	элемента из	1	1
2990	свое особое	1	1
2991	а истинная	1	1
2992	в житейских	1	1
2993	бы невозможно	1	1
2994	вверх от	1	1
2995	приближается к	1	1
2996	самих себя	1	1
2997	исследование для	1	1
2998	самым существенным	1	1
2999	одном случае	2	1
3000	в углу	1	1
3001	для каждой	3	1
3002	возникать и	1	1
3003	речи но	12	1
3004	мы назвали	1	1
3005	на первой	1	1
3006	пути развития	2	1
3007	и вследствие	1	1
3008	уже один	1	1
3009	и одно	1	1
3010	получаем при	1	1
3011	тот единственный	1	1
3012	целом виде	1	1
3013	в обе	1	1
3014	самому своему	1	1
3015	до некоторой	1	1
3016	по принципу	3	1
3017	оказываются далеко	1	1
3018	в большом	1	1
3019	по внешнему	1	1
3020	переходит от	2	1
3021	первых двух	1	1
3022	ощущения и	2	1
3023	он позволяет	1	1
3024	первых же	1	1
3025	поэтому она	4	1
3026	психологической функции	1	1
3027	такового и	1	1
3028	она становится	1	1
3029	себе отчета	1	1
3030	сказать с	1	1
3031	где подлежащее	2	1
3032	высшим и	2	1
3033	слова тот	1	1
3034	который показывает	1	1
3035	решению этого	1	1
3036	двух сторон	2	1
3037	оказывается в	1	1
3038	собой и	1	1
3039	самый пример	1	1
3040	между которыми	2	1
3041	и единство	1	1
3042	величайшее значение	1	1
3043	доказательствах и	1	1
3044	этот род	1	1
3045	когда дело	1	1
3046	это внутреннее	2	1
3047	даже при	2	1
3048	его очень	1	1
3049	чужой речью	1	1
3050	оно всегда	1	1
3051	в сложной	1	1
3052	падает в	1	1
3053	внешних проявлений	2	1
3054	приобретает известное	1	1
3055	помощи одних	1	1
3056	научного исследования	1	1
3057	лежащие в	1	1
3058	и непосредственном	1	1
3059	не знать	1	1
3060	существует не	1	1
3061	направление в	1	1
3062	природе тех	1	1
3063	мы сумели	1	1
3064	счете и	1	1
3065	исследование показало	1	1
3066	области общественной	1	1
3067	сумеем показать	1	1
3068	они по	1	1
3069	без которых	1	1
3070	обнаруживает то	1	1
3071	слова для	1	1
3072	новым и	1	1
3073	будет с	1	1
3074	ассоциации и	1	1
3075	с восприятием	1	1
3076	в большинстве	2	1
3077	область исследования	2	1
3078	же психологии	1	1
3079	самых высоких	1	1
3080	самое главное	1	1
3081	прежней системе	1	1
3082	поэтому не	1	1
3083	как теория	1	1
3084	относящихся к	6	1
3085	случае и	1	1
3086	слова совершенно	2	1
3087	ребенка с	5	1
3088	сказано выше	1	1
3089	наш анализ	1	1
3090	может произойти	1	1
3091	должны перейти	1	1
3092	исходным пунктом	1	1
3093	самого главного	1	1
3094	сейчас мы	1	1
3095	социальной функции	1	1
3096	находящихся в	1	1
3097	в первых	1	1
3098	для обоих	1	1
3099	и изменения	1	1
3100	о своем	2	1
3101	вещей как	2	1
3102	и основное	1	1
3103	ряд новых	1	1
3104	между развитием	4	1
3105	ли вы	1	1
3106	образом по	1	1
3107	целом мы	1	1
3108	простого зеркального	1	1
3109	ожидать что	4	1
3110	основу исследования	1	1
3111	человек отличается	1	1
3112	это сделал	1	1
3113	это показывает	1	1
3114	образом не	1	1
3115	развитой в	1	1
3116	количество слов	1	1
3117	известной степени	2	1
3118	на более	1	1
3119	а путем	1	1
3120	к третьему	1	1
3121	между людьми	1	1
3122	чтобы сохранить	1	1
3123	образом идет	1	1
3124	соответствии с	1	1
3125	важно было	2	1
3126	метод анализа	2	1
3127	частей в	1	1
3128	ко всей	1	1
3129	во внешней	4	1
3130	она возникает	4	1
3131	они оказываются	1	1
3132	тенденции к	5	1
3133	нашего метода	1	1
3134	того с	1	1
3135	которой как	1	1
3136	последней в	1	1
3137	от понятия	3	1
3138	при всякой	1	1
3139	этого понимания	1	1
3140	проявления и	1	1
3141	различие и	1	1
3142	и пользование	1	1
3143	что вместе	1	1
3144	свою силу	4	1
3145	к новой	2	1
3146	в романах	1	1
3147	таком построении	1	1
3148	полагает будто	1	1
3149	когда нам	1	1
3150	пор значение	1	1
3151	будет в	2	1
3152	полном смысле	1	1
3153	противоречие чем	1	1
3154	сумели сделать	1	1
3155	дальнейшего развития	1	1
3156	самая сущность	1	1
3157	от связи	1	1
3158	других двух	1	1
3159	единство в	1	1
3160	сопоставить эти	1	1
3161	понятием как	2	1
3162	жизнь его	2	1
3163	возможность не	1	1
3164	внешний вид	1	1
3165	слов так	1	1
3166	дело как	1	1
3167	представления как	2	1
3168	может найти	1	1
3169	поэтому что	2	1
3170	как простая	3	1
3171	себе если	1	1
3172	в гораздо	1	1
3173	что изучение	1	1
3174	ему в	1	1
3175	светлое поле	1	1
3176	этого она	1	1
3177	этого совершенно	1	1
3178	именно ее	1	1
3179	задачей исследования	1	1
3180	том числе	2	1
3181	отношении находятся	1	1
3182	наше предположение	1	1
3183	предположение что	1	1
3184	анализ показывает	1	1
3185	как отношение	1	1
3186	в противоположных	2	1
3187	оно будет	1	1
3188	это часто	1	1
3189	представляет один	1	1
3190	процессы и	2	1
3191	мысль к	1	1
3192	понятия к	9	1
3193	и свойства	1	1
3194	эту сложную	1	1
3195	и судьбу	2	1
3196	и развиваются	2	1
3197	зрения до	1	1
3198	кроме как	1	1
3199	чтобы получить	1	1
3200	всей системы	1	1
3201	ним стоит	1	1
3202	совершенно новое	1	1
3203	представлять себе	1	1
3204	чистой и	1	1
3205	анализа тех	1	1
3206	и конструкции	1	1
3207	направления что	1	1
3208	же именно	1	1
3209	гармонии и	1	1
3210	оно только	1	1
3211	станет ясно	1	1
3212	этого примера	1	1
3213	и непосредственно	3	1
3214	является таким	1	1
3215	самых крайних	1	1
3216	что к	1	1
3217	начала в	1	1
3218	существует как	1	1
3219	когда ребенок	2	1
3220	же по	1	1
3221	как увидим	2	1
3222	разговор идет	1	1
3223	чем отличается	1	1
3224	существует для	1	1
3225	она делает	1	1
3226	системы в	3	1
3227	эти соображения	1	1
3228	что перед	1	1
3229	с логической	1	1
3230	не хватает	1	1
3231	этого исследования	1	1
3232	является не	4	1
3233	живой и	1	1
3234	этим самым	2	1
3235	закон который	1	1
3236	весь круг	1	1
3237	чтобы вообще	1	1
3238	своего пути	3	1
3239	возможность развить	1	1
3240	в новом	2	1
3241	по структуре	1	1
3242	то можно	1	1
3243	их значение	1	1
3244	за его	1	1
3245	вопроса как	1	1
3246	мы тем	1	1
3247	этой системы	1	1
3248	выражение и	1	1
3249	как эта	3	1
3250	зрения приводит	1	1
3251	нее нет	2	1
3252	интересующей нас	1	1
3253	еще до	1	1
3254	всю совокупность	1	1
3255	и осознать	1	1
3256	часто бывает	1	1
3257	никакой роли	2	1
3258	равно что	1	1
3259	одного этого	1	1
3260	исключительно и	1	1
3261	ее он	1	1
3262	точности и	1	1
3263	заставляют нас	1	1
3264	как трудно	2	1
3265	его другой	1	1
3266	гласит что	1	1
3267	проистекает из	4	1
3268	не решает	1	1
3269	может возникнуть	1	1
3270	экспериментальные исследования	1	1
3271	что более	1	1
3272	и истинное	1	1
3273	двух принципов	1	1
3274	и почти	1	1
3275	большим чем	1	1
3276	и образов	1	1
3277	собака и	1	1
3278	довольно часто	1	1
3279	через которые	1	1
3280	более общего	1	1
3281	бы представить	1	1
3282	во второй	5	1
3283	момент когда	1	1
3284	кислород и	1	1
3285	те психологи	1	1
3286	действительного положения	1	1
3287	этих работ	1	1
3288	наша оценка	1	1
3289	восприятий и	1	1
3290	движения в	3	1
3291	не станет	1	1
3292	имеет свои	1	1
3293	первые два	1	1
3294	мыслью и	6	1
3295	к понятию	4	1
3296	еще на	1	1
3297	акт мысли	1	1
3298	значение слова	16	1
3299	всем ее	1	1
3300	и мыслей	1	1
3301	и сильнее	1	1
3302	основе этого	1	1
3303	него и	1	1
3304	и понимают	1	1
3305	со своими	1	1
3306	чем говорится	4	1
3307	с окончанием	1	1
3308	от мысли	5	1
3309	эту внутреннюю	1	1
3310	зеркального отражения	1	1
3311	что другие	1	1
3312	основную тенденцию	1	1
3313	есть необходимый	1	1
3314	о каких	1	1
3315	остается на	1	1
3316	только по	5	1
3317	этом и	2	1
3318	он оказывается	1	1
3319	отрывается от	1	1
3320	связи между	11	1
3321	анализа и	1	1
3322	свойство ее	1	1
3323	прямое выражение	2	1
3324	что хотел	1	1
3325	действительности следовательно	1	1
3326	видел что	3	1
3327	как этот	1	1
3328	понятий но	2	1
3329	этот недостаток	1	1
3330	всей нашей	1	1
3331	исследования о	1	1
3332	внутри самого	1	1
3333	отношении чем	1	1
3334	структура совершенно	1	1
3335	в эти	1	1
3336	положению вещей	1	1
3337	развивается от	1	1
3338	быть названы	1	1
3339	природа его	1	1
3340	соответствует тому	1	1
3341	сложных отношений	2	1
3342	если продолжить	1	1
3343	снизу вверх	4	1
3344	элементарные свойства	2	1
3345	это отнюдь	1	1
3346	в известной	1	1
3347	не лежат	1	1
3348	вещей это	1	1
3349	момент его	1	1
3350	а эти	1	1
