N	2gram	Bakhtin_fo	Istorich
2495	самая распространенная	1	1
2496	название и	1	1
2497	всех видах	1	1
2498	в народной	1	1
2499	этих античных	1	1
2500	имеющего в	1	1
2501	начинает играть	1	1
2502	к какой	1	1
2503	зато эти	1	1
2504	всей его	2	1
2505	наконец и	4	1
2506	мир этот	1	1
2507	одним ударом	1	1
2508	не является	4	1
2509	там нет	1	1
2510	цели не	1	1
2511	такой дифференциации	1	1
2512	совершенно иной	3	1
2513	внутренняя жизнь	2	1
2514	отношение как	1	1
2515	нет даже	1	1
2516	его органы	1	1
2517	стадии развития	2	1
2518	ее до	1	1
2519	здесь дается	3	1
2520	характер не	3	1
2521	и голос	1	1
2522	и золотой	1	1
2523	же каким	1	1
2524	это когда	3	1
2525	героини с	1	1
2526	не до	1	1
2527	людей как	1	1
2528	нельзя и	1	1
2529	и античных	1	1
2530	и приключения	2	1
2531	жизнь с	3	1
2532	свойств и	1	1
2533	не связанных	1	1
2534	и откуда	1	1
2535	не попали	1	1
2536	сюжеты не	1	1
2537	нет никакой	1	1
2538	сверху и	1	1
2539	времени и	10	1
2540	принимают в	1	1
2541	хозяин дома	1	1
2542	дословном переводе	1	1
2543	же время	13	1
2544	образом у	1	1
2545	цели и	1	1
2546	процесс не	1	1
2547	с воинами	1	1
2548	я вошел	1	1
2549	он сохраняет	1	1
2550	известной степени	1	1
2551	предков и	1	1
2552	еще никогда	1	1
2553	их значение	1	1
2554	между царством	1	1
2555	где-то за	1	1
2556	нем не	3	1
2557	еще вернемся	3	1
2558	к созданию	1	1
2559	не абсолютно	1	1
2560	нем в	2	1
2561	есть чтобы	1	1
2562	с нею	2	1
2563	почему бы	1	1
2564	оно должно	1	1
2565	слово и	1	1
2566	или позже	3	1
2567	отсюда становится	1	1
2568	этого же	1	1
2569	в понимании	1	1
2570	где бы	1	1
2571	когда нам	1	1
2572	значении в	1	1
2573	поставлен на	1	1
2574	дает в	1	1
2575	можем поставить	1	1
2576	изменению и	1	1
2577	особую важность	1	1
2578	и предков	1	1
2579	формы как	1	1
2580	заключенных в	1	1
2581	его можно	1	1
2582	с орудиями	1	1
2583	более глубокий	1	1
2584	образы и	1	1
2585	фольклоре не	1	1
2586	одних и	2	1
2587	с современными	1	1
2588	а чтобы	1	1
2589	встречу с	1	1
2590	на дорогу	1	1
2591	иной характер	2	1
2592	стороны мы	1	1
2593	сюда в	1	1
2594	этого она	1	1
2595	в первый	1	1
2596	человек по	2	1
2597	себе они	1	1
2598	с большей	2	1
2599	его чисто	1	1
2600	от анализа	1	1
2601	и носят	1	1
2602	мира но	1	1
2603	того здесь	1	1
2604	или два	1	1
2605	этом отношении	5	1
2606	и столько	1	1
2607	для своего	2	1
2608	день и	2	1
2609	левое ухо	1	1
2610	этого пути	1	1
2611	по ту	2	1
2612	очень важный	3	1
2613	литературу и	2	1
2614	с разными	1	1
2615	ибо оно	1	1
2616	которые введены	1	1
2617	его желудок	1	1
2618	и непосредственно	1	1
2619	будем ответить	1	1
2620	же связь	1	1
2621	когда оно	1	1
2622	своей воле	1	1
2623	не больше	1	1
2624	места в	2	1
2625	они могли	1	1
2626	он видел	1	1
2627	уже совершенно	1	1
2628	перед смертью	1	1
2629	добродетели и	2	1
2630	здесь даже	1	1
2631	посвятил свою	1	1
2632	голову в	1	1
2633	физической силой	1	1
2634	между собою	1	1
2635	в литературу	3	1
2636	можно больше	1	1
2637	словом и	2	1
2638	библейских и	1	1
2639	не имеющего	1	1
2640	фольклора и	2	1
2641	не подлежит	1	1
2642	лежит на	1	1
2643	в отрицательном	1	1
2644	ту и	2	1
2645	и дурак	1	1
2646	разновидности и	1	1
2647	об особом	1	1
2648	в новом	1	1
2649	мире по	1	1
2650	фольклор и	1	1
2651	форма в	3	1
2652	в дословном	1	1
2653	сталкивается с	1	1
2654	его же	1	1
2655	олимп и	1	1
2656	миром и	1	1
2657	они есть	1	1
2658	целого и	2	1
2659	родился на	1	1
2660	значит в	1	1
2661	эти дни	1	1
2662	сама природа	2	1
2663	они действуют	1	1
2664	и снова	1	1
2665	природа в	1	1
2666	только к	3	1
2667	указывали на	1	1
2668	преимущественно в	1	1
2669	не едят	1	1
2670	весь и	1	1
2671	об амуре	3	1
2672	их тоже	1	1
2673	внутри которых	1	1
2674	они ударили	1	1
2675	деле может	1	1
2676	значение но	2	1
2677	в живую	1	1
2678	дома на	1	1
2679	назвать его	1	1
2680	этом мире	7	1
2681	человек всегда	1	1
2682	вся жизнь	1	1
2683	ведь и	1	1
2684	слагаются из	1	1
2685	более общего	1	1
2686	и особый	1	1
2687	есть как	1	1
2688	в искусстве	1	1
2689	своего мира	1	1
2690	и драгоценными	1	1
2691	в xvii	3	1
2692	о причинах	1	1
2693	и историческая	1	1
2694	быть как	1	1
2695	говоря о	1	1
2696	обрядовых и	1	1
2697	лежат в	2	1
2698	существование в	1	1
2699	имеет свои	1	1
2700	новое что	1	1
2701	и всех	2	1
2702	он там	1	1
2703	эпохи и	1	1
2704	также с	1	1
2705	где эта	1	1
2706	типичен для	1	1
2707	которой можно	1	1
2708	облекается в	1	1
2709	как для	1	1
2710	форма как	1	1
2711	которого никто	1	1
2712	них нет	1	1
2713	изучения и	1	1
2714	и много	1	1
2715	будем их	1	1
2716	обычно только	1	1
2717	и личные	1	1
2718	до нас	6	1
2719	в высшей	1	1
2720	так называемой	1	1
2721	права и	1	1
2722	быть найдены	1	1
2723	тот и	1	1
2724	имеющиеся в	1	1
2725	ведь эти	1	1
2726	нуждается в	1	1
2727	орудиями и	1	1
2728	надо было	1	1
2729	и долго	1	1
2730	нужен и	1	1
2731	бытия в	1	1
2732	носит в	1	1
2733	возникает не	1	1
2734	и совершенно	3	1
2735	применительно к	1	1
2736	их чтобы	1	1
2737	нем мы	1	1
2738	автора и	4	1
2739	имеет особое	1	1
2740	котором он	1	1
2741	дается как	1	1
