N	4gram	Voloshinov	PoTuStor
1597	подробно свое отношение к	1	1
1598	наконец мы критикуем приходящие	1	1
1599	цензура лежит на границе	1	1
1600	для культурного сознания хорошая	1	1
1601	на женщину на ее	1	1
1602	точки зрения каждого из	1	1
1603	творчества философские социальные и	1	1
1604	к матери и связанная	1	1
1605	он был предоставлен чистому	1	1
1606	какой-то социальный минимум легче	1	1
1607	комплекса перенося на них	1	1
1608	сексуальное влечение характеризуется следующими	1	1
1609	приемов могут быть доведены	1	1
1610	она управляется только одним	1	1
1611	компромиссы сознания с бессознательным	1	1
1612	и его ученики противопоставляют	1	1
1613	абстрактно выделяется и объявляется	1	1
1614	сексуального действия полового удовлетворения	1	1
1615	его мать отношения ребенка	1	1
1616	этом убеждены но так	1	1
1617	браку на которые переносится	1	1
1618	можно добраться до вытесненного	1	1
1619	образования т.е явные образы	1	1
1620	и острота только отдушина	1	1
1621	вытесненного влечения очень сложны	1	1
1622	что никакого смысла в	1	1
1623	был связан принципом реальности	1	1
1624	недозволенного она управляется только	1	1
1625	хочет приобщить женщину к	1	1
1626	эта жажда возврата и	1	1
1627	сил внутри организма показатель	1	1
1628	latente traumgedanken боящиеся света	1	1
1629	инфантильное самодовление таким образом	1	1
1630	желания которые на следующих	1	1
1631	действия полового удовлетворения непристойность	1	1
1632	веры и поклонения магию	1	1
1633	только одна из систем	1	1
1634	все характеристики рая и	1	1
1635	многообразных проявлениях наконец преодолено	1	1
1636	символов замещающих объекты вытесненного	1	1
1637	со всяким уважением со	1	1
1638	матери не позволяет брать	1	1
1639	остротах находит себе освобождение	1	1
1640	как проникнуть к этим	1	1
1641	дню его рождения признать	1	1
1642	собственный организм все характеристики	1	1
1643	часто инфантильно-эротического образы явного	1	1
1644	свой смысл и значение	1	1
1645	время начали цитировать еще	1	1
1646	сосании anus или анальная	1	1
1647	те социальные отношения которые	1	1
1648	быть объяснены и поняты	1	1
1649	и мышления не совсем	1	1
1650	историю мало родиться физически	1	1
1651	матери к возвращению назад	1	1
1652	самом деле фрейдизм перенес	1	1
1653	ужас и боль этой	1	1
1654	классе и через класс	1	1
1655	работе мы сейчас же	1	1
1656	общем яркой и меткой	1	1
1657	способностей какие были в	1	1
1658	сказать что главную массу	1	1
1659	дозволенного с недозволенным но	1	1
1660	образов словесной двусмысленности перенесения	1	1
1661	всего изолировать и превратить	1	1
1662	сохранить какую-нибудь хотя бы	1	1
1663	объекте в другом человеке	1	1
1664	характер и собственно с	1	1
1665	с другими психологическими направлениями	1	1
1666	до скрытого содержания сна	1	1
1667	той или иной эрогенной	1	1
1668	понимание смерти как возврата	1	1
1669	libido рассеяно по всему	1	1
1670	что между ними уже	1	1
1671	понятной и мало говорящей	1	1
1672	историю не входит нужно	1	1
1673	в переводе на язык	1	1
1674	размежеваться с другими психологическими	1	1
1675	зародыша только греческий человек	1	1
1676	и техника символичны мы	1	1
1677	компромиссное частичное освобождение от	1	1
1678	снова тянется к матери	1	1
1679	в суррогат ersatzbildung материнского	1	1
1680	смешанный введением ряда посредствующих	1	1
1681	в голову мысли и	1	1
1682	не всегда соответствует действительным	1	1
1683	надо дать полную свободу	1	1
1684	организм замыкается от всех	1	1
1685	может во всей последующей	1	1
1686	отношения к разбираемому сновидению	1	1
1687	и этим как бы	1	1
1688	маскирует свою тенденцию делает	1	1
1689	образований приток которых продолжается	1	1
1690	только отдушина для подавленных	1	1
1691	с их действительных объектов	1	1
1692	точки зрения психической динамики	1	1
1693	без всякого участия сознания	1	1
1694	компромиссные образования т.е явные	1	1
1695	эдипова комплекса перенося на	1	1
1696	и связанных с ними	2	1
1697	свою тенденцию делает ее	1	1
1698	заметим что она встречает	1	1
1699	остальной психологии действительно настолько	1	1
1700	полумраке изображает для больного	1	1
1701	воспроизводится в болезненных симптомах	1	1
1702	предоставлен чистому принципу наслаждения	1	1
1703	меньшие группы вытесненных психических	1	1
1704	потрясение равным которому будет	1	1
1705	ни фрейдисты никогда не	1	1
1706	его многообразных проявлениях наконец	1	1
1707	быть доведены до сознания	1	1
1708	ненависть к отцу так	1	1
1709	всего социального и исторического	1	1
1710	остроты непристойность еще более	1	1
1711	пороки современной ему субъективной	1	1
1712	его ученики по-видимому в	1	1
1713	удовлетворения всех влечений и	1	1
1714	видения показывания или осязания	1	1
1715	сна надо дать полную	1	1
1716	образов перенесением эмоций и	1	1
1717	т.е до скрытого содержания	1	1
1718	вырастает из тех же	1	1
1719	сложны определяющая их цель	1	1
1720	на ее присутствие хотя	1	1
1721	это первичное событие эдипова	1	1
1722	методов так называемого американского	1	1
1723	легче всего изолировать и	1	1
1724	в ней методам это	1	1
1725	до сознания на основе	1	1
1726	беспощадному вытеснению в бессознательное	1	1
1727	дать полную свободу своей	1	1
1728	легальную корректную приемлемую для	1	1
1729	в психоаналитической теории и	1	1
1730	интересует химизм этих зон	1	1
1731	каких бы то ни	1	1
1732	ее приемлемее для культурного	1	1
1733	связь с вытесненным представлением	1	1
1734	и с наличным во	1	1
1735	специальные вопросы биологии не	1	1
1736	когда давление реальности и	1	1
1737	погребения зарывание в землю	1	1
1738	целого в классе и	1	1
1739	в историю не входит	1	1
1740	лады и со всеми	1	1
1741	такие представления чувства и	1	1
1742	принцип наслаждения с его	1	1
1743	в слушателе цель ее	1	1
1744	тела и с ними	1	1
1745	выполнила приказанное прошла в	1	1
1746	его ученики цитируют только	1	1
1747	переоценка сексуального и притом	1	1
1748	скрытого содержания сна это	1	1
1749	и вредного дозволенного и	1	1
1750	влечения человека конечно в	1	1
1751	приказанное прошла в угол	1	1
1752	физиологическую теорию их его	1	1
1753	наконец враждебность ко всякому	1	1
1754	из материнского лона переживает	1	1
1755	обходиться без материнской помощи	1	1
1756	и внутренними раздражениями организма	1	1
1757	представления чувства и желания	1	1
1758	и теперь нашу работу	1	1
1759	принципом реальности и культурой	1	1
1760	память о действительно бывшем	1	1
1761	ним фрейд понимает бессознательное	1	1
1762	управляют те же законы	1	1
1763	только те социальные отношения	1	1
1764	первые судороги рождающегося организма	1	1
1765	свою психическую силу от	1	1
1766	сказали бы наши формалисты	1	1
1767	сознания любовь к матери	1	1
1768	сознания хорошая шутка нуждается	1	1
1769	самым ортодоксальным фрейдистом книга	1	1
1770	дать объективного физиологического анализа	1	1
1771	желаний организма под давлением	1	1
1772	внешних раздражений и влияний	1	1
1773	ребенку с самого начала	1	1
1774	эстетическая замена что такое	1	1
1775	в психологии его времени	1	1
1776	в общем яркой и	1	1
1777	символичны мы живем в	1	1
1778	наша психика не знает	1	1
1779	не могут быть объяснены	1	1
1780	в один смешанный введением	1	1
1781	удовлетворением т.е между организмом	1	1
1782	путем настойчивых расспросов и	1	1
1783	перенес в свои построения	1	1
1784	рассеяно по всему телу	1	1
1785	притом он сохраняет те	1	1
1786	и со всеми возможными	1	1
1787	хотя бы отдаленную связь	1	1
1788	все это выдает бессознательное	1	1
1789	показатель где оно есть	1	1
1790	стороны формы так и	1	1
1791	форму это достигается слиянием	1	1
1792	ко всякому закону установлению	1	1
1793	и философов о психофизическом	1	1
1794	свете сознания представляются чем-то	1	1
1795	эдипов комплекс и наконец	1	1
1796	забвение имен обмолвки описки	1	1
1797	все эти психические элементы	1	1
1798	сновидения взятые обычно из	1	1
1799	закрыт прямой доступ в	1	1
1800	еще шопенгауэра и ницше	1	1
1801	эротического и часто инфантильно-эротического	1	1
1802	под давлением принципа реальности	1	1
1803	все влечения фрейд разделяет	1	1
1804	и усвоила несколько сектантские	1	1
1805	повторяет ужас рождения древнейшие	1	1
1806	повторить и об его	1	1
1807	застывший в холоде кантианского	1	1
1808	инфантильно-эротического образы явного сновидения	1	1
1809	брейер пользовались гипнозом полным	1	1
1810	не может быть ничего	1	1
1811	форму остроты непристойность еще	1	1
1812	внешними и внутренними раздражениями	1	1
1813	враждебность ко всякому другому	1	1
1814	всеми возможными префиксами и	1	1
1815	корень бессознательного и вообще	1	1
1816	уместные в науке фрейд	1	1
1817	хорошая шутка нуждается в	1	1
1818	сознания на основе этих	1	1
1819	в общем можно сказать	1	1
1820	от всех внешних раздражений	1	1
1821	зарывание в землю мать-земля	1	1
1822	но вместе с ужасом	1	1
1823	социального упадка и разложения	1	1
1824	этой работе совершенно субъективны	1	1
1825	и наведений ее мысли	1	1
1826	и беспрепятственно рождаются такие	1	1
1827	влечения очень сложны определяющая	1	1
1828	сильное сопротивление нашего сознания	1	1
1829	никакого смысла в нем	1	1
1830	второе социальное рождение и	1	1
1831	бессознательным дозволенного с недозволенным	1	1
1832	и желания которые на	1	1
1833	безразличные подробности сна превращением	1	1
1834	друг на друга в	1	1
1835	представлением а с другой	1	1
1836	землю мать-земля сидячее положение	1	1
1837	сознание потому-то и мобилизована	1	1
1838	взрослой жизни заимствуют свою	1	1
1839	к возвращению назад в	1	1
1840	мать отношения ребенка к	1	1
1841	и новых вытеснений но	1	1
1842	образов сна стали классическими	1	1
1843	все остальные подразделения представляются	1	1
1844	сексуальным или агрессивным сексуальные	1	1
1845	одним принципом принципом наслаждения	1	1
1846	наилучшим суррогатом рая наиболее	1	1
1847	только то душевное образование	1	1
1848	быть не может наконец	1	1
1849	и мобилизована сила сопротивления	1	1
1850	этих способностей какие были	1	1
1851	женщину на ее присутствие	1	1
1852	коренную реформу старой психологии	1	1
1853	внимание на работу цензуры	1	1
1854	или перевеса одной над	1	1
1855	три основных события его	1	1
1856	в материнское лоно мы	1	1
1857	снов и невротических симптомов	1	1
1858	неизведанного материка по ту	1	1
1859	всем этим процессам сексуальную	1	1
1860	различия действительного и недействительного	1	1
1861	надо только не дать	1	1
1862	подразделения представляются несущественными понятны	1	1
1863	добраться до вытесненного влечения	1	1
1864	наименее понятен ребенку именно	1	1
1865	должен освободиться от врача	1	1
1866	потока на чувственную страсть	1	1
1867	рождения в мир но	1	1
1868	лежит смутная бессознательная память	1	1
1869	влечениях маленького эдипа становится	1	1
1870	учета социального места изучаемого	1	1
1871	рождения человек не может	1	1
1872	сознания представляются чем-то поверхностным	1	1
1873	ужас рождения древнейшие формы	1	1
1874	выдают положение зародыша только	1	1
1875	бы наши формалисты эдипов	1	1
1876	совсем уместные в науке	1	1
1877	как бы социализировать грех	1	1
1878	связан принципом реальности и	1	1
1879	образов разбираемого сна надо	1	1
1880	как какой-то социальный минимум	1	1
1881	государству браку на которые	1	1
1882	отношение к отцу и	1	1
1883	какие были в ходу	1	1
1884	переоценить все ценности мира	1	1
1885	бессознательного группа этих влечений	1	1
1886	действительно великолепное остранение семейной	1	1
1887	позволяет брать его в	1	1
1888	обратим внимание на работу	1	1
1889	наши формалисты эдипов комплекс	1	1
1890	внутриутробного положения зародыша мы	1	1
1891	довести их до сознания	1	1
1892	представляются чем-то поверхностным головным	1	1
1893	частичное повторение внутриутробного положения	1	1
1894	рая охраняет суровый страж	1	1
1895	и боль этой травмы	1	1
1896	в этой борьбе равновесия	1	1
1897	внутриутробной жизни однажды пережитой	1	1
1898	в мифах и сагах	1	1
1899	ассоциативными нитями с другими	1	1
1900	это часто делает невозможным	1	1
1901	его в явные образы	1	1
1902	вплести в единую ткань	1	1
1903	рождения становится первым вытесненным	1	1
1904	чреве носит либидинозный характер	1	1
1905	сердцу а потому и	1	1
1906	создать в смеющемся союзника	1	1
1907	из того же источника	1	1
1908	отношения ребенка к матери	2	1
1909	там бесспорно есть и	1	1
1910	архаические статуи с их	1	1
1911	эрекцию ребенок тянется в	1	1
1912	за отказ от удовлетворения	1	1
1913	и сознательного для психоанализа	1	1
1914	любым процессом и органическим	1	1
1915	корректную приемлемую для сознания	1	1
1916	не найдут исчерпывающего разрешения	1	1
1917	ничего общего не может	1	1
1918	не может наконец мы	1	1
1919	из тех же психоорганических	1	1
1920	обусловлено как со стороны	1	1
1921	событие эдипова комплекса перенося	1	1
1922	с ними успешно конкурируют	1	1
1923	служит в конечном счете	1	1
1924	сейчас же заметим что	1	1
1925	обычно из безразличных впечатлений	1	1
1926	экономически и социально стала	1	1
1927	всякого участия сознания сознание	1	1
1928	рождаются такие представления чувства	1	1
1929	сновидения и замещают это	1	1
1930	и фрейдисты полагают что	1	1
1931	замещающих объекты вытесненного влечения	1	1
1932	внутренними раздражениями организма внутренние	1	1
1933	или только получает возможность	1	1
1934	перенесения значения из одного	1	1
1935	в которую забивался первобытный	1	1
1936	сознательного для психоанализа же	1	1
1937	старались подыскать биологическую метафору	1	1
1938	итак фрейд ни разу	1	1
1939	мы останавливаться не будем	1	1
1940	форме когда сопротивление во	1	1
1941	мать-земля сидячее положение покойника	1	1
1942	чистому принципу наслаждения если	1	1
1943	и часто инфантильно-эротического образы	1	1
1944	давление реальности и культуры	1	1
1945	смутная бессознательная память о	1	1
1946	своего прямого объекта на	1	1
1947	и раскрыла зонтик в	1	1
1948	раскрыла зонтик в комнате	1	1
1949	все снова и снова	2	1
1950	готовом очищенном виде оно	1	1
1951	упадка и разложения характерна	1	1
1952	нескольких образов в один	1	1
1953	ясным какой громадный запас	1	1
1954	нераздельному господству принципа наслаждения	1	1
1955	этой же тяги к	1	1
1956	участия сознания сознание получает	1	1
1957	очищенном виде оно не	1	1
1958	инфантильный рай с его	1	1
1959	непристойность рассчитана на женщину	1	1
