N	4gram	Tiupa_Narr	Hudozhes
1501	здесь невозможно притчевое нормативное	1	1
1502	к содержанию анекдота ни	1	1
1503	в качестве бытийной компетенции	1	1
1504	дискурса призван обладать проективной	1	1
1505	не на раскрытие установленного	1	1
1506	репродуктивной рецепцией притчевая дискурсия	1	1
1507	и фиксируемой иногда графически	1	1
1508	чудаковатое дурацкое нередко кощунственное	1	1
1509	отсутствием ценностной дистанции между	1	1
1510	романного слова эта возможность	1	1
1511	форме определенной жанровой схемы	1	1
1512	пушкиным или вяземским не	1	1
1513	потому нейтральное к языку	1	1
1514	в форме индивидуального речевого	1	1
1515	позиция активного приятия не	1	1
1516	мире слово сказания еще	1	1
1517	внутренне свободного игрового переиначивающего	1	1
1518	табу дозволенное посрамление словесное	1	1
1519	интонациями он оказывается уже	1	1
1520	в известном смысле домонологично	1	1
1521	анекдот невозможно рассказывать себе	1	1
1522	которых и определяется креативная	1	1
1523	поэтому повторное выслушивание одного	1	1
1524	субъект дискурсии обладает достоверным	1	1
1525	так называемого чувства юмора	1	1
1526	не претендуют на статус	1	1
1527	компетенция говорящего состоит в	1	1
1528	то же время они	1	1
1529	неким ибо предметно-тематическое содержание	1	1
1530	тексте но всегда имплицитно	1	1
1531	дискурс вовлекает адресата в	1	1
1532	рецептивную компетенцию доверия к	1	1
1533	неожиданное маловероятное беспрецедентное анекдотическим	1	1
1534	какой бы то ни	1	1
1535	и реализатором самобытного смысла	1	1
1536	в классическом романе реалистической	1	1
1537	основана жанровая форма романа	1	1
1538	человеческая жизнь писал он	1	1
1539	любопытство к реальному человеческому	1	1
1540	тождественно мнению и сомнению	1	1
1541	ученичества как того требует	1	1
1542	он статичен в анекдоте	1	1
1543	не такое слово анекдота	1	1
1544	жизнеописания как феномена культуры	1	1
1545	как раз ответственность свободного	1	1
1546	дискурс речевая маска такого	1	1
1547	некоторой необходимости известного предназначения	1	1
1548	редуцирован комическая апофегма то	1	1
1549	не всегда эксплицированного в	1	1
1550	здесь присутствует как правило	1	1
1551	типа есть монолог в	1	1
1552	лица по мысли с.с	1	1
1553	к позиции изобразителя жизни	1	1
1554	тип высказывания реализующий некоторую	1	1
1555	божья повеленья сказание в	1	1
1556	это ощущение составляет необходимый	1	1
1557	смысл закономерно приводит к	1	1
1558	судьбой отдельных лиц слово	1	1
1559	отдельных лиц слово судьба	1	1
1560	в частности сказание постулирует	1	1
1561	и в форме определенной	1	1
1562	жанр сказания исторически восходит	1	1
1563	жития ибо жизнь личности	1	1
1564	и не быть субъектом	1	1
1565	практике может быть осуществлено	1	1
1566	о происшествиях неофициальной жизни	1	1
1567	а также проектировать свою	1	1
1568	может быть определена как	1	1
1569	не будет адекватным данному	1	1
1570	индивидуальный опыт чужой жизненной	1	1
1571	нарушение запрета есть профанация	1	1
1572	для своей манифестации особого	1	1
1573	предназначения когда персонажи не	1	1
1574	участников коммуникативного события на	1	1
1575	слушающим принципиальная для притчи	1	1
1576	признает никакого миропорядка жизнь	1	1
1577	не дает позвоночника роману	1	1
1578	субъект объект и адресат	1	1
1579	не только вымышленные но	1	1
1580	возможны но факультативны он	1	1
1581	для полноценного авторства субъекту	1	1
1582	не требует анекдот но	1	1
1583	в ее смысл закономерно	1	1
1584	не реализованной в частности	1	1
1585	даже будучи порой фактически	1	1
1586	содержанием анекдота данную коммуникативную	1	1
1587	является возможность совершенно иной	1	1
1588	содержания культивируется соответствующим жанром	1	1
1589	анекдота это игра случая	1	1
1590	поучающего и поучаемого это	1	1
1591	позицию сотворчества инициативной игры	1	1
1592	масштабов и соотношений такая	1	1
1593	или хулы плача осмеяния	1	1
1594	инициативно-авантюрное поведение в окказионально-авантюрном	1	1
1595	преемственно воспроизводимой в культуре	1	1
1596	удовлетворяясь репродуктивной рецепцией притчевая	1	1
1597	вполне самобытно но и	1	1
1598	от жанра высказывания жанр	1	1
1599	данному дискурсу возможность которого	1	1
1600	окказиональный жребий а вероятностный	1	1
1601	переходит к позиции изобразителя	1	1
1602	дурацкое нередко кощунственное вырастающая	1	1
1603	смыслов оно стремится к	1	1
1604	другие компетенции суть референтная	1	1
1605	поэтому форма авторства выше	1	1
1606	но не слияние концепированный	1	1
1607	в мире необходимости ни	1	1
1608	говорящий здесь только исполнитель	1	1
1609	предполагает отношение к сообщенному	1	1
1610	а сказание давшее литературе	1	1
1611	сказания исторически восходит к	1	1
1612	из модификаций анекдотического дискурса	1	1
1613	рода механизмом активизации воспринимающего	1	1
1614	еще не такое слово	1	1
1615	может как быть так	1	1
1616	неизбежная для производящего текст	1	1
1617	в наличии у него	1	1
1618	воспринимающему сознанию той или	1	1
1619	притчу в принципе можно	1	1
1620	давшее литературе героический эпос	1	1
1621	качестве бытийной компетенции персонажа	1	1
1622	в принципе можно припоминая	1	1
1623	может быть осуществлено только	1	1
1624	к иллюзии живого голоса	1	1
1625	активность адресата при этом	1	1
1626	судьба в данном контексте	1	1
1627	и персонажи сказания не	1	1
1628	его характера инициативно-авантюрное поведение	1	1
1629	манифестации особого коммуникативного поведения	1	1
1630	притчи иносказательность является своего	1	1
1631	речевая маска такого высказывания	1	1
1632	другим коммуникативным событием поэтому	1	1
1633	случайностная релятивистская казусная картина	1	1
1634	анекдота или притчи явственно	1	1
1635	как ни анекдот ни	1	1
1636	и сомнению отсюда существенная	1	1
1637	и оценки и иных	1	1
1638	собой исторически продуктивный тип	1	1
1639	слово общенародной хвалы или	1	1
1640	здесь действующие лица по	1	1
1641	бахтин жизни анекдот должен	1	1
1642	персонажем в акте выбора	1	1
1643	притчей напротив предполагает как	1	1
1644	целенаправленно устремленный от одного	1	1
1645	компетентностью остранненного узнавания себя	1	1
1646	с совершенно иными границами	1	1
1647	является своего рода механизмом	1	1
1648	ситуативного диалогизированного слова прямой	1	1
1649	постулирует со стороны адресата	1	1
1650	> кто говорит и	1	1
1651	или а все-таки она	1	1
1652	не признает никакого миропорядка	1	1
1653	традиционные для него концепты	1	1
1654	они бытуют как слухи	1	1
1655	с языком ставят перед	1	1
1656	себе ему надлежит уметь	1	1
1657	мы имеем дело с	1	1
1658	речевая маска анекдота курьезная	1	1
1659	как к содержанию сказания	1	1
1660	дискурсе речевой акт притчевого	1	1
1661	своей природе суть то	1	1
1662	и развития самоопределяющегося субъекта	1	1
1663	жизненную позицию опираясь на	1	1
1664	и составляющий морализаторскую премудрость	1	1
1665	индивидуальных инициатив бытийной компетенцией	1	1
1666	столкновение индивидуальных инициатив бытийной	1	1
1667	оно стремится к однозначности	1	1
1668	анекдот как бы не	1	1
1669	выбора осуществляется или преступается	1	1
1670	как бы стержнем целой	1	1
1671	коммуникативным событием поэтому повторное	1	1
1672	рассматриваемых типов высказывания в	1	1
1673	усматривает во внутренне статичном	1	1
1674	слушающих общим знанием поэтому	1	1
1675	или притчи явственно солирует	1	1
1676	не окказиональный жребий а	1	1
1677	биография и не дает	1	1
1678	солнце тысяча и одна	1	1
1679	обладать проективной компетентностью остранненного	1	1
1680	останется не реализованной в	1	1
1681	понимания вникания в ее	1	1
1682	этой жанровой традиции как	1	1
1683	всякое высказывание характеризуется также	1	1
1684	бахтин может ощущаться завершенная	1	1
1685	с ее иносказательностью требует	1	1
1686	коммуникацию не будет адекватным	1	1
1687	морализаторскую премудрость притчевого назидания	1	1
1688	становящегося человека с его	1	1
1689	речевая маска такого дискурса	1	1
1690	риторика ролевого обезличенного словарного	1	1
1691	приобщения к общенародной хвале	1	1
1692	ценностно дистанцированной в сказании	1	1
1693	кто говорит и кому	1	1
1694	для производящего текст речевая	1	1
1695	случая непредсказуемое стечение обстоятельств	1	1
1696	коммуникативного поведения речевой маски	1	1
1697	компетентностью последняя предполагает отношение	1	1
1698	хотят и свершают картина	1	1
1699	связаны с языком ставят	1	1
1700	подражательного приобщения к общенародной	1	1
1701	невымышленные анекдотические истории не	1	1
1702	анекдот же в исконном	1	1
1703	знаменует не фатальный рок	1	1
1704	но и характерное для	1	1
1705	ни для слушателей биографический	1	1
1706	текст речевая маска есть	1	1
1707	обязательно сообщает нечто смешное	1	1
1708	такая возможность принципиально недопустимая	1	1
1709	никакого миропорядка жизнь глазами	1	1
1710	коммуникативный статус знания убеждения	1	1
1711	кто говорит и как	1	1
1712	в принципе могут быть	1	1
1713	и ученичества как того	1	1
1714	доверительной и раскованной беседы	1	1
1715	или же императивную ритуальность	1	1
1716	знанием верификация такого знания	1	1
1717	во времени старого европейского	1	1
1718	остроумно находчивое или напротив	1	1
1719	однако внутренняя активность адресата	1	1
1720	то есть острота или	1	1
1721	есть реализация такого выбора	1	1
1722	или субъектом инициативного самообнаружения	1	1
1723	передаваемость из уст в	1	1
1724	обстоятельств столкновение индивидуальных инициатив	1	1
1725	притчевое нормативное самоотождествление с	1	1
1726	определяемое отсутствием ценностной дистанции	1	1
1727	притча разъединяет участников коммуникативного	1	1
1728	задания реализуют в нем	1	1
1729	к индивидуальной жизненной практике	1	1
1730	стечение обстоятельств столкновение индивидуальных	1	1
1731	посрамление словесное кощунство и	1	1
1732	касается ментальной и речевой	1	1
1733	отсюда существенная зависимость анекдота	1	1
1734	романного образа и романного	1	1
1735	своей необыкновенностью и существенно	1	1
1736	биографического слова не сводится	1	1
1737	маловероятное беспрецедентное анекдотическим повествованием	1	1
1738	жизни и совершенно иной	1	1
1739	столько нарушителем некоторых норм	1	1
1740	стремится к однозначности и	1	1
1741	и где демонстрируется как	1	1
1742	творится окказиональная случайностная релятивистская	1	1
1743	или анекдота но как	1	1
1744	он и подобен новеллистическому	1	1
1745	коммуникативного события суть равнодостойные	1	1
1746	гегель именовал веком героев	1	1
1747	живого голоса зримого жеста	1	1
1748	благоговейного приятия и ученичества	1	1
1749	или притчи это компетенция	1	1
1750	точно так же как	2	1
1751	человек действующий во времени	1	1
1752	здесь сводится к реализации	1	1
1753	смертью герой жизнеописания может	1	1
1754	наличие так называемого чувства	1	1
1755	голоса зримого жеста и	1	1
1756	же анекдота обычно неприемлемо	1	1
1757	остранненного узнавания себя в	1	1
1758	авторства выше она названа	1	1
1759	полноценная биография возможна только	1	1
1760	бытийной компетенцией анекдотического персонажа	1	1
1761	плачу и наделенного репродуктивной	1	1
1762	сообщаемому характерно что несмотря	1	1
1763	через героя тогда как	1	1
1764	значительной степени зависим от	1	1
1765	отличало по характеристике с.с	1	1
1766	значения чьей-то биографии но	1	1
1767	зависим от диалогической ситуации	1	1
1768	и не дает позвоночника	1	1
1769	требует риторики двуголосого слова	1	1
1770	занимающего позицию внутренне подражательного	1	1
1771	ни притча не знают	1	1
1772	говорит и кому говорят	1	1
1773	напротив постулирует со стороны	1	1
1774	статичном актанте лишь орудие	1	1
1775	дискредитирующе глупое или попросту	1	1
1776	общения объединяющая субъекта и	1	1
1777	слова говорящий здесь только	1	1
1778	но всегда имплицитно присутствующего	1	1
1779	анекдотического персонажа оказывается самообнаружение	1	1
1780	литературы анекдот же в	1	1
1781	реалистической парадигмы где образ	1	1
1782	характеристика того кому рассказывается	1	1
1783	эти бытийные компетенции для	1	1
1784	составляет необходимый фон романного	1	1
1785	к чужому слову чего	1	1
1786	необходимо понимание излагаемой жизни	1	1
1787	сообщенному знанию как несомненно	1	1
1788	к тому архаичному состоянию	1	1
1789	адресата притчи может быть	1	1
1790	картина мира которая своей	1	1
1791	лишь одну из модификаций	1	1
1792	опыта их свободного согласия	1	1
1793	словарного слова говорящий здесь	1	1
1794	от нудительной серьезности бахтин	1	1
1795	в том или ином	2	1
1796	инициативного самообнаружения все эти	1	1
1797	и непристойность необыкновенное в	1	1
1798	притчи не предполагается ни	1	1
1799	фатальный рок и не	1	1
1800	у него убеждения организующего	1	1
1801	как регулятивная отношение слушателя	1	1
1802	здесь не столько нарушителем	1	1
1803	от одного сознания к	2	1
1804	адресата в совершенно особое	1	1
1805	того же анекдота обычно	1	1
1806	предносится целое нашего высказывания	1	1
1807	анекдот не знает к	1	1
1808	и существенно разнится от	1	1
1809	позвоночника роману человек действующий	1	1
1810	умения отрешиться от нудительной	1	1
1811	виде целенаправленно устремленный от	1	1
1812	убеждения организующего учительный дискурс	1	1
1813	в тексте но всегда	1	1
1814	биографического и тем более	1	1
1815	ср общеизвестные пришел увидел	1	1
1816	мира в герое и	1	1
1817	свободного согласия за которым	1	1
1818	стабильно дифференцированном и оцененном	1	1
1819	выше она названа маской	1	1
1820	святых где иллюстрировалась общая	1	1
1821	вследствие которого он от	1	1
1822	бы стержнем целой системы	1	1
1823	ориентировано на непосредственную ответную	1	1
1824	разные формы скрытой полускрытой	1	1
1825	выступая здесь не столько	1	1
1826	он от позиции учителя	1	1
1827	а некий нравственный закон	1	1
1828	мире всеобщей межличностной соотносительности	1	1
1829	самому герою жизнеописания чего	1	1
1830	опыт жизни а также	1	1
1831	с.с аверинцева живое непредубежденное	1	1
1832	есть не что иное	1	1
1833	принадлежат самой ситуации рассказывания	1	1
1834	необходимый фон романного видения	1	1
1835	активизирующего позицию адресата а	1	1
1836	извлечения адресатом некоего ценностного	1	1
