N	2gram	Vygotskiy_	Problema
2493	с какими-нибудь	1	1
2494	героя вместо	1	1
2495	знает о	1	1
2496	свое отношение	1	1
2497	из виду	1	1
2498	в средние	1	1
2499	нашей современной	1	1
2500	тела в	1	1
2501	установить что	1	1
2502	двух других	1	1
2503	окончательной ясности	1	1
2504	басне и	1	1
2505	равнодушна к	1	1
2506	их радости	1	1
2507	души с	1	1
2508	ней и	1	1
2509	что тот	2	1
2510	по которой	1	1
2511	необходимо признать	1	1
2512	если будем	1	1
2513	указав на	1	1
2514	ничего нельзя	1	1
2515	не весь	1	1
2516	животного царства	1	1
2517	следующим образом	2	1
2518	еще по	1	1
2519	дальнейших рассуждений	1	1
2520	в самое	1	1
2521	вы и	1	1
2522	можно привести	1	1
2523	гораздо правильнее	1	1
2524	входят в	2	1
2525	трагедия только	1	1
2526	при виде	1	1
2527	насколько она	1	1
2528	отсюда возникает	1	1
2529	которые делают	1	1
2530	из самой	1	1
2531	растворен в	1	1
2532	отца гамлета	1	1
2533	нам остается	1	1
2534	те три	1	1
2535	не имело	2	1
2536	человеком но	1	1
2537	какое бы	1	1
2538	что жизнь	1	1
2539	центральное и	1	1
2540	а самое	1	1
2541	последняя строфа	1	1
2542	героя не	1	1
2543	построения и	1	1
2544	он имел	1	1
2545	тон и	1	1
2546	ее понимание	1	1
2547	помощи этого	1	1
2548	и всецело	1	1
2549	закону который	1	1
2550	и логически	1	1
2551	должен признать	1	1
2552	и эстетических	1	1
2553	от автора	1	1
2554	что язык	1	1
2555	на протяжении	2	1
2556	нравится нам	1	1
2557	она как	1	1
2558	их содержания	1	1
2559	стоит перед	1	1
2560	которого будет	1	1
2561	не принадлежит	1	1
2562	собой в	2	1
2563	и заставляет	2	1
2564	впадает в	1	1
2565	смысле в	1	1
2566	осталось у	1	1
2567	именно из	2	1
2568	своими собственными	2	1
2569	же самую	3	1
2570	тех самых	2	1
2571	это их	1	1
2572	и указывает	1	1
2573	в работах	1	1
2574	не соответствует	1	1
2575	внимание то	1	1
2576	чем у	3	1
2577	нашими глазами	1	1
2578	и этим	1	1
2579	представлена в	1	1
2580	в научном	1	1
2581	образом свое	1	1
2582	в чистейшую	1	1
2583	является совершенно	1	1
2584	о ком	1	1
2585	это очень	2	1
2586	эту совокупность	1	1
2587	лежит в	1	1
2588	и развития	1	1
2589	не была	1	1
2590	говорит он	2	1
2591	человеческого и	1	1
2592	не их	1	1
2593	принадлежит только	1	1
2594	такое понимание	2	1
2595	мы припомним	2	1
2596	всех его	1	1
2597	наконец в-третьих	1	1
2598	но совершенно	3	1
2599	ему свое	1	1
2600	есть вне	1	1
2601	нас всякий	1	1
2602	своих собственных	1	1
2603	и последняя	1	1
2604	в глубокую	1	1
2605	стихотворение о	1	1
2606	здесь же	2	1
2607	и создает	1	1
2608	которые могли	1	1
2609	она стремится	1	1
2610	объективной точки	1	1
2611	представляют собою	1	1
2612	на акты	2	1
2613	имеют то	2	1
2614	самое и	2	1
2615	себя как	1	1
2616	из чего	1	1
2617	из той	2	1
2618	основано на	2	1
2619	в легенде	2	1
2620	из четырех	2	1
2621	метод исследования	1	1
2622	лежащее в	1	1
2623	именно эту	1	1
2624	от обычного	1	1
2625	что содержание	1	1
2626	зрения и	1	1
2627	художественный ряд	1	1
2628	века в	1	1
2629	должно было	2	1
2630	нами раньше	1	1
2631	благодаря тому	1	1
2632	что ведь	1	1
2633	его значение	2	1
2634	героической борьбы	1	1
2635	но никто	2	1
2636	говорит сам	1	1
2637	выше если	1	1
2638	для правильного	1	1
2639	старости и	1	1
2640	и отсюда	3	1
2641	под именем	1	1
2642	и учения	1	1
2643	образом с	1	1
2644	в уста	3	1
2645	реальным и	1	1
2646	однако сказать	1	1
2647	составных частей	1	1
2648	действия в	2	1
2649	выводы и	1	1
2650	данный момент	1	1
2651	образов которые	1	1
2652	представления являются	1	1
2653	жизнь то	1	1
2654	сама природа	1	1
2655	то сам	1	1
2656	личности и	1	1
2657	все то	6	1
2658	соответствует и	1	1
2659	так называемые	1	1
2660	всякое искусство	1	1
2661	его драме	1	1
2662	этот вполне	1	1
2663	вся трагедия	1	1
2664	относились к	1	1
2665	значении но	1	1
2666	уже указывали	1	1
2667	в форме	2	1
2668	ее художественного	1	1
2669	его жизнь	2	1
2670	несколько иначе	1	1
2671	свойственно но	1	1
2672	в землю	1	1
2673	и выше	1	1
2674	значит быть	1	1
2675	как известно	1	1
2676	как эта	1	1
2677	всякого другого	1	1
2678	есть совсем	1	1
2679	образом то	1	1
2680	время на	2	1
2681	условия для	1	1
2682	говорят и	1	1
2683	значения которое	2	1
2684	это делает	3	1
2685	образом очень	1	1
2686	любви в	1	1
2687	изображенных в	1	1
2688	и почему	3	1
2689	как художественный	1	1
2690	это ощущение	1	1
2691	над человеком	1	1
2692	двух главнейших	1	1
2693	мы смотрим	1	1
2694	есть все	1	1
2695	указывает нам	1	1
2696	как система	1	1
2697	ни одно	1	1
2698	из глубины	1	1
2699	означает что	1	1
2700	и материально	1	1
2701	каждого из	1	1
2702	смысле или	1	1
2703	которого она	1	1
2704	видна та	1	1
2705	почему он	1	1
2706	вызывает у	1	1
2707	принципы которые	1	1
2708	жизни всегда	1	1
2709	в объективной	1	1
2710	его мнению	4	1
2711	же мотив	1	1
2712	только те	1	1
2713	на первой	1	1
2714	прямо говорит	1	1
2715	факта что	1	1
2716	почти не	2	1
2717	драм или	1	1
2718	и тоской	1	1
2719	но такая	1	1
2720	чем такие	1	1
2721	представляют собой	2	1
2722	предмета изображения	1	1
2723	их действия	1	1
2724	и из	3	1
2725	быть здесь	1	1
2726	мы замечаем	1	1
2727	первых двух	1	1
2728	от этой	3	1
2729	что сам	1	1
2730	ощущения и	1	1
2731	этот принцип	1	1
2732	смыслу и	1	1
2733	имеет какой-нибудь	1	1
2734	черты совершенно	1	1
2735	не подозревает	1	1
2736	автора который	1	1
2737	поставить проблему	2	1
2738	на читателя	1	1
2739	его ни	1	1
2740	вполне возможна	1	1
2741	него нет	1	1
2742	этом образе	1	1
2743	место именно	1	1
2744	как основного	1	1
2745	очень легко	6	1
2746	как не	1	1
2747	искусства к	1	1
2748	двух сторон	1	1
2749	литературы но	1	1
2750	без конца	1	1
2751	позволяет понять	1	1
2752	в моем	1	1
2753	драму в	1	1
2754	показать что	17	1
2755	что угодно	1	1
2756	не свойственно	2	1
2757	себя с	2	1
2758	как при	1	1
2759	же самый	1	1
2760	точке но	2	1
2761	аристотель но	1	1
2762	это та	1	1
2763	прибавим к	1	1
2764	существует между	7	1
2765	однако чтобы	1	1
2766	искусства всегда	1	1
2767	и подлинное	1	1
2768	речь в	2	1
2769	потому как	1	1
2770	опять является	1	1
2771	о какой	1	1
2772	к родине	1	1
2773	хотел бы	2	1
2774	в следующей	1	1
2775	даже гораздо	1	1
2776	них же	1	1
2777	из области	1	1
2778	искусства то	1	1
2779	от наших	1	1
2780	автора но	1	1
2781	в стихе	4	1
2782	всякого затруднения	1	1
2783	не сомневается	1	1
2784	установленной нами	1	1
2785	это как	2	1
2786	быть они	2	1
2787	что ей	1	1
2788	произведение искусства	10	1
2789	это нечто	1	1
2790	важный для	1	1
2791	новую трагедию	1	1
2792	смерти и	1	1
2793	туда и	1	1
2794	по воздуху	1	1
2795	идет о	1	1
2796	задний план	1	1
2797	отношение как	1	1
2798	чем то	1	1
2799	хоть сколько-нибудь	1	1
2800	бы иметь	1	1
2801	связана с	1	1
2802	его сторон	1	1
2803	из полного	1	1
2804	самое существенное	1	1
2805	страсти и	1	1
2806	утверждают что	1	1
2807	в борьбу	1	1
2808	но под	1	1
2809	краски и	1	1
2810	план и	1	1
2811	как вещь	2	1
2812	что-то другое	1	1
2813	картины и	1	1
2814	те препятствия	1	1
2815	очень хорошо	2	1
2816	слов и	2	1
2817	здесь тем	1	1
2818	другого акта	1	1
2819	смысл в	2	1
2820	ее с	1	1
2821	трагедии так	1	1
2822	борьбу и	2	1
2823	что существуют	1	1
2824	мире с	1	1
2825	нет места	1	1
2826	образом по	1	1
2827	же время	2	1
2828	только это	1	1
2829	людьми мы	1	1
2830	она все	2	1
2831	во сне	1	1
2832	образами и	1	1
2833	вещь а	1	1
2834	мире толстой	1	1
2835	сердце в	1	1
2836	к следующему	2	1
2837	точке как	1	1
2838	целом в	1	1
2839	говорил что	2	1
2840	всякий раз	6	1
2841	легко может	1	1
2842	что указывает	1	1
2843	он мог	3	1
2844	другим способом	1	1
2845	бы идти	1	1
2846	при каких	1	1
2847	силу того	1	1
2848	будет мысль	1	1
2849	плывет по	1	1
2850	действительно в	1	1
2851	в первичном	1	1
2852	но которые	2	1
2853	точку зрения	1	1
2854	толстой в	1	1
2855	чуть ли	1	1
2856	из этой	2	1
2857	выше о	1	1
2858	истории литературы	1	1
2859	так с	1	1
2860	события и	1	1
2861	и прямо	1	1
2862	однако исследование	1	1
2863	уже сейчас	1	1
2864	гораздо сложнее	1	1
2865	различие между	1	1
2866	и было	2	1
2867	не изображает	1	1
2868	этого она	1	1
2869	это особенно	1	1
2870	для каких-нибудь	1	1
2871	что вызывает	1	1
2872	вытекающие из	1	1
2873	него пение	1	1
2874	себе если	1	1
2875	день и	1	1
2876	исследования является	1	1
2877	никакого дела	1	1
2878	трагедию в	3	1
2879	которое создает	1	1
2880	и точно	1	1
2881	кроме как	1	1
2882	из своих	1	1
2883	несет в	1	1
2884	в новелле	5	1
2885	со словами	2	1
2886	о герое	1	1
2887	что через	1	1
2888	остаться только	1	1
2889	отказывается от	1	1
2890	что например	1	1
2891	не принимает	1	1
2892	области всякого	1	1
2893	гармонии и	1	1
2894	которые тут	1	1
2895	х годов	1	1
2896	не выражается	1	1
2897	другой смысл	1	1
2898	начала в	1	1
2899	как таковая	1	1
2900	очень редких	1	1
2901	и исключительно	1	1
2902	просто и	2	1
2903	на тему	1	1
2904	развития действия	2	1
2905	мы часто	1	1
2906	такого понимания	1	1
2907	к жизни	2	1
2908	не имеющего	2	1
2909	приходим к	2	1
2910	этой цели	3	1
2911	так часто	1	1
2912	мыслей по	1	1
2913	некоторые намеки	1	1
2914	и оно	1	1
2915	другие области	1	1
2916	человеком и	1	1
2917	одна другую	1	1
2918	отношении и	1	1
2919	он а	1	1
2920	очень многие	1	1
2921	мы к	1	1
2922	зная что	1	1
2923	за этой	1	1
2924	основании что	1	1
2925	в конечный	1	1
2926	произведения с	1	1
2927	когда по	1	1
2928	собственными глазами	2	1
2929	с областью	1	1
2930	гораздо шире	1	1
2931	и какое-то	1	1
2932	чем эта	1	1
2933	принцип и	1	1
2934	исключительно и	1	1
2935	преимущественно в	2	1
2936	покажет нам	1	1
2937	каждая из	1	1
2938	оно в	2	1
2939	его тем	1	1
2940	точки к	1	1
2941	же к	1	1
2942	и прекрасное	1	1
2943	гораздо меньше	1	1
2944	жизни для	1	1
2945	слово это	1	1
2946	в руки	3	1
2947	может в	1	1
2948	человека все	1	1
2949	и бессознательной	1	1
2950	как уже	1	1
2951	что нужно	1	1
2952	обстоит дело	4	1
2953	ком идет	1	1
2954	может изображать	1	1
2955	вопрос как	1	1
2956	бы если	4	1
2957	отдельного слова	1	1
2958	есть всегда	1	1
2959	совершенно невозможно	2	1
2960	пор не	1	1
2961	говорит я	1	1
2962	толстой не	2	1
2963	событие и	1	1
2964	и какие	1	1
2965	стало быть	1	1
2966	всему тому	1	1
2967	что-нибудь и	1	1
2968	почти никогда	2	1
2969	чем является	1	1
2970	всегда на	1	1
2971	мы станем	3	1
2972	как из	3	1
2973	что поскольку	1	1
2974	составлен из	1	1
2975	возможно ли	1	1
2976	это такой	1	1
2977	самый смысл	1	1
2978	начинает существовать	1	1
2979	он знает	3	1
2980	благодаря этому	1	1
2981	и гамлета	1	1
2982	означало бы	1	1
2983	во-первых то	1	1
2984	в трагедиях	1	1
2985	который все	2	1
2986	при внимательном	1	1
2987	были совершенно	1	1
2988	просто его	1	1
2989	он более	1	1
2990	останавливается на	1	1
2991	в эти	1	1
2992	искусство как	5	1
2993	как изображение	1	1
2994	надо было	2	1
2995	и глубокий	1	1
2996	и убедительно	1	1
2997	именно это	5	1
2998	подтверждение в	2	1
2999	образом доказывает	1	1
3000	взятым в	1	1
3001	на войне	1	1
3002	с реальным	1	1
3003	нас это	1	1
3004	а эти	1	1
3005	когда перед	1	1
3006	указывают всегда	1	1
