N	2gram	Losev_Prob	Myslijsy
2496	на необходимость	1	1
2497	у гоголя	1	1
2498	понятно и	1	1
2499	мир в	1	1
2500	гораздо сложнее	1	1
2501	близким к	1	1
2502	по сходству	1	1
2503	свидетельствует о	5	1
2504	сам он	1	1
2505	том числе	2	1
2506	значений не	1	1
2507	не собака	1	1
2508	должна указывать	1	1
2509	в художественной	1	1
2510	и завершения	1	1
2511	над этой	1	1
2512	зеленый цвет	1	1
2513	мы действительно	1	1
2514	исследования мы	3	1
2515	и яркий	1	1
2516	для всего	2	1
2517	физический или	1	1
2518	только его	4	1
2519	единства и	1	1
2520	при встрече	1	1
2521	тот конечно	1	1
2522	то обобщение	1	1
2523	нашей точки	1	1
2524	таких например	2	1
2525	от полноты	1	1
2526	можем даже	1	1
2527	его можно	1	1
2528	все языки	1	1
2529	с нашей	1	1
2530	будет относиться	1	1
2531	кто его	1	1
2532	в каком-нибудь	1	1
2533	мышления в	2	1
2534	чем перейти	2	1
2535	здесь в	4	1
2536	чтобы ее	3	1
2537	говорит и	3	1
2538	можем найти	1	1
2539	с определенным	1	1
2540	наши слова	1	1
2541	чем он	1	1
2542	должно предшествовать	1	1
2543	иметь место	1	1
2544	многое другое	3	1
2545	основана на	2	1
2546	различия между	1	1
2547	xix века	1	1
2548	и смысл	1	1
2549	представление не	1	1
2550	содержанию это	1	1
2551	быть вполне	1	1
2552	отношения во	1	1
2553	же именно	3	1
2554	этого сознания	1	1
2555	сказать потому	1	1
2556	и никакой	1	1
2557	и понятий	1	1
2558	думать не	1	1
2559	нечто совершенно	1	1
2560	себе может	1	1
2561	себе но	3	1
2562	бы ничего	1	1
2563	и представления	1	1
2564	собою связанных	1	1
2565	уже переходит	1	1
2566	появление его	1	1
2567	втором смысле	1	1
2568	а также	6	1
2569	и всякое	2	1
2570	произведение то	1	1
2571	и результат	1	1
2572	из членов	1	1
2573	своими глазами	1	1
2574	всегда есть	7	1
2575	идет то	1	1
2576	значение есть	3	1
2577	раз навсегда	1	1
2578	и тому	1	1
2579	предложением но	1	1
2580	теперь еще	1	1
2581	этом что	1	1
2582	а без	1	1
2583	этих условиях	1	1
2584	слова слово	1	1
2585	нем то	1	1
2586	совсем иное	2	1
2587	человека при	1	1
2588	возвращаемся к	1	1
2589	например так	1	1
2590	вообще не	5	1
2591	связывает человека	1	1
2592	для науки	1	1
2593	впрочем не	1	1
2594	родовое понятие	9	1
2595	нас к	1	1
2596	говорят о	2	1
2597	все прочие	2	1
2598	в математическом	1	1
2599	движение которое	1	1
2600	членов есть	1	1
2601	бы нам	2	1
2602	меньше всего	3	1
2603	однако это	3	1
2604	говорили все	1	1
2605	мира и	1	1
2606	математическое уравнение	3	1
2607	всего прочего	1	1
2608	перед собой	1	1
2609	и со	1	1
2610	чем мы	2	1
2611	вероятно не	1	1
2612	нами только	2	1
2613	как движение	1	1
2614	или может	4	1
2615	отсюда ясно	1	1
2616	только указывает	1	1
2617	собака а	1	1
2618	в условиях	2	1
2619	а вернее	2	1
2620	то ясно	1	1
2621	о понятии	1	1
2622	одного предмета	1	1
2623	мы прибавим	1	1
2624	и понятием	3	1
2625	для нашей	3	1
2626	слово человек	1	1
2627	которые выражаются	1	1
2628	время он	1	1
2629	но потом	1	1
2630	оно обозначено	1	1
2631	речь но	1	1
2632	мере в	2	1
2633	отношений которые	1	1
2634	и логически	1	1
2635	бы его	3	1
2636	стоит и	2	1
2637	уже сказали	1	1
2638	но его	1	1
2639	критиков и	1	1
2640	которая как	1	1
2641	ко всему	1	1
2642	когда по	1	1
2643	того или	8	1
2644	с областью	1	1
2645	когда есть	2	1
2646	более обширного	1	1
2647	при ближайшем	2	1
2648	они стали	1	1
2649	области и	2	1
2650	понятно почему	1	1
2651	действительности но	4	1
2652	наука о	1	1
2653	каждая из	1	1
2654	получить не	1	1
2655	предыдущего мы	1	1
2656	этом а	1	1
2657	случае и	2	1
2658	языкознание в	1	1
2659	если один	1	1
2660	все человеческое	2	1
2661	единицу и	1	1
2662	что такого	1	1
2663	нужно сказать	3	1
2664	многих из	1	1
2665	от всяких	2	1
2666	и ни	7	1
2667	как уже	1	1
2668	есть чисто	2	1
2669	ее превосходство	1	1
2670	эти общие	1	1
2671	это заставляет	2	1
2672	которая хотя	2	1
2673	что нужно	1	1
2674	сложное чем	1	1
2675	слова нам	1	1
2676	для таких	1	1
2677	может изображать	1	1
2678	нельзя назвать	1	1
2679	сознания так	1	1
2680	просто не	1	1
2681	же необходимо	1	1
2682	сказали что	2	1
2683	то эта	2	1
2684	исследования в	2	1
2685	то конечно	2	1
2686	в частности	5	1
2687	есть субъект	1	1
2688	предмет есть	1	1
2689	что внешнее	1	1
2690	в изменении	1	1
2691	не существовало	1	1
2692	ясности в	1	1
2693	а по	1	1
2694	их действия	1	1
2695	совершенно невозможно	1	1
2696	всего для	1	1
2697	или другого	2	1
2698	собою но	2	1
2699	оказывается что	4	1
2700	действительность но	1	1
2701	конечно в	2	1
2702	в трех	1	1
2703	или его	4	1
2704	что нам	1	1
2705	можно как	1	1
2706	еще в	2	1
2707	имеет свое	1	1
2708	желтый и	1	1
2709	сосредоточиться на	2	1
2710	вообще нельзя	2	1
2711	и своя	2	1
2712	в пределах	2	1
2713	закон но	1	1
2714	выражаясь более	1	1
2715	лишь как	1	1
2716	и важно	1	1
2717	отсюда вытекают	1	1
2718	на всю	2	1
2719	самое время	4	1
2720	предмета так	1	1
2721	при всем	1	1
2722	если посмотреть	1	1
2723	этому поводу	5	1
2724	большого числа	1	1
2725	итак если	1	1
2726	нам о	3	1
2727	скорее в	1	1
2728	входить в	3	1
2729	к понятию	3	1
2730	еще на	1	1
2731	бы по	1	1
2732	в каких	1	1
2733	мы станем	1	1
2734	всего то	1	1
2735	это происходит	1	1
2736	нами и	1	1
2737	нужно говорить	1	1
2738	сколько их	1	1
2739	вполне определенного	1	1
2740	вообще все	1	1
2741	то язык	1	1
2742	или стерто	1	1
2743	не делать	2	1
2744	со своими	1	1
2745	далеко от	1	1
2746	нужно помнить	1	1
2747	или отражением	1	1
2748	мыслью о	1	1
2749	и обозначаемое	1	1
2750	очень часто	1	1
2751	другое название	1	1
2752	ни об	1	1
2753	для такого	2	1
2754	современное развитие	1	1
2755	теоретического языкознания	1	1
2756	иное значение	1	1
2757	что изучение	2	1
2758	менее если	1	1
2759	нас только	1	1
2760	внутреннее и	2	1
2761	есть сам	1	1
2762	и необходимое	1	1
2763	внутреннюю жизнь	1	1
2764	в порядке	1	1
2765	это очевидно	1	1
2766	же можно	1	1
2767	всему человечеству	1	1
2768	мы указали	2	1
2769	мог удержаться	1	1
2770	в стихотворении	1	1
2771	с предметом	1	1
2772	но о	2	1
2773	было невозможно	1	1
2774	помощи образа	1	1
2775	и отношений	1	1
2776	какой же	1	1
2777	как символ	6	1
2778	об этой	1	1
2779	ее признак	1	1
2780	все свойства	1	1
2781	самого этого	1	1
2782	идея и	2	1
2783	очень трудно	3	1
2784	их на	1	1
2785	чем та	1	1
2786	не отвечает	1	1
2787	ли может	1	1
2788	случае то	1	1
2789	эти два	1	1
2790	смысле мы	1	1
2791	именно представляется	1	1
2792	или понятие	2	1
2793	не сам	1	1
2794	значения не	1	1
2795	язык для	1	1
2796	что такие	1	1
2797	который однако	1	1
2798	смысл что	1	1
2799	и слишком	1	1
2800	или мало	1	1
2801	времени а	1	1
2802	в чисто	2	1
2803	но факт	1	1
2804	от всякой	2	1
2805	он существует	1	1
2806	выраженное в	1	1
