N	2gram	Vygotskiy_	FransuaR
2474	путь восхождения	1	1
2475	чрезвычайно характерная	1	1
2476	относятся и	1	1
2477	плане своего	1	1
2478	и зачатки	1	1
2479	форм которые	1	1
2480	действительно что	1	1
2481	друга в	1	1
2482	речи но	3	1
2483	предметы и	1	1
2484	принято называть	2	1
2485	и устойчивости	1	1
2486	все скрытые	1	1
2487	с и	2	1
2488	и который	1	1
2489	показывает что	9	1
2490	но едва	1	1
2491	на ее	1	1
2492	другой элемент	1	1
2493	с развитием	5	1
2494	слово для	1	1
2495	для себя	2	1
2496	другого рода	2	1
2497	и менее	1	1
2498	котором в	1	1
2499	очень сложное	1	1
2500	формы мышления	10	1
2501	к новой	1	1
2502	все свое	1	1
2503	он изучал	1	1
2504	действий и	1	1
2505	в единый	1	1
2506	бы они	2	1
2507	от другого	2	1
2508	отдельными элементами	3	1
2509	время ожидания	1	1
2510	он тем	1	1
2511	одно звено	1	1
2512	этом как	1	1
2513	только они	1	1
2514	она становится	1	1
2515	слова мы	5	1
2516	очень легко	2	1
2517	т.д в	1	1
2518	например из	1	1
2519	однако что	1	1
2520	довольно долго	1	1
2521	и вперед	1	1
2522	исторического характера	1	1
2523	совершенно новый	1	1
2524	не выходит	1	1
2525	сущности в	1	1
2526	если это	2	1
2527	судить по	1	1
2528	трудом и	1	1
2529	это общее	1	1
2530	основе и	3	1
2531	того специфического	1	1
2532	вновь открытую	1	1
2533	с целым	3	1
2534	по внешнему	7	1
2535	в одних	2	1
2536	ниже и	1	1
2537	увидим как	1	1
2538	время становится	1	1
2539	которые установлены	1	1
2540	слов мы	2	1
2541	построено на	1	1
2542	камень и	1	1
2543	он усвоил	1	1
2544	и тезис	1	1
2545	пример того	1	1
2546	и способы	1	1
2547	к данной	1	1
2548	только одно	1	1
2549	свое внимание	1	1
2550	других менее	1	1
2551	проблему с	1	1
2552	от остальных	1	1
2553	ведь даже	1	1
2554	им из	1	1
2555	функцию в	1	1
2556	задачу не	1	1
2557	становятся основными	1	1
2558	конкретное и	1	1
2559	элементы и	1	1
2560	бы с	3	1
2561	соответствует действительности	1	1
2562	это нечто	1	1
2563	не имеют	2	1
2564	интересующих нас	1	1
2565	то и	5	1
2566	этого материала	1	1
2567	это то	1	1
2568	начальной и	1	1
2569	путь которым	1	1
2570	разница с	1	1
2571	и другой	4	1
2572	речи не	5	1
2573	зависимости от	7	1
2574	ими в	1	1
2575	но о	1	1
2576	из которого	1	1
2577	находящихся в	1	1
2578	самых первых	1	1
2579	здесь о	1	1
2580	дают и	1	1
2581	направленной на	2	1
2582	впереди его	1	1
2583	лежащего в	1	1
2584	находим мы	1	1
2585	тому или	4	1
2586	к первым	1	1
2587	этих утверждений	1	1
2588	основанная на	1	1
2589	ее помощью	1	1
2590	и путь	1	1
2591	дана с	1	1
2592	различные предметы	3	1
2593	образом не	2	1
2594	о языке	1	1
2595	на более	3	1
2596	т.е не	1	1
2597	картина развития	1	1
2598	единый в	1	1
2599	видим в	2	1
2600	все уже	1	1
2601	его лежит	1	1
2602	во внешней	1	1
2603	же слова	3	1
2604	историческая действительность	1	1
2605	виде и	2	1
2606	к целому	1	1
2607	правда уже	1	1
2608	тенденции к	1	1
2609	их лежит	2	1
2610	в центральную	1	1
2611	то она	1	1
2612	самом процессе	1	1
2613	или более	1	1
2614	и верно	1	1
2615	конкретной и	1	1
2616	что вместе	1	1
2617	стремились показать	1	1
2618	силу того	2	1
2619	глава в	1	1
2620	который можно	2	1
2621	нет надобности	1	1
2622	узнаем из	1	1
2623	сколько на	1	1
2624	только наиболее	1	1
2625	время пребывания	1	1
2626	к правильному	3	1
2627	заключенных в	1	1
2628	его можно	1	1
2629	речь это	1	1
2630	рождается и	1	1
2631	высшей степени	11	1
2632	этого термина	1	1
2633	выступают с	2	1
2634	значение выражения	1	1
2635	следует считать	1	1
2636	при решении	2	1
2637	которое характеризует	2	1
2638	имена и	1	1
2639	в гораздо	1	1
2640	он пьет	1	1
2641	с но	3	1
2642	этой области	2	1
2643	словом не	1	1
2644	правильно указывает	1	1
2645	обратиться к	1	1
2646	связи между	6	1
2647	план они	1	1
2648	поднимается на	1	1
2649	является чрезвычайно	1	1
2650	и развиваются	1	1
2651	что так	1	1
2652	свое решение	1	1
2653	с самыми	1	1
2654	день и	1	1
2655	в областях	1	1
2656	и принципиально	1	1
2657	с той	3	1
2658	возможным только	2	1
2659	всего тем	1	1
2660	на одной	2	1
2661	мы внимательно	1	1
2662	этим именем	5	1
2663	признаку их	1	1
2664	которыми они	1	1
2665	слова не	3	1
2666	речи по	1	1
2667	без этого	2	1
2668	есть уже	1	1
2669	часть и	1	1
2670	степень его	1	1
2671	во-первых потому	1	1
2672	другой смысл	1	1
2673	речи это	1	1
2674	гораздо большей	1	1
2675	того типа	2	1
2676	всей нашей	1	1
2677	быть определены	1	1
2678	свет и	1	1
2679	отклоняются от	1	1
2680	ссылка на	1	1
2681	перестают быть	1	1
2682	с где	1	1
2683	положение в	2	1
2684	отношении не	1	1
2685	цель и	2	1
2686	характерный для	1	1
2687	им и	1	1
2688	тех форм	2	1
2689	чаше в	1	1
2690	с рядом	1	1
2691	только тому	1	1
2692	последнее время	6	1
2693	именно благодаря	2	1
2694	им как	1	1
2695	те из	1	1
2696	войти в	1	1
2697	свет на	1	1
2698	и видит	1	1
2699	путь к	3	1
2700	речи эти	1	1
2701	речи которые	2	1
2702	еще до	1	1
2703	и тех	2	1
2704	всем их	2	1
2705	и судьбу	1	1
2706	том случае	2	1
2707	мышления как	2	1
2708	возникают не	1	1
2709	переход в	1	1
2710	не совпадают	5	1
2711	в прямой	2	1
2712	связывает их	1	1
2713	по которому	3	1
2714	оно в	1	1
2715	он ни	1	1
2716	ибо они	1	1
2717	приводят к	1	1
2718	не выдерживает	1	1
2719	и остаются	1	1
2720	возникает это	1	1
2721	а чисто	1	1
2722	как уже	8	1
2723	и между	4	1
2724	другом на	1	1
2725	и глубокий	1	1
2726	уже чем	1	1
2727	нельзя не	2	1
2728	он выступает	1	1
2729	иным способом	4	1
2730	степени не	1	1
2731	ним связанное	1	1
2732	состоящее из	1	1
2733	новой для	1	1
2734	и во-вторых	1	1
2735	различия и	1	1
2736	он однако	1	1
2737	что внутренняя	1	1
2738	отношений между	1	1
2739	не видим	1	1
2740	имеет свое	4	1
2741	останавливаться на	1	1
2742	а этот	1	1
2743	говорили уже	2	1
2744	является одновременно	1	1
2745	примитивной ступени	3	1
2746	и можно	1	1
2747	развивается в	1	1
2748	ли этот	1	1
2749	всего могут	1	1
2750	плане здесь	1	1
2751	ли оно	5	1
2752	функций которые	1	1
2753	этот способ	1	1
2754	на различных	1	1
2755	как их	2	1
2756	этого метода	3	1
2757	само по	3	1
2758	совершенно иного	1	1
2759	та или	3	1
2760	отдельных форм	1	1
2761	как средство	1	1
2762	и много	1	1
2763	только по	1	1
2764	этом и	2	1
2765	отрывается от	1	1
2766	в высшей	11	1
2767	которыми он	1	1
2768	которого является	1	1
2769	своего возникновения	2	1
2770	к пониманию	3	1
2771	значит то	1	1
2772	приобретает значение	1	1
2773	не дана	1	1
2774	пьет из	1	1
2775	смысле мы	3	1
2776	от явлений	1	1
2777	констатирует что	1	1
2778	других языках	1	1
2779	начинает с	1	1
2780	неотделимый от	1	1
2781	и наряду	1	1
2782	пустить в	1	1
2783	по нашему	2	1
2784	здесь этот	1	1
