N	2gram	Vygotskiy_	FransuaR
2490	виду и	1	1
2491	задачи и	3	1
2492	уже как	1	1
2493	почти совершенно	1	1
2494	то как	4	1
2495	как оно	2	1
2496	значения этого	1	1
2497	так мы	1	1
2498	в настоящей	1	1
2499	стал бы	2	1
2500	пока еще	1	1
2501	они делают	1	1
2502	убедиться в	2	1
2503	своего осуществления	1	1
2504	его собственной	1	1
2505	нам что	1	1
2506	и называются	1	1
2507	из виду	2	1
2508	я думаю	2	1
2509	или говоря	1	1
2510	и отвечает	1	1
2511	и будем	2	1
2512	тех случаях	1	1
2513	что мысль	1	1
2514	следующим образом	1	1
2515	в сцене	1	1
2516	объяснение в	1	1
2517	в фигуры	1	1
2518	есть по	3	1
2519	простое и	1	1
2520	формы вот	1	1
2521	материал в	1	1
2522	как результат	2	1
2523	исходит из	5	1
2524	основу этого	2	1
2525	согласиться с	2	1
2526	как здоровый	1	1
2527	как всякое	1	1
2528	самые основные	1	1
2529	какой степени	2	1
2530	нельзя указать	1	1
2531	особенности этого	1	1
2532	эта тенденция	2	1
2533	и другого	4	1
2534	каждый образ	1	1
2535	этих людей	1	1
2536	если хотите	1	1
2537	чисто формальный	1	1
2538	едва ли	5	1
2539	человека то	2	1
2540	вовсе и	1	1
2541	он имел	1	1
2542	вот эта	1	1
2543	идет к	2	1
2544	не противоречит	1	1
2545	элемент в	1	1
2546	стоит и	1	1
2547	никаких новых	1	1
2548	идейного содержания	1	1
2549	в обеих	1	1
2550	своего творчества	1	1
2551	произведение которое	1	1
2552	это вольный	1	1
2553	основных и	2	1
2554	есть форма	1	1
2555	этот метод	2	1
2556	слова под	1	1
2557	которые делает	2	1
2558	и легко	1	1
2559	и основной	1	1
2560	народной жизни	1	1
2561	же самую	2	1
2562	и длинные	1	1
2563	гоголь в	1	1
2564	сущности имеет	1	1
2565	тем не	6	1
2566	по мнению	2	1
2567	мудреца и	1	1
2568	чтобы иметь	1	1
2569	аналогии с	2	1
2570	длинный список	1	1
2571	в суд	1	1
2572	совершенно новое	1	1
2573	та особая	1	1
2574	эта форма	2	1
2575	его существенную	1	1
2576	лежит в	2	1
2577	и восприятие	3	1
2578	всем известно	1	1
2579	в зависимости	6	1
2580	и ясное	1	1
2581	столько же	4	1
2582	далее он	1	1
2583	к чему	2	1
2584	по утверждению	1	1
2585	относит его	1	1
2586	произведение как	4	1
2587	это мы	2	1
2588	доверие к	2	1
2589	начинается там	3	1
2590	числу величайших	1	1
2591	изменения и	1	1
2592	мысли например	1	1
2593	вещи не	1	1
2594	при изучении	1	1
2595	же ее	1	1
2596	и действие	3	1
2597	или хотя	1	1
2598	под воздействием	1	1
2599	и удовольствие	1	1
2600	и загадки	2	1
2601	и иметь	1	1
2602	себе не	4	1
2603	прибавить что	1	1
2604	художественном произведении	8	1
2605	это одно	1	1
2606	чрезвычайно интересно	2	1
2607	же касается	1	1
2608	будем исходить	1	1
2609	не избегли	1	1
2610	например как	1	1
2611	могло бы	5	1
2612	поэтому наиболее	1	1
2613	область искусства	1	1
2614	указывая что	1	1
2615	на составные	1	1
2616	совершенно прав	2	1
2617	как сказано	1	1
2618	вопроса о	1	1
2619	чтобы понять	4	1
2620	нас есть	1	1
2621	и отсюда	2	1
2622	положения это	1	1
2623	иная чем	1	1
2624	роман для	1	1
2625	и назначение	1	1
2626	к частному	1	1
2627	материалом для	1	1
2628	все века	1	1
2629	конфликт с	1	1
2630	действия в	1	1
2631	выводы и	1	1
2632	этом совершенно	2	1
2633	для измерения	1	1
2634	нужно для	1	1
2635	с индивидуальной	1	1
2636	эта дает	1	1
2637	и немецкая	1	1
2638	подходят к	2	1
2639	от самого	1	1
2640	не играют	1	1
2641	природе своей	1	1
2642	к новым	1	1
2643	xvii в	1	1
2644	чувства и	4	1
2645	человека который	1	1
2646	для художника	2	1
2647	проникать во	1	1
2648	всей этой	2	1
2649	проходят мимо	1	1
2650	очевидно в	1	1
2651	и определяет	1	1
2652	внутренняя форма	6	1
2653	бы нелепо	1	1
2654	его жизнь	1	1
2655	как ребенок	1	1
2656	и представление	1	1
2657	чтобы их	1	1
2658	в плоть	1	1
2659	теряет свое	1	1
2660	чтобы проверить	1	1
2661	это может	2	1
2662	из общего	1	1
2663	необъясненным для	1	1
2664	стиль и	1	1
2665	какой мере	3	1
2666	прийти в	1	1
2667	к высшим	1	1
2668	внутренней формой	1	1
2669	их образы	1	1
2670	не плакать	1	1
2671	функций и	1	1
2672	всегда имеет	1	1
2673	довольно верно	1	1
2674	свете этих	1	1
2675	оба они	1	1
2676	нет все	2	1
2677	их к	1	1
2678	литературы она	1	1
2679	в достаточной	1	1
2680	своих произведениях	1	1
2681	не значит	2	1
2682	столь же	6	1
2683	что обычно	1	1
2684	что без	3	1
2685	чаще всего	1	1
2686	поколения к	1	1
2687	и отчетливого	1	1
2688	теорий и	2	1
2689	или иного	1	1
2690	основе всех	1	1
2691	вопросу и	1	1
2692	очень важным	2	1
2693	каждого из	3	1
2694	она понимает	1	1
2695	и сколько-нибудь	1	1
2696	которого она	1	1
2697	он начал	1	1
2698	а более	1	1
2699	и ничего	1	1
2700	но потому	1	1
2701	то для	1	1
2702	были бы	2	1
2703	средством для	1	1
2704	суждений мы	1	1
2705	читателей так	1	1
2706	нечего и	1	1
2707	его создания	1	1
2708	одном случае	1	1
2709	как таковой	1	1
2710	яркой и	1	1
2711	и музыка	1	1
2712	речи но	1	1
2713	прямо говорит	3	1
2714	что сказать	1	1
2715	с и	17	1
2716	системы совершенно	1	1
2717	показывает что	6	1
2718	живет в	2	1
2719	нас как	1	1
2720	самое произведение	1	1
2721	для себя	2	1
2722	из природы	1	1
2723	справиться с	2	1
2724	литературных явлений	1	1
2725	два основных	2	1
2726	нашего времени	1	1
2727	что таковы	2	1
2728	заключение что	1	1
2729	для облегчения	1	1
2730	затем другие	1	1
2731	как воплощение	1	1
2732	является просто	1	1
2733	проходят через	1	1
2734	ни дать	1	1
2735	она как	2	1
2736	и виды	1	1
2737	этом как	2	1
2738	только они	2	1
2739	очень легко	2	1
2740	состоит что	1	1
2741	в монологе	1	1
2742	во что	1	1
2743	и широкое	1	1
2744	есть лишь	1	1
2745	форма была	1	1
2746	однако что	1	1
2747	в россии	1	1
2748	явлений в	1	1
2749	показать что	12	1
2750	для каждого	1	1
2751	совершенно новый	1	1
2752	весь свой	1	1
2753	всем остальным	1	1
2754	если это	2	1
2755	события но	1	1
2756	трудом и	1	1
2757	только непосредственно	1	1
2758	представления об	2	1
2759	в одних	1	1
2760	начала является	1	1
2761	отдельного человека	10	1
2762	падает в	1	1
2763	легче и	1	1
2764	как не	2	1
2765	в шесть	1	1
2766	игры с	1	1
2767	мнения что	1	1
2768	такое определение	1	1
2769	материал остается	1	1
2770	увидим как	1	1
2771	есть об	1	1
2772	неверным в	1	1
2773	по самому	7	1
2774	есть она	1	1
2775	этих областей	1	1
2776	стало быть	3	1
2777	самым ранним	1	1
2778	всех старых	1	1
2779	эту область	1	1
2780	и эстетика	1	1
2781	не оказалось	1	1
2782	таких слов	1	1
2783	этом ничего	1	1
2784	бы эту	1	1
2785	только одно	1	1
2786	именно такой	1	1
2787	и нуждается	1	1
2788	как каждый	1	1
2789	этих новых	1	1
2790	я должен	1	1
2791	бы с	1	1
2792	и вопросов	1	1
2793	не смеяться	1	1
2794	чем-то вроде	1	1
2795	важный для	1	1
2796	не имеют	1	1
2797	поэта он	1	1
2798	то и	2	1
2799	туда и	1	1
2800	это понятно	1	1
2801	этого материала	4	1
2802	что самое	4	1
2803	оно вышло	1	1
2804	личное состояние	1	1
2805	время дело	1	1
2806	это то	1	1
2807	нам то	2	1
2808	так искусно	1	1
2809	и другой	6	1
2810	здесь особенно	1	1
2811	зависимости от	7	1
2812	людей как	1	1
2813	эпоха имеет	3	1
2814	из которого	6	1
2815	находящихся в	1	1
2816	всех времен	1	1
2817	из сферы	1	1
2818	применяет к	1	1
2819	его слове	1	1
2820	нимало не	2	1
2821	вещей как	1	1
2822	основной принцип	1	1
2823	мы хотим	1	1
2824	тому или	1	1
2825	сверху и	2	1
2826	половой акт	1	1
2827	форм по	1	1
2828	будто все	1	1
2829	воедино все	1	1
2830	обычно как	1	1
2831	плоскости и	1	1
2832	потому и	1	1
2833	первой главе	1	1
2834	образом не	1	1
2835	на более	1	1
2836	позволил бы	1	1
2837	показать это	1	1
2838	непосредственно из	1	1
2839	видим в	1	1
2840	все уже	1	1
2841	его лежит	1	1
2842	и многих	1	1
2843	во внешней	1	1
2844	времена когда	1	1
2845	не подозревая	1	1
2846	тенденции к	1	1
2847	на искусство	5	1
2848	судьбы и	1	1
2849	не трудно	1	1
2850	нам и	2	1
2851	является весьма	1	1
2852	образ возникает	1	1
2853	формы это	2	1
2854	в сознании	6	1
2855	выступить с	1	1
2856	самом процессе	1	1
2857	и верно	2	1
2858	черпала свои	1	1
2859	что вместе	1	1
2860	формы чисто	1	1
2861	на примерах	1	1
2862	силу того	3	1
2863	один смысл	1	1
2864	есть к	2	1
2865	ему прежде	1	1
2866	очень удачно	1	1
2867	наш мир	1	1
2868	только наиболее	1	1
2869	а об	1	1
2870	высшей степени	1	1
2871	это новое	2	1
2872	он смотрит	1	1
2873	ею совершенно	1	1
2874	ним может	1	1
2875	истории литературы	1	1
2876	что автор	1	1
2877	близок к	1	1
2878	может найти	1	1
2879	поэтому что	1	1
2880	можно себе	1	1
2881	с но	3	1
2882	в прямом	1	1
2883	данной эпохи	2	1
2884	произведения как	3	1
2885	этой области	4	1
2886	правильно указывает	1	1
2887	образом те	1	1
2888	обратиться к	3	1
2889	оно само	1	1
2890	который говорил	1	1
2891	материала и	2	1
2892	это верно	1	1
2893	главе что	1	1
2894	и вытесненные	1	1
2895	значит не	1	1
2896	выражение только	1	1
2897	отличает ее	1	1
2898	уже от	1	1
2899	с самыми	1	1
2900	вопросов для	1	1
2901	происходящую в	1	1
2902	в полном	3	1
2903	первый момент	1	1
2904	с той	2	1
2905	всего тем	1	1
2906	впадает в	2	1
2907	чтобы получить	1	1
2908	мере определяют	1	1
2909	без этого	1	1
2910	отказаться от	4	1
2911	том можно	1	1
2912	а к	1	1
2913	не любит	2	1
2914	гораздо большей	1	1
2915	общества в	1	1
2916	была гораздо	1	1
2917	вещи для	1	1
2918	бытия и	1	1
2919	виду что	1	1
2920	а то	1	1
2921	быть определены	1	1
2922	особенность его	1	1
2923	метод на	1	1
2924	где эти	1	1
2925	всей художественной	1	1
2926	фактами все	1	1
2927	цель и	1	1
2928	в головах	1	1
2929	другое произведение	1	1
2930	тайная вечеря	1	1
2931	на наши	1	1
2932	последнее время	2	1
2933	ли не	2	1
2934	счетом и	1	1
2935	тех которые	1	1
2936	прикован к	1	1
2937	одну лишь	2	1
2938	в воображении	1	1
2939	он же	3	1
2940	совершенно аналогично	2	1
2941	рассмотренные нами	1	1
2942	его особенно	1	1
2943	который пишет	1	1
2944	куда он	1	1
2945	с одного	1	1
2946	приобретает свой	1	1
2947	чтобы сделать	1	1
2948	трагического и	1	1
2949	произведения с	4	1
2950	он строит	1	1
2951	рождается не	1	1
2952	еще до	1	1
2953	существенными моментами	1	1
2954	когда по	1	1
2955	и судьбу	1	1
2956	том случае	3	1
2957	никакой роли	1	1
2958	не совпадают	1	1
2959	принцип и	1	1
2960	связывает их	1	1
2961	оно в	1	1
2962	этот новый	1	1
2963	точности и	1	1
2964	и прячет	1	1
2965	она должна	2	1
2966	истинное значение	1	1
2967	встречается с	1	1
2968	и утверждение	1	1
2969	роли и	1	1
2970	приводят к	1	1
2971	для изучения	1	1
2972	и обычное	1	1
2973	и трудные	2	1
2974	по-разному и	1	1
2975	как уже	1	1
2976	и между	1	1
2977	этимологическое значение	1	1
2978	иным способом	1	1
2979	которое здесь	1	1
2980	степени не	1	1
2981	так было	1	1
2982	его значении	1	1
2983	того мнения	1	1
2984	нужно было	1	1
2985	что внутренняя	2	1
2986	что целью	1	1
2987	этих работ	1	1
2988	легко убедиться	2	1
2989	не видим	1	1
2990	смотрит на	3	1
2991	мрамора и	1	1
2992	и домашними	1	1
2993	перестанет быть	1	1
2994	резко отличается	1	1
2995	имеет свое	1	1
2996	наши чувства	1	1
2997	он очевидно	1	1
2998	на самую	1	1
2999	является одновременно	1	1
3000	и создавал	1	1
3001	его школы	1	1
3002	всего могут	1	1
3003	влияние этой	1	1
3004	от животного	1	1
3005	внешние формы	2	1
3006	характер лишь	1	1
3007	все самое	1	1
3008	в трудах	1	1
3009	эпиграфом к	1	1
3010	этого метода	2	1
3011	элементов в	1	1
3012	само по	8	1
3013	в литературном	1	1
3014	и каждая	1	1
3015	та или	1	1
3016	и в-третьих	1	1
3017	отдельных форм	1	1
3018	изучения и	1	1
3019	над его	1	1
3020	все содержание	1	1
3021	самый который	1	1
3022	даже для	2	1
3023	материалами и	1	1
3024	является именно	1	1
3025	в высшей	1	1
3026	народного и	2	1
3027	тем чтобы	2	1
3028	говорить об	1	1
3029	не дана	1	1
3030	исследования о	1	1
3031	эти бесконечно	1	1
3032	этой школы	2	1
3033	находит только	1	1
3034	соответствующие им	1	1
3035	не получили	1	1
3036	он просто	1	1
3037	приемы и	1	1
3038	процесс в	4	1
3039	ничего подобного	1	1
3040	системы в	1	1
3041	другим источником	1	1
3042	начинает с	3	1
3043	особую точку	1	1
