N	2gram	Losev_Prob	Psycholo
2490	не привносит	1	1
2491	дела заключается	1	1
2492	ты пьешь	1	1
2493	трудно отделить	1	1
2494	что количество	2	1
2495	однако все	1	1
2496	него момент	1	1
2497	в эпоху	2	1
2498	следовательно не	1	1
2499	и обратно	1	1
2500	себя но	2	1
2501	поэтому мы	1	1
2502	не какую-нибудь	1	1
2503	нас выше	3	1
2504	нечто иное	4	1
2505	ничего иного	1	1
2506	какого бы	1	1
2507	и останется	1	1
2508	при созерцании	1	1
2509	человеческой жизни	4	1
2510	уж не	1	1
2511	есть обязательно	4	1
2512	вещи в	1	1
2513	который ее	1	1
2514	самого себя	4	1
2515	изображение в	1	1
2516	символов в	2	1
2517	трактуется как	4	1
2518	или свойство	1	1
2519	углубляться в	1	1
2520	ровно ничего	2	1
2521	есть прежде	3	1
2522	он всегда	1	1
2523	есть знак	6	1
2524	или по	6	1
2525	момента в	1	1
2526	в обыденной	1	1
2527	действительности с	1	1
2528	звук в	1	1
2529	оказывается не	2	1
2530	глаза и	1	1
2531	ни стало	1	1
2532	самой важной	1	1
2533	жить и	1	1
2534	в принципе	1	1
2535	всего мы	1	1
2536	стать не	1	1
2537	собой разумеется	1	1
2538	все необходимые	1	1
2539	случае он	1	1
2540	то не	2	1
2541	нашей повседневной	1	1
2542	говорить что	1	1
2543	то ли	2	1
2544	лежащих в	1	1
2545	исторического развития	2	1
2546	к совершенству	1	1
2547	значит понимать	1	1
2548	в языкознании	2	1
2549	отношений в	1	1
2550	внешней формы	1	1
2551	на наше	1	1
2552	иначе чем	2	1
2553	природы или	1	1
2554	на свой	1	1
2555	ее свойствах	1	1
2556	а во-вторых	2	1
2557	хотя сами	1	1
2558	а является	2	1
2559	результате этого	1	1
2560	организация самой	1	1
2561	общественное назначение	1	1
2562	ее для	1	1
2563	вещами как	1	1
2564	наглядностью и	1	1
2565	его смысл	1	1
2566	на существование	1	1
2567	где они	1	1
2568	не нарушают	1	1
2569	до степени	1	1
2570	не сказано	1	1
2571	она представляется	1	1
2572	и должен	1	1
2573	показаться что	1	1
2574	стороны в	1	1
2575	и процессов	1	1
2576	читаем о	1	1
2577	правда в	3	1
2578	и превращает	1	1
2579	разговоре с	1	1
2580	всех тех	1	1
2581	герои не	1	1
2582	единственное отличие	1	1
2583	предмет и	2	1
2584	а именно	12	1
2585	нам уже	1	1
2586	оно почти	1	1
2587	в одно	4	1
2588	не обладают	2	1
2589	даже до	1	1
2590	именно при	1	1
2591	нуждаться в	1	1
2592	указывает только	1	1
2593	значение не	1	1
2594	другой области	1	1
2595	образ или	2	1
2596	он по	1	1
2597	поставить вопрос	1	1
2598	собственно говоря	5	1
2599	если поэт	1	1
2600	ней как	1	1
2601	сами за	1	1
2602	совершенно безразлично	1	1
2603	лишенный всякой	1	1
2604	всякого рода	9	1
2605	и общую	1	1
2606	в дальнейшем	1	1
2607	иного и	1	1
2608	понятия с	2	1
2609	исследование не	1	1
2610	самое относится	1	1
2611	случае они	1	1
2612	в первую	3	1
2613	не прямо	1	1
2614	художественного образа	12	1
2615	определенного значения	1	1
2616	силы что	1	1
2617	как та	1	1
2618	всякой другой	1	1
2619	как принцип	2	1
2620	имеет очень	1	1
2621	духовной жизни	1	1
2622	нет такой	1	1
2623	некоторого рода	13	1
2624	начиная от	1	1
2625	здесь у	1	1
2626	этом мы	3	1
2627	значение то	1	1
2628	входит в	3	1
2629	даже самое	2	1
2630	не должен	1	1
2631	то естественно	1	1
2632	и ненужным	1	1
2633	которых не	1	1
2634	относится не	1	1
2635	есть своеобразный	1	1
2636	одному тому	1	1
2637	как функции	1	1
2638	к проблеме	2	1
2639	об отношении	1	1
2640	каких других	1	1
2641	то ясно	2	1
2642	правда и	1	1
2643	художественный смысл	2	1
2644	войдет в	1	1
2645	виду и	1	1
2646	его именно	1	1
2647	ясно из	1	1
2648	этим не	2	1
2649	всегда можно	2	1
2650	искусство что	1	1
2651	отдельных слов	1	1
2652	даже с	1	1
2653	именно такие	2	1
2654	произведениях искусства	1	1
2655	скупой рыцарь	2	1
2656	и три	1	1
2657	когда-то было	1	1
2658	поэтического образа	2	1
2659	нашей современной	1	1
2660	для поэтического	1	1
2661	сведений о	1	1
2662	необходимо признать	1	1
2663	бесчисленное количество	1	1
2664	она ни	2	1
2665	духа и	1	1
2666	взятый в	3	1
2667	произведениями которые	1	1
2668	художественного оформления	1	1
2669	это а	1	1
2670	момент в	1	1
2671	отсюда возникает	1	1
2672	если эта	2	1
2673	от другой	2	1
2674	нам остается	1	1
2675	что отделяет	1	1
2676	бы так	1	1
2677	который только	2	1
2678	и входит	1	1
2679	искусства нельзя	1	1
2680	вещей которые	1	1
2681	этом нам	1	1
2682	символы в	5	1
2683	вся эта	3	1
2684	свой художественный	1	1
2685	последняя строфа	1	1
2686	и всецело	1	1
2687	стороны к	1	1
2688	закону который	1	1
2689	который имеет	2	1
2690	от автора	1	1
2691	то оно	1	1
2692	а оно	1	1
2693	содержится в	1	1
2694	сейчас в	2	1
2695	на стене	1	1
2696	своего произведения	1	1
2697	имеют в	1	1
2698	какой-то другой	1	1
2699	прийти к	1	1
2700	буквальном смысле	2	1
2701	а и	2	1
2702	образ в	2	1
2703	выше о	1	1
2704	и художественно	1	1
2705	в буквальном	4	1
2706	знаки как	1	1
2707	хотя на	1	1
2708	делать в	1	1
2709	и нужно	2	1
2710	и сама	4	1
2711	представлена в	1	1
2712	значит не	1	1
2713	в научном	1	1
2714	в тот	1	1
2715	образом свое	1	1
2716	в чистейшую	1	1
2717	этого человека	1	1
2718	есть такая	2	1
2719	и развития	1	1
2720	словах как	1	1
2721	искусства при	1	1
2722	и притом	7	1
2723	произведения его	1	1
2724	если художественное	1	1
2725	отметить то	2	1
2726	сторону мы	1	1
2727	не выражает	1	1
2728	искусства обычно	1	1
2729	все наше	1	1
2730	или несколько	1	1
2731	не согласятся	1	1
2732	как его	1	1
2733	при одном	1	1
2734	вещи не	1	1
2735	просто сумма	1	1
2736	стихотворение о	1	1
2737	нас что	1	1
2738	это даже	1	1
2739	и своего	2	1
2740	или мы	1	1
2741	имеют никакого	2	1
2742	теми или	3	1
2743	она стремится	1	1
2744	представляют собою	1	1
2745	недостаток всех	1	1
2746	между прочим	4	1
2747	отношений или	1	1
2748	можно прямо	1	1
2749	в онегине	1	1
2750	мы пытались	1	1
2751	кругом и	1	1
2752	понимать под	1	1
2753	речь о	2	1
2754	дошло до	1	1
2755	мы делаем	1	1
2756	же касается	5	1
2757	тип если	1	1
2758	искусства причем	1	1
2759	например как	2	1
2760	собою и	1	1
2761	речи или	2	1
2762	известное количество	1	1
2763	и отдельные	1	1
2764	оно возникает	2	1
2765	него отличается	1	1
2766	отличие заключается	1	1
2767	как сказано	1	1
2768	частности о	1	1
2769	структуры и	5	1
2770	всех своих	1	1
2771	не имеющие	1	1
2772	и учения	1	1
2773	должны сделать	1	1
2774	реальным и	1	1
2775	отличают его	1	1
2776	представления являются	1	1
2777	есть мы	1	1
2778	в нечто	1	1
2779	целое с	1	1
2780	не исчерпывается	1	1
2781	быть предмет	1	1
2782	не играют	1	1
2783	много такого	1	1
2784	и художественным	3	1
2785	отношение между	1	1
2786	но вовсе	1	1
2787	всякое искусство	1	1
2788	прозаических и	1	1
2789	огромное количество	1	1
2790	относились к	1	1
2791	смешно и	1	1
2792	человеком но	1	1
2793	несколько иначе	1	1
2794	общей идеи	1	1
2795	произведение это	1	1
2796	в наших	3	1
2797	при первом	1	1
2798	переживаний но	1	1
2799	у которого	1	1
2800	художественными образами	1	1
2801	искусства больше	1	1
2802	важно только	1	1
2803	если рассуждать	1	1
2804	не говорится	2	1
2805	все человеческие	1	1
2806	известном смысле	1	1
2807	ребенка на	1	1
2808	условия для	1	1
2809	говорят и	1	1
2810	рассматривается как	1	1
2811	но несмотря	1	1
2812	образом очень	1	1
2813	умирают то	1	1
2814	от какой-нибудь	2	1
2815	мы уж	1	1
2816	взывает к	1	1
2817	же никакого	1	1
2818	наоборот когда	1	1
2819	мы теперь	4	1
2820	не порождает	1	1
2821	если они	2	1
2822	как басня	1	1
2823	значение как	1	1
2824	то понимание	1	1
2825	но вот	4	1
2826	за себя	2	1
2827	сама с	1	1
2828	сознания однако	1	1
2829	себя он	1	1
2830	и материально	1	1
2831	и особенно	3	1
2832	видна та	1	1
2833	а более	1	1
2834	даже больше	1	1
2835	сказать так	2	1
2836	но нечто	1	1
2837	красота и	1	1
2838	и меньше	1	1
2839	представляет себе	1	1
2840	можно понять	1	1
2841	самих себя	1	1
2842	неопределенную и	1	1
2843	одном случае	4	1
2844	значение если	2	1
2845	мы назвали	2	1
2846	но за	1	1
2847	который заключается	1	1
2848	же звук	1	1
2849	что сказать	1	1
2850	к одной	2	1
2851	же взятый	1	1
2852	его своей	1	1
2853	или все	1	1
2854	и тоской	1	1
2855	этого небольшого	1	1
2856	основании этого	1	1
2857	то изображение	1	1
2858	б не	1	1
2859	до некоторой	1	1
2860	это уже	4	1
2861	быть здесь	1	1
2862	помощи этого	1	1
2863	о принципе	1	1
2864	нашего времени	1	1
2865	всегда будут	1	1
2866	разного рода	4	1
2867	и ярче	1	1
2868	науки и	1	1
2869	действительности которые	2	1
2870	назвать то	1	1
2871	вполне возможна	1	1
2872	как основного	1	1
2873	сказать с	1	1
2874	эти понятия	1	1
2875	мы понимаем	1	1
2876	собой и	1	1
2877	простым и	1	1
2878	в танце	1	1
2879	перестанет быть	2	1
2880	вещи но	1	1
2881	существует то	1	1
2882	здесь чрезвычайно	1	1
2883	основанные на	1	1
2884	различии с	1	1
2885	даже при	2	1
2886	всякий художественный	3	1
2887	присутствует в	1	1
2888	оно всегда	3	1
2889	быть то	1	1
2890	случае нельзя	2	1
2891	что-то другое	1	1
2892	это та	1	1
2893	существует и	2	1
2894	подчеркнуть и	1	1
2895	уже видели	1	1
2896	можно даже	2	1
2897	однако чтобы	1	1
2898	взятые сами	5	1
2899	от образа	1	1
2900	есть такого	1	1
2901	в сравнении	4	1
2902	нем так	1	1
2903	работ в	1	1
2904	отношении однако	1	1
2905	ли здесь	1	1
2906	этих областей	1	1
2907	идеи к	1	1
2908	дальше и	1	1
2909	в баснях	2	1
2910	в которые	1	1
2911	тем является	1	1
2912	есть вопрос	1	1
2913	без которых	3	1
2914	ведет нас	1	1
2915	свое время	1	1
2916	действительности этот	1	1
2917	было у	1	1
2918	который нами	1	1
2919	всякого затруднения	1	1
2920	что эту	1	1
2921	поэтому не	1	1
2922	нашего круга	1	1
2923	я должен	1	1
2924	взятое в	1	1
2925	другие области	1	1
2926	следя за	1	1
2927	и понятие	4	1
2928	относящихся к	1	1
2929	это событие	1	1
2930	ясности и	1	1
2931	и достаточно	1	1
2932	его сторон	1	1
2933	бы ему	1	1
2934	наш анализ	1	1
2935	не дана	2	1
2936	самым он	1	1
2937	сейчас мы	3	1
2938	эти произведения	1	1
2939	самой по	2	1
2940	из сферы	1	1
2941	изобразить в	2	1
2942	о своем	1	1
2943	и наша	1	1
2944	вещей как	1	1
2945	каким угодно	2	1
2946	не имела	1	1
2947	образом по	1	1
2948	ногами и	1	1
2949	образом не	1	1
2950	из одной	1	1
2951	на более	2	1
2952	мире толстой	1	1
2953	и делается	1	1
2954	и многих	2	1
2955	человеческого организма	2	1
2956	эти категории	3	1
2957	однако вовсе	2	1
2958	правды и	2	1
2959	эта и	2	1
2960	поэтому нам	1	1
2961	л толстой	3	1
2962	от понятия	3	1
2963	будет рассматриваться	2	1
2964	совсем другое	5	1
2965	но исключительно	1	1
2966	здесь и	4	1
2967	отсюда становится	1	1
2968	тему что	1	1
2969	когда нам	1	1
2970	категории и	1	1
2971	будет в	2	1
2972	перед нашими	1	1
2973	же он	1	1
2974	только содержание	1	1
2975	хотели бы	1	1
2976	можно придумать	1	1
2977	самая сущность	1	1
2978	могли прийти	1	1
2979	у писемского	1	1
2980	входящее в	1	1
2981	два других	1	1
2982	слов так	1	1
2983	близок к	1	1
2984	не указывает	4	1
2985	или просто	1	1
2986	из человеческих	1	1
2987	этот термин	2	1
2988	себе если	1	1
2989	в гораздо	1	1
2990	отдельных единиц	1	1
2991	ему в	1	1
2992	на дорогу	1	1
2993	нашими глазами	1	1
2994	ни с	5	1
2995	не изображает	1	1
2996	свидетельствует о	2	1
2997	они суть	3	1
2998	том числе	1	1
2999	понятие формы	1	1
3000	это особенно	1	1
3001	как отношение	1	1
3002	аллегории и	3	1
3003	понятия к	1	1
3004	о вещах	1	1
3005	для каких-нибудь	1	1
3006	и разные	1	1
3007	достаточно только	1	1
3008	вытекающие из	1	1
3009	мы играем	1	1
3010	него пение	1	1
3011	находим и	1	1
3012	состоят из	1	1
3013	не сомневается	1	1
3014	совершенно новое	2	1
3015	чем отличаются	1	1
3016	представлять себе	2	1
3017	вещей мы	1	1
3018	же именно	2	1
3019	не суть	1	1
3020	истории искусства	1	1
3021	степени где	1	1
3022	и непосредственно	3	1
3023	этих бесконечно	1	1
3024	себе может	1	1
3025	всяком художественном	1	1
3026	является таким	1	1
3027	и представления	1	1
3028	что к	1	1
3029	человека это	2	1
3030	был только	1	1
3031	наших дней	1	1
3032	очень редких	1	1
3033	отдельные точки	2	1
3034	самые разнообразные	2	1
3035	нам пришлось	3	1
3036	или событие	1	1
3037	в глубине	1	1
3038	каждом отдельном	1	1
3039	чем отличается	2	1
3040	эта основная	1	1
3041	форма то	1	1
3042	она делает	1	1
3043	говорить об	2	1
3044	страха и	1	1
3045	тогда это	3	1
3046	что звук	2	1
3047	является не	2	1
3048	этим самым	1	1
3049	весь круг	3	1
3050	из другой	1	1
3051	в русских	1	1
3052	войти в	1	1
3053	такое значение	1	1
3054	то можно	1	1
3055	единство и	1	1
3056	его же	1	1
3057	которая бы	1	1
3058	является еще	1	1
3059	при изучении	1	1
3060	как эта	1	1
3061	разумеется что	1	1
3062	значит в	1	1
3063	нам хотелось	1	1
3064	не говоря	2	1
3065	форма еще	1	1
3066	гораздо шире	1	1
3067	часто бывает	3	1
3068	никакой роли	1	1
3069	этого никак	1	1
3070	и какое-то	1	1
3071	самый обыкновенный	1	1
3072	однако к	1	1
3073	чем эта	1	1
3074	исключительно и	1	1
3075	точности и	1	1
3076	которая может	1	1
3077	выше что	1	1
3078	гораздо меньше	1	1
3079	поэт не	1	1
3080	человека все	1	1
3081	или совсем	1	1
3082	и почти	2	1
3083	однако если	3	1
3084	отца гамлета	1	1
3085	вопрос как	1	1
3086	бы представить	1	1
3087	познания или	1	1
3088	длинный ряд	1	1
3089	в одном-единственном	1	1
3090	достаточной глубиной	1	1
3091	которое указывает	2	1
3092	сам за	2	1
3093	только такие	1	1
3094	резко отличается	2	1
3095	земли и	1	1
3096	если например	1	1
3097	всей его	2	1
3098	к понятию	2	1
3099	слова если	1	1
3100	еще на	2	1
3101	россии и	1	1
3102	без начала	1	1
3103	о какой	1	1
3104	всех его	1	1
3105	ответить что	1	1
3106	со своими	1	1
3107	не нуждается	1	1
3108	были и	1	1
3109	возможно ли	1	1
3110	и каждая	1	1
3111	та или	4	1
3112	действительности не	1	1
3113	и благодаря	1	1
3114	о каких	2	1
3115	остается на	1	1
3116	себе при	1	1
3117	только по	1	1
3118	и отличие	1	1
3119	ее наиболее	1	1
3120	качество вещей	1	1
3121	анализа и	1	1
3122	в количественном	1	1
3123	мы указали	1	1
3124	эти образы	1	1
3125	отношении не	1	1
3126	не любят	1	1
3127	удовольствие когда	1	1
3128	об этой	1	1
3129	он более	1	1
3130	можно свести	1	1
3131	суждения о	1	1
3132	соответствующие им	1	1
3133	назвал его	1	1
3134	общественной и	1	1
3135	если на	1	1
3136	и глубокий	1	1
3137	и убедительно	1	1
3138	на какую	1	1
3139	элемент который	1	1
3140	план и	1	1
3141	она действительно	1	1
3142	взятым в	1	1
3143	символика не	1	1
3144	в известной	3	1
3145	художественное значение	1	1
3146	форме и	1	1
3147	а эти	1	1
3148	когда перед	1	1
