N	2gram	Tiupa_Anal	TeoriaLi
3730	выбора все	1	1
3731	одна из	6	1
3732	толстого или	1	1
3733	я сама	1	1
3734	ее употребления	1	1
3735	принципиально новых	1	1
3736	внежизненно вечных	1	1
3737	сама я	1	1
3738	как неадекватной	1	1
3739	момент свершения	1	1
3740	выбор лексики	1	1
3741	знаменующий крайне	1	1
3742	иного закономерного	1	1
3743	всего к	1	1
3744	поэтику задолго	1	1
3745	из случаев	1	1
3746	смысла не	1	1
3747	понижены в	1	1
3748	во весь	1	1
3749	комические эффекты	1	1
3750	раскрываются больше	1	1
3751	его составе	1	1
3752	субститута мотива	1	1
3753	придании чему-либо	1	1
3754	данности бытия	1	1
3755	речь о	1	1
3756	поэтому не	1	1
3757	разность строф	1	1
3758	инициативно личностно	1	1
3759	поступки в	1	1
3760	компетенции суть	1	1
3761	его композиции	1	1
3762	не предполагается	1	1
3763	выделить ритмическую	1	1
3764	подлинным субъектом	1	1
3765	сказания не	1	1
3766	со словом	1	1
3767	не мыслится	1	1
3768	тем это	1	1
3769	но если	1	1
3770	здесь и	3	1
3771	своей цели	1	1
3772	к обнаружению	2	1
3773	предназначения когда	1	1
3774	миропорядка от	1	1
3775	пустой ролевой	1	1
3776	умонастроению самоценности	1	1
3777	если первое	1	1
3778	бытия ср	1	1
3779	архетипичность музы	1	1
3780	идиллической картины	1	1
3781	свою культурную	1	1
3782	каким диалогическим	1	1
3783	в финальной	2	1
3784	принадлежностью к	1	1
3785	несут в	1	1
3786	малости неотъемлемый	1	1
3787	инкарнационного вторжения	1	1
3788	я шире	1	1
3789	жизненной практике	1	1
3790	аристофану который	1	1
3791	отстранения от	1	1
3792	по поводу	5	1
3793	заданных ролевых	1	1
3794	ценностные механизмы	1	1
3795	истолкования активизирующего	1	1
3796	стихотворении баратынского	1	1
3797	быть значимыми	1	1
3798	которая способна	1	1
3799	не два	1	1
3800	культуры и	1	1
3801	своей отдельной	1	1
3802	не внешним	1	1
3803	средствами лирики	1	1
3804	когда для	1	1
3805	риторика императивного	1	1
3806	писал зольгер	1	1
3807	ролевых границах	1	1
3808	подвергающегося фонологически	1	1
3809	питомца а	1	1
3810	стороны не	1	1
3811	отпадоша однако	1	1
3812	поэзии весьма	1	1
3813	его самоопределения	1	1
3814	что фонема	1	1
3815	л из	1	1
3816	и любое	1	1
3817	о разорении	1	1
3818	размежеваны а	1	1
3819	анаграмматическая или	1	1
3820	явственно солирует	1	1
3821	ассонанс а	1	1
3822	не пассивной	1	1
3823	строфа и	1	1
3824	забывъ чти	1	1
3825	это равновесие	1	1
3826	притче универсального	1	1
3827	отречение от	1	1
3828	фельетонного я	1	1
3829	принесло новый	1	1
3830	например жалобная	1	1
3831	и ад	1	1
3832	наш имеет	1	1
3833	в отдельных	1	1
3834	ее содержание	1	1
3835	остается индивидуальность	1	1
3836	в грозе	1	1
3837	я подобно	1	1
3838	свободного выбора	1	1
3839	границ существования	1	1
3840	интонация героично	1	1
3841	широк человек	1	1
3842	современное литературоведение	2	1
3843	сюжета притчи	1	1
3844	его личным	1	1
3845	в разрушении	1	1
3846	с лизой	2	1
3847	драматизм с	1	1
3848	неотделимо от	1	1
3849	новый модус	1	1
3850	контексту эпизоду	1	1
3851	по этой	1	1
3852	обоснована эстетическая	1	1
3853	слоге строки	1	1
3854	несокрушимого козака	1	1
3855	субструктура поэтического	1	1
3856	сатирические персонажи	1	1
3857	события она	1	1
3858	испорченности изображается	1	1
3859	личности ничтожно	1	1
3860	по выражению	1	1
3861	уже по	2	1
3862	быть произведением	1	1
3863	анекдотические истории	1	1
3864	картину всеобщего	1	1
3865	он воодушевленно	1	1
3866	ситуации между	1	1
3867	сентиментальной поэзии	1	1
3868	полноценной личностью	1	1
3869	оказывается хозяйкой	1	1
3870	общепонятного символа	1	1
3871	в непредсказуемости	1	1
3872	и персонажи	1	1
3873	как художественной	1	1
3874	нелепицами масочного	1	1
3875	и большим	1	1
3876	высокую литературу	1	1
3877	научной истины	1	1
3878	рода эстетическая	1	1
3879	квазиреальной цепи	1	1
3880	и безударного	1	1
3881	поскольку провозглашает	1	1
3882	нею когда	1	1
3883	христианском миропорядке	1	1
3884	диалектов а	1	1
3885	другие компетенции	1	1
3886	я героини	1	1
3887	возобновленному повествованию	1	1
3888	мадонна прозы	1	1
3889	с молитвою	1	1
3890	летописных версиях	1	1
3891	четко прослеживается	1	1
3892	комическая личность	1	1
3893	из объектного	1	1
3894	национальное своеобразие	2	1
3895	императив долженствования	1	1
3896	драматическом художественном	1	1
3897	используют в	1	1
3898	стратегиям высказывания	1	1
3899	своей патетичности	1	1
3900	вписанностью в	1	1
3901	только соответствующий	1	1
3902	этому я	1	1
3903	в позицию	3	1
3904	рязани батыем	1	1
3905	ценностью и	1	1
3906	речевая инициатива	1	1
3907	мы есмы	1	1
3908	то я	1	1
3909	самоопределению здесь	1	1
3910	наделено заглавием	1	1
3911	вести художественная	1	1
3912	и трагизма	1	1
3913	красныя глебовны	1	1
3914	эстетической модальностью	2	1
3915	против безликой	1	1
3916	молчи скрывайся	1	1
3917	освобождения от	2	1
3918	они могут	1	1
3919	предстает как	2	1
3920	элегизма поскольку	1	1
3921	его дискредитация	1	1
3922	ее раскрываются	1	1
3923	фигура милой	1	1
3924	смыслу рифмовка	1	1
3925	своей ролью	2	1
3926	к языку	1	1
3927	этой надежды	1	1
3928	ситуацией становясь	1	1
3929	реализация такого	1	1
3930	писал в	1	1
3931	положении совершенно	1	1
3932	явилась повесть	1	1
3933	юмористическая апология	1	1
3934	другом стихотворении	1	1
3935	могла наглядеться	1	1
3936	объединяющая субъекта	1	1
3937	ими данный	1	1
3938	смыслов оно	1	1
3939	шире ролевой	1	1
3940	слушателей преодолевая	1	1
3941	ключевое место	1	1
3942	крайней мере	5	1
3943	наличие так	1	1
3944	притчи креативная	1	1
3945	идиллии античности	1	1
3946	ахматовой это	1	1
3947	риторика окказионального	1	1
3948	или долг	2	1
3949	и становится	1	1
3950	из них	4	1
3951	самому тогда	1	1
3952	с толпой	1	1
3953	позиция осмеяния	1	1
3954	модальностью фигура	1	1
3955	слой характеризуется	1	1
3956	обломках самовластья	1	1
3957	на поучающего	1	1
3958	рода механизмом	1	1
3959	устраняемая ими	1	1
3960	едва ли	6	1
3961	качестве системы	1	1
3962	ирония писал	1	1
3963	преображает все	1	1
3964	характерно что	2	1
3965	всеми чувствами	1	1
3966	неприемлемой судьбы	1	1
3967	рассчитан на	1	1
3968	софокла совершает	1	1
3969	тот же	3	1
3970	финальной немой	1	1
3971	другого и	1	1
3972	выработка композиционных	1	1
3973	вопрошание о	1	1
3974	заглавием это	1	1
3975	при фонемах	1	1
3976	фактически точными	1	1
3977	к адресату	1	1
3978	залюбовавшись бутафорской	1	1
3979	личной тайной	1	1
3980	характеризует всех	1	1
3981	беспрецедентного события	1	1
3982	не прискорбно	1	1
3983	прерываемая просто	1	1
3984	историческое своеобразие	1	1
3985	начало и	1	1
3986	не порок	1	1
3987	стихотворения в	1	1
3988	ранних проб	1	1
3989	в шутливом	1	1
3990	всего литературного	1	1
3991	данного коммуникативного	3	1
3992	героиню в	1	1
3993	европейских питомца	1	1
3994	его естественной	1	1
3995	вся глядела	1	1
3996	д и	1	1
3997	малым лирическим	1	1
3998	к общенародной	1	1
3999	чехова образец	1	1
4000	адресата высказывания	1	1
4001	чем троекратные	1	1
4002	стихотворения блока	1	1
4003	масочного поведения	1	1
4004	быть облечена	1	1
4005	жанра в	1	1
4006	перед нею	1	1
4007	самоопределения человека	1	1
4008	повторов звонкого	1	1
4009	строфе в	1	1
4010	самого пришвина	1	1
4011	рифма а	1	1
4012	или сплетни	1	1
4013	его можно	1	1
4014	большинстве своем	1	1
4015	совершенном произведении	1	1
4016	ним определенные	1	1
4017	внутренней тайны	1	1
4018	своего развития	1	1
4019	и равнодушна	1	1
4020	художественности вместе	1	1
4021	илиаде равно	1	1
4022	многого множества	1	1
4023	идиллике ирония	1	1
4024	понятие модуса	1	1
4025	муза не	1	1
4026	лишь разрыв	1	1
4027	разных риториках	1	1
4028	эпохи биографическая	1	1
4029	от перечисляемых	1	1
4030	диктата исключающего	1	1
4031	ударными гласными	1	1
4032	слово анекдота	2	1
4033	неповторившихся мгновений	1	1
4034	персонажей в	1	1
4035	а своей	1	1
4036	себя эдип	1	1
4037	случайными чертами	1	1
4038	переступанию границы	1	1
4039	вписать свое	1	1
4040	его рыцарской	1	1
4041	преходяще обречено	1	1
4042	отводимой воспринимающему	1	1
4043	провел с	1	1
4044	как основной	1	1
4045	себе самом	2	1
4046	образуют событийные	1	1
4047	вызванный феодальными	1	1
4048	знаменующему умиротворение	1	1
4049	ее случайными	1	1
4050	ограничено лишь	1	1
4051	эдипа и	1	1
4052	какой коллизии	1	1
4053	якобы несущая	1	1
4054	какому-либо типу	1	1
4055	преодолением субдоминантных	1	1
4056	страдания способность	1	1
4057	бывает в	1	1
4058	лишает их	1	1
4059	к упорядоченности	1	1
4060	становления героическая	1	1
4061	внутренней жизни	1	1
4062	в перспективе	1	1
4063	самозабвенное поведение	1	1
4064	ударном положении	1	1
4065	героя не	1	1
4066	для становления	1	1
4067	облик беспрецедентного	1	1
4068	рассказчиком с	1	1
4069	прозрачно ассоциирующаяся	1	1
4070	рода комизм	1	1
4071	ближе к	2	1
4072	начальные фразы	1	1
4073	время для	1	1
4074	усложнению сферы	1	1
4075	к хлестакову	1	1
4076	себя самой	1	1
4077	может ощущаться	1	1
4078	контексте целого	1	1
4079	быть понижены	1	1
4080	в осмысленном	1	1
4081	читатель может	1	1
4082	что автор	2	1
4083	фактора художественных	1	1
4084	драматизма приобретает	1	1
4085	своего субъективного	1	1
4086	скрыть обличают	1	1
4087	а ахматовой	1	1
4088	наплънився ратнаго	1	1
4089	но разбираемое	1	1
4090	этих моментов	2	1
4091	исконном значении	1	1
4092	предромантической а	1	1
4093	компетенции персонажа	1	1
4094	ее внешнему	1	1
4095	свободно играющее	1	1
4096	стадиям своего	1	1
4097	мала в	1	1
4098	русской культуре	2	1
4099	стихового ряда	1	1
4100	жизнью явной	1	1
4101	говорилось выше	2	1
4102	рассказывания поскольку	1	1
4103	не друг	1	1
4104	постепенное освоение	1	1
4105	его мира	1	1
4106	форматированность текста	1	1
4107	этого знания	1	1
4108	душа не	1	1
4109	не возникает	1	1
4110	стопах при	1	1
4111	иных модусов	1	1
4112	к общему	1	1
4113	устанавливает вольный	1	1
4114	не разграничивавшим	1	1
4115	драматургии исходит	1	1
4116	невоспроизводимостью состояний	1	1
4117	стороны имеют	1	1
4118	этом случае	1	1
4119	его личности	1	1
4120	имя личности	1	1
4121	его батальной	1	1
4122	инверсию лирических	1	1
4123	н гумилева	1	1
4124	эстетического сгущения	1	1
4125	в свое	4	1
4126	и идет	1	1
4127	литературе нового	1	1
4128	окказиональными антонимами	1	1
4129	исполненные смысловой	1	1
4130	мотивировка похода	1	1
4131	я кризис	1	1
4132	фауста наизнанку	1	1
4133	объектом внимания	1	1
4134	чичиков у	1	1
4135	проникает в	1	1
4136	незыблемого миропорядка	1	1
4137	интересом к	1	1
4138	компетентность восприятия	1	1
4139	и запечатлевается	1	1
4140	внутренней свободе	1	1
4141	выделяют окказиональные	1	1
4142	очевидные антонимы	1	1
4143	зарождается на	1	1
4144	каждой человеческой	1	1
4145	словах текста	1	1
4146	здесь самоотрицание	1	1
4147	обе стороны	1	1
4148	появлением гостьи	1	1
4149	финальная строка	1	1
4150	случае так	1	1
4151	порой многократно	1	1
4152	субъектом личной	1	1
4153	стабильно дифференцированном	1	1
4154	точка безумия	1	1
4155	реакция читателя	1	1
4156	которым человек	1	1
4157	из анекдота	1	1
4158	снятии жизненных	1	1
4159	присутствующего в	1	1
4160	позицией уединенного	1	1
4161	остальной жизнью	1	1
4162	многообразны выделить	1	1
4163	или к	2	1
4164	небытию в	1	1
4165	доминирующего фактора	1	1
4166	в радикальном	1	1
4167	выбор поэтического	1	1
4168	волоске ценностей	1	1
4169	этой внутренней	1	1
4170	мы видим	1	1
4171	самоценности трагизм	1	1
4172	роль защитника	1	1
4173	карамзина и	1	1
4174	в более	1	1
4175	части анна	1	1
4176	поэтического вдохновения	1	1
4177	явственно знаменует	1	1
4178	целое поэмы	1	1
4179	осужденный за	1	1
4180	она предстает	1	1
4181	эмоциональности однако	1	1
4182	стремиться христианской	1	1
4183	автономию в	1	1
4184	курьезное любопытное	1	1
4185	перечисляемых ценностей	1	1
4186	индивидуальную картину	1	1
4187	диктовала ассонанс	1	1
4188	печальных не	1	1
4189	собой и	1	1
4190	и распределена	1	1
4191	обретает интонацию	1	1
4192	субъективного миропорядка	1	1
4193	диада личности	1	1
4194	или романа	1	1
4195	рецептивной значимостью	1	1
4196	с явственно	1	1
4197	явилась перед	1	1
4198	от автора	2	1
4199	имеют место	1	1
4200	летописная повесть	1	1
4201	художественно не	1	1
4202	времени особенно	1	1
4203	к индивидуальной	1	1
4204	без маски	1	1
4205	определение личности	1	1
4206	нами не	1	1
4207	понимается при	1	1
4208	свободным как	1	1
4209	претерпевшего к	1	1
4210	ироником в	1	1
4211	резко активизироваться	1	1
4212	личностность персонажа	1	1
4213	словами дешифрующими	1	1
4214	поэзии создается	1	1
4215	этот уровень	1	1
4216	т составляющих	1	1
4217	внимания суть	1	1
4218	диктовала уточненная	1	1
4219	навстречу сокровенному	1	1
4220	имплицитно присутствующего	1	1
4221	меня эта	1	1
4222	круге повседневности	1	1
4223	пустым разбуханием	1	1
4224	различного рода	1	1
4225	сверхличного долга	1	1
4226	произведений такого	1	1
4227	некий нравственный	1	1
4228	предел до	1	1
4229	в третьих	1	1
4230	ожидания последующие	1	1
4231	рода границ	1	1
4232	что-то давит	1	1
4233	многих других	1	1
4234	размежевывающая личность	1	1
4235	избыточной свободы	1	1
4236	размежевании я-для-себя	1	1
4237	слово общенародной	1	1
4238	так слово	1	1
4239	принадлежат самой	1	1
4240	им лирического	1	1
4241	помощью временной	1	1
4242	с архаикой	1	1
4243	голосов в	1	1
4244	от ряда	1	1
4245	со сверхличным	1	1
4246	самой ситуации	1	1
4247	форме определенной	1	1
4248	личности ее	1	1
4249	от его	2	1
4250	напускным юмористический	1	1
4251	снимается безысходность	1	1
4252	соотношении этих	1	1
4253	что иное	1	1
4254	не-я откуда	1	1
4255	под маской	2	1
4256	они не	2	1
4257	строфе этот	1	1
4258	произведения как	4	1
4259	ряда принципиально	1	1
4260	элегической художественности	1	1
4261	героев в	1	1
4262	соблазню беатриче	1	1
4263	ударного и	1	1
4264	есть нарушение	1	1
4265	при лапидарной	1	1
4266	после того	1	1
4267	сплетни то	1	1
4268	непростительно то	1	1
4269	помню чудное	1	1
4270	значениями приход	1	1
4271	традиционные для	1	1
4272	автору и	2	1
4273	и размежевывающая	1	1
4274	в высокую	1	1
4275	я трепещу	1	1
4276	лирические формы	1	1
4277	это глаза	1	1
4278	возможность свободы	1	1
4279	я носитель	1	1
4280	троекратные в	1	1
4281	героиню и	1	1
4282	преступается не	1	1
4283	дешифрующими этот	1	1
4284	только самим	1	1
4285	не во	1	1
4286	построений порой	1	1
4287	вторжения и	1	1
4288	компетенция рассказывающего	1	1
4289	юности и	2	1
4290	своего достоинства	1	1
4291	другие модальности	1	1
4292	и системы	1	1
4293	муза выступает	1	1
4294	свобода отрицания	1	1
4295	событийной несвободой	1	1
4296	обособленности ср	1	1
4297	субъективно оправданном	1	1
4298	самоценных своей	1	1
4299	отделимая от	1	1
4300	личностного я	2	1
4301	других ожидаемых	1	1
4302	живущим сопрягаемые	1	1
4303	полноценно субъектного	1	1
4304	отчуждением но	1	1
4305	маркированном положении	1	1
4306	он выступает	1	1
4307	статье о	1	1
4308	поскольку единство	1	1
4309	дистанцированной в	1	1
4310	ей поэтику	1	1
4311	лишь одну	1	1
4312	ставит читателя	1	1
4313	дискурсе может	1	1
4314	персонажа организующая	1	1
4315	ср смерть	1	1
4316	любования ведущего	1	1
4317	мы рассматриваем	1	1
4318	всеобщего жизнесложения	1	1
4319	делает их	1	1
4320	первом случае	1	1
4321	оценке его	1	1
4322	фактического присутствия	1	1
4323	текста что	1	1
4324	должно быть	1	1
4325	неустранимая двойственность	1	1
4326	люлькой видя	1	1
4327	его эстетического	1	1
4328	границ я-в-мире	1	1
4329	отличие иронии	1	1
4330	время и	1	1
4331	всех сторон	1	1
4332	не наступает	1	1
4333	обозначенного им	1	1
4334	ради других	1	1
4335	очередь определяется	1	1
4336	свиток жизни	1	1
4337	не удовлетворяясь	1	1
4338	поэтому анекдот	1	1
4339	освоением именно	1	1
4340	сюзерену великому	1	1
4341	значимую для	2	1
4342	ему угрожает	1	1
4343	за минуту	1	1
4344	профанация священного	1	1
4345	мира которая	1	1
4346	ее судьбы	1	1
4347	маске повествования	1	1
4348	или другая?	1	1
4349	фонема о	1	1
4350	диктовала диктование	1	1
4351	непродуктивно в	1	1
4352	сущности хоровое	1	1
4353	отказаться и	1	1
4354	существование приобретает	1	1
4355	или смешным	1	1
4356	поэтессе с	1	1
4357	собой исторически	1	1
4358	бытию превращаемому	1	1
4359	мифологемы божественной	1	1
4360	как идиллика	1	1
4361	безличного всеединого	1	1
4362	доминировала в	1	1
4363	внешние уровни	1	1
4364	ценой свободного	1	1
4365	майором ковалевым	1	1
4366	фонемы зависимые	1	1
4367	авторства в	1	1
4368	глоссализации так	1	1
4369	рыцарской ролью	1	1
4370	доминирует гласная	1	1
4371	тебе моем	1	1
4372	возникает в	2	1
4373	модель присутствия	1	1
4374	юморе трагедийности	1	1
4375	не смятенность	1	1
4376	горестным или	1	1
4377	строф ритмически	1	1
4378	апофегма то	1	1
4379	сохраняющаяся сила	1	1
4380	в литературоведческий	1	1
4381	роль страдания	1	1
4382	мужу гл	1	1
4383	истинность незыблемого	1	1
4384	не вопрошает	1	1
4385	посрамление словесное	1	1
4386	к герою-объекту	1	1
4387	ценностей или	1	1
4388	сакральной границы	1	1
4389	два полюса	1	1
4390	разрушении жанрового	1	1
4391	краса пушкин	1	1
4392	лица под	1	1
4393	утратой своей	1	1
4394	интимные связи	1	1
4395	от мира	1	1
4396	отношений анекдот	1	1
4397	волю трагический	1	1
4398	в состоянии	2	1
4399	элегически бесцельного	1	1
4400	саввы грудцына	1	1
4401	созвучие внутреннего	1	1
4402	стало ему	1	1
4403	вписывает свое	1	1
4404	несоответствием низкой	1	1
4405	именно те	1	1
4406	что одна	1	1
4407	чем-то внешним	1	1
4408	от первого	2	1
4409	обе эти	2	1
4410	строки жизненной	1	1
4411	интонации диссонанса	1	1
4412	божественной тайны	1	1
4413	где действительность	1	1
4414	они едины	1	1
4415	спондея а	1	1
4416	миропорядка устанавливает	1	1
4417	сказание в	2	1
4418	принято говорить	1	1
4419	задолго до	1	1
4420	объекта или	1	1
4421	чтобы самой	1	1
4422	лишь поддержанию	1	1
4423	становления этого	1	1
4424	личностью к	1	1
4425	внешней сторонами	1	1
4426	я-для-другого в	1	1
4427	муза выступала	1	1
4428	хома брут	1	1
4429	осмеяния которая	1	1
4430	тут? я	1	1
4431	автора этой	1	1
4432	в полусне	1	1
4433	на роль	1	1
4434	общенародной хвалы	1	1
4435	киевскому поход	1	1
4436	связи разнообразных	1	1
4437	членится на	1	1
4438	лапидарной простоте	1	1
4439	мухой и	1	1
4440	фигура могла	1	1
4441	не лишено	1	1
4442	веселую относительность	1	1
4443	напротив в	1	1
4444	начала и	1	1
4445	состоящий в	1	1
4446	ямбом который	1	1
4447	собственному произволу	1	1
4448	карамзина писавшего	1	1
4449	знания означала	1	1
4450	определяется предметом	1	1
4451	поэтического дудения	1	1
4452	своей причастности	1	1
4453	эстетическая природа	1	1
4454	соответствующей первому	1	1
4455	разнообразных олицетворений	1	1
4456	маски пошлости	1	1
4457	идиллической замкнутости	1	1
4458	сказание или	2	1
4459	христианской душе	1	1
4460	некоторого переживания	1	1
4461	существенно связаны	1	1
4462	т усиленный	1	1
4463	гостья оказывается	1	1
4464	основания трагическое	1	1
4465	самым по	1	1
4466	проступает сквозь	1	1
4467	принципиально иного	1	1
4468	не для	2	1
4469	уклоняется от	1	1
4470	неотделима от	1	1
4471	неизбежно принадлежит	1	1
4472	только свобода	1	1
4473	и живота	1	1
4474	вести речь	1	1
4475	союзов и	1	1
4476	иной ситуации	1	1
4477	ценностей преображает	1	1
4478	героическая доминанта	1	1
4479	осмеяние и	1	1
4480	эстетическая целостность	1	1
4481	могут обладать	1	1
4482	не своей	1	1
4483	к субстанциональности	1	1
4484	раздваивается между	1	1
4485	поэтического слова	1	1
4486	сознанием мнимо	1	1
4487	народной жизни	1	1
4488	и татаро-монгольским	1	1
4489	например анна	1	1
4490	олицетворения внежизненно-активной	1	1
4491	в героической	1	1
4492	сверхличного ради	1	1
4493	улиц шумных	1	1
4494	исключительные случаи	1	1
4495	создается повторами	1	1
4496	субстратом доминирующего	1	1
4497	драматизм знает	1	1
4498	говорящий здесь	1	1
4499	причастностью к	1	1
4500	эта встреча	1	1
4501	границ я	1	1
4502	случайна если	1	1
4503	практически каждый	1	1
4504	притчи явственно	1	1
4505	ожидания муза	1	1
4506	мы строим	1	1
4507	предполагает текстообразующую	1	1
4508	сюжет сводится	1	1
4509	народностью в	1	1
4510	героя художественно	1	1
4511	носа оказывается	1	1
4512	обычая все	1	1
4513	авторскую активность	1	1
4514	личностности саркастическое	1	1
4515	хронотопа откровения	1	1
4516	тексте изначально	1	1
4517	своих построений	1	1
4518	и неоспоримый	1	1
4519	тайну безличного	1	1
4520	подчеркнуть что	1	1
4521	как внутренней	1	1
4522	приводит ни	1	1
4523	жанровой схемы	1	1
4524	я всего	1	1
4525	муза является	1	1
4526	и покрывало	1	1
4527	в начальном	1	1
4528	маской да	1	1
4529	целеустремленный путь	1	1
4530	способу высказывания	1	1
4531	с эмоционально-волевым	1	1
4532	внутренней стороны	1	1
4533	себя самого	1	1
4534	зрения крутой	1	1
4535	стихотворения связывают	1	1
4536	однако на	1	1
4537	драматизма состоит	1	1
4538	ведущая роль	1	1
4539	рекреативная компетентность	1	1
4540	счете к	1	1
4541	и выводя	1	1
4542	хронотоп уединения	1	1
4543	ложным ожиданием	1	1
4544	слова гостья	1	1
4545	на статус	1	1
4546	я вдоль	1	1
4547	словесное кощунство	1	1
4548	часто знаменует	1	1
4549	иерархические отношения	1	1
4550	любование этим	1	1
4551	тяжких дум	1	1
4552	он уклоняется	1	1
4553	м.л гаспарова	1	1
4554	повествованием творится	1	1
4555	преимуществу ночной	1	1
4556	именах обращаемые	1	1
4557	субститутами устанавливаются	1	1
4558	неотъемлемое звено	1	1
4559	которого он	2	1
4560	я преходяще	1	1
4561	от исторически	1	1
4562	природу естественную	1	1
4563	понадобились еще	1	1
4564	волоске лирическая	1	1
4565	в ситуации	1	1
4566	жизни анекдот	1	1
4567	самореализации поскольку	1	1
4568	свободу и	1	1
4569	ухода рука	1	1
4570	иронии столь	1	1
4571	или архитектонических	1	1
4572	слов данту	1	1
4573	же вы?	1	1
4574	порок островского	1	1
4575	написано стопным	1	1
4576	забвение личностью	1	1
4577	составляющий морализаторскую	1	1
4578	внутренне отстраняясь	1	1
4579	целого однако	2	1
4580	у не	1	1
4581	нее как	1	1
4582	не князи	1	1
4583	часто лирический	1	1
4584	романе достоевского	1	1
4585	и якобы	1	1
4586	чем у	1	1
4587	проходит бесследно	1	1
4588	мере ее	1	1
4589	четвертого чем	1	1
4590	приятие чужого	1	1
4591	биографическая индивидуальность	1	1
4592	своему происхождению	2	1
4593	подвига самозванства	1	1
4594	случае его	1	1
4595	ореолом трагедии	1	1
4596	среды объединяющее	1	1
4597	не хозяин	1	1
4598	отсутствие лица	1	1
4599	неосмеянным остается	1	1
4600	исторически восходит	1	1
4601	общей фонемы	1	1
4602	как у	3	1
4603	для нас	1	1
4604	драматической личности	2	1
4605	и сама	1	1
4606	рассказывать себе	1	1
4607	ударных у	1	1
4608	аналогичному адресату	1	1
4609	реальности исторически	1	1
4610	этом втором	1	1
4611	гоголевской женитьбы	1	1
4612	навстречу ее	1	1
4613	случаях может	1	1
4614	политической точки	1	1
4615	анекдот как	1	1
4616	финале замирают	1	1
4617	о юморе	1	1
4618	бездарной трагедии	1	1
4619	скрижали миропорядка	1	1
4620	сердцевине бытия	1	1
4621	субъективной сердцевине	1	1
4622	однако полноценной	1	1
4623	одиночество являясь	1	1
4624	систему ценностей	1	1
4625	оказывается носительницей	1	1
4626	чертами сатирический	1	1
4627	высказывания патетике	1	1
4628	первый момент	1	1
4629	общечеловеческой культуры	1	1
4630	драматическая ситуация	1	1
4631	одновременно и	1	1
4632	смертного в	1	1
4633	но одна	1	1
4634	от ударений	1	1
4635	составляет диада	1	1
4636	художественная картина	1	1
4637	же явления	1	1
4638	и приходит	1	1
4639	частности сказание	1	1
4640	фамильярный контакт	1	1
4641	некую концепцию	1	1
4642	ео прихода	1	1
4643	не обретшего	1	1
4644	приобщение к	1	1
4645	том под	1	1
4646	заключается специфика	1	1
4647	ущербность своего	1	1
4648	своей судьбы	1	1
4649	xxix первой	1	1
4650	проделано и	1	1
4651	ильича самоотрицанием	1	1
4652	примерами следует	1	1
4653	оговоримся также	1	1
4654	откровения божественной	1	1
4655	своею и	1	1
4656	к встрече	1	1
4657	из своих	2	1
4658	требует от	1	1
4659	выше она	1	1
4660	искусству как	1	1
4661	диктовать аскетическое	1	1
4662	смысл этой	2	1
4663	трагической однако	1	1
4664	идиллических по	1	1
4665	или словами	1	1
4666	такой фактор	1	1
4667	косностью относительной	1	1
4668	пылко я	1	1
4669	к определенному	1	1
4670	бы служить	1	1
4671	ума пушкина	1	1
4672	жизнь мою	1	1
4673	позы излагателя	1	1
4674	не судьба	1	1
4675	ознаменовалась не	1	1
4676	слова говорящий	1	1
4677	целостное забвение	1	1
4678	в новелле	1	1
4679	это энергия	1	1
4680	и е	3	1
4681	произволу совершает	1	1
4682	означало бы	1	1
4683	на стадии	1	1
4684	в широком	1	1
4685	явление поэтической	1	1
4686	и будущей	1	1
4687	драматический хронотоп	1	1
4688	сверхличным олицетворением	1	1
4689	как эстетического	2	1
4690	умения отрешиться	1	1
4691	однако трагическое	1	1
4692	не обладает	1	1
4693	в подобном	1	1
4694	авторской оценке	1	1
4695	иной эстетической	2	1
4696	на которой	2	1
4697	равно героизирована	1	1
4698	всего непричастного	1	1
4699	героична пластика	1	1
4700	одиночку с	1	1
4701	грусти об	1	1
4702	кто бы	1	1
4703	строк снижение	1	1
4704	знания убеждения	1	1
4705	чья фигура	1	1
4706	данного стихотворения	1	1
4707	все их	1	1
4708	иными словами	1	1
4709	книга чехова	1	1
4710	стремится к	1	1
4711	для связывания	1	1
4712	достаточно очевидные	1	1
4713	тыняновым законом	1	1
4714	приложение запечатленного	1	1
4715	этим словом	1	1
4716	и сгустившимся	1	1
4717	фразы чеховского	1	1
4718	относительной схематичностью	1	1
4719	читателя сводит	1	1
4720	самобытного я	1	1
4721	он представлен	1	1
4722	музе ахматовой	1	1
4723	стола центр	1	1
4724	существенную инверсию	1	1
4725	строфы композиционно	1	1
4726	например так	1	1
4727	распределена ровно	1	1
4728	что непрерывности	1	1
4729	как слухи	1	1
4730	противоречие между	1	1
4731	самобытное я	1	1
4732	которой лаврецкий	1	1
4733	стороны полноценной	1	1
4734	ошибка оговорка	1	1
4735	ценностей третий	1	1
4736	сколько бы	1	1
4737	места жизни	1	1
4738	в наличии	1	1
4739	строфе на	1	1
4740	глазами анекдота	1	1
4741	отсюда внутренняя	1	1
4742	трагедии однако	1	1
4743	юмористический подколесин	1	1
4744	поэтизация подвигов	1	1
4745	однако она	1	1
4746	знание что	1	1
4747	готовым заданным	1	1
4748	наше внимание	1	1
4749	перечислений второй	1	1
4750	и систематизации	2	1
4751	своей ролевой	1	1
4752	в одиночку	1	1
4753	оказывается всего	1	1
4754	претензией вследствие	1	1
