N	2gram	Propp_Isto	Psycholo
2488	эта проверка	1	1
2489	чрезвычайно много	1	1
2490	переходит от	1	1
2491	через эту	1	1
2492	совсем так	1	1
2493	только мертвые	1	1
2494	показывают как	1	1
2495	от другого	1	1
2496	первых же	1	1
2497	отметить в	1	1
2498	из крупнейших	1	1
2499	в темноте	2	1
2500	за это	1	1
2501	каждый исследователь	1	1
2502	и вызывает	3	1
2503	к уничтожению	1	1
2504	оказывается в	1	1
2505	которых и	1	1
2506	собой и	1	1
2507	и делают	1	1
2508	первый шаг	1	1
2509	какой связи	1	1
2510	взглядов и	1	1
2511	о своей	1	1
2512	еще хуже	1	1
2513	не делает	2	1
2514	тело на	2	1
2515	д они	1	1
2516	его очень	2	1
2517	работе с	1	1
2518	оно всегда	1	1
2519	что-то другое	1	1
2520	уже видели	4	1
2521	хуже обстоит	1	1
2522	много но	2	1
2523	вопросом о	2	1
2524	момент этого	1	1
2525	быть выделена	1	1
2526	при исполнении	1	1
2527	нечто что	1	1
2528	в припадке	1	1
2529	является вопрос	1	1
2530	с большей	1	1
2531	ли здесь	2	1
2532	развилась из	1	1
2533	этих областей	1	1
2534	что таким	1	1
2535	дальше и	1	1
2536	отрывок из	1	1
2537	многих примерах	1	1
2538	редко и	2	1
2539	слова для	1	1
2540	все становится	1	1
2541	в большинстве	4	1
2542	сама не	2	1
2543	материальной жизни	1	1
2544	одним ударом	1	1
2545	всех форм	1	1
2546	один какой-нибудь	2	1
2547	предметов есть	1	1
2548	традиции в	1	1
2549	что ей	1	1
2550	не дают	1	1
2551	с изучением	2	1
2552	со всех	4	1
2553	активное начало	1	1
2554	установить только	1	1
2555	наших целей	2	1
2556	быть всегда	1	1
2557	какие формы	2	1
2558	на недостаточность	1	1
2559	бы ему	1	1
2560	каждый в	1	1
2561	людей как	1	1
2562	сейчас мы	1	1
2563	не у	1	1
2564	социальной функции	1	1
2565	его нельзя	1	1
2566	она обставлена	1	1
2567	превращению в	1	1
2568	эта мысль	3	1
2569	этим явлениям	1	1
2570	своего отца	3	1
2571	и наша	1	1
2572	принимают в	1	1
2573	не история	1	1
2574	и легко	1	1
2575	от посторонних	1	1
2576	подошел к	1	1
2577	это показывает	1	1
2578	вступают в	1	1
2579	известной степени	1	1
2580	на более	6	1
2581	а путем	1	1
2582	дает более	1	1
2583	как разнообразно	1	1
2584	соответствии с	2	1
2585	когда из	1	1
2586	ненужными и	1	1
2587	к миру	1	1
2588	другим способом	1	1
2589	из русской	1	1
2590	при каких	1	1
2591	получить от	1	1
2592	все с	1	1
2593	с него	1	1
2594	различны но	1	1
2595	хотели бы	1	1
2596	поставлен перед	1	1
2597	можем поставить	1	1
2598	дальнейшего развития	1	1
2599	точно отграничить	1	1
2600	на дерево	3	1
2601	заключена в	1	1
2602	этот мотив	3	1
2603	здесь надо	2	1
2604	вдруг совершенно	1	1
2605	поэтому что	1	1
2606	из человеческих	1	1
2607	этот термин	1	1
2608	затем переходит	1	1
2609	однако исследование	1	1
2610	вокруг него	1	1
2611	ему в	3	1
2612	на дорогу	1	1
2613	ни с	1	1
2614	но старая	1	1
2615	свидетельствует о	1	1
2616	тридевять земель	2	1
2617	итак в	1	1
2618	это особенно	1	1
2619	человека за	1	1
2620	предположение что	2	1
2621	оно будет	1	1
2622	она его	3	1
2623	что русская	1	1
2624	от нового	1	1
2625	впитала в	1	1
2626	их они	1	1
2627	день и	1	1
2628	ты их	1	1
2629	совершенно бесспорно	1	1
2630	ради чего	1	1
2631	чтобы получить	1	1
2632	из форм	1	1
2633	без нее	1	1
2634	автор исходит	1	1
2635	она никогда	1	1
2636	непосредственно в	3	1
2637	же именно	1	1
2638	и непосредственно	1	1
2639	истории не	1	1
2640	находилась в	1	1
2641	века и	2	1
2642	можно установить	3	1
2643	и представления	1	1
2644	все исследование	1	1
2645	что к	1	1
2646	наших дней	2	1
2647	можно вывести	1	1
2648	самые разнообразные	1	1
2649	сына за	1	1
2650	в глубине	2	1
2651	виду что	1	1
2652	эти соображения	1	1
2653	один момент	1	1
2654	не хватает	1	1
2655	нее он	1	1
2656	природу и	1	1
2657	жизнь так	1	1
2658	является не	2	1
2659	предпосылки и	1	1
2660	а люди	1	1
2661	он отвечает	1	1
2662	остальное есть	1	1
2663	мира и	1	1
2664	этим самым	1	1
2665	из другой	1	1
2666	значение которого	1	1
2667	в русских	4	1
2668	войти в	2	1
2669	совершенно иной	1	1
2670	из разных	1	1
2671	то можно	1	1
2672	свет на	4	1
2673	его особенно	1	1
2674	при изучении	1	1
2675	несколько типичных	1	1
2676	очень многие	1	1
2677	с какими	1	1
2678	зная что	1	1
2679	метод и	1	1
2680	находится под	1	1
2681	остаются одни	1	1
2682	не говоря	1	1
2683	еще до	2	1
2684	с областью	1	1
2685	гораздо шире	1	1
2686	искать в	1	1
2687	часто бывает	2	1
2688	рассмотрим эту	1	1
2689	какой это	1	1
2690	они стали	1	1
2691	напомнить что	1	1
2692	тут и	2	1
2693	покажет нам	1	1
2694	там мы	1	1
2695	себе палец	2	1
2696	еще можно	1	1
2697	трудный для	1	1
2698	заставляют нас	3	1
2699	и социальной	3	1
2700	чтобы было	1	1
2701	целом стоят	1	1
2702	не решает	1	1
2703	животных то	1	1
2704	по воздуху	1	1
2705	очень близко	1	1
2706	однако если	1	1
2707	он объясняет	1	1
2708	вопрос как	1	1
2709	лежащую в	1	1
2710	эти формы	3	1
2711	момент когда	4	1
2712	я вас	1	1
2713	уже у	2	1
2714	отказ от	2	1
2715	очень редко	2	1
2716	уснул и	1	1
2717	явлений в	2	1
2718	факты показывают	1	1
2719	земли и	1	1
2720	если например	1	1
2721	же надо	1	1
2722	имеет свои	1	1
2723	они-то и	1	1
2724	всей его	1	1
2725	было указано	1	1
2726	чем является	1	1
2727	к понятию	1	1
2728	всегда на	1	1
2729	еще на	1	1
2730	и сильнее	1	1
2731	него и	1	1
2732	в трудах	1	1
2733	со своими	1	1
2734	и невзначай	1	1
2735	были и	1	1
2736	действительности не	1	1
2737	начинает утверждаться	1	1
2738	изучения и	1	1
2739	и много	1	1
2740	только по	2	1
2741	самая важная	1	1
2742	непременно должна	1	1
2743	проверке его	1	1
2744	или слова	1	1
2745	же можно	3	1
2746	их можно	1	1
2747	меч в	1	1
2748	другая причина	1	1
2749	об этой	2	1
2750	угрожает опасность	1	1
2751	но сейчас	1	1
2752	в эти	1	1
2753	не получили	1	1
2754	развивается от	1	1
2755	других случаях	2	1
2756	многих и	1	1
2757	иногда даже	1	1
2758	он непосредственно	1	1
2759	при всяком	1	1
2760	это отнюдь	1	1
2761	героя но	1	1
2762	бы всю	1	1
