N	2gram	Vygotskiy_	Myshleni
2471	самое большее	1	1
2472	первый раз	1	1
2473	нет места	1	1
2474	другую как	1	1
2475	есть просто	1	1
2476	к истине	1	1
2477	но от	1	1
2478	элементов и	1	1
2479	и чрезвычайно	1	1
2480	которых как	1	1
2481	и основана	1	1
2482	подобраны и	1	1
2483	на психологию	1	1
2484	впечатления если	1	1
2485	процесса мы	1	1
2486	и учения	1	1
2487	сильнее и	1	1
2488	указал на	2	1
2489	близким к	1	1
2490	объединены в	1	1
2491	что самая	1	1
2492	выше они	1	1
2493	к одним	2	1
2494	и решающим	1	1
2495	отказывается от	1	1
2496	коренным образом	1	1
2497	есть с	1	1
2498	и исключительного	1	1
2499	тому который	5	1
2500	видеть не	1	1
2501	непрерывно и	1	1
2502	который делает	1	1
2503	говорит когда	1	1
2504	мы на	1	1
2505	как фактор	1	1
2506	вытекающих из	1	1
2507	одного человека	1	1
2508	согласно этому	1	1
2509	проблем и	1	1
2510	тесно связаны	1	1
2511	что нами	1	1
2512	каком случае	1	1
2513	тому типу	1	1
2514	и хорошо	1	1
2515	пример из	1	1
2516	сосредоточить внимание	1	1
2517	и подымают	1	1
2518	с одним	1	1
2519	сущности по	1	1
2520	человек и	1	1
2521	стороны что	1	1
2522	представлений но	1	1
2523	выражено то	1	1
2524	чтобы передать	1	1
2525	сказывается и	1	1
2526	и такое	1	1
2527	произведение с	1	1
2528	поехать в	1	1
2529	образом для	2	1
2530	виду тот	1	1
2531	иногда не	1	1
2532	которым не	1	1
2533	воздействия на	1	1
2534	чрезвычайно часто	1	1
2535	совершенно различные	1	1
2536	к некоторым	1	1
2537	лучшим подтверждением	2	1
2538	скажется в	1	1
2539	она охватывает	1	1
2540	самом определении	1	1
2541	правильное понимание	1	1
2542	внешняя и	1	1
2543	двумя другими	1	1
2544	этой и	1	1
2545	сложную интеллектуальную	1	1
2546	истинный смысл	1	1
2547	изображать одно	1	1
2548	и силой	2	1
2549	но оказывается	1	1
2550	толстого не	2	1
2551	центральный момент	1	1
2552	противоположность в	1	1
2553	и однако	1	1
2554	этого ряда	1	1
2555	не ожидает	1	1
2556	что анализ	1	1
2557	этой схеме	1	1
2558	мы от	1	1
2559	объяснения этих	1	1
2560	дана в	1	1
2561	фактов с	1	1
2562	выразить так	1	1
2563	другом и	1	1
2564	пишет о	1	1
2565	не тот	1	1
2566	она заставляет	3	1
2567	что настоящее	1	1
2568	принимает во	1	1
2569	сравнения и	1	1
2570	противоречие и	1	1
2571	ко всякой	1	1
2572	что вопрос	1	1
2573	мы берем	1	1
2574	таков был	1	1
2575	центральный вопрос	1	1
2576	потребовалось бы	1	1
2577	однако эта	2	1
2578	и эту	3	1
2579	яркие и	1	1
2580	он спрашивает	1	1
2581	что нельзя	1	1
2582	страх и	3	1
2583	в количестве	1	1
2584	ради которых	1	1
2585	где же	1	1
2586	знаменитую формулу	1	1
2587	которые сами	1	1
2588	в нас	15	1
2589	выводы из	1	1
2590	понятия приводит	1	1
2591	иметь так	1	1
2592	ошибок в	1	1
2593	и другая	1	1
2594	во взаимной	1	1
2595	внешнее выражение	1	1
2596	которая существует	3	1
2597	сам толстой	3	1
2598	это действительно	2	1
2599	его так	1	1
2600	привести в	1	1
2601	согласуется с	2	1
2602	вторая часть	1	1
2603	самого но	1	1
2604	ее элементами	1	1
2605	ни после	1	1
2606	звуковой формы	1	1
2607	форм социальной	1	1
2608	мы рассмотрим	1	1
2609	которую развивает	1	1
2610	помогает нам	1	1
2611	нас совершенно	2	1
2612	раз обратным	1	1
2613	эмоциональным тоном	1	1
2614	к чисто	1	1
2615	и подчиняется	1	1
2616	того существует	1	1
2617	все остальное	2	1
2618	этой фразы	1	1
2619	всю жизнь	1	1
2620	и глубокий	1	1
2621	которое на	1	1
2622	говорит на	1	1
2623	заставить нас	3	1
2624	мысли на	1	1
2625	на самый	1	1
2626	смысл такое	1	1
2627	этих вещей	1	1
2628	того противоречия	1	1
2629	чувств и	6	1
2630	она оказывается	1	1
2631	и толстой	1	1
2632	различить с	1	1
2633	с величайшей	1	1
2634	к каким	1	1
2635	и чем	1	1
2636	предметом его	1	1
2637	и объясняет	1	1
2638	еще одно	1	1
2639	со всяким	1	1
2640	он действительно	1	1
2641	доказывает что	1	1
2642	с этих	1	1
2643	в особенности	3	1
2644	пути по	1	1
2645	их дает	1	1
2646	относятся в	1	1
2647	социальной жизни	1	1
2648	нет такого	1	1
2649	какое-либо художественное	1	1
2650	общее что	1	1
2651	такое утверждение	1	1
2652	если за	2	1
2653	оправдание в	1	1
2654	мы сравним	2	1
2655	смотреть на	3	1
2656	противоположном направлении	2	1
2657	привело его	1	1
2658	на совершенно	1	1
2659	рядом исследований	1	1
2660	и материал	1	1
2661	что бессознательное	1	1
2662	о той	1	1
2663	некоторым итогам	1	1
2664	детей и	1	1
2665	если скажем	1	1
2666	или иные	1	1
2667	она находится	1	1
2668	всякой структуры	1	1
2669	в картине	1	1
2670	этот шаг	1	1
2671	одних только	1	1
2672	нас ясно	1	1
2673	быть представлен	1	1
2674	это их	1	1
2675	хотя эти	2	1
2676	не принял	1	1
2677	есть простой	2	1
2678	необходимо прежде	1	1
2679	то с	1	1
2680	на отдельных	1	1
2681	доведено до	3	1
2682	не связанной	1	1
2683	и создает	1	1
2684	деле и	1	1
2685	и сделать	1	1
2686	такого же	2	1
2687	высшее развитие	1	1
2688	дать в	1	1
2689	быть здесь	1	1
2690	что нет	3	1
2691	критики с	1	1
2692	есть тоже	1	1
2693	нечто гораздо	1	1
2694	к сложным	1	1
2695	превращаться в	1	1
2696	приемы в	1	1
2697	один полюс	1	1
2698	путем и	1	1
2699	смысла и	1	1
2700	на другом	1	1
2701	содержание и	4	1
2702	допустим что	1	1
2703	в составе	1	1
2704	место прежнего	1	1
2705	нам понять	1	1
2706	он прав	1	1
2707	действительности для	1	1
2708	полной и	1	1
2709	другу в	1	1
2710	она служит	1	1
2711	в выражении	1	1
2712	он попал	1	1
2713	возможности и	1	1
2714	понимая что	1	1
2715	будем еще	1	1
2716	себе совершенно	1	1
2717	впечатлению в	1	1
2718	этому что	1	1
2719	он прямо	1	1
2720	зрения реакция	1	1
2721	причину этого	1	1
2722	игры и	1	1
2723	при всех	1	1
2724	результаты исследования	1	1
2725	нет в	2	1
2726	для читателя	2	1
2727	и было	2	1
2728	явлений который	1	1
2729	которой автор	1	1
2730	я был	1	1
2731	видеть это	1	1
2732	этого нам	1	1
2733	смотреть как	1	1
2734	который сохраняет	1	1
2735	отличную от	1	1
2736	но оно	1	1
2737	первоначально возникает	1	1
2738	как один	1	1
2739	безразличны для	1	1
2740	и ясно	3	1
2741	в прозе	2	1
2742	привести и	1	1
2743	как самостоятельная	1	1
2744	в положении	2	1
2745	неотделимое от	1	1
2746	прямой зависимости	1	1
2747	скажем ли	1	1
2748	было сделать	1	1
2749	для всякой	1	1
2750	и выше	1	1
2751	этом чрезвычайно	1	1
2752	удовольствие и	1	1
2753	и бессознательной	1	1
2754	мы сопоставим	1	1
2755	которые сопровождают	1	1
2756	что первые	1	1
2757	своего материала	2	1
2758	одной определенной	1	1
2759	вызывает в	4	1
2760	предположения что	1	1
2761	них как	1	1
2762	они совершенно	1	1
2763	тех пор	2	1
2764	окажется что	1	1
2765	нам для	1	1
2766	перейдем к	2	1
2767	и никак	2	1
2768	она дает	1	1
2769	в понимание	1	1
2770	ясно как	1	1
2771	возможно более	1	1
2772	держится все	1	1
2773	является вскрытие	1	1
2774	верно но	1	1
2775	заранее что	1	1
2776	выдвигается на	1	1
2777	она нуждается	1	1
2778	чем не	2	1
2779	должно непременно	1	1
2780	надо еще	1	1
2781	назвав его	1	1
2782	то движение	1	1
2783	стороны эта	1	1
2784	себе подтверждение	1	1
2785	меняется и	1	1
2786	вот этот	1	1
2787	оставляем за	1	1
2788	приблизительно в	1	1
2789	элемента в	2	1
2790	ход мысли	1	1
2791	психологическому значению	1	1
2792	и естественно	1	1
2793	аффекты и	4	1
2794	втором месте	1	1
2795	полному отрицанию	1	1
2796	соотнесены друг	1	1
2797	русском языке	1	1
2798	значение имеет	2	1
2799	других областей	1	1
2800	жизнь как	1	1
2801	за пределами	1	1
2802	в глазах	2	1
2803	нас важно	1	1
2804	не поддающимся	1	1
2805	того места	1	1
2806	в каждый	1	1
2807	которые все	2	1
2808	автором в	1	1
2809	каждый день	2	1
2810	и производит	1	1
2811	организма и	1	1
2812	говоря не	2	1
2813	оказывается выше	1	1
2814	этом слове	1	1
2815	имеет и	2	1
2816	которые отличают	1	1
2817	другого ряда	1	1
2818	другом мы	1	1
2819	черт и	1	1
2820	имеет не	1	1
2821	многочисленных и	1	1
2822	прямо противоположны	1	1
2823	выражению гете	1	1
2824	с поэтому	1	1
2825	часто и	1	1
2826	мыслей а	1	1
2827	я переживаю	2	1
2828	притяжения для	1	1
2829	замечательно то	2	1
2830	бы ей	1	1
2831	противоречии и	1	1
2832	как нельзя	2	1
2833	остается для	1	1
2834	столько сколько	1	1
2835	два разных	1	1
2836	со времен	2	1
2837	месте но	1	1
2838	нужные для	1	1
2839	это наглядно	1	1
2840	как смысл	1	1
2841	себе ставит	1	1
2842	образом к	1	1
2843	его объеме	1	1
2844	себе два	1	1
2845	и центральное	2	1
2846	как должны	1	1
2847	сущность и	1	1
2848	игре в	1	1
2849	отправную точку	1	1
2850	с если	1	1
2851	с необычайной	1	1
2852	понять почему	3	1
2853	и матери	1	1
2854	для всякого	1	1
2855	одновременно в	1	1
2856	мы испытываем	2	1
2857	целом виде	1	1
2858	они входят	1	1
2859	разрешение в	1	1
2860	внешнем мире	1	1
2861	должно существовать	1	1
2862	быть передано	2	1
2863	примем во	1	1
2864	которое должно	1	1
2865	не достигает	1	1
2866	мало того	1	1
2867	форму в	1	1
2868	и анализа	1	1
2869	принципиально отличную	1	1
2870	моментах которые	1	1
2871	самой этой	1	1
2872	толстой говорит	1	1
2873	имел в	1	1
2874	ли я	1	1
2875	с техникой	1	1
2876	ту область	1	1
2877	самое происходит	1	1
2878	но дает	1	1
2879	природу словесного	1	1
2880	же явление	1	1
2881	возможность иного	1	1
2882	этих различных	1	1
2883	материал для	2	1
2884	детство но	1	1
2885	их так	1	1
2886	что совершенно	1	1
2887	до последней	1	1
2888	к некоторому	1	1
2889	период времени	1	1
2890	сила которая	1	1
2891	и показать	1	1
2892	собой напрашивается	1	1
2893	этом не	1	1
2894	и вы	1	1
2895	которые как	1	1
2896	служит только	1	1
2897	которые одновременно	1	1
2898	это двойное	1	1
2899	достаточной ясностью	2	1
2900	на чрезвычайно	1	1
2901	выразить в	1	1
2902	с окончательной	1	1
2903	из конкретных	1	1
2904	месяца и	1	1
2905	сейчас увидим	3	1
2906	нам на	1	1
2907	и вовсе	1	1
2908	установил что	1	1
2909	стремление к	2	1
2910	в русском	1	1
2911	он никогда	1	1
2912	говорить как	1	1
2913	на целый	1	1
2914	тем стоит	1	1
2915	тех самых	2	1
2916	различия между	2	1
2917	именно эта	2	1
2918	это хорошо	1	1
2919	должно служить	1	1
2920	дополнение к	1	1
2921	та что	1	1
2922	котором все	1	1
2923	возможно для	1	1
2924	которые с	3	1
2925	составляет сущность	1	1
2926	все черты	1	1
2927	этих элементов	1	1
2928	а он	1	1
2929	отличительные черты	1	1
2930	ли отсюда	1	1
2931	не все	3	1
2932	деле мы	1	1
2933	мнения и	1	1
2934	ряда и	1	1
2935	насколько он	2	1
2936	полной мере	1	1
2937	эти тенденции	1	1
2938	установить между	1	1
2939	в полной	2	1
2940	связываются с	1	1
2941	на задний	1	1
2942	котором говорил	1	1
2943	которая для	1	1
2944	глазами что	1	1
2945	высших ступенях	1	1
2946	подтверждение и	2	1
2947	привело бы	1	1
2948	единства но	1	1
2949	он конечно	1	1
2950	которой идет	1	1
2951	дальнейших исследований	1	1
2952	сейчас сделать	1	1
2953	совершается не	1	1
2954	показывает насколько	1	1
2955	этом оказывается	1	1
2956	здесь совершенно	2	1
2957	можно усомниться	1	1
2958	качестве своего	2	1
2959	говорить не	1	1
2960	с виду	1	1
2961	действие развивается	1	1
2962	это прекрасно	1	1
2963	и эмоции	1	1
2964	поймет что	1	1
2965	и существенным	1	1
2966	но такое	1	1
2967	которые оно	2	1
2968	против того	1	1
2969	о восприятии	1	1
2970	бессознательная мысль	1	1
2971	имеем с	1	1
2972	с то	1	1
2973	поставлены в	1	1
2974	он исходит	2	1
2975	ясности и	1	1
2976	бы возразить	1	1
2977	закона мы	1	1
2978	бы по	3	1
2979	в каких	2	1
2980	но дело	1	1
2981	быть последовательным	1	1
2982	те которые	1	1
2983	если оставить	1	1
2984	идти именно	1	1
2985	явление в	1	1
2986	с очевидностью	1	1
2987	бы допустить	1	1
2988	мы бы	1	1
2989	что возможность	1	1
2990	нашей проблемы	1	1
2991	иначе он	1	1
2992	которое заключается	1	1
2993	всегда есть	1	1
2994	заключается что	2	1
2995	более сложными	1	1
2996	противоречие заключается	1	1
2997	из другой	1	1
2998	мы ищем	1	1
2999	совершенно разных	1	1
3000	в каком-то	2	1
3001	которой должно	1	1
3002	которые тоже	1	1
3003	состоянии объяснить	2	1
3004	дело здесь	2	1
3005	первую из	1	1
3006	основная линия	1	1
3007	совершенно по	1	1
3008	несомненно что	2	1
3009	конкретной форме	2	1
3010	которой все	2	1
3011	встречаются на	1	1
3012	не заключено	1	1
3013	операций над	1	1
3014	когда был	1	1
3015	не нужна	1	1
3016	ней не	1	1
3017	они друг	1	1
3018	характер для	1	1
3019	того не	2	1
3020	приспособлена к	1	1
3021	сверх того	1	1
3022	должен дойти	1	1
3023	не хотел	2	1
3024	заключают в	1	1
3025	глаза и	1	1
3026	на вопросе	1	1
3027	происходит как	2	1
3028	играет с	1	1
3029	перед ней	1	1
3030	которые нужны	1	1
3031	не вызывает	2	1
3032	психологическое значение	1	1
3033	нарушения и	2	1
3034	самого содержания	1	1
3035	что дело	3	1
3036	это нужно	2	1
3037	в социальной	1	1
3038	количественным изменениям	1	1
3039	не годится	1	1
3040	ясным если	1	1
3041	за решеткой	1	1
3042	затем оно	1	1
3043	мы поймем	1	1
3044	это должно	1	1
3045	и реальным	1	1
3046	с установлением	1	1
3047	элементы в	1	1
3048	раз говорит	1	1
3049	имеет характер	1	1
3050	а является	1	1
3051	равно как	2	1
3052	один элемент	1	1
3053	весь этот	1	1
3054	то окажется	1	1
3055	то специфическое	1	1
3056	места и	2	1
3057	двумя противоположными	1	1
3058	действия а	1	1
3059	давно уже	2	1
3060	легко пояснить	1	1
3061	откажемся от	1	1
3062	это глубоко	1	1
3063	находит себе	5	1
3064	необходимо для	1	1
3065	себе нечто	2	1
3066	там же	1	1
3067	этому принципу	1	1
3068	ближайшей его	1	1
3069	прямо а	1	1
3070	следовательно должна	1	1
3071	эмоциональная реакция	1	1
3072	но природа	1	1
3073	а нечто	3	1
3074	эти мысли	2	1
3075	чтобы заметить	1	1
3076	ни для	1	1
3077	иначе мы	1	1
3078	деятельности речь	1	1
3079	в письме	2	1
3080	называет совершенно	1	1
3081	необходимые для	1	1
3082	дать повод	1	1
3083	следует обратиться	1	1
3084	здесь имеет	1	1
3085	также что	1	1
3086	этого закона	3	1
3087	стремление в	2	1
3088	с только	1	1
3089	целей и	1	1
3090	у которых	1	1
3091	иногда может	1	1
3092	не заключается	1	1
3093	две совершенно	1	1
3094	iv мы	1	1
3095	кто-либо из	1	1
3096	те общие	1	1
3097	это содержание	2	1
3098	звукового строя	1	1
3099	свое рассмотрение	1	1
3100	которые казалось	1	1
3101	силы и	1	1
3102	к переходу	1	1
3103	даже и	2	1
3104	по структуре	1	1
3105	каждой данной	1	1
3106	и важных	1	1
3107	одной общей	1	1
3108	другом виде	1	1
3109	суждения и	1	1
3110	психологии которая	1	1
3111	даже что	1	1
3112	и трудно	1	1
3113	что раньше	1	1
3114	его действия	1	1
3115	сущность которого	1	1
3116	линий с	1	1
3117	совершенно одинаково	3	1
3118	но имеют	1	1
3119	итог нашего	1	1
3120	многих факторов	1	1
3121	задерживается и	1	1
3122	плану но	1	1
3123	внимания к	1	1
3124	удалось показать	2	1
3125	этого переживания	1	1
3126	только хотели	1	1
3127	и психологии	1	1
3128	иметь дело	1	1
3129	он при	2	1
3130	всего что	1	1
3131	мы привыкли	1	1
3132	дело и	3	1
3133	свое отношение	1	1
3134	это означало	1	1
3135	сцены в	2	1
3136	двух других	1	1
3137	на наших	2	1
3138	и несомненно	1	1
3139	ней и	1	1
3140	бы лучше	1	1
3141	жизни как	1	1
3142	это свойство	1	1
3143	исследовать и	1	1
3144	животного царства	1	1
3145	ведет себя	1	1
3146	невозможно как	1	1
3147	уже знаем	1	1
3148	раньше не	1	1
3149	никакого определенного	2	1
3150	специфические отличия	1	1
3151	двух линий	1	1
3152	согласиться с	2	1
3153	исследователя в	1	1
3154	можно применить	1	1
3155	и открывает	1	1
3156	положительное значение	1	1
3157	какое бы	1	1
3158	эти звуки	2	1
3159	толстой но	1	1
3160	вовсе и	1	1
3161	составить предмет	1	1
3162	дает возможность	1	1
3163	развитие ее	1	1
3164	мысли ни	1	1
3165	от деятельности	1	1
3166	что сказано	1	1
3167	о ней	2	1
3168	к внутреннему	1	1
3169	этого и	1	1
3170	вот эта	2	1
3171	и всецело	1	1
3172	и вместо	1	1
3173	же должно	1	1
3174	и логически	1	1
3175	своему психологическому	1	1
3176	и понять	2	1
3177	по преимуществу	2	1
3178	то оно	1	1
3179	что язык	1	1
3180	ниже и	1	1
3181	одной чрезвычайно	1	1
3182	более с	1	1
3183	их содержания	1	1
3184	стоит перед	1	1
3185	самых высоких	1	1
3186	не принадлежит	1	1
3187	признает что	1	1
3188	нельзя сомневаться	1	1
3189	краски и	1	1
3190	видели из	1	1
3191	этой общей	1	1
3192	свойств речевого	2	1
3193	том не	1	1
3194	его видеть	1	1
3195	ведь они	1	1
3196	то для	1	1
3197	обстояло дело	1	1
3198	совершенно необходимо	1	1
3199	одной своей	1	1
3200	и указывает	1	1
3201	по справедливости	1	1
3202	выше о	1	1
3203	плана и	1	1
3204	и за	4	1
3205	который составляет	2	1
3206	не замечает	2	1
3207	на которого	1	1
3208	ряд чрезвычайно	1	1
3209	здесь достигает	1	1
3210	наше внимание	2	1
3211	на первую	1	1
3212	следуя за	1	1
3213	инстинкты и	1	1
3214	например при	1	1
3215	в несколько	1	1
3216	полезен для	1	1
3217	не о	1	1
3218	этот характер	2	1
3219	плоскости и	1	1
3220	им но	1	1
3221	действительно так	2	1
3222	не выражает	1	1
3223	преимущественно на	1	1
3224	эти образы	1	1
3225	и ясным	1	1
3226	и последняя	1	1
3227	совершается и	1	1
3228	на тот	1	1
3229	он берет	1	1
3230	или мы	1	1
3231	учила что	1	1
3232	объективной точки	1	1
3233	который дает	1	1
3234	в последние	1	1
3235	в изображении	1	1
3236	порядка с	1	1
3237	процесс мы	1	1
3238	из чего	1	1
3239	виде так	1	1
3240	внести в	1	1
3241	лежащее в	1	1
3242	составляет его	1	1
3243	тенденцией к	1	1
3244	уже давно	4	1
3245	и жизнь	2	1
3246	возникает целый	1	1
3247	каждом данном	1	1
3248	нами раньше	1	1
3249	мы делаем	1	1
3250	при которых	1	1
3251	скорее на	1	1
3252	не был	1	1
3253	для правильного	1	1
3254	заложена в	1	1
3255	и отсюда	3	1
3256	даже там	1	1
3257	отношении совершенно	1	1
3258	и стоит	1	1
3259	психологии связь	1	1
3260	от себя	2	1
3261	реальным и	1	1
3262	речь о	1	1
3263	для создания	1	1
3264	пор в	1	1
3265	это различение	2	1
3266	что сущность	1	1
3267	выводы и	1	1
3268	здесь легко	1	1
3269	может совершаться	1	1
3270	не нашли	1	1
3271	ли это	3	1
3272	которое они	1	1
3273	она заключает	1	1
3274	действие в	2	1
3275	переходя в	1	1
3276	что мешает	2	1
3277	определенным образом	1	1
3278	и скрыта	1	1
3279	для наших	1	1
3280	с собственной	1	1
3281	многих случаях	1	1
3282	положение не	1	1
3283	всегда только	1	1
3284	на внутреннем	1	1
3285	соответствует и	1	1
3286	и материала	2	1
3287	взглянуть на	3	1
3288	так называемые	1	1
3289	отчетливо в	1	1
3290	от прежних	1	1
3291	объяснения вот	1	1
3292	это по	2	1
3293	кажется что	2	1
3294	нашем сознании	1	1
3295	материала так	1	1
3296	работы к	1	1
3297	и смысла	1	1
3298	подходит вплотную	1	1
3299	исчезает и	1	1
3300	обычно принято	1	1
3301	менее важное	1	1
3302	которых это	1	1
3303	уже указывали	1	1
3304	ни одно	1	1
3305	его жизнь	2	1
3306	бы уже	1	1
3307	мы опираемся	1	1
3308	короткого замыкания	1	1
3309	несколько иначе	1	1
3310	служат как	1	1
3311	в нее	3	1
3312	нашей обычной	1	1
3313	реакции и	3	1
3314	поведения которые	1	1
3315	совершенно справедливо	4	1
3316	самому существу	1	1
3317	при первом	1	1
3318	никакой возможности	3	1
3319	противоположность и	1	1
3320	не учитывает	2	1
3321	ли для	1	1
3322	этого нужно	1	1
3323	двух понятий	1	1
3324	но без	1	1
3325	они имели	1	1
3326	которую в	1	1
3327	в продолжение	1	1
3328	бы его	3	1
3329	с языка	1	1
3330	что нужно	1	1
3331	но нет	1	1
3332	понимание совершенно	1	1
3333	с этот	1	1
3334	таковая в	1	1
3335	развиваются как	1	1
3336	над ней	1	1
3337	образом становится	1	1
3338	кажется ему	1	1
3339	окончательно убедиться	1	1
3340	и почему	3	1
3341	с определенными	1	1
3342	как основа	1	1
3343	этих планов	1	1
3344	действительно по	1	1
3345	принцип именно	1	1
3346	раз после	1	1
3347	потому чтобы	1	1
3348	совершенно непонятно	1	1
3349	деле это	2	1
3350	и непонятной	1	1
3351	с элементарными	1	1
3352	и отчетливее	1	1
3353	мы теперь	1	1
3354	значило бы	1	1
3355	за себя	1	1
3356	внимания было	1	1
3357	и аффект	1	1
3358	свои эмоциональные	1	1
3359	может понять	1	1
3360	дает ему	2	1
3361	внутреннем противоречии	2	1
3362	лицо и	2	1
3363	и нельзя	1	1
3364	эту тему	1	1
3365	установленным что	1	1
3366	что до	1	1
3367	сделано в	1	1
3368	даже больше	1	1
3369	элемента из	1	1
3370	а истинная	1	1
3371	почему он	1	1
3372	центром притяжения	1	1
3373	прибег к	1	1
3374	эту аналогию	1	1
3375	не ту	1	1
3376	составить себе	1	1
3377	в окончательном	1	1
3378	нам что	3	1
3379	связи которая	2	1
3380	в объективной	1	1
3381	его мнению	4	1
3382	учением о	1	1
3383	на первой	1	1
3384	следует ли	1	1
3385	в больницу	1	1
3386	лицо на	1	1
3387	и одно	1	1
3388	тот единственный	1	1
3389	что цель	1	1
3390	поэтому совершенно	2	1
3391	эти самые	1	1
3392	должен признать	1	1
3393	пояснить простым	1	1
3394	от этой	3	1
3395	здесь с	1	1
3396	противоречие которое	4	1
3397	автора который	1	1
3398	никогда еще	3	1
3399	первых же	1	1
3400	отказ от	1	1
3401	же два	1	1
3402	другую и	1	1
3403	уже это	1	1
3404	бы при	1	1
3405	как основного	1	1
3406	нас от	2	1
3407	поэтому чрезвычайно	1	1
3408	в трех	5	1
3409	и делают	1	1
3410	однако что	1	1
3411	и понятно	1	1
3412	ни о	2	1
3413	вскрыть и	1	1
3414	в моем	1	1
3415	подходим к	1	1
3416	так называемый	1	1
3417	вместо этого	1	1
3418	и вперед	1	1
3419	его построение	1	1
3420	характер то	1	1
3421	какой связи	1	1
3422	легко и	2	1
3423	вот все	1	1
3424	называл эту	1	1
3425	она даже	1	1
3426	может сам	1	1
3427	уже исследования	1	1
3428	элемент в	1	1
3429	так вот	2	1
3430	помочь нам	1	1
3431	должна существовать	1	1
3432	ясно говорит	1	1
3433	его очень	1	1
3434	и роль	1	1
3435	существует и	1	1
3436	хотелось бы	1	1
3437	прибавим к	1	1
3438	существует между	7	1
3439	можно даже	1	1
3440	точке но	2	1
3441	дает право	1	1
3442	помощи одних	1	1
3443	справедливо указывает	1	1
3444	однако чтобы	1	1
3445	поэт хотел	1	1
3446	и непосредственном	1	1
3447	которые установлены	1	1
3448	о трагедии	1	1
3449	построено на	1	1
3450	основу и	1	1
3451	означает для	1	1
3452	поэтому для	1	1
3453	сумеем показать	1	1
3454	который видит	1	1
3455	в которые	1	1
3456	еще нечто	2	1
3457	по крайней	1	1
3458	трех отношениях	1	1
3459	является специфическим	1	1
3460	человек но	1	1
3461	они по	1	1
3462	бы нас	1	1
3463	с деятельностью	1	1
3464	случае даже	1	1
3465	попал в	1	1
3466	от первой	1	1
3467	отличительный признак	1	1
3468	как теория	1	1
3469	где есть	1	1
3470	совершенно разным	1	1
3471	его содержания	1	1
3472	задний план	1	1
3473	отношение как	1	1
3474	чем то	1	1
3475	новый момент	1	1
3476	больше потому	1	1
3477	завершение и	1	1
3478	этой двойственности	1	1
3479	остановиться только	1	1
3480	а может	1	1
3481	может произойти	1	1
3482	должны перейти	1	1
3483	самого главного	1	1
3484	сознании и	1	1
3485	психологов указывает	1	1
3486	обратить внимание	2	1
3487	что многие	1	1
3488	он сейчас	3	1
3489	смысл в	2	1
3490	эти закона	1	1
3491	ее с	1	1
3492	находим мы	1	1
3493	большей частью	1	1
3494	находят свое	1	1
3495	времени и	5	1
3496	что существуют	1	1
3497	при совершенно	3	1
3498	кладет в	1	1
3499	звуков в	1	1
3500	он есть	1	1
3501	совсем другую	1	1
3502	высокой степени	1	1
3503	является источником	1	1
3504	он пошел	1	1
3505	основу исследования	1	1
3506	прямой линии	1	1
3507	вещь а	1	1
3508	образом идет	1	1
3509	же чисто	1	1
3510	самая большая	1	1
3511	и под	3	1
3512	ее не	2	1
3513	частей в	1	1
3514	он все	2	1
3515	только одна	2	1
3516	функции которую	1	1
3517	возражает против	1	1
3518	говорил что	2	1
3519	яснее и	2	1
3520	же закон	2	1
3521	мы часто	1	1
3522	это кажется	2	1
3523	года и	1	1
3524	самом процессе	2	1
3525	этого противоречия	1	1
3526	другим способом	1	1
3527	как во	1	1
3528	при всякой	1	1
3529	расхождение которое	1	1
3530	различие и	1	1
3531	не сумеем	1	1
3532	дальше на	1	1
3533	т д	6	1
3534	в романах	1	1
3535	таком построении	1	1
3536	полагает будто	1	1
3537	делает по	1	1
3538	которыми пользовался	1	1
3539	деле он	1	1
3540	тесной связи	1	1
3541	для такого	1	1
3542	отдельные исследования	1	1
3543	этой формулы	1	1
3544	толстой в	1	1
3545	самое в	2	1
3546	чуть ли	1	1
3547	семейной жизни	1	1
3548	насколько этот	1	1
3549	лучшим доказательством	3	1
3550	психологов что	1	1
3551	прав если	1	1
3552	мысль то	1	1
3553	себе если	1	1
3554	и прямо	1	1
3555	в переживании	1	1
3556	две вещи	1	1
3557	здесь возникает	1	1
3558	этого она	1	1
3559	процессами но	1	1
3560	задачей исследования	1	1
3561	к смысловому	1	1
3562	и форма	1	1
3563	вызывает и	1	1
3564	и этим	1	1
3565	материала и	6	1
3566	фрейд как	1	1
3567	и высшего	1	1
3568	чисто количественным	1	1
3569	в постоянном	1	1
3570	тому которое	1	1
3571	день и	1	1
3572	чтобы выразить	1	1
3573	лучше и	1	1
3574	кроме как	1	1
3575	разница в	1	1
3576	со своим	2	1
3577	всего тем	1	1
3578	из своих	1	1
3579	толстой называет	1	1
3580	не сознает	1	1
3581	его конечные	1	1
3582	в басне	2	1
3583	ним стоит	1	1
3584	ценность в	1	1
3585	и конструкции	1	1
3586	не воспринимаются	1	1
3587	психологии на	1	1
3588	способом и	1	1
3589	а на	1	1
3590	гармонии и	1	1
3591	к известным	1	1
3592	конечно совершенно	1	1
3593	ко второму	1	1
3594	это мнение	2	1
3595	этой реакции	2	1
3596	мы открываем	1	1
3597	с вот	1	1
3598	другой смысл	1	1
3599	без остатка	1	1
3600	указывает и	1	1
3601	знаем сейчас	1	1
3602	существует как	1	1
3603	шли в	1	1
3604	и где	2	1
3605	раскрывается перед	3	1
3606	моментом определяющим	1	1
3607	прямо противоположные	1	1
