N	2gram	Tiupa_Anal	DiskursI
2311	их как	1	1
2312	различных сторон	1	1
2313	к выводу	1	1
2314	строя художественности	2	1
2315	тематические и	1	1
2316	пришедшая в	1	1
2317	схемы и	1	1
2318	метели халат	1	1
2319	самого сюжета	1	1
2320	первых же	1	1
2321	и языковые	1	1
2322	выступает не	1	1
2323	связывается с	3	1
2324	самого по	1	1
2325	должен не	1	1
2326	себе оба	1	1
2327	едины судьба	1	1
2328	не признает	1	1
2329	внутреннюю свободу	2	1
2330	дай мне	1	1
2331	целом ряде	1	1
2332	на бутылку	1	1
2333	завершение белкин	1	1
2334	сильвио или	1	1
2335	зрелому мужчине	1	1
2336	можно было	2	1
2337	общенародного исторического	1	1
2338	под этим	1	1
2339	первофеномены жанров	1	1
2340	в более	1	1
2341	как о	3	1
2342	со всеми	2	1
2343	знаменательно в	1	1
2344	общечеловеческому бытию	1	1
2345	уже неоднократно	1	1
2346	с емкостью	1	1
2347	так или	5	1
2348	своего предшественника	2	1
2349	начинается с	1	1
2350	ситуации вследствие	1	1
2351	с ними	2	1
2352	профессии землемер	1	1
2353	обнаруживается лишь	1	1
2354	до этого	2	1
2355	самого рассказчика	1	1
2356	приобретает в	1	1
2357	которое как	2	1
2358	еще преждевременно	1	1
2359	младший офицерский	1	1
2360	анекдотичен набор	1	1
2361	приложение запечатленного	1	1
2362	раскрывают содержание	1	1
2363	вынуждают вспомнить	1	1
2364	план побега	1	1
2365	личностно окрашено	1	1
2366	речевых жестов	1	1
2367	что у	3	1
2368	обязательно курьезное	1	1
2369	закономерно и	1	1
2370	подлинная жизнь	1	1
2371	блудного возвращения	1	1
2372	более широкого	1	1
2373	с целью	1	1
2374	внутренняя заданность	2	1
2375	диалог персонажей	1	1
2376	компетенция анекдота	3	1
2377	уготованной ему	1	1
2378	их сюжетных	1	1
2379	из литературы	1	1
2380	анекдотичность сюжетов	1	1
2381	читателем с	1	1
2382	повествователем и	3	1
2383	формы междуязычны	1	1
2384	свободным как	1	1
2385	вы смеетесь	1	1
2386	землемер шмит	1	1
2387	наделенного репродуктивной	1	1
2388	всем протяжении	1	1
2389	герои сильвио	1	1
2390	событий вследствие	1	1
2391	то время	1	1
2392	нам всегда	1	1
2393	мнимый больной	1	1
2394	значения и	1	1
2395	этих повестей	1	1
2396	текстовая ткань	1	1
2397	на наш	5	1
2398	и личной	1	1
2399	общую с	1	1
2400	данного цикла	1	1
2401	не герой	1	1
2402	с целым	1	1
2403	их предлагая	1	1
2404	мастерства рассказчика	1	1
2405	действительность с	1	1
2406	некий нравственный	1	1
2407	определенные задания	1	1
2408	анализа в	1	1
2409	тексту в	1	1
2410	чеховым не	1	1
2411	солнца и	1	1
2412	остроты редуцированный	1	1
2413	длины ритмических	1	1
2414	в молчание	1	1
2415	или попросту	1	1
2416	немецких картинок	3	1
2417	оно объединяет	1	1
2418	и так	1	1
2419	отставного сорокалетнего	1	1
2420	оказывается героем	1	1
2421	в слове	5	1
2422	о двух	1	1
2423	двоякое эстетическое	1	1
2424	не последнюю	1	1
2425	своей внешней	1	1
2426	или острота	1	1
2427	не тип	1	1
2428	в словах	1	1
2429	жизненного выбора	1	1
2430	в восприятии	1	1
2431	разве гробовщик	1	1
2432	бы не	1	1
2433	только раскрывают	1	1
2434	весьма разнородны	1	1
2435	однозначности и	1	1
2436	здесь выступает	2	1
2437	сплетни то	1	1
2438	неоднократно использовался	1	1
2439	судьба выражает	1	1
2440	собою в	1	1
2441	эффектом оказывается	1	1
2442	зависимости от	1	1
2443	жизнью но	1	1
2444	лирическим субъектом	1	1
2445	в известном	2	1
2446	русской женщине	1	1
2447	пассивным как	1	1
2448	явление культуры	1	1
2449	друг от	1	1
2450	сколь угодно	1	1
2451	по отдельности	2	1
2452	повторенными дважды	1	1
2453	время жанры	1	1
2454	слухи или	1	1
2455	для читателя	3	1
2456	суженого конем	2	1
2457	своей жизни	2	1
2458	персонажа то	1	1
2459	блудных детей	1	1
2460	целое внеязыковое	1	1
2461	детей становится	1	1
2462	притчи это	1	1
2463	или преступается	1	1
2464	жизненной практике	1	1
2465	на рассвете	2	1
2466	ты здесь	1	1
2467	остаются на	1	1
2468	к какой	1	1
2469	который и	1	1
2470	к богу	1	1
2471	бог сойти	1	1
2472	дискурсии и	1	1
2473	играть роль	1	1
2474	деталей отсутствие	1	1
2475	предел до	1	1
2476	творится окказиональная	1	1
2477	своей карнавальной	1	1
2478	его и	1	1
2479	притча живой	1	1
2480	морализаторскую премудрость	1	1
2481	ситуации но	2	1
2482	занимательное неожиданное	1	1
2483	имени тебе	3	1
2484	к счастью	2	1
2485	описании немецких	1	1
2486	бы и	2	1
2487	этими атрибутами	1	1
2488	смотрителя сегодня	1	1
2489	и покаянного	1	1
2490	как сильно	1	1
2491	разъединяет участников	1	1
2492	позиций классического	1	1
2493	это контекст	1	1
2494	становится героем	1	1
2495	все три	3	1
2496	произведение искусства	4	1
2497	есть основания	1	1
2498	стихотворении пушкина	2	1
2499	профанация священного	1	1
2500	сорокалетнего корнета	1	1
2501	это нечто	1	1
2502	это явление	1	1
2503	всей серьезностью	1	1
2504	конструктивным моментом	1	1
2505	отчетливо проступает	1	1
2506	литературоведческой практике	1	1
2507	и заключается	1	1
2508	и между	1	1
2509	связана с	1	1
2510	наконец в	3	1
2511	того чтобы	1	1
2512	и если	2	1
2513	минского эквивалентны	1	1
2514	устная интонация	1	1
2515	тогдашних офицеров	1	1
2516	совершается как	1	1
2517	взаимодополнительности этих	1	1
2518	взаимопроникновение анекдота	1	1
2519	в отдельности	2	1
2520	единство места	1	1
2521	жанровые зародыши	1	1
2522	целого как	2	1
2523	и второй	1	1
2524	слово деритуализовано	1	1
2525	смеетесь графиня?	1	1
2526	вступление в	1	1
2527	при слове	1	1
2528	в стихотворении	4	1
2529	из его	1	1
2530	адресата притчи	1	1
2531	столько к	1	1
2532	ритма и	2	1
2533	выступали атрибутами	1	1
2534	существенная зависимость	1	1
2535	справедливо полагает	1	1
2536	вопросом не	1	1
2537	культуры для	1	1
2538	героя а	2	1
2539	но о	1	1
2540	сложившуюся систему	1	1
2541	поэтики которая	1	1
2542	или иных	1	1
2543	и читателей	1	1
2544	у шекспира	1	1
2545	анекдота граф	1	1
2546	на поединок	1	1
2547	с литературой	1	1
2548	я это	1	1
2549	столь пассивным	1	1
2550	литературных произведений	3	1
2551	граф б	3	1
2552	обращении к	1	1
2553	есть одновременно	1	1
2554	они остаются	1	1
2555	ключевую роль	1	1
2556	о своем	4	1
2557	есть монолог	1	1
2558	анекдота это	1	1
2559	как новеллы	1	1
2560	точке выхода	1	1
2561	от нудительной	1	1
2562	в мир	1	1
2563	но раз-влекать	1	1
2564	ни были	1	1
2565	внеисторическому и	1	1
2566	сапог обойдется	1	1
2567	обойдется а	1	1
2568	здесь по	1	1
2569	например скупость	1	1
2570	фразы обнаруживается	1	1
2571	реальности в	1	1
2572	цели и	1	1
2573	с работой	1	1
2574	напротив в	1	1
2575	трагической модальности	1	1
2576	нам по-английски	1	1
2577	искусства слова	2	1
2578	к собственной	2	1
2579	двуголосого слова	3	1
2580	новое качество	1	1
2581	необыкновенное в	1	1
2582	свидетельствующего о	1	1
2583	о поэтике	1	1
2584	именовал веком	1	1
2585	потому и	1	1
2586	нуждающейся в	1	1
2587	это разделение	1	1
2588	в эпических	1	1
2589	сегодня в	2	1
2590	достоверным но	1	1
2591	набор свидетелей	1	1
2592	идиллическая модальность	1	1
2593	что здесь	1	1
2594	в описании	1	1
2595	недостаточность психологических	1	1
2596	с текстом	1	1
2597	персонажи не	1	1
2598	на две	3	1
2599	премудрость притчевого	1	1
2600	планирует осуществить	1	1
2601	как некое	1	1
2602	определенный и	1	1
2603	в деревне	1	1
2604	в повседневную	1	1
2605	выше уже	1	1
2606	рода механизмом	1	1
2607	и служит	1	1
2608	мог бы	3	1
2609	деталями повторенными	1	1
2610	он все	1	1
2611	начиная с	1	1
2612	форме индивидуального	1	1
2613	в самую	1	1
2614	не за	1	1
2615	от луки	2	1
2616	какая была	1	1
2617	жанр посрамляющий	1	1
2618	точными они	1	1
2619	самого героя	1	1
2620	произведения и	2	1
2621	комплекса но	1	1
2622	хотим мы	1	1
2623	из первых	1	1
2624	мира где	1	1
2625	своим пробуждением	1	1
2626	в глазах	6	1
2627	в текстах	1	1
2628	речевого целого	1	1
2629	с мужиком	1	1
2630	только при	1	1
2631	точке этого	1	1
2632	субъектом и	3	1
2633	мы того	1	1
2634	разделение иерархично	1	1
2635	утрачивает свою	1	1
2636	своего персонажа	1	1
2637	романного типа	1	1
2638	сказкой и	1	1
2639	знакового комплекса	1	1
2640	анекдоты об	1	1
2641	ночной жанр	1	1
2642	ситуацией притчи	1	1
2643	к субъекту	1	1
2644	событию рассказывания	1	1
2645	на действительную	1	1
2646	литературного сюжета	1	1
2647	атрибутами гусарства	1	1
2648	всего к	1	1
2649	не того	1	1
2650	бахтин может	1	1
2651	дорога мирская	1	1
2652	своей не	1	1
2653	с универсальными	1	1
2654	но если	1	1
2655	здесь и	3	1
2656	анекдотам назидательность	1	1
2657	как предмет	1	1
2658	как композиционно	1	1
2659	отдельной личности	1	1
2660	что во	2	1
2661	притче универсального	1	1
2662	шпорах демонстративно	1	1
2663	ее содержание	1	1
2664	состоящая в	1	1
2665	свободного выбора	1	1
2666	нарративном дискурсе	1	1
2667	теперь уже	1	1
2668	отца-государя в.т	1	1
2669	можно вести	1	1
2670	так называемое	1	1
2671	случае как	1	1
2672	текста как	2	1
2673	они по	1	1
2674	жанрами и	1	1
2675	финальной ситуацией	1	1
2676	своему герою	1	1
2677	взаимоналожение и	2	1
2678	остроту ср	1	1
2679	тот же	3	1
2680	авантюрное поведение	1	1
2681	фактически точными	1	1
2682	человеческого я	5	1
2683	в лоне	1	1
2684	адресата высказывания	1	1
2685	он должен	1	1
2686	и каждый	1	1
2687	а своей	1	1
2688	этому же	1	1
2689	прахудожественными речевыми	1	1
2690	в дальнейшем	2	1
2691	они принадлежат	1	1
2692	а притча	1	1
2693	может ощущаться	1	1
2694	слезы свидания	1	1
2695	сильно билось	1	1
2696	читатель может	1	1
2697	что автор	2	1
2698	о стрелке-мухобое	1	1
2699	i в	1	1
2700	элегический способ	1	1
2701	без гроба	2	1
2702	как нельзя	3	1
2703	слова остроты	1	1
2704	и поведение	1	1
2705	этим же	1	1
2706	проникает в	1	1
2707	быта ср	1	1
2708	компетентность восприятия	1	1
2709	и запечатлевается	1	1
2710	обе стороны	1	1
2711	случае так	1	1
2712	форме определенной	1	1
2713	и барышни-крестьянки	1	1
2714	и всякий	1	1
2715	запечатленного в	1	1
2716	своем анекдот	1	1
2717	диада личности	1	1
2718	содержания а	1	1
2719	касается самого	1	1
2720	убеждения организующего	1	1
2721	ничем не	1	1
2722	притчевую схему	1	1
2723	быть продемонстрировано	1	1
2724	самой ситуации	1	1
2725	паремию пословично-афористическую	1	1
2726	повествовательная форма	1	1
2727	есть нарушение	1	1
2728	все еще	2	1
2729	только по	2	1
2730	преступается не	1	1
2731	только самим	1	1
2732	не во	1	1
2733	и примеряя	1	1
2734	он выступает	1	1
2735	наррация предполагает	1	1
2736	контексте цикла	2	1
2737	притчи владимир	1	1
2738	не удовлетворяясь	1	1
2739	поэтому анекдот	1	1
2740	присутствия я	5	1
2741	сколько в	1	1
2742	тебе моем	1	1
2743	авторской позиции	2	1
2744	также устная	1	1
2745	от мира	1	1
2746	этого целого	1	1
2747	символика актуализируемая	1	1
2748	опыта к	1	1
2749	междуязычны интернациональны	1	1
2750	у тебя	1	1
2751	в стихе	2	1
2752	себе они	1	1
2753	они едины	1	1
2754	русское сердце	1	1
2755	освобождаясь от	1	1
2756	хома брут	1	1
2757	обнаруживается порой	1	1
2758	бурмин героем	1	1
2759	общенародной хвалы	1	1
2760	жизни здесь	2	1
2761	эстетическая природа	1	1
2762	существенно связаны	1	1
2763	композиционных форм	2	1
2764	что суженого	1	1
2765	же мере	1	1
2766	бы на	1	1
2767	для всего	1	1
2768	него отца-государя	1	1
2769	поднимается на	1	1
2770	сказания не	1	1
2771	времен года	1	1
2772	из выстрела	3	1
2773	он и	4	1
2774	разрешение конфликта	1	1
2775	сказания еще	1	1
2776	факторов художественного	4	1
2777	предметно-смысловые формы	1	1
2778	этом он	2	1
2779	словесное кощунство	1	1
2780	событий не	1	1
2781	не достигает	1	1
2782	выстрела знать	1	1
2783	романе достоевского	1	1
2784	и обретения	1	1
2785	или отсутствие	1	1
2786	случае его	1	1
2787	же деталями	1	1
2788	бессюжетности лирики	1	1
2789	для нас	1	1
2790	входя в	1	1
2791	аналогичному адресату	1	1
2792	где он	2	1
2793	минута тогда	1	1
2794	жанровой схемы	1	1
2795	научного описания	2	1
2796	не способен	1	1
2797	в наличии	1	1
2798	своей судьбы	1	1
2799	хоть сыты	1	1
2800	возвращались возмужав	1	1
2801	из своих	2	1
2802	слова говорящий	1	1
2803	на самом	1	1
2804	что каждый	1	1
2805	в новелле	1	1
2806	полном его	1	1
2807	как эстетического	2	1
2808	читаем следует	1	1
2809	взаимная условленность	1	1
2810	о ее	3	1
2811	в заключительной	4	1
2812	трагедии однако	1	1
2813	однако она	1	1
2814	таком случае	2	1
2815	уникальный контрапункт	1	1
2816	быть признано	1	1
2817	героя или	1	1
2818	безымянного шестнадцатилетнего	1	1
2819	бархате а	1	1
2820	катерины в	1	1
2821	в повести	1	1
2822	отступление от	1	1
2823	раз в	1	1
2824	от своих	1	1
2825	лукавым юмором	1	1
2826	суть внесюжетные	1	1
2827	типично притчевые	1	1
2828	подлинным автором	1	1
2829	но с	3	1
2830	в таких	2	1
2831	стирает указующий	1	1
2832	голью кабацкою	1	1
2833	владимир развивающий	1	1
2834	одного текста	2	1
2835	перед читателем	1	1
2836	преждевременно поскольку	1	1
2837	от друга	1	1
2838	реальной действительности	1	1
2839	жениха с	1	1
2840	от всех	2	1
2841	поэтику данного	1	1
2842	кладет начало	1	1
2843	героев или	1	1
2844	жизни это	2	1
2845	персонажа в	3	1
2846	быть ни	1	1
2847	притчу о	1	1
2848	без остатка	2	1
2849	как утверждает	1	1
2850	начала в	1	1
2851	общенародной хвале	1	1
2852	выведена из	1	1
2853	будет адекватным	1	1
2854	окказиональном мире	1	1
2855	же в	5	1
2856	нейтральное к	1	1
2857	предания в	1	1
2858	солидарности с	1	1
2859	неслиянности и	2	1
2860	однозначную серьезность	1	1
2861	б с	1	1
2862	принципиально важным	1	1
2863	жизненные позиции	2	1
2864	с теми	1	1
2865	в глубине	3	1
2866	здесь принадлежит	1	1
2867	литературной практике	1	1
2868	такое слово	1	1
2869	однако они	1	1
2870	занимающего позицию	1	1
2871	и свободы	1	1
2872	сила так	1	1
2873	он представлен	1	1
2874	повседневную жизнь	1	1
2875	емкостью ситуации	1	1
2876	себе в	1	1
2877	в эстетический	1	1
2878	словами самого	2	1
2879	закон собственно	1	1
2880	включающее в	1	1
2881	роднит их	1	1
2882	дискурса то	1	1
2883	той самой	1	1
2884	личности совершается	1	1
2885	случае не	1	1
2886	в покаянии	1	1
2887	весьма знаменательно	1	1
2888	его поступки	1	1
2889	что этот	1	1
2890	единого текста	1	1
2891	является по	2	1
2892	машей на	1	1
2893	юмора умения	1	1
2894	покойного ивана	5	1
2895	стать для	1	1
2896	исторически сложившихся	1	1
2897	истины и	1	1
2898	золотого сечения	1	1
2899	твоей совести	1	1
2900	поскольку вполне	1	1
2901	лирическое стихотворение	2	1
2902	эти две	1	1
2903	выражает внеличную	1	1
2904	говорят о	1	1
2905	содержанию сказания	1	1
2906	соответственно и	2	1
2907	мнение что	1	1
2908	текст предполагающий	1	1
2909	предмета цели	1	1
2910	внутреннюю обособленность	1	1
2911	чаще всего	1	1
2912	смешное но	1	1
2913	задания реализуют	1	1
2914	противном случае	2	1
2915	цикла на	1	1
2916	и носит	1	1
2917	второй строфе	4	1
2918	трагедии вполне	1	1
2919	и большого	1	1
2920	языку поэтому	1	1
2921	и я	3	1
2922	сколь бы	2	1
2923	индивидуальными жизнями	1	1
2924	чем мы	1	1
2925	объектной и	2	1
2926	не верифицируемым	1	1
2927	зависим от	1	1
2928	заблудившегося жениха	1	1
2929	его текст	1	1
2930	шире своих	1	1
2931	первой части	2	1
2932	бы мы	1	1
2933	живой без	1	1
2934	войти в	1	1
2935	за год	1	1
2936	вненациональному общечеловеческому	1	1
2937	занимающей нас	1	1
2938	вследствие этой	1	1
2939	обряда инициации	1	1
2940	справедливо замечает	1	1
2941	этот эффект	1	1
2942	его героя	1	1
2943	на руку	1	1
2944	если первая	1	1
2945	божья повеленья	1	1
2946	раз-влекать их	1	1
2947	и таким	1	1
2948	развившимся твердым	1	1
2949	притча не	1	1
2950	целого и	1	1
2951	если не	1	1
2952	действующие лица	1	1
2953	этом контексте	3	1
2954	судьбы но	1	1
2955	собственно художественными	1	1
2956	обладает достоверным	1	1
2957	не все	1	1
2958	он предполагает	1	1
2959	запрета есть	1	1
2960	шлафорк упоминаемые	1	1
2961	предаю тебя	1	1
2962	смерти и	1	1
2963	определенного типа	2	1
2964	человека к	1	1
2965	священного новелла	1	1
2966	называемого чувства	1	1
2967	напротив не	1	1
2968	читателя в	3	1
2969	от первого	2	1
2970	отказа от	1	1
2971	сюжета в	1	1
2972	креативная компетенция	5	1
2973	предположить что	1	1
2974	улицу вместе	1	1
2975	стечение обстоятельств	1	1
2976	гробовщик брат	1	1
2977	этого несовпадения	1	1
2978	адресатом некоего	1	1
2979	обратившись к	1	1
2980	автора не	1	1
2981	и других	1	1
2982	вовлечение адресата	1	1
2983	большое время	1	1
2984	я думал	1	1
2985	как малая	2	1
2986	только исполнитель	1	1
2987	и анекдоту	1	1
2988	тут и	1	1
2989	предполагающий возможность	1	1
2990	или диалогической	1	1
2991	с сохранением	1	1
2992	как пишет	2	1
2993	дневниковая запись	1	1
2994	тебя твоей	1	1
2995	завершение в	1	1
2996	в предисловии	1	1
2997	классического реализма	2	1
2998	редуцированный анекдот	1	1
2999	формы высказывания	2	1
3000	в традициях	1	1
3001	усомниться в	1	1
3002	всегда предносится	1	1
3003	порой фактически	1	1
3004	неприемлемо ни	1	1
3005	своих историях	1	1
3006	внутреннее единство	1	1
3007	заключает и	1	1
3008	чистом виде	3	1
3009	как сам	4	1
3010	на мысль	1	1
3011	я если	1	1
3012	потому нейтральное	1	1
3013	пушкинском сознании	1	1
3014	героями анекдота	1	1
3015	знать у	1	1
3016	качестве эстетической	1	1
3017	рука не	1	1
3018	ту или	1	1
3019	о трагическом	1	1
3020	достигает в	1	1
3021	здесь только	1	1
3022	однако если	2	1
3023	сказания субъект	1	1
3024	но всегда	2	1
3025	шмит в	1	1
3026	и муромский	1	1
3027	события что	1	1
3028	субъекта и	3	1
3029	его завершения	1	1
3030	одни и	1	1
3031	притча разъединяет	1	1
3032	трагическая ситуация	1	1
3033	в атласе	1	1
3034	мы узнаем	1	1
3035	между субъектом	1	1
3036	хранения и	1	1
3037	смены времен	1	1
3038	независимо от	1	1
3039	издателя читаем	1	1
3040	отделен от	1	1
3041	с языком	1	1
3042	поступки только	1	1
3043	высказывания реализующий	1	1
3044	в искусстве	3	1
3045	реализоваться и	1	1
3046	пределах одной	1	1
3047	два имени	1	1
3048	нашли свое	1	1
3049	притчевого типа	1	1
3050	человек мирной	1	1
3051	притче это	1	1
3052	скупость деталей	1	1
3053	казалось бы	4	1
3054	рамках единой	1	1
3055	на меня	3	1
3056	и композиция	3	1
3057	в конструктивной	1	1
3058	знанием поэтому	1	1
3059	лексики например	1	1
3060	сам текст	1	1
3061	домонологично оно	1	1
3062	наконец для	1	1
3063	историй в	1	1
3064	твердым композиционным	1	1
3065	в войне	3	1
3066	одежду и	1	1
3067	всех этих	1	1
3068	числу наиболее	1	1
3069	его речи	2	1
3070	жанровое образование	1	1
3071	универсального опыта	1	1
3072	какова например	2	1
3073	к смерти	1	1
3074	оказывается что	1	1
3075	разоряться были	1	1
3076	почти отроками	2	1
3077	чья жизнь	1	1
3078	новелле есть	1	1
3079	дискурса их	1	1
3080	к чаадаеву	1	1
3081	ослабляет и	1	1
3082	или иначе	5	1
3083	блудного сына	9	1
3084	время они	1	1
3085	лирического я	2	1
3086	горе ее	1	1
3087	здесь отнюдь	2	1
3088	анекдота как	1	1
3089	и иных	1	1
3090	этих случаях	1	1
3091	данного текста	3	1
3092	героя нашего	3	1
3093	картина жизни	1	1
3094	с двумя	1	1
3095	как то	1	1
3096	является по-видимому	1	1
3097	вследствие его	1	1
3098	уходит в	1	1
3099	художественного мира	3	1
3100	достигается не	1	1
3101	сюжетов гробовщика	1	1
3102	это его	1	1
3103	чего она	1	1
3104	притчу в	1	1
3105	комплекса мотивов	1	1
3106	поистине двуголосый	1	1
3107	текстов не	1	1
3108	течения жизни	1	1
3109	и б	3	1
3110	иного типа	1	1
3111	гробовщика и	2	1
3112	первое может	1	1
3113	дискурса что	1	1
3114	нашего высказывания	1	1
3115	данного произведения	2	1
3116	случайном венчании	1	1
3117	общим знанием	1	1
3118	по-русски хоть	1	1
3119	и мире	2	1
3120	и особенно	1	1
3121	область художественного	1	1
3122	понятия о	1	1
3123	ожидаемого в	1	1
3124	само становится	2	1
3125	где на	1	1
3126	литературное произведение	3	1
3127	и самого	7	1
3128	жанр сказания	1	1
3129	роман и	1	1
3130	нас самих	1	1
3131	говорилось выше	2	1
3132	собой лишь	1	1
3133	художественного произведения	1	1
3134	не можем	1	1
3135	не объедешь	2	1
3136	этом и	1	1
3137	в имени	3	1
3138	в эстетической	1	1
3139	а подлинный	1	1
3140	литературного рода	1	1
3141	интерес самых	1	1
3142	не отделен	1	1
3143	обращаться к	1	1
3144	отвергает извращает	1	1
3145	эдип в	1	1
3146	представляется наиболее	1	1
3147	эпиграфами этих	1	1
3148	претендующего на	1	1
3149	нами поистине	1	1
3150	иерархично оно	1	1
3151	которого пушкинские	1	1
3152	что очевидным	1	1
3153	астероидные жанровые	1	1
3154	не развившимся	1	1
3155	в словесной	1	1
3156	они бытуют	1	1
3157	извлечения адресатом	1	1
3158	и читателя	2	1
3159	на каждом	1	1
3160	встречающихся в	1	1
3161	жизненного процесса	2	1
3162	ситуации лаконичная	1	1
3163	анекдота белкин	1	1
3164	притчевые герои	1	1
3165	свою речь	1	1
3166	для современного	1	1
3167	мужчине и	1	1
3168	позиция активного	1	1
3169	сознании выступали	1	1
3170	позицию по	1	1
3171	тех или	1	1
3172	на всем	1	1
3173	являют собой	1	1
3174	ситуации жизненного	1	1
3175	только имеет	1	1
3176	вымышленную реальность	1	1
3177	рассказчика ни	1	1
3178	скрытая от	1	1
3179	жанрах а	1	1
3180	слово общенародной	1	1
3181	сказании повествуемой	1	1
3182	здесь они	1	1
3183	не появляется	1	1
3184	после своего	1	1
3185	исторически наиболее	2	1
3186	и субъектной	2	1
3187	таким же	4	1
3188	своей личной	1	1
3189	себе а	1	1
3190	стрелке-мухобое вы	1	1
3191	типа есть	1	1
3192	или точнее	2	1
3193	и нераздельности	3	1
3194	в одноименной	1	1
3195	жанровую принадлежность	1	1
3196	любви и	2	1
3197	литературы во	1	1
3198	иное как	1	1
3199	женщине обязан	1	1
3200	к итоговому	1	1
3201	слово притчи	1	1
3202	которого анекдот	1	1
3203	адресата не	1	1
