N	2gram	Vygotskiy_	Formalny
2444	фабулы произведенная	1	1
2445	от нового	1	1
2446	содержание не	1	1
2447	камню равны	1	1
2448	в общих	1	1
2449	от истины	1	1
2450	что с	5	1
2451	тут не	1	1
2452	и тут	1	1
2453	мы совершенно	2	1
2454	п все	2	1
2455	и всегда	2	1
2456	в полном	3	1
2457	всех форм	1	1
2458	и теория	1	1
2459	и новое	1	1
2460	для марксистской	1	1
2461	вчувствования и	1	1
2462	если даже	1	1
2463	на которой	1	1
2464	участвующего в	1	1
2465	его сознание	1	1
2466	художественное наслаждение	2	1
2467	и странным	1	1
2468	как следующее	1	1
2469	им с	2	1
2470	слова а	1	1
2471	отношение которое	1	1
2472	должна давать	1	1
2473	в движение	1	1
2474	представлений и	1	1
2475	любопытно что	3	1
2476	как произносительная	1	1
2477	роман героя	1	1
2478	сюжетосложения сходны	1	1
2479	неотрывной связи	1	1
2480	значит ведь	1	1
2481	и изменяется	1	1
2482	его методы	1	1
2483	не характеризуют	1	1
2484	полнотой и	1	1
2485	себе но	1	1
2486	а ради	1	1
2487	у всех	2	1
2488	и показать	1	1
2489	внутреннюю форму	3	1
2490	без остатка	3	1
2491	а также	1	1
2492	этого произведения	2	1
2493	за этим	1	1
2494	вся суть	1	1
2495	искусства эта	1	1
2496	анализа этих	1	1
2497	кошки камню	1	1
2498	могут остаться	1	1
2499	в ту	1	1
2500	следствием того	1	1
2501	случаях особенно	1	1
2502	а то	1	1
2503	быть определены	1	1
2504	что сами	1	1
2505	самый материал	2	1
2506	тот материал	2	1
2507	между собою	1	1
2508	совершенно в	1	1
2509	своему существу	1	1
2510	в стороне	1	1
2511	случае не	2	1
2512	художника и	3	1
2513	самого поэта	1	1
2514	непонятным и	1	1
2515	с той	2	1
2516	далее мы	1	1
2517	является такой	2	1
2518	этих различий	1	1
2519	ярче выступает	1	1
2520	всей художественной	1	1
2521	нас к	1	1
2522	о генезисе	1	1
2523	один момент	1	1
2524	цель и	1	1
2525	может доставить	1	1
2526	есть в	7	1
2527	и социальная	1	1
2528	можно выразить	1	1
2529	предпосылки и	1	1
2530	художника как	1	1
2531	по-своему но	1	1
2532	искусстве не	1	1
2533	и рифма	1	1
2534	это происходит	1	1
2535	можем знать	1	1
2536	по своему	2	1
2537	без этого	1	1
2538	основываясь на	1	1
2539	этого вопроса	2	1
2540	системы как	1	1
2541	медленно и	1	1
2542	в действительной	1	1
2543	развита в	1	1
2544	об особом	1	1
2545	бы мы	3	1
2546	и художественного	2	1
2547	не подлежат	1	1
2548	другие социальные	1	1
2549	восприятие вещи	2	1
2550	та что	1	1
2551	художественном единстве	1	1
2552	можно согласиться	1	1
2553	какие-либо выводы	1	1
2554	все наши	2	1
2555	об этом	3	1
2556	онегина не	1	1
2557	никаких положительных	1	1
2558	форм так	1	1
2559	на другого	1	1
2560	и вообще	3	1
2561	как результат	2	1
2562	совершенно ясно	22	1
2563	этой системы	1	1
2564	находится под	1	1
2565	психологической и	1	1
2566	последнему способствуют	1	1
2567	поскольку она	2	1
2568	комнатные произведения	1	1
2569	быть во	1	1
2570	он указывает	1	1
2571	творчества так	2	1
2572	процессы здесь	1	1
2573	сюжет евгения	1	1
2574	равно что	1	1
2575	эпохи с	2	1
2576	что от	1	1
2577	указывали на	1	1
2578	как ни	1	1
2579	искусстве можно	1	1
2580	их высказываний	1	1
2581	же ее	1	1
2582	до тех	3	1
2583	мы получим	2	1
2584	восприятие читателя	1	1
2585	в приведенных	1	1
2586	на задний	1	1
2587	относящихся к	1	1
2588	которую мы	1	1
2589	этой психологической	1	1
2590	поэтому когда	1	1
2591	с первым	1	1
2592	случае если	2	1
2593	у художника	1	1
2594	роли и	1	1
2595	в самых	3	1
2596	и оценка	1	1
2597	известной зависимости	1	1
2598	и обычное	1	1
2599	анализа и	1	1
2600	связь и	1	1
2601	затрудненной формы	1	1
2602	деле что	1	1
2603	может считаться	3	1
2604	также и	2	1
2605	поэтому сюжет	1	1
2606	здесь совершенно	1	1
2607	что нужно	2	1
2608	сюжетная обработка	1	1
2609	степени не	1	1
2610	и согласно	1	1
2611	мы узнаем	1	1
2612	для одних	2	1
2613	же самым	1	1
2614	же инородное	1	1
2615	всплывают в	1	1
2616	анализ самого	1	1
2617	к значению	2	1
2618	нуждаемся в	1	1
2619	но очевидно	1	1
2620	химическое соединение	1	1
2621	отдельного слова	1	1
2622	есть всегда	1	1
2623	связана с	1	1
2624	социальную и	2	1
2625	отличные от	1	1
2626	к тем	1	1
2627	шутливые трагические	1	1
2628	звуков в	4	1
2629	действительного положения	1	1
2630	искусством и	3	1
2631	независимым от	1	1
2632	нужна но	1	1
2633	всякое слово	1	1
2634	в трех	2	1
2635	говоря о	2	1
2636	явлений в	1	1
2637	в нашей	4	1
2638	резко отличается	1	1
2639	должна исходить	1	1
2640	как явление	1	1
2641	своей основе	1	1
2642	отличать от	1	1
2643	можно найти	1	1
2644	в пустыне	1	1
2645	эти авторы	1	1
2646	этим возникает	1	1
2647	с понятием	2	1
2648	и часто	2	1
2649	идет речь	1	1
2650	его места	1	1
2651	полагал что	1	1
2652	стилистических мотивов	1	1
2653	и мыслей	1	1
2654	с так	3	1
2655	допустить что	2	1
2656	теоретической и	1	1
2657	на форму	1	1
2658	в книге	2	1
2659	новелла роман	1	1
2660	этот роман	1	1
2661	почему не	1	1
2662	следует только	1	1
2663	рядом других	1	1
2664	содержанием и	1	1
2665	новое понимание	1	1
2666	от науки	1	1
2667	должны искать	1	1
2668	и понятия	2	1
2669	свои усилия	1	1
2670	другой факт	1	1
2671	которые в	3	1
2672	искусствоведения и	2	1
2673	всякого содержания	1	1
2674	ассоциативная связь	1	1
2675	ее наиболее	1	1
2676	является именно	1	1
2677	ее совершенно	1	1
2678	может показаться	2	1
2679	доверие к	2	1
2680	формалисты только	1	1
2681	выражением его	1	1
2682	и методологическую	1	1
2683	субъективности и	1	1
2684	в узком	2	1
2685	значения материала	1	1
2686	бытия и	1	1
2687	науки как	2	1
2688	различаем в	1	1
2689	положен в	1	1
2690	все еще	1	1
2691	социальной среде	1	1
2692	шкловский а	1	1
2693	палку в	1	1
2694	исследования для	2	1
2695	этой школы	2	1
2696	вот этот	1	1
2697	историк и	1	1
2698	определить как	1	1
2699	эти два	1	1
2700	быть названы	1	1
2701	мы различаем	4	1
2702	к работе	2	1
2703	что иное	2	1
2704	звуками последнему	1	1
2705	соглашаться с	1	1
2706	и оно	1	1
2707	исследования так	1	1
2708	быть дано	2	1
2709	определяют его	1	1
2710	этому вопросу	1	1
2711	художественное творчество	1	1
2712	вся их	1	1
2713	к идее	2	1
2714	художественное значение	1	1
2715	иное как	2	1
2716	сведены к	1	1
2717	выразительные движения	1	1
2718	меньше чем	1	1
