N	2gram	Losev_Prob	Dialekti
2474	фактически в	1	1
2475	необходим в	1	1
2476	но ничто	1	1
2477	пушкина и	1	1
2478	если они	1	1
2479	те кто	1	1
2480	как система	1	1
2481	его к	1	1
2482	и насколько	1	1
2483	для которых	1	1
2484	это совершенно	6	1
2485	о геометрических	1	1
2486	речи о	1	1
2487	вообще во	3	1
2488	есть система	1	1
2489	и мертвая	1	1
2490	чем и	2	1
2491	что другое	1	1
2492	который для	1	1
2493	имеет свою	1	1
2494	в какой-то	3	1
2495	которых нет	1	1
2496	смысл но	2	1
2497	геометрический круг	1	1
2498	чувственное ощущение	1	1
2499	какой же	1	1
2500	мы до	1	1
2501	мы видели	1	1
2502	по причине	1	1
2503	для многих	1	1
2504	согласно общему	1	1
2505	быть даже	2	1
2506	его специально	1	1
2507	бесконечное количество	4	1
2508	тут уже	2	1
2509	какой-то общий	1	1
2510	проявляют большую	1	1
2511	приходится но	1	1
2512	нет а	1	1
2513	слова это	2	1
2514	и меньше	1	1
2515	самое понятие	1	1
2516	первую очередь	1	1
2517	однако и	4	1
2518	можно получить	1	1
2519	значит это	1	1
2520	никак нельзя	5	1
2521	цвете в	1	1
2522	закономерности в	1	1
2523	получилось бы	1	1
2524	на каком-нибудь	1	1
2525	установление самого	1	1
2526	мы вовсе	2	1
2527	рождение и	1	1
2528	то обстоятельство	1	1
2529	для комнат	1	1
2530	содержащий в	1	1
2531	является здесь	2	1
2532	вещи как	4	1
2533	вещь без	1	1
2534	к другим	2	1
2535	самих себя	1	1
2536	и конечно	2	1
2537	опирается на	1	1
2538	ясностью веселостью	1	1
2539	и должны	3	1
2540	для структуры	1	1
2541	сознании а	1	1
2542	тогда значит	1	1
2543	вещи а	2	1
2544	и свою	2	1
2545	даже совсем	1	1
2546	повелительно требует	1	1
2547	мышлении в	1	1
2548	пор мы	4	1
2549	но обязательно	1	1
2550	вещей но	2	1
2551	частного к	1	1
2552	на анализе	1	1
2553	к одной	1	1
2554	и несущественного	1	1
2555	переходит в	2	1
2556	в специальном	1	1
2557	с и	2	1
2558	этого понятия	2	1
2559	и который	3	1
2560	в языке	13	1
2561	уже содержит	1	1
2562	так оно	1	1
2563	на первом	1	1
2564	оно было	1	1
2565	не чем	2	1
2566	впервые начинаем	1	1
2567	но такая	1	1
2568	его содержание	2	1
2569	верили в	1	1
2570	и менее	4	1
2571	если о	1	1
2572	уходит своими	1	1
2573	мысль не	1	1
2574	значение только	3	1
2575	говорит и	3	1
2576	ни сам	1	1
2577	потом можно	1	1
2578	удивляться и	1	1
2579	возможна но	1	1
2580	также совершенно	1	1
2581	от нас	6	1
2582	тогда опять-таки	1	1
2583	только одним	2	1
2584	бы говорить	1	1
2585	и различие	2	1
2586	этих формул	1	1
2587	эти волны	1	1
2588	не тем	1	1
2589	всего его	1	1
2590	бы чем-то	1	1
2591	тут конечно	1	1
2592	пустое и	2	1
2593	здесь очевидно	1	1
2594	символ всегда	2	1
2595	с применением	1	1
2596	эти законы	1	1
2597	характер и	1	1
2598	о которой	1	1
2599	не говорили	1	1
2600	что сам	1	1
2601	ощущения и	1	1
2602	дальнейших разъяснений	1	1
2603	минуту все	1	1
2604	это их	1	1
2605	произвольной и	1	1
2606	смыслу и	1	1
2607	видели что	1	1
2608	для них	5	1
2609	буквального понимания	1	1
2610	вещь существует	1	1
2611	действий и	1	1
2612	всем известно	1	1
2613	будет предполагать	1	1
2614	в бесконечные	1	1
2615	если этого	1	1
2616	не признает	1	1
2617	и вполне	6	1
2618	только вполне	1	1
2619	и тот	2	1
2620	голове не	1	1
2621	том и	1	1
2622	них тоже	1	1
2623	под этим	4	1
2624	другое что	1	1
2625	нас ускользает	1	1
2626	такое сознание	1	1
2627	они что-нибудь	1	1
2628	могут стать	1	1
2629	выражение но	2	1
2630	как акт	1	1
2631	нового не	2	1
2632	целая наука	1	1
2633	нам в	3	1
2634	здесь мы	1	1
2635	оно ни	1	1
2636	в обратном	1	1
2637	однако мы	1	1
2638	и пожалуй	1	1
2639	изображения в	1	1
2640	есть тот	3	1
2641	вместо этого	1	1
2642	вещи но	3	1
2643	существует то	2	1
2644	образом ни	1	1
2645	одновременно с	1	1
2646	геометрия евклида	1	1
2647	тут однако	2	1
2648	принципиально они	1	1
2649	именно этой	1	1
2650	ведь она	1	1
2651	смысла о	1	1
2652	на атласе	1	1
2653	в романе	1	1
2654	уже тем	4	1
2655	их фактического	3	1
2656	и другому	1	1
2657	судить по	1	1
2658	и действительно	1	1
2659	во-вторых он	1	1
2660	что обыкновенно	1	1
2661	только указывает	1	1
2662	значения и	11	1
2663	для познания	1	1
2664	это выражение	1	1
2665	которое ничего	1	1
2666	только оно	1	1
2667	будем понимать	1	1
2668	а уже	3	1
2669	ускользает так	1	1
2670	субъект тоже	1	1
2671	во-первых есть	1	1
2672	вообще о	2	1
2673	словами если	1	1
2674	предмета не	3	1
2675	не знал	5	1
2676	к нам	1	1
2677	принимая во	1	1
2678	таких которые	1	1
2679	может стать	1	1
2680	логических и	1	1
2681	пусть пока	1	1
2682	отсюда ясно	1	1
2683	нам возможность	1	1
2684	можно даже	2	1
2685	ничто в	1	1
2686	определенной системы	1	1
2687	весьма далек	1	1
2688	или попросту	2	1
2689	на эту	2	1
2690	нового смысла	1	1
2691	взятые сами	4	1
2692	правда не	1	1
2693	раз то	1	1
2694	сама и	1	1
2695	такое определение	1	1
2696	говоря и	1	1
2697	всегда обладает	1	1
2698	или для	1	1
2699	вещи если	1	1
2700	связаны между	2	1
2701	говорили о	2	1
2702	нем только	2	1
2703	точны но	1	1
2704	при всех	1	1
2705	есть изображение	1	1
2706	далек от	1	1
2707	в известном	1	1
2708	имеют свое	1	1
2709	всю бесконечность	1	1
2710	художественном образе	1	1
2711	общем смысле	2	1
2712	пр но	1	1
2713	существует никакого	1	1
2714	уж тем	6	1
2715	здесь нет	3	1
2716	высшей чистоте	1	1
2717	поняты и	1	1
2718	некоего рода	1	1
2719	интереснее всего	1	1
2720	всякое тело	2	1
2721	эти шесть	1	1
2722	никаких представлений	1	1
2723	этом ничего	1	1
2724	обязательно есть	3	1
2725	смысл то	2	1
2726	и искусстве	3	1
2727	приближением к	1	1
2728	входящее в	1	1
2729	слова для	1	1
2730	нечто более	3	1
2731	братьях карамазовых	1	1
2732	художественный образ	9	1
2733	есть ее	24	1
2734	смыслом и	1	1
2735	его обычно	1	1
2736	совершенно специфически	1	1
2737	быть они	1	1
2738	нами во	1	1
2739	существует для	1	1
2740	субъект все	1	1
2741	их самих	1	1
2742	какой мере	1	1
2743	чтобы понятие	1	1
2744	фиксирует самый	1	1
2745	себе никакого	1	1
2746	в историю	1	1
2747	категорий но	1	1
2748	разнообразие и	1	1
2749	вполне реально	1	1
2750	этого общего	1	1
2751	становления а	1	1
2752	учении о	1	1
2753	действительности это	1	1
2754	несомненно есть	1	1
2755	не давало	1	1
2756	изображения и	1	1
2757	общее которое	1	1
2758	думал что	1	1
2759	и относительной	1	1
2760	анализа весьма	1	1
2761	на друга	1	1
2762	нашего дальнейшего	1	1
2763	в чистой	1	1
2764	например понятие	1	1
2765	не понятие	1	1
2766	конечно вы	1	1
2767	разные типы	1	1
2768	введение в	3	1
2769	а может	3	1
2770	не должны	4	1
2771	и независимо	2	1
2772	необходима такая	1	1
2773	тот и	1	1
2774	если предмет	1	1
2775	время самое	1	1
2776	предмет есть	1	1
2777	есть оно	1	1
2778	его изображение	1	1
2779	можно подставить	1	1
2780	ее изображение	4	1
2781	обойтись без	2	1
2782	сознании и	4	1
2783	достаточное количество	1	1
2784	те или	3	1
2785	тоже результат	1	1
2786	какое же	1	1
2787	понимании символа	1	1
2788	весьма существенно	1	1
2789	такое вообще	1	1
2790	вступает в	1	1
2791	дать в	1	1
2792	ведь раз	1	1
2793	лежащего в	1	1
2794	смысла как	1	1
2795	от других	3	1
2796	далее если	1	1
2797	самого простого	1	1
2798	на примере	1	1
2799	даже гораздо	1	1
2800	всего мира	1	1
2801	если тело	1	1
2802	есть отражение	4	1
2803	только тем	1	1
2804	синими так	1	1
2805	что такая	2	1
2806	выражение то	1	1
2807	и уравнений	1	1
2808	в совершенно	1	1
2809	действительность в	1	1
2810	существующее то	1	1
2811	которые и	1	1
2812	тому и	1	1
2813	данном месте	1	1
2814	решительно все	1	1
2815	каждый из	3	1
2816	свойственным ей	1	1
2817	через него	1	1
2818	например на	2	1
2819	мы действительно	1	1
2820	взятая сама	6	1
2821	основанная на	1	1
2822	и различия	1	1
2823	будет уже	1	1
2824	здесь получается	1	1
2825	нечто целое	1	1
2826	при их	1	1
2827	это показывает	1	1
2828	следовательно он	1	1
2829	смысл или	2	1
2830	исследование будет	1	1
2831	сообщением о	1	1
2832	их значение	1	1
2833	много общего	1	1
2834	известного рода	3	1
2835	полной самостоятельности	1	1
2836	и окончательно	1	1
2837	бы вопрос	1	1
2838	своими корнями	1	1
2839	эту диалектику	2	1
2840	переход от	1	1
2841	он в	2	1
2842	знать в	1	1
2843	ее только	1	1
2844	которая обычно	1	1
2845	бесконечного количества	1	1
2846	начиная с	1	1
2847	общее и	1	1
2848	самой природе	1	1
2849	это ясно	2	1
2850	какой она	1	1
2851	уж во	1	1
2852	совершенно особая	1	1
2853	предмета в	2	1
2854	до конца	1	1
2855	и раньше	1	1
2856	большой знаток	1	1
2857	далеко от	1	1
2858	мы их	1	1
2859	через то	2	1
2860	оказался бы	2	1
2861	только здесь	1	1
2862	наоборот это	1	1
2863	в понимании	2	1
2864	не обозначает	2	1
2865	и самих	1	1
2866	другие предметы	1	1
2867	ведь всякий	1	1
2868	ли сказать	3	1
2869	это указывает	1	1
2870	том же	1	1
2871	это является	1	1
2872	физический или	1	1
2873	его существу	2	1
2874	бы никакого	4	1
2875	символом то	1	1
2876	до известной	1	1
2877	имеет и	3	1
2878	бы идти	1	1
2879	говорим например	1	1
2880	нужно говорить	1	1
2881	понятие это	1	1
2882	говорится в	1	1
2883	без их	1	1
2884	это просто	1	1
2885	нет то	1	1
2886	общем виде	1	1
2887	брать в	1	1
2888	виде но	2	1
2889	этих терминов	1	1
2890	это соотношение	2	1
2891	или другое	1	1
2892	и вероятно	2	1
2893	реальное общение	1	1
2894	сложнее чем	1	1
2895	или о	3	1
2896	не из	1	1
2897	виде то	2	1
2898	а часто	2	1
2899	заходящее солнце	1	1
2900	главное это	1	1
2901	и понятия	2	1
2902	другого и	1	1
2903	соприкосновение с	1	1
2904	конечно с	1	1
2905	указанием на	2	1
2906	ведь ни	1	1
2907	не соответствует	1	1
2908	отношениях даже	1	1
2909	ли эти	1	1
2910	этом случае	6	1
2911	что картина	1	1
2912	проникает в	1	1
2913	и случайно	1	1
2914	предполагая что	1	1
2915	форме мы	1	1
2916	из отдельных	2	1
2917	в предмете	4	1
2918	вот оказывается	1	1
2919	зимние дни	1	1
2920	значение в	4	1
2921	один определенный	1	1
2922	его мы	1	1
2923	основе своей	1	1
2924	гораздо сложнее	1	1
2925	специфическое содержание	1	1
2926	современных научных	1	1
2927	быть никакого	1	1
2928	есть такой	1	1
2929	данный предмет	2	1
2930	изложении мы	1	1
2931	только некоторые	1	1
2932	и покоя	1	1
2933	отличается ясностью	1	1
2934	нему и	1	1
2935	сам он	1	1
2936	и кончая	1	1
2937	действительности в	3	1
2938	за собою	1	1
2939	о значении	4	1
2940	не всякая	2	1
2941	ней или	1	1
2942	с аллегорией	2	1
2943	которое мы	2	1
2944	который бы	3	1
2945	определенного предмета	1	1
2946	в художественной	1	1
2947	или когда	2	1
2948	категорий поэтому	1	1
2949	не будем	5	1
2950	но пожалуй	1	1
2951	что может	4	1
2952	пушкина можно	1	1
2953	эти характеристики	1	1
2954	основе всякого	1	1
2955	еще большую	1	1
2956	ничего кроме	1	1
2957	изучение истории	1	1
2958	естественно что	2	1
2959	этот был	1	1
2960	для всего	2	1
2961	многие например	1	1
2962	самой вещи	2	1
2963	переход к	1	1
2964	несомненно не	1	1
2965	она будет	1	1
2966	области пока	1	1
2967	мы взяли	1	1
2968	приходить к	2	1
2969	в литературе	4	1
2970	определенный момент	1	1
2971	действительность хотя	1	1
2972	желтое стекло	1	1
2973	все и	1	1
2974	степени просторными	1	1
2975	смысл а	2	1
2976	или пусть	3	1
2977	где он	1	1
2978	абстрактное и	1	1
2979	мифология говорит	1	1
2980	других областях	1	1
2981	им слов	1	1
2982	и теория	1	1
2983	только сущность	1	1
2984	что каждый	1	1
2985	можем найти	1	1
2986	никуда не	2	1
2987	сторона не	1	1
2988	наша общая	1	1
2989	деле если	1	1
2990	тут важно	1	1
2991	это именно	1	1
2992	обязательно чтобы	1	1
2993	очень долго	2	1
2994	конечно есть	1	1
2995	есть акт	1	1
2996	имел в	2	1
2997	а больше	1	1
2998	научные и	1	1
2999	существует также	1	1
3000	даже самая	1	1
3001	быть вполне	1	1
3002	мы тотчас	1	1
3003	а на	1	1
3004	этого сознания	1	1
3005	себе она	1	1
3006	цвет в	1	1
3007	чувственного образа	1	1
3008	течение всей	1	1
3009	от соседних	2	1
3010	указывать на	3	1
3011	ее из	1	1
3012	столь же	1	1
3013	природу но	1	1
3014	состояния в	1	1
3015	арена встречи	2	1
3016	мы пользуемся	1	1
3017	в свои	1	1
3018	слова которые	1	1
3019	что к	2	1
3020	а также	6	1
3021	этом не	1	1
3022	здесь имеется	1	1
3023	память о	1	1
3024	и терминов	2	1
3025	будет после	2	1
3026	уже определенного	1	1
3027	некоторых случаях	1	1
3028	о каком	2	1
3029	не такую	1	1
3030	и тому	1	1
3031	гораздо ближе	1	1
3032	или событие	1	1
3033	в ту	1	1
3034	такое слово	1	1
3035	этом что	1	1
3036	слова слово	1	1
3037	здесь обобщение	1	1
3038	конца то	1	1
3039	говорят только	1	1
3040	то опять-таки	1	1
3041	в стороне	1	1
3042	более отдельных	1	1
3043	как такая	1	1
3044	иначе она	1	1
3045	сама эта	1	1
3046	среди прочих	2	1
3047	этой цели	1	1
3048	сейчас видно	1	1
3049	этот раз	2	1
3050	но по	2	1
3051	или даже	3	1
3052	природу и	1	1
3053	можно будет	3	1
3054	нам эту	1	1
3055	целью только	1	1
3056	на душе	1	1
3057	таблица умножения	1	1
3058	или этот	1	1
3059	которые являются	3	1
3060	это происходит	1	1
3061	возникает необходимость	1	1
3062	человека мы	1	1
3063	не столь	2	1
3064	проявления своей	1	1
3065	взятое в	1	1
3066	например сказать	1	1
3067	нами только	2	1
3068	один и	1	1
3069	как движение	1	1
3070	это несомненно	1	1
3071	анализировать и	1	1
3072	относятся к	3	1
3073	познание или	1	1
3074	думать так	1	1
3075	имеют какой-нибудь	1	1
3076	бы дать	2	1
3077	такое значение	1	1
3078	все наши	1	1
3079	является поэтому	1	1
3080	логику и	1	1
3081	что пишет	2	1
3082	и таким	1	1
3083	следовательно если	3	1
3084	метафизический дуализм	1	1
3085	под символом	2	1
3086	до последней	1	1
3087	очень многие	1	1
3088	не все	4	1
3089	не хочется	1	1
3090	от живого	1	1
3091	голове и	1	1
3092	другом случае	2	1
3093	что наши	1	1
3094	вообще то	1	1
3095	которых постоянно	1	1
3096	и логически	1	1
3097	без всякой	7	1
3098	историки литературы	1	1
3099	которая как	1	1
3100	эту вещь	5	1
3101	еще до	1	1
3102	не обязательна	2	1
3103	сказать только	3	1
3104	и хочет	2	1
3105	в окончательной	1	1
3106	это последнее	1	1
3107	наука о	1	1
3108	другого а	1	1
3109	каждая из	1	1
3110	на нечто	8	1
3111	и холодными	1	1
3112	сквозь желтое	1	1
3113	нужно только	1	1
3114	оно в	1	1
3115	нельзя понимать	1	1
3116	суть только	1	1
3117	такие же	1	1
3118	смысловую структуру	1	1
3119	а его	2	1
3120	которую мы	1	1
3121	субъекта с	1	1
3122	случае если	2	1
3123	мы после	1	1
3124	вполне можно	2	1
3125	что такого	1	1
3126	поскольку они	2	1
3127	которое уже	2	1
3128	быть символом	2	1
3129	как арена	1	1
3130	он нечто	1	1
3131	может идти	1	1
3132	от всяких	2	1
3133	но кто	1	1
3134	есть чисто	2	1
3135	совсем на	1	1
3136	уже вовсе	1	1
3137	здесь только	5	1
3138	предмет поскольку	1	1
3139	гром и	2	1
3140	эти общие	1	1
3141	что всякий	7	1
3142	есть последняя	1	1
3143	отбросить все	1	1
3144	этого трудного	1	1
3145	что является	1	1
3146	для кого	1	1
3147	дальше поэтому	1	1
3148	язык и	2	1
3149	сознания так	1	1
3150	помощи того	1	1
3151	то нет	2	1
3152	философского и	1	1
3153	я вас	1	1
3154	а по	1	1
3155	бы например	1	1
3156	образ так	1	1
3157	это уж	2	1
3158	пустыми и	1	1
3159	говорят в	1	1
3160	из монастыря	1	1
3161	не через	1	1
3162	и описать	1	1
3163	собою но	2	1
3164	каждый раз	3	1
3165	такое этот	1	1
3166	которая ничего	1	1
3167	конечно в	2	1
3168	окружающие нас	1	1
3169	явлений в	1	1
3170	перестанет быть	2	1
3171	имеет свое	1	1
3172	это также	1	1
3173	такая простая	1	1
3174	в пределах	2	1
3175	сознания для	1	1
3176	уже видели	1	1
3177	закон но	1	1
3178	том кто	1	1
3179	не станет	1	1
3180	в мистическом	1	1
3181	вы имеете	1	1
3182	поэтому для	2	1
3183	человека с	2	1
3184	конечно нет	1	1
3185	чего же	1	1
3186	говорили уже	1	1
3187	это-то как	1	1
3188	к которой	1	1
3189	ведь если	5	1
3190	хотя она	1	1
3191	что из	1	1
3192	вы видите	1	1
3193	происходит от	1	1
3194	признать что	1	1
3195	судить об	1	1
3196	к понятию	3	1
3197	ни убеждали	1	1
3198	самотождественное различие	2	1
3199	этой теории	4	1
3200	за ними	1	1
3201	вещам но	1	1
3202	что поскольку	1	1
3203	правильно и	1	1
3204	всю их	1	1
3205	что-нибудь другое	1	1
3206	сначала существует	1	1
3207	а самый	1	1
3208	явление в	1	1
3209	вообще все	1	1
3210	не делать	2	1
3211	предмет который	4	1
3212	которой можно	1	1
3213	нас сейчас	2	1
3214	ни об	1	1
3215	тонкости и	1	1
3216	как некоего	1	1
3217	все больше	1	1
3218	как систему	1	1
3219	своей высшей	1	1
3220	о каких	2	1
3221	и пытается	1	1
3222	и свои	3	1
3223	есть сам	1	1
3224	различие в	3	1
3225	вовсе даже	1	1
3226	понятие вещи	1	1
3227	да неужто	1	1
3228	может показаться	1	1
3229	метафизического дуализма	1	1
3230	он вообще	4	1
3231	бы тут	3	1
3232	исторически и	1	1
3233	и обязательно	1	1
3234	мы указали	2	1
3235	что о	1	1
3236	что данная	1	1
3237	кроется вполне	1	1
3238	совершенно немыслимо	1	1
3239	ему свойственны	2	1
3240	с последней	1	1
3241	здесь обязательно	1	1
3242	в другую	1	1
3243	уже много	1	1
3244	том случае	2	1
3245	принципы и	1	1
3246	тот предмет	2	1
3247	очень трудно	3	1
3248	известной степени	2	1
3249	чем та	1	1
3250	то поскольку	1	1
3251	то такая	1	1
3252	одно обстоятельство	1	1
3253	человек не	1	1
3254	это в	3	1
3255	само собой	3	1
3256	ли в	1	1
3257	то все	1	1
3258	мы учимся	1	1
3259	и имеют	1	1
3260	синяя поверхность	1	1
3261	ничего подобного	2	1
3262	смысле мы	1	1
3263	или понятие	2	1
3264	обладает светлой	1	1
3265	в мышлении	1	1
3266	отличаются друг	1	1
3267	живой действительности	1	1
3268	в смеси	1	1
3269	ни разу	1	1
3270	число этих	1	1
3271	трактует о	1	1
3272	более понятен	1	1
3273	которой мы	1	1
3274	а пока	2	1
3275	но попробуйте	1	1
3276	смысл что	1	1
3277	например человек	1	1
3278	с реальным	1	1
3279	и живых	1	1
3280	о человеческом	1	1
3281	форме и	1	1
3282	как символ	6	1
3283	он существует	1	1
