N	2gram	Vygotskiy_	FransuaR
2478	падают на	1	1
2479	доступных его	2	1
2480	его значение	2	1
2481	могло бы	2	1
2482	на составные	2	1
2483	имеющие значение	1	1
2484	которую изучал	1	1
2485	как сказано	1	1
2486	вопроса о	3	1
2487	о последнем	1	1
2488	на которую	1	1
2489	бы ее	1	1
2490	шло о	1	1
2491	к частному	1	1
2492	моменты как	1	1
2493	фактический материал	2	1
2494	проливает свет	1	1
2495	поэтому так	1	1
2496	и которую	1	1
2497	которых в	2	1
2498	проблемы которую	1	1
2499	довольно резко	1	1
2500	находим такое	1	1
2501	речи необходимо	1	1
2502	и составляющие	1	1
2503	детей в	6	1
2504	на теоретическом	2	1
2505	от самого	1	1
2506	не играют	1	1
2507	не удастся	1	1
2508	к новым	1	1
2509	с наукой	1	1
2510	целом об	1	1
2511	человека который	1	1
2512	же типа	1	1
2513	и ограниченность	1	1
2514	и этой	1	1
2515	всей этой	2	1
2516	историческому значению	1	1
2517	огромное количество	2	1
2518	с особенно	1	1
2519	самая структура	1	1
2520	этих фактов	4	1
2521	к ее	2	1
2522	его чисто	1	1
2523	в учении	7	1
2524	как ребенок	1	1
2525	бы внешним	1	1
2526	но основное	1	1
2527	дальше мы	2	1
2528	к кому	1	1
2529	вспомнить его	1	1
2530	это может	1	1
2531	из прошлого	1	1
2532	какой мере	2	1
2533	к высшим	1	1
2534	идет гораздо	1	1
2535	отношении отдельных	1	1
2536	функций и	1	1
2537	жизнь как	1	1
2538	свете этих	1	1
2539	всякого исключения	1	1
2540	их к	1	1
2541	но нет	1	1
2542	пространство и	1	1
2543	силу своей	1	1
2544	образом становится	1	1
2545	и реалистическое	1	1
2546	той проблемы	1	1
2547	с которым	1	1
2548	столь же	8	1
2549	которая на	1	1
2550	явлений а	2	1
2551	направленности на	1	1
2552	что обычно	1	1
2553	ней в	2	1
2554	ребенка через	1	1
2555	слова как	3	1
2556	в немецких	1	1
2557	не там	1	1
2558	того единства	1	1
2559	центральное место	1	1
2560	каждого из	2	1
2561	затем когда	1	1
2562	он со	2	1
2563	следуя этому	1	1
2564	нее не	1	1
2565	вопросом о	3	1
2566	одном отношении	1	1
2567	были бы	2	1
2568	которые только	1	1
2569	была ориентирована	1	1
2570	не позволяет	1	1
2571	как таковой	2	1
2572	от жизни	2	1
2573	он стремится	1	1
2574	речи но	5	1
2575	время говорит	1	1
2576	прямо говорит	4	1
2577	господствовал в	1	1
2578	с и	3	1
2579	и который	4	1
2580	показывает что	4	1
2581	представлению о	1	1
2582	необходимым составным	1	1
2583	явлений с	1	1
2584	живет в	3	1
2585	на ее	2	1
2586	во власти	3	1
2587	с развитием	4	1
2588	для себя	7	1
2589	дыра в	1	1
2590	другого рода	1	1
2591	и менее	1	1
2592	перед которым	1	1
2593	как чистое	2	1
2594	действительность но	2	1
2595	самому своему	2	1
2596	тогда он	1	1
2597	природе и	3	1
2598	два основных	1	1
2599	и создания	1	1
2600	заключение что	1	1
2601	формы мышления	4	1
2602	к новой	1	1
2603	все свое	1	1
2604	и землей	1	1
2605	чем для	2	1
2606	действий и	1	1
2607	бы они	1	1
2608	не ставит	1	1
2609	но чтобы	1	1
2610	и виды	1	1
2611	разумеется не	1	1
2612	она становится	2	1
2613	очень легко	1	1
2614	жесты и	1	1
2615	так выразиться	1	1
2616	высшим и	1	1
2617	и материализма	1	1
2618	оказывается в	2	1
2619	и делают	1	1
2620	овладения действительностью	1	1
2621	первый шаг	1	1
2622	следовательно в	1	1
2623	показать что	7	1
2624	характер то	1	1
2625	находим сколько-нибудь	1	1
2626	всем остальным	2	1
2627	части нашей	1	1
2628	непосредственно связанные	1	1
2629	если это	2	1
2630	частности мы	1	1
2631	это общее	1	1
2632	его природе	1	1
2633	дать ему	1	1
2634	и позволило	1	1
2635	как не	1	1
2636	к нам	1	1
2637	быть понято	1	1
2638	в женеве	3	1
2639	в кратком	1	1
2640	из настоящей	1	1
2641	сущности то	1	1
2642	по самому	2	1
2643	что отдельные	2	1
2644	пример того	2	1
2645	стало быть	2	1
2646	которое нашло	1	1
2647	один пример	1	1
2648	и мировоззрении	1	1
2649	начинает думать	1	1
2650	внешняя сторона	1	1
2651	книга в	1	1
2652	основные функции	1	1
2653	внутренняя противоречивость	1	1
2654	нам объяснить	1	1
2655	им из	1	1
2656	функцию в	1	1
2657	на само	1	1
2658	часть нашего	2	1
2659	я должен	2	1
2660	бы с	3	1
2661	взятое в	1	1
2662	снова к	1	1
2663	не имеют	1	1
2664	на идеалистическую	1	1
2665	интересующих нас	3	1
2666	работу а	1	1
2667	второе исследование	1	1
2668	речь почти	1	1
2669	то и	4	1
2670	как мне	1	1
2671	что самое	2	1
2672	более точным	1	1
2673	начала viii	1	1
2674	начальной и	1	1
2675	если можно	1	1
2676	путь которым	1	1
2677	сказано выше	1	1
2678	и другой	1	1
2679	бы здесь	1	1
2680	линии по	1	1
2681	речи не	1	1
2682	зависимости от	8	1
2683	более низкий	1	1
2684	очередь к	2	1
2685	не связанных	1	1
2686	из которого	2	1
2687	эта мысль	3	1
2688	в раннем	2	1
2689	действительностью и	4	1
2690	самых первых	1	1
2691	направленной на	2	1
2692	впрочем и	1	1
2693	этим словом	1	1
2694	что сама	2	1
2695	мы хотим	2	1
2696	рано или	1	1
2697	всей традиционной	1	1
2698	мировоззрения которое	1	1
2699	которое будет	1	1
2700	преимущественно из	1	1
2701	потому и	2	1
2702	о языке	2	1
2703	картина развития	1	1
2704	видим в	1	1
2705	основное содержание	2	1
2706	возможно было	1	1
2707	можно спросить	1	1
2708	ответа на	3	1
2709	к целому	1	1
2710	тенденции к	2	1
2711	чрезвычайно просто	1	1
2712	теоретического анализа	2	1
2713	многочисленные и	1	1
2714	оторвать от	1	1
2715	судьбы и	1	1
2716	в сознании	2	1
2717	от высших	1	1
2718	понятия о	2	1
2719	содержатся в	2	1
2720	стремились показать	1	1
2721	этого же	2	1
2722	силу того	1	1
2723	господствовавшим в	1	1
2724	глава в	1	1
2725	виде но	1	1
2726	или поздно	1	1
2727	проблем которые	1	1
2728	бы сравнить	1	1
2729	можно без	2	1
2730	слово почти	1	1
2731	сколько на	1	1
2732	в садах	1	1
2733	к правильному	1	1
2734	представления и	1	1
2735	его можно	1	1
2736	человека но	1	1
2737	высшей степени	7	1
2738	это новое	1	1
2739	выступают с	1	1
2740	что автор	1	1
2741	системы поэтому	1	1
2742	в звуке	1	1
2743	поэтому что	5	1
2744	с но	9	1
2745	к индивидуальному	1	1
2746	этой области	1	1
2747	правильно указывает	1	1
2748	нами чисто	1	1
2749	обратиться к	4	1
2750	сколько в	1	1
2751	других странах	1	1
2752	связи между	3	1
2753	материала и	1	1
2754	это верно	1	1
2755	представляет один	1	1
2756	значит не	1	1
2757	что так	1	1
2758	другая часть	1	1
2759	одно явление	1	1
2760	в полном	3	1
2761	и принципиально	1	1
2762	с той	3	1
2763	оно отражает	1	1
2764	впадает в	1	1
2765	на одной	2	1
2766	здравому смыслу	1	1
2767	мы внимательно	1	1
2768	этим именем	1	1
2769	различных направлений	2	1
2770	слова не	1	1
2771	речи по	2	1
2772	без этого	2	1
2773	эта речь	3	1
2774	рядом друг	1	1
2775	ограничимся одним	1	1
2776	очутились в	1	1
2777	просто как	1	1
2778	а к	2	1
2779	большей своей	1	1
2780	речи это	2	1
2781	нельзя быть	1	1
2782	ибо как	2	1
2783	и понятиями	1	1
2784	всей нашей	1	1
2785	к современной	1	1
2786	а то	1	1
2787	чтобы быть	2	1
2788	положение в	1	1
2789	направленность на	3	1
2790	во имя	1	1
2791	случаях когда	1	1
2792	одной сферой	1	1
2793	и сформулировать	1	1
2794	наблюдений и	1	1
2795	последнее время	3	1
2796	ли не	1	1
2797	значительную роль	1	1
2798	не относится	1	1
2799	им как	1	1
2800	в воображении	1	1
2801	ее лежит	1	1
2802	войти в	1	1
2803	к середине	2	1
2804	свет на	2	1
2805	живой отклик	1	1
2806	работы по	1	1
2807	двух моментах	1	1
2808	речи которые	1	1
2809	нового в	1	1
2810	с одного	1	1
2811	его стали	1	1
2812	и главное	1	1
2813	он прежде	2	1
2814	чтобы сделать	1	1
2815	как слово	1	1
2816	в ранние	1	1
2817	речи поэтому	3	1
2818	и тех	1	1
2819	всем их	1	1
2820	основная идея	1	1
2821	мышления как	10	1
2822	возникают не	1	1
2823	вне поля	2	1
2824	или другой	2	1
2825	оно в	1	1
2826	этот новый	1	1
2827	он ни	1	1
2828	обобщения и	1	1
2829	заставляют нас	1	1
2830	она должна	4	1
2831	истинное значение	1	1
2832	ясны и	1	1
2833	собственные пределы	1	1
2834	главу в	1	1
2835	приводят к	1	1
2836	не выдерживает	2	1
2837	для изучения	1	1
2838	сходятся и	1	1
2839	автора к	2	1
2840	как уже	9	1
2841	и между	1	1
2842	появление и	1	1
2843	а от	1	1
2844	восприятие и	1	1
2845	главе настоящей	1	1
2846	важно то	1	1
2847	этой философии	1	1
2848	его значении	1	1
2849	и во-вторых	3	1
2850	их общий	1	1
2851	нужно было	1	1
2852	не найден	1	1
2853	что внутренняя	1	1
2854	новый момент	1	1
2855	о причинах	1	1
2856	легко убедиться	2	1
2857	частности в	1	1
2858	отношений между	4	1
2859	имеет свое	1	1
2860	этого конечно	1	1
2861	останавливаться на	3	1
2862	ведь если	1	1
2863	и можно	1	1
2864	развивается в	1	1
2865	ли оно	1	1
2866	результате такого	2	1
2867	как их	1	1
2868	совершенно последовательно	2	1
2869	находиться в	2	1
2870	этого метода	1	1
2871	само по	3	1
2872	последовательно и	1	1
2873	и каждая	1	1
2874	степени к	1	1
2875	самый термин	1	1
2876	в категориях	2	1
2877	отдельных черт	1	1
2878	только по	1	1
2879	отрывается от	2	1
2880	в высшей	7	1
2881	с памятью	1	1
2882	ее возникновения	1	1
2883	прямое выражение	1	1
2884	тем чтобы	1	1
2885	развития начальной	1	1
2886	к пониманию	3	1
2887	всегда оказывается	1	1
2888	языка была	1	1
2889	можно так	1	1
2890	с подобными	2	1
2891	не падает	2	1
2892	смысле мы	1	1
2893	своем предисловии	1	1
2894	системы в	3	1
2895	возможность правильного	1	1
2896	и теоретического	1	1
2897	далеко вперед	1	1
2898	гл ii	1	1
2899	по нашему	2	1
2900	здесь этот	1	1
2901	по-настоящему понять	1	1
2902	являются наиболее	1	1
2903	ними но	1	1
