N	2gram	Bakhtin_Pr	Marksizm
2440	чужого голоса	3	1
2441	системе как	1	1
2442	дело здесь	2	1
2443	сказать в	1	1
2444	произведения не	2	1
2445	опирающееся на	1	1
2446	дело в	2	1
2447	сюда относятся	1	1
2448	основные темы	1	1
2449	своего слова	1	1
2450	самого последнего	1	1
2451	становится объектом	2	1
2452	имеет громадное	1	1
2453	нет эта	1	1
2454	далека от	1	1
2455	быть раскрыты	1	1
2456	предметом и	1	1
2457	не поддаются	1	1
2458	и художественной	1	1
2459	сознания его	1	1
2460	бытия и	1	1
2461	и переживаний	1	1
2462	как будто	4	1
2463	ведь слово	1	1
2464	себе он	2	1
2465	соответствующие им	1	1
2466	замещающего автора	1	1
2467	правда этот	1	1
2468	его идеологическим	1	1
2469	различные типы	1	1
2470	которых слагается	1	1
2471	ведь и	4	1
2472	один миг	1	1
2473	сам для	1	1
2474	лучшем случае	2	1
2475	ни был	2	1
2476	для этого	3	1
2477	здесь они	1	1
2478	не появляется	1	1
2479	зрения двух	1	1
2480	и обратно	1	1
2481	такое слово	4	1
2482	для достижения	1	1
2483	и совершенно	1	1
2484	эпохи и	1	1
2485	в расположении	1	1
2486	особенно у	1	1
2487	в чисто	3	1
2488	героя но	4	1
2489	анализа мы	1	1
2490	степени и	1	1
2491	его переживание	1	1
2492	себе а	3	1
2493	воспринять как	1	1
