N	3gram	Tiupa_Teor	Analitik
4299	есть точка пересечения	1	1
4300	дудочка прозрачно ассоциирующаяся	1	1
4301	отношений внешнего мира	1	1
4302	свобода и диктовала	1	1
4303	готовом стабильно дифференцированном	1	1
4304	т.п глоссализация текста	1	1
4305	крутой поворот знаменующий	1	1
4306	я в мировом	1	1
4307	смеховой жанр городского	1	1
4308	а затем дикого	1	1
4309	необратимостью ее индивидуальной	1	1
4310	обобщения могущие иметь	1	1
4311	форма целостности доступной	1	1
4312	или паронимическая аттракции	1	1
4313	полностью идентичен ритму	1	1
4314	психологии характера социального	1	1
4315	есть цепь мимолетных	1	1
4316	смерти ивана ильича	1	1
4317	сатирическому я присуща	1	1
4318	однажды аллитерация в	1	1
4319	лишь одну из	1	1
4320	жанровой традиции однако	1	1
4321	мира с позиций	1	1
4322	к самоотрицанию по	1	1
4323	соседних эпизодов знаменуется	1	1
4324	героическая доминанта пушкинского	1	1
4325	к какой коллизии	1	1
4326	каренина слишком хочет	1	1
4327	и сочетаться подобно	1	1
4328	именовать сарказмом имея	1	1
4329	в прозе впрочем	1	1
4330	ритмического ряда тем	1	1
4331	служебного долга оказывается	1	1
4332	всегда имеется некоторая	1	1
4333	каждый стих звучит	1	1
4334	звуками в речевом	1	1
4335	мадонна прозы самого	1	1
4336	розовые щеки на	1	1
4337	коммуникацию не будет	1	1
4338	средствами лирики некоего	1	1
4339	без исключения персонажей	1	1
4340	от соседства с	1	1
4341	идиллика нового времени	1	1
4342	сказания это позиция	1	1
4343	е о о	1	1
4344	раскрываются больше и	1	1
4345	подрывала психологическую опору	1	1
4346	как внутренней готовностью	1	1
4347	забвение всего непричастного	1	1
4348	чему-либо индивидуальному личному	1	1
4349	как искусства слова	1	1
4350	утверждает герой чеховской	1	1
4351	принесло новый модус	1	1
4352	внешним напускным юмористический	1	1
4353	идиллическому и комическому	1	1
4354	место в эпических	1	1
4355	т закономерно и	1	1
4356	сказать не спрашивай	1	1
4357	две части сменой	1	1
4358	законом тесноты стихового	1	1
4359	например начальные звуки	1	1
4360	еще не обретшего	1	1
4361	смысла чем несобственно	1	1
4362	собственно литературным произведением	1	1
4363	или своих других	1	1
4364	целостность так и	1	1
4365	наделено заглавием это	1	1
4366	ассонанс или согласных	1	1
4367	голосов сколько диалогически	1	1
4368	художественной целостности состоит	1	1
4369	художественной практики понадобились	1	1
4370	влияние со стороны	1	1
4371	организующая роль страдания	1	1
4372	конец которого приходится	1	1
4373	соответствии с его	1	1
4374	исключения столь же	1	1
4375	может быть редуцирован	1	1
4376	большого сверхличного я	1	1
4377	сюжете от ситуации	1	1
4378	на осмеяние и	1	1
4379	блока скифы или	1	1
4380	способность хранения и	1	1
4381	человека с человеком	1	1
4382	креативного и рецептивного	2	1
4383	приводит ни к	1	1
4384	своих героях воображая	1	1
4385	свое я в	1	1
4386	я принадлежат и	1	1
4387	вмещает в себя	1	1
4388	же? такы же	1	1
4389	комедии невольно проговариваясь	1	1
4390	за субъективную избыточность	1	1
4391	факультативность комизма для	1	1
4392	симметрично пиррихий в	1	1
4393	эстетической практике открыли	1	1
4394	трагического жеста избавлюсь	1	1
4395	и самоцельность личности	1	1
4396	психологические социальные политические	1	1
4397	в стихотворении мандельштама	1	1
4398	покаянного самоотрицания всего	1	1
4399	не оспаривает собственную	1	1
4400	героическое созвучие внутреннего	1	1
4401	стихотворения аллитерация т	1	1
4402	некогда провел с	1	1
4403	натурального языка на	1	1
4404	это по преимуществу	1	1
4405	обликом подвига чего	1	1
4406	объекту речи такова	1	1
4407	характернейших трагических мотивов	1	1
4408	не бывает случайной	1	1
4409	на конец которого	1	1
4410	снятии жизненных ценностей	1	1
4411	иным рассказчиком с	1	1
4412	относительно длины ритмического	1	1
4413	некую систему голосов	1	1
4414	к чему не	1	1
4415	из картины безымянной	1	1
4416	это малое личностное	1	1
4417	а а в	1	1
4418	в присутствии эстетического	1	1
4419	целеустремленный путь самореализации	1	1
4420	цитатные внестилевые глоссы	1	1
4421	ассоциирующаяся с пластичностью	1	1
4422	как персонаж сатирический	1	1
4423	всеединого столь значимую	1	1
4424	вот вошла кладущего	1	1
4425	не от своея	1	1
4426	явлены не в	1	1
4427	ядра личности а	1	1
4428	внешней данности их	1	1
4429	взаимоотношений изображающей и	1	1
4430	сентиментальности его смыслопорождающая	1	1
4431	стороны бытия мысли	1	1
4432	пассивным как к	1	1
4433	извращает осмеивает всякую	1	1
4434	в единое идиллическое	1	1
4435	их внутреннюю обособленность	1	1
4436	заглавием это первый	1	1
4437	автором в кадры	1	1
4438	какому-нибудь объекту речи	1	1
4439	множества половцев ужасошася	1	1
4440	диктовка как откровение	1	1
4441	на третьей стопе	1	1
4442	систему ценностей и	1	1
4443	менее насыщенный деталями	1	1
4444	не наступает вместо	1	1
4445	без остатка вписывает	1	1
4446	определенные задания реализуют	1	1
4447	и якобы несущая	1	1
4448	в тексте может	1	1
4449	ад картина вечных	1	1
4450	злонравных персонажей то	1	1
4451	готовностью этого я	1	1
4452	поучаемого это разделение	1	1
4453	частности наличие так	1	1
4454	в большинстве случаев	1	1
4455	как это ни	1	1
4456	целого и сводящиеся	1	1
4457	муза от первого	1	1
4458	другая? вопрошание о	1	1
4459	судьбе как трагически	1	1
4460	столь же значима	1	1
4461	и т.п типах	1	1
4462	курсивом и только	1	1
4463	в лирике ахматовой	1	1
4464	и введено в	1	1
4465	ни для рассказчика	1	1
4466	ратным духом в	1	1
4467	не разграничивавшим однако	1	1
4468	концентрированным образом которого	1	1
4469	пафоса а на	1	1
4470	личности и его	1	1
4471	доверенностью муза не	1	1
4472	ситуативного диалогизированного слова	1	1
4473	них вся глядела	1	1
4474	текстах иных модусов	1	1
4475	сторону индивида и	1	1
4476	ни прибавить ни	1	1
4477	в уста анекдот	1	1
4478	гостья оказывается хозяйкой	1	1
4479	его читательского внутреннего	1	1
4480	с той самой	1	1
4481	необязательны и неспецифичны	1	1
4482	тленья то я	1	1
4483	и в перспективе	1	1
4484	ямба со сверхсхемным	1	1
4485	в смиренном благополучии	1	1
4486	органчик фаршированные мозги	1	1
4487	роль принадлежит двум	1	1
4488	при этом общеэстетические	1	1
4489	и заключительные в	1	1
4490	однако трагическое страдание	1	1
4491	миропорядку а другому	1	1
4492	запечатленного в притче	1	1
4493	конструктивная роль доминирующего	1	1
4494	литературная речь выступая	1	1
4495	любое произведение искусства	1	1
4496	сравнении с ее	1	1
4497	самоценно своим противостоянием	1	1
4498	правило совпадает с	1	1
4499	в химическом соединении	1	1
4500	гостья появление этого	1	1
4501	и ударной строки	1	1
4502	я элегический герой	1	1
4503	xviii столетия ознаменовалась	1	1
4504	и созидает художественную	1	1
4505	родственно всем любая	1	1
4506	аввакума и героиню	1	1
4507	объединяет говорящих и	1	1
4508	в старосветских помещиках	1	1
4509	служить и покрывало	1	1
4510	то время для	1	1
4511	моя ты и	1	1
4512	то грустно стало	1	1
4513	в эпизоде ожидания	1	1
4514	проза может быть	1	1
4515	коммуникативный статус знания	1	1
4516	слова в слове	1	1
4517	эстетической модальностью фигура	1	1
4518	д как анаграмматического	1	1
4519	не такое слово	1	1
4520	братiе забывъ чти	1	1
4521	драматический хронотоп не	1	1
4522	предельную меру обобщения	1	1
4523	любопытства гибнет заглядывая	1	1
4524	как внутренняя граница	1	1
4525	в ударном положении	1	1
4526	инициатива авторства неотделима	1	1
4527	трагическая ситуация есть	1	1
4528	хронотопа откровения божественной	1	1
4529	принципом данного модуса	1	1
4530	индивидуальной жизненной практике	1	1
4531	некую концепцию личности	1	1
4532	со стороны субъекта	1	1
4533	принадлежат и внимательно	1	1
4534	осмысленном и конкретном	1	1
4535	чередование напряжений и	1	1
4536	личностного присутствия во	1	1
4537	более того личность	1	1
4538	а субъектной организации	1	1
4539	объективную картину всеобщего	1	1
4540	ударного и безударного	1	1
4541	процесса путем его	1	1
4542	речи такова специфика	1	1
4543	форма в которой	1	1
4544	перемена ролевых масок	1	1
4545	последовательность медленных и	1	1
4546	являются наиболее генерализованные	1	1
4547	или циклической повторяемости	1	1
4548	закономерного процесса характеризующего	1	1
4549	героя не лишено	1	1
4550	гегель миропорядка а	1	1
4551	это равновесие нарушается	1	1
4552	я если с	1	1
4553	от своея воля	1	1
4554	может быть актуализировано	1	1
4555	поостри сердца своего	1	1
4556	оказывающиеся лишь масками	1	1
4557	при котором внутренняя	1	1
4558	его дискредитация как	1	1
4559	организация ментального созерцания	1	1
4560	порой сложные внутритекстовые	1	1
4561	образованиями являются внешние	1	1
4562	профанация священного новелла	1	1
4563	преодоление элегической уединенности	1	1
4564	несут в себе	1	1
4565	обычно говорят о	1	1
4566	свою жизнь то	1	1
4567	некоторую коммуникативную стратегию	1	1
4568	преимуществу невольному именно	1	1
4569	очевидным образом доминирует	1	1
4570	на почве мифа	1	1
4571	его смыслопорождающая энергия	1	1
4572	неотвратимо гибнущая самоубийственная	1	1
4573	козака андрий меняет	1	1
4574	сатире трансформация героической	1	1
4575	то внутренним отчуждением	1	1
4576	существенная сторона глоссализации	1	1
4577	я в этих	1	1
4578	его в иной	1	1
4579	только не могут	1	1
4580	может оказываться повтор	1	1
4581	исключительных лицах не	1	1
4582	род эстетического отношения	1	1
4583	состоит как раз	1	1
4584	самоотрицанию по преимуществу	1	1
4585	является своего рода	1	1
4586	ритм пятого стиха	1	1
4587	он не только	1	1
4588	повествования или диалога	1	1
4589	что может или	1	1
4590	служит для связывания	1	1
4591	да да уходите	1	1
4592	и слово литературной	1	1
4593	счете искусство в	1	1
4594	вытекает из неведомой	1	1
4595	ратная удаль обеих	1	1
4596	как субъекты этического	1	1
4597	поэтически озвучена например	1	1
4598	дола это хронотоп	1	1
4599	назывании музы наиболее	1	1
4600	художественно значимые исключения	1	1
4601	части анна каренина	1	1
4602	в позицию солидарности	1	1
4603	лапидарной простоте лирического	1	1
4604	в мир другого	1	1
4605	соборной карнавальности комизма	1	1
4606	приносит хотя муза	1	1
4607	не по отношению	1	1
4608	поэтику задолго до	1	1
4609	бессмертно неустранимо как	1	1
4610	частности сказание постулирует	1	1
4611	из своих элегий	1	1
4612	незаместимое место в	1	1
4613	ее нелепой испорченности	1	1
4614	в качестве модуса	1	1
4615	места в мире	1	1
4616	из н из	1	1
4617	с оленькой противопоставляют	1	1
4618	становится самим собою	1	1
4619	однако начало нового	1	1
4620	внутренняя раздвоенность порой	1	1
4621	слоге строки выделяют	1	1
4622	и любое произведение	1	1
4623	абсолютного большинства строк	1	1
4624	обозначения объектных деталей	1	1
4625	поведением кая рана	1	1
4626	оказывается в разладе	1	1
4627	знает личности как	1	1
4628	этого словами гегеля	1	1
4629	роль защитника отчизны	1	1
4630	в радикальном размежевании	1	1
4631	языковых нормативов актуальных	1	1
4632	и пути однако	1	1
4633	трагическое есть рассказ	1	1
4634	где внутренняя широта	1	1
4635	за пределы миропорядка	1	1
4636	муза ей говорю	1	1
4637	гордое самозабвение или	1	1
4638	оборачивается ложным ожиданием	1	1
4639	самоценности личного бытия	1	1
4640	как эстетической доминанты	1	1
4641	не обретшего свою	1	1
4642	ты здесь странник	1	1
4643	именно в нем	1	1
4644	ему на сердце	1	1
4645	сочетании с патетикой	1	1
4646	же анекдота обычно	1	1
4647	в снятии жизненных	1	1
4648	части сменой композиционных	1	1
4649	это восстановление распавшейся	1	1
4650	ему не гляди	1	1
4651	снятию такой обособленности	1	1
4652	имеем в виду	3	1
4653	не ценностно дистанцированной	1	1
4654	чем выше плотность	1	1
4655	добудем однако впоследствии	1	1
4656	элегии интроцентрическую установку	1	1
4657	свободы и иных	1	1
4658	выбор лексики например	1	1
4659	опыт внутреннего личностного	1	1
4660	в котором по	1	1
4661	ирония фактически совпадает	1	1
4662	ритмико-интонационного напряжения знаменующему	1	1
4663	говорю однако лирическая	1	1
4664	как дневной хронотоп	1	1
4665	трагическое страдание определяется	1	1
4666	меня тогда как	1	1
4667	креативная компетенция говорящего	1	1
4668	например начальные фразы	1	1
4669	всего непричастного к	1	1
4670	нелингвистической упорядоченности лексических	1	1
4671	игореве публицистически осужденный	1	1
4672	не появляется однако	1	1
4673	эпизоду лирического сюжета	1	1
4674	но дело в	1	1
4675	юность свобода не	1	1
4676	индивидуальность за пределы	1	1
4677	ликов чудесного явления	1	1
4678	анаграмматического субститута мотива	1	1
4679	что одна из	1	1
4680	мире и составляет	1	1
4681	ее оболочек психологии	1	1
4682	моделью ее присутствия	1	1
4683	способу мышления поскольку	1	1
4684	фигура любима торцова	1	1
4685	недостоверностью отвергает извращает	1	1
4686	ними а всего	1	1
4687	художественного впечатления он	1	1
4688	объектной организации лирического	1	1
4689	и добчинским а	1	1
4690	постольку есть в	1	1
4691	его божественные страницы	1	1
4692	в этих границах	1	1
4693	хоти красныя глебовны	1	1
4694	формах эстетического объекта	1	1
4695	что из нас	1	1
4696	достоверным но не	1	1
4697	музой поэтому никаких	1	1
4698	резонанс с эмоционально-волевым	1	1
4699	и героиню романа	1	1
4700	коммуникативным событием поэтому	1	1
4701	путем его эстетического	1	1
4702	чем-то внешним напускным	1	1
4703	и более поверхностные	1	1
4704	анекдота ни столь	1	1
4705	духовный опыт внутреннего	1	1
4706	предполагает вовлечение адресата	1	1
4707	так в тарасе	1	1
4708	а также повторы	1	1
4709	ее внешнему осуществлению	1	1
4710	архаичному состоянию общественных	1	1
4711	саркастическое я есть	1	1
4712	мать лирических героев	1	1
4713	его я имея	1	1
4714	в принципе недоступна	1	1
4715	построения речевого целого	1	1
4716	ср просьбы о	1	1
4717	иной ситуации иным	1	1
4718	лицом миропорядка трагическая	1	1
4719	заключительные в ритмическом	1	1
4720	о в ударном	1	1
4721	впечатлений принадлежит не	1	1
4722	уникальную художественную реальность	1	1
4723	картина мира где	1	1
4724	непосредственную ответную реакцию	1	1
4725	адресату позицию внутренне	1	1
4726	не было и	1	1
4727	допуская его катастрофического	1	1
4728	рода это уже	1	1
4729	системе внутритекстовых дискурсов	1	1
4730	другом а перед	1	1
4731	лишь осуществляет свой	1	1
4732	героике и идиллике	1	1
4733	наиболее пластичен именно	1	1
4734	неустранимо как реальная	1	1
4735	восхищенное эстетическое отношение	1	1
4736	уста анекдот как	1	1
4737	своей героический персонаж	1	1
4738	системе ценностей вечность	1	1
4739	я люблю леромонтова	1	1
4740	лирическом сюжете от	1	1
4741	анна каренина слишком	1	1
4742	при этом особенно	1	1
4743	кадра входит лишь	1	1
4744	ревизора имитирующей сцену	1	1
4745	являясь сутью бытия	1	1
4746	эстетического созерцания может	1	1
4747	легко могут нести	1	1
4748	отказа либо от	1	1
4749	разложимое а в	1	1
4750	от своей судьбы	1	1
4751	нервы натягиваются все	1	1
4752	деянии субъективно оправданном	1	1
4753	рода стилистике здесь	1	1
4754	данного во мне	1	1
4755	индивидуальной вписанностью в	1	1
4756	ее соединении с	1	1
4757	не повышенную резкость	1	1
4758	и теперь в	1	1
4759	яркая индивидуальность неизбежно	1	1
4760	чего еще нет	1	1
4761	позицию по отношению	1	1
4762	словарного слова говорящий	1	1
4763	существенную инверсию лирических	1	1
4764	строки и якобы	1	1
4765	внешние уровни объектной	1	1
4766	слова как и	1	1
4767	в строке н	1	1
4768	или иной императив	1	1
4769	высокой сверхличной заданности	1	1
4770	быть произведением художественным	1	1
4771	характера социального поведения	1	1
4772	бы можно было	1	1
4773	активизироваться в снятии	1	1
4774	не подвергающегося фонологически	1	1
4775	осознанием этой своей	1	1
4776	чаемого вдохновения в	1	1
4777	духовность предшествующих характеристик	1	1
4778	лирическое я оказывается	1	1
4779	отдельной жизнью но	1	1
4780	умиротворенного согласия личности	1	1
4781	чем глубже зачерпнуть	1	1
4782	с сгущение во	1	1
4783	глоссализации имеет в	1	1
4784	раздваивается между ними	1	1
4785	первой и третьей	1	1
4786	наращивания текста наиболее	1	1
4787	получает вследствие этой	1	1
4788	любой своей внешней	1	1
4789	бесследно и что	1	1
4790	помещиках гоголя или	1	1
4791	смешным или горестным	1	1
4792	иностранцы узнают себя	1	1
4793	и не появляется	1	1
4794	и внимательно и	1	1
4795	масок сопровождаемая частыми	1	1
4796	из сюжета притчи	1	1
4797	в эстетический объект	2	1
4798	ничтожнейшими в этом	1	1
4799	спондея а всего	1	1
4800	пределами этой субсистемы	1	1
4801	субъектом и большим	1	1
4802	могла наглядеться героична	1	1
4803	существенно связаны с	1	1
4804	осмеяние и свою	1	1
4805	к однозначности и	1	1
4806	представляет собой некий	1	1
4807	семантики лингвистических единиц	1	1
4808	произведением художественным означает	1	1
4809	этом что фонема	1	1
4810	уплотнение воображаемого мира	1	1
4811	повтора следует признать	1	1
4812	жизни приходят мотивы	1	1
4813	материнской любви она	1	1
4814	передает очевидное смятение	1	1
4815	результат тот что	1	1
4816	объекта или архитектонических	1	1
4817	нудительной серьезности бахтин	1	1
4818	сказания субъект дискурсии	1	1
4819	субъектную организации художественного	1	1
4820	в готовом стабильно	1	1
4821	наизнанку глупость неуместность	1	1
4822	строк многообразны выделить	1	1
4823	полноценной личностью тогда	1	1
4824	такого рода обогащает	1	1
4825	на основе весьма	1	1
4826	стыда за это	1	1
4827	художественностью могут обладать	1	1
4828	и не возникает	1	1
4829	свое незаместимое место	1	1
4830	другая жизнь природа	1	1
4831	принадлежащей не мне	1	1
4832	для сатирической художественности	1	1
4833	одной общей фонемы	1	1
4834	сюжетно-композиционный слой характеризуется	1	1
4835	его роли в	1	1
4836	юности и свободы	1	1
4837	бытия мысли индивидуальной	1	1
4838	приложение запечатленного в	1	1
4839	для настоящей и	1	1
4840	ориентировано на непосредственную	1	1
4841	к жизни как	1	1
4842	свое имя в	1	1
4843	к встрече по	1	1
4844	иронии вдохновение и	1	1
4845	медведь может вести	1	1
4846	самые разнообразные в	1	1
4847	предельной сконцентрированности во	1	1
4848	осмыслением того или	1	1
4849	и внешней событийной	1	1
4850	способе существования который	1	1
4851	являет собой лишь	1	1
4852	миросозерцания в русской	1	1
4853	оказывается не столько	1	1
4854	души вдруг заслоняется	1	1
4855	чаадаеву направляет самоопределение	1	1
4856	внешней границ экзистенции	1	1
4857	ответная эстетическая реакция	1	1
4858	да и персонажи	1	1
4859	будет адекватным данному	1	1
4860	и града чрънигова	1	1
4861	пассивной его самоактуализации	1	1
4862	диалога лирическое стихотворение	1	1
4863	нет не тебя	1	1
4864	лишает их частного	1	1
4865	к собственной ситуации	1	1
4866	сменой композиционных форм	1	1
4867	его я всего	1	1
4868	тдтдт ттт утяжеленный	1	1
4869	это уже не	1	1
4870	вины за субъективную	1	1
4871	стихотворения легко обнаруживаются	1	1
4872	или иной позицией	1	1
4873	в этой малости	1	1
4874	собе рекуще мы	1	1
4875	что непрерывности или	1	1
4876	этих композиционно и	1	1
4877	первый момент его	1	1
4878	к которому здесь	1	1
4879	прочие обобщения могущие	1	1
4880	лирику к медитации	1	1
4881	в последние десятилетия	1	1
4882	два спондея а	1	1
4883	уровни субъектной организации	1	1
4884	своего отпадоша однако	1	1
4885	в противоположность идиллическому	1	1
4886	шею с темной	1	1
4887	присутствия личности в	1	1
4888	достигается не путем	1	1
4889	но основной аллитерирующей	1	1
4890	мнимой роли в	1	1
4891	грани между индивидуальными	1	1
4892	соразмерных отрезков звучания	1	1
4893	стать я означает	1	1
4894	данному жанру как	1	1
4895	рассчитан на репродуцирование	1	1
4896	менее не тотально	1	1
4897	лирического персонажа в	1	1
4898	смежными значениями приход	1	1
4899	к миропорядку принципиально	1	1
4900	жизнью в его	1	1
4901	раз ответственность свободного	1	1
4902	ты и без	1	1
4903	и к субъекту	1	1
4904	художественного целого это	1	1
4905	случайными чертами сатирический	1	1
4906	теснится тяжких дум	1	1
4907	забвение сверхличного ради	1	1
4908	со сверхсхемным ударением	1	1
4909	ахматовой это малое	1	1
4910	неповторившихся мгновений тогда	1	1
4911	как анаграмматического субститута	1	1
4912	содержания к видам	1	1
4913	предносится целое нашего	1	1
4914	ведет к преступлению	1	1
4915	которыми он должен	1	1
4916	своей неповторимой жизни	1	1
4917	ситуации административный ревизор	1	1
4918	авторской оценке его	1	1
4919	своего субъективного угла	1	1
4920	скрытое под шелухой	1	1
4921	барышня с кротким	1	1
4922	героика трагизм комизм	1	1
4923	собственно и составляющий	1	1
4924	или ином отношении	1	1
4925	тем художественная реальность	1	1
4926	включая и такие	1	1
4927	это явление встречается	1	1
4928	романе достоевского где	1	1
4929	внешнюю полноту и	1	1
4930	инверсию лирических персонажей	1	1
4931	собе хвалы добудем	1	1
4932	оболочкой я ср	1	1
4933	сознания менталитетов жизненных	1	1
4934	с осознания неполного	1	1
4935	составе цитатные внестилевые	1	1
4936	писавшего в одной	1	1
4937	свою собственную персону	1	1
4938	в самостоятельный эпизод	1	1
4939	объективности жизни толпы	1	1
4940	которой обладают некое	1	1
4941	такое слово анекдота	1	1
4942	к жизненному поведению	1	1
4943	и личной тайной	1	1
4944	личности к своему	1	1
4945	божественной вести художественная	1	1
4946	жизнь глазами анекдота	1	1
4947	о о о	1	1
4948	смятенного замирания внимательно	1	1
4949	полноударных слов способных	1	1
4950	выхода его за	1	1
4951	тем выше напряжение	1	1
4952	батальной зарисовки война	1	1
4953	десятилетий хх века	1	1
4954	притчи явственно солирует	1	1
4955	свободу от уз	1	1
4956	почестей юности и	1	1
4957	свободы как высшей	1	1
4958	отношении художественному восприятию	1	1
4959	глоссализацией фонемы суть	1	1
4960	вошла кладущего конец	1	1
4961	эпилог дворянского гнезда	1	1
4962	подвига чего нет	1	1
4963	в ритмическом отношении	1	1
4964	его внешней заданности	1	1
4965	рассказывания а не	1	1
4966	в новелле есть	1	1
4967	взглядом очень здоровая	1	1
4968	произведение оригинальнее тем	1	1
4969	литературу с эпохи	1	1
4970	всегда имплицитно присутствующего	1	1
4971	поэзии создается эффект	1	1
4972	впоследствии романтической стадиям	1	1
4973	фоне ударных строк	1	1
4974	объект восхищенного любования	1	1
4975	есть чувство живой	1	1
4976	явления радикально меняется	1	1
4977	признание баратынского элегическое	1	1
4978	смятенность субъекта утрачивающего	1	1
4979	повторов звонкого д	1	1
4980	в нем отпечатывается	1	1
4981	не ту гостью	1	1
4982	человеку субъективную свободу	1	1
4983	ни столь свободным	1	1
4984	князя всеволода и	1	1
4985	эстетического объекта и	1	1
4986	мира имеет обоюдоострую	1	1
4987	тексте строкой полноударного	1	1
4988	лишена сатирической патетичности	1	1
4989	высказывания жанр в	1	1
4990	приобретает определяющее значение	1	1
4991	к какому-либо типу	1	1
4992	других ожидаемых от	1	1
4993	к какому-нибудь объекту	1	1
4994	за свою внешнюю	1	1
4995	и рецептивного сознаний	1	1
4996	словами пришвина прикосновенный	1	1
4997	малым лирическим субъектом	1	1
4998	с сентиментализмом не	1	1
4999	строфой из благодаря	1	1
5000	не выбирают а	1	1
5001	героини заявленное лишь	1	1
5002	эстетической доминантой не	1	1
5003	только соответствующий тип	1	1
5004	только одно одинокое	1	1
5005	явленная например чеховым	1	1
5006	отводимой воспринимающему сознанию	1	1
5007	пластика статуарного жеста	1	1
5008	в.т зависит от	1	1
5009	фактором художественного впечатления	1	1
5010	граница личности и	1	1
5011	несколькими голосами то	1	1
5012	раскола вины за	1	1
5013	человеческого бытия каждым	1	1
5014	глоссализации речевой ткани	1	1
5015	событийной границы остающейся	1	1
5016	забывъ чти и	1	1
5017	жить и одновременно	1	1
5018	ценностей третий стих	1	1
5019	т составляющих вместе	1	1
5020	соответствии со сформулированным	1	1
5021	внутренней форме всего	1	1
5022	заглядывая в глаза	1	1
5023	его за пределы	1	1
5024	момент свершения подвига	1	1
5025	поэтического дудения муза	1	1
5026	духовного я есть	1	1
5027	в идиллике драматизм	1	1
5028	стороны адресата притчи	1	1
5029	отчизна моя ты	1	1
5030	ритмико-ассонансная субструктура стихотворения	1	1
5031	о счастье существования	1	1
5032	ту или иную	2	1
5033	к этим моментам	1	1
5034	во внутренней речи	1	1
5035	к медитации как	1	1
5036	скифа и героизирующий	1	1
5037	события она явилась	1	1
5038	на всех без	1	1
5039	непатетический комизм чье	1	1
5040	с доминирующим во	1	1
5041	вести речь о	1	1
5042	и передачи этого	1	1
5043	затруднено противоречием между	1	1
5044	композиционных субъектов высказывания	1	1
5045	встреча не приносит	1	1
5046	глубинным семантическим субстратом	1	1
5047	значение в своей	1	1
5048	в частности два	1	1
5049	наиболее молод и	1	1
5050	повторами согласных звуков	1	1
5051	принадлежит двум риторическим	1	1
5052	коллизий эта встреча	1	1
5053	ритм манифестирован в	1	1
5054	жизни героя вытесненные	1	1
5055	приход музы этой	1	1
5056	поскольку единство места	1	1
5057	какие-то завинчивающиеся колышки	1	1
5058	усиленный сопровождающим повтором	1	1
5059	посрамление словесное кощунство	1	1
5060	тип героя и	1	1
5061	художественности эстетическим аналогом	1	1
5062	крепостiю своею и	1	1
5063	авторства выше она	1	1
5064	но не устраняемая	1	1
5065	но и души	1	1
5066	самой себе чтобы	1	1
5067	дистанцированной в сказании	1	1
5068	в виду не	3	1
5069	т.е возможности ухода	1	1
5070	в мире таково	1	1
5071	предначертанность судьбы а	1	1
5072	более поверхностные психологические	1	1
5073	миропорядка устанавливает вольный	1	1
5074	событийных границ жизни	1	1
5075	кадр внутреннего зрения	1	1
5076	содержанию анекдота ни	1	1
5077	чти и живота	1	1
5078	самая яркая индивидуальность	1	1
5079	ключевое место быта	1	1
5080	бытия драматической личности	1	1
5081	компетентность предполагающая в	1	1
5082	на фоне ударных	1	1
5083	сливается с толпой	1	1
5084	знания даже будучи	1	1
5085	внежизненно-активной позиции исчезает	1	1
5086	превращаемому ироником в	1	1
5087	переменой в составе	1	1
5088	ритмической кульминацией текста	1	1
5089	ожидания к ситуации	1	1
5090	позиция условного героя	1	1
5091	внешнего хронотопа откровения	1	1
5092	же я в	1	1
5093	время для меня	1	1
5094	притчи не предполагается	1	1
5095	риторическим стратегиям высказывания	1	1
5096	в чем собственно	1	1
5097	толпой столичных балетоманов	1	1
5098	оригинальнее тем оно	1	1
5099	медитация в этой	1	1
5100	отказаться и писать	1	1
5101	внутренней стороны бытия	1	1
5102	наивной и сентиментальной	1	1
5103	автор литературного произведения	1	1
5104	общеизвестными после романа	1	1
5105	невольно проговариваясь о	1	1
5106	к смыслу целого	1	1
5107	отношений анекдот не	1	1
5108	нимало не дорожит	1	1
5109	тогда как финальная	1	1
5110	субъектов высказывания с	1	1
5111	а в данном	1	1
5112	к общенародной хвале	1	1
5113	жизнь и муза	1	1
5114	субъективностью а своей	1	1
5115	мыслиться раздельно и	1	1
5116	пути однако в	1	1
5117	начало которому было	1	1
5118	есть отказ самосознания	1	1
5119	административный ревизор чья	1	1
5120	один из характернейших	1	1
5121	глазами анекдота это	1	1
5122	собственной но лично	1	1
5123	миропорядка непростительно то	1	1
5124	все суть маски	1	1
5125	во всех подобных	2	1
5126	движений бенвенист ритм	1	1
5127	стихе представлено только	1	1
5128	на свою жизнь	1	1
5129	субъективную свободу от	1	1
5130	собственную причастность внешнему	1	1
5131	стихотворение часто остается	1	1
5132	я музы с	1	1
5133	сгустившимся в строке	1	1
5134	и своя милыя	1	1
5135	и знаменательна ддд	1	1
5136	сердца своего мужествомъ	1	1
5137	с иными подробностями	1	1
5138	редукции оговоримся что	1	1
5139	мгновений тогда как	1	1
5140	не судьба или	1	1
5141	голос стыда за	1	1
5142	между индивидуальными жизнями	1	1
5143	смысл явления музы	1	1
5144	не только самоценность	1	1
5145	по собственному произволу	1	1
5146	старосветских помещиках гоголя	1	1
5147	субъект объект и	1	1
5148	употребления в первой	1	1
5149	личности в мире	1	1
5150	ритмических рядов измеряемой	1	1
5151	осуществляет субъективную карнавализацию	1	1
5152	обычно неприемлемо ни	1	1
5153	текста наиболее значимы	1	1
5154	подхваченная и усиленная	1	1
5155	ассонансная структура стихотворения	1	1
5156	мире одиночество являясь	1	1
5157	не допуская его	1	1
5158	туже на какие-то	1	1
5159	ни столь пассивным	1	1
