N	2gram	Tiupa_Hudo	DiskursI
2282	к субъекту	1	1
2283	характерное для	1	1
2284	на действительную	1	1
2285	опытом выводится	1	1
2286	языка а	1	1
2287	всего к	1	1
2288	бахтин может	1	1
2289	но если	1	1
2290	здесь и	1	1
2291	собственно же	1	1
2292	последующего преображения	1	1
2293	от воспринимающего	1	1
2294	в понимании	1	1
2295	зрения автора	1	1
2296	русском языке	1	1
2297	притче универсального	1	1
2298	ее содержание	1	1
2299	производящего текст	2	1
2300	свободного выбора	1	1
2301	сделав хуже	1	1
2302	включая в	1	1
2303	в произведениях	1	1
2304	можно вести	1	1
2305	предварительное знакомство	1	1
2306	значении в	1	1
2307	столько от	1	1
2308	случае как	1	1
2309	маска биографа	1	1
2310	текста как	3	1
2311	литературе в	1	1
2312	понимаемой как	2	1
2313	обычно является	1	1
2314	термином дискурс	1	1
2315	опыт присутствия	1	1
2316	своему герою	1	1
2317	и ценностями	1	1
2318	тот же	1	1
2319	фактически точными	1	1
2320	к окружающему	1	1
2321	человеческого я	3	1
2322	в своего	1	1
2323	адресата высказывания	1	1
2324	человека но	1	1
2325	и том	1	1
2326	он должен	3	1
2327	а своей	1	1
2328	мире я	1	1
2329	любопытство к	1	1
2330	необходимый фон	1	1
2331	способа высказывания	1	1
2332	истории литературы	2	1
2333	устраняется в	1	1
2334	в стилевых	1	1
2335	может ощущаться	1	1
2336	читатель может	1	1
2337	что автор	1	1
2338	слушателей с	1	1
2339	элегический способ	1	1
2340	и ученичества	1	1
2341	заданность человеческих	1	1
2342	обращена к	1	1
2343	проникает в	1	1
2344	компетентность восприятия	1	1
2345	актуальных для	1	1
2346	форме определенной	1	1
2347	первого русского	1	1
2348	в повседневном	1	1
2349	запечатленного в	1	1
2350	диада личности	1	1
2351	убеждения организующего	1	1
2352	конкретной ценностно-смысловой	1	1
2353	так как	1	1
2354	самой ситуации	1	1
2355	иной строй	2	1
2356	есть нарушение	1	1
2357	преступается не	1	1
2358	только самим	1	1
2359	не во	1	1
2360	и примеряя	1	1
2361	далее речь	1	1
2362	в поэзии	1	1
2363	не удовлетворяясь	1	1
2364	поэтому анекдот	1	1
2365	присутствия я	6	1
2366	стратегии художественного	2	1
2367	к интонации	1	1
2368	тебе моем	1	1
2369	авторской позиции	3	1
2370	который бы	1	1
2371	от мира	1	1
2372	образ становящегося	1	1
2373	опыта к	2	1
2374	сколько от	1	1
2375	они едины	1	1
2376	хома брут	1	1
2377	общенародной хвалы	1	1
2378	эстетическая природа	4	1
2379	существенно связаны	1	1
2380	целенаправленно устремленный	1	1
2381	речи рассказчика	1	1
2382	композиционных форм	3	1
2383	он усматривает	1	1
2384	себе ему	1	1
2385	сказания не	1	1
2386	он и	2	1
2387	дискурса призван	1	1
2388	сказания еще	1	1
2389	факторов художественного	4	1
2390	словесное кощунство	1	1
2391	для искусства	2	1
2392	xix веке	1	1
2393	романе достоевского	1	1
2394	случае его	1	1
2395	возможность совершенно	1	1
2396	для нас	1	1
2397	неадекватным субъект	1	1
2398	аналогичному адресату	1	1
2399	жанровой схемы	1	1
2400	в наличии	1	1
2401	своей судьбы	1	1
2402	из своих	1	1
2403	слова говорящий	1	1
2404	что каждый	2	1
2405	изменить ничего	1	1
2406	как подчеркивал	1	1
2407	в новелле	1	1
2408	уметь проецировать	1	1
2409	им с	1	1
2410	которым обнаруживается	1	1
2411	взаимная условленность	1	1
2412	слово в	1	1
2413	в заключительной	1	1
2414	однако она	1	1
2415	таком случае	2	1
2416	быть или	1	1
2417	быть признано	1	1
2418	сыновей в	1	1
2419	том в	1	1
2420	предполагает по	1	1
2421	катерины в	1	1
2422	в повести	2	1
2423	к эстетическому	1	1
2424	раз в	1	1
2425	от своих	1	1
2426	прямого речевого	1	1
2427	высказывания необходимо	1	1
2428	подготовившем почву	1	1
2429	была впервые	1	1
2430	но с	1	1
2431	в таких	1	1
2432	и сосредоточенность	1	1
2433	одного текста	1	1
2434	века и	1	1
2435	перед читателем	1	1
2436	иного включает	1	1
2437	от друга	1	1
2438	реальной действительности	1	1
2439	от всех	2	1
2440	художественных текстов	1	1
2441	кладет начало	1	1
2442	теорию литературы	2	1
2443	героев или	1	1
2444	интересно всем	1	1
2445	без остатка	2	1
2446	и определяется	1	1
2447	общенародной хвале	1	1
2448	к иллюзии	1	1
2449	будет адекватным	1	1
2450	же в	1	1
2451	же по	1	1
2452	нейтральное к	1	1
2453	частного существования	1	1
2454	шекспира или	1	1
2455	просторную сферу	1	1
2456	человеком неким	1	1
2457	литературной практике	1	1
2458	такое слово	1	1
2459	занимающего позицию	1	1
2460	сила так	1	1
2461	он представлен	1	1
2462	о жизни	2	1
2463	сознания но	1	1
2464	его ценностно-смысловой	1	1
2465	слова прямой	1	1
2466	себе в	1	1
2467	в эстетический	3	1
2468	закон собственно	1	1
2469	как сугубо	1	1
2470	той самой	1	1
2471	ударных слогов	1	1
2472	личности совершается	1	1
2473	случае не	2	1
2474	лежащей в	1	1
2475	его поступки	1	1
2476	составляет необходимый	1	1
2477	и последующих	1	1
2478	смысла выступает	1	1
2479	юмора умения	1	1
2480	высказывания он	1	1
2481	лирическое стихотворение	1	1
2482	выражает внеличную	1	1
2483	говорят о	1	1
2484	содержанию сказания	1	1
2485	конвенциональность общения	1	1
2486	восприниматься как	2	1
2487	внутреннюю обособленность	1	1
2488	чаще всего	1	1
2489	смешное но	1	1
2490	задания реализуют	1	1
2491	противном случае	2	1
2492	ценностного урока	1	1
2493	трагедии вполне	1	1
2494	и со	1	1
2495	и я	1	1
2496	индивидуальными жизнями	1	1
2497	остановимся на	1	1
2498	не верифицируемым	1	1
2499	зависим от	1	1
2500	его текст	2	1
2501	иной конкретной	1	1
2502	чем обеспечивается	1	1
2503	первой части	2	1
2504	концепированный адресат	1	1
2505	мире по	1	1
2506	и художественного	1	1
2507	в условиях	1	1
2508	анекдот же	1	1
2509	своей принципиальной	2	1
2510	возможность иной	1	1
2511	вследствие этой	2	1
2512	человеческое я	2	1
2513	страны мертвых	1	1
2514	этот эффект	1	1
2515	анекдотическому дискурсу	1	1
2516	сказания в	1	1
2517	неоспоримый круговорот	1	1
2518	должен быть	2	1
2519	непредубежденное любопытство	1	1
2520	божья повеленья	1	1
2521	раз-влекать их	1	1
2522	притча не	2	1
2523	ничего нельзя	1	1
2524	параметрам сродни	1	1
2525	если не	1	1
2526	действующие лица	1	1
2527	обладает достоверным	1	1
2528	не все	2	1
2529	запрета есть	1	1
2530	это тексты	1	1
2531	двоякого рода	3	1
2532	людей в	1	1
2533	живого голоса	1	1
2534	мире всеобщей	1	1
2535	человека к	3	1
2536	священного новелла	1	1
2537	называемого чувства	1	1
2538	и рецептивного	2	1
2539	напротив не	1	1
2540	читателя в	3	1
2541	о месте	1	1
2542	креативная компетенция	4	1
2543	его художественности	1	1
2544	ю.м лотман	1	1
2545	и смягчает	1	1
2546	текст с	1	1
2547	стечение обстоятельств	1	1
2548	ними здесь	1	1
2549	этого несовпадения	1	1
2550	адресатом некоего	1	1
2551	автора не	1	1
2552	нормативное самоотождествление	1	1
2553	он это	1	1
2554	только исполнитель	1	1
2555	или диалогической	1	1
2556	как пишет	1	1
2557	дневниковая запись	1	1
2558	деятельности персонажа	1	1
2559	доверительной и	1	1
2560	утверждение о	1	1
2561	классического реализма	2	1
2562	границами между	1	1
2563	формы высказывания	1	1
2564	субъектом самоопределения	1	1
2565	композиционные формы	1	1
2566	всегда предносится	1	1
2567	порой фактически	1	1
2568	неприемлемо ни	1	1
2569	внутреннее единство	1	1
2570	чистом виде	1	1
2571	реакцию предварительное	1	1
2572	жизнеописания может	1	1
2573	ни изменить	1	1
2574	служебной роли	1	1
2575	свой опыт	1	1
2576	я если	1	1
2577	в практике	1	1
2578	рефлексии как	1	1
2579	потому нейтральное	1	1
2580	между сознаниями	1	1
2581	содержания сколько	1	1
2582	что приводит	1	1
2583	субъектом этического	1	1
2584	ту или	2	1
2585	имеются и	2	1
2586	всякий дискурс	1	1
2587	о трагическом	1	1
2588	появление и	1	1
2589	здесь только	1	1
2590	всегда может	1	1
2591	однако если	3	1
2592	сказания субъект	1	1
2593	но всегда	1	1
2594	не реализованной	1	1
2595	слове писал	1	1
2596	субъекта и	3	1
2597	с совершенно	1	1
2598	притча разъединяет	1	1
2599	трагическая ситуация	1	1
2600	под сводами	1	1
2601	отклонения от	1	1
2602	очередь по	1	1
2603	хранения и	1	1
2604	отделен от	1	1
2605	всегда преодолеваемая	1	1
2606	с языком	3	1
2607	поступки только	2	1
2608	высказывания реализующий	1	1
2609	в искусстве	9	1
2610	является таким	1	1
2611	притчевого типа	1	1
2612	казалось бы	1	1
2613	знанием поэтому	1	1
2614	лексики например	1	1
2615	сам текст	1	1
2616	домонологично оно	1	1
2617	присутствия рассказчика	1	1
2618	в войне	2	1
2619	носителей различного	1	1
2620	состоят все	1	1
2621	это была	1	1
2622	универсального опыта	1	1
2623	какова например	1	1
2624	в литературных	1	1
2625	на раскрытие	1	1
2626	даже при	1	1
2627	новелле есть	1	1
2628	к чаадаеву	1	1
2629	ослабляет и	2	1
2630	или иначе	5	1
2631	блудного сына	1	1
2632	косвенной речи	1	1
2633	время они	1	1
2634	лирического я	1	1
2635	здесь отнюдь	1	1
2636	и иных	1	1
2637	личность как	1	1
2638	этих случаях	1	1
2639	с последовательно	1	1
2640	данного текста	3	1
2641	что из	1	1
2642	жеста и	1	1
2643	устанавливаются отношения	1	1
2644	что входит	1	1
2645	вследствие его	1	1
2646	художественного мира	2	1
2647	достигается не	1	1
2648	первые два	1	1
2649	повествователя о	1	1
2650	проецировать чужой	1	1
2651	анекдот ни	1	1
2652	не сводятся	2	1
2653	притчу в	1	1
2654	и характерное	1	1
2655	комплекса мотивов	1	1
2656	текстов не	1	1
2657	течения жизни	1	1
2658	иного типа	1	1
2659	занять уготованной	1	1
2660	могло быть	2	1
2661	составе персонажей	1	1
2662	художественный текст	4	1
2663	жизни однако	2	1
2664	обладать проективной	1	1
2665	иными соседствами	1	1
2666	мифологического мышления	1	1
2667	существования в	2	1
2668	маска анекдота	1	1
2669	дискурсу речевая	1	1
2670	авторского присутствия	1	1
2671	первое может	1	1
2672	иных пространственно-временных	1	1
2673	нашего высказывания	1	1
2674	мире императивной	1	1
2675	данного произведения	1	1
2676	общим знанием	1	1
2677	и мире	2	1
2678	и особенно	2	1
2679	общему миропорядку	1	1
2680	любой объект	1	1
2681	учителя жизни	1	1
2682	анекдоте подготовившем	1	1
2683	героя это	1	1
2684	литературное произведение	1	1
2685	останется не	1	1
2686	та или	1	1
2687	жанр сказания	1	1
2688	как сферы	1	1
2689	для такого	2	1
2690	роман и	2	1
2691	нас самих	2	1
2692	которые в	1	1
2693	стратегий в	1	1
2694	говорилось выше	1	1
2695	собой лишь	1	1
2696	художественного произведения	4	1
2697	также в	1	1
2698	этом и	1	1
2699	в имени	2	1
2700	выявить и	1	1
2701	не средство	1	1
2702	для производящего	1	1
2703	императивной нормы	1	1
2704	не отделен	1	1
2705	содержание жизнеописания	1	1
2706	случая непредсказуемое	1	1
2707	отвергает извращает	1	1
2708	эдип в	1	1
2709	фраза текста	1	1
2710	иерархично оно	1	1
2711	конструктивную основу	1	1
2712	они бытуют	1	1
2713	внимание не	1	1
2714	извлечения адресатом	1	1
2715	в словаре	2	1
2716	акте художественного	1	1
2717	и читателя	1	1
2718	в исходном	1	1
2719	на каждом	1	1
2720	встречающихся в	1	1
2721	персонажем в	1	1
2722	литературного текста	3	1
2723	в сознании	1	1
2724	свою речь	1	1
2725	позиция активного	1	1
2726	натурального языка	1	1
2727	позицию по	1	1
2728	тех или	2	1
2729	ситуации жизненного	1	1
2730	самоопределения на	1	1
2731	рассказчика ни	1	1
2732	т.д эта	1	1
2733	условностью и	1	1
2734	говорит не	1	1
2735	своей индивидуальности	1	1
2736	слово общенародной	1	1
2737	сказании повествуемой	1	1
2738	не появляется	1	1
2739	перечисленные свойства	1	1
2740	другого сознания	1	1
2741	романе реалистической	1	1
2742	именно это	1	1
2743	фон романного	1	1
2744	себе а	1	1
2745	типа есть	1	1
2746	или точнее	1	1
2747	в одноименной	2	1
2748	их отношении	1	1
2749	в известной	1	1
2750	и напротив	1	1
2751	иное как	1	1
2752	индивидуальный опыт	1	1
2753	для героя	1	1
2754	которого анекдот	1	1
2755	являются наиболее	1	1
2756	л.н толстой	1	1
2757	общения бахтин	1	1
