N	2gram	Vygotskiy_	FransuaR
2492	драме которая	1	1
2493	душу и	1	1
2494	нам уже	1	1
2495	акта переходят	1	1
2496	однако это	1	1
2497	и сильное	1	1
2498	целым рядом	2	1
2499	которые ему	1	1
2500	уже через	1	1
2501	столичной жизни	1	1
2502	он построен	1	1
2503	в письме	2	1
2504	называет совершенно	1	1
2505	искусство и	4	1
2506	время с	1	1
2507	эти речи	1	1
2508	серьезностью и	1	1
2509	у которых	1	1
2510	восхваления и	1	1
2511	поведение во	1	1
2512	двуликий янус	1	1
2513	он сделал	1	1
2514	чтобы найти	1	1
2515	силы что	1	1
2516	который следовательно	1	1
2517	живых людей	1	1
2518	доказать что	1	1
2519	факт этот	1	1
2520	одной общей	1	1
2521	суждения и	1	1
2522	уже о	1	1
2523	оно переходит	1	1
2524	сохраняет в	1	1
2525	все прочее	1	1
2526	стороны она	1	1
2527	что гете	1	1
2528	и выражение	1	1
2529	свое тело	1	1
2530	его именно	1	1
2531	этому мы	1	1
2532	называя его	1	1
2533	что выбор	1	1
2534	то как	1	1
2535	страстей в	1	1
2536	так мы	4	1
2537	пока еще	1	1
2538	мотив и	1	1
2539	убедиться в	1	1
2540	нам что	3	1
2541	мы привыкли	1	1
2542	из виду	1	1
2543	мы приводили	2	1
2544	на наших	2	1
2545	силой но	1	1
2546	и надежды	2	1
2547	в комнате	1	1
2548	дело во	1	1
2549	по которой	1	1
2550	указав на	1	1
2551	следующим образом	2	1
2552	еще по	1	1
2553	время ясно	1	1
2554	в сцене	1	1
2555	объяснение в	1	1
2556	души с	1	1
2557	откуда же	1	1
2558	по обычаю	1	1
2559	противоречие в	1	1
2560	тут у	1	1
2561	исходит из	5	1
2562	основу этого	3	1
2563	согласиться с	2	1
2564	речь о	1	1
2565	из самой	1	1
2566	не понял	1	1
2567	романа и	2	1
2568	они никогда	1	1
2569	упоминать о	1	1
2570	положительное значение	1	1
2571	характер ее	1	1
2572	едва ли	3	1
2573	человека то	1	1
2574	вовсе и	1	1
2575	оценке с	1	1
2576	он считал	1	1
2577	смысле как	1	1
2578	к истине	1	1
2579	построения и	1	1
2580	он имел	1	1
2581	вот эта	2	1
2582	там не	1	1
2583	выражение лица	2	1
2584	элемент в	1	1
2585	не приложима	1	1
2586	эта особенность	1	1
2587	движения вперед	1	1
2588	выражением той	1	1
2589	своими собственными	2	1
2590	народной жизни	1	1
2591	же самую	3	1
2592	него самого	1	1
2593	обстояло дело	1	1
2594	уже с	2	1
2595	и указывает	1	1
2596	не соответствует	1	1
2597	души и	1	1
2598	по мнению	6	1
2599	это изменение	1	1
2600	представлена в	1	1
2601	не замечает	2	1
2602	на которого	1	1
2603	отсюда что	1	1
2604	свою смерть	1	1
2605	как есть	1	1
2606	отдельные индивидуальные	1	1
2607	две линии	2	1
2608	внешнего мира	1	1
2609	лежит в	1	1
2610	люди все	1	1
2611	бы хоть	1	1
2612	например при	1	1
2613	в зависимости	7	1
2614	парижской богоматери	1	1
2615	не их	1	1
2616	ли мы	3	1
2617	улицах в	1	1
2618	сильное чувство	1	1
2619	не говорит	1	1
2620	комическое и	2	1
2621	есть вне	1	1
2622	это мы	2	1
2623	преимущественно на	1	1
2624	и ясным	1	1
2625	и действие	1	1
2626	доведено до	3	1
2627	нельзя конечно	1	1
2628	начал с	1	1
2629	на тот	1	1
2630	может в	1	1
2631	ряд общих	1	1
2632	говорит про	3	1
2633	она стремится	1	1
2634	на поверхности	2	1
2635	себе не	2	1
2636	художественном произведении	3	1
2637	себя как	1	1
2638	от одной	1	1
2639	основано на	2	1
2640	лежащее в	1	1
2641	для трех	2	1
2642	по одной	1	1
2643	он сводит	1	1
2644	письме к	1	1
2645	туда куда	1	1
2646	чрезвычайно интересно	2	1
2647	вот на	1	1
2648	масштабы и	1	1
2649	его значение	2	1
2650	рая и	1	1
2651	собою и	1	1
2652	могло бы	4	1
2653	совершенно прав	9	1
2654	вопроса о	2	1
2655	чтобы понять	3	1
2656	два противоположных	5	1
2657	что время	1	1
2658	остается той	1	1
2659	и отсюда	3	1
2660	на которую	1	1
2661	даже там	1	1
2662	бы ее	1	1
2663	и назначение	1	1
2664	материалом для	1	1
2665	подготовлялся к	1	1
2666	не годится	1	1
2667	пор в	1	1
2668	он применяет	1	1
2669	действия в	2	1
2670	выводы и	1	1
2671	является таким	1	1
2672	образов которые	1	1
2673	этом совершенно	1	1
2674	нужно для	1	1
2675	пьесы но	1	1
2676	вино к	1	1
2677	в структуре	1	1
2678	смуту и	1	1
2679	придерживается и	1	1
2680	от обычной	1	1
2681	от самого	1	1
2682	теорию и	2	1
2683	то сам	1	1
2684	очевидно не	1	1
2685	неправильно в	1	1
2686	чувства и	7	1
2687	наконец самый	1	1
2688	исчезает и	1	1
2689	и оригинальность	1	1
2690	вспомним что	1	1
2691	к ее	1	1
2692	когда автор	1	1
2693	и подчеркивает	2	1
2694	выражает это	2	1
2695	в учении	3	1
2696	содержание но	1	1
2697	его жизнь	2	1
2698	тем лучше	1	1
2699	дальше мы	1	1
2700	это может	2	1
2701	чистое движение	1	1
2702	из общего	1	1
2703	в которое	2	1
2704	какой мере	1	1
2705	не учитывает	2	1
2706	героя есть	1	1
2707	образом то	1	1
2708	в продолжение	1	1
2709	жизнь как	1	1
2710	не зная	1	1
2711	о самом	1	1
2712	и философской	1	1
2713	и каждый	2	1
2714	но нет	1	1
2715	образом очень	1	1
2716	любви в	1	1
2717	и вспоминает	1	1
2718	над ней	1	1
2719	образом становится	1	1
2720	их предметом	1	1
2721	направлены в	1	1
2722	совершенно реальное	1	1
2723	к внешнему	2	1
2724	с которым	5	1
2725	столь же	3	1
2726	чтобы оно	1	1
2727	и непонятной	1	1
2728	романа где	1	1
2729	с каким-либо	1	1
2730	момент который	1	1
2731	первое из	1	1
2732	юмора и	1	1
2733	она воображает	1	1
2734	заключение как	1	1
2735	есть одна	2	1
2736	за себя	1	1
2737	или иного	1	1
2738	отдохнуть от	1	1
2739	каждого из	1	1
2740	которых нет	1	1
2741	которого она	1	1
2742	вот пример	1	1
2743	вопросом о	1	1
2744	романа не	1	1
2745	то для	1	1
2746	были бы	3	1
2747	которые только	2	1
2748	одного автора	1	1
2749	средством для	1	1
2750	лиц так	1	1
2751	как таковой	1	1
2752	и музыка	1	1
2753	принято называть	1	1
2754	прямо говорит	1	1
2755	с и	11	1
2756	и который	1	1
2757	показывает что	3	1
2758	живое тело	1	1
2759	ее здесь	1	1
2760	на ее	1	1
2761	во власти	1	1
2762	нас как	1	1
2763	самое произведение	1	1
2764	и одно	1	1
2765	одном акте	1	1
2766	как чистое	1	1
2767	справиться с	1	1
2768	нем как	1	1
2769	в тесной	1	1
2770	самом существенном	1	1
2771	как воплощение	1	1
2772	данные в	1	1
2773	не подозревает	1	1
2774	действий и	1	1
2775	бы они	1	1
2776	от другого	1	1
2777	первых же	1	1
2778	она как	1	1
2779	или со	1	1
2780	бы при	1	1
2781	оказываются здесь	1	1
2782	только они	1	1
2783	очень легко	6	1
2784	именно об	1	1
2785	других писателей	1	1
2786	в монологе	2	1
2787	я имею	1	1
2788	высшим и	1	1
2789	двух сторон	1	1
2790	оказывается в	1	1
2791	литературы но	1	1
2792	и истолковывать	1	1
2793	и делают	1	1
2794	есть лишь	1	1
2795	однако что	1	1
2796	душу но	1	1
2797	следовательно в	2	1
2798	такой полнотой	1	1
2799	в россии	1	1
2800	показать что	17	1
2801	и вперед	1	1
2802	характер то	1	1
2803	для каждого	1	1
2804	совершенно новый	2	1
2805	весь свой	1	1
2806	основной линии	1	1
2807	всем остальным	1	1
2808	если это	4	1
2809	какая же	1	1
2810	двух полюсов	1	1
2811	искусством но	2	1
2812	себе говорит	1	1
2813	и смертей	1	1
2814	ним не	1	1
2815	которые при	1	1
2816	как не	1	1
2817	внешних проявлений	1	1
2818	ниже и	1	1
2819	помощи одних	1	1
2820	техникой и	2	1
2821	много но	1	1
2822	отступает от	2	1
2823	как нам	2	1
2824	и плоским	1	1
2825	которые установлены	1	1
2826	построено на	1	1
2827	по самому	2	1
2828	каждая реплика	1	1
2829	все ели	1	1
2830	камень и	1	1
2831	даже гораздо	1	1
2832	стало быть	1	1
2833	утверждения и	1	1
2834	начала сохраняется	1	1
2835	убит и	1	1
2836	слогов и	1	1
2837	и эстетика	1	1
2838	самое это	1	1
2839	своем доме	1	1
2840	они по	1	1
2841	шекспира он	1	1
2842	только одно	1	1
2843	лица нет	1	1
2844	попал в	1	1
2845	и идеальной	1	1
2846	его его	1	1
2847	мы переходим	1	1
2848	бы с	1	1
2849	событие например	1	1
2850	это нечто	1	1
2851	важный для	1	1
2852	который начал	1	1
2853	этом знаменитом	1	1
2854	то и	1	1
2855	туда и	1	1
2856	это понятно	1	1
2857	каким бы	1	1
2858	этого материала	2	1
2859	что самое	6	1
2860	сознание и	1	1
2861	это то	1	1
2862	сказано выше	1	1
2863	и другой	1	1
2864	но под	1	1
2865	зависимости от	9	1
2866	сами с	1	1
2867	мог сделать	1	1
2868	самого главного	1	1
2869	комедии с	1	1
2870	ему нет	1	1
2871	исходный пункт	1	1
2872	из которого	1	1
2873	эта мысль	1	1
2874	того мы	1	1
2875	здесь тем	1	1
2876	что сама	1	1
2877	мы хотим	4	1
2878	находим мы	1	1
2879	борьбу и	2	1
2880	такие моменты	1	1
2881	мире с	1	1
2882	плоскости и	1	1
2883	прямой линии	1	1
2884	первой главе	1	1
2885	имею в	1	1
2886	позволил бы	1	1
2887	и отчетливое	1	1
2888	видим в	2	1
2889	него все	1	1
2890	виде и	2	1
2891	и ближайшие	1	1
2892	на искусство	3	1
2893	почему бы	1	1
2894	подымается над	1	1
2895	не трудно	1	1
2896	него опять	1	1
2897	бы говорит	1	1
2898	таким характерным	1	1
2899	в сознании	2	1
2900	самом процессе	2	1
2901	просто на	1	1
2902	чтобы извлечь	1	1
2903	полюс то	1	1
2904	на примерах	1	1
2905	силу того	1	1
2906	но оказывается	1	1
2907	наконец он	2	1
2908	есть к	2	1
2909	смысл для	2	1
2910	который можно	1	1
2911	месте в	1	1
2912	зрения придерживается	1	1
2913	от ближайшего	1	1
2914	формы как	1	1
2915	чуть ли	1	1
2916	высшей степени	1	1
2917	отступлений от	2	1
2918	пародия и	1	1
2919	истории литературы	1	1
2920	при решении	1	1
2921	тогда уже	1	1
2922	его находится	1	1
2923	умереть в	1	1
2924	с но	2	1
2925	не понимал	1	1
2926	этой области	1	1
2927	не изображает	1	1
2928	правильно указывает	1	1
2929	таких впечатлений	1	1
2930	содержания этой	1	1
2931	не нужен	1	1
2932	обратиться к	9	1
2933	который бы	1	1
2934	который говорил	1	1
2935	материала и	6	1
2936	это верно	1	1
2937	представляет один	1	1
2938	и показывает	2	1
2939	начала жизни	1	1
2940	нее так	1	1
2941	и развиваются	1	1
2942	что так	1	1
2943	день и	1	1
2944	которое создает	1	1
2945	и принципиально	1	1
2946	с той	2	1
2947	и характера	1	1
2948	всего тем	1	1
2949	впадает в	1	1
2950	на одной	1	1
2951	этим именем	1	1
2952	она придает	1	1
2953	что через	1	1
2954	ценность в	1	1
2955	находили в	1	1
2956	жил он	1	1
2957	непосредственно в	1	1
2958	отношении на	1	1
2959	отказаться от	1	1
2960	другой смысл	1	1
2961	не любит	1	1
2962	выведена из	1	1
2963	существует как	1	1
2964	о характере	1	1
2965	выражение так	1	1
2966	и перенести	1	1
2967	всей нашей	1	1
2968	а то	1	1
2969	здесь господствует	1	1
2970	общей системе	1	1
2971	было просто	1	1
2972	в поэтике	1	1
2973	которая могла	1	1
2974	всей художественной	1	1
2975	по смыслу	2	1
2976	тех форм	1	1
2977	последнее время	1	1
2978	ли не	2	1
2979	в воображении	3	1
2980	войти в	1	1
2981	он приводит	1	1
2982	такое значение	1	1
2983	совершенно аналогично	1	1
2984	необыкновенной силой	1	1
2985	чего в	1	1
2986	куда он	1	1
2987	ее жизнь	1	1
2988	речи которые	1	1
2989	что часто	1	1
2990	составляет часть	1	1
2991	чтобы сделать	2	1
2992	произведения с	1	1
2993	когда по	1	1
2994	и уничтожению	1	1
2995	очень сильными	1	1
2996	гораздо шире	1	1
2997	обычно в	1	1
2998	том случае	1	1
2999	словом в	1	1
3000	принцип и	1	1
3001	которой ни	1	1
3002	исключительно и	1	1
3003	в прямой	1	1
3004	тут и	1	1
3005	оно в	2	1
3006	его тем	1	1
3007	же основании	1	1
3008	построен на	1	1
3009	гораздо меньше	1	1
3010	приводят к	1	1
3011	ее материал	2	1
3012	этих событиях	1	1
3013	человека все	1	1
3014	том именно	1	1
3015	как уже	1	1
3016	свете что	1	1
3017	смертью он	1	1
3018	и между	4	1
3019	и глубокий	1	1
3020	нельзя не	1	1
3021	на поле	1	1
3022	языку и	1	1
3023	обстоит дело	4	1
3024	местах своей	1	1
3025	реального времени	4	1
3026	отклонения от	3	1
3027	через которые	1	1
3028	просто не	1	1
3029	с высокой	1	1
3030	нужно было	1	1
3031	века не	1	1
3032	новый момент	1	1
3033	говорит я	1	1
3034	частности в	1	1
3035	не видим	1	1
3036	смотрит на	1	1
3037	содержится и	1	1
3038	имеет свое	1	1
3039	наши чувства	2	1
3040	и вводит	1	1
3041	останавливаться на	2	1
3042	ослабляет и	1	1
3043	не станет	1	1
3044	реальное время	1	1
3045	если взять	1	1
3046	но напротив	1	1
3047	каждый акт	1	1
3048	и можно	2	1
3049	развивается в	1	1
3050	раз те	1	1
3051	функций которые	1	1
3052	эстетика безобразного	1	1
3053	слышит в	1	1
3054	само по	3	1
3055	пиров и	1	1
3056	в литературном	1	1
3057	это такой	1	1
3058	же об	1	1
3059	над его	1	1
3060	он полон	1	1
3061	все содержание	1	1
3062	и пытается	2	1
3063	сказать в	1	1
3064	только по	1	1
3065	месте где	1	1
3066	отрывается от	1	1
3067	нужно признать	1	1
3068	в высшей	1	1
3069	с реальным	1	1
3070	прямое выражение	1	1
3071	им для	1	1
3072	которого является	1	1
3073	в рыцарских	1	1
3074	понятно в	1	1
3075	этой школы	1	1
3076	человеческой природы	1	1
3077	он просто	1	1
3078	надо было	2	1
3079	стал почти	1	1
3080	любви но	1	1
3081	лучшем случае	3	1
3082	природа его	1	1
3083	самые сильные	1	1
3084	о какой	1	1
3085	здесь этот	1	1
