N	2gram	Potebnia_M	Myshleni
2486	не скажет	1	1
2487	нет такого	1	1
2488	понимания не	1	1
2489	бы мало	2	1
2490	он уже	1	1
2491	от сознания	3	1
2492	например что	2	1
2493	дополнением к	1	1
2494	что этим	1	1
2495	бы должны	1	1
2496	как содержание	1	1
2497	от такой	2	1
2498	останавливаясь на	3	1
2499	наблюдение не	1	1
2500	ср с	1	1
2501	если скажем	2	1
2502	или понятий	1	1
2503	его содержание	1	1
2504	есть язык	1	1
2505	двух слов	6	1
2506	не находим	1	1
2507	сгущение мысли	2	1
2508	в картине	1	1
2509	вспомнить что	2	1
2510	мне и	1	1
2511	и средство	2	1
2512	разница только	1	1
2513	его во	1	1
2514	зависит не	1	1
2515	звук перестает	1	1
2516	это их	1	1
2517	как одного	1	1
2518	другой предмет	1	1
2519	и слов	1	1
2520	к сознанию	4	1
2521	хотя эти	1	1
2522	из нескольких	1	1
2523	в логике	1	1
2524	при объединении	1	1
2525	то с	1	1
2526	предполагают уже	1	1
2527	тот способ	1	1
2528	такого же	1	1
2529	с он	1	1
2530	что нет	1	1
2531	так или	2	1
2532	что поэзия	2	1
2533	есть тоже	1	1
2534	находим у	1	1
2535	сознание не	1	1
2536	от своего	2	1
2537	строгом смысле	2	1
2538	же раз	1	1
2539	эти свойства	1	1
2540	языков и	2	1
2541	тем менее	1	1
2542	звук не	2	1
2543	с самым	1	1
2544	языка является	1	1
2545	от изменения	1	1
2546	такое явление	1	1
2547	от научного	1	1
2548	это относится	1	1
2549	в выражении	3	1
2550	мысли тем	1	1
2551	будем рассуждать	1	1
2552	природе они	1	1
2553	жизни в	1	1
2554	форма слова	4	1
2555	но очень	1	1
2556	хорошо известно	1	1
2557	этому что	1	1
2558	звук по	1	1
2559	предмету но	1	1
2560	известная доля	1	1
2561	этот образ	7	1
2562	или образом	1	1
2563	которых один	1	1
2564	ни с	1	1
2565	силу то	1	1
2566	выводы в	1	1
2567	и было	1	1
2568	остальных признаков	1	1
2569	к связи	1	1
2570	определенный смысл	1	1
2571	я был	1	1
2572	чтобы привести	1	1
2573	видеть это	1	1
2574	и осмысливает	1	1
2575	смотреть как	3	1
2576	но оно	6	1
2577	не виден	1	1
2578	язык имеет	1	1
2579	как один	1	1
2580	можно в	1	1
2581	видно уже	1	1
2582	безразличны для	1	1
2583	его связь	1	1
2584	наука в	1	1
2585	сознании есть	1	1
2586	и действий	1	1
2587	он требует	1	1
2588	системы которая	1	1
2589	где нет	1	1
2590	далее и	2	1
2591	их самих	1	1
2592	прямой зависимости	1	1
2593	скажем ли	1	1
2594	себе никакого	1	1
2595	это слияние	1	1
2596	них самих	2	1
2597	требует чтобы	2	1
2598	значения от	1	1
2599	практическое значение	1	1
2600	или наконец	1	1
2601	он основывает	1	1
2602	служит средством	1	1
2603	таком виде	1	1
2604	бы перестать	1	1
2605	содержание с	1	1
2606	своего материала	1	1
2607	и какое	1	1
2608	стороны значение	1	1
2609	мыслью о	1	1
2610	если для	1	1
2611	и содержание	2	1
2612	у меня	2	1
2613	вызывает в	2	1
2614	с а	2	1
2615	и находится	1	1
2616	тех пор	5	1
2617	окажется что	1	1
2618	самых разнообразных	1	1
2619	нам для	1	1
2620	идея идея	1	1
2621	доходим до	1	1
2622	без чего	1	1
2623	ближайшее отношение	1	1
2624	своего значения	1	1
2625	их логическое	1	1
2626	а при	1	1
2627	пока мы	1	1
2628	как мысль	1	1
2629	это стремление	1	1
2630	и создание	1	1
2631	земного шара	1	1
2632	чем не	1	1
2633	не даются	1	1
2634	непосредственно к	1	1
2635	по сей	1	1
2636	законам и	1	1
2637	всем другим	1	1
2638	значение она	1	1
2639	не объективными	1	1
2640	в какие	2	1
2641	им мысль	1	1
2642	к первому	2	1
2643	ход мысли	2	1
2644	глубокое и	1	1
2645	без его	1	1
2646	заметным образом	1	1
2647	всего своего	1	1
2648	легче чем	1	1
2649	другим но	1	1
2650	имеет своим	1	1
2651	в самую	1	1
2652	предмета в	2	1
2653	жизнь как	1	1
2654	в глазах	3	1
2655	единстве сознания	1	1
2656	и природу	1	1
2657	дитя и	1	1
2658	внешнее по	1	1
2659	которые все	1	1
2660	понятие все	1	1
2661	сознании слушающего	2	1
2662	впечатлений в	1	1
2663	этом слове	2	1
2664	в высокой	1	1
2665	имеет и	1	1
2666	в соответствующих	1	1
2667	сомнению и	1	1
2668	можно сравнить	2	1
2669	положения так	1	1
2670	мешает нам	1	1
2671	входящих в	2	1
2672	связывается для	1	1
2673	притом с	1	1
2674	жизни не	3	1
2675	с поэтому	1	1
2676	единство понятия	1	1
2677	только относительно	1	1
2678	развивается только	1	1
2679	идею его	1	1
2680	существуют такие	1	1
2681	как нельзя	1	1
2682	есть много	1	1
2683	остается для	1	1
2684	то они	1	1
2685	столько сколько	1	1
2686	на языке	2	1
2687	месте но	1	1
2688	тоже не	1	1
2689	кто его	1	1
2690	с эти	1	1
2691	сходства то	1	1
2692	сказанного мы	1	1
2693	определяющее его	1	1
2694	с если	1	1
2695	бы выразить	1	1
2696	что одна	2	1
2697	стороны нет	1	1
2698	при самом	1	1
2699	время имело	1	1
2700	мы обозначаем	1	1
2701	единства и	1	1
2702	то тем	3	1
2703	которое должно	1	1
2704	мысли нет	1	1
2705	мало того	1	1
2706	форму в	1	1
2707	а предмет	1	1
2708	ли я	1	1
2709	ее содержания	1	1
2710	этом следует	2	1
2711	только звук	2	1
2712	оно связано	1	1
2713	вовсе нет	1	1
2714	них и	1	1
2715	представление не	1	1
2716	на отношение	2	1
2717	так необходимо	1	1
2718	что действительно	2	1
2719	думать не	1	1
2720	речи становится	1	1
2721	больше в	1	1
2722	первым и	1	1
2723	за словом	2	1
2724	который как	1	1
2725	было в	6	1
2726	служит только	1	1
2727	в силах	1	1
2728	обобщения как	1	1
2729	за тем	3	1
2730	его раскрывает	1	1
2731	выражено и	1	1
2732	для науки	1	1
2733	мы ее	2	1
2734	нам на	2	1
2735	в звуках	2	1
2736	может только	1	1
2737	и силу	1	1
2738	него но	1	1
2739	бы предположить	1	1
2740	символического значения	1	1
2741	себе или	1	1
2742	стремление к	1	1
2743	состоянии в	1	1
2744	самому началу	1	1
2745	один в	1	1
2746	со своей	2	1
2747	слове не	2	1
2748	играть и	1	1
2749	соображения и	1	1
2750	приблизительно так	1	1
2751	предмета но	2	1
2752	причем и	1	1
2753	средств и	1	1
2754	дополнение к	1	1
2755	та что	1	1
2756	и верное	1	1
2757	средство понимать	5	1
2758	все черты	2	1
2759	что законы	1	1
2760	не все	5	1
2761	деле мы	1	1
2762	из непосредственного	1	1
2763	насколько он	1	1
2764	быть во	1	1
2765	буквальном смысле	2	1
2766	одно целое	3	1
2767	деятельности вообще	1	1
2768	словом слово	1	1
2769	в данную	1	1
2770	речь что	1	1
2771	как средством	1	1
2772	моментов не	1	1
2773	одного типа	1	1
2774	и появление	1	1
2775	дальнейшие выводы	1	1
2776	памяти но	1	1
2777	привести их	1	1
2778	он легко	1	1
2779	явлениям в	1	1
2780	что новые	2	1
2781	есть знание	1	1
2782	символическое значение	1	1
2783	существует независимо	1	1
2784	и представление	2	1
2785	образом только	1	1
2786	понятие потому	1	1
2787	невозможно если	2	1
2788	говорить не	1	1
2789	отдельных явлений	1	1
2790	признаков из	2	1
2791	только их	1	1
2792	уже после	1	1
2793	их свойства	1	1
2794	или действия	2	1
2795	напротив есть	1	1
2796	до следующей	1	1
2797	выражение как	1	1
2798	это взятое	1	1
2799	собственного развития	1	1
2800	известной связи	1	1
2801	что известная	1	1
2802	же иллюзия	1	1
2803	с то	1	1
2804	одинаково ко	1	1
2805	не другой	1	1
2806	это знание	1	1
2807	всего то	1	1
2808	которая дает	1	1
2809	этом на	1	1
2810	следует сделать	1	1
2811	заметим только	2	1
2812	образом даже	1	1
2813	значение языка	2	1
2814	в звуке	4	1
2815	системе как	1	1
2816	мы бы	1	1
2817	всей вероятности	1	1
2818	того чего	1	1
2819	тот путь	1	1
2820	это дает	1	1
2821	и начинается	1	1
2822	степени этой	1	1
2823	отношения если	1	1
2824	бытия и	1	1
2825	смысле к	1	1
2826	до ее	1	1
2827	можно будет	1	1
2828	заключен в	1	1
2829	и относительно	2	1
2830	нового направления	1	1
2831	имея в	1	1
2832	ребенка или	1	1
2833	образованием понятия	1	1
2834	вопросом об	1	1
2835	состоянии объяснить	1	1
2836	с соответствующими	1	1
2837	языке есть	1	1
2838	не те	1	1
2839	каждый по	1	1
2840	предметов если	1	1
2841	мы приняли	1	1
2842	всякое суждение	1	1
2843	науки о	1	1
2844	ее части	1	1
2845	ассоциация и	1	1
2846	обозначает и	1	1
2847	слова подобно	1	1
2848	сколько и	2	1
2849	второе значение	2	1
2850	несомненно что	3	1
2851	того какие	1	1
2852	которой все	1	1
2853	из многих	3	1
2854	не заключено	1	1
2855	своего рода	1	1
2856	для целой	1	1
2857	друг в	1	1
2858	что представление	1	1
2859	вещи в	1	1
2860	если вспомнить	1	1
2861	закона и	1	1
2862	порядка в	1	1
2863	того не	1	1
2864	часть его	2	1
2865	когда с	3	1
2866	этой способности	1	1
2867	заключают в	1	1
2868	будет не	2	1
2869	деятельности но	1	1
2870	этому соответствует	1	1
2871	ему вообще	1	1
2872	которым они	1	1
2873	есть средство	3	1
2874	относительно позднее	1	1
2875	о формах	1	1
2876	заключаются в	1	1
2877	имеет ближайшее	1	1
2878	всех ее	1	1
2879	внутренней форме	1	1
2880	что человек	4	1
2881	которое может	1	1
2882	по-видимому не	2	1
2883	и стремится	1	1
2884	речь только	1	1
2885	выделили из	1	1
2886	не годится	1	1
2887	же ошибочно	1	1
2888	то не	3	1
2889	это история	1	1
2890	есть отношение	1	1
2891	язык есть	6	1
2892	целом как	1	1
2893	присоединяет к	1	1
2894	и связаны	1	1
2895	ему но	1	1
2896	мы поймем	1	1
2897	другого предмета	1	1
2898	восприятия предмета	1	1
2899	а во-вторых	1	1
2900	самом общем	1	1
2901	равно как	2	1
2902	в предметной	1	1
2903	нужно найти	1	1
2904	с предыдущим	1	1
2905	только впоследствии	1	1
2906	до степени	1	1
2907	тот процесс	1	1
2908	но самое	2	1
2909	места и	1	1
2910	давно уже	4	1
2911	к обобщению	1	1
2912	ложится в	1	1
2913	разговоре с	1	1
2914	там же	8	1
2915	в последнем	4	1
2916	предмет и	2	1
2917	прямо а	1	1
2918	относиться ко	1	1
2919	явлением в	1	1
2920	мысль он	1	1
2921	выше ее	1	1
2922	если этот	1	1
2923	а нечто	1	1
2924	можем выразить	2	1
2925	нечто новое	1	1
2926	словесном выражении	1	1
2927	и относится	1	1
2928	с непосредственным	1	1
2929	в выборе	1	1
2930	чем бы	1	1
2931	явлением не	1	1
2932	что причина	1	1
2933	также что	1	1
2934	изменение содержания	1	1
2935	в переносном	1	1
2936	при всей	2	1
2937	было не	1	1
2938	положение при	1	1
2939	ход ее	1	1
2940	коренится в	1	1
2941	это содержание	7	1
2942	простого сравнения	1	1
2943	к познанию	2	1
2944	двумя явлениями	1	1
2945	слова связываются	1	1
2946	творческую способность	1	1
2947	указания на	2	1
2948	значение то	1	1
2949	обнаруживается при	1	1
2950	переводе на	1	1
2951	случайных и	1	1
2952	отделяется от	2	1
2953	деятельности а	1	1
2954	не сама	1	1
2955	только под	5	1
2956	и трудно	1	1
2957	этому первому	1	1
2958	образов а	1	1
2959	его действия	1	1
2960	оно так	1	1
2961	внутреннего восприятия	1	1
2962	есть звук	1	1
2963	образом из	1	1
2964	значение чем	1	1
2965	внимания к	1	1
2966	они с	1	1
2967	не вполне	1	1
2968	принадлежащих к	1	1
2969	без развития	1	1
2970	оно существует	1	1
2971	и определенности	1	1
2972	как природа	1	1
2973	признаки но	1	1
2974	нем те	1	1
2975	предмета который	2	1
2976	всего что	1	1
2977	существовать не	1	1
2978	мы привыкли	1	1
2979	встречаем уже	1	1
2980	конец его	1	1
2981	я думаю	2	1
2982	двух других	1	1
2983	на наших	1	1
2984	уже более	2	1
2985	группы и	1	1
2986	котором была	1	1
2987	например когда	2	1
2988	образов с	1	1
2989	не сделает	1	1
2990	языка как	1	1
2991	на наш	2	1
2992	своих признаков	1	1
2993	есть по	1	1
2994	двух линий	1	1
2995	невозможно по	1	1
2996	можем предположить	2	1
2997	как всякое	1	1
2998	в строго	1	1
2999	от другой	2	1
3000	исключительного господства	1	1
3001	понимании его	1	1
3002	которое одно	1	1
3003	не представляется	1	1
3004	слова ни	1	1
3005	непосредственным восприятием	1	1
3006	к языку	1	1
3007	его движение	1	1
3008	или лучше	3	1
3009	словами для	2	1
3010	начало и	1	1
3011	она ни	1	1
3012	того о	1	1
3013	словом на	2	1
3014	суждения с	1	1
3015	настолько насколько	3	1
3016	того чем	1	1
3017	не дано	1	1
3018	формы внутренней	1	1
3019	в массе	1	1
3020	то вопрос	1	1
3021	представим себе	1	1
3022	него как	1	1
3023	то столь	1	1
3024	например из	1	1
3025	по преимуществу	1	1
3026	то оно	4	1
3027	или понятием	1	1
3028	что язык	5	1
3029	что вовсе	1	1
3030	нас уже	1	1
3031	научного анализа	2	1
3032	к сравнению	1	1
3033	очевидно во	1	1
3034	один пример	1	1
3035	их содержания	2	1
3036	мысли только	1	1
3037	три направления	1	1
3038	не принадлежит	2	1
3039	его собственных	1	1
3040	есть одно	2	1
3041	сознание в	1	1
3042	и оставаться	1	1
3043	себе такое	1	1
3044	уже прежде	1	1
3045	слово взятое	1	1
3046	мы прямо	1	1
3047	то для	2	1
3048	как нет	1	1
3049	что появляется	1	1
3050	произнося одно	1	1
3051	то действительно	1	1
3052	объяснить почему	1	1
3053	образ в	2	1
3054	конкретные образы	1	1
3055	сравнение и	3	1
3056	выше о	2	1
3057	поэтому всякое	1	1
3058	в буквальном	2	1
3059	и за	1	1
3060	истина и	2	1
3061	понятия отличается	1	1
3062	можно объяснить	1	1
3063	прежде в	1	1
3064	не от	3	1
3065	своей точки	1	1
3066	из сосуда	1	1
3067	наше внимание	1	1
3068	к разложению	1	1
3069	мысль из	1	1
3070	содержания как	1	1
3071	видно как	1	1
3072	попытка найти	1	1
3073	признаков а	1	1
3074	себе путь	1	1
3075	самый предмет	2	1
3076	в разной	2	1
3077	например при	2	1
3078	употребленное нами	1	1
3079	не делая	1	1
3080	всего нам	1	1
3081	на разных	2	1
3082	в несколько	1	1
3083	их по	1	1
3084	действительно так	1	1
3085	эти образы	2	1
3086	или идея	1	1
3087	связь эта	1	1
3088	с представлением	1	1
3089	это сочетание	1	1
3090	сложное явление	1	1
3091	отдельно в	1	1
3092	на тот	1	1
3093	одном пункте	1	1
3094	развития своего	1	1
3095	понимании к	1	1
3096	каждое из	2	1
3097	есть именно	2	1
3098	из чего	1	1
3099	между прочим	5	1
3100	при ближайшем	1	1
3101	основная форма	1	1
3102	но независимо	1	1
3103	слово относится	1	1
3104	случаев но	1	1
3105	предложения и	1	1
3106	а эта	1	1
3107	мы намерены	1	1
3108	быть выведено	1	1
3109	содержание может	1	1
3110	является средством	1	1
3111	лишь для	1	1
3112	виду как	1	1
3113	связанным с	1	1
3114	если ему	2	1
3115	вне связи	2	1
3116	теперь и	2	1
3117	звука и	4	1
3118	на себе	3	1
3119	отдельные ее	1	1
3120	и понимание	1	1
3121	ли что	1	1
3122	против мнения	1	1
3123	с к	2	1
3124	что считать	2	1
3125	и большая	1	1
3126	животное не	1	1
3127	следует однако	2	1
3128	необходимое условие	1	1
3129	иметь то	1	1
3130	или за	1	1
3131	и уменье	1	1
3132	есть огромное	1	1
3133	от себя	1	1
3134	же причины	1	1
3135	и цвета	1	1
3136	для создания	2	1
3137	что игра	1	1
3138	примем что	1	1
3139	заключается именно	1	1
3140	достигает той	1	1
3141	знание есть	1	1
3142	мысли до	1	1
3143	которой и	1	1
3144	другое имеет	1	1
3145	еще только	2	1
3146	поводу каждой	1	1
3147	нет но	1	1
3148	для наших	1	1
3149	многих случаях	1	1
3150	теоретическим соображениям	1	1
3151	его очертаний	1	1
3152	ограничиться только	1	1
3153	для понятия	2	1
3154	о сознательном	1	1
3155	от прежних	1	1
3156	кажется что	3	1
3157	нашем сознании	1	1
3158	и этой	1	1
3159	это воспоминание	2	1
3160	назвать его	1	1
3161	в детстве	1	1
3162	как первое	1	1
3163	сказуемого идет	1	1
3164	содержание или	1	1
3165	говорящего и	3	1
3166	которое представляет	1	1
3167	ни одно	2	1
3168	мысли нельзя	1	1
3169	средством при	1	1
3170	бы уже	1	1
3171	ясно выступает	1	1
3172	для мысли	5	1
3173	слово из	1	1
3174	в нее	5	1
3175	восприятий в	2	1
3176	данную минуту	1	1
3177	различных по	1	1
3178	и определяющее	1	1
3179	которые обозначаются	1	1
3180	один предмет	1	1
3181	конкретных и	1	1
3182	или меньшей	1	1
3183	то различие	1	1
3184	но без	2	1
3185	только первый	2	1
3186	легче на	1	1
3187	это потому	2	1
3188	содержание сознания	1	1
3189	понимать самого	2	1
3190	но нет	2	1
3191	апперципирующих масс	3	1
3192	свойства и	1	1
3193	понимание но	1	1
3194	эта черта	1	1
3195	и почему	2	1
3196	лучше сказать	3	1
3197	слова того	1	1
3198	какой другой	1	1
3199	эти признаки	1	1
3200	шаг к	1	1
3201	этих словах	1	1
3202	которая на	1	1
3203	это третье	1	1
3204	восстановления в	1	1
3205	находящегося в	1	1
3206	что без	2	1
3207	значило бы	1	1
3208	собаки и	1	1
3209	чем сильнее	1	1
3210	сознания так	1	1
3211	развитие понятия	1	1
3212	понятиями для	1	1
3213	чем и	1	1
3214	может понять	1	1
3215	не одна	1	1
3216	видоизменяет и	1	1
3217	и нельзя	1	1
3218	многие другие	3	1
3219	что до	3	1
3220	мысли слово	1	1
3221	даже больше	1	1
3222	так называемом	1	1
3223	почему он	2	1
3224	между их	1	1
3225	времени для	1	1
3226	его образе	1	1
3227	составить себе	1	1
3228	повторяется в	1	1
3229	еще понятие	1	1
3230	не нашел	2	1
3231	ответа он	1	1
3232	следует поставить	1	1
3233	конкретности и	1	1
3234	указывающих на	1	1
3235	произведение и	1	1
3236	свойство именно	1	1
3237	разной мере	2	1
3238	нам что	1	1
3239	предметам не	1	1
3240	наблюдению и	1	1
3241	связи которая	1	1
3242	прозы которые	1	1
3243	него значение	1	1
3244	предметы и	1	1
3245	следует ли	1	1
3246	получает уже	1	1
3247	других и	1	1
3248	ее деятельности	2	1
3249	и одно	1	1
3250	что цель	2	1
3251	представление в	3	1
3252	не принадлежат	1	1
3253	очень сложное	1	1
3254	этой работе	1	1
3255	характер есть	1	1
3256	зрения той	1	1
3257	единиц в	1	1
3258	никогда еще	2	1
3259	отдельных частей	1	1
3260	бы при	2	1
3261	и вполне	2	1
3262	намерения и	1	1
3263	самом предмете	1	1
3264	сказать с	1	1
3265	мы понимаем	1	1
3266	оно ни	2	1
3267	именно оно	1	1
3268	ни о	3	1
3269	первый шаг	1	1
3270	простым и	1	1
3271	заключается не	1	1
3272	в предметах	1	1
3273	тела и	2	1
3274	есть слово	1	1
3275	трудом и	1	1
3276	происхождения и	1	1
3277	значит для	1	1
3278	может получить	1	1
3279	действительность с	1	1
3280	существует и	1	1
3281	прибавим к	1	1
3282	отсюда ясно	1	1
3283	последней форме	1	1
3284	сделать из	1	1
3285	потому должно	1	1
3286	правда не	1	1
3287	здесь может	1	1
3288	которые связаны	1	1
3289	из языка	1	1
3290	это понимание	1	1
3291	нечто большее	1	1
3292	смысле оно	1	1
3293	и дополнения	1	1
3294	предметы называются	1	1
3295	языка или	1	1
3296	определенный круг	1	1
3297	даст нам	1	1
3298	наконец то	1	1
3299	со сказанным	1	1
3300	акт сознания	1	1
3301	на год	1	1
3302	по крайней	8	1
3303	таких слов	1	1
3304	одного к	2	1
3305	слово указывает	1	1
3306	поводу его	1	1
3307	существовать в	1	1
3308	сравнено с	1	1
3309	и общности	1	1
3310	того самого	1	1
3311	не видеть	2	1
3312	можно ожидать	1	1
3313	мы рассчитываем	1	1
3314	выражается словом	2	1
3315	и видит	2	1
3316	горит а	2	1
3317	последних таким	1	1
3318	разумеется это	1	1
3319	причинной зависимости	1	1
3320	чем то	1	1
3321	как сложное	1	1
3322	от понимания	1	1
3323	одних мыслей	1	1
3324	что очевидно	1	1
3325	не должно	1	1
3326	фактов не	1	1
3327	явления и	2	1
3328	напротив это	1	1
3329	а может	2	1
3330	может произойти	1	1
3331	в непосредственном	1	1
3332	в современном	1	1
3333	сознании и	4	1
3334	образом можно	2	1
3335	игры как	1	1
3336	что многие	1	1
3337	даны уже	1	1
3338	эта последняя	4	1
3339	внимания на	1	1
3340	показывает самое	1	1
3341	себя оно	1	1
3342	животного и	3	1
3343	ее с	2	1
3344	рано или	2	1
3345	времени и	2	1
3346	фактом таким	1	1
3347	что существуют	1	1
3348	отдельными словами	2	1
3349	он есть	1	1
3350	которое будет	1	1
3351	нуждаются в	1	1
3352	высокой степени	1	1
3353	в обществе	1	1
3354	чем с	1	1
3355	вещь а	1	1
3356	известного рода	2	1
3357	жизни отсюда	1	1
3358	ее не	4	1
3359	оно выражено	1	1
3360	возможно было	1	1
3361	в поле	1	1
3362	предмет со	1	1
3363	предшествующих и	2	1
3364	известная часть	1	1
3365	отличны от	1	1
3366	мысль гумбольдта	2	1
3367	мысль может	1	1
3368	не за	1	1
3369	материал науки	1	1
3370	свои действия	1	1
3371	многочисленные и	1	1
3372	нам и	1	1
3373	то она	1	1
3374	за собственные	1	1
3375	могла стоять	1	1
3376	быть восстановлена	1	1
3377	т д	5	1
3378	где бы	1	1
3379	ответу на	1	1
3380	звуковая форма	1	1
3381	самим по	1	1
3382	или поздно	2	1
3383	когда нам	1	1
3384	не само	1	1
3385	мысли если	2	1
3386	меняется вместе	1	1
3387	как попало	1	1
3388	я говорю	1	1
3389	тесной связи	2	1
3390	для такого	1	1
3391	то значит	1	1
3392	самое в	1	1
3393	человека но	1	1
3394	мысль при	1	1
3395	то нечто	1	1
3396	относимых к	1	1
3397	мысль то	1	1
3398	только путем	1	1
3399	между такими	1	1
3400	в прямом	1	1
3401	сознании как	2	1
3402	на необходимость	1	1
3403	последние являются	1	1
3404	она так	2	1
3405	предметом моего	1	1
3406	свидетельствует о	1	1
3407	без них	2	1
3408	б мы	1	1
3409	этого она	1	1
3410	второй половине	1	1
3411	круга явлений	1	1
3412	в известные	1	1
3413	мысль эта	2	1
3414	сознании не	1	1
3415	не будем	1	1
3416	оно само	1	1
3417	как отношение	1	1
3418	поэтому мысль	1	1
3419	которая развивается	1	1
3420	и свойства	1	1
3421	именно тем	1	1
3422	сознания говорящего	1	1
3423	самая мысль	1	1
3424	и восприятия	1	1
3425	образ или	3	1
3426	к очень	1	1
3427	будет ли	3	1
3428	то слово	3	1
3429	образ который	3	1
3430	самому мыслящему	1	1
3431	нее как	1	1
3432	и предмета	2	1
3433	место только	1	1
3434	со своим	2	1
3435	себе способен	1	1
3436	как представление	1	1
3437	из своих	1	1
3438	только сказать	1	1
3439	не переходя	1	1
3440	эти другие	1	1
3441	вытекающее из	1	1
3442	могут считаться	1	1
3443	иметь место	1	1
3444	о ее	1	1
3445	яркий свет	1	1
3446	з и	1	1
3447	есть уже	13	1
3448	анализ может	1	1
3449	видим не	1	1
3450	его был	1	1
3451	ко второму	2	1
3452	во-первых потому	1	1
3453	но понятия	1	1
3454	а о	1	1
3455	согласно с	4	1
3456	с потому	1	1
3457	всего средство	1	1
3458	чем состоит	1	1
3459	другой и	2	1
3460	сознания но	1	1
3461	когда слово	3	1
3462	связью и	1	1
3463	живет только	2	1
3464	отдельное слово	5	1
3465	языков на	1	1
3466	о свойствах	1	1
3467	его слово	1	1
3468	нет возможности	1	1
3469	круг или	1	1
3470	приведем пример	1	1
3471	могла быть	2	1
3472	других в	2	1
3473	может открыть	1	1
3474	говорят о	1	1
3475	значение здесь	1	1
3476	есть мысль	2	1
3477	так в	4	1
3478	близких к	1	1
3479	объективной стороны	1	1
3480	весь круг	3	1
3481	это нечто	1	1
3482	последнюю и	1	1
3483	действительностью таким	1	1
3484	их друг	1	1
3485	повторяют друг	1	1
3486	звук как	2	1
3487	своей большей	1	1
3488	переход мысли	1	1
3489	целого и	1	1
3490	слова тем	1	1
3491	определенное место	1	1
3492	том в	1	1
3493	оно значит	1	1
3494	находится под	1	1
3495	с при	1	1
3496	жизнь и	1	1
3497	рождается не	1	1
3498	сказать и	2	1
3499	не говоря	3	1
3500	с выраженным	1	1
3501	достаточно для	1	1
3502	или другие	1	1
3503	искать в	1	1
3504	человека в	2	1
3505	первобытный человек	2	1
3506	же с	7	1
3507	своих особенностей	1	1
3508	сопровождающих его	1	1
3509	на нечто	1	1
3510	до тех	5	1
3511	для животного	1	1
3512	ее он	1	1
3513	и остановимся	1	1
3514	этот взгляд	1	1
3515	находит полное	1	1
3516	чужого языка	1	1
3517	согласиться что	1	1
3518	которые нам	1	1
3519	знать как	1	1
3520	и образов	1	1
3521	а от	2	1
3522	менее они	1	1
3523	сказанным выше	1	1
3524	он объясняет	1	1
3525	но столь	1	1
3526	хотя с	1	1
3527	всяком новом	1	1
3528	это для	1	1
3529	довольно часто	1	1
3530	первое и	1	1
3531	между новым	2	1
3532	единство и	2	1
3533	как сознание	2	1
3534	отделен от	1	1
3535	то эта	1	1
3536	бы были	1	1
3537	этим предметом	1	1
3538	не находит	1	1
3539	как тем	1	1
3540	к тем	4	1
3541	мы указываем	1	1
3542	рассматривается совершенно	1	1
3543	умственной деятельности	2	1
3544	течение многих	1	1
3545	связаны нам	1	1
3546	свою историю	1	1
3547	исключающие друг	1	1
3548	от земли	2	1
3549	не видим	1	1
3550	восприятий и	5	1
3551	явлений в	1	1
3552	или его	1	1
3553	это то	1	1
3554	с все	1	1
3555	истории но	1	1
3556	закон но	1	1
3557	этого образа	1	1
3558	таких случаях	2	1
3559	слова речь	1	1
3560	при других	1	1
3561	бы самое	1	1
3562	приводит анекдот	1	1
3563	есть явление	1	1
3564	первоначально не	1	1
3565	другой форме	1	1
3566	мысли со	1	1
3567	и б	2	1
3568	по той	1	1
3569	и последовательные	1	1
3570	самым элементарным	1	1
3571	безразлично как	1	1
3572	мысли этот	1	1
3573	зрения мы	1	1
3574	наших слов	1	1
3575	систему понятий	1	1
3576	все содержание	2	1
3577	звуков а	2	1
3578	слове поэтому	1	1
3579	быть если	1	1
3580	не находили	1	1
3581	которых одно	1	1
3582	сходства между	1	1
3583	мыслей не	1	1
3584	процессе его	1	1
3585	предметов образуется	1	1
3586	чем та	1	1
3587	взрослому человеку	1	1
3588	слово имеет	2	1
3589	явление которое	1	1
3590	предполагает их	1	1
3591	гуманитарных наук	1	1
3592	нас это	1	1
3593	и идея	1	1
3594	требует известной	1	1
