N	2gram	Vygotskiy_	Problema
2495	но каждая	1	1
2496	или содержания	1	1
2497	его действия	3	1
2498	кажется совершенно	2	1
2499	отмечает что	1	1
2500	а когда	1	1
2501	об отношении	1	1
2502	доведена до	1	1
2503	не имеем	1	1
2504	правда и	1	1
2505	и выражение	1	1
2506	в различных	1	1
2507	связь между	1	1
2508	существу своему	2	1
2509	обращаясь к	1	1
2510	гибели для	1	1
2511	мы ощущаем	1	1
2512	за ней	1	1
2513	чем его	1	1
2514	с в	4	1
2515	что речь	2	1
2516	искусство что	1	1
2517	отдельных слов	1	1
2518	как таковую	1	1
2519	перед ним	1	1
2520	и научное	1	1
2521	произведениях искусства	1	1
2522	своем романе	1	1
2523	сложны и	1	1
2524	на получение	1	1
2525	из виду	2	1
2526	любви все	1	1
2527	выше всегда	1	1
2528	могут и	1	1
2529	всяких других	1	1
2530	поэта и	2	1
2531	басне и	1	1
2532	отношений и	2	1
2533	для поэтического	1	1
2534	ней и	1	1
2535	тогда есть	1	1
2536	собой если	1	1
2537	что тот	3	1
2538	для слушателя	1	1
2539	если будем	1	1
2540	остается одной	1	1
2541	теории не	1	1
2542	не весь	1	1
2543	следующим образом	1	1
2544	в самое	1	1
2545	можно привести	1	1
2546	искусстве является	1	1
2547	они сами	2	1
2548	к установлению	1	1
2549	до какой	1	1
2550	что отделяет	1	1
2551	и входит	1	1
2552	его формой	1	1
2553	стоит именно	1	1
2554	души из	1	1
2555	и ею	1	1
2556	этих знаков	1	1
2557	и становится	1	1
2558	свои собственные	1	1
2559	а самое	1	1
2560	все предметы	1	1
2561	формализма и	2	1
2562	он имел	1	1
2563	же звук	1	1
2564	считать не	1	1
2565	надо понимать	1	1
2566	ум и	1	1
2567	стороны к	1	1
2568	должен признать	1	1
2569	человечеству с	1	1
2570	и столь	1	1
2571	ясного и	1	1
2572	с простой	1	1
2573	к одному	5	1
2574	она как	2	1
2575	стоит перед	1	1
2576	нам художественное	1	1
2577	первом случае	1	1
2578	не принадлежит	1	1
2579	собой в	1	1
2580	и заставляет	1	1
2581	от действительности	1	1
2582	впадает в	2	1
2583	есть у	1	1
2584	творца в	1	1
2585	и стороны	1	1
2586	же самую	2	1
2587	представления об	2	1
2588	на этих	1	1
2589	и художественно	1	1
2590	мудреца и	1	1
2591	знаки как	1	1
2592	и ярче	1	1
2593	возникающих в	1	1
2594	своих теоретических	1	1
2595	является совершенно	1	1
2596	из сосуда	1	1
2597	это очень	1	1
2598	так не	1	1
2599	лежит в	2	1
2600	которое она	1	1
2601	нарушение этой	1	1
2602	обнаруживает всю	1	1
2603	не была	1	1
2604	говорит он	3	1
2605	словах как	1	1
2606	если художественное	1	1
2607	совершенству в	1	1
2608	так было	1	1
2609	у писателя	1	1
2610	мы припомним	2	1
2611	но совершенно	4	1
2612	важно с	1	1
2613	произведении в	1	1
2614	когда начинают	1	1
2615	произведение как	4	1
2616	как жизнь	1	1
2617	искусства обычно	1	1
2618	своих собственных	1	1
2619	не согласятся	1	1
2620	с представлением	1	1
2621	эти песни	1	1
2622	мы познаем	1	1
2623	жизни после	1	1
2624	а смысл	1	1
2625	здесь же	1	1
2626	под воздействием	1	1
2627	виде а	1	1
2628	указывая на	2	1
2629	для души	1	1
2630	недостаток всех	1	1
2631	самое и	2	1
2632	из чего	1	1
2633	в мире	1	1
2634	философии к	1	1
2635	в психике	1	1
2636	именно эту	1	1
2637	от обычного	1	1
2638	что содержание	2	1
2639	и оказывается	1	1
2640	зрения и	2	1
2641	благодаря тому	2	1
2642	человек то	1	1
2643	в головах	1	1
2644	искусства причем	1	1
2645	новый взгляд	1	1
2646	теории с	1	1
2647	достоевского но	1	1
2648	отличие заключается	1	1
2649	всех народов	1	1
2650	как сказано	1	1
2651	для анализа	2	1
2652	частности о	1	1
2653	всех своих	1	1
2654	и отсюда	2	1
2655	иная чем	1	1
2656	под именем	1	1
2657	всякое понимание	1	1
2658	к частному	1	1
2659	какой степени	2	1
2660	выражение в	1	1
2661	мы находимся	1	1
2662	в уста	1	1
2663	другу и	1	1
2664	как глубоко	1	1
2665	действия в	1	1
2666	отличают его	1	1
2667	выводы и	1	1
2668	данный момент	1	1
2669	мы думаем	1	1
2670	сознания то	1	1
2671	в уме	2	1
2672	что определение	1	1
2673	существовать если	1	1
2674	не играют	1	1
2675	личности и	1	1
2676	все то	4	1
2677	поскольку от	1	1
2678	б не	1	1
2679	явления в	1	1
2680	и существенно	1	1
2681	уже указывали	1	1
2682	искусства однако	3	1
2683	подобного нет	1	1
2684	ее художественного	1	1
2685	его жизнь	1	1
2686	теряет свое	1	1
2687	общей идеи	1	1
2688	других мыслительных	1	1
2689	произведение это	1	1
2690	присущи и	1	1
2691	исследования на	1	1
2692	стиль и	1	1
2693	переживаний но	1	1
2694	начинаем понимать	1	1
2695	всякого другого	1	1
2696	мораль басни	1	1
2697	уже непосредственно	1	1
2698	всегда имеет	1	1
2699	оба они	1	1
2700	найти в	2	1
2701	годов прошлого	1	1
2702	умирают то	1	1
2703	мысль в	1	1
2704	и почему	1	1
2705	это ощущение	1	1
2706	форм в	1	1
2707	ей не	1	1
2708	чрезвычайно сложным	2	1
2709	мы смотрим	1	1
2710	чаще всего	1	1
2711	есть все	1	1
2712	предметом для	1	1
2713	в немецком	1	1
2714	как система	1	1
2715	в данный	1	1
2716	что наша	1	1
2717	очевидно в	1	1
2718	себя он	1	1
2719	гораздо важнее	1	1
2720	мир к	1	1
2721	означает что	2	1
2722	очень важным	2	1
2723	каждого из	3	1
2724	которого она	1	1
2725	его форму	4	1
2726	а более	1	1
2727	уже является	1	1
2728	может прийти	1	1
2729	искусства ни	2	1
2730	трудом и	1	1
2731	смысла а	1	1
2732	произведение и	2	1
2733	должен нам	1	1
2734	самым существенным	1	1
2735	только те	1	1
2736	речи но	1	1
2737	который заключается	1	1
2738	прямо говорит	3	1
2739	что сказать	1	1
2740	факта что	2	1
2741	понять значение	1	1
2742	рассказа и	1	1
2743	или словом	1	1
2744	получаем от	2	1
2745	особенности этого	1	1
2746	и из	7	1
2747	достаточной глубиной	1	1
2748	одном и	1	1
2749	нашего времени	1	1
2750	предметом своего	3	1
2751	искусства который	4	1
2752	от этой	2	1
2753	равным образом	3	1
2754	их как	1	1
2755	чтобы у	1	1
2756	поставить проблему	1	1
2757	и виды	1	1
2758	и вновь	2	1
2759	этом как	2	1
2760	в прошлое	2	1
2761	очень легко	2	1
2762	как не	2	1
2763	эти понятия	1	1
2764	искусства к	1	1
2765	xviii в	2	1
2766	в обратном	1	1
2767	общую сводку	1	1
2768	в танце	1	1
2769	показать что	12	1
2770	как при	1	1
2771	эстетики и	3	1
2772	этих слов	2	1
2773	фразой и	1	1
2774	основанные на	1	1
2775	содержание а	1	1
2776	этой теорией	2	1
2777	основное значение	1	1
2778	это выражение	1	1
2779	отношения мы	1	1
2780	оказывается на	1	1
2781	будем понимать	1	1
2782	цветах но	1	1
2783	быть то	1	1
2784	легче и	1	1
2785	прибавим к	1	1
2786	скупость и	2	1
2787	существует между	1	1
2788	отсюда ясно	1	1
2789	которые могут	2	1
2790	себе при	1	1
2791	такое определение	1	1
2792	сборнике басен	1	1
2793	искусства всегда	1	1
2794	речь в	1	1
2795	эстетических переживаний	1	1
2796	который я	1	1
2797	нем так	1	1
2798	работах по	1	1
2799	от образа	1	1
2800	есть она	1	1
2801	идеи к	1	1
2802	раз то	1	1
2803	тем является	1	1
2804	этом ничего	1	1
2805	из области	1	1
2806	искусства то	1	1
2807	свое время	1	1
2808	творчества она	1	1
2809	в стихе	9	1
2810	всех форм	1	1
2811	и нуждается	1	1
2812	же перестанет	1	1
2813	нашего круга	1	1
2814	того самого	1	1
2815	я должен	1	1
2816	указывает как	1	1
2817	произведение искусства	9	1
2818	другое произведение	1	1
2819	ни у	2	1
2820	важный для	1	1
2821	тех же	2	1
2822	даже к	1	1
2823	относящихся к	1	1
2824	туда и	1	1
2825	идет о	2	1
2826	задний план	1	1
2827	можно установить	1	1
2828	хоть сколько-нибудь	1	1
2829	демоном и	1	1
2830	связана с	1	1
2831	не знаю	1	1
2832	автора и	1	1
2833	лежат в	1	1
2834	опыт показывает	1	1
2835	он к	1	1
2836	сравнение с	1	1
2837	самое существенное	1	1
2838	вопросы было	1	1
2839	утверждают что	2	1
2840	пять моментов	1	1
2841	но лишь	1	1
2842	не любят	1	1
2843	людей как	1	1
2844	краски и	1	1
2845	картины и	1	1
2846	эти произведения	1	1
2847	отношении однако	1	1
2848	из сферы	1	1
2849	слов и	1	1
2850	смысл в	1	1
2851	субъективная и	1	1
2852	есть известная	1	1
2853	выходит на	1	1
2854	в сновидениях	1	1
2855	может сделать	1	1
2856	исключить из	1	1
2857	же время	2	1
2858	решительно все	2	1
2859	в обществе	3	1
2860	во сне	2	1
2861	образами и	1	1
2862	вещь а	1	1
2863	между людьми	1	1
2864	к науке	1	1
2865	ко всей	1	1
2866	виде не	2	1
2867	вся область	1	1
2868	говорил что	2	1
2869	для уяснения	2	1
2870	басни с	1	1
2871	всякий раз	10	1
2872	наконец что	1	1
2873	силу того	3	1
2874	художественным творчеством	1	1
2875	только содержание	1	1
2876	бы тот	4	1
2877	точку зрения	3	1
2878	весьма мало	1	1
2879	а об	1	1
2880	искусстве все	1	1
2881	нельзя сводить	1	1
2882	из этой	1	1
2883	могли прийти	1	1
2884	у писемского	1	1
2885	это новое	2	1
2886	он смотрит	1	1
2887	истории литературы	1	1
2888	так с	1	1
2889	близок к	1	1
2890	может найти	1	1
2891	и точности	1	1
2892	поэтому что	1	1
2893	людей от	1	1
2894	даже когда	1	1
2895	как отношение	1	1
2896	на дорогу	1	1
2897	аналогии с	2	1
2898	различие между	5	1
2899	и было	1	1
2900	на тех	3	1
2901	нему и	1	1
2902	и отличие	1	1
2903	даже для	2	1
2904	русского символизма	1	1
2905	понятие формы	1	1
2906	и в-третьих	1	1
2907	основе всякого	1	1
2908	мы рискуем	3	1
2909	же мере	1	1
2910	с анализом	1	1
2911	она будет	1	1
2912	искусству и	1	1
2913	основе всяких	1	1
2914	категорий и	1	1
2915	и точно	1	1
2916	в полном	3	1
2917	и теория	1	1
2918	состоят из	1	1
2919	эта часть	1	1
2920	самый который	1	1
2921	чем отличаются	1	1
2922	вещей мы	1	1
2923	создает мир	1	1
2924	себя ни	1	1
2925	этих бесконечно	1	1
2926	х годов	5	1
2927	а о	1	1
2928	когда оно	2	1
2929	как таковая	1	1
2930	анализа этих	1	1
2931	просто и	1	1
2932	этом что	1	1
2933	нет ему	1	1
2934	цветами и	1	1
2935	индивидуального с	1	1
2936	на тему	2	1
2937	же формы	1	1
2938	непонятным и	1	1
2939	к жизни	2	1
2940	и творил	1	1
2941	один момент	1	1
2942	приходим к	1	1
2943	этой цели	1	1
2944	хотя сами	1	1
2945	привнесения в	1	1
2946	закон который	1	1
2947	предполагает его	1	1
2948	и оно	1	1
2949	у художников	1	1
2950	мысль об	1	1
2951	все наши	2	1
2952	эти стихи	1	1
2953	теория эта	2	1
2954	обязателен для	1	1
2955	всякое отношение	2	1
2956	разумеется что	1	1
2957	их построения	1	1
2958	идет к	2	1
2959	произведения с	4	1
2960	он строит	1	1
2961	своего произведения	1	1
2962	могу не	1	1
2963	когда по	1	1
2964	форма еще	1	1
2965	соответствующие им	1	1
2966	никакой роли	1	1
2967	явлении как	1	1
2968	они стали	1	1
2969	принцип и	1	1
2970	там мы	1	1
2971	искусства при	1	1
2972	оно в	1	1
2973	отношений или	1	1
2974	поэт не	1	1
2975	встречается с	1	1
2976	не могу	1	1
2977	или совсем	1	1
2978	церкви и	1	1
2979	как уже	1	1
2980	и критики	1	1
2981	что нужно	2	1
2982	степени не	1	1
2983	для таких	1	1
2984	более общего	1	1
2985	бы если	2	1
2986	отдельного слова	1	1
2987	есть всегда	1	1
2988	к совершенно	1	1
2989	к тем	1	1
2990	дать точное	1	1
2991	что внутренняя	2	1
2992	этих работ	1	1
2993	к области	3	1
2994	что образ	2	1
2995	что данный	1	1
2996	только у	1	1
2997	явлений в	1	1
2998	и обратно	1	1
2999	если например	1	1
3000	его менее	1	1
3001	и какие	1	1
3002	стало быть	3	1
3003	в большинстве	1	1
3004	судить об	1	1
3005	и создавал	1	1
3006	которых они	2	1
3007	мы станем	2	1
3008	как из	1	1
3009	красками но	1	1
3010	что поскольку	2	1
3011	нами и	1	1
3012	и сильнее	1	1
3013	в трудах	1	1
3014	проще всего	1	1
3015	этот роман	1	1
3016	которой можно	1	1
3017	самой своей	1	1
3018	отдельных свойств	1	1
3019	и каждая	1	1
3020	самый смысл	1	1
3021	изучения и	1	1
3022	и бессмысленным	1	1
3023	всякого содержания	1	1
3024	благодаря этому	1	1
3025	считает что	2	1
3026	звуков а	1	1
3027	ее наиболее	1	1
3028	речь и	2	1
3029	качество вещей	1	1
3030	мир именно	1	1
3031	в людях	1	1
3032	тем чтобы	2	1
3033	всему человечеству	1	1
3034	виде когда	1	1
3035	и читателя	1	1
3036	с последней	1	1
3037	и отношений	4	1
3038	если на	1	1
3039	удовольствие когда	1	1
3040	можно свести	1	1
3041	суждения о	1	1
3042	что писатель	2	1
3043	назвал его	1	1
3044	определить как	1	1
3045	путей для	1	1
3046	искусство как	13	1
3047	ли может	1	1
3048	как изображение	1	1
3049	при одном	1	1
3050	которых каждая	2	1
3051	таким же	1	1
3052	именно это	1	1
3053	дело обстоит	1	1
3054	и систематического	1	1
3055	же самым	1	1
3056	вся их	1	1
3057	художественное значение	1	1
