N	2gram	Vygotskiy_	Problema
2479	есть система	1	1
2480	центральное место	1	1
2481	означает что	1	1
2482	которых у	1	1
2483	последовательности их	1	1
2484	на родной	1	1
2485	к целому	3	1
2486	и можем	2	1
2487	не самостоятельно	1	1
2488	что наряду	1	1
2489	положения и	1	1
2490	закономерности в	1	1
2491	речевой деятельности	1	1
2492	впервые именно	1	1
2493	самым существенным	1	1
2494	только те	1	1
2495	может себе	1	1
2496	в изменении	1	1
2497	в план	1	1
2498	речи но	3	1
2499	что сказать	2	1
2500	факта что	3	1
2501	в специальном	1	1
2502	почти не	1	1
2503	понятий то	1	1
2504	с развитием	3	1
2505	не идет	1	1
2506	представляют собой	4	1
2507	подлежит никакому	1	1
2508	особенности этого	1	1
2509	природе и	1	1
2510	бы говорить	1	1
2511	и из	2	1
2512	самым первым	1	1
2513	быть здесь	1	1
2514	одном и	1	1
2515	не исчерпывается	1	1
2516	предметом своего	1	1
2517	задолго до	4	1
2518	равным образом	1	1
2519	этот принцип	1	1
2520	связывается с	1	1
2521	в единстве	2	1
2522	эти понятия	2	1
2523	двух сторон	2	1
2524	пойти дальше	1	1
2525	научном понятии	1	1
2526	в обратном	2	1
2527	и навсегда	1	1
2528	два месяца	1	1
2529	показать что	4	1
2530	их недостаточность	1	1
2531	объединение двух	1	1
2532	же самый	2	1
2533	отношения мы	1	1
2534	с целым	1	1
2535	оно заключается	1	1
2536	которые существуют	1	1
2537	основной прием	1	1
2538	прибавим к	1	1
2539	независимость от	1	1
2540	трудной но	1	1
2541	существует между	1	1
2542	ничто в	1	1
2543	определенной системы	2	1
2544	система знаков	1	1
2545	и iv	1	1
2546	возникают сами	1	1
2547	обратной стороной	1	1
2548	логику развития	1	1
2549	позицию и	1	1
2550	речь в	3	1
2551	переводятся на	1	1
2552	осознания их	2	1
2553	в следующей	4	1
2554	и решить	1	1
2555	дальше и	2	1
2556	первом же	1	1
2557	означает того	1	1
2558	из области	4	1
2559	и связи	1	1
2560	свое время	2	1
2561	слова для	1	1
2562	существовать в	1	1
2563	это как	1	1
2564	слово или	1	1
2565	является центральным	2	1
2566	как целое	1	1
2567	от старого	1	1
2568	вернемся к	1	1
2569	тех же	1	1
2570	другие понятия	6	1
2571	цели как	1	1
2572	относящихся к	1	1
2573	точки оно	1	1
2574	идет о	1	1
2575	чем то	1	1
2576	должны определить	1	1
2577	связана с	2	1
2578	не знаю	1	1
2579	лежат в	3	1
2580	если можно	1	1
2581	самое существенное	1	1
2582	само это	1	1
2583	мы без	1	1
2584	самым он	1	1
2585	завтра будут	1	1
2586	свойств и	1	1
2587	теории к	1	1
2588	из сферы	1	1
2589	слов и	3	1
2590	определенной системе	5	1
2591	что существуют	1	1
2592	может сделать	3	1
2593	и находит	1	1
2594	развития без	1	1
2595	даже самый	1	1
2596	только это	1	1
2597	из одной	2	1
2598	мышления а	4	1
2599	язык ни	1	1
2600	психический процесс	1	1
2601	ко всей	2	1
2602	в проблему	1	1
2603	самого в	1	1
2604	корнями в	1	1
2605	целом в	1	1
2606	ведут себя	1	1
2607	говорил что	1	1
2608	понятие но	1	1
2609	всякий раз	1	1
2610	легко может	1	1
2611	структур то	1	1
2612	он мог	1	1
2613	ступень развития	1	1
2614	этого же	1	1
2615	понятие это	1	1
2616	посмотреть как	1	1
2617	как суждение	1	1
2618	сильными и	1	1
2619	действительно в	1	1
2620	но которые	1	1
2621	нее и	1	1
2622	точку зрения	1	1
2623	но самые	1	1
2624	представления и	2	1
2625	поздно и	1	1
2626	чуть ли	1	1
2627	поэтому он	2	1
2628	ее предметом	2	1
2629	целому ряду	3	1
2630	оказывается бессильной	1	1
2631	поэтому что	1	1
2632	в гораздо	1	1
2633	аналогии с	2	1
2634	сознания который	2	1
2635	различие между	4	1
2636	по сходству	1	1
2637	даже для	2	1
2638	это особенно	1	1
2639	как сама	1	1
2640	которая развивается	1	1
2641	ее из	1	1
2642	понятия к	4	1
2643	же мере	5	1
2644	как часть	1	1
2645	переход к	3	1
2646	исследования является	3	1
2647	в полном	1	1
2648	возможным только	1	1
2649	понятие должно	1	1
2650	выше не	1	1
2651	понятия чтобы	1	1
2652	со словами	1	1
2653	момента своего	1	1
2654	эта функция	1	1
2655	слова не	2	1
2656	речи по	1	1
2657	результате как	1	1
2658	и множество	1	1
2659	и понятий	5	1
2660	когда оно	2	1
2661	и начинается	1	1
2662	функции но	2	1
2663	возникают прежде	1	1
2664	сознания но	1	1
2665	были как	1	1
2666	и давно	1	1
2667	такого понимания	1	1
2668	к жизни	7	1
2669	другие моменты	1	1
2670	недостатки этой	1	1
2671	один момент	1	1
2672	не подлежит	2	1
2673	этой цели	1	1
2674	которая содержится	1	1
2675	бы ограничиться	1	1
2676	закон который	1	1
2677	и понимания	1	1
2678	стороны на	1	1
2679	в еще	1	1
2680	многие современные	1	1
2681	другие области	1	1
2682	общим обозначением	1	1
2683	с повторением	1	1
2684	встречали в	1	1
2685	работы над	2	1
2686	целого и	1	1
2687	его язык	2	1
2688	ином отношении	2	1
2689	за этой	1	1
2690	он прежде	1	1
2691	разумеется что	1	1
2692	как слово	1	1
2693	основанной на	1	1
2694	исследований мы	1	1
2695	понятия по	1	1
2696	понятно почему	1	1
2697	оно в	1	1
2698	одно обстоятельство	1	1
2699	гласит что	1	1
2700	их развития	13	1
2701	может возникнуть	2	1
2702	предметом нашего	1	1
2703	не могу	1	1
2704	может в	1	1
2705	человека все	1	1
2706	он принимает	1	1
2707	внешнего восприятия	2	1
2708	как уже	5	1
2709	рассматриваться нами	1	1
2710	это для	1	1
2711	этому и	2	1
2712	в отношениях	1	1
2713	о логической	1	1
2714	вопрос как	4	1
2715	более общего	1	1
2716	на разных	1	1
2717	а такое	1	1
2718	к совершенно	2	1
2719	он однако	1	1
2720	к тем	1	1
2721	выражением этого	1	1
2722	совершенно невозможно	1	1
2723	структурного закона	1	1
2724	и обратно	3	1
2725	рассказывая о	1	1
2726	что-нибудь и	1	1
2727	всегда на	3	1
2728	моменты развития	1	1
2729	как из	2	1
2730	совершенно то	1	1
2731	самой своей	2	1
2732	критические замечания	1	1
2733	и благодаря	1	1
2734	отношения могут	1	1
2735	благодаря этому	2	1
2736	речь и	4	1
2737	связи между	1	1
2738	и происхождение	1	1
2739	означало бы	1	1
2740	тем чтобы	1	1
2741	применять его	1	1
2742	язык в	1	1
2743	отдельных признаков	1	1
2744	и отношений	7	1
2745	образом связаны	1	1
2746	самостоятельно а	1	1
2747	ли может	1	1
2748	новым этапом	1	1
2749	она существует	1	1
2750	таким же	3	1
2751	устной речи	24	1
2752	именно это	2	1
2753	быть сформулирован	2	1
2754	подтверждение в	1	1
2755	мы исчерпали	1	1
2756	со словом	1	1
2757	на ту	1	1
2758	по нашему	1	1
