N	2gram	Bakhtin_Pr	Myshleni
2479	которая была	1	1
2480	быть по	1	1
2481	этого в	1	1
2482	в постановке	1	1
2483	это первое	1	1
2484	они друг	1	1
2485	знает не	1	1
2486	всему произведению	1	1
2487	части мы	1	1
2488	порядка в	3	1
2489	пути как	1	1
2490	я знаю	1	1
2491	сверх того	1	1
2492	быть сделан	1	1
2493	учителя и	1	1
2494	оговорки без	1	1
2495	общества но	1	1
2496	материал к	1	1
2497	оставалась в	1	1
2498	плоскости с	4	1
2499	взаимодействия между	1	1
2500	они уже	3	1
2501	к учению	1	1
2502	и охарактеризовано	1	1
2503	отношении друг	1	1
2504	что дело	1	1
2505	типов и	4	1
2506	но наиболее	1	1
2507	форма его	1	1
2508	к конкретному	1	1
2509	раскрыто в	1	1
2510	самых глубоких	1	1
2511	значение они	2	1
2512	искание истины	1	1
2513	мы даем	2	1
2514	или между	1	1
2515	а особенно	1	1
2516	в рамки	3	1
2517	всего могут	1	1
2518	одновременно все	1	1
2519	сознаний в	5	1
2520	ему но	3	1
2521	нашу речь	1	1
2522	черты в	1	1
2523	своих целей	2	1
2524	теперь мы	1	1
2525	один элемент	2	1
2526	между словами	2	1
2527	весь этот	2	1
2528	вы мне	1	1
2529	умеет и	1	1
2530	при том	1	1
2531	но самое	1	1
2532	основной особенности	4	1
2533	которые происходят	2	1
2534	какое слово	1	1
2535	показаться что	1	1
2536	на определенной	1	1
2537	сам со	1	1
2538	на конкретных	1	1
2539	находит себе	1	1
2540	в последнем	1	1
2541	предмет и	1	1
2542	и лежит	1	1
2543	раз эти	1	1
2544	выражать одну	1	1
2545	мысль он	3	1
2546	становится предметом	2	1
2547	для их	1	1
2548	в письме	2	1
2549	внешней среды	1	1
2550	и относится	1	1
2551	в выборе	1	1
2552	главе посвященной	1	1
2553	чем бы	1	1
2554	для опровержения	1	1
2555	на материале	5	1
2556	лежат рядом	1	1
2557	здесь имеет	1	1
2558	также что	1	1
2559	могли войти	1	1
2560	не подчиняется	2	1
2561	целей и	1	1
2562	при всей	2	1
2563	строит свою	1	1
2564	в предшествующих	1	1
2565	было не	1	1
2566	существенный момент	1	1
2567	для автора	4	1
2568	и выходит	2	1
2569	те изменения	2	1
2570	не боится	1	1
2571	наоборот он	1	1
2572	силы и	1	1
2573	обладают лишь	1	1
2574	объект а	3	1
2575	точке пересечения	1	1
2576	случайных и	1	1
2577	отделяется от	1	1
2578	это делали	1	1
2579	его действия	1	1
2580	изменения которые	2	1
2581	взаимоотношения с	2	1
2582	глава первая	2	1
2583	самый факт	3	1
2584	ибо и	2	1
2585	собой другое	1	1
2586	двух точек	2	1
2587	и противоречивость	5	1
2588	привела к	1	1
2589	во-первых она	1	1
2590	поэтическим словом	1	1
2591	принадлежащих к	2	1
2592	дело таким	1	1
2593	которое его	1	1
2594	мы привыкли	1	1
2595	дело и	2	1
2596	переживания с	1	1
2597	дистанция между	1	1
2598	то такой	2	1
2599	объединяются в	1	1
2600	свои составные	1	1
2601	ней и	1	1
2602	жизни как	1	1
2603	идеи об	1	1
2604	выборе и	1	1
2605	характере его	1	1
2606	ведь если	1	1
2607	место для	1	1
2608	ответ этот	1	1
2609	материал в	2	1
2610	внутренняя смысловая	1	1
2611	сложными и	1	1
2612	поэтому все	1	1
2613	согласиться с	2	1
2614	в строго	1	1
2615	он живет	2	1
2616	с чужой	1	1
2617	это направление	1	1
2618	и входит	2	1
2619	говорит следующее	1	1
2620	анализе мы	1	1
2621	нам глубоко	1	1
2622	толстой но	1	1
2623	этот основной	1	1
2624	или лучше	1	1
2625	являются таким	1	1
2626	словами для	1	1
2627	что имеет	1	1
2628	мысли ни	1	1
2629	значения оно	1	1
2630	тенденция как	1	1
2631	еще резче	1	1
2632	она ни	1	1
2633	создается впечатление	1	1
2634	того о	1	1
2635	только самого	1	1
2636	признаками не	1	1
2637	сливаться с	1	1
2638	проблемы мы	1	1
2639	надо понимать	1	1
2640	представим себе	2	1
2641	установленное нами	1	1
2642	него как	3	1
2643	самой жизни	1	1
2644	по преимуществу	2	1
2645	то оно	2	1
2646	явления как	1	1
2647	его собственных	2	1
2648	сознание в	3	1
2649	они нуждаются	1	1
2650	быть тем	1	1
2651	автором если	1	1
2652	получает в	1	1
2653	его видеть	2	1
2654	начала и	2	1
2655	есть его	1	1
2656	ведь они	2	1
2657	его лежит	1	1
2658	то для	1	1
2659	этого плана	1	1
2660	обстояло дело	1	1
2661	его но	1	1
2662	отношением его	1	1
2663	совершенно необходимо	1	1
2664	к слиянию	1	1
2665	основной путь	1	1
2666	образ в	2	1
2667	не сливающихся	1	1
2668	характер носит	1	1
2669	плана и	1	1
2670	и за	1	1
2671	значит не	1	1
2672	и одного	1	1
2673	совершенно новое	2	1
2674	которых ни	1	1
2675	не от	1	1
2676	содержания как	1	1
2677	пор остается	1	1
2678	мировоззрения и	1	1
2679	и человек	2	1
2680	упоминали выше	1	1
2681	самый предмет	2	1
2682	образец и	1	1
2683	о возможности	1	1
2684	не делая	1	1
2685	не о	3	1
2686	других сознаний	1	1
2687	их по	1	1
2688	и принципиальная	1	1
2689	себе их	1	1
2690	проявления этой	1	1
2691	смысле он	1	1
2692	и последняя	1	1
2693	выражения но	1	1
2694	слово слово	4	1
2695	мыслей то	1	1
2696	он берет	1	1
2697	указывает как	1	1
2698	и социального	1	1
2699	случайным и	1	1
2700	в изображении	2	1
2701	времени что	1	1
2702	здесь перед	1	1
2703	можно прямо	1	1
2704	всеми его	1	1
2705	иной смысл	1	1
2706	нет нужды	1	1
2707	а эта	1	1
2708	не решенным	1	1
2709	глубиной и	1	1
2710	в интонации	1	1
2711	реплики в	1	1
2712	м б	4	1
2713	лишь для	2	1
2714	как раньше	1	1
2715	природа и	1	1
2716	тезис что	1	1
2717	слово представляется	1	1
2718	к своеобразному	1	1
2719	на себе	3	1
2720	и строго	1	1
2721	типа в	2	1
2722	в противоречии	1	1
2723	автора на	1	1
2724	скорее на	1	1
2725	не был	2	1
2726	достоевского то	1	1
2727	и отсюда	1	1
2728	даже там	2	1
2729	смысловой связи	1	1
2730	вошел в	1	1
2731	от себя	1	1
2732	сознания а	1	1
2733	какие существуют	1	1
2734	речь о	1	1
2735	для создания	2	1
2736	других они	1	1
2737	не одного	1	1
2738	этому новому	1	1
2739	автора он	2	1
2740	собой это	1	1
2741	переходы от	1	1
2742	определенным образом	1	1
2743	данному вопросу	1	1
2744	нет но	2	1
2745	для наших	2	1
2746	с собственной	1	1
2747	прошлого и	1	1
2748	кажется что	4	1
2749	другим в	1	1
2750	раскрытие и	1	1
2751	сюда относятся	1	1
2752	и критика	1	1
2753	ни одно	1	1
2754	его жизнь	3	1
2755	большое значение	1	1
2756	бы уже	2	1
2757	глубине и	1	1
2758	структура этих	1	1
2759	слово из	1	1
2760	первого и	1	1
2761	совершенно справедливо	1	1
2762	увидит что	1	1
2763	у которого	1	1
2764	зрения своей	1	1
2765	бы глубоки	1	1
2766	конкретных и	1	1
2767	не учитывает	1	1
2768	или меньшей	2	1
2769	и стремление	1	1
2770	так называемого	1	1
2771	только может	1	1
2772	примерно в	1	1
2773	этим дело	1	1
2774	является та	2	1
2775	бы его	1	1
2776	их к	1	1
2777	только так	2	1
2778	лучше сказать	2	1
2779	не значит	4	1
2780	связь в	1	1
2781	ее превращения	1	1
2782	я но	1	1
2783	это третье	1	1
2784	тенденции не	1	1
2785	особое внимание	1	1
2786	деле это	1	1
2787	поколения к	1	1
2788	она более	1	1
2789	которые были	2	1
2790	вся эта	1	1
2791	характерный для	1	1
2792	может понять	1	1
2793	характеристике третьего	1	1
2794	собой ряд	1	1
2795	сливаются в	1	1
2796	с отношением	2	1
2797	что до	1	1
2798	которых у	1	1
2799	бы тогда	1	1
2800	эту задачу	1	1
2801	не приходит	1	1
2802	слова это	1	1
2803	логике и	1	1
2804	ввести их	1	1
2805	к иному	1	1
2806	является здесь	1	1
2807	не позволяет	2	1
2808	аналогичные явления	1	1
2809	в объективной	1	1
2810	решения но	1	1
2811	объясняется не	1	1
2812	смысле говорит	1	1
2813	одного героя	1	1
2814	слово для	1	1
2815	себе вопрос	1	1
2816	сформулировать эти	1	1
2817	одного признака	1	1
2818	этого второго	1	1
2819	ни единого	1	1
2820	путь его	2	1
2821	если именно	1	1
2822	от этой	1	1
2823	здесь с	5	1
2824	зрения ее	1	1
2825	он несет	1	1
2826	нельзя объяснить	1	1
2827	в единый	1	1
2828	нее она	1	1
2829	но чтобы	1	1
2830	и вполне	2	1
2831	же основной	2	1
2832	этом как	1	1
2833	поэтому чрезвычайно	1	1
2834	свое внешнее	1	1
2835	самом предмете	3	1
2836	функциями но	1	1
2837	другой здесь	1	1
2838	нового не	1	1
2839	такова что	1	1
2840	ряде других	2	1
2841	и ложь	1	1
2842	оно ни	2	1
2843	орудием в	1	1
2844	и делают	1	1
2845	именно оно	1	1
2846	однако что	1	1
2847	от идеи	2	1
2848	подходим к	1	1
2849	не знающего	1	1
2850	сознание от	1	1
2851	смысловая структура	1	1
2852	в различные	1	1
2853	с женой	1	1
2854	опирается не	1	1
2855	другой работе	1	1
2856	ничего я	1	1
2857	положения которые	2	1
2858	может получить	1	1
2859	бы рядом	1	1
2860	уж конечно	1	1
2861	настоящей книги	1	1
2862	независимость от	1	1
2863	возникает лишь	1	1
2864	объективного подхода	1	1
2865	всего чисто	2	1
2866	вся внутренняя	1	1
2867	со всею	5	1
2868	постановка этой	1	1
2869	и дополнения	1	1
2870	сущность их	1	1
2871	и переносит	1	1
2872	в воздухе	1	1
2873	в которые	2	1
2874	и последней	1	1
2875	по крайней	2	1
2876	человек но	1	1
2877	сдвигов в	1	1
2878	второго порядка	2	1
2879	наконец и	1	1
2880	он владеет	2	1
2881	начала все	1	1
2882	сознанию как	1	1
2883	не видеть	1	1
2884	к низшим	1	1
2885	из элементов	1	1
2886	психологии или	1	1
2887	ей о	1	1
2888	в слово	1	1
2889	где есть	2	1
2890	его содержания	1	1
2891	чего нет	1	1
2892	их сочетания	1	1
2893	единства в	1	1
2894	их сознания	2	1
2895	может проявиться	1	1
2896	сторона вопроса	1	1
2897	а может	1	1
2898	мы настаиваем	1	1
2899	должны перейти	1	1
2900	сознании и	4	1
2901	которую так	1	1
2902	эта последняя	1	1
2903	ее с	2	1
2904	рано или	1	1
2905	времени и	2	1
2906	менее очевидна	1	1
2907	он есть	6	1
2908	индивидуальной и	1	1
2909	идея есть	1	1
2910	нуждаются в	2	1
2911	ведь то	1	1
2912	свойств которые	1	1
2913	как особая	1	1
2914	чем с	1	1
2915	его себе	1	1
2916	вещь а	1	1
2917	к третьему	2	1
2918	своими корнями	1	1
2919	все перипетии	1	1
2920	своем собственном	1	1
2921	он все	3	1
2922	значение этих	1	1
2923	не за	3	1
2924	корнями в	1	1
2925	говорить языком	1	1
2926	же закон	1	1
2927	то она	1	1
2928	или более	1	1
2929	как во	2	1
2930	при всякой	2	1
2931	мы сразу	1	1
2932	т д	4	1
2933	а вовсе	2	1
2934	самим по	1	1
2935	в романах	8	1
2936	или поздно	1	1
2937	на единство	1	1
2938	сознания нам	1	1
2939	что две	1	1
2940	же он	1	1
2941	случаев и	1	1
2942	в едином	4	1
2943	в классической	1	1
2944	для такого	1	1
2945	человека но	2	1
2946	кажется ни	1	1
2947	изменения в	1	1
2948	является своеобразным	1	1
2949	и безукоризненно	2	1
2950	что автор	1	1
2951	во внешних	1	1
2952	целом это	1	1
2953	может сколько-нибудь	1	1
2954	даже когда	1	1
2955	в прямом	1	1
2956	две вещи	1	1
2957	и резкое	1	1
2958	все элементы	1	1
2959	к индивидуальному	1	1
2960	этого критического	1	1
2961	человеком а	1	1
2962	она так	2	1
2963	на тех	1	1
2964	воля к	2	1
2965	нему и	2	1
2966	спрашивает он	1	1
2967	имеет непосредственное	1	1
2968	быть самим	1	1
2969	высшей и	1	1
2970	и этим	5	1
2971	лишь то	1	1
2972	и объективные	1	1
2973	он-то и	1	1
2974	лишь случайно	1	1
2975	речь совершенно	1	1
2976	внимание исследователей	1	1
2977	именно тем	1	1
2978	мире в	3	1
2979	и удалось	1	1
2980	сущности все	1	1
2981	и соответствующие	2	1
2982	образ или	1	1
2983	к очень	1	1
2984	это идея	1	1
2985	в диалоге	3	1
2986	со своим	2	1
2987	из своих	1	1
2988	и окно	1	1
2989	идее он	1	1
2990	иначе обстоит	1	1
2991	этого пути	1	1
2992	разнородные явления	1	1
2993	предмету и	1	1
2994	его предшественники	1	1
2995	видим не	1	1
2996	а на	1	1
2997	конечно совершенно	1	1
2998	особенности или	1	1
2999	ко второму	2	1
3000	этой реакции	1	1
3001	автора от	1	1
3002	а о	1	1
3003	не поддаются	1	1
3004	слились в	1	1
3005	шли в	1	1
3006	сделать с	1	1
3007	глубоко в	1	1
3008	он видел	1	1
3009	другой и	1	1
3010	сознания но	2	1
3011	в обычном	2	1
3012	одновременно к	1	1
3013	его слово	2	1
3014	они вовсе	1	1
3015	лишь с	1	1
3016	оно вбирает	1	1
3017	могла быть	1	1
3018	этих явлений	1	1
3019	и сформулировать	1	1
3020	в принцип	1	1
3021	так в	1	1
3022	он узнает	1	1
3023	неразрывной связи	1	1
3024	сколько ему	1	1
3025	в еще	1	1
3026	вернемся к	1	1
3027	были не	1	1
3028	материала на	1	1
3029	в особом	4	1
3030	с внутренними	1	1
3031	и смысловой	2	1
3032	себя весь	1	1
3033	ему как	1	1
3034	целого и	1	1
3035	остается вне	2	1
3036	выражение и	1	1
3037	активности и	1	1
3038	жизнь и	1	1
3039	искать в	2	1
3040	человека в	8	1
3041	качеств и	1	1
3042	он это	1	1
3043	развиваться в	1	1
3044	социальный и	1	1
3045	ее он	3	1
3046	смысла слово	1	1
3047	быть сделаны	1	1
3048	тем чего	1	1
3049	контекста и	1	1
3050	извне но	1	1
3051	на свои	1	1
3052	например у	3	1
3053	вопроса а	1	1
3054	одну мысль	1	1
3055	так называемой	1	1
3056	человека все	1	1
3057	идею в	1	1
3058	я к	1	1
3059	а от	1	1
3060	первое и	1	1
3061	единство и	1	1
3062	как сознание	1	1
3063	и великого	1	1
3064	не находит	1	1
3065	выйти за	2	1
3066	особый тип	2	1
3067	от земли	1	1
3068	не видим	1	1
3069	во вне	1	1
3070	и единый	1	1
3071	этого образа	1	1
3072	и противопоставить	1	1
3073	вы не	1	1
3074	и важно	2	1
3075	слова его	2	1
3076	существом и	2	1
3077	и всех	1	1
3078	которых они	1	1
3079	которые ближе	1	1
3080	это главное	1	1
3081	знает и	1	1
3082	но эту	1	1
3083	свое последнее	1	1
3084	него и	1	1
3085	со своими	2	1
3086	эту внутреннюю	1	1
3087	целого как	1	1
3088	или другом	2	1
3089	действительности не	2	1
3090	аналогичное явление	1	1
3091	даже как	1	1
3092	слове поэтому	1	1
3093	обращаться к	1	1
3094	как за	1	1
3095	ясностью в	1	1
3096	в узком	2	1
3097	этих форм	1	1
3098	детей не	1	1
3099	другие он	1	1
3100	слов эта	1	1
3101	тех которые	1	1
3102	особым образом	1	1
3103	неизбежно превращается	1	1
3104	мы слышим	1	1
3105	свою речь	2	1
3106	процессе его	1	1
3107	языка если	1	1
3108	слово имеет	1	1
3109	различные типы	1	1
3110	все для	1	1
3111	наконец третья	1	1
3112	все возможные	3	1
3113	интонации и	1	1
3114	мысли у	1	1
3115	в диалогической	1	1
3116	и птицы	1	1
3117	больше лиц	1	1
3118	не лежат	1	1
3119	объективный подход	1	1
3120	словами в	2	1
3121	момент его	2	1
