N	2gram	Losev_Prob	Dialekti
2467	такова же	1	1
2468	даже совсем	1	1
2469	повелительно требует	1	1
2470	как учение	1	1
2471	пор мы	2	1
2472	но обязательно	1	1
2473	только чистым	1	1
2474	к одной	2	1
2475	переходит в	2	1
2476	и картины	1	1
2477	этого понятия	2	1
2478	же еще	1	1
2479	в языке	4	1
2480	время у	1	1
2481	лежащий в	1	1
2482	то понятие	1	1
2483	в шутку	1	1
2484	на первом	2	1
2485	оно было	1	1
2486	не чем	2	1
2487	символ первой	4	1
2488	и закон	3	1
2489	не говорится	2	1
2490	и дает	1	1
2491	самим и	1	1
2492	допустим даже	1	1
2493	от нас	3	1
2494	до некоторой	1	1
2495	она дана	1	1
2496	и наглядно	1	1
2497	четвертой степени	1	1
2498	не тем	2	1
2499	ней ничего	1	1
2500	здесь очевидно	1	1
2501	его внутреннего	1	1
2502	самой жизни	2	1
2503	с применением	1	1
2504	совершенно отвлеченная	1	1
2505	и делится	1	1
2506	истории в	2	1
2507	о которой	2	1
2508	достаточно и	1	1
2509	однако только	1	1
2510	такое сопоставление	1	1
2511	представления об	1	1
2512	произвольной и	1	1
2513	на идею	1	1
2514	является он	1	1
2515	он почти	1	1
2516	видели что	1	1
2517	для них	4	1
2518	вещь существует	1	1
2519	действий и	1	1
2520	в единый	1	1
2521	в бесконечные	1	1
2522	с символом	1	1
2523	но чтобы	2	1
2524	его ни	1	1
2525	и вполне	9	1
2526	религиозным человеком	1	1
2527	и тот	2	1
2528	том и	1	1
2529	под этим	1	1
2530	а отношение	1	1
2531	нас от	1	1
2532	этот смысл	1	1
2533	другое что	2	1
2534	эти понятия	1	1
2535	нам в	2	1
2536	необходимо заметить	1	1
2537	здесь мы	5	1
2538	и одновременно	1	1
2539	и красок	1	1
2540	однако мы	2	1
2541	и пожалуй	1	1
2542	тут все	1	1
2543	есть тот	2	1
2544	с таким	1	1
2545	понятия но	3	1
2546	понимать его	2	1
2547	вместо этого	1	1
2548	обходится без	2	1
2549	всякий скажет	2	1
2550	вещи но	1	1
2551	существует то	1	1
2552	образом ни	1	1
2553	которые сами	1	1
2554	будучи ни	1	1
2555	месте и	1	1
2556	тут однако	1	1
2557	предполагать что	1	1
2558	сделал и	1	1
2559	именно этой	1	1
2560	абстрактные понятия	1	1
2561	необозримое количество	1	1
2562	почти исключительно	1	1
2563	превращаются в	1	1
2564	и абсолютность	1	1
2565	и действительно	2	1
2566	значения и	1	1
2567	для познания	1	1
2568	только оно	1	1
2569	образа только	1	1
2570	вещь по	1	1
2571	спор двух	1	1
2572	представляли себе	1	1
2573	но почти	2	1
2574	совмещает в	1	1
2575	души это	1	1
2576	которые нужно	1	1
2577	это та	1	1
2578	особенное значение	1	1
2579	к самым	1	1
2580	его бесконечной	1	1
2581	понятие а	1	1
2582	к нам	1	1
2583	может стать	1	1
2584	нам возможность	1	1
2585	же сама	1	1
2586	можно даже	2	1
2587	своей чистой	1	1
2588	или попросту	1	1
2589	идее она	1	1
2590	целое как	1	1
2591	и вопрос	1	1
2592	однако чтобы	1	1
2593	взятые сами	5	1
2594	сама и	1	1
2595	не помешает	1	1
2596	всегда обладает	1	1
2597	или для	1	1
2598	говорим только	1	1
2599	связаны между	2	1
2600	никакой специальной	1	1
2601	общая идея	1	1
2602	ему и	1	1
2603	них он	1	1
2604	страсти и	1	1
2605	при всех	2	1
2606	о мировом	1	1
2607	далек от	1	1
2608	это вдруг	2	1
2609	в известном	3	1
2610	необходимо ответить	1	1
2611	всю бесконечность	2	1
2612	художественном образе	3	1
2613	достаточно привести	1	1
2614	во сне	1	1
2615	уж тем	1	1
2616	здесь нет	1	1
2617	в баснях	2	1
2618	это само	1	1
2619	бы изобразить	1	1
2620	на другие	1	1
2621	степени с	2	1
2622	термины эти	1	1
2623	никаких представлений	1	1
2624	не входит	1	1
2625	есть вопрос	1	1
2626	указанных только	1	1
2627	обязательно есть	3	1
2628	можно производить	1	1
2629	нужды ни	1	1
2630	и искусстве	1	1
2631	символе как	1	1
2632	свое время	1	1
2633	в рассмотрение	1	1
2634	частей и	1	1
2635	входящее в	1	1
2636	нечто более	2	1
2637	единиц и	1	1
2638	картины природы	2	1
2639	бросается в	1	1
2640	художественный образ	12	1
2641	есть ее	4	1
2642	отличается и	2	1
2643	первом случае	1	1
2644	религия может	1	1
2645	огромной силой	1	1
2646	виду не	1	1
2647	вообще тех	1	1
2648	характер его	1	1
2649	эта вещь	1	1
2650	того эти	1	1
2651	необходимо тщательно	1	1
2652	мифа лежит	1	1
2653	какой мере	1	1
2654	один образ	1	1
2655	другие области	1	1
2656	себе никакого	1	1
2657	категорий но	1	1
2658	вполне реально	1	1
2659	ночи в	1	1
2660	этого общего	1	1
2661	нечто реальное	1	1
2662	случае очевидно	1	1
2663	и бессознательной	1	1
2664	чем то	1	1
2665	категорически утверждать	1	1
2666	изображения и	1	1
2667	мы его	2	1
2668	было другого	1	1
2669	общее которое	1	1
2670	думал что	1	1
2671	значение этого	2	1
2672	эта символическая	1	1
2673	не скажет	2	1
2674	и какие	1	1
2675	на основе	1	1
2676	мы прекрасно	1	1
2677	невозможен без	1	1
2678	вечности но	1	1
2679	например хотя	1	1
2680	то чему	1	1
2681	бы ему	1	1
2682	уже миф	1	1
2683	разные типы	1	1
2684	а может	3	1
2685	не должны	1	1
2686	и независимо	2	1
2687	наш анализ	1	1
2688	не дана	2	1
2689	не это	1	1
2690	предмет есть	2	1
2691	говорят но	1	1
2692	его изображение	1	1
2693	что-то другое	1	1
2694	обойтись без	3	1
2695	каждой из	2	1
2696	те или	9	1
2697	эта категория	1	1
2698	тут вообще	1	1
2699	самой по	2	1
2700	к своим	1	1
2701	очень хорошо	1	1
2702	он хочет	1	1
2703	впрочем и	1	1
2704	абсолютизированный миф	1	1
2705	и наиболее	1	1
2706	вообще итак	1	1
2707	отдельные части	1	1
2708	обращения с	1	1
2709	есть отражение	6	1
2710	только тем	2	1
2711	абстрактного понятия	3	1
2712	что такая	2	1
2713	тот факт	1	1
2714	в совершенно	1	1
2715	действительность в	2	1
2716	цели и	1	1
2717	ногами и	1	1
2718	случилось чудо	1	1
2719	мифом миф	1	1
2720	подходить к	1	1
2721	простая сумма	1	1
2722	мы действительно	3	1
2723	основанная на	1	1
2724	полного совпадения	2	1
2725	одна на	1	1
2726	будет уже	2	1
2727	и образная	2	1
2728	художников и	1	1
2729	море и	1	1
2730	и идей	2	1
2731	нечто целое	6	1
2732	при их	1	1
2733	смысл или	1	1
2734	исследование будет	1	1
2735	ни взяли	2	1
2736	как знаки	2	1
2737	известного рода	5	1
2738	типах и	1	1
2739	и окончательно	1	1
2740	и там	2	1
2741	в отличие	2	1
2742	без его	4	1
2743	зависящие от	1	1
2744	он в	3	1
2745	научной или	1	1
2746	категории не	1	1
2747	ее только	1	1
2748	бесконечного количества	2	1
2749	возможно было	1	1
2750	ней как	1	1
2751	смысл данной	1	1
2752	идеей а	1	1
2753	функционирует в	1	1
2754	начиная с	1	1
2755	имеет своим	2	1
2756	общее и	9	1
2757	вообще ни	1	1
2758	отсюда становится	1	1
2759	гуще исторического	1	1
2760	уж во	4	1
2761	предмета в	1	1
2762	до конца	1	1
2763	самой своей	1	1
2764	своя собственная	3	1
2765	отсюда две	1	1
2766	нам и	1	1
2767	в понимании	1	1
2768	же начинаем	1	1
2769	ведь всякий	2	1
2770	ли сказать	3	1
2771	он никак	1	1
2772	обязательно и	2	1
2773	такие которые	2	1
2774	легко может	1	1
2775	это является	3	1
2776	символом то	1	1
2777	этот символ	1	1
2778	говоря об	1	1
2779	что чистая	1	1
2780	но исключительно	1	1
2781	момента или	1	1
2782	существовать так	1	1
2783	нужно говорить	1	1
2784	второй степени	6	1
2785	или движения	1	1
2786	тему что	1	1
2787	это просто	1	1
2788	или другое	2	1
2789	и после	2	1
2790	что относительно	1	1
2791	для ясности	1	1
2792	или о	1	1
2793	или другом	3	1
2794	время содержит	2	1
2795	в едином	1	1
2796	художественные символы	3	1
2797	не художественные	1	1
2798	исключительно в	2	1
2799	предмет не	1	1
2800	мифический субъект	1	1
2801	и понятия	2	1
2802	другого и	1	1
2803	к окружающему	1	1
2804	весьма мало	1	1
2805	о типах	1	1
2806	указанием на	1	1
2807	с каким	1	1
2808	в самих	2	1
2809	отражается в	1	1
2810	ведь ни	1	1
2811	нельзя говорить	1	1
2812	чисто религиозной	1	1
2813	мыслить как	1	1
2814	и каждый	2	1
2815	или меньшим	1	1
2816	своим предметом	2	1
2817	существовать вне	1	1
2818	этой самой	2	1
2819	не такие	1	1
2820	близок к	1	1
2821	себе достаточно	1	1
2822	число но	1	1
2823	этом случае	8	1
2824	остается для	1	1
2825	всей их	1	1
2826	из отдельных	3	1
2827	до всякого	1	1
2828	в предмете	1	1
2829	всегда можно	2	1
2830	категории с	1	1
2831	вещь на	1	1
2832	значение в	3	1
2833	ему в	1	1
2834	ли все	1	1
2835	или фантастического	1	1
2836	основе своей	1	1
2837	быть никакого	1	1
2838	есть такой	1	1
2839	их помощи	1	1
2840	и строить	1	1
2841	нам предстоит	1	1
2842	какие-нибудь его	1	1
2843	виде есть	1	1
2844	уже само	1	1
2845	сам он	1	1
2846	и кончая	1	1
2847	действительности в	1	1
2848	поскольку и	1	1
2849	с термином	1	1
2850	только сама	1	1
2851	с аллегорией	3	1
2852	которое мы	5	1
2853	области сознания	1	1
2854	которыми обладает	1	1
2855	делает возможным	1	1
2856	тем в	1	1
2857	или когда	1	1
2858	обе эти	1	1
2859	не будем	4	1
2860	лиц и	2	1
2861	предмет или	1	1
2862	от какой-нибудь	2	1
2863	пушкина можно	1	1
2864	ничего кроме	2	1
2865	естественно что	1	1
2866	на одно	2	1
2867	всего вышесказанного	1	1
2868	самой вещи	4	1
2869	и почему	1	1
2870	это особенно	1	1
2871	для данной	1	1
2872	в литературе	3	1
2873	тоже в	1	1
2874	нам еще	1	1
2875	других областях	1	1
2876	д мы	1	1
2877	и всему	1	1
2878	что каждый	1	1
2879	никуда не	1	1
2880	больше они	1	1
2881	когда говорил	1	1
2882	деле если	2	1
2883	это именно	1	1
2884	какой-то особой	2	1
2885	конечно есть	1	1
2886	слова а	2	1
2887	имел в	1	1
2888	превратилось бы	1	1
2889	первом плане	1	1
2890	уже самое	1	1
2891	истории науки	1	1
2892	даже самая	1	1
2893	всех прочих	1	1
2894	себе она	1	1
2895	голоса или	2	1
2896	убеждаемся в	2	1
2897	яснее если	2	1
2898	истории искусства	1	1
2899	от соседних	1	1
2900	и непосредственно	3	1
2901	бы для	2	1
2902	столь же	1	1
2903	и совсем	4	1
2904	мы пользуемся	1	1
2905	слова которые	1	1
2906	что к	1	1
2907	как-нибудь иначе	1	1
2908	них всегда	1	1
2909	и субстанциальное	1	1
2910	а также	6	1
2911	субъекта но	1	1
2912	слова но	3	1
2913	на какую-то	1	1
2914	который как	1	1
2915	здесь имеется	2	1
2916	непосредственное содержание	1	1
2917	вечной жизни	1	1
2918	говорим это	1	1
2919	обществе а	1	1
2920	о каком	2	1
2921	является предметом	2	1
2922	или событие	1	1
2923	в ту	2	1
2924	этих произведений	1	1
2925	и число	1	1
2926	продолжает существовать	1	1
2927	и индивидуального	1	1
2928	на тему	1	1
2929	конца то	1	1
2930	говорят только	1	1
2931	этом в	1	1
2932	эта основная	1	1
2933	представляет собою	2	1
2934	не содержащий	1	1
2935	ведь только	1	1
2936	сама эта	3	1
2937	лишь с	1	1
2938	я даже	1	1
2939	нам на	2	1
2940	вообще он	2	1
2941	этот раз	3	1
2942	об аллегории	1	1
2943	предметы что	1	1
2944	или даже	6	1
2945	возможно и	2	1
2946	эту точку	1	1
2947	себе или	1	1
2948	количеством разных	1	1
2949	аллегорией и	1	1
2950	такие формы	1	1
2951	ничего о	1	1
2952	которая при	1	1
2953	таблица умножения	2	1
2954	и единственный	1	1
2955	которые являются	1	1
2956	в типе	5	1
2957	мифологии хотя	1	1
2958	этим самым	1	1
2959	это происходит	1	1
2960	он состоит	1	1
2961	и абстрактной	1	1
2962	не столь	1	1
2963	и могут	2	1
2964	взятое в	1	1
2965	вещей мы	1	1
2966	со своей	1	1
2967	например сказать	1	1
2968	действительности мы	3	1
2969	нами только	1	1
2970	один и	2	1
2971	вещи которую	1	1
2972	разницы между	1	1
2973	и художественного	1	1
2974	ли например	1	1
2975	здесь ровно	1	1
2976	думать так	1	1
2977	отвлеченных понятий	2	1
2978	отвлеченная мысль	1	1
2979	собой определенную	1	1
2980	являются в	2	1
2981	считать это	1	1
2982	такое значение	1	1
2983	все категории	2	1
2984	то можно	1	1
2985	существа а	1	1
2986	и развития	1	1
2987	можно свести	1	1
2988	сказать несколько	1	1
2989	что тот	1	1
2990	целого и	1	1
2991	аллегории здесь	1	1
2992	следовательно если	1	1
2993	под символом	1	1
2994	до последней	1	1
2995	вода и	1	1
2996	коней ахилла	1	1
2997	не все	1	1
2998	какую-нибудь вещь	1	1
2999	ином отношении	1	1
3000	только аллегория	1	1
3001	определенном направлении	1	1
3002	другом случае	2	1
3003	станет ясным	1	1
3004	значит в	1	1
3005	человеческим голосом	2	1
3006	и основные	1	1
3007	друга но	1	1
3008	но этим	1	1
3009	к одному	1	1
3010	без всякой	3	1
3011	историки литературы	1	1
3012	невозможна ведь	1	1
3013	в юности	1	1
3014	поскольку она	2	1
3015	эту вещь	2	1
3016	свете этой	1	1
3017	не обязательна	1	1
3018	всем их	1	1
3019	одному этому	1	1
3020	или образ	1	1
3021	как показывает	1	1
3022	в окончательной	1	1
3023	и живой	1	1
3024	у лермонтова	2	1
3025	как таковыми	1	1
3026	мертвых душ	2	1
3027	за то	1	1
3028	а к	2	1
3029	принадлежит только	1	1
3030	принцип и	1	1
3031	идеями и	1	1
3032	всякого непредубежденного	1	1
3033	он это	1	1
3034	другого а	1	1
3035	на нечто	5	1
3036	имеет какой-нибудь	1	1
3037	в отвлеченном	2	1
3038	и образом	1	1
3039	суть только	1	1
3040	такие же	1	1
3041	а его	2	1
3042	д следовательно	1	1
3043	которую мы	1	1
3044	или жизнь	1	1
3045	мы перешли	1	1
3046	например у	1	1
3047	дело уже	1	1
3048	перестал бы	2	1
3049	вполне можно	1	1
3050	жизни для	1	1
3051	поскольку они	3	1
3052	быть символом	2	1
3053	он нечто	1	1
3054	основной вывод	1	1
3055	или совсем	1	1
3056	есть чисто	2	1
3057	здесь только	7	1
3058	явления природы	2	1
3059	сознания которая	1	1
3060	что всякий	14	1
3061	как самостоятельное	1	1
3062	природы как	1	1
3063	где просто	1	1
3064	есть произведение	1	1
3065	что является	2	1
3066	дальше поэтому	1	1
3067	язык и	1	1
3068	вопрос как	1	1
3069	конструкция миф	1	1
3070	примеры из	2	1
3071	важно то	1	1
3072	сознания так	1	1
3073	у гомера	2	1
3074	ни сказать	1	1
3075	у того	1	1
3076	сама с	1	1
3077	но нечто	1	1
3078	только их	1	1
3079	своей фактической	1	1
3080	можно но	1	1
3081	и простую	1	1
3082	образе это	1	1
3083	когда само	1	1
3084	и займемся	1	1
3085	элементов а	2	1
3086	это уж	1	1
3087	историческая значимость	1	1
3088	поэтические образы	1	1
3089	каждый раз	7	1
3090	конечно в	1	1
3091	меньшим приближением	1	1
3092	перестанет быть	2	1
3093	имеет свое	1	1
3094	и ночи	1	1
3095	даже при	2	1
3096	в пределах	3	1
3097	иначе мы	1	1
3098	миф этот	1	1
3099	уже видели	1	1
3100	даже нет	1	1
3101	движения или	1	1
3102	конечно нет	1	1
3103	чего же	4	1
3104	даже само	2	1
3105	ведь если	3	1
3106	хотя она	1	1
3107	что из	2	1
3108	явления то	1	1
3109	случае при	1	1
3110	их как	1	1
3111	признать что	1	1
3112	всякий миф	4	1
3113	новой категории	1	1
3114	к понятию	2	1
3115	смерть пушкина	1	1
3116	д есть	1	1
3117	пространством и	1	1
3118	мы поняли	1	1
3119	обычно имеется	1	1
3120	или еще	1	1
3121	не хотел	1	1
3122	которые просто	1	1
3123	что-нибудь другое	2	1
3124	вообще все	1	1
3125	не делать	2	1
3126	имели в	2	1
3127	требует своего	1	1
3128	анализу и	1	1
3129	были и	1	1
3130	возможно ли	1	1
3131	же нужны	1	1
3132	она-то и	1	1
3133	ни об	4	1
3134	как систему	1	1
3135	целей и	1	1
3136	о каких	2	1
3137	его внешней	2	1
3138	и нами	1	1
3139	получает свою	1	1
3140	о совпадении	1	1
3141	есть сам	2	1
3142	они суть	3	1
3143	дня и	1	1
3144	и определенной	1	1
3145	мы собственно	1	1
3146	предметы от	1	1
3147	может показаться	1	1
3148	с бытием	1	1
3149	тем чтобы	1	1
3150	невозможна и	1	1
3151	мы указали	1	1
3152	познание и	1	1
3153	авторы этих	1	1
3154	яснейшим образом	3	1
3155	мере всегда	1	1
3156	до ее	1	1
3157	в другую	1	1
3158	неоднородного пространства	1	1
3159	разумеется тут	1	1
3160	тот предмет	1	1
3161	очень трудно	1	1
3162	что особенно	1	1
3163	вещь имеющая	1	1
3164	все более	1	1
3165	то такая	1	1
3166	человек не	1	1
3167	это в	2	1
3168	само собой	3	1
3169	если на	1	1
3170	ли в	3	1
3171	то все	1	1
3172	бы от	1	1
3173	как изображение	1	1
3174	ничего подобного	1	1
3175	и убедительно	1	1
3176	или понятие	1	1
3177	которых не	1	1
3178	вся наша	1	1
3179	но мифами	1	1
3180	он действительно	1	1
3181	только одну	1	1
3182	отличаются друг	2	1
3183	сам а	1	1
3184	и обратно	1	1
3185	которой нет	1	1
3186	которой мы	1	1
3187	тут идет	1	1
3188	о какой	1	1
3189	всякий предмет	1	1
3190	виду все	1	1
3191	ни какое-нибудь	2	1
3192	нечто по	1	1
3193	к идее	1	1
3194	за их	1	1
3195	форме и	1	1
3196	как символ	5	1
3197	лицом вечности	1	1
3198	когда перед	1	1
