N	2gram	Vygotskiy_	Myslijsy
2473	связью и	1	1
2474	в сферу	2	1
2475	в ряде	2	1
2476	орудием мысли	1	1
2477	в одинаковой	2	1
2478	мысли ребенка	7	1
2479	не наоборот	1	1
2480	своих внутренних	1	1
2481	что перед	1	1
2482	вытекает непосредственно	1	1
2483	нас к	6	1
2484	чтобы ответить	1	1
2485	второе предположение	1	1
2486	только начинается	3	1
2487	бы нам	2	1
2488	мы спрашиваем	1	1
2489	силу этого	1	1
2490	этим самым	1	1
2491	виде что	1	1
2492	совершается по	1	1
2493	он никогда	1	1
2494	если развитие	1	1
2495	самому началу	1	1
2496	и со	1	1
2497	должно стать	1	1
2498	к предметам	1	1
2499	встречаем уже	1	1
2500	чем мы	1	1
2501	видим что	3	1
2502	исследования но	1	1
2503	в условиях	3	1
2504	суждения как	1	1
2505	даже что	1	1
2506	о понятии	2	1
2507	дополнение к	1	1
2508	одного предмета	1	1
2509	ним новые	1	1
2510	с другом	10	1
2511	и понятием	1	1
2512	составляет сущность	1	1
2513	встречали в	1	1
2514	целого и	1	1
2515	раннее детство	1	1
2516	справедливо говорит	2	1
2517	с какими	1	1
2518	связаны с	1	1
2519	совершенно ясно	2	1
2520	находится под	1	1
2521	мере в	5	1
2522	он прежде	1	1
2523	разумеется что	1	1
2524	отношений которые	1	1
2525	чтобы сделать	2	1
2526	стоит и	1	1
2527	в самые	1	1
2528	из непосредственного	1	1
2529	которая как	2	1
2530	насколько он	1	1
2531	через другое	1	1
2532	от первого	1	1
2533	истории развития	1	1
2534	того или	1	1
2535	развитие слова	1	1
2536	которые необходимо	1	1
2537	подумать что	1	1
2538	которыми оно	1	1
2539	понятно почему	1	1
2540	этом а	1	1
2541	а просто	2	1
2542	случае и	2	1
2543	заставляют нас	1	1
2544	на гораздо	1	1
2545	находит полное	1	1
2546	что характеризует	1	1
2547	это как	1	1
2548	всю свою	1	1
2549	в основных	1	1
2550	может принести	1	1
2551	могут служить	1	1
2552	место то	1	1
2553	не решает	1	1
2554	он легко	1	1
2555	через известные	1	1
2556	ребенку и	1	1
2557	две стороны	1	1
2558	этот человек	1	1
2559	то обе	1	1
2560	если понятие	1	1
2561	ребенка в	11	1
2562	как уже	5	1
2563	есть чисто	1	1
2564	всегда может	1	1
2565	дали ему	1	1
2566	необходимо принять	2	1
2567	он объясняет	1	1
2568	есть большая	2	1
2569	но должны	1	1
2570	которые были	1	1
2571	способ своего	1	1
2572	не извне	2	1
2573	это для	1	1
2574	впечатлений и	1	1
2575	не станем	2	1
2576	уже особенности	1	1
2577	не словами	1	1
2578	же необходимо	1	1
2579	при произнесении	1	1
2580	исследования в	1	1
2581	как впечатление	1	1
2582	один шаг	3	1
2583	необходимым для	1	1
2584	в частности	9	1
2585	между предметами	2	1
2586	в изменении	1	1
2587	а по	1	1
2588	группу в	1	1
2589	составные части	1	1
2590	связаны нам	1	1
2591	дает им	1	1
2592	совершенно невозможно	1	1
2593	до этой	1	1
2594	до следующей	1	1
2595	оказывается что	1	1
2596	конечно в	1	1
2597	в трех	1	1
2598	с хотя	1	1
2599	этого еще	1	1
2600	что нам	3	1
2601	еще в	3	1
2602	в пределах	6	1
2603	останавливаться на	1	1
2604	основании данных	1	1
2605	известной связи	1	1
2606	нем но	1	1
2607	на всю	2	1
2608	самое время	1	1
2609	предмета так	1	1
2610	нам о	1	1
2611	же процесса	1	1
2612	и т.д	6	1
2613	и ту	1	1
2614	еще на	1	1
2615	идет о	1	1
2616	бы по	1	1
2617	рассматривать как	1	1
2618	развитие этих	1	1
2619	это знание	1	1
2620	всем ее	1	1
2621	понятия которое	1	1
2622	это происходит	2	1
2623	по той	1	1
2624	практики но	1	1
2625	следует сделать	1	1
2626	допустить что	3	1
2627	также с	3	1
2628	практическом отношении	1	1
2629	безразлично как	1	1
2630	вообще все	1	1
2631	какой мы	2	1
2632	состоят в	1	1
2633	самой своей	2	1
2634	то изучение	1	1
2635	мыслью о	1	1
2636	понятий на	3	1
2637	и свойств	1	1
2638	зрения мы	1	1
2639	и сразу	1	1
2640	для такого	1	1
2641	в ходе	17	1
2642	и которая	1	1
2643	что изучение	1	1
2644	самого содержания	1	1
2645	благодаря этому	2	1
2646	этом и	2	1
2647	совершенно иначе	2	1
2648	обращаться к	1	1
2649	это очевидно	2	1
2650	произвольное и	1	1
2651	по моему	1	1
2652	само это	1	1
2653	в уме	5	1
2654	и отношений	7	1
2655	при изучении	1	1
2656	камня в	1	1
2657	понятий существуют	2	1
2658	их на	1	1
2659	чем та	1	1
2660	на всем	5	1
2661	действительно видим	1	1
2662	ли может	1	1
2663	эти два	1	1
2664	это подтверждается	1	1
2665	и обратно	3	1
2666	где есть	1	1
2667	и слишком	1	1
2668	систему понятий	1	1
2669	как надо	1	1
2670	более сложной	2	1
2671	в руках	1	1
2672	ли тогда	1	1
2673	в воображении	1	1
2674	совершается в	4	1
2675	степени и	1	1
2676	материала данного	1	1
2677	более того	1	1
2678	меньше чем	1	1
