N	2gram	Vygotskiy_	Myslijsy
2480	однако это	1	1
2481	мира и	2	1
2482	и дикарь	1	1
2483	силу этого	4	1
2484	этим самым	1	1
2485	целого на	1	1
2486	и со	2	1
2487	должно стать	1	1
2488	чем мы	3	1
2489	последнюю и	1	1
2490	играть и	1	1
2491	и последовательные	1	1
2492	одного предмета	1	1
2493	с другом	6	1
2494	и верное	1	1
2495	для нашей	1	1
2496	и постоянно	2	1
2497	в ряды	1	1
2498	уже за	1	1
2499	непосредственное наблюдение	1	1
2500	форм к	1	1
2501	об известном	1	1
2502	деле мы	1	1
2503	связаны с	2	1
2504	сил в	1	1
2505	это явление	1	1
2506	он прежде	2	1
2507	с при	1	1
2508	разумеется что	1	1
2509	результат известного	1	1
2510	отношений которые	2	1
2511	чтобы сделать	1	1
2512	и логически	1	1
2513	стоит и	1	1
2514	которая как	1	1
2515	будет искать	1	1
2516	и оставаться	1	1
2517	несколько различных	1	1
2518	истории развития	4	1
2519	того или	1	1
2520	выразил в	1	1
2521	подумать что	1	1
2522	это мышление	2	1
2523	за то	2	1
2524	действительности но	2	1
2525	сопровождающих его	1	1
2526	каждая из	2	1
2527	фактов не	1	1
2528	выше и	2	1
2529	он ни	1	1
2530	мы затрагиваем	1	1
2531	заставляют нас	1	1
2532	что характеризует	1	1
2533	дальнейшие выводы	1	1
2534	это как	2	1
2535	чисто внешней	1	1
2536	что такого	1	1
2537	мысли потому	1	1
2538	ребенку и	1	1
2539	взрослого человека	9	1
2540	сходятся и	1	1
2541	в предшествующих	1	1
2542	есть знание	1	1
2543	от всяких	2	1
2544	ребенка в	17	1
2545	непосредственной связи	1	1
2546	как уже	9	1
2547	в первые	2	1
2548	восприятие и	1	1
2549	содержания этих	1	1
2550	что нужно	1	1
2551	образом только	1	1
2552	не станем	7	1
2553	важно то	1	1
2554	сознания так	1	1
2555	то эта	1	1
2556	мысли слово	1	1
2557	исследования в	5	1
2558	в частности	8	1
2559	субъективного и	1	1
2560	не оставляет	1	1
2561	как тем	1	1
2562	а по	1	1
2563	случаях и	1	1
2564	основанных на	1	1
2565	к области	1	1
2566	оказывается что	1	1
2567	действительность но	2	1
2568	мысль есть	1	1
2569	не исчезнет	1	1
2570	прибегать к	2	1
2571	из теории	2	1
2572	что нам	3	1
2573	еще в	1	1
2574	имеет свое	1	1
2575	с все	1	1
2576	в пределах	1	1
2577	как явление	2	1
2578	дать ему	1	1
2579	останавливаться на	3	1
2580	слова речь	1	1
2581	из своей	1	1
2582	на всю	1	1
2583	самое время	1	1
2584	с то	1	1
2585	итак если	1	1
2586	нам о	1	1
2587	входить в	1	1
2588	к понятию	1	1
2589	и т.д	15	1
2590	внутренняя связь	1	1
2591	еще на	4	1
2592	идет о	5	1
2593	рассматривать как	1	1
2594	всего то	1	1
2595	всем ее	2	1
2596	понятия которое	1	1
2597	которая дает	1	1
2598	стоящие на	1	1
2599	допустить что	2	1
2600	и время	1	1
2601	показывает как	2	1
2602	природе так	1	1
2603	два различных	1	1
2604	состоят в	1	1
2605	и свойств	1	1
2606	в ходе	9	1
2607	и которая	2	1
2608	с самых	1	1
2609	тела с	1	1
2610	в категориях	2	1
2611	совершенно иначе	1	1
2612	деле же	2	1
2613	не находили	1	1
2614	которых одно	1	1
2615	к пониманию	3	1
2616	или почему	1	1
2617	само это	1	1
2618	в уме	1	1
2619	этой чисто	1	1
2620	и отношений	2	1
2621	об этой	3	1
2622	своей большей	1	1
2623	при изучении	1	1
2624	взрослого и	1	1
2625	применить к	1	1
2626	непонятным образом	2	1
2627	на всем	3	1
2628	своих особенностей	1	1
2629	она связана	1	1
2630	ребенка или	1	1
2631	с подобными	2	1
2632	ли может	1	1
2633	же роде	2	1
2634	эти два	1	1
2635	смысле мы	1	1
2636	и обратно	1	1
2637	эту идею	2	1
2638	он с	1	1
2639	более сложной	1	1
2640	идея идея	1	1
2641	некоторые черты	1	1
2642	видим то	1	1
2643	в воображении	1	1
2644	совершается в	1	1
2645	требует известной	1	1
2646	мы приняли	1	1
2647	и идея	1	1
2648	более того	2	1
